symbol,date,open,high,low,close,volume,adjclose,splits
VTAK,2018-09-26 20:00:00-04:00,268750.0,275000.0,237500.0,250000.0,189,250000.0,0.0
VTAK,2018-09-27 20:00:00-04:00,249375.0,252125.0,219875.0,227500.0,16,227500.0,0.0
VTAK,2018-09-30 20:00:00-04:00,227500.0,228250.0,182500.0,185125.0,52,185125.0,0.0
VTAK,2018-10-01 20:00:00-04:00,185125.0,192875.0,169000.0,178625.0,33,178625.0,0.0
VTAK,2018-10-02 20:00:00-04:00,178500.0,181125.0,166500.0,181125.0,21,181125.0,0.0
VTAK,2018-10-03 20:00:00-04:00,180375.0,180375.0,158125.0,173750.0,11,173750.0,0.0
VTAK,2018-10-04 20:00:00-04:00,172500.0,173500.0,163750.0,167750.0,17,167750.0,0.0
VTAK,2018-10-07 20:00:00-04:00,170000.0,170750.0,160125.0,162500.0,5,162500.0,0.0
VTAK,2018-10-08 20:00:00-04:00,161250.0,165000.0,151500.0,158750.0,11,158750.0,0.0
VTAK,2018-10-09 20:00:00-04:00,158625.0,158625.0,151375.0,153125.0,7,153125.0,0.0
VTAK,2018-10-10 20:00:00-04:00,153000.0,156125.0,151250.0,152500.0,6,152500.0,0.0
VTAK,2018-10-11 20:00:00-04:00,159125.0,159125.0,144375.0,150875.0,8,150875.0,0.0
VTAK,2018-10-14 20:00:00-04:00,138000.0,156000.0,138000.0,140500.0,10,140500.0,0.0
VTAK,2018-10-15 20:00:00-04:00,140000.0,146250.0,134500.0,142500.0,12,142500.0,0.0
VTAK,2018-10-16 20:00:00-04:00,141750.0,145000.0,137500.0,140000.0,7,140000.0,0.0
VTAK,2018-10-17 20:00:00-04:00,139625.0,149750.0,137500.0,149375.0,7,149375.0,0.0
VTAK,2018-10-18 20:00:00-04:00,150000.0,171250.0,149875.0,166875.0,14,166875.0,0.0
VTAK,2018-10-21 20:00:00-04:00,166125.0,166875.0,134125.0,150125.0,22,150125.0,0.0
VTAK,2018-10-22 20:00:00-04:00,148625.0,149250.0,140625.0,143750.0,10,143750.0,0.0
VTAK,2018-10-23 20:00:00-04:00,143750.0,147500.0,135000.0,141250.0,10,141250.0,0.0
VTAK,2018-10-24 20:00:00-04:00,142500.0,143750.0,134000.0,134625.0,8,134625.0,0.0
VTAK,2018-10-25 20:00:00-04:00,135250.0,146875.0,131250.0,140000.0,9,140000.0,0.0
VTAK,2018-10-28 20:00:00-04:00,141000.0,143625.0,132500.0,133875.0,3,133875.0,0.0
VTAK,2018-10-29 20:00:00-04:00,133875.0,137500.0,129375.0,132500.0,3,132500.0,0.0
VTAK,2018-10-30 20:00:00-04:00,132375.0,136375.0,129750.0,133750.0,5,133750.0,0.0
VTAK,2018-10-31 20:00:00-04:00,134375.0,137500.0,131000.0,131875.0,7,131875.0,0.0
VTAK,2018-11-01 20:00:00-04:00,134375.0,140000.0,134375.0,135625.0,5,135625.0,0.0
VTAK,2018-11-04 19:00:00-05:00,136625.0,136625.0,130125.0,130125.0,3,130125.0,0.0
VTAK,2018-11-05 19:00:00-05:00,129750.0,130625.0,116625.0,124625.0,10,124625.0,0.0
VTAK,2018-11-06 19:00:00-05:00,125125.0,134375.0,121875.0,121875.0,2,121875.0,0.0
VTAK,2018-11-07 19:00:00-05:00,121750.0,123125.0,109375.0,110125.0,8,110125.0,0.0
VTAK,2018-11-08 19:00:00-05:00,110500.0,115625.0,103625.0,111375.0,10,111375.0,0.0
VTAK,2018-11-11 19:00:00-05:00,110375.0,113000.0,105125.0,105125.0,5,105125.0,0.0
VTAK,2018-11-12 19:00:00-05:00,108375.0,108375.0,93750.0,102875.0,11,102875.0,0.0
VTAK,2018-11-13 19:00:00-05:00,106500.0,114625.0,97000.0,106000.0,17,106000.0,0.0
VTAK,2018-11-14 19:00:00-05:00,105250.0,111000.0,102125.0,106875.0,9,106875.0,0.0
VTAK,2018-11-15 19:00:00-05:00,107750.0,112500.0,98125.0,101750.0,10,101750.0,0.0
VTAK,2018-11-18 19:00:00-05:00,102750.0,107500.0,99125.0,103875.0,8,103875.0,0.0
VTAK,2018-11-19 19:00:00-05:00,103125.0,105750.0,100500.0,102125.0,4,102125.0,0.0
VTAK,2018-11-20 19:00:00-05:00,102500.0,108250.0,102500.0,105000.0,9,105000.0,0.0
VTAK,2018-11-22 19:00:00-05:00,103625.0,104250.0,97250.0,97375.0,6,97375.0,0.0
VTAK,2018-11-25 19:00:00-05:00,97750.0,102625.0,97750.0,101250.0,16,101250.0,0.0
VTAK,2018-11-26 19:00:00-05:00,101250.0,105250.0,98500.0,99000.0,10,99000.0,0.0
VTAK,2018-11-27 19:00:00-05:00,100250.0,104875.0,99875.0,104000.0,17,104000.0,0.0
VTAK,2018-11-28 19:00:00-05:00,104875.0,112375.0,101375.0,112375.0,5,112375.0,0.0
VTAK,2018-11-29 19:00:00-05:00,114250.0,129125.0,113375.0,125000.0,18,125000.0,0.0
VTAK,2018-12-02 19:00:00-05:00,127500.0,130375.0,123750.0,124500.0,6,124500.0,0.0
VTAK,2018-12-03 19:00:00-05:00,128500.0,128500.0,119875.0,121250.0,7,121250.0,0.0
VTAK,2018-12-05 19:00:00-05:00,123000.0,123750.0,112750.0,114875.0,8,114875.0,0.0
VTAK,2018-12-06 19:00:00-05:00,114625.0,117000.0,112250.0,112875.0,2,112875.0,0.0
VTAK,2018-12-09 19:00:00-05:00,113250.0,115500.0,106250.0,110500.0,5,110500.0,0.0
VTAK,2018-12-10 19:00:00-05:00,113750.0,117375.0,103375.0,105250.0,7,105250.0,0.0
VTAK,2018-12-11 19:00:00-05:00,105500.0,105750.0,99875.0,100875.0,6,100875.0,0.0
VTAK,2018-12-12 19:00:00-05:00,101250.0,105000.0,100000.0,100750.0,4,100750.0,0.0
