symbol,date,open,high,low,close,volume,adjclose,dividends,splits
SNFCA,1987-08-11 20:00:00-04:00,1.442829966545105,1.4690630435943604,1.442829966545105,1.442829966545105,655656,1.321083426475525,0.0,0.0
SNFCA,1987-08-12 20:00:00-04:00,1.4690630435943604,1.521530032157898,1.4690630435943604,1.4690630435943604,117694,1.3451029062271118,0.0,0.0
SNFCA,1987-08-13 20:00:00-04:00,1.4690630435943604,1.4690630435943604,1.442829966545105,1.442829966545105,173444,1.321083426475525,0.0,0.0
SNFCA,1987-08-16 20:00:00-04:00,1.4690630435943604,1.4952960014343262,1.4690630435943604,1.4690630435943604,120553,1.3451029062271118,0.0,0.0
SNFCA,1987-08-17 20:00:00-04:00,1.4690630435943604,1.4952960014343262,1.4690630435943604,1.4690630435943604,102446,1.3451029062271118,0.0,0.0
SNFCA,1987-08-18 20:00:00-04:00,1.4690630435943604,1.521530032157898,1.4690630435943604,1.4690630435943604,136754,1.3451029062271118,0.0,0.0
SNFCA,1987-08-19 20:00:00-04:00,1.4690630435943604,1.4952960014343262,1.4690630435943604,1.4690630435943604,77669,1.3451029062271118,0.0,0.0
SNFCA,1987-08-20 20:00:00-04:00,1.4690630435943604,1.521530032157898,1.442829966545105,1.442829966545105,212040,1.321083426475525,0.0,0.0
SNFCA,1987-08-23 20:00:00-04:00,1.442829966545105,1.4952960014343262,1.442829966545105,1.442829966545105,100064,1.321083426475525,0.0,0.0
SNFCA,1987-08-24 20:00:00-04:00,1.442829966545105,1.521530032157898,1.4165970087051392,1.4165970087051392,80051,1.297063946723938,0.0,0.0
SNFCA,1987-08-25 20:00:00-04:00,1.4165970087051392,1.521530032157898,1.4165970087051392,1.4165970087051392,28590,1.297063946723938,0.0,0.0
SNFCA,1987-08-26 20:00:00-04:00,1.4165970087051392,1.521530032157898,1.3903629779815674,1.3903629779815674,16201,1.2730435132980347,0.0,0.0
SNFCA,1987-08-27 20:00:00-04:00,1.3903629779815674,1.4690630435943604,1.3903629779815674,1.3903629779815674,4765,1.2730435132980347,0.0,0.0
SNFCA,1987-08-30 20:00:00-04:00,1.3903629779815674,1.4690630435943604,1.3903629779815674,1.3903629779815674,22872,1.2730435132980347,0.0,0.0
SNFCA,1987-08-31 20:00:00-04:00,1.3903629779815674,1.4690630435943604,1.3641300201416016,1.4690630435943604,40026,1.3451029062271118,0.0,0.0
SNFCA,1987-09-01 20:00:00-04:00,1.4690630435943604,1.4690630435943604,1.3641300201416016,1.4690630435943604,27160,1.3451029062271118,0.0,0.0
SNFCA,1987-09-02 20:00:00-04:00,1.4690630435943604,1.4690630435943604,1.3641300201416016,1.4690630435943604,19060,1.3451029062271118,0.0,0.0
SNFCA,1987-09-03 20:00:00-04:00,1.4690630435943604,1.4690630435943604,1.3641300201416016,1.3641300201416016,6194,1.2490241527557373,0.0,0.0
SNFCA,1987-09-07 20:00:00-04:00,1.3641300201416016,1.442829966545105,1.3641300201416016,1.442829966545105,14295,1.321083426475525,0.0,0.0
SNFCA,1987-09-08 20:00:00-04:00,1.442829966545105,1.4690630435943604,1.3641300201416016,1.3641300201416016,36690,1.2490241527557373,0.0,0.0
SNFCA,1987-09-09 20:00:00-04:00,1.3641300201416016,1.4690630435943604,1.3641300201416016,1.3641300201416016,22872,1.2490241527557373,0.0,0.0
SNFCA,1987-09-10 20:00:00-04:00,1.3641300201416016,1.4690630435943604,1.3641300201416016,1.4690630435943604,21919,1.3451029062271118,0.0,0.0
SNFCA,1987-09-13 20:00:00-04:00,1.4690630435943604,1.4690630435943604,1.3641300201416016,1.4690630435943604,46220,1.3451029062271118,0.0,0.0
SNFCA,1987-09-14 20:00:00-04:00,1.4690630435943604,1.4690630435943604,1.3641300201416016,1.4690630435943604,15724,1.3451029062271118,0.0,0.0
SNFCA,1987-09-15 20:00:00-04:00,1.4690630435943604,1.4690630435943604,1.3641300201416016,1.3641300201416016,10959,1.2490241527557373,0.0,0.0
SNFCA,1987-09-16 20:00:00-04:00,1.3641300201416016,1.4690630435943604,1.3641300201416016,1.3641300201416016,50508,1.2490241527557373,0.0,0.0
SNFCA,1987-09-17 20:00:00-04:00,1.3641300201416016,1.4690630435943604,1.3641300201416016,1.3641300201416016,14771,1.2490241527557373,0.0,0.0
SNFCA,1987-09-20 20:00:00-04:00,1.3903629779815674,1.4690630435943604,1.3903629779815674,1.3903629779815674,15724,1.2730435132980347,0.0,0.0
SNFCA,1987-09-21 20:00:00-04:00,1.3903629779815674,1.4690630435943604,1.3903629779815674,1.3903629779815674,10483,1.2730435132980347,0.0,0.0
SNFCA,1987-09-22 20:00:00-04:00,1.3903629779815674,1.4690630435943604,1.3641300201416016,1.4690630435943604,43361,1.3451029062271118,0.0,0.0
SNFCA,1987-09-23 20:00:00-04:00,1.4690630435943604,1.4690630435943604,1.3641300201416016,1.4690630435943604,2382,1.3451029062271118,0.0,0.0
SNFCA,1987-09-24 20:00:00-04:00,1.4690630435943604,1.4690630435943604,1.3641300201416016,1.4690630435943604,90534,1.3451029062271118,0.0,0.0
SNFCA,1987-09-27 20:00:00-04:00,1.4690630435943604,1.4690630435943604,1.3903629779815674,1.3903629779815674,17630,1.2730435132980347,0.0,0.0
SNFCA,1987-09-28 20:00:00-04:00,1.3903629779815674,1.4690630435943604,1.3903629779815674,1.3903629779815674,4288,1.2730435132980347,0.0,0.0
SNFCA,1987-09-29 20:00:00-04:00,1.3903629779815674,1.4690630435943604,1.3903629779815674,1.4690630435943604,27160,1.3451029062271118,0.0,0.0
SNFCA,1987-09-30 20:00:00-04:00,1.4690630435943604,1.4690630435943604,1.3903629779815674,1.3903629779815674,24301,1.2730435132980347,0.0,0.0
SNFCA,1987-10-01 20:00:00-04:00,1.3903629779815674,1.4690630435943604,1.3903629779815674,1.4690630435943604,10483,1.3451029062271118,0.0,0.0
SNFCA,1987-10-04 20:00:00-04:00,1.3903629779815674,1.3903629779815674,1.3903629779815674,1.3903629779815674,10006,1.2730435132980347,0.0,0.0
SNFCA,1987-10-05 20:00:00-04:00,1.3903629779815674,1.3903629779815674,1.3903629779815674,1.3903629779815674,19060,1.2730435132980347,0.0,0.0
SNFCA,1987-10-06 20:00:00-04:00,1.3903629779815674,1.4690630435943604,1.3641300201416016,1.4690630435943604,14771,1.3451029062271118,0.0,0.0
SNFCA,1987-10-07 20:00:00-04:00,1.4690630435943604,1.4690630435943604,1.3641300201416016,1.3641300201416016,30972,1.2490241527557373,0.0,0.0
SNFCA,1987-10-08 20:00:00-04:00,1.3641300201416016,1.3641300201416016,1.3641300201416016,1.3641300201416016,4765,1.2490241527557373,0.0,0.0
SNFCA,1987-10-11 20:00:00-04:00,1.3641300201416016,1.3641300201416016,1.3641300201416016,1.3641300201416016,38120,1.2490241527557373,0.0,0.0
SNFCA,1987-10-12 20:00:00-04:00,1.3641300201416016,1.3641300201416016,1.3378969430923462,1.3378969430923462,70998,1.2250046730041504,0.0,0.0
SNFCA,1987-10-13 20:00:00-04:00,1.3116639852523804,1.3116639852523804,1.3116639852523804,1.3116639852523804,6194,1.2009851932525635,0.0,0.0
SNFCA,1987-10-14 20:00:00-04:00,1.2591969966888428,1.2591969966888428,1.2067300081253052,1.232964038848877,22872,1.1289260387420654,0.0,0.0
SNFCA,1987-10-15 20:00:00-04:00,1.232964038848877,1.232964038848877,1.232964038848877,1.232964038848877,0,1.1289260387420654,0.0,0.0
SNFCA,1987-10-18 20:00:00-04:00,1.2067300081253052,1.2067300081253052,1.0493309497833252,1.0493309497833252,85292,0.9607880115509033,0.0,0.0
SNFCA,1987-10-19 20:00:00-04:00,1.0230979919433594,1.0230979919433594,0.8919309973716736,0.8919309973716736,13342,0.8166694641113281,0.0,0.0
SNFCA,1987-10-20 20:00:00-04:00,0.8919309973716736,0.9968640208244324,0.8919309973716736,0.9968640208244324,34308,0.9127482175827026,0.0,0.0
SNFCA,1987-10-21 20:00:00-04:00,0.9968640208244324,0.9968640208244324,0.9443979859352112,0.9443979859352112,50508,0.8647092580795288,0.0,0.0
SNFCA,1987-10-22 20:00:00-04:00,0.9443979859352112,0.9968640208244324,0.9443979859352112,0.9706310033798218,219187,0.8887287378311157,0.0,0.0
SNFCA,1987-10-25 19:00:00-05:00,0.9706310033798218,1.0493309497833252,0.8919309973716736,0.8919309973716736,10006,0.8166694641113281,0.0,0.0
SNFCA,1987-10-26 19:00:00-05:00,0.8919309973716736,0.9706310033798218,0.8919309973716736,0.8919309973716736,444093,0.8166694641113281,0.0,0.0
SNFCA,1987-10-27 19:00:00-05:00,0.8394650220870972,0.8394650220870972,0.6295980215072632,0.7869979739189148,52891,0.7205907702445984,0.0,0.0
SNFCA,1987-10-28 19:00:00-05:00,0.8394650220870972,0.8394650220870972,0.8394650220870972,0.8394650220870972,476,0.7686305642127991,0.0,0.0
SNFCA,1987-10-29 19:00:00-05:00,0.8394650220870972,1.154263973236084,0.8394650220870972,1.0493309497833252,30019,0.9607880115509033,0.0,0.0
SNFCA,1987-11-01 19:00:00-05:00,1.0493309497833252,1.154263973236084,0.9968640208244324,0.9968640208244324,5718,0.9127482175827026,0.0,0.0
SNFCA,1987-11-02 19:00:00-05:00,0.9968640208244324,0.9968640208244324,0.9968640208244324,0.9968640208244324,11912,0.9127482175827026,0.0,0.0
SNFCA,1987-11-03 19:00:00-05:00,0.9968640208244324,0.9968640208244324,0.9968640208244324,0.9968640208244324,2382,0.9127482175827026,0.0,0.0
SNFCA,1987-11-04 19:00:00-05:00,0.9968640208244324,0.9968640208244324,0.9968640208244324,0.9968640208244324,953,0.9127482175827026,0.0,0.0
SNFCA,1987-11-05 19:00:00-05:00,0.9968640208244324,0.9968640208244324,0.9968640208244324,0.9968640208244324,17154,0.9127482175827026,0.0,0.0
SNFCA,1987-11-08 19:00:00-05:00,0.9968640208244324,1.0230979919433594,0.9968640208244324,0.9968640208244324,12389,0.9127482175827026,0.0,0.0
SNFCA,1987-11-09 19:00:00-05:00,0.9968640208244324,1.0230979919433594,0.9443979859352112,1.0230979919433594,33831,0.9367685317993164,0.0,0.0
SNFCA,1987-11-10 19:00:00-05:00,1.0230979919433594,1.0493309497833252,0.9443979859352112,0.9443979859352112,11912,0.8647092580795288,0.0,0.0
SNFCA,1987-11-11 19:00:00-05:00,0.9443979859352112,0.9443979859352112,0.9443979859352112,0.9443979859352112,2382,0.8647092580795288,0.0,0.0
SNFCA,1987-11-12 19:00:00-05:00,0.9443979859352112,1.0493309497833252,0.9443979859352112,1.0493309497833252,11912,0.9607880115509033,0.0,0.0
SNFCA,1987-11-15 19:00:00-05:00,0.9968640208244324,0.9968640208244324,0.8919309973716736,0.9968640208244324,12865,0.9127482175827026,0.0,0.0
SNFCA,1987-11-16 19:00:00-05:00,0.8394650220870972,0.8394650220870972,0.8394650220870972,0.8394650220870972,3335,0.7686305642127991,0.0,0.0
SNFCA,1987-11-17 19:00:00-05:00,0.8394650220870972,0.8394650220870972,0.8394650220870972,0.8394650220870972,953,0.7686305642127991,0.0,0.0
SNFCA,1987-11-18 19:00:00-05:00,0.8394650220870972,0.8919309973716736,0.8394650220870972,0.8394650220870972,7147,0.7686305642127991,0.0,0.0
SNFCA,1987-11-19 19:00:00-05:00,0.8394650220870972,0.8394650220870972,0.8394650220870972,0.8394650220870972,1906,0.7686305642127991,0.0,0.0
SNFCA,1987-11-22 19:00:00-05:00,0.8919309973716736,0.8919309973716736,0.8919309973716736,0.8919309973716736,2382,0.8166694641113281,0.0,0.0
SNFCA,1987-11-23 19:00:00-05:00,0.8919309973716736,0.8919309973716736,0.8919309973716736,0.8919309973716736,0,0.8166694641113281,0.0,0.0
SNFCA,1987-11-24 19:00:00-05:00,0.8919309973716736,0.9443979859352112,0.7345319986343384,0.8919309973716736,617060,0.8166694641113281,0.0,0.0
SNFCA,1987-11-26 19:00:00-05:00,0.8919309973716736,0.9181640148162842,0.8394650220870972,0.8394650220870972,4765,0.7686305642127991,0.0,0.0
SNFCA,1987-11-29 19:00:00-05:00,0.8394650220870972,0.8919309973716736,0.8394650220870972,0.8919309973716736,156767,0.8166694641113281,0.0,0.0
SNFCA,1987-11-30 19:00:00-05:00,0.8919309973716736,0.8919309973716736,0.8394650220870972,0.8394650220870972,100540,0.7686305642127991,0.0,0.0
SNFCA,1987-12-01 19:00:00-05:00,0.8394650220870972,0.8394650220870972,0.8132309913635254,0.8132309913635254,55750,0.7446101903915405,0.0,0.0
SNFCA,1987-12-02 19:00:00-05:00,0.8132309913635254,0.9181640148162842,0.8132309913635254,0.8394650220870972,15248,0.7686305642127991,0.0,0.0
SNFCA,1987-12-03 19:00:00-05:00,0.8394650220870972,0.9181640148162842,0.7869979739189148,0.8132309913635254,40978,0.7446101903915405,0.0,0.0
SNFCA,1987-12-06 19:00:00-05:00,0.8132309913635254,0.8919309973716736,0.8132309913635254,0.8132309913635254,43837,0.7446101903915405,0.0,0.0
SNFCA,1987-12-07 19:00:00-05:00,0.8394650220870972,0.8394650220870972,0.8394650220870972,0.8394650220870972,7624,0.7686305642127991,0.0,0.0
SNFCA,1987-12-08 19:00:00-05:00,0.8394650220870972,0.8919309973716736,0.8132309913635254,0.8132309913635254,16677,0.7446101903915405,0.0,0.0
SNFCA,1987-12-09 19:00:00-05:00,0.8132309913635254,0.8132309913635254,0.8132309913635254,0.8132309913635254,12865,0.7446101903915405,0.0,0.0
SNFCA,1987-12-10 19:00:00-05:00,0.8132309913635254,0.8132309913635254,0.7869979739189148,0.7869979739189148,15724,0.7205907702445984,0.0,0.0
SNFCA,1987-12-13 19:00:00-05:00,0.7869979739189148,0.8263480067253113,0.760765016078949,0.8132309913635254,133418,0.7446101903915405,0.0,0.0
SNFCA,1987-12-14 19:00:00-05:00,0.8132309913635254,0.8263480067253113,0.760765016078949,0.8263480067253113,566552,0.7566204071044922,0.0,0.0
SNFCA,1987-12-15 19:00:00-05:00,0.7869979739189148,0.7869979739189148,0.760765016078949,0.760765016078949,10006,0.6965713500976562,0.0,0.0
SNFCA,1987-12-16 19:00:00-05:00,0.760765016078949,0.8263480067253113,0.760765016078949,0.760765016078949,294473,0.6965713500976562,0.0,0.0
SNFCA,1987-12-17 19:00:00-05:00,0.760765016078949,0.7869979739189148,0.760765016078949,0.760765016078949,89581,0.6965713500976562,0.0,0.0
SNFCA,1987-12-20 19:00:00-05:00,0.760765016078949,0.8394650220870972,0.7345319986343384,0.8394650220870972,54320,0.7686305642127991,0.0,0.0
SNFCA,1987-12-21 19:00:00-05:00,0.8132309913635254,0.8132309913635254,0.7345319986343384,0.8132309913635254,21919,0.7446101903915405,0.0,0.0
SNFCA,1987-12-22 19:00:00-05:00,0.8132309913635254,0.8132309913635254,0.7345319986343384,0.8132309913635254,58132,0.7446101903915405,0.0,0.0
SNFCA,1987-12-23 19:00:00-05:00,0.8132309913635254,0.8132309913635254,0.7345319986343384,0.7345319986343384,23348,0.6725518703460693,0.0,0.0
SNFCA,1987-12-27 19:00:00-05:00,0.7345319986343384,0.8132309913635254,0.7082980275154114,0.7082980275154114,40026,0.6485315561294556,0.0,0.0
SNFCA,1987-12-28 19:00:00-05:00,0.7082980275154114,0.8132309913635254,0.7082980275154114,0.7345319986343384,248253,0.6725518703460693,0.0,0.0
SNFCA,1987-12-29 19:00:00-05:00,0.7345319986343384,0.8132309913635254,0.7345319986343384,0.7345319986343384,20966,0.6725518703460693,0.0,0.0
SNFCA,1987-12-30 19:00:00-05:00,0.7345319986343384,0.8132309913635254,0.7345319986343384,0.8132309913635254,71474,0.7446101903915405,0.0,0.0
SNFCA,1988-01-03 19:00:00-05:00,0.8132309913635254,0.8132309913635254,0.7345319986343384,0.7345319986343384,4288,0.6725518703460693,0.0,0.0
SNFCA,1988-01-04 19:00:00-05:00,0.7345319986343384,0.7345319986343384,0.7345319986343384,0.7345319986343384,24778,0.6725518703460693,0.0,0.0
SNFCA,1988-01-05 19:00:00-05:00,0.8132309913635254,0.8132309913635254,0.8132309913635254,0.8132309913635254,2382,0.7446101903915405,0.0,0.0
SNFCA,1988-01-06 19:00:00-05:00,0.7345319986343384,0.7345319986343384,0.7345319986343384,0.7345319986343384,14295,0.6725518703460693,0.0,0.0
SNFCA,1988-01-07 19:00:00-05:00,0.7345319986343384,0.8132309913635254,0.7345319986343384,0.7345319986343384,133418,0.6725518703460693,0.0,0.0
SNFCA,1988-01-10 19:00:00-05:00,0.7345319986343384,0.8132309913635254,0.7345319986343384,0.760765016078949,7624,0.6965713500976562,0.0,0.0
SNFCA,1988-01-11 19:00:00-05:00,0.760765016078949,0.760765016078949,0.760765016078949,0.760765016078949,0,0.6965713500976562,0.0,0.0
SNFCA,1988-01-12 19:00:00-05:00,0.8919309973716736,0.8919309973716736,0.8919309973716736,0.8919309973716736,10959,0.8166694641113281,0.0,0.0
SNFCA,1988-01-13 19:00:00-05:00,0.8919309973716736,0.8919309973716736,0.7345319986343384,0.7345319986343384,8577,0.6725518703460693,0.0,0.0
SNFCA,1988-01-14 19:00:00-05:00,0.8394650220870972,0.8394650220870972,0.8394650220870972,0.8394650220870972,476,0.7686305642127991,0.0,0.0
SNFCA,1988-01-17 19:00:00-05:00,0.8919309973716736,0.8919309973716736,0.8919309973716736,0.8919309973716736,953,0.8166694641113281,0.0,0.0
SNFCA,1988-01-18 19:00:00-05:00,0.8132309913635254,0.8132309913635254,0.8132309913635254,0.8132309913635254,9530,0.7446101903915405,0.0,0.0
SNFCA,1988-01-19 19:00:00-05:00,0.8132309913635254,0.8132309913635254,0.7869979739189148,0.7869979739189148,135801,0.7205907702445984,0.0,0.0
SNFCA,1988-01-20 19:00:00-05:00,0.7869979739189148,0.7869979739189148,0.7869979739189148,0.7869979739189148,0,0.7205907702445984,0.0,0.0
SNFCA,1988-01-21 19:00:00-05:00,0.7869979739189148,0.8919309973716736,0.7869979739189148,0.8394650220870972,19060,0.7686305642127991,0.0,0.0
SNFCA,1988-01-24 19:00:00-05:00,0.7869979739189148,0.7869979739189148,0.7869979739189148,0.7869979739189148,953,0.7205907702445984,0.0,0.0
SNFCA,1988-01-25 19:00:00-05:00,0.8919309973716736,0.8919309973716736,0.8919309973716736,0.8919309973716736,1429,0.8166694641113281,0.0,0.0
SNFCA,1988-01-26 19:00:00-05:00,0.7869979739189148,0.7869979739189148,0.7869979739189148,0.7869979739189148,6671,0.7205907702445984,0.0,0.0
