symbol,date,open,high,low,close,volume,adjclose
BRACU,2022-01-11 19:00:00-05:00,10.010000228881836,10.020000457763672,10.0,10.010000228881836,352000,10.010000228881836
BRACU,2022-01-12 19:00:00-05:00,10.010000228881836,10.020000457763672,10.010000228881836,10.020000457763672,218300,10.020000457763672
BRACU,2022-01-13 19:00:00-05:00,10.020000457763672,10.029999732971191,10.010000228881836,10.010000228881836,83700,10.010000228881836
BRACU,2022-01-17 19:00:00-05:00,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,19000,10.010000228881836
BRACU,2022-01-18 19:00:00-05:00,10.010000228881836,10.010000228881836,10.0,10.0,2800,10.0
BRACU,2022-01-19 19:00:00-05:00,10.0,10.0,10.0,10.0,398300,10.0
BRACU,2022-01-20 19:00:00-05:00,10.0,10.029999732971191,10.0,10.029999732971191,659900,10.029999732971191
BRACU,2022-01-23 19:00:00-05:00,10.015000343322754,10.029999732971191,10.015000343322754,10.029999732971191,1400,10.029999732971191
BRACU,2022-01-24 19:00:00-05:00,10.0,10.010000228881836,10.0,10.010000228881836,274200,10.010000228881836
BRACU,2022-01-25 19:00:00-05:00,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,100,10.010000228881836
BRACU,2022-01-26 19:00:00-05:00,10.010000228881836,10.010000228881836,10.0,10.0,900,10.0
BRACU,2022-01-27 19:00:00-05:00,10.0,10.001999855041504,10.0,10.001999855041504,148200,10.001999855041504
BRACU,2022-01-30 19:00:00-05:00,10.001999855041504,10.001999855041504,10.001999855041504,10.001999855041504,0,10.001999855041504
BRACU,2022-01-31 19:00:00-05:00,10.0,10.050000190734863,10.0,10.050000190734863,5500,10.050000190734863
BRACU,2022-02-01 19:00:00-05:00,10.0,10.0,10.0,10.0,200,10.0
BRACU,2022-02-02 19:00:00-05:00,10.0,10.0,10.0,10.0,200,10.0
BRACU,2022-02-03 19:00:00-05:00,10.0,10.0,10.0,10.0,200,10.0
BRACU,2022-02-06 19:00:00-05:00,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,500,10.050000190734863
BRACU,2022-02-07 19:00:00-05:00,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,0,10.050000190734863
BRACU,2022-02-08 19:00:00-05:00,9.949999809265137,10.050000190734863,9.949999809265137,9.960000038146973,1300,9.960000038146973
BRACU,2022-02-09 19:00:00-05:00,9.949999809265137,10.0,9.949999809265137,9.960000038146973,16800,9.960000038146973
BRACU,2022-02-10 19:00:00-05:00,9.989999771118164,10.0,9.989999771118164,9.989999771118164,42900,9.989999771118164
BRACU,2022-02-13 19:00:00-05:00,9.989999771118164,10.010000228881836,9.989999771118164,10.0,56700,10.0
BRACU,2022-02-14 19:00:00-05:00,10.0,10.0,10.0,10.0,0,10.0
BRACU,2022-02-15 19:00:00-05:00,9.984999656677246,9.989999771118164,9.984999656677246,9.989999771118164,400,9.989999771118164
BRACU,2022-02-16 19:00:00-05:00,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,0,9.989999771118164
BRACU,2022-02-17 19:00:00-05:00,10.020000457763672,10.050000190734863,10.020000457763672,10.050000190734863,3700,10.050000190734863
BRACU,2022-02-21 19:00:00-05:00,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,200,10.010000228881836
BRACU,2022-02-22 19:00:00-05:00,10.050000190734863,10.050000190734863,9.979999542236328,10.0,102200,10.0
BRACU,2022-02-23 19:00:00-05:00,9.970000267028809,10.0,9.970000267028809,10.0,16000,10.0
BRACU,2022-02-24 19:00:00-05:00,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,108200,10.050000190734863
BRACU,2022-02-27 19:00:00-05:00,10.059000015258789,10.100000381469727,10.050000190734863,10.100000381469727,55900,10.100000381469727
BRACU,2022-02-28 19:00:00-05:00,10.0600004196167,10.0600004196167,10.0600004196167,10.0600004196167,300,10.0600004196167
BRACU,2022-03-01 19:00:00-05:00,10.630000114440918,10.630000114440918,10.300000190734863,10.300000190734863,1800,10.300000190734863
BRACU,2022-03-02 19:00:00-05:00,10.010000228881836,10.154999732971191,10.010000228881836,10.154999732971191,300,10.154999732971191
BRACU,2022-03-03 19:00:00-05:00,10.119999885559082,10.119999885559082,10.119999885559082,10.119999885559082,200,10.119999885559082
BRACU,2022-03-06 19:00:00-05:00,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,100,10.100000381469727
BRACU,2022-03-07 19:00:00-05:00,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,300,10.050000190734863
BRACU,2022-03-08 19:00:00-05:00,10.0600004196167,10.0600004196167,10.0600004196167,10.0600004196167,300,10.0600004196167
BRACU,2022-03-09 19:00:00-05:00,10.0600004196167,10.0600004196167,10.0600004196167,10.0600004196167,0,10.0600004196167
BRACU,2022-03-10 19:00:00-05:00,9.970000267028809,10.079999923706055,9.970000267028809,10.079999923706055,1400,10.079999923706055
BRACU,2022-03-13 20:00:00-04:00,10.079999923706055,10.079999923706055,10.079999923706055,10.079999923706055,0,10.079999923706055
BRACU,2022-03-14 20:00:00-04:00,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,800,10.050000190734863
