symbol,date,open,high,low,close,volume,adjclose,splits
LGO,2010-04-25 20:00:00-04:00,27.0,27.0,25.0,25.0,2001,25.0,0.0
LGO,2010-04-26 20:00:00-04:00,25.0,25.0,23.0,24.0,2070,24.0,0.0
LGO,2010-04-27 20:00:00-04:00,24.0,24.0,24.0,24.0,0,24.0,0.0
LGO,2010-04-28 20:00:00-04:00,22.0,23.0,22.0,22.0,2040,22.0,0.0
LGO,2010-04-29 20:00:00-04:00,21.0,21.0,21.0,21.0,75,21.0,0.0
LGO,2010-05-02 20:00:00-04:00,21.0,21.0,21.0,21.0,0,21.0,0.0
LGO,2010-05-03 20:00:00-04:00,20.0,21.0,20.0,21.0,1010,21.0,0.0
LGO,2010-05-04 20:00:00-04:00,19.0,22.0,19.0,22.0,624,22.0,0.0
LGO,2010-05-05 20:00:00-04:00,22.0,22.0,22.0,22.0,0,22.0,0.0
LGO,2010-05-06 20:00:00-04:00,20.0,20.0,20.0,20.0,1,20.0,0.0
LGO,2010-05-09 20:00:00-04:00,20.0,21.0,20.0,21.0,702,21.0,0.0
LGO,2010-05-10 20:00:00-04:00,21.0,21.0,21.0,21.0,100,21.0,0.0
LGO,2010-05-11 20:00:00-04:00,22.0,22.0,21.0,21.0,255,21.0,0.0
LGO,2010-05-12 20:00:00-04:00,21.0,21.0,21.0,21.0,0,21.0,0.0
LGO,2010-05-13 20:00:00-04:00,19.0,19.0,19.0,19.0,16,19.0,0.0
LGO,2010-05-16 20:00:00-04:00,19.0,19.0,19.0,19.0,10,19.0,0.0
LGO,2010-05-17 20:00:00-04:00,19.0,19.0,19.0,19.0,0,19.0,0.0
LGO,2010-05-18 20:00:00-04:00,16.0,16.0,16.0,16.0,690,16.0,0.0
LGO,2010-05-19 20:00:00-04:00,17.0,17.0,16.0,17.0,4032,17.0,0.0
LGO,2010-05-20 20:00:00-04:00,16.0,17.0,16.0,17.0,750,17.0,0.0
LGO,2010-05-23 20:00:00-04:00,17.0,17.0,17.0,17.0,0,17.0,0.0
LGO,2010-05-24 20:00:00-04:00,17.0,17.0,17.0,17.0,0,17.0,0.0
