symbol,date,open,high,low,close,volume,adjclose,dividends
HURC,1980-08-26 20:00:00-04:00,0.0,14.0,13.5,13.5,1700,10.864279747009277,0.0
HURC,1980-08-27 20:00:00-04:00,0.0,14.5,13.75,13.75,5800,11.065469741821289,0.0
HURC,1980-08-28 20:00:00-04:00,0.0,13.5,13.0,13.0,600,10.461895942687988,0.0
HURC,1980-09-01 20:00:00-04:00,0.0,14.25,13.5,13.5,1100,10.864279747009277,0.0
HURC,1980-09-02 20:00:00-04:00,0.0,14.0,13.25,13.25,300,10.66308879852295,0.0
HURC,1980-09-03 20:00:00-04:00,0.0,14.0,13.5,13.5,700,10.864279747009277,0.0
HURC,1980-09-04 20:00:00-04:00,0.0,14.0,13.5,13.5,400,10.864279747009277,0.0
HURC,1980-09-07 20:00:00-04:00,0.0,14.0,13.5,13.5,100,10.864279747009277,0.0
HURC,1980-09-08 20:00:00-04:00,0.0,14.0,13.5,13.5,100,10.864279747009277,0.0
HURC,1980-09-09 20:00:00-04:00,0.0,13.75,13.25,13.25,900,10.66308879852295,0.0
HURC,1980-09-10 20:00:00-04:00,0.0,13.75,13.25,13.25,600,10.66308879852295,0.0
HURC,1980-09-11 20:00:00-04:00,0.0,14.0,13.5,13.5,2500,10.864279747009277,0.0
HURC,1980-09-14 20:00:00-04:00,0.0,13.75,13.25,13.25,1000,10.66308879852295,0.0
HURC,1980-09-15 20:00:00-04:00,0.0,13.75,13.25,13.25,4600,10.66308879852295,0.0
HURC,1980-09-16 20:00:00-04:00,0.0,14.25,13.75,13.75,5300,11.065469741821289,0.0
HURC,1980-09-17 20:00:00-04:00,0.0,14.0,13.75,13.75,3100,11.065469741821289,0.0
HURC,1980-09-18 20:00:00-04:00,0.0,15.0,14.25,14.25,2200,11.467849731445312,0.0
HURC,1980-09-21 20:00:00-04:00,0.0,16.75,16.25,16.25,4900,13.07736873626709,0.0
HURC,1980-09-22 20:00:00-04:00,0.0,17.0,16.5,16.5,3400,13.278560638427734,0.0
HURC,1980-09-23 20:00:00-04:00,0.0,16.5,16.0,16.0,7500,12.876179695129395,0.0
HURC,1980-09-24 20:00:00-04:00,0.0,16.5,15.75,15.75,3500,12.674994468688965,0.0
HURC,1980-09-25 20:00:00-04:00,0.0,16.25,15.5,15.5,1500,12.473801612854004,0.0
HURC,1980-09-28 20:00:00-04:00,0.0,16.25,15.75,15.75,1000,12.674994468688965,0.0
HURC,1980-09-29 20:00:00-04:00,0.0,16.0,15.75,15.75,2500,12.674994468688965,0.0
HURC,1980-09-30 20:00:00-04:00,0.0,16.25,15.75,15.75,1500,12.674994468688965,0.0
HURC,1980-10-01 20:00:00-04:00,0.0,16.25,16.0,16.0,2100,12.876179695129395,0.0
HURC,1980-10-02 20:00:00-04:00,0.0,16.0,15.5,15.5,2700,12.473801612854004,0.0
HURC,1980-10-05 20:00:00-04:00,0.0,16.5,16.0,16.0,1500,12.876179695129395,0.0
HURC,1980-10-06 20:00:00-04:00,0.0,17.0,16.25,16.25,1300,13.07736873626709,0.0
HURC,1980-10-07 20:00:00-04:00,0.0,18.25,17.5,17.5,2800,14.083328247070312,0.0
HURC,1980-10-08 20:00:00-04:00,0.0,21.0,20.25,20.25,11300,16.296417236328125,0.0
HURC,1980-10-09 20:00:00-04:00,0.0,18.5,17.75,17.75,16700,14.284512519836426,0.0
HURC,1980-10-12 20:00:00-04:00,0.0,18.75,18.25,18.25,1900,14.686885833740234,0.0
