symbol,date,open,high,low,close,volume,adjclose
IGTA,2022-01-20 19:00:00-05:00,9.75,9.75,9.75,9.75,1000,9.75
IGTA,2022-01-23 19:00:00-05:00,10.0,10.0,9.949999809265137,9.949999809265137,4700,9.949999809265137
IGTA,2022-01-24 19:00:00-05:00,9.779999732971191,9.779999732971191,9.710000038146973,9.739999771118164,125400,9.739999771118164
IGTA,2022-01-25 19:00:00-05:00,9.75,9.75,9.75,9.75,207100,9.75
IGTA,2022-01-26 19:00:00-05:00,9.75,9.75,9.75,9.75,0,9.75
IGTA,2022-01-27 19:00:00-05:00,9.75,9.75,9.75,9.75,0,9.75
IGTA,2022-01-30 19:00:00-05:00,9.75,9.760000228881836,9.75,9.75,57500,9.75
IGTA,2022-01-31 19:00:00-05:00,9.75,9.770000457763672,9.75,9.770000457763672,242700,9.770000457763672
IGTA,2022-02-01 19:00:00-05:00,9.765000343322754,9.779999732971191,9.755000114440918,9.770000457763672,19300,9.770000457763672
IGTA,2022-02-02 19:00:00-05:00,9.779999732971191,9.789999961853027,9.779999732971191,9.789999961853027,44600,9.789999961853027
IGTA,2022-02-03 19:00:00-05:00,9.789999961853027,9.789999961853027,9.779999732971191,9.779999732971191,25200,9.779999732971191
IGTA,2022-02-06 19:00:00-05:00,9.779999732971191,9.779999732971191,9.779999732971191,9.779999732971191,248400,9.779999732971191
IGTA,2022-02-07 19:00:00-05:00,9.779999732971191,9.779999732971191,9.779999732971191,9.779999732971191,0,9.779999732971191
IGTA,2022-02-08 19:00:00-05:00,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,1100,9.800000190734863
IGTA,2022-02-09 19:00:00-05:00,9.779999732971191,9.779999732971191,9.779999732971191,9.779999732971191,169600,9.779999732971191
IGTA,2022-02-10 19:00:00-05:00,9.789999961853027,9.789999961853027,9.770000457763672,9.770000457763672,14300,9.770000457763672
IGTA,2022-02-13 19:00:00-05:00,9.779999732971191,9.779999732971191,9.779999732971191,9.779999732971191,60700,9.779999732971191
IGTA,2022-02-14 19:00:00-05:00,9.789999961853027,9.789999961853027,9.789999961853027,9.789999961853027,417300,9.789999961853027
IGTA,2022-02-15 19:00:00-05:00,9.789999961853027,9.789999961853027,9.789999961853027,9.789999961853027,79800,9.789999961853027
IGTA,2022-02-16 19:00:00-05:00,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,2300,9.800000190734863
IGTA,2022-02-17 19:00:00-05:00,9.789999961853027,9.789999961853027,9.779999732971191,9.789999961853027,228400,9.789999961853027
IGTA,2022-02-21 19:00:00-05:00,9.795000076293945,9.795000076293945,9.795000076293945,9.795000076293945,70000,9.795000076293945
IGTA,2022-02-22 19:00:00-05:00,9.795000076293945,9.795000076293945,9.795000076293945,9.795000076293945,0,9.795000076293945
IGTA,2022-02-23 19:00:00-05:00,9.795000076293945,9.795000076293945,9.795000076293945,9.795000076293945,0,9.795000076293945
IGTA,2022-02-24 19:00:00-05:00,9.789999961853027,9.789999961853027,9.789999961853027,9.789999961853027,1000,9.789999961853027
IGTA,2022-02-27 19:00:00-05:00,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,5300,9.800000190734863
IGTA,2022-02-28 19:00:00-05:00,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,0,9.800000190734863
IGTA,2022-03-01 19:00:00-05:00,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,0,9.800000190734863
IGTA,2022-03-02 19:00:00-05:00,9.819999694824219,9.84000015258789,9.819999694824219,9.84000015258789,30300,9.84000015258789
IGTA,2022-03-03 19:00:00-05:00,9.84000015258789,9.84000015258789,9.829999923706055,9.829999923706055,300,9.829999923706055
IGTA,2022-03-06 19:00:00-05:00,9.84000015258789,9.84000015258789,9.84000015258789,9.84000015258789,100500,9.84000015258789
IGTA,2022-03-07 19:00:00-05:00,9.760000228881836,9.84000015258789,9.760000228881836,9.84000015258789,2000,9.84000015258789
IGTA,2022-03-08 19:00:00-05:00,9.84000015258789,9.84000015258789,9.84000015258789,9.84000015258789,0,9.84000015258789
IGTA,2022-03-09 19:00:00-05:00,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,2000,9.850000381469727
IGTA,2022-03-10 19:00:00-05:00,9.829999923706055,9.850000381469727,9.800000190734863,9.835000038146973,139300,9.835000038146973
IGTA,2022-03-13 20:00:00-04:00,9.835000038146973,9.835000038146973,9.835000038146973,9.835000038146973,0,9.835000038146973
IGTA,2022-03-14 20:00:00-04:00,9.850000381469727,9.850000381469727,9.84000015258789,9.84000015258789,212600,9.84000015258789
IGTA,2022-03-15 20:00:00-04:00,9.84000015258789,9.84000015258789,9.84000015258789,9.84000015258789,50000,9.84000015258789
IGTA,2022-03-16 20:00:00-04:00,9.850000381469727,9.859999656677246,9.845000267028809,9.859999656677246,4000,9.859999656677246
IGTA,2022-03-17 20:00:00-04:00,9.859999656677246,9.859999656677246,9.859999656677246,9.859999656677246,0,9.859999656677246
IGTA,2022-03-20 20:00:00-04:00,9.859999656677246,9.859999656677246,9.859999656677246,9.859999656677246,0,9.859999656677246
IGTA,2022-03-21 20:00:00-04:00,9.859999656677246,9.859999656677246,9.859999656677246,9.859999656677246,0,9.859999656677246
IGTA,2022-03-22 20:00:00-04:00,9.859999656677246,9.859999656677246,9.859999656677246,9.859999656677246,0,9.859999656677246
IGTA,2022-03-23 20:00:00-04:00,9.84000015258789,9.84000015258789,9.84000015258789,9.84000015258789,2100,9.84000015258789
IGTA,2022-03-24 20:00:00-04:00,9.84000015258789,9.84000015258789,9.84000015258789,9.84000015258789,0,9.84000015258789
IGTA,2022-03-27 20:00:00-04:00,9.84000015258789,9.84000015258789,9.84000015258789,9.84000015258789,0,9.84000015258789
IGTA,2022-03-28 20:00:00-04:00,9.84000015258789,9.84000015258789,9.84000015258789,9.84000015258789,0,9.84000015258789
IGTA,2022-03-29 20:00:00-04:00,9.84000015258789,9.84000015258789,9.84000015258789,9.84000015258789,0,9.84000015258789
IGTA,2022-03-30 20:00:00-04:00,9.84000015258789,9.84000015258789,9.84000015258789,9.84000015258789,0,9.84000015258789
IGTA,2022-03-31 20:00:00-04:00,9.84000015258789,9.84000015258789,9.84000015258789,9.84000015258789,0,9.84000015258789
IGTA,2022-04-03 20:00:00-04:00,9.84000015258789,9.84000015258789,9.84000015258789,9.84000015258789,0,9.84000015258789
IGTA,2022-04-04 20:00:00-04:00,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,11800,9.850000381469727
IGTA,2022-04-05 20:00:00-04:00,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0,9.850000381469727
IGTA,2022-04-06 20:00:00-04:00,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,100,9.850000381469727
IGTA,2022-04-07 20:00:00-04:00,9.854999542236328,9.859999656677246,9.854999542236328,9.859999656677246,15700,9.859999656677246
IGTA,2022-04-10 20:00:00-04:00,9.859999656677246,9.859999656677246,9.859999656677246,9.859999656677246,0,9.859999656677246
IGTA,2022-04-11 20:00:00-04:00,9.859999656677246,9.859999656677246,9.859999656677246,9.859999656677246,0,9.859999656677246
IGTA,2022-04-12 20:00:00-04:00,9.859999656677246,9.859999656677246,9.859999656677246,9.859999656677246,0,9.859999656677246
IGTA,2022-04-13 20:00:00-04:00,9.880000114440918,9.890000343322754,9.880000114440918,9.890000343322754,1100,9.890000343322754
IGTA,2022-04-17 20:00:00-04:00,9.890000343322754,9.890000343322754,9.890000343322754,9.890000343322754,0,9.890000343322754
IGTA,2022-04-18 20:00:00-04:00,9.869999885559082,9.869999885559082,9.869999885559082,9.869999885559082,550000,9.869999885559082
IGTA,2022-04-19 20:00:00-04:00,9.869999885559082,9.869999885559082,9.869999885559082,9.869999885559082,0,9.869999885559082
IGTA,2022-04-20 20:00:00-04:00,9.869999885559082,9.869999885559082,9.869999885559082,9.869999885559082,0,9.869999885559082
IGTA,2022-04-21 20:00:00-04:00,9.869999885559082,9.869999885559082,9.869999885559082,9.869999885559082,0,9.869999885559082
IGTA,2022-04-24 20:00:00-04:00,9.880000114440918,9.890000343322754,9.869999885559082,9.890000343322754,8200,9.890000343322754
IGTA,2022-04-25 20:00:00-04:00,9.890000343322754,9.890000343322754,9.890000343322754,9.890000343322754,0,9.890000343322754
IGTA,2022-04-26 20:00:00-04:00,9.890000343322754,9.890000343322754,9.890000343322754,9.890000343322754,100,9.890000343322754
IGTA,2022-04-27 20:00:00-04:00,9.880000114440918,9.880000114440918,9.880000114440918,9.880000114440918,200,9.880000114440918
IGTA,2022-04-28 20:00:00-04:00,9.880000114440918,9.880000114440918,9.880000114440918,9.880000114440918,0,9.880000114440918
IGTA,2022-05-01 20:00:00-04:00,9.880000114440918,9.880000114440918,9.880000114440918,9.880000114440918,0,9.880000114440918
