date,CLX_Open,CLX_High,CLX_Low,CLX_Close,CLX_Volume,CLX_Dividends,CLX_Stock Splits
1973-04-05 00:00:00+00:00,0.0,4.875,4.78125,1.4915307760238647,66400,0.0,
1973-04-06 00:00:00+00:00,0.0,4.90625,3.609375,1.505918025970459,49600,0.0,
1973-04-09 00:00:00+00:00,0.0,5.171875,4.90625,1.5874487161636353,94400,0.0,
1973-04-10 00:00:00+00:00,0.0,5.25,5.0625,1.582652926445007,96000,0.0,
1973-04-11 00:00:00+00:00,0.0,5.171875,5.03125,1.5538785457611084,87200,0.0,
1973-04-12 00:00:00+00:00,0.0,5.078125,4.75,1.4675514698028564,282400,0.0,
1973-04-13 00:00:00+00:00,0.0,4.84375,4.625,1.419592261314392,164000,0.0,
1973-04-16 00:00:00+00:00,0.0,4.625,4.28125,1.3284696340560913,437600,0.0,
1973-04-17 00:00:00+00:00,0.0,4.234375,3.9375,1.2996940612792969,1050400,0.0,
1973-04-18 00:00:00+00:00,0.0,4.59375,4.25,1.402756690979004,316800,0.065,
1973-04-19 00:00:00+00:00,0.0,4.703125,4.515625,1.4660758972167969,110400,0.0,
1973-04-23 00:00:00+00:00,0.0,4.703125,4.53125,1.4417232275009155,181600,0.0,
1973-04-24 00:00:00+00:00,0.0,4.671875,4.5,1.4222406148910522,180800,0.0,
1973-04-25 00:00:00+00:00,0.0,4.46875,4.15625,1.295602560043335,178400,0.0,
1973-04-26 00:00:00+00:00,0.0,4.4375,4.09375,1.368661403656006,660000,0.0,
1973-04-27 00:00:00+00:00,0.0,4.4375,4.1875,1.3345670700073242,150400,0.0,
1973-04-30 00:00:00+00:00,0.0,4.40625,4.21875,1.3637914657592771,164000,0.0,
1973-05-01 00:00:00+00:00,0.0,4.375,3.75,1.193318247795105,477600,0.0,
1973-05-02 00:00:00+00:00,0.0,3.171875,3.0625,0.9643957018852234,5872000,0.0,
1973-05-03 00:00:00+00:00,0.0,3.296875,2.875,0.9741380214691162,2609600,0.0,
1973-05-04 00:00:00+00:00,0.0,3.21875,3.0625,0.959524631500244,1179200,0.0,
1973-05-07 00:00:00+00:00,0.0,3.171875,3.03125,0.9741380214691162,659200,0.0,
1973-05-08 00:00:00+00:00,0.0,3.140625,3.078125,0.9741380214691162,340000,0.0,
1973-05-09 00:00:00+00:00,0.0,3.1875,3.09375,0.9741380214691162,358400,0.0,
1973-05-10 00:00:00+00:00,0.0,3.125,3.0625,0.9741380214691162,220000,0.0,
1973-05-11 00:00:00+00:00,0.0,3.125,3.09375,0.9643957018852234,91200,0.0,
1973-05-14 00:00:00+00:00,0.0,3.09375,2.765625,0.871852695941925,607200,0.0,
1973-05-15 00:00:00+00:00,0.0,2.796875,2.5625,0.871852695941925,1154400,0.0,
1973-05-16 00:00:00+00:00,0.0,2.8125,2.5625,0.8182750344276428,434400,0.0,
1973-05-17 00:00:00+00:00,0.0,2.59375,2.3125,0.7695680260658264,560000,0.0,
1973-05-18 00:00:00+00:00,0.0,2.453125,2.328125,0.7403444051742554,466400,0.0,
1973-05-21 00:00:00+00:00,0.0,2.40625,2.3125,0.7500848770141602,330400,0.0,
1973-05-22 00:00:00+00:00,0.0,2.53125,2.40625,0.7793099284172058,312800,0.0,
1973-05-23 00:00:00+00:00,0.0,2.6875,2.4375,0.8280164003372192,914400,0.0,
1973-05-24 00:00:00+00:00,0.0,2.90625,2.640625,0.905947744846344,448000,0.0,
1973-05-25 00:00:00+00:00,0.0,3.125,2.90625,0.9741380214691162,417600,0.0,
1973-05-29 00:00:00+00:00,0.0,3.125,2.953125,0.925430178642273,384800,0.0,
1973-05-30 00:00:00+00:00,0.0,2.921875,2.6875,0.8377580642700195,308800,0.0,
1973-05-31 00:00:00+00:00,0.0,2.71875,2.484375,0.7890516519546509,452000,0.0,
1973-06-01 00:00:00+00:00,0.0,2.578125,2.5,0.7793099284172058,156800,0.0,
1973-06-04 00:00:00+00:00,0.0,2.59375,2.5,0.7987924218177795,272800,0.0,
1973-06-05 00:00:00+00:00,0.0,2.875,2.578125,0.8864648342132568,214400,0.0,
1973-06-06 00:00:00+00:00,0.0,2.96875,2.84375,0.8913350701332092,406400,0.0,
1973-06-07 00:00:00+00:00,0.0,3.125,2.890625,0.9643957018852234,596000,0.0,
1973-06-08 00:00:00+00:00,0.0,3.375,3.078125,1.0228440761566162,399200,0.0,
1973-06-11 00:00:00+00:00,0.0,3.328125,3.09375,0.9838780760765076,156000,0.0,
1973-06-12 00:00:00+00:00,0.0,3.28125,3.09375,1.003360390663147,160800,0.0,
1973-06-13 00:00:00+00:00,0.0,3.265625,3.125,0.9887492060661316,147200,0.0,
1973-06-14 00:00:00+00:00,0.0,3.1875,3.046875,0.9546542167663574,268800,0.0,
1973-06-15 00:00:00+00:00,0.0,3.015625,2.90625,0.9351717233657836,163200,0.0,
1973-06-18 00:00:00+00:00,0.0,3.0625,2.90625,0.9449136257171632,243200,0.0,
1973-06-19 00:00:00+00:00,0.0,3.171875,2.984375,0.9887492060661316,300800,0.0,
1973-06-20 00:00:00+00:00,0.0,3.328125,3.1875,1.0082318782806396,249600,0.0,
1973-06-21 00:00:00+00:00,0.0,3.203125,3.109375,0.9838780760765076,191200,0.0,
1973-06-22 00:00:00+00:00,0.0,3.3125,3.0,0.9351717233657836,366400,0.0,
1973-06-25 00:00:00+00:00,0.0,2.890625,2.6875,0.9010769128799438,404800,0.0,
1973-06-26 00:00:00+00:00,0.0,2.9375,2.75,0.8962058424949646,396800,0.0,
1973-06-27 00:00:00+00:00,0.0,2.9375,2.859375,0.905947744846344,192000,0.0,
1973-06-28 00:00:00+00:00,0.0,3.0,2.90625,0.9351717233657836,164800,0.0,
1973-06-29 00:00:00+00:00,0.0,3.09375,3.0,0.9449136257171632,135200,0.0,
1973-07-02 00:00:00+00:00,0.0,3.0,2.8125,0.925430178642273,137600,0.0,
1973-07-03 00:00:00+00:00,0.0,2.96875,2.921875,0.9205599427223206,86400,0.0,
1973-07-05 00:00:00+00:00,0.0,3.03125,2.875,0.9351717233657836,101600,0.0,
1973-07-06 00:00:00+00:00,0.0,3.0,2.890625,0.905947744846344,54400,0.0,
1973-07-09 00:00:00+00:00,0.0,3.0,2.90625,0.9303008913993835,90400,0.0,
1973-07-10 00:00:00+00:00,0.0,3.09375,2.984375,0.9351717233657836,83200,0.0,
1973-07-11 00:00:00+00:00,0.0,3.015625,2.9375,0.9351717233657836,141600,0.0,
1973-07-12 00:00:00+00:00,0.0,3.015625,2.9375,0.9303008913993835,216800,0.0,
1973-07-13 00:00:00+00:00,0.0,2.984375,2.921875,0.9205599427223206,136800,0.0,
1973-07-16 00:00:00+00:00,0.0,2.9375,2.8125,0.9010769128799438,750400,0.0,
1973-07-17 00:00:00+00:00,0.0,2.96875,2.890625,0.9010769128799438,492000,0.0,
1973-07-18 00:00:00+00:00,0.0,2.921875,2.84375,0.8962058424949646,999200,0.0,
1973-07-19 00:00:00+00:00,0.0,2.875,2.796875,0.871852695941925,157600,0.0,
1973-07-20 00:00:00+00:00,0.0,2.796875,2.5625,0.8085335493087769,488000,0.0,
1973-07-23 00:00:00+00:00,0.0,2.734375,2.59375,0.8328871726989746,237600,0.0,
1973-07-24 00:00:00+00:00,0.0,2.71875,2.59375,0.8377580642700195,313600,0.0,
1973-07-25 00:00:00+00:00,0.0,2.875,2.671875,0.8913350701332092,341600,0.0,
1973-07-26 00:00:00+00:00,0.0,3.015625,2.90625,0.9108180403709412,388000,0.0,
1973-07-27 00:00:00+00:00,0.0,2.96875,2.828125,0.925430178642273,232800,0.0,
1973-07-30 00:00:00+00:00,0.0,2.96875,2.890625,0.9156891107559204,107200,0.0,
1973-07-31 00:00:00+00:00,0.0,2.96875,2.875,0.8962058424949646,213600,0.0,
1973-08-01 00:00:00+00:00,0.0,2.890625,2.828125,0.8864648342132568,128800,0.0,
1973-08-02 00:00:00+00:00,0.0,2.890625,2.828125,0.8913350701332092,91200,0.0,
1973-08-03 00:00:00+00:00,0.0,2.890625,2.796875,0.8815939426422119,168800,0.0,
1973-08-06 00:00:00+00:00,0.0,2.84375,2.765625,0.8669821619987488,99200,0.0,
1973-08-07 00:00:00+00:00,0.0,2.796875,2.71875,0.8523698449134827,275200,0.0,
1973-08-08 00:00:00+00:00,0.0,2.65625,2.484375,0.7793099284172058,332000,0.0,
1973-08-09 00:00:00+00:00,0.0,2.65625,2.5,0.8036628365516663,254400,0.0,
1973-08-10 00:00:00+00:00,0.0,2.65625,2.484375,0.793921709060669,309600,0.0,
1973-08-13 00:00:00+00:00,0.0,2.5,2.34375,0.7598267793655396,956000,0.0,
1973-08-14 00:00:00+00:00,0.0,2.453125,2.375,0.7549563050270081,213600,0.0,
1973-08-15 00:00:00+00:00,0.0,2.59375,2.421875,0.8085335493087769,403200,0.0,
1973-08-16 00:00:00+00:00,0.0,2.59375,2.5,0.7793099284172058,291200,0.0,
1973-08-17 00:00:00+00:00,0.0,2.5625,2.4375,0.7793099284172058,93600,0.0,
1973-08-20 00:00:00+00:00,0.0,2.53125,2.484375,0.7890516519546509,64800,0.0,
1973-08-21 00:00:00+00:00,0.0,2.546875,2.4375,0.7646971940994263,125600,0.0,
1973-08-22 00:00:00+00:00,0.0,2.625,2.453125,0.8085335493087769,165600,0.0,
1973-08-23 00:00:00+00:00,0.0,2.71875,2.578125,0.8426282405853271,474400,0.0,
1973-08-24 00:00:00+00:00,0.0,2.75,2.609375,0.8328871726989746,114400,0.0,
1973-08-27 00:00:00+00:00,0.0,2.703125,2.5625,0.8328871726989746,84800,0.0,
1973-08-28 00:00:00+00:00,0.0,2.84375,2.71875,0.8864648342132568,166400,0.0,
1973-08-29 00:00:00+00:00,0.0,2.84375,2.484375,0.7744389772415161,490400,0.0,
1973-08-30 00:00:00+00:00,0.0,2.515625,2.453125,0.7695680260658264,204800,0.0,
1973-08-31 00:00:00+00:00,0.0,2.5,2.4375,0.7744389772415161,162400,0.0,
1973-09-04 00:00:00+00:00,0.0,2.5625,2.4375,0.7793099284172058,442400,0.0,
1973-09-05 00:00:00+00:00,0.0,2.53125,2.4375,0.7598267793655396,320000,0.0,
1973-09-06 00:00:00+00:00,0.0,2.46875,2.375,0.7403444051742554,564000,0.0,
1973-09-07 00:00:00+00:00,0.0,2.34375,2.25,0.7062489986419678,498400,0.0,
1973-09-10 00:00:00+00:00,0.0,2.375,2.25,0.7208616137504578,200000,0.0,
1973-09-11 00:00:00+00:00,0.0,2.359375,2.25,0.7354738712310791,230400,0.0,
1973-09-12 00:00:00+00:00,0.0,2.40625,2.3125,0.7306025624275208,764000,0.0,
1973-09-13 00:00:00+00:00,0.0,2.359375,2.21875,0.7062489986419678,756000,0.0,
1973-09-14 00:00:00+00:00,0.0,2.25,2.109375,0.67215496301651,232800,0.0,
1973-09-17 00:00:00+00:00,0.0,2.25,2.171875,0.6818957328796387,140800,0.0,
1973-09-18 00:00:00+00:00,0.0,2.234375,2.15625,0.6965078711509705,324800,0.0,
1973-09-19 00:00:00+00:00,0.0,2.265625,2.171875,0.7062489986419678,252800,0.0,
1973-09-20 00:00:00+00:00,0.0,2.46875,2.3125,0.7695680260658264,496000,0.0,
1973-09-21 00:00:00+00:00,0.0,2.578125,2.453125,0.7793099284172058,746400,0.0,
1973-09-24 00:00:00+00:00,0.0,2.59375,2.5,0.8085335493087769,403200,0.0,
1973-09-25 00:00:00+00:00,0.0,2.734375,2.546875,0.793921709060669,682400,0.0,
1973-09-26 00:00:00+00:00,0.0,2.625,2.46875,0.8182750344276428,388000,0.0,
1973-09-27 00:00:00+00:00,0.0,2.796875,2.640625,0.8328871726989746,478400,0.0,
1973-09-28 00:00:00+00:00,0.0,2.75,2.671875,0.8523698449134827,178400,0.0,
1973-10-01 00:00:00+00:00,0.0,2.75,2.671875,0.8474990725517273,208800,0.0,
1973-10-02 00:00:00+00:00,0.0,2.734375,2.609375,0.8328871726989746,232000,0.0,
1973-10-03 00:00:00+00:00,0.0,2.6875,2.484375,0.7793099284172058,340000,0.0,
1973-10-04 00:00:00+00:00,0.0,2.515625,2.359375,0.7354738712310791,308000,0.0,
1973-10-05 00:00:00+00:00,0.0,2.484375,2.328125,0.7695680260658264,327200,0.0,
1973-10-08 00:00:00+00:00,0.0,2.515625,2.453125,0.7744389772415161,540000,0.0,
1973-10-09 00:00:00+00:00,0.0,2.484375,2.4375,0.7646971940994263,170400,0.0,
1973-10-10 00:00:00+00:00,0.0,2.4375,2.390625,0.745215117931366,134400,0.0,
1973-10-11 00:00:00+00:00,0.0,2.390625,2.25,0.7159911394119263,464000,0.0,
1973-10-12 00:00:00+00:00,0.0,2.328125,2.234375,0.6965078711509705,586400,0.0,
1973-10-15 00:00:00+00:00,0.0,2.203125,2.09375,0.67215496301651,579200,0.0,
1973-10-16 00:00:00+00:00,0.0,2.171875,2.0625,0.6672835350036621,571200,0.0,
1973-10-17 00:00:00+00:00,0.0,2.140625,2.0625,0.6478012800216675,454400,0.0,
1973-10-18 00:00:00+00:00,0.0,2.0625,1.9375,0.6137063503265381,1410400,0.0,
1973-10-19 00:00:00+00:00,0.0,2.0625,1.96875,0.6331890225410461,368800,0.0,
1973-10-22 00:00:00+00:00,0.0,2.078125,2.0,0.6380596160888672,251200,0.0,
1973-10-23 00:00:00+00:00,0.0,2.078125,1.984375,0.6380596160888672,274400,0.0,
1973-10-24 00:00:00+00:00,0.0,2.109375,2.0625,0.6575425267219543,148800,0.0,
1973-10-25 00:00:00+00:00,0.0,2.09375,2.03125,0.6380596160888672,207200,0.0,
1973-10-26 00:00:00+00:00,0.0,2.0625,2.015625,0.6331890225410461,372800,0.0,
1973-10-29 00:00:00+00:00,0.0,2.0625,2.0,0.6380596160888672,252000,0.0,
1973-10-30 00:00:00+00:00,0.0,2.03125,2.0,0.6331890225410461,126400,0.0,
1973-10-31 00:00:00+00:00,0.0,2.046875,2.0,0.6380596160888672,158400,0.0,
1973-11-01 00:00:00+00:00,0.0,2.015625,1.984375,0.6234476566314697,224800,0.0,
1973-11-02 00:00:00+00:00,0.0,2.015625,1.984375,0.6234476566314697,114400,0.0,
1973-11-05 00:00:00+00:00,0.0,2.015625,1.96875,0.6137063503265381,251200,0.0,
1973-11-06 00:00:00+00:00,0.0,2.0,1.953125,0.6137063503265381,72800,0.0,
1973-11-07 00:00:00+00:00,0.0,2.03125,1.9375,0.6137063503265381,192800,0.0,
1973-11-08 00:00:00+00:00,0.0,1.96875,1.890625,0.5942237973213196,376000,0.0,
1973-11-09 00:00:00+00:00,0.0,1.875,1.8125,0.5698697566986084,312800,0.0,
1973-11-12 00:00:00+00:00,0.0,1.859375,1.828125,0.5747410655021667,166400,0.0,
1973-11-13 00:00:00+00:00,0.0,1.921875,1.8125,0.5990942120552063,253600,0.0,
1973-11-14 00:00:00+00:00,0.0,1.921875,1.8125,0.5698697566986084,314400,0.0,
1973-11-15 00:00:00+00:00,0.0,1.875,1.828125,0.5747410655021667,303200,0.0,
1973-11-16 00:00:00+00:00,0.0,1.9375,1.828125,0.5747410655021667,412000,0.0,
1973-11-19 00:00:00+00:00,0.0,1.875,1.8125,0.564999520778656,356000,0.0,
1973-11-20 00:00:00+00:00,0.0,1.78125,1.765625,0.5552582144737244,387200,0.0,
1973-11-21 00:00:00+00:00,0.0,1.875,1.796875,0.5796114802360535,297600,0.0,
1973-11-23 00:00:00+00:00,0.0,1.890625,1.859375,0.5844823122024536,68000,0.0,
1973-11-26 00:00:00+00:00,0.0,1.890625,1.859375,0.5796114802360535,239200,0.0,
1973-11-27 00:00:00+00:00,0.0,1.90625,1.84375,0.5796114802360535,252000,0.0,
1973-11-28 00:00:00+00:00,0.0,1.90625,1.859375,0.5796114802360535,184800,0.0,
1973-11-29 00:00:00+00:00,0.0,1.875,1.8125,0.564999520778656,423200,0.0,
1973-11-30 00:00:00+00:00,0.0,1.765625,1.703125,0.5357754230499268,119200,0.0,
1973-12-03 00:00:00+00:00,0.0,1.734375,1.609375,0.5016801953315735,250400,0.0,
1973-12-04 00:00:00+00:00,0.0,1.640625,1.5625,0.4968097507953644,183200,0.0,
1973-12-05 00:00:00+00:00,0.0,1.625,1.5,0.4724568128585815,173600,0.0,
1973-12-06 00:00:00+00:00,0.0,1.5625,1.484375,0.4675858616828918,180800,0.0,
1973-12-07 00:00:00+00:00,0.0,1.625,1.5,0.5065511465072632,224800,0.0,
1973-12-10 00:00:00+00:00,0.0,1.6875,1.625,0.5114220380783081,320000,0.0,
1973-12-11 00:00:00+00:00,0.0,1.703125,1.625,0.516292929649353,282400,0.0,
1973-12-12 00:00:00+00:00,0.0,1.65625,1.578125,0.5016801953315735,145600,0.0,
1973-12-13 00:00:00+00:00,0.0,1.625,1.546875,0.4870690107345581,145600,0.0,
1973-12-14 00:00:00+00:00,0.0,1.65625,1.515625,0.5065511465072632,319200,0.0,
1973-12-17 00:00:00+00:00,0.0,1.703125,1.578125,0.4919390380382538,806400,0.0,
1973-12-18 00:00:00+00:00,0.0,1.625,1.5625,0.4870690107345581,119200,0.0,
1973-12-19 00:00:00+00:00,0.0,1.5625,1.4375,0.4627150893211365,2053600,0.0,
1973-12-20 00:00:00+00:00,0.0,1.5625,1.4375,0.4870690107345581,1348000,0.0,
1973-12-21 00:00:00+00:00,0.0,1.609375,1.546875,0.5016801953315735,420000,0.0,
1973-12-24 00:00:00+00:00,0.0,1.65625,1.5625,0.5065511465072632,276800,0.0,
1973-12-26 00:00:00+00:00,0.0,1.75,1.640625,0.5455166697502136,260000,0.0,
1973-12-27 00:00:00+00:00,0.0,1.828125,1.671875,0.5211634039878845,727200,0.0,
1973-12-28 00:00:00+00:00,0.0,1.734375,1.59375,0.5211634039878845,354400,0.0,
1973-12-31 00:00:00+00:00,0.0,1.71875,1.578125,0.5309048295021057,264000,0.0,
1974-01-02 00:00:00+00:00,0.0,1.703125,1.640625,0.5211634039878845,86400,0.0,
1974-01-03 00:00:00+00:00,0.0,1.8125,1.703125,0.564999520778656,235200,0.0,
1974-01-04 00:00:00+00:00,0.0,1.84375,1.765625,0.564999520778656,456800,0.0,
1974-01-07 00:00:00+00:00,0.0,1.828125,1.765625,0.564999520778656,160800,0.0,
1974-01-08 00:00:00+00:00,0.0,1.84375,1.71875,0.5357754230499268,157600,0.0,
1974-01-09 00:00:00+00:00,0.0,1.71875,1.640625,0.5211634039878845,79200,0.0,
1974-01-10 00:00:00+00:00,0.0,1.6875,1.625,0.5065511465072632,73600,0.0,
1974-01-11 00:00:00+00:00,0.0,1.65625,1.59375,0.4968097507953644,480800,0.0,
1974-01-14 00:00:00+00:00,0.0,1.640625,1.59375,0.5016801953315735,285600,0.0,
1974-01-15 00:00:00+00:00,0.0,1.625,1.59375,0.5065511465072632,92800,0.0,
1974-01-16 00:00:00+00:00,0.0,1.609375,1.5625,0.4968097507953644,110400,0.0,
1974-01-17 00:00:00+00:00,0.0,1.640625,1.5625,0.5114220380783081,184000,0.0,
1974-01-18 00:00:00+00:00,0.0,1.625,1.5625,0.4919390380382538,90400,0.0,
1974-01-21 00:00:00+00:00,0.0,1.546875,1.484375,0.4821978509426117,207200,0.0,
1974-01-22 00:00:00+00:00,0.0,1.609375,1.53125,0.4968097507953644,200800,0.0,
1974-01-23 00:00:00+00:00,0.0,1.65625,1.59375,0.5065511465072632,169600,0.0,
1974-01-24 00:00:00+00:00,0.0,1.640625,1.59375,0.5065511465072632,84000,0.0,
1974-01-25 00:00:00+00:00,0.0,1.625,1.578125,0.4968097507953644,146400,0.0,
1974-01-28 00:00:00+00:00,0.0,1.640625,1.59375,0.5114220380783081,56000,0.0,
1974-01-29 00:00:00+00:00,0.0,1.640625,1.59375,0.5065511465072632,109600,0.0,
1974-01-30 00:00:00+00:00,0.0,1.65625,1.609375,0.5114220380783081,272000,0.0,
1974-01-31 00:00:00+00:00,0.0,1.625,1.53125,0.4870690107345581,894400,0.0,
1974-02-01 00:00:00+00:00,0.0,1.578125,1.53125,0.4773271083831787,97600,0.0,
1974-02-04 00:00:00+00:00,0.0,1.53125,1.5,0.4675858616828918,99200,0.0,
1974-02-05 00:00:00+00:00,0.0,1.5,1.4375,0.452973872423172,280800,0.0,
1974-02-06 00:00:00+00:00,0.0,1.515625,1.453125,0.4675858616828918,81600,0.0,
1974-02-07 00:00:00+00:00,0.0,1.5625,1.5,0.4821978509426117,80800,0.0,
1974-02-08 00:00:00+00:00,0.0,1.546875,1.515625,0.4821978509426117,116000,0.0,
1974-02-11 00:00:00+00:00,0.0,1.53125,1.359375,0.4237495362758636,240800,0.0,
1974-02-12 00:00:00+00:00,0.0,1.4375,1.328125,0.4481029212474823,195200,0.0,
1974-02-13 00:00:00+00:00,0.0,1.484375,1.40625,0.4383617043495178,138400,0.0,
1974-02-14 00:00:00+00:00,0.0,1.46875,1.40625,0.4481029212474823,78400,0.0,
1974-02-15 00:00:00+00:00,0.0,1.484375,1.4375,0.4627150893211365,99200,0.0,
1974-02-19 00:00:00+00:00,0.0,1.53125,1.4375,0.4578445553779602,158400,0.0,
1974-02-20 00:00:00+00:00,0.0,1.5,1.453125,0.4627150893211365,96800,0.0,
1974-02-21 00:00:00+00:00,0.0,1.546875,1.453125,0.4821978509426117,103200,0.0,
1974-02-22 00:00:00+00:00,0.0,1.546875,1.453125,0.452973872423172,170400,0.0,
1974-02-25 00:00:00+00:00,0.0,1.484375,1.40625,0.4383617043495178,228800,0.0,
1974-02-26 00:00:00+00:00,0.0,1.453125,1.375,0.452973872423172,262400,0.0,
1974-02-27 00:00:00+00:00,0.0,1.453125,1.390625,0.4334910809993744,200000,0.0,
1974-02-28 00:00:00+00:00,0.0,1.390625,1.375,0.4334910809993744,140800,0.0,
1974-03-01 00:00:00+00:00,0.0,1.421875,1.375,0.4432324171066284,157600,0.0,
1974-03-04 00:00:00+00:00,0.0,1.421875,1.375,0.4334910809993744,151200,0.0,
1974-03-05 00:00:00+00:00,0.0,1.4375,1.40625,0.4383617043495178,193600,0.0,
1974-03-06 00:00:00+00:00,0.0,1.453125,1.375,0.4481029212474823,404800,0.0,
1974-03-07 00:00:00+00:00,0.0,1.4375,1.390625,0.4481029212474823,100000,0.0,
1974-03-08 00:00:00+00:00,0.0,1.546875,1.4375,0.4821978509426117,230400,0.0,
1974-03-11 00:00:00+00:00,0.0,1.53125,1.453125,0.4675858616828918,368000,0.0,
1974-03-12 00:00:00+00:00,0.0,1.46875,1.421875,0.4481029212474823,488000,0.0,
1974-03-13 00:00:00+00:00,0.0,1.46875,1.4375,0.4481029212474823,247200,0.0,
1974-03-14 00:00:00+00:00,0.0,1.484375,1.4375,0.4627150893211365,456000,0.0,
1974-03-15 00:00:00+00:00,0.0,1.6875,1.46875,0.5260343551635742,501600,0.0,
1974-03-18 00:00:00+00:00,0.0,1.75,1.609375,0.516292929649353,524000,0.0,
1974-03-19 00:00:00+00:00,0.0,1.703125,1.640625,0.5211634039878845,171200,0.0,
1974-03-20 00:00:00+00:00,0.0,1.703125,1.671875,0.5309048295021057,131200,0.0,
1974-03-21 00:00:00+00:00,0.0,1.703125,1.640625,0.5114220380783081,91200,0.0,
1974-03-22 00:00:00+00:00,0.0,1.65625,1.625,0.5114220380783081,90400,0.0,
1974-03-25 00:00:00+00:00,0.0,1.671875,1.625,0.516292929649353,56800,0.0,
1974-03-26 00:00:00+00:00,0.0,1.65625,1.578125,0.5065511465072632,139200,0.0,
1974-03-27 00:00:00+00:00,0.0,1.625,1.53125,0.4821978509426117,216000,0.0,
1974-03-28 00:00:00+00:00,0.0,1.53125,1.46875,0.4627150893211365,103200,0.0,
1974-03-29 00:00:00+00:00,0.0,1.484375,1.453125,0.4578445553779602,169600,0.0,
1974-04-01 00:00:00+00:00,0.0,1.53125,1.484375,0.4627150893211365,74400,0.0,
1974-04-02 00:00:00+00:00,0.0,1.515625,1.46875,0.4675858616828918,102400,0.0,
1974-04-03 00:00:00+00:00,0.0,1.578125,1.53125,0.4821978509426117,85600,0.0,
1974-04-04 00:00:00+00:00,0.0,1.578125,1.515625,0.4821978509426117,149600,0.0,
1974-04-05 00:00:00+00:00,0.0,1.59375,1.53125,0.4773271083831787,272800,0.0,
1974-04-08 00:00:00+00:00,0.0,1.515625,1.484375,0.4627150893211365,163200,0.0,
1974-04-09 00:00:00+00:00,0.0,1.515625,1.484375,0.4724568128585815,48800,0.0,
1974-04-10 00:00:00+00:00,0.0,1.515625,1.484375,0.4675858616828918,79200,0.0,
1974-04-11 00:00:00+00:00,0.0,1.53125,1.484375,0.4627150893211365,95200,0.0,
1974-04-15 00:00:00+00:00,0.0,1.5,1.46875,0.4578445553779602,52000,0.0,
1974-04-16 00:00:00+00:00,0.0,1.5,1.46875,0.4627150893211365,60800,0.0,
1974-04-17 00:00:00+00:00,0.0,1.515625,1.484375,0.4724568128585815,125600,0.0,
