date,ESLT_Open,ESLT_High,ESLT_Low,ESLT_Close,ESLT_Volume,ESLT_Dividends,ESLT_Stock Splits
1996-12-31 00:00:00+00:00,7.625,7.625,7.625,4.205304145812988,2200,0.0,
1997-01-02 00:00:00+00:00,7.625,7.6875,7.625,4.239771842956543,5700,0.0,
1997-01-03 00:00:00+00:00,7.5,7.75,7.5,4.2742414474487305,15400,0.0,
1997-01-06 00:00:00+00:00,7.875,8.5,7.75,4.687880039215088,49000,0.0,
1997-01-07 00:00:00+00:00,8.625,8.75,8.375,4.687880039215088,10700,0.0,
1997-01-08 00:00:00+00:00,8.875,9.0,8.75,4.894698143005371,49000,0.0,
1997-01-09 00:00:00+00:00,8.625,8.8125,8.625,4.825758934020996,48000,0.0,
1997-01-10 00:00:00+00:00,9.0,9.0,9.0,4.963638305664063,800,0.0,
1997-01-13 00:00:00+00:00,9.125,9.375,9.0,5.101517200469971,26500,0.0,
1997-01-14 00:00:00+00:00,9.25,9.625,9.25,5.170454978942871,18800,0.0,
1997-01-15 00:00:00+00:00,9.25,9.625,9.25,5.101517200469971,4800,0.0,
1997-01-16 00:00:00+00:00,9.625,9.625,9.125,5.032577037811279,13100,0.0,
1997-01-17 00:00:00+00:00,9.25,9.25,9.0,5.032577037811279,6800,0.0,
1997-01-20 00:00:00+00:00,9.0,9.25,9.0,4.963638305664063,7800,0.0,
1997-01-21 00:00:00+00:00,9.0,9.125,9.0,5.032577037811279,400,0.0,
1997-01-22 00:00:00+00:00,8.875,9.125,8.875,5.032577037811279,300,0.0,
1997-01-23 00:00:00+00:00,9.0,9.0,8.875,4.894698143005371,8000,0.0,
1997-01-24 00:00:00+00:00,8.75,8.75,8.75,4.825758934020996,500,0.0,
1997-01-27 00:00:00+00:00,9.0,9.0,8.625,4.756816864013672,20400,0.0,
1997-01-28 00:00:00+00:00,8.5,8.875,8.5,4.756816864013672,18300,0.0,
1997-01-29 00:00:00+00:00,8.625,8.75,8.625,4.825758934020996,18900,0.0,
1997-01-30 00:00:00+00:00,8.875,8.875,8.75,4.825758934020996,8200,0.0,
1997-01-31 00:00:00+00:00,8.875,9.0,8.8125,4.963638305664063,20000,0.0,
1997-02-03 00:00:00+00:00,9.125,9.125,9.0,5.032577037811279,12000,0.0,
1997-02-04 00:00:00+00:00,9.125,9.125,8.875,4.963638305664063,3200,0.0,
1997-02-05 00:00:00+00:00,9.0,9.0,8.875,4.894698143005371,20900,0.0,
1997-02-06 00:00:00+00:00,9.0,9.0,8.75,4.963638305664063,1400,0.0,
1997-02-07 00:00:00+00:00,8.75,8.75,8.75,4.825758934020996,2500,0.0,
1997-02-10 00:00:00+00:00,8.75,9.0,8.75,4.825758934020996,2500,0.0,
1997-02-11 00:00:00+00:00,8.75,8.75,8.75,4.825758934020996,4900,0.0,
1997-02-12 00:00:00+00:00,8.625,8.625,8.25,4.549999237060547,1800,0.0,
1997-02-13 00:00:00+00:00,8.625,8.625,8.25,4.6189398765563965,6400,0.0,
1997-02-14 00:00:00+00:00,8.375,8.375,8.375,4.6189398765563965,800,0.0,
1997-02-18 00:00:00+00:00,8.75,9.0,8.75,4.860227584838867,25600,0.0,
1997-02-19 00:00:00+00:00,8.75,8.8125,8.625,4.756816864013672,8100,0.0,
1997-02-20 00:00:00+00:00,8.625,8.625,8.5,4.687880039215088,8100,0.0,
1997-02-21 00:00:00+00:00,8.5,8.625,8.5,4.756816864013672,1300,0.0,
1997-02-24 00:00:00+00:00,8.5,8.5,8.25,4.549999237060547,10100,0.0,
1997-02-25 00:00:00+00:00,8.0,8.0,8.0,4.412121772766113,10400,0.0,
1997-02-26 00:00:00+00:00,8.0,8.0,7.75,4.3431806564331055,17200,0.0,
1997-02-27 00:00:00+00:00,7.9375,7.9375,7.8125,4.308712005615234,1600,0.0,
1997-02-28 00:00:00+00:00,7.75,7.75,7.75,4.2742414474487305,100,0.0,
1997-03-03 00:00:00+00:00,7.625,7.625,7.625,4.205304145812988,2800,0.0,
1997-03-04 00:00:00+00:00,7.875,8.25,7.8125,4.549999237060547,19900,0.0,
1997-03-05 00:00:00+00:00,8.375,8.5,8.25,4.6189398765563965,10000,0.0,
1997-03-06 00:00:00+00:00,8.25,8.5,8.25,4.6189398765563965,8300,0.0,
1997-03-07 00:00:00+00:00,8.5,8.5,8.25,4.6189398765563965,15300,0.0,
1997-03-10 00:00:00+00:00,8.5,8.5,8.375,4.6189398765563965,12600,0.0,
1997-03-11 00:00:00+00:00,8.25,8.25,8.125,4.481061458587647,5200,0.0,
1997-03-12 00:00:00+00:00,8.0,8.25,7.75,4.412121772766113,12700,0.0,
1997-03-13 00:00:00+00:00,7.75,8.0,7.75,4.2742414474487305,3700,0.0,
1997-03-14 00:00:00+00:00,7.75,8.0,7.75,4.412121772766113,3200,0.0,
1997-03-17 00:00:00+00:00,8.125,8.1875,8.0,4.412121772766113,8700,0.0,
1997-03-18 00:00:00+00:00,8.0,8.0,7.875,4.3431806564331055,14300,0.0,
1997-03-19 00:00:00+00:00,7.875,8.0625,7.875,4.446591377258301,7500,0.0,
1997-03-20 00:00:00+00:00,8.125,8.25,8.0,4.481061458587647,30700,0.0,
1997-03-21 00:00:00+00:00,8.0625,8.0625,7.9375,4.377650260925293,14500,0.0,
1997-03-24 00:00:00+00:00,7.75,7.8125,7.75,4.2742414474487305,16100,0.0,
1997-03-25 00:00:00+00:00,7.75,7.875,7.75,4.2742414474487305,28400,0.0,
1997-03-26 00:00:00+00:00,7.625,7.875,7.625,4.2742414474487305,12600,0.0,
1997-03-27 00:00:00+00:00,7.875,7.875,7.75,4.308712005615234,31200,0.0,
1997-03-31 00:00:00+00:00,7.8125,7.9375,7.8125,4.377650260925293,11800,0.0,
1997-04-01 00:00:00+00:00,7.9375,8.0,7.9375,4.377650260925293,41700,0.0,
1997-04-02 00:00:00+00:00,8.0625,8.0625,7.875,4.377650260925293,13300,0.0,
1997-04-03 00:00:00+00:00,8.125,8.125,8.0,4.481061458587647,4900,0.0,
1997-04-04 00:00:00+00:00,8.125,8.125,8.125,4.481061458587647,0,0.0,
1997-04-07 00:00:00+00:00,8.25,8.5,8.25,4.6189398765563965,31300,0.0,
1997-04-08 00:00:00+00:00,8.625,8.75,8.625,4.791287899017334,15100,0.0,
1997-04-09 00:00:00+00:00,8.6875,8.875,8.6875,4.894698143005371,8100,0.0,
1997-04-10 00:00:00+00:00,8.875,8.875,8.875,4.894698143005371,0,0.0,
1997-04-11 00:00:00+00:00,8.75,8.8125,8.75,4.860227584838867,6000,0.0,
1997-04-14 00:00:00+00:00,8.875,9.25,8.875,5.101517200469971,11000,0.0,
1997-04-15 00:00:00+00:00,9.25,9.25,9.0,5.032577037811279,21300,0.0,
1997-04-16 00:00:00+00:00,9.0,9.0,8.75,4.825758934020996,2700,0.0,
1997-04-17 00:00:00+00:00,8.625,8.625,8.5,4.687880039215088,4500,0.0,
1997-04-18 00:00:00+00:00,8.5,8.5,8.5,4.687880039215088,500,0.0,
1997-04-21 00:00:00+00:00,8.375,8.375,8.375,4.6189398765563965,300,0.0,
1997-04-22 00:00:00+00:00,8.375,8.375,8.375,4.6189398765563965,0,0.0,
1997-04-23 00:00:00+00:00,8.375,8.375,8.375,4.6189398765563965,0,0.0,
1997-04-24 00:00:00+00:00,8.375,8.375,8.375,4.6189398765563965,0,0.0,
1997-04-25 00:00:00+00:00,8.375,8.375,8.375,4.6189398765563965,3500,0.0,
1997-04-28 00:00:00+00:00,8.375,8.75,8.375,4.825758934020996,1100,0.0,
1997-04-29 00:00:00+00:00,8.375,8.75,8.375,4.6189398765563965,4200,0.0,
1997-04-30 00:00:00+00:00,8.375,8.625,8.3125,4.756816864013672,7700,0.0,
1997-05-01 00:00:00+00:00,8.75,8.8125,8.6875,4.860227584838867,23000,0.0,
1997-05-02 00:00:00+00:00,8.8125,8.875,8.75,4.825758934020996,35100,0.0,
1997-05-05 00:00:00+00:00,9.0625,9.1875,8.875,5.067046165466309,6100,0.0,
1997-05-06 00:00:00+00:00,9.0,9.25,9.0,4.963638305664063,2700,0.0,
1997-05-07 00:00:00+00:00,9.0,9.0,9.0,4.963638305664063,900,0.0,
1997-05-08 00:00:00+00:00,9.125,9.25,9.125,5.101517200469971,2500,0.0,
1997-05-09 00:00:00+00:00,9.125,9.1875,9.125,5.032577037811279,8800,0.0,
1997-05-12 00:00:00+00:00,9.0625,9.25,9.0625,5.101517200469971,1700,0.0,
1997-05-13 00:00:00+00:00,9.125,9.375,9.125,5.170454978942871,900,0.0,
1997-05-14 00:00:00+00:00,9.0,9.0625,9.0,4.963638305664063,1600,0.0,
1997-05-15 00:00:00+00:00,9.0625,9.0625,9.0625,4.998106479644775,100,0.0,
1997-05-16 00:00:00+00:00,9.0625,9.0625,9.0625,4.998106479644775,0,0.0,
1997-05-19 00:00:00+00:00,9.125,9.125,9.0625,5.032577037811279,8200,0.0,
1997-05-20 00:00:00+00:00,9.125,9.3125,9.125,5.101517200469971,14100,0.0,
1997-05-21 00:00:00+00:00,9.3125,9.3125,9.1875,5.101517200469971,27700,0.0,
1997-05-22 00:00:00+00:00,9.25,9.28125,9.25,5.101517200469971,12000,0.0,
1997-05-23 00:00:00+00:00,9.1875,9.3125,9.1875,5.101517200469971,13200,0.0,
1997-05-27 00:00:00+00:00,9.625,9.875,9.5,5.3772735595703125,25600,0.0,
1997-05-28 00:00:00+00:00,10.0,10.125,10.0,5.515151977539063,24600,0.0,
1997-05-29 00:00:00+00:00,10.125,10.125,9.875,5.515151977539063,3200,0.0,
1997-05-30 00:00:00+00:00,9.75,9.875,9.75,5.446210861206055,27300,0.0,
1997-06-02 00:00:00+00:00,10.5,10.625,10.25,5.859848499298096,10300,0.0,
1997-06-03 00:00:00+00:00,10.625,10.625,10.5,5.7909088134765625,15100,0.0,
1997-06-04 00:00:00+00:00,10.5,10.625,10.375,5.72197151184082,14100,0.0,
1997-06-05 00:00:00+00:00,11.0,11.25,11.0,6.204545021057129,11100,0.0,
1997-06-06 00:00:00+00:00,11.375,11.375,11.125,6.135610580444336,6100,0.0,
1997-06-09 00:00:00+00:00,11.5,11.5,11.25,6.204545021057129,6000,0.0,
1997-06-10 00:00:00+00:00,11.375,11.5,11.375,6.3424248695373535,4300,0.0,
1997-06-11 00:00:00+00:00,11.390625,11.625,11.375,6.411365032196045,8100,0.0,
1997-06-12 00:00:00+00:00,11.625,11.875,11.625,6.549241065979004,21100,0.0,
1997-06-13 00:00:00+00:00,11.625,11.875,11.5,6.549241065979004,14000,0.0,
1997-06-16 00:00:00+00:00,11.9375,12.1875,11.9375,6.618184566497803,7400,0.0,
1997-06-17 00:00:00+00:00,12.25,12.5,12.0,6.893940448760986,29100,0.0,
1997-06-18 00:00:00+00:00,12.5,12.625,12.375,6.893940448760986,7200,0.0,
1997-06-19 00:00:00+00:00,12.625,12.625,12.4375,6.893940448760986,3600,0.0,
1997-06-20 00:00:00+00:00,12.75,13.375,12.5,7.307577133178711,165200,0.0,
1997-06-23 00:00:00+00:00,13.0625,13.125,12.8125,7.169696807861328,117600,0.0,
1997-06-24 00:00:00+00:00,13.0,13.0,12.375,7.031816959381104,160300,0.0,
1997-06-25 00:00:00+00:00,12.5,12.6875,12.25,6.824998378753662,150600,0.0,
1997-06-26 00:00:00+00:00,12.3125,12.5,12.1875,6.887298107147217,18400,0.05,
1997-06-27 00:00:00+00:00,12.5,12.5,12.25,6.81807804107666,23600,0.0,
1997-06-30 00:00:00+00:00,12.125,12.25,12.0,6.679641246795654,28000,0.0,
1997-07-01 00:00:00+00:00,12.375,12.625,12.1875,6.99112606048584,9100,0.0,
1997-07-02 00:00:00+00:00,13.1875,13.75,13.125,7.614096641540527,45400,0.0,
1997-07-03 00:00:00+00:00,13.75,14.0,13.625,7.683317184448242,39200,0.0,
1997-07-07 00:00:00+00:00,14.125,14.75,14.0,8.029410362243652,85800,0.0,
1997-07-08 00:00:00+00:00,14.5,15.5,14.375,8.44472885131836,174100,0.0,
1997-07-09 00:00:00+00:00,15.25,15.25,14.875,8.271679878234863,118700,0.0,
1997-07-10 00:00:00+00:00,15.0,15.5,14.625,8.583162307739258,60400,0.0,
1997-07-11 00:00:00+00:00,15.375,16.125,15.25,8.686993598937988,127900,0.0,
1997-07-14 00:00:00+00:00,15.5,15.5,15.125,8.44472885131836,96600,0.0,
1997-07-15 00:00:00+00:00,15.25,15.375,14.875,8.44472885131836,132500,0.0,
1997-07-16 00:00:00+00:00,15.25,15.75,15.125,8.721600532531738,44800,0.0,
1997-07-17 00:00:00+00:00,15.5,15.6875,15.375,8.51394271850586,30000,0.0,
1997-07-18 00:00:00+00:00,15.625,15.625,15.25,8.583162307739258,17300,0.0,
1997-07-21 00:00:00+00:00,15.125,15.25,14.9375,8.375506401062012,68000,0.0,
1997-07-22 00:00:00+00:00,15.25,15.375,15.0,8.30628776550293,26000,0.0,
1997-07-23 00:00:00+00:00,14.9375,14.9375,14.625,8.202458381652832,49400,0.0,
1997-07-24 00:00:00+00:00,14.5,14.5,14.0,7.856362342834473,34300,0.0,
1997-07-25 00:00:00+00:00,14.3125,14.3125,14.0,7.752532958984375,14200,0.0,
1997-07-28 00:00:00+00:00,13.5625,13.625,13.4375,7.475657939910889,72800,0.0,
1997-07-29 00:00:00+00:00,13.4375,13.625,13.4375,7.5448760986328125,18800,0.0,
1997-07-30 00:00:00+00:00,13.3125,13.3125,13.0,7.233388900756836,25600,0.0,
1997-07-31 00:00:00+00:00,13.375,13.625,13.125,7.406438827514648,30500,0.0,
1997-08-01 00:00:00+00:00,13.375,13.5,13.125,7.337221622467041,20000,0.0,
1997-08-04 00:00:00+00:00,14.25,14.375,14.0,7.9255805015563965,29800,0.0,
1997-08-05 00:00:00+00:00,14.75,16.0,14.75,8.652382850646973,95500,0.0,
1997-08-06 00:00:00+00:00,15.375,15.375,14.375,8.167853355407715,59100,0.0,
1997-08-07 00:00:00+00:00,15.0,15.25,15.0,8.44472885131836,33800,0.0,
1997-08-08 00:00:00+00:00,15.0,15.375,14.75,8.340896606445312,71700,0.0,
1997-08-11 00:00:00+00:00,15.1875,15.25,14.765625,8.44472885131836,54200,0.0,
1997-08-12 00:00:00+00:00,15.25,15.25,14.875,8.30628776550293,31700,0.0,
1997-08-13 00:00:00+00:00,15.0,15.125,14.75,8.23707103729248,25400,0.0,
1997-08-14 00:00:00+00:00,14.875,15.0,14.3125,7.960194587707519,74200,0.0,
1997-08-15 00:00:00+00:00,14.5625,14.5625,14.25,7.994801521301269,46600,0.0,
1997-08-18 00:00:00+00:00,14.25,14.5,13.625,7.648705959320068,71600,0.0,
1997-08-19 00:00:00+00:00,14.0,14.1875,13.75,7.787142753601074,67300,0.0,
1997-08-20 00:00:00+00:00,14.1875,14.5,14.1875,7.986148834228516,52400,0.0,
1997-08-21 00:00:00+00:00,14.5625,14.75,14.375,8.029410362243652,29500,0.0,
1997-08-22 00:00:00+00:00,14.25,14.375,14.0,7.960194587707519,26700,0.0,
1997-08-25 00:00:00+00:00,14.25,14.25,13.875,7.752532958984375,37800,0.0,
1997-08-26 00:00:00+00:00,14.0,14.0,13.75,7.717929363250732,9700,0.0,
1997-08-27 00:00:00+00:00,14.0,14.25,14.0,7.890974044799805,9700,0.0,
1997-08-28 00:00:00+00:00,14.5,14.5,14.125,8.029410362243652,8800,0.0,
1997-08-29 00:00:00+00:00,14.125,14.5,14.125,7.856362342834473,29400,0.0,
1997-09-02 00:00:00+00:00,14.125,14.375,14.0,7.821754455566406,71400,0.0,
1997-09-03 00:00:00+00:00,14.125,14.25,14.0,7.849541664123535,52500,0.05,
1997-09-04 00:00:00+00:00,13.8125,14.0,13.625,7.6411452293396,15100,0.0,
1997-09-05 00:00:00+00:00,13.4375,13.8125,13.375,7.571681022644043,42400,0.0,
1997-09-08 00:00:00+00:00,13.75,13.875,13.515625,7.6411452293396,50500,0.0,
1997-09-09 00:00:00+00:00,14.0,14.0,13.8125,7.780073165893555,10500,0.0,
1997-09-10 00:00:00+00:00,14.125,14.125,13.8125,7.745347023010254,23000,0.0,
1997-09-11 00:00:00+00:00,14.0,14.0625,13.8125,7.780073165893555,33300,0.0,
1997-09-12 00:00:00+00:00,14.0,14.1875,13.6875,7.710612773895264,38500,0.0,
1997-09-15 00:00:00+00:00,13.875,13.9375,13.625,7.6411452293396,13700,0.0,
1997-09-16 00:00:00+00:00,13.625,13.8125,13.5625,7.571681022644043,60300,0.0,
1997-09-17 00:00:00+00:00,13.5,13.75,13.5,7.502213954925537,21300,0.0,
1997-09-18 00:00:00+00:00,13.375,13.6875,13.375,7.606414318084717,5200,0.0,
1997-09-19 00:00:00+00:00,13.6875,13.6875,13.5625,7.571681022644043,10900,0.0,
1997-09-22 00:00:00+00:00,13.5,13.625,13.25,7.536945343017578,27900,0.0,
1997-09-23 00:00:00+00:00,13.4375,13.8125,13.4375,7.675879955291748,23200,0.0,
1997-09-24 00:00:00+00:00,13.875,14.125,13.5625,7.536945343017578,86600,0.0,
1997-09-25 00:00:00+00:00,13.0625,13.1875,13.0,7.2243571281433105,2566300,0.0,
1997-09-26 00:00:00+00:00,13.0,13.125,13.0,7.2243571281433105,247300,0.0,
1997-09-29 00:00:00+00:00,13.125,13.5,13.0,7.502213954925537,164600,0.0,
1997-09-30 00:00:00+00:00,13.5625,13.75,13.4375,7.6411452293396,155300,0.0,
1997-10-01 00:00:00+00:00,13.625,13.75,13.5,7.571681022644043,136000,0.0,
1997-10-02 00:00:00+00:00,13.5,13.75,13.5,7.536945343017578,7100,0.0,
1997-10-03 00:00:00+00:00,13.75,13.75,13.25,7.363288402557373,73400,0.0,
1997-10-06 00:00:00+00:00,13.5,13.6875,13.375,7.502213954925537,63500,0.0,
1997-10-07 00:00:00+00:00,13.875,14.0,13.75,7.710612773895264,123200,0.0,
1997-10-08 00:00:00+00:00,14.125,14.375,13.875,7.814805507659912,153100,0.0,
1997-10-09 00:00:00+00:00,13.875,14.0,13.6875,7.6411452293396,179700,0.0,
1997-10-10 00:00:00+00:00,13.75,13.8125,13.375,7.432747840881348,169000,0.0,
1997-10-13 00:00:00+00:00,13.6875,14.0,13.6875,7.710612773895264,154000,0.0,
1997-10-14 00:00:00+00:00,14.25,14.375,13.875,7.814805507659912,333700,0.0,
1997-10-15 00:00:00+00:00,14.125,14.25,14.0,7.814805507659912,354300,0.0,
1997-10-16 00:00:00+00:00,14.125,14.25,13.75,7.745347023010254,129700,0.0,
1997-10-17 00:00:00+00:00,13.875,13.9375,13.5625,7.710612773895264,135100,0.0,
1997-10-20 00:00:00+00:00,13.9375,14.0,13.75,7.710612773895264,117000,0.0,
1997-10-21 00:00:00+00:00,13.75,13.75,13.5,7.571681022644043,89800,0.0,
1997-10-22 00:00:00+00:00,13.625,13.75,13.1875,7.432747840881348,58900,0.0,
1997-10-23 00:00:00+00:00,12.9375,13.25,12.9375,7.2243571281433105,192600,0.0,
1997-10-24 00:00:00+00:00,13.375,13.625,13.0625,7.293822288513184,388000,0.0,
1997-10-27 00:00:00+00:00,12.625,12.625,10.875,6.112917423248291,247300,0.0,
1997-10-28 00:00:00+00:00,10.875,11.3125,10.375,6.286579132080078,228100,0.0,
1997-10-29 00:00:00+00:00,11.5,11.875,11.375,6.460242748260498,314400,0.0,
1997-10-30 00:00:00+00:00,11.375,11.375,11.125,6.251845836639404,30500,0.0,
1997-10-31 00:00:00+00:00,11.1875,11.8125,11.1875,6.529707908630371,78300,0.0,
1997-11-03 00:00:00+00:00,11.875,12.75,11.875,7.085426330566406,104600,0.0,
1997-11-04 00:00:00+00:00,12.6875,13.0,12.4375,7.2243571281433105,136200,0.0,
1997-11-05 00:00:00+00:00,13.25,13.6875,13.125,7.363288402557373,181000,0.0,
1997-11-06 00:00:00+00:00,13.625,13.75,13.375,7.432747840881348,135000,0.0,
1997-11-07 00:00:00+00:00,13.0,13.375,12.25,7.015960693359375,218700,0.0,
1997-11-10 00:00:00+00:00,12.75,12.875,12.25,6.842298030853272,54400,0.0,
1997-11-11 00:00:00+00:00,12.5,12.625,12.25,6.807565689086914,49400,0.0,
1997-11-12 00:00:00+00:00,12.25,12.375,11.25,6.286579132080078,163000,0.0,
1997-11-13 00:00:00+00:00,11.875,11.9375,11.25,6.42550802230835,99700,0.0,
1997-11-14 00:00:00+00:00,11.75,12.0,11.5625,6.529707908630371,65200,0.0,
1997-11-17 00:00:00+00:00,12.5,12.75,12.375,7.015960693359375,60000,0.0,
1997-11-18 00:00:00+00:00,12.6875,12.75,12.375,6.94649600982666,133000,0.0,
1997-11-19 00:00:00+00:00,12.625,12.75,12.375,7.085426330566406,82300,0.0,
1997-11-20 00:00:00+00:00,12.75,12.875,12.625,7.085426330566406,57900,0.0,
1997-11-21 00:00:00+00:00,12.6875,12.875,12.5,6.981231212615967,88600,0.0,
1997-11-24 00:00:00+00:00,12.5,12.625,12.25,6.807565689086914,22600,0.0,
1997-11-25 00:00:00+00:00,12.25,12.5,12.25,6.8770294189453125,23600,0.0,
1997-11-26 00:00:00+00:00,12.3125,12.5,12.3125,6.842298030853272,8400,0.0,
1997-11-28 00:00:00+00:00,12.5,12.5,12.3125,6.842298030853272,1900,0.0,
1997-12-01 00:00:00+00:00,12.5,12.75,12.5,7.015960693359375,21100,0.0,
1997-12-02 00:00:00+00:00,12.75,12.875,12.5,7.085426330566406,32800,0.0,
1997-12-03 00:00:00+00:00,12.5,12.625,12.5,6.981231212615967,6000,0.0,
1997-12-04 00:00:00+00:00,12.8125,12.8125,12.75,7.085426330566406,13400,0.0,
1997-12-05 00:00:00+00:00,12.8125,12.875,12.5625,7.154892444610596,3900,0.0,
1997-12-08 00:00:00+00:00,13.25,13.5,13.1875,7.432747840881348,36200,0.0,
1997-12-09 00:00:00+00:00,13.5,13.5,13.3125,7.502213954925537,35400,0.0,
1997-12-10 00:00:00+00:00,13.25,13.375,12.875,7.363288402557373,21800,0.0,
1997-12-11 00:00:00+00:00,12.875,12.875,12.4375,6.911762237548828,29100,0.0,
1997-12-12 00:00:00+00:00,12.375,12.75,12.375,6.94649600982666,29100,0.0,
1997-12-15 00:00:00+00:00,12.625,12.875,12.5,7.154892444610596,20400,0.0,
1997-12-16 00:00:00+00:00,13.0,13.125,12.6875,7.154892444610596,46000,0.0,
1997-12-17 00:00:00+00:00,13.0625,13.125,12.875,7.2243571281433105,13700,0.0,
1997-12-18 00:00:00+00:00,12.875,12.9375,12.4375,6.938449382781982,51700,0.05,
1997-12-19 00:00:00+00:00,12.625,12.625,11.9375,7.043048858642578,53100,0.0,
1997-12-22 00:00:00+00:00,12.5,12.5,12.375,6.903581142425537,25100,0.0,
1997-12-23 00:00:00+00:00,12.375,12.5,12.3125,6.868714332580566,4800,0.0,
1997-12-24 00:00:00+00:00,12.3125,12.5,12.25,6.833850860595703,7700,0.0,
1997-12-26 00:00:00+00:00,12.1875,12.375,12.1875,6.798984527587891,11800,0.0,
1997-12-29 00:00:00+00:00,12.25,12.875,12.25,7.112783432006836,56700,0.0,
1997-12-30 00:00:00+00:00,12.9375,13.125,12.875,7.321984767913818,42400,0.0,
1997-12-31 00:00:00+00:00,13.25,13.75,13.25,7.67064905166626,50000,0.0,
1998-01-02 00:00:00+00:00,13.75,14.5,13.75,7.810115337371826,65700,0.0,
1998-01-05 00:00:00+00:00,13.625,14.125,13.625,7.844981670379639,74600,0.0,
1998-01-06 00:00:00+00:00,14.0,14.0,13.875,7.740381240844727,42700,0.0,
1998-01-07 00:00:00+00:00,13.75,13.75,13.4375,7.635783195495605,48500,0.0,
1998-01-08 00:00:00+00:00,13.75,13.75,13.5,7.635783195495605,19700,0.0,
1998-01-09 00:00:00+00:00,13.625,13.75,13.375,7.461446285247803,39900,0.0,
1998-01-12 00:00:00+00:00,12.875,13.25,12.5,7.391716480255127,54100,0.0,
1998-01-13 00:00:00+00:00,13.125,13.3125,12.875,7.287113189697266,22700,0.0,
1998-01-14 00:00:00+00:00,12.875,12.875,12.5,7.008186340332031,36900,0.0,
1998-01-15 00:00:00+00:00,12.5,12.625,11.25,6.275984764099121,93500,0.0,
1998-01-16 00:00:00+00:00,11.625,12.375,11.625,6.694386005401611,117900,0.0,
1998-01-20 00:00:00+00:00,12.375,12.375,12.125,6.868714332580566,118700,0.0,
1998-01-21 00:00:00+00:00,12.375,12.375,11.9375,6.764116764068604,34900,0.0,
1998-01-22 00:00:00+00:00,12.0,12.0,11.625,6.554915904998779,46200,0.0,
1998-01-23 00:00:00+00:00,11.6875,11.6875,11.625,6.485185146331787,3500,0.0,
1998-01-26 00:00:00+00:00,11.625,11.625,11.1875,6.415452480316162,28500,0.0,
1998-01-27 00:00:00+00:00,11.125,11.5,11.0,6.136518478393555,23100,0.0,
1998-01-28 00:00:00+00:00,11.0,11.25,11.0,6.206255912780762,42600,0.0,
1998-01-29 00:00:00+00:00,11.1875,11.25,10.875,6.136518478393555,81200,0.0,
1998-01-30 00:00:00+00:00,10.875,11.375,10.875,6.275984764099121,48700,0.0,
1998-02-02 00:00:00+00:00,12.0,12.25,11.875,6.65951681137085,98200,0.0,
1998-02-03 00:00:00+00:00,12.0625,12.125,12.0,6.694386005401611,74500,0.0,
1998-02-04 00:00:00+00:00,12.0,12.125,11.625,6.485185146331787,44300,0.0,
1998-02-05 00:00:00+00:00,11.875,12.0,11.8125,6.624648571014404,26500,0.0,
1998-02-06 00:00:00+00:00,12.0,12.0,11.75,6.65951681137085,36300,0.0,
1998-02-09 00:00:00+00:00,12.0,12.0,11.6875,6.694386005401611,41300,0.0,
1998-02-10 00:00:00+00:00,11.75,11.875,11.5,6.554915904998779,43900,0.0,
1998-02-11 00:00:00+00:00,11.875,11.9375,11.75,6.589782238006592,99400,0.0,
