date,ELSE_Open,ELSE_High,ELSE_Low,ELSE_Close,ELSE_Volume,ELSE_Dividends,ELSE_Stock Splits
1981-06-09 00:00:00+00:00,0.0,1.888888955116272,1.555556058883667,0.533623993396759,15300,0.0,
1981-06-10 00:00:00+00:00,0.0,1.888888955116272,1.555556058883667,0.533623993396759,1125,0.0,
1981-06-11 00:00:00+00:00,0.0,1.888888955116272,1.6666669845581057,0.5717403888702393,450,0.0,
1981-06-12 00:00:00+00:00,0.0,1.888888955116272,1.6666669845581057,0.5717403888702393,2250,0.0,
1981-06-15 00:00:00+00:00,1.6666669845581057,1.6666669845581057,1.6666669845581057,0.5717403888702393,0,0.0,
1981-06-16 00:00:00+00:00,0.0,1.888888955116272,1.555556058883667,0.533623993396759,6750,0.0,
1981-06-17 00:00:00+00:00,0.0,1.7777780294418335,1.444443941116333,0.4955079257488251,1575,0.0,
1981-06-18 00:00:00+00:00,1.444443941116333,1.444443941116333,1.444443941116333,0.4955079257488251,0,0.0,
1981-06-19 00:00:00+00:00,0.0,1.7777780294418335,1.444443941116333,0.4955079257488251,1350,0.0,
1981-06-22 00:00:00+00:00,1.444443941116333,1.444443941116333,1.444443941116333,0.4955079257488251,0,0.0,
1981-06-23 00:00:00+00:00,0.0,1.6666669845581057,1.444443941116333,0.4955079257488251,225,0.0,
1981-06-24 00:00:00+00:00,1.444443941116333,1.444443941116333,1.444443941116333,0.4955079257488251,0,0.0,
1981-06-25 00:00:00+00:00,0.0,1.6666669845581057,1.444443941116333,0.4955079257488251,4725,0.0,
1981-06-26 00:00:00+00:00,1.444443941116333,1.444443941116333,1.444443941116333,0.4955079257488251,0,0.0,
1981-06-29 00:00:00+00:00,0.0,1.555556058883667,1.3333330154418943,0.4573919177055359,7425,0.0,
1981-06-30 00:00:00+00:00,1.3333330154418943,1.3333330154418943,1.3333330154418943,0.4573919177055359,0,0.0,
1981-07-01 00:00:00+00:00,1.3333330154418943,1.3333330154418943,1.3333330154418943,0.4573919177055359,0,0.0,
1981-07-02 00:00:00+00:00,1.3333330154418943,1.3333330154418943,1.3333330154418943,0.4573919177055359,0,0.0,
1981-07-06 00:00:00+00:00,1.3333330154418943,1.3333330154418943,1.3333330154418943,0.4573919177055359,0,0.0,
1981-07-07 00:00:00+00:00,0.0,1.444443941116333,1.2222219705581665,0.4192759990692138,450,0.0,
1981-07-08 00:00:00+00:00,0.0,1.3333330154418943,1.111111044883728,0.3811602294445038,5400,0.0,
1981-07-09 00:00:00+00:00,0.0,1.3333330154418943,1.111111044883728,0.3811602294445038,4500,0.0,
1981-07-10 00:00:00+00:00,0.0,1.3333330154418943,1.111111044883728,0.3811602294445038,2250,0.0,
1981-07-13 00:00:00+00:00,0.0,1.3333330154418943,1.111111044883728,0.3811602294445038,1350,0.0,
1981-07-14 00:00:00+00:00,1.111111044883728,1.111111044883728,1.111111044883728,0.3811602294445038,0,0.0,
1981-07-15 00:00:00+00:00,1.111111044883728,1.111111044883728,1.111111044883728,0.3811602294445038,0,0.0,
1981-07-16 00:00:00+00:00,0.0,1.3333330154418943,1.111111044883728,0.3811602294445038,1350,0.0,
1981-07-17 00:00:00+00:00,1.111111044883728,1.111111044883728,1.111111044883728,0.3811602294445038,0,0.0,
1981-07-20 00:00:00+00:00,0.0,1.3333330154418943,1.1666669845581057,0.4002182185649872,900,0.0,
1981-07-21 00:00:00+00:00,1.1666669845581057,1.1666669845581057,1.1666669845581057,0.4002182185649872,0,0.0,
