date,CCL_Open,CCL_High,CCL_Low,CCL_Close,CCL_Volume,CCL_Dividends,CCL_Stock Splits
1987-08-21 00:00:00+00:00,0.0,3.84375,3.71875,1.873701930046081,620400,0.0,
1987-08-24 00:00:00+00:00,0.0,3.9375,3.84375,1.9351354837417605,1596800,0.0,
1987-08-25 00:00:00+00:00,0.0,4.15625,3.9375,2.027285575866699,1371600,0.0,
1987-08-26 00:00:00+00:00,0.0,4.375,4.1875,2.119434356689453,1897200,0.0,
1987-08-27 00:00:00+00:00,0.0,4.3125,4.1875,2.073359727859497,604800,0.0,
1987-08-28 00:00:00+00:00,0.0,4.25,4.1875,2.088717222213745,171200,0.0,
1987-08-31 00:00:00+00:00,0.0,4.21875,4.15625,2.073359727859497,192000,0.0,
1987-09-01 00:00:00+00:00,0.0,4.28125,4.1875,2.0580008029937744,1219600,0.0,
1987-09-02 00:00:00+00:00,0.0,4.21875,3.96875,1.9658515453338623,1449600,0.0,
1987-09-03 00:00:00+00:00,0.0,4.09375,3.9375,1.9658515453338623,252400,0.0,
1987-09-04 00:00:00+00:00,0.0,4.0,3.90625,1.950494885444641,225600,0.0,
1987-09-08 00:00:00+00:00,0.0,3.96875,3.78125,1.904419541358948,536000,0.0,
1987-09-09 00:00:00+00:00,0.0,3.875,3.8125,1.889061450958252,376800,0.0,
1987-09-10 00:00:00+00:00,0.0,3.875,3.78125,1.889061450958252,803600,0.0,
1987-09-11 00:00:00+00:00,0.0,3.96875,3.84375,1.9351354837417605,519600,0.0,
1987-09-14 00:00:00+00:00,0.0,4.0,3.90625,1.950494885444641,206400,0.0,
1987-09-15 00:00:00+00:00,0.0,4.0,3.9375,1.950494885444641,78000,0.0,
1987-09-16 00:00:00+00:00,0.0,4.0,3.9375,1.9658515453338623,390400,0.0,
1987-09-17 00:00:00+00:00,0.0,3.96875,3.9375,1.9351354837417605,134400,0.0,
1987-09-18 00:00:00+00:00,0.0,3.96875,3.90625,1.919777035713196,95600,0.0,
1987-09-21 00:00:00+00:00,0.0,3.96875,3.9375,1.950494885444641,485600,0.0,
1987-09-22 00:00:00+00:00,0.0,4.0,3.90625,1.950494885444641,520800,0.0,
1987-09-23 00:00:00+00:00,0.0,4.0,3.9375,1.950494885444641,25200,0.0,
1987-09-24 00:00:00+00:00,0.0,3.96875,3.9375,1.9351354837417605,46400,0.0,
1987-09-25 00:00:00+00:00,0.0,3.96875,3.9375,1.950494885444641,161600,0.0,
1987-09-28 00:00:00+00:00,0.0,4.0625,3.96875,1.981210708618164,600000,0.0,
1987-09-29 00:00:00+00:00,0.0,4.03125,3.96875,1.950494885444641,178400,0.0,
1987-09-30 00:00:00+00:00,0.0,4.0,3.9375,1.9658515453338623,235200,0.0,
1987-10-01 00:00:00+00:00,0.0,4.0,3.96875,1.950494885444641,192000,0.0,
1987-10-02 00:00:00+00:00,0.0,4.0,3.96875,1.9658515453338623,655600,0.0,
1987-10-05 00:00:00+00:00,0.0,4.03125,3.9375,1.9658515453338623,408000,0.0,
1987-10-06 00:00:00+00:00,0.0,4.03125,3.90625,1.919777035713196,310400,0.0,
1987-10-07 00:00:00+00:00,0.0,3.9375,3.71875,1.889061450958252,150400,0.0,
1987-10-08 00:00:00+00:00,0.0,3.84375,3.71875,1.842985987663269,486000,0.0,
1987-10-09 00:00:00+00:00,0.0,3.75,3.5625,1.750838041305542,240400,0.0,
1987-10-12 00:00:00+00:00,0.0,3.5625,3.25,1.6433298587799072,558800,0.0,
1987-10-13 00:00:00+00:00,0.0,3.46875,3.34375,1.704761624336243,371200,0.0,
1987-10-14 00:00:00+00:00,0.0,3.46875,3.25,1.6279714107513428,755600,0.0,
1987-10-15 00:00:00+00:00,0.0,3.28125,3.15625,1.5511800050735474,269600,0.0,
1987-10-16 00:00:00+00:00,0.0,3.21875,2.9375,1.4897459745407104,620400,0.0,
1987-10-19 00:00:00+00:00,0.0,2.6875,2.25,1.1211501359939575,1634400,0.0,
1987-10-20 00:00:00+00:00,0.0,2.625,2.03125,1.290089726448059,1648800,0.0,
1987-10-21 00:00:00+00:00,0.0,2.8125,2.625,1.3361650705337524,1183200,0.0,
1987-10-22 00:00:00+00:00,0.0,2.46875,2.25,1.15186607837677,652400,0.0,
1987-10-23 00:00:00+00:00,0.0,2.375,2.25,1.15186607837677,3120400,0.0,
1987-10-26 00:00:00+00:00,0.0,2.25,2.125,1.0597171783447266,744800,0.0,
1987-10-27 00:00:00+00:00,0.0,2.375,2.125,1.0904334783554075,875200,0.0,
1987-10-28 00:00:00+00:00,0.0,2.21875,2.125,1.0750751495361328,768000,0.0,
1987-10-29 00:00:00+00:00,0.0,2.1875,2.125,1.0597171783447266,126000,0.0,
1987-10-30 00:00:00+00:00,0.0,2.5625,2.21875,1.2593737840652466,2579200,0.0,
1987-11-02 00:00:00+00:00,0.0,2.6875,2.40625,1.290089726448059,653600,0.0,
1987-11-03 00:00:00+00:00,0.0,2.5625,2.34375,1.2440158128738403,583200,0.0,
1987-11-04 00:00:00+00:00,0.0,2.40625,2.3125,1.15186607837677,307200,0.0,
1987-11-05 00:00:00+00:00,0.0,2.3125,2.25,1.1211501359939575,544800,0.0,
1987-11-06 00:00:00+00:00,0.0,2.3125,2.28125,1.1365079879760742,405200,0.0,
1987-11-09 00:00:00+00:00,0.0,2.3125,2.25,1.1211501359939575,394000,0.0,
1987-11-10 00:00:00+00:00,0.0,2.3125,2.21875,1.105791091918945,718800,0.0,
1987-11-11 00:00:00+00:00,0.0,2.3125,2.21875,1.1211501359939575,308000,0.0,
1987-11-12 00:00:00+00:00,0.0,2.375,2.28125,1.1365079879760742,277600,0.0,
1987-11-13 00:00:00+00:00,0.0,2.3125,2.21875,1.105791091918945,385200,0.0,
1987-11-16 00:00:00+00:00,0.0,2.3125,2.21875,1.0904334783554075,145200,0.0,
1987-11-17 00:00:00+00:00,0.0,2.25,2.125,1.105791091918945,353600,0.0,
1987-11-18 00:00:00+00:00,0.0,2.25,2.15625,1.0904334783554075,338400,0.0,
1987-11-19 00:00:00+00:00,0.0,2.21875,2.125,1.0597171783447266,204000,0.0,
1987-11-20 00:00:00+00:00,0.0,2.15625,2.09375,1.0597171783447266,606400,0.0,
1987-11-23 00:00:00+00:00,0.0,2.25,2.15625,1.105791091918945,260000,0.0,
1987-11-24 00:00:00+00:00,0.0,2.375,2.21875,1.15186607837677,557200,0.0,
1987-11-25 00:00:00+00:00,0.0,2.3125,2.25,1.1365079879760742,268400,0.0,
1987-11-27 00:00:00+00:00,0.0,2.34375,2.28125,1.1365079879760742,124800,0.0,
1987-11-30 00:00:00+00:00,0.0,2.28125,2.15625,1.105791091918945,623200,0.0,
1987-12-01 00:00:00+00:00,0.0,2.25,2.15625,1.0750751495361328,350800,0.0,
1987-12-02 00:00:00+00:00,0.0,2.1875,2.09375,1.0750751495361328,328000,0.0,
1987-12-03 00:00:00+00:00,0.0,2.1875,2.0625,1.0290004014968872,306000,0.0,
1987-12-04 00:00:00+00:00,0.0,2.09375,2.0625,1.0290004014968872,492800,0.0,
1987-12-07 00:00:00+00:00,0.0,2.125,2.0625,1.0290004014968872,286000,0.0,
1987-12-08 00:00:00+00:00,0.0,2.125,2.0625,1.0290004014968872,472400,0.0,
1987-12-09 00:00:00+00:00,0.0,2.40625,2.09375,1.1672245264053345,503600,0.0,
1987-12-10 00:00:00+00:00,0.0,2.46875,2.28125,1.1672245264053345,391200,0.0,
1987-12-11 00:00:00+00:00,0.0,2.40625,2.34375,1.1672245264053345,292800,0.0,
1987-12-14 00:00:00+00:00,0.0,2.46875,2.34375,1.2132993936538696,596800,0.0,
1987-12-15 00:00:00+00:00,0.0,2.5,2.4375,1.2132993936538696,234000,0.0,
1987-12-16 00:00:00+00:00,0.0,2.75,2.5,1.3208067417144775,930400,0.0,
1987-12-17 00:00:00+00:00,0.0,2.875,2.6875,1.366881012916565,820800,0.0,
1987-12-18 00:00:00+00:00,0.0,2.84375,2.65625,1.3822392225265503,468400,0.0,
1987-12-21 00:00:00+00:00,0.0,2.84375,2.6875,1.3515231609344482,322000,0.0,
1987-12-22 00:00:00+00:00,0.0,2.75,2.5625,1.290089726448059,308400,0.0,
1987-12-23 00:00:00+00:00,0.0,2.75,2.5625,1.3515231609344482,243200,0.0,
1987-12-24 00:00:00+00:00,0.0,2.9375,2.8125,1.4129561185836792,215200,0.0,
1987-12-28 00:00:00+00:00,0.0,2.875,2.78125,1.3822392225265503,151600,0.0,
1987-12-29 00:00:00+00:00,0.0,2.8125,2.75,1.3822392225265503,194800,0.0,
1987-12-30 00:00:00+00:00,0.0,2.8125,2.75,1.3515231609344482,267600,0.0,
1987-12-31 00:00:00+00:00,0.0,3.0,2.65625,1.4743889570236206,553200,0.0,
1988-01-04 00:00:00+00:00,0.0,3.0,2.96875,1.4743889570236206,258800,0.0,
1988-01-05 00:00:00+00:00,0.0,3.0625,3.0,1.4897459745407104,300400,0.0,
1988-01-06 00:00:00+00:00,0.0,3.375,3.0,1.5972552299499512,366800,0.0,
1988-01-07 00:00:00+00:00,0.0,3.5,3.21875,1.7201206684112549,2301200,0.0,
1988-01-08 00:00:00+00:00,0.0,3.5,3.3125,1.6279714107513428,1037600,0.0,
1988-01-11 00:00:00+00:00,0.0,3.375,3.21875,1.6433298587799072,199200,0.0,
1988-01-12 00:00:00+00:00,0.0,3.3125,3.25,1.6279714107513428,512000,0.0,
1988-01-13 00:00:00+00:00,0.0,3.28125,3.1875,1.6126128435134888,224800,0.0,
1988-01-14 00:00:00+00:00,0.0,3.375,3.21875,1.5972552299499512,103600,0.0,
1988-01-15 00:00:00+00:00,0.0,3.40625,3.3125,1.6279714107513428,679200,0.0,
1988-01-18 00:00:00+00:00,0.0,3.28125,3.21875,1.6126128435134888,116000,0.0,
1988-01-19 00:00:00+00:00,0.0,3.25,3.1875,1.5818963050842283,351200,0.0,
1988-01-20 00:00:00+00:00,0.0,3.21875,3.15625,1.5818963050842283,202800,0.0,
1988-01-21 00:00:00+00:00,0.0,3.21875,3.09375,1.5511800050735474,146800,0.0,
1988-01-22 00:00:00+00:00,0.0,3.1875,3.125,1.5511800050735474,104800,0.0,
1988-01-25 00:00:00+00:00,0.0,3.25,3.125,1.5972552299499512,368800,0.0,
1988-01-26 00:00:00+00:00,0.0,3.3125,3.21875,1.6279714107513428,167600,0.0,
1988-01-27 00:00:00+00:00,0.0,3.3125,3.25,1.6279714107513428,192000,0.0,
1988-01-28 00:00:00+00:00,0.0,3.34375,3.28125,1.6279714107513428,68800,0.0,
1988-01-29 00:00:00+00:00,0.0,3.34375,3.28125,1.6433298587799072,270800,0.0,
1988-02-01 00:00:00+00:00,0.0,3.3125,3.21875,1.5972552299499512,108800,0.0,
1988-02-02 00:00:00+00:00,0.0,3.25,3.1875,1.566537857055664,42000,0.0,
1988-02-03 00:00:00+00:00,0.0,3.25,3.1875,1.5818963050842283,176800,0.0,
1988-02-04 00:00:00+00:00,0.0,3.21875,3.09375,1.5358222723007202,309600,0.0,
1988-02-05 00:00:00+00:00,0.0,3.125,3.0,1.4897459745407104,86800,0.0,
1988-02-08 00:00:00+00:00,0.0,3.03125,2.9375,1.4743889570236206,202400,0.0,
1988-02-09 00:00:00+00:00,0.0,2.96875,2.875,1.428314208984375,148800,0.0,
1988-02-10 00:00:00+00:00,0.0,3.0625,2.90625,1.4743889570236206,319200,0.0,
1988-02-11 00:00:00+00:00,0.0,3.0625,3.0,1.4743889570236206,141600,0.0,
1988-02-12 00:00:00+00:00,0.0,3.1875,3.03125,1.5204641819000244,79200,0.0,
1988-02-16 00:00:00+00:00,0.0,3.09375,3.0,1.4897459745407104,49200,0.0,
1988-02-17 00:00:00+00:00,0.0,3.0,2.9375,1.459031105041504,524800,0.0,
1988-02-18 00:00:00+00:00,0.0,2.96875,2.90625,1.4436722993850708,179600,0.0,
1988-02-19 00:00:00+00:00,0.0,3.0,2.90625,1.459031105041504,144400,0.0,
1988-02-22 00:00:00+00:00,0.0,3.125,3.0,1.5358222723007202,185600,0.0,
1988-02-23 00:00:00+00:00,0.0,3.09375,3.0625,1.5172433853149414,53200,0.025,
1988-02-24 00:00:00+00:00,0.0,3.125,3.0625,1.5172433853149414,178400,0.0,
1988-02-25 00:00:00+00:00,0.0,3.15625,3.0625,1.5327256917953491,54000,0.0,
1988-02-26 00:00:00+00:00,0.0,3.15625,3.09375,1.5482076406478882,82400,0.0,
1988-02-29 00:00:00+00:00,0.0,3.21875,3.125,1.5946531295776367,134000,0.0,
1988-03-01 00:00:00+00:00,0.0,3.34375,3.25,1.656582236289978,527200,0.0,
1988-03-02 00:00:00+00:00,0.0,3.375,3.25,1.6411006450653076,740800,0.0,
1988-03-03 00:00:00+00:00,0.0,3.28125,3.21875,1.5946531295776367,353600,0.0,
1988-03-04 00:00:00+00:00,0.0,3.25,3.0,1.5482076406478882,908000,0.0,
1988-03-07 00:00:00+00:00,0.0,3.125,3.09375,1.5482076406478882,545600,0.0,
1988-03-08 00:00:00+00:00,0.0,3.15625,3.09375,1.5482076406478882,758000,0.0,
1988-03-09 00:00:00+00:00,0.0,3.125,3.0625,1.5172433853149414,130800,0.0,
1988-03-10 00:00:00+00:00,0.0,3.125,3.0625,1.5327256917953491,336400,0.0,
1988-03-11 00:00:00+00:00,0.0,3.09375,3.03125,1.5172433853149414,312000,0.0,
1988-03-14 00:00:00+00:00,0.0,3.09375,3.0625,1.5327256917953491,86800,0.0,
1988-03-15 00:00:00+00:00,0.0,3.21875,3.0625,1.5946531295776367,872400,0.0,
1988-03-16 00:00:00+00:00,0.0,3.21875,3.1875,1.579171895980835,157200,0.0,
1988-03-17 00:00:00+00:00,0.0,3.375,3.25,1.6411006450653076,399600,0.0,
1988-03-18 00:00:00+00:00,0.0,3.34375,3.28125,1.6256183385849,162400,0.0,
1988-03-21 00:00:00+00:00,0.0,3.34375,3.25,1.610135793685913,307200,0.0,
1988-03-22 00:00:00+00:00,0.0,3.34375,3.3125,1.656582236289978,550800,0.0,
1988-03-23 00:00:00+00:00,0.0,3.34375,3.28125,1.656582236289978,347200,0.0,
1988-03-24 00:00:00+00:00,0.0,3.34375,3.21875,1.610135793685913,805200,0.0,
1988-03-25 00:00:00+00:00,0.0,3.28125,3.15625,1.563690185546875,263200,0.0,
1988-03-28 00:00:00+00:00,0.0,3.25,3.03125,1.610135793685913,242000,0.0,
1988-03-29 00:00:00+00:00,0.0,3.4375,3.28125,1.6875463724136353,414000,0.0,
1988-03-30 00:00:00+00:00,0.0,3.53125,3.375,1.6875463724136353,252400,0.0,
1988-03-31 00:00:00+00:00,0.0,3.4375,3.375,1.672063946723938,150000,0.0,
1988-04-04 00:00:00+00:00,0.0,3.5,3.375,1.6875463724136353,206400,0.0,
1988-04-05 00:00:00+00:00,0.0,3.4375,3.375,1.6875463724136353,828800,0.0,
1988-04-06 00:00:00+00:00,0.0,3.375,3.28125,1.6411006450653076,310400,0.0,
1988-04-07 00:00:00+00:00,0.0,3.375,3.3125,1.6411006450653076,203600,0.0,
1988-04-08 00:00:00+00:00,0.0,3.375,3.3125,1.672063946723938,53600,0.0,
1988-04-11 00:00:00+00:00,0.0,3.4375,3.28125,1.672063946723938,62800,0.0,
1988-04-12 00:00:00+00:00,0.0,3.4375,3.375,1.7030285596847534,54000,0.0,
1988-04-13 00:00:00+00:00,0.0,3.46875,3.34375,1.672063946723938,76800,0.0,
1988-04-14 00:00:00+00:00,0.0,3.3125,3.1875,1.5946531295776367,88000,0.0,
1988-04-15 00:00:00+00:00,0.0,3.1875,3.03125,1.5482076406478882,335200,0.0,
1988-04-18 00:00:00+00:00,0.0,3.1875,3.0625,1.579171895980835,156000,0.0,
1988-04-19 00:00:00+00:00,0.0,3.1875,3.0625,1.5482076406478882,187200,0.0,
1988-04-20 00:00:00+00:00,0.0,3.125,3.0625,1.5172433853149414,58400,0.0,
1988-04-21 00:00:00+00:00,0.0,3.21875,3.0,1.563690185546875,192400,0.0,
1988-04-22 00:00:00+00:00,0.0,3.25,3.15625,1.610135793685913,233600,0.0,
1988-04-25 00:00:00+00:00,0.0,3.25,3.1875,1.579171895980835,491600,0.0,
1988-04-26 00:00:00+00:00,0.0,3.21875,3.15625,1.563690185546875,25200,0.0,
1988-04-27 00:00:00+00:00,0.0,3.21875,3.15625,1.563690185546875,54800,0.0,
1988-04-28 00:00:00+00:00,0.0,3.21875,3.125,1.563690185546875,64000,0.0,
1988-04-29 00:00:00+00:00,0.0,3.21875,3.15625,1.563690185546875,85200,0.0,
1988-05-02 00:00:00+00:00,0.0,3.1875,3.125,1.5482076406478882,52400,0.0,
1988-05-03 00:00:00+00:00,0.0,3.1875,3.125,1.579171895980835,11200,0.0,
1988-05-04 00:00:00+00:00,0.0,3.1875,3.09375,1.5327256917953491,43200,0.0,
1988-05-05 00:00:00+00:00,0.0,3.1875,3.09375,1.5482076406478882,30800,0.0,
1988-05-06 00:00:00+00:00,0.0,3.15625,3.0625,1.5327256917953491,113200,0.0,
1988-05-09 00:00:00+00:00,0.0,3.0625,2.96875,1.4707973003387451,92000,0.0,
1988-05-10 00:00:00+00:00,0.0,3.09375,2.90625,1.455314874649048,120000,0.0,
1988-05-11 00:00:00+00:00,0.0,2.90625,2.8125,1.424350619316101,574000,0.0,
1988-05-12 00:00:00+00:00,0.0,2.9375,2.875,1.455314874649048,94800,0.0,
1988-05-13 00:00:00+00:00,0.0,3.0625,2.90625,1.4707973003387451,401200,0.0,
1988-05-16 00:00:00+00:00,0.0,3.03125,2.96875,1.5017616748809814,296400,0.0,
1988-05-17 00:00:00+00:00,0.0,3.1875,3.0,1.5327256917953491,259600,0.0,
1988-05-18 00:00:00+00:00,0.0,3.125,3.03125,1.5172433853149414,94400,0.0,
1988-05-19 00:00:00+00:00,0.0,3.0625,2.96875,1.5017616748809814,110800,0.0,
1988-05-20 00:00:00+00:00,0.0,3.09375,2.96875,1.5017616748809814,243600,0.0,
1988-05-23 00:00:00+00:00,0.0,3.03125,2.9375,1.4862794876098633,434400,0.0,
1988-05-24 00:00:00+00:00,0.0,3.0625,2.96875,1.5143812894821167,346000,0.025,
1988-05-25 00:00:00+00:00,0.0,3.09375,3.03125,1.5456055402755735,475200,0.0,
1988-05-26 00:00:00+00:00,0.0,3.125,3.0625,1.5299932956695557,101600,0.0,
1988-05-27 00:00:00+00:00,0.0,3.15625,3.0625,1.5299932956695557,111600,0.0,
1988-05-31 00:00:00+00:00,0.0,3.09375,3.03125,1.5299932956695557,124400,0.0,
1988-06-01 00:00:00+00:00,0.0,3.1875,3.0625,1.576830267906189,210800,0.0,
1988-06-02 00:00:00+00:00,0.0,3.1875,3.125,1.576830267906189,69600,0.0,
1988-06-03 00:00:00+00:00,0.0,3.1875,3.125,1.5612177848815918,72000,0.0,
1988-06-06 00:00:00+00:00,0.0,3.1875,3.15625,1.576830267906189,33200,0.0,
1988-06-07 00:00:00+00:00,0.0,3.1875,3.15625,1.5924421548843384,182800,0.0,
1988-06-08 00:00:00+00:00,0.0,3.3125,3.1875,1.6392784118652344,810400,0.0,
1988-06-09 00:00:00+00:00,0.0,3.34375,3.28125,1.6548913717269895,75600,0.0,
1988-06-10 00:00:00+00:00,0.0,3.34375,3.25,1.6392784118652344,34400,0.0,
1988-06-13 00:00:00+00:00,0.0,3.3125,3.25,1.6236668825149536,130400,0.0,
1988-06-14 00:00:00+00:00,0.0,3.34375,3.25,1.6392784118652344,196800,0.0,
1988-06-15 00:00:00+00:00,0.0,3.3125,3.21875,1.6392784118652344,322400,0.0,
1988-06-16 00:00:00+00:00,0.0,3.3125,3.21875,1.6236668825149536,257600,0.0,
1988-06-17 00:00:00+00:00,0.0,3.28125,3.1875,1.6236668825149536,212800,0.0,
1988-06-20 00:00:00+00:00,0.0,3.21875,3.0625,1.5456055402755735,201200,0.0,
1988-06-21 00:00:00+00:00,0.0,3.125,3.09375,1.5612177848815918,208800,0.0,
1988-06-22 00:00:00+00:00,0.0,3.15625,3.09375,1.5612177848815918,2537600,0.0,
1988-06-23 00:00:00+00:00,0.0,3.21875,3.125,1.6080536842346191,927200,0.0,
1988-06-24 00:00:00+00:00,0.0,3.3125,3.1875,1.6548913717269895,928000,0.0,
1988-06-27 00:00:00+00:00,0.0,3.34375,3.28125,1.6548913717269895,760800,0.0,
1988-06-28 00:00:00+00:00,0.0,3.34375,3.28125,1.6548913717269895,562800,0.0,
1988-06-29 00:00:00+00:00,0.0,3.34375,3.25,1.6392784118652344,501200,0.0,
1988-06-30 00:00:00+00:00,0.0,3.28125,3.21875,1.6392784118652344,70400,0.0,
1988-07-01 00:00:00+00:00,0.0,3.28125,3.21875,1.6236668825149536,544800,0.0,
1988-07-05 00:00:00+00:00,0.0,3.3125,3.25,1.6548913717269895,311200,0.0,
1988-07-06 00:00:00+00:00,0.0,3.3125,3.25,1.6236668825149536,267200,0.0,
1988-07-07 00:00:00+00:00,0.0,3.28125,3.25,1.6236668825149536,406000,0.0,
1988-07-08 00:00:00+00:00,0.0,3.28125,3.25,1.6392784118652344,246800,0.0,
1988-07-11 00:00:00+00:00,0.0,3.3125,3.25,1.6236668825149536,27600,0.0,
1988-07-12 00:00:00+00:00,0.0,3.28125,3.25,1.6236668825149536,88000,0.0,
1988-07-13 00:00:00+00:00,0.0,3.34375,3.25,1.6705032587051392,225200,0.0,
1988-07-14 00:00:00+00:00,0.0,3.40625,3.3125,1.7017273902893066,232000,0.0,
1988-07-15 00:00:00+00:00,0.0,3.40625,3.28125,1.6548913717269895,96800,0.0,
1988-07-18 00:00:00+00:00,0.0,3.3125,3.25,1.6392784118652344,182400,0.0,
1988-07-19 00:00:00+00:00,0.0,3.3125,3.21875,1.6236668825149536,250400,0.0,
1988-07-20 00:00:00+00:00,0.0,3.28125,3.1875,1.6236668825149536,109200,0.0,
1988-07-21 00:00:00+00:00,0.0,3.21875,3.1875,1.5924421548843384,31600,0.0,
1988-07-22 00:00:00+00:00,0.0,3.1875,3.09375,1.5456055402755735,179200,0.0,
1988-07-25 00:00:00+00:00,0.0,3.125,3.0625,1.5456055402755735,137600,0.0,
1988-07-26 00:00:00+00:00,0.0,3.125,3.0625,1.5612177848815918,30800,0.0,
1988-07-27 00:00:00+00:00,0.0,3.15625,3.125,1.576830267906189,101600,0.0,
1988-07-28 00:00:00+00:00,0.0,3.1875,3.125,1.576830267906189,72400,0.0,
1988-07-29 00:00:00+00:00,0.0,3.1875,3.125,1.576830267906189,27200,0.0,
1988-08-01 00:00:00+00:00,0.0,3.1875,3.125,1.576830267906189,33600,0.0,
1988-08-02 00:00:00+00:00,0.0,3.1875,3.125,1.576830267906189,90800,0.0,
1988-08-03 00:00:00+00:00,0.0,3.15625,3.09375,1.5612177848815918,215200,0.0,
1988-08-04 00:00:00+00:00,0.0,3.1875,3.125,1.576830267906189,50800,0.0,
1988-08-05 00:00:00+00:00,0.0,3.1875,3.125,1.576830267906189,33200,0.0,
1988-08-08 00:00:00+00:00,0.0,3.1875,3.125,1.576830267906189,14800,0.0,
1988-08-09 00:00:00+00:00,0.0,3.15625,3.09375,1.5456055402755735,292800,0.0,
1988-08-10 00:00:00+00:00,0.0,3.09375,3.03125,1.5143812894821167,190800,0.0,
1988-08-11 00:00:00+00:00,0.0,3.03125,3.0,1.4987690448760986,80000,0.0,
1988-08-12 00:00:00+00:00,0.0,3.0,2.96875,1.4987690448760986,86000,0.0,
1988-08-15 00:00:00+00:00,0.0,3.0,2.875,1.4519321918487549,583200,0.0,
1988-08-16 00:00:00+00:00,0.0,2.90625,2.84375,1.4519321918487549,271200,0.0,
1988-08-17 00:00:00+00:00,0.0,3.1875,2.875,1.5924421548843384,549600,0.0,
1988-08-18 00:00:00+00:00,0.0,3.3125,3.21875,1.6548913717269895,495600,0.0,
1988-08-19 00:00:00+00:00,0.0,3.3125,3.15625,1.6080536842346191,305600,0.0,
1988-08-22 00:00:00+00:00,0.0,3.25,3.125,1.576830267906189,360400,0.0,
1988-08-23 00:00:00+00:00,0.0,3.1875,3.09375,1.576830267906189,66400,0.0,
1988-08-24 00:00:00+00:00,0.0,3.15625,3.09375,1.576830267906189,109600,0.0,
1988-08-25 00:00:00+00:00,0.0,3.15625,3.09375,1.5894192457199097,299600,0.025,
1988-08-26 00:00:00+00:00,0.0,3.21875,3.15625,1.5894192457199097,342800,0.0,
1988-08-29 00:00:00+00:00,0.0,3.34375,3.1875,1.6523669958114624,403200,0.0,
1988-08-30 00:00:00+00:00,0.0,3.3125,3.25,1.6681034564971924,465200,0.0,
1988-08-31 00:00:00+00:00,0.0,3.65625,3.3125,1.841209053993225,1452000,0.0,
1988-09-01 00:00:00+00:00,0.0,3.65625,3.53125,1.8254722356796265,747600,0.0,
1988-09-02 00:00:00+00:00,0.0,3.71875,3.625,1.841209053993225,464400,0.0,
1988-09-06 00:00:00+00:00,0.0,3.71875,3.625,1.856944561004639,366400,0.0,
1988-09-07 00:00:00+00:00,0.0,3.71875,3.53125,1.809733510017395,448000,0.0,
1988-09-08 00:00:00+00:00,0.0,3.625,3.4375,1.8254722356796265,2678400,0.0,
1988-09-09 00:00:00+00:00,0.0,3.625,3.5625,1.8254722356796265,84400,0.0,
1988-09-12 00:00:00+00:00,0.0,3.6875,3.625,1.841209053993225,113600,0.0,
1988-09-13 00:00:00+00:00,0.0,3.65625,3.5625,1.8254722356796265,102800,0.0,
1988-09-14 00:00:00+00:00,0.0,3.6875,3.625,1.841209053993225,84800,0.0,
1988-09-15 00:00:00+00:00,0.0,3.65625,3.5625,1.7939976453781128,83600,0.0,
1988-09-16 00:00:00+00:00,0.0,3.625,3.5625,1.8254722356796265,100400,0.0,
1988-09-19 00:00:00+00:00,0.0,3.65625,3.5625,1.809733510017395,68000,0.0,
1988-09-20 00:00:00+00:00,0.0,3.65625,3.5625,1.841209053993225,64400,0.0,
