date,SPR_Open,SPR_High,SPR_Low,SPR_Close,SPR_Volume,SPR_Dividends,SPR_Stock Splits
2007-01-19 00:00:00+00:00,30.200000762939453,30.729999542236328,30.040000915527344,29.58135414123535,571600,0.0,
2007-01-22 00:00:00+00:00,30.229999542236328,30.450000762939453,29.350000381469727,29.023956298828125,421500,0.0,
2007-01-23 00:00:00+00:00,29.549999237060547,30.13999938964844,29.46999931335449,29.415111541748047,378200,0.0,
2007-01-24 00:00:00+00:00,30.299999237060547,30.450000762939453,29.76000022888184,29.35643768310547,477000,0.0,
2007-01-25 00:00:00+00:00,30.149999618530277,30.440000534057617,29.229999542236328,28.68169212341309,839800,0.0,
2007-01-26 00:00:00+00:00,29.299999237060547,29.32999992370605,28.299999237060547,28.368764877319336,1043900,0.0,
2007-01-29 00:00:00+00:00,28.950000762939453,29.25,28.549999237060547,28.41765785217285,396400,0.0,
2007-01-30 00:00:00+00:00,29.0,29.459999084472656,28.75,28.574127197265625,260500,0.0,
2007-01-31 00:00:00+00:00,30.049999237060547,32.0,30.049999237060547,29.95295524597168,1469200,0.0,
2007-02-01 00:00:00+00:00,30.6299991607666,30.670000076293945,30.1299991607666,29.679147720336918,587000,0.0,
2007-02-02 00:00:00+00:00,30.350000381469727,30.850000381469727,30.350000381469727,29.9920711517334,253900,0.0,
2007-02-05 00:00:00+00:00,30.799999237060547,31.07999992370605,30.26000022888184,30.19742774963379,420500,0.0,
2007-02-06 00:00:00+00:00,30.8799991607666,31.649999618530277,30.75,30.471240997314453,389700,0.0,
2007-02-07 00:00:00+00:00,31.299999237060547,31.46999931335449,30.959999084472656,30.304994583129883,389700,0.0,
2007-02-08 00:00:00+00:00,31.239999771118164,32.0,31.1200008392334,30.520137786865234,858500,0.0,
2007-02-09 00:00:00+00:00,31.25,31.59000015258789,31.0,30.754833221435547,609200,0.0,
2007-02-12 00:00:00+00:00,31.950000762939453,32.0,30.8799991607666,30.314777374267575,468400,0.0,
2007-02-13 00:00:00+00:00,30.700000762939453,31.299999237060547,30.200000762939453,29.61069107055664,431800,0.0,
2007-02-14 00:00:00+00:00,30.38999938964844,30.5,30.0,29.53245735168457,374300,0.0,
2007-02-15 00:00:00+00:00,30.5,30.700000762939453,29.81999969482422,29.679147720336918,930200,0.0,
2007-02-16 00:00:00+00:00,30.5,30.5,29.93000030517578,29.503122329711918,436300,0.0,
2007-02-20 00:00:00+00:00,30.100000381469727,30.239999771118164,30.030000686645508,29.40533447265625,722200,0.0,
2007-02-21 00:00:00+00:00,29.530000686645508,30.239999771118164,29.5,29.35643768310547,823600,0.0,
2007-02-22 00:00:00+00:00,29.799999237060547,30.559999465942383,29.799999237060547,29.38577461242676,1031800,0.0,
2007-02-23 00:00:00+00:00,30.049999237060547,30.309999465942383,29.93000030517578,29.43467140197754,363300,0.0,
2007-02-26 00:00:00+00:00,30.280000686645508,30.299999237060547,29.799999237060547,29.42489242553711,450600,0.0,
2007-02-27 00:00:00+00:00,29.850000381469727,30.100000381469727,29.32999992370605,28.80881118774414,730400,0.0,
2007-02-28 00:00:00+00:00,29.51000022888184,29.649999618530277,29.399999618530277,28.857715606689453,462200,0.0,
2007-03-01 00:00:00+00:00,28.75,29.59000015258789,28.75,28.495887756347656,642100,0.0,
2007-03-02 00:00:00+00:00,29.13999938964844,29.149999618530277,27.450000762939453,27.381086349487305,777900,0.0,
2007-03-05 00:00:00+00:00,27.600000381469727,28.299999237060547,27.600000381469727,27.36153221130371,659900,0.0,
2007-03-06 00:00:00+00:00,29.950000762939453,30.799999237060547,28.5,28.08517837524414,1728200,0.0,
2007-03-07 00:00:00+00:00,28.649999618530277,28.93000030517578,28.32999992370605,28.03628158569336,2146400,0.0,
2007-03-08 00:00:00+00:00,29.0,29.6200008392334,28.86000061035156,28.41765785217285,1189200,0.0,
2007-03-09 00:00:00+00:00,29.200000762939453,29.43000030517578,29.0,28.61324119567871,404600,0.0,
2007-03-12 00:00:00+00:00,29.450000762939453,29.950000762939453,29.3799991607666,28.857715606689453,230700,0.0,
2007-03-13 00:00:00+00:00,29.76000022888184,29.93000030517578,29.229999542236328,28.867490768432617,350700,0.0,
2007-03-14 00:00:00+00:00,29.649999618530277,29.649999618530277,28.450000762939453,28.50567054748535,376800,0.0,
2007-03-15 00:00:00+00:00,29.149999618530277,31.239999771118164,28.200000762939453,30.363670349121094,3086100,0.0,
2007-03-16 00:00:00+00:00,30.649999618530277,31.420000076293945,30.600000381469727,30.28544235229492,814700,0.0,
2007-03-19 00:00:00+00:00,30.26000022888184,32.02000045776367,30.26000022888184,31.145994186401367,1314800,0.0,
2007-03-20 00:00:00+00:00,31.700000762939453,31.899999618530277,31.5,31.13620948791504,656900,0.0,
2007-03-21 00:00:00+00:00,31.76000022888184,32.0099983215332,31.450000762939453,31.06775665283203,977500,0.0,
2007-03-22 00:00:00+00:00,31.51000022888184,31.979999542236328,31.5,31.06775665283203,953500,0.0,
2007-03-23 00:00:00+00:00,31.770000457763672,32.4900016784668,31.75,31.65449523925781,579600,0.0,
2007-03-26 00:00:00+00:00,31.950000762939453,32.369998931884766,31.88999938964844,31.361127853393555,444200,0.0,
2007-03-27 00:00:00+00:00,31.559999465942383,32.08000183105469,31.21999931335449,31.322006225585938,442100,0.0,
2007-03-28 00:00:00+00:00,31.649999618530277,32.0,31.450000762939453,30.83306312561035,568500,0.0,
2007-03-29 00:00:00+00:00,32.0,32.61000061035156,31.950000762939453,31.81094741821289,961300,0.0,
2007-03-30 00:00:00+00:00,32.45000076293945,32.79999923706055,31.75,31.145994186401367,1534800,0.0,
2007-04-02 00:00:00+00:00,31.700000762939453,31.850000381469727,31.170000076293945,30.62770652770996,790800,0.0,
2007-04-03 00:00:00+00:00,31.5,32.060001373291016,31.5,31.145994186401367,941700,0.0,
2007-04-04 00:00:00+00:00,31.75,32.119998931884766,31.65999984741211,31.263334274291992,503400,0.0,
2007-04-05 00:00:00+00:00,31.799999237060547,31.93000030517578,31.51000022888184,31.018861770629883,132100,0.0,
2007-04-09 00:00:00+00:00,31.549999237060547,32.43000030517578,31.520000457763672,31.57627487182617,883600,0.0,
2007-04-10 00:00:00+00:00,32.20000076293945,32.5,32.099998474121094,31.478479385375977,652900,0.0,
2007-04-11 00:00:00+00:00,32.349998474121094,32.349998474121094,31.75,31.145994186401367,526400,0.0,
2007-04-12 00:00:00+00:00,31.850000381469727,31.86000061035156,31.25,30.852617263793945,667600,0.0,
2007-04-13 00:00:00+00:00,31.600000381469727,32.029998779296875,31.15999984741211,30.784164428710938,552300,0.0,
2007-04-16 00:00:00+00:00,31.399999618530277,31.850000381469727,31.229999542236328,31.09709930419922,317200,0.0,
2007-04-17 00:00:00+00:00,31.600000381469727,32.189998626708984,31.600000381469727,31.145994186401367,474000,0.0,
2007-04-18 00:00:00+00:00,31.649999618530277,33.34000015258789,31.399999618530277,31.6838321685791,1473000,0.0,
2007-04-19 00:00:00+00:00,32.25,32.45000076293945,31.5,31.145994186401367,1037800,0.0,
2007-04-20 00:00:00+00:00,32.04999923706055,32.45000076293945,31.450000762939453,31.194883346557617,649100,0.0,
2007-04-23 00:00:00+00:00,31.950000762939453,32.25,31.950000762939453,31.439355850219727,502900,0.0,
2007-04-24 00:00:00+00:00,32.150001525878906,32.52000045776367,31.899999618530277,31.27311515808105,352500,0.0,
2007-04-25 00:00:00+00:00,31.989999771118164,32.47999954223633,31.71999931335449,31.48825454711914,833600,0.0,
2007-04-26 00:00:00+00:00,32.20000076293945,33.310001373291016,32.20000076293945,31.6838321685791,2547500,0.0,
2007-04-27 00:00:00+00:00,32.0099983215332,32.2400016784668,31.239999771118164,31.106876373291016,579700,0.0,
2007-04-30 00:00:00+00:00,32.0099983215332,32.2400016784668,31.600000381469727,30.930849075317383,604000,0.0,
2007-05-01 00:00:00+00:00,31.6299991607666,32.04999923706055,31.43000030517578,31.12643241882324,509600,0.0,
2007-05-02 00:00:00+00:00,31.88999938964844,32.36000061035156,31.71999931335449,31.48825454711914,914800,0.0,
2007-05-03 00:00:00+00:00,32.20000076293945,32.63999938964844,32.029998779296875,31.64471435546875,506600,0.0,
2007-05-04 00:00:00+00:00,32.29999923706055,32.52000045776367,32.130001068115234,31.634933471679688,391000,0.0,
2007-05-07 00:00:00+00:00,32.349998474121094,32.75,32.279998779296875,31.625154495239254,363400,0.0,
2007-05-08 00:00:00+00:00,32.09000015258789,33.5,31.959999084472656,32.43681716918945,1274400,0.0,
2007-05-09 00:00:00+00:00,33.41999816894531,33.70000076293945,33.099998474121094,32.56393814086914,574400,0.0,
2007-05-10 00:00:00+00:00,33.16999816894531,33.790000915527344,33.150001525878906,32.5737190246582,397800,0.0,
2007-05-11 00:00:00+00:00,33.25,34.790000915527344,33.25,33.815650939941406,1027600,0.0,
2007-05-14 00:00:00+00:00,34.4900016784668,34.84000015258789,33.560001373291016,33.10177993774414,539000,0.0,
2007-05-15 00:00:00+00:00,33.650001525878906,33.650001525878906,32.90999984741211,32.70084762573242,276100,0.0,
2007-05-16 00:00:00+00:00,33.439998626708984,34.369998931884766,33.439998626708984,33.51250076293945,446300,0.0,
2007-05-17 00:00:00+00:00,34.27000045776367,35.29999923706055,34.0,33.668968200683594,1910300,0.0,
2007-05-18 00:00:00+00:00,34.599998474121094,35.709999084472656,34.31999969482422,33.78630828857422,964800,0.0,
2007-05-21 00:00:00+00:00,34.43000030517578,34.68000030517578,33.75,33.18977737426758,1402600,0.0,
2007-05-22 00:00:00+00:00,33.45000076293945,33.9900016784668,33.25,32.759517669677734,9569300,0.0,
2007-05-23 00:00:00+00:00,33.5,33.630001068115234,33.0,32.27056884765625,2009000,0.0,
2007-05-24 00:00:00+00:00,33.0099983215332,33.58000183105469,33.0099983215332,32.29013442993164,1578200,0.0,
2007-05-25 00:00:00+00:00,33.02000045776367,33.900001525878906,33.02000045776367,33.05289840698242,955300,0.0,
2007-05-29 00:00:00+00:00,33.65999984741211,34.400001525878906,33.599998474121094,33.4733772277832,797300,0.0,
2007-05-30 00:00:00+00:00,34.2400016784668,34.849998474121094,34.0099983215332,33.80587387084961,743200,0.0,
2007-05-31 00:00:00+00:00,34.5,35.0,34.060001373291016,34.13835144042969,2173900,0.0,
2007-06-01 00:00:00+00:00,34.90999984741211,35.7599983215332,34.880001068115234,34.871768951416016,1499600,0.0,
2007-06-04 00:00:00+00:00,35.540000915527344,36.0099983215332,35.400001525878906,34.959774017333984,720600,0.0,
2007-06-05 00:00:00+00:00,35.65999984741211,36.0,35.54999923706055,35.077117919921875,1008500,0.0,
2007-06-06 00:00:00+00:00,35.40999984741211,35.61000061035156,34.70000076293945,34.764198303222656,943100,0.0,
2007-06-07 00:00:00+00:00,35.54999923706055,35.900001525878906,35.02000045776367,34.29482650756836,1129700,0.0,
2007-06-08 00:00:00+00:00,34.869998931884766,35.27000045776367,34.0,33.903656005859375,1226900,0.0,
2007-06-11 00:00:00+00:00,35.099998474121094,35.4900016784668,34.72999954223633,34.38282012939453,636400,0.0,
2007-06-12 00:00:00+00:00,35.0,35.959999084472656,34.5,35.12602233886719,1589600,0.0,
2007-06-13 00:00:00+00:00,36.20000076293945,36.619998931884766,36.04999923706055,35.69320297241211,991200,0.0,
2007-06-14 00:00:00+00:00,37.13999938964844,37.13999938964844,36.45000076293945,36.05502700805664,935200,0.0,
2007-06-15 00:00:00+00:00,37.0,38.09999847412109,37.0,37.06226348876953,1495700,0.0,
2007-06-18 00:00:00+00:00,37.880001068115234,38.0,36.400001525878906,36.08436584472656,1233900,0.0,
2007-06-19 00:00:00+00:00,36.900001525878906,37.20000076293945,35.9900016784668,35.605194091796875,1239300,0.0,
2007-06-20 00:00:00+00:00,36.45000076293945,37.11000061035156,36.33000183105469,35.790992736816406,1189800,0.0,
2007-06-21 00:00:00+00:00,36.709999084472656,36.709999084472656,35.83000183105469,35.67364883422852,809800,0.0,
2007-06-22 00:00:00+00:00,36.56999969482422,36.88999938964844,35.9900016784668,36.006134033203125,1247400,0.0,
2007-06-25 00:00:00+00:00,36.720001220703125,36.77999877929688,35.7599983215332,35.31181716918945,1599300,0.0,
2007-06-26 00:00:00+00:00,36.20000076293945,36.20000076293945,34.88999938964844,34.25571060180664,844700,0.0,
2007-06-27 00:00:00+00:00,35.099998474121094,35.38999938964844,34.7599983215332,34.43172073364258,961300,0.0,
2007-06-28 00:00:00+00:00,35.599998474121094,35.939998626708984,35.16999816894531,34.734867095947266,989700,0.0,
2007-06-29 00:00:00+00:00,35.70000076293945,37.040000915527344,35.59000015258789,35.2531623840332,1105700,0.0,
2007-07-02 00:00:00+00:00,36.06999969482422,37.20000076293945,35.900001525878906,36.35818099975586,625800,0.0,
2007-07-03 00:00:00+00:00,37.060001373291016,37.56999969482422,36.7599983215332,36.66132736206055,168900,0.0,
2007-07-05 00:00:00+00:00,37.18000030517578,38.16999816894531,37.18000030517578,37.20893859863281,843500,0.0,
2007-07-06 00:00:00+00:00,38.09999847412109,38.68000030517578,37.91999816894531,37.57077026367188,726300,0.0,
2007-07-09 00:00:00+00:00,38.650001525878906,39.47999954223633,38.61000061035156,38.333526611328125,1759300,0.0,
2007-07-10 00:00:00+00:00,39.09999847412109,39.75,38.75,38.01081085205078,1170100,0.0,
2007-07-11 00:00:00+00:00,38.869998931884766,39.709999084472656,38.79999923706055,38.56821441650391,510400,0.0,
2007-07-12 00:00:00+00:00,39.81999969482422,39.83000183105469,38.29999923706055,38.06949615478516,616500,0.0,
2007-07-13 00:00:00+00:00,39.29999923706055,39.52999877929688,38.880001068115234,38.48020935058594,1111000,0.0,
2007-07-16 00:00:00+00:00,39.70000076293945,39.70000076293945,38.68000030517578,38.19662094116211,568500,0.0,
2007-07-17 00:00:00+00:00,38.900001525878906,40.20000076293945,38.86000061035156,38.82247543334961,910900,0.0,
2007-07-18 00:00:00+00:00,40.459999084472656,40.88999938964844,39.790000915527344,39.115840911865234,2074800,0.0,
2007-07-19 00:00:00+00:00,40.43000030517578,41.0099983215332,39.75,39.60480880737305,1745100,0.0,
2007-07-20 00:00:00+00:00,40.41999816894531,41.040000915527344,40.13999938964844,39.60480880737305,918700,0.0,
2007-07-23 00:00:00+00:00,40.5,40.86000061035156,40.0099983215332,39.3798713684082,650400,0.0,
2007-07-24 00:00:00+00:00,40.0,40.52999877929688,39.20000076293945,38.96915435791016,851400,0.0,
2007-07-25 00:00:00+00:00,40.20000076293945,41.720001220703125,39.630001068115234,39.184303283691406,1216500,0.0,
2007-07-26 00:00:00+00:00,39.43999862670898,39.650001525878906,37.5,38.48020935058594,1714100,0.0,
2007-07-27 00:00:00+00:00,39.34999847412109,39.34999847412109,37.29999923706055,36.768890380859375,1308000,0.0,
2007-07-30 00:00:00+00:00,37.84999847412109,38.400001525878906,36.290000915527344,36.35818099975586,1253100,0.0,
2007-07-31 00:00:00+00:00,37.369998931884766,38.06999969482422,35.84000015258789,35.49762725830078,1096100,0.0,
2007-08-01 00:00:00+00:00,36.29999923706055,38.02000045776367,35.29999923706055,36.7102165222168,996000,0.0,
2007-08-02 00:00:00+00:00,37.560001373291016,37.68999862670898,37.060001373291016,36.57331085205078,810900,0.0,
2007-08-03 00:00:00+00:00,37.25,37.369998931884766,35.90999984741211,35.17491912841797,583300,0.0,
2007-08-06 00:00:00+00:00,36.15999984741211,36.77000045776367,35.29999923706055,35.5367546081543,907100,0.0,
2007-08-07 00:00:00+00:00,36.41999816894531,36.900001525878906,35.060001373291016,35.75187301635742,1115500,0.0,
2007-08-08 00:00:00+00:00,36.5099983215332,37.900001525878906,34.849998474121094,36.91558074951172,1453300,0.0,
2007-08-09 00:00:00+00:00,36.81999969482422,36.93999862670898,35.52000045776367,35.46828842163086,1536600,0.0,
2007-08-10 00:00:00+00:00,35.16999816894531,38.11000061035156,33.310001373291016,34.13835144042969,1502100,0.0,
2007-08-13 00:00:00+00:00,36.25,36.56999969482422,35.099998474121094,35.31181716918945,1109300,0.0,
2007-08-14 00:00:00+00:00,36.34000015258789,36.70000076293945,35.400001525878906,35.1847038269043,766400,0.0,
2007-08-15 00:00:00+00:00,35.9900016784668,36.06999969482422,34.04999923706055,33.434261322021484,485900,0.0,
2007-08-16 00:00:00+00:00,33.25,33.81999969482422,30.399999618530277,31.615385055541992,2734500,0.0,
2007-08-17 00:00:00+00:00,34.0,35.52000045776367,33.040000915527344,33.835201263427734,1305900,0.0,
2007-08-20 00:00:00+00:00,34.79999923706055,36.150001525878906,34.02000045776367,34.979339599609375,477400,0.0,
2007-08-21 00:00:00+00:00,35.619998931884766,36.18000030517578,35.5,35.23359298706055,405000,0.0,
2007-08-22 00:00:00+00:00,35.97999954223633,36.630001068115234,35.75,35.72254180908203,585800,0.0,
2007-08-23 00:00:00+00:00,36.97999954223633,37.47999954223633,34.56999969482422,34.979339599609375,789300,0.0,
2007-08-24 00:00:00+00:00,35.810001373291016,35.93000030517578,35.220001220703125,34.70553970336914,320100,0.0,
2007-08-27 00:00:00+00:00,36.0,36.209999084472656,35.33000183105469,35.06735610961914,604200,0.0,
2007-08-28 00:00:00+00:00,35.5,35.79999923706055,34.06999969482422,33.49293518066406,608400,0.0,
2007-08-29 00:00:00+00:00,34.400001525878906,35.650001525878906,34.400001525878906,34.65663528442383,643700,0.0,
2007-08-30 00:00:00+00:00,35.18000030517578,36.0,35.02000045776367,34.881553649902344,324900,0.0,
2007-08-31 00:00:00+00:00,35.900001525878906,36.459999084472656,35.400001525878906,34.959774017333984,481900,0.0,
2007-09-04 00:00:00+00:00,35.709999084472656,36.400001525878906,35.31999969482422,35.39006423950195,720700,0.0,
2007-09-05 00:00:00+00:00,36.0,36.540000915527344,35.38999938964844,34.70553970336914,801900,0.0,
2007-09-06 00:00:00+00:00,36.0,36.75,35.959999084472656,35.702980041503906,475600,0.0,
2007-09-07 00:00:00+00:00,36.09000015258789,36.47999954223633,35.77000045776367,35.46828842163086,401700,0.0,
2007-09-10 00:00:00+00:00,36.0,36.209999084472656,35.04999923706055,35.086910247802734,526300,0.0,
2007-09-11 00:00:00+00:00,36.0,36.43999862670898,34.75,34.940208435058594,630800,0.0,
2007-09-12 00:00:00+00:00,35.400001525878906,35.400001525878906,34.68000030517578,34.11879348754883,554800,0.0,
2007-09-13 00:00:00+00:00,34.97999954223633,35.349998474121094,33.81999969482422,33.678733825683594,1143300,0.0,
2007-09-14 00:00:00+00:00,34.0099983215332,35.16999816894531,33.79999923706055,34.206809997558594,623000,0.0,
2007-09-17 00:00:00+00:00,34.849998474121094,35.0,33.900001525878906,33.38536834716797,398900,0.0,
2007-09-18 00:00:00+00:00,34.310001373291016,35.099998474121094,34.189998626708984,34.236141204833984,660000,0.0,
2007-09-19 00:00:00+00:00,35.43000030517578,35.790000915527344,34.5099983215332,33.991668701171875,1217500,0.0,
2007-09-20 00:00:00+00:00,34.779998779296875,35.9900016784668,34.70000076293945,34.11879348754883,1207000,0.0,
2007-09-21 00:00:00+00:00,35.13999938964844,35.38999938964844,34.77000045776367,34.47083282470703,794000,0.0,
2007-09-24 00:00:00+00:00,35.5,37.7599983215332,35.22999954223633,36.77867126464844,1254000,0.0,
2007-09-25 00:00:00+00:00,37.29999923706055,37.86000061035156,36.93000030517578,36.68087005615234,836900,0.0,
2007-09-26 00:00:00+00:00,37.5,38.5,37.5,36.964473724365234,582200,0.0,
2007-09-27 00:00:00+00:00,37.54999923706055,38.75,37.52999877929688,37.10137176513672,927900,0.0,
2007-09-28 00:00:00+00:00,37.709999084472656,38.93999862670898,37.40999984741211,38.07926940917969,693000,0.0,
2007-10-01 00:00:00+00:00,38.59999847412109,38.93999862670898,37.77999877929688,37.3262939453125,1116400,0.0,
2007-10-02 00:00:00+00:00,38.43000030517578,38.5,37.150001525878906,36.80800247192383,693900,0.0,
2007-10-03 00:00:00+00:00,37.40999984741211,38.11000061035156,37.13999938964844,36.50486755371094,465300,0.0,
2007-10-04 00:00:00+00:00,37.400001525878906,37.5099983215332,36.52999877929688,35.90835189819336,802200,0.0,
2007-10-05 00:00:00+00:00,36.7599983215332,37.36000061035156,35.130001068115234,35.85943984985352,1589000,0.0,
2007-10-08 00:00:00+00:00,36.369998931884766,37.25,36.369998931884766,36.182159423828125,354600,0.0,
2007-10-09 00:00:00+00:00,37.75,38.38999938964844,37.0,37.51209259033203,715100,0.0,
2007-10-10 00:00:00+00:00,38.0,38.22999954223633,34.810001373291016,35.12602233886719,3796000,0.0,
2007-10-11 00:00:00+00:00,36.790000915527344,36.79999923706055,34.86000061035156,34.12858200073242,2234600,0.0,
2007-10-12 00:00:00+00:00,34.79999923706055,35.45000076293945,34.650001525878906,34.49039459228516,1994900,0.0,
2007-10-15 00:00:00+00:00,35.20000076293945,35.20000076293945,33.33000183105469,32.66172790527344,1213400,0.0,
2007-10-16 00:00:00+00:00,32.689998626708984,34.709999084472656,32.5099983215332,33.737403869628906,1470500,0.0,
2007-10-17 00:00:00+00:00,34.689998626708984,35.349998474121094,33.900001525878906,33.316917419433594,981700,0.0,
2007-10-18 00:00:00+00:00,34.0,34.45000076293945,33.81999969482422,33.23868179321289,1386900,0.0,
2007-10-19 00:00:00+00:00,33.5,34.16999816894531,32.70000076293945,32.074989318847656,1010700,0.0,
2007-10-22 00:00:00+00:00,32.5099983215332,33.63999938964844,32.349998474121094,32.66172790527344,682500,0.0,
2007-10-23 00:00:00+00:00,34.0,35.06999969482422,33.58000183105469,33.87431716918945,544100,0.0,
2007-10-24 00:00:00+00:00,34.95000076293945,34.970001220703125,34.0,33.65917205810547,792400,0.0,
2007-10-25 00:00:00+00:00,34.34000015258789,34.41999816894531,33.220001220703125,32.64216995239258,640100,0.0,
2007-10-26 00:00:00+00:00,33.66999816894531,33.970001220703125,32.560001373291016,32.69105911254883,2818500,0.0,
2007-10-29 00:00:00+00:00,33.31999969482422,33.97999954223633,33.060001373291016,33.05289840698242,292100,0.0,
2007-10-30 00:00:00+00:00,33.529998779296875,33.61000061035156,32.83000183105469,32.52482986450195,638200,0.0,
2007-10-31 00:00:00+00:00,33.529998779296875,35.099998474121094,33.40999984741211,33.95255661010742,1048000,0.0,
2007-11-01 00:00:00+00:00,34.119998931884766,36.290000915527344,33.7599983215332,34.920658111572266,1216300,0.0,
2007-11-02 00:00:00+00:00,36.20000076293945,36.29999923706055,35.25,35.12602233886719,933100,0.0,
2007-11-05 00:00:00+00:00,35.900001525878906,36.560001373291016,35.4900016784668,35.575862884521484,742700,0.0,
2007-11-06 00:00:00+00:00,36.59999847412109,37.0,35.880001068115234,36.13325881958008,529100,0.0,
2007-11-07 00:00:00+00:00,36.900001525878906,37.06999969482422,35.619998931884766,34.90110397338867,357800,0.0,
2007-11-08 00:00:00+00:00,35.5,36.0099983215332,35.0,34.71531295776367,802900,0.0,
2007-11-09 00:00:00+00:00,35.099998474121094,35.189998626708984,34.18000030517578,33.55161666870117,450700,0.0,
2007-11-12 00:00:00+00:00,34.0,35.20000076293945,33.900001525878906,33.60051345825195,921000,0.0,
2007-11-13 00:00:00+00:00,35.11000061035156,35.459999084472656,34.029998779296875,34.49039459228516,555000,0.0,
2007-11-14 00:00:00+00:00,35.2400016784668,36.18999862670898,34.70000076293945,34.891326904296875,440900,0.0,
2007-11-15 00:00:00+00:00,35.63999938964844,35.63999938964844,34.79999923706055,34.32414627075195,588300,0.0,
2007-11-16 00:00:00+00:00,35.27000045776367,35.5,34.40999984741211,34.16767883300781,416000,0.0,
2007-11-19 00:00:00+00:00,34.459999084472656,34.939998626708984,33.439998626708984,33.82543182373047,796900,0.0,
2007-11-20 00:00:00+00:00,35.040000915527344,35.18000030517578,32.93000030517578,32.51504135131836,688600,0.0,
2007-11-21 00:00:00+00:00,32.619998931884766,33.130001068115234,32.40999984741211,31.908754348754883,540000,0.0,
2007-11-23 00:00:00+00:00,33.689998626708984,33.689998626708984,32.04999923706055,31.850074768066406,184900,0.0,
2007-11-26 00:00:00+00:00,32.709999084472656,33.849998474121094,32.709999084472656,32.01631546020508,790400,0.0,
