date,CPLP_Open,CPLP_High,CPLP_Low,CPLP_Close,CPLP_Volume,CPLP_Dividends,CPLP_Stock Splits
2007-03-30 00:00:00+00:00,182.0,188.7899932861328,178.5,34.17208480834961,1197614,0.0,
2007-04-02 00:00:00+00:00,182.3500061035156,188.5800018310547,175.6300048828125,33.90382766723633,114886,0.0,
2007-04-03 00:00:00+00:00,183.19000244140625,187.25,182.7700042724609,33.7249755859375,58686,0.0,
2007-04-04 00:00:00+00:00,182.91000366210935,185.0800018310547,180.25,33.469486236572266,58214,0.0,
2007-04-05 00:00:00+00:00,184.8000030517578,184.8000030517578,180.25,33.443946838378906,32386,0.0,
2007-04-09 00:00:00+00:00,184.72999572753903,184.72999572753903,182.4199981689453,33.469486236572266,12114,0.0,
2007-04-10 00:00:00+00:00,182.6999969482422,184.66000366210935,182.3500061035156,33.469486236572266,11557,0.0,
2007-04-11 00:00:00+00:00,183.3999938964844,187.25,183.3999938964844,33.62279510498047,11600,0.0,
2007-04-12 00:00:00+00:00,184.72999572753903,185.8500061035156,183.19000244140625,33.55891036987305,12014,0.0,
2007-04-13 00:00:00+00:00,184.66000366210935,184.72999572753903,183.19000244140625,33.469486236572266,7600,0.0,
2007-04-16 00:00:00+00:00,182.6999969482422,184.8699951171875,179.8300018310547,33.405609130859375,51343,0.0,
2007-04-17 00:00:00+00:00,182.2100067138672,183.3300018310547,182.0,33.265098571777344,24729,0.0,
2007-04-18 00:00:00+00:00,183.19000244140625,184.72999572753903,181.08999633789065,33.443946838378906,23257,0.0,
2007-04-19 00:00:00+00:00,181.3699951171875,183.25999450683597,180.38999938964844,33.443946838378906,28900,0.0,
2007-04-20 00:00:00+00:00,183.1199951171875,183.1199951171875,180.8800048828125,33.035152435302734,13629,0.0,
2007-04-23 00:00:00+00:00,182.4199981689453,183.75,180.80999755859372,33.21400833129883,9614,0.0,
2007-04-24 00:00:00+00:00,183.3999938964844,184.5200042724609,182.0,33.39284896850586,12686,0.0,
2007-04-25 00:00:00+00:00,182.91000366210935,185.0800018310547,182.4199981689453,33.59724044799805,3600,0.0,
2007-04-26 00:00:00+00:00,185.1499938964844,185.1499938964844,182.6999969482422,33.43116760253906,6057,0.0,
2007-04-27 00:00:00+00:00,185.1499938964844,185.1499938964844,182.07000732421875,33.58446502685547,4229,0.0,
2007-04-30 00:00:00+00:00,183.75,183.82000732421875,182.4900054931641,33.43116760253906,12086,0.0,
2007-05-01 00:00:00+00:00,183.0500030517578,185.5,181.6499938964844,33.73774719238281,43914,0.0,
2007-05-02 00:00:00+00:00,182.2100067138672,183.3999938964844,182.0,33.39284896850586,17657,0.0,
2007-05-03 00:00:00+00:00,182.27999877929688,183.6100006103516,181.16000366210935,33.21400833129883,20400,0.0,
2007-05-04 00:00:00+00:00,182.0,183.75,179.97000122070312,33.188446044921875,82957,0.0,
2007-05-07 00:00:00+00:00,181.22999572753903,188.3699951171875,181.22999572753903,34.26151657104492,8086,0.0,
2007-05-08 00:00:00+00:00,187.25,188.3000030517578,182.4199981689453,33.7249755859375,13714,0.0,
2007-05-09 00:00:00+00:00,188.3699951171875,188.5800018310547,181.3000030517578,33.81440734863281,20171,0.0,
2007-05-10 00:00:00+00:00,189.3500061035156,192.3600006103516,181.6499938964844,33.980472564697266,20886,0.0,
2007-05-11 00:00:00+00:00,190.67999267578125,190.67999267578125,183.47000122070312,33.7249755859375,8914,0.0,
2007-05-14 00:00:00+00:00,188.5800018310547,188.5800018310547,182.0,33.94215393066406,8571,0.0,
2007-05-15 00:00:00+00:00,185.8500061035156,188.7899932861328,182.13999938964844,33.95493698120117,5357,0.0,
2007-05-16 00:00:00+00:00,181.0200042724609,185.5,181.0200042724609,33.7249755859375,7286,0.0,
2007-05-17 00:00:00+00:00,185.8500061035156,185.8500061035156,182.13999938964844,33.86549377441406,7971,0.0,
2007-05-18 00:00:00+00:00,185.2899932861328,185.2899932861328,182.4900054931641,33.788848876953125,7971,0.0,
2007-05-21 00:00:00+00:00,185.1499938964844,185.1499938964844,181.3000030517578,33.661109924316406,7086,0.0,
2007-05-22 00:00:00+00:00,182.13999938964844,184.8699951171875,182.13999938964844,33.27788162231445,4929,0.0,
2007-05-23 00:00:00+00:00,182.27999877929688,183.75,177.52000427246094,33.02237701416016,12814,0.0,
2007-05-24 00:00:00+00:00,181.3000030517578,183.67999267578125,178.5,33.17567443847656,8329,0.0,
2007-05-25 00:00:00+00:00,178.9199981689453,180.6000061035156,177.24000549316406,32.958499908447266,10543,0.0,
2007-05-29 00:00:00+00:00,178.7100067138672,182.0,175.77000427246094,32.86909103393555,15086,0.0,
2007-05-30 00:00:00+00:00,177.30999755859375,179.89999389648438,176.61000061035156,32.830753326416016,11971,0.0,
2007-05-31 00:00:00+00:00,176.61000061035156,178.85000610351562,176.61000061035156,32.57527160644531,13586,0.0,
2007-06-01 00:00:00+00:00,182.0,182.0,178.42999267578125,32.6391487121582,5429,0.0,
2007-06-04 00:00:00+00:00,175.6999969482422,181.92999267578125,175.6999969482422,32.690242767333984,4414,0.0,
2007-06-05 00:00:00+00:00,175.13999938964844,179.97000122070312,175.07000732421875,32.588043212890625,13557,0.0,
2007-06-06 00:00:00+00:00,175.2100067138672,178.5,175.2100067138672,32.47305679321289,9186,0.0,
2007-06-07 00:00:00+00:00,175.77000427246094,176.9600067138672,168.55999755859375,31.85988998413086,18786,0.0,
2007-06-08 00:00:00+00:00,172.89999389648438,174.44000244140625,171.36000061035156,31.55330848693848,12486,0.0,
2007-06-11 00:00:00+00:00,171.5,173.60000610351562,171.5,31.566072463989254,8000,0.0,
2007-06-12 00:00:00+00:00,174.3000030517578,175.35000610351562,171.42999267578125,31.9748649597168,9357,0.0,
2007-06-13 00:00:00+00:00,171.85000610351562,175.4199981689453,171.57000732421875,31.80878257751465,6043,0.0,
2007-06-14 00:00:00+00:00,172.1999969482422,177.3800048828125,171.57000732421875,32.255897521972656,3986,0.0,
2007-06-15 00:00:00+00:00,176.0500030517578,183.3300018310547,175.0,32.830753326416016,4343,0.0,
2007-06-18 00:00:00+00:00,181.3699951171875,189.27999877929688,180.25,34.363712310791016,15171,0.0,
2007-06-19 00:00:00+00:00,185.5,188.3000030517578,185.5,34.22318649291992,2500,0.0,
2007-06-20 00:00:00+00:00,189.4199981689453,191.02999877929688,185.1499938964844,34.08267593383789,6757,0.0,
2007-06-21 00:00:00+00:00,186.69000244140625,197.0500030517578,186.69000244140625,35.16850280761719,28171,0.0,
2007-06-22 00:00:00+00:00,193.41000366210935,202.3000030517578,189.6300048828125,36.471527099609375,12786,0.0,
2007-06-25 00:00:00+00:00,201.17999267578125,201.17999267578125,195.7899932861328,36.40764999389648,15514,0.0,
2007-06-26 00:00:00+00:00,192.1499938964844,199.5,192.1499938964844,35.768924713134766,6900,0.0,
2007-06-27 00:00:00+00:00,199.5,199.5,191.1699981689453,35.768924713134766,4943,0.0,
2007-06-28 00:00:00+00:00,196.55999755859372,197.5399932861328,194.32000732421875,36.04996490478516,4800,0.0,
2007-06-29 00:00:00+00:00,193.6199951171875,201.25,193.6199951171875,36.43319320678711,2843,0.0,
2007-07-02 00:00:00+00:00,195.8600006103516,201.17999267578125,194.7400054931641,36.6759147644043,7500,0.0,
2007-07-03 00:00:00+00:00,196.6999969482422,202.44000244140625,196.6999969482422,36.8292121887207,1329,0.0,
2007-07-05 00:00:00+00:00,202.44000244140625,203.0,199.5,36.982513427734375,2343,0.0,
2007-07-06 00:00:00+00:00,203.07000732421875,205.8000030517578,195.8600006103516,36.94417953491211,16343,0.0,
2007-07-09 00:00:00+00:00,204.88999938964844,204.88999938964844,193.8300018310547,36.40764999389648,43700,0.0,
2007-07-10 00:00:00+00:00,200.8999938964844,204.25999450683597,195.3000030517578,36.9697265625,9843,0.0,
2007-07-11 00:00:00+00:00,203.0,209.3000030517578,198.94000244140625,38.0683479309082,12486,0.0,
2007-07-12 00:00:00+00:00,209.50999450683597,215.9499969482422,202.44000244140625,39.20529174804688,6414,0.0,
2007-07-13 00:00:00+00:00,211.1199951171875,216.6499938964844,210.2100067138672,39.53742599487305,11929,0.0,
2007-07-16 00:00:00+00:00,218.75,220.3600006103516,213.57000732421875,39.920684814453125,12571,0.0,
2007-07-17 00:00:00+00:00,220.3600006103516,225.3300018310547,218.0500030517578,40.18894577026367,26871,0.0,
2007-07-18 00:00:00+00:00,218.88999938964844,221.41000366210935,217.3500061035156,40.24003601074219,4643,0.0,
2007-07-19 00:00:00+00:00,220.5,224.83999633789065,220.3600006103516,40.469970703125,13571,0.0,
2007-07-20 00:00:00+00:00,219.94000244140625,222.25,219.8000030517578,40.55941009521485,1371,0.0,
