date,PLOW_Open,PLOW_High,PLOW_Low,PLOW_Close,PLOW_Volume,PLOW_Dividends,PLOW_Stock Splits
2010-05-05 00:00:00+00:00,11.25,11.949999809265137,10.93000030517578,6.248589038848877,2975100,0.0,
2010-05-06 00:00:00+00:00,11.25,11.800000190734863,11.25,6.359280586242676,466900,0.0,
2010-05-07 00:00:00+00:00,11.550000190734863,11.550000190734863,11.260000228881836,6.364815711975098,120000,0.0,
2010-05-10 00:00:00+00:00,11.720000267028809,11.720000267028809,11.300000190734863,6.392491817474365,61200,0.0,
2010-05-11 00:00:00+00:00,11.399999618530272,11.550000190734863,11.399999618530272,6.364815711975098,22600,0.0,
2010-05-12 00:00:00+00:00,11.5,11.81999969482422,11.25,6.309470176696777,275800,0.0,
2010-05-13 00:00:00+00:00,11.350000381469728,11.479999542236328,11.239999771118164,6.265192031860352,87800,0.0,
2010-05-14 00:00:00+00:00,11.199999809265137,11.56999969482422,11.09000015258789,6.403557300567627,10200,0.0,
2010-05-17 00:00:00+00:00,11.649999618530272,11.65999984741211,11.390000343322754,6.320540904998779,89200,0.0,
2010-05-18 00:00:00+00:00,11.4399995803833,11.649999618530272,11.4399995803833,6.392491817474365,24000,0.0,
2010-05-19 00:00:00+00:00,11.5600004196167,11.869999885559082,11.34000015258789,6.5695977210998535,40900,0.0,
2010-05-20 00:00:00+00:00,11.869999885559082,11.869999885559082,11.460000038146973,6.420163631439209,23400,0.0,
2010-05-21 00:00:00+00:00,11.600000381469728,12.239999771118164,11.380000114440918,6.475508689880371,112500,0.0,
2010-05-24 00:00:00+00:00,11.880000114440918,12.050000190734863,11.65999984741211,6.453369617462158,23000,0.0,
2010-05-25 00:00:00+00:00,11.670000076293944,11.729999542236328,11.300000190734863,6.486578464508057,84700,0.0,
2010-05-26 00:00:00+00:00,12.0,12.100000381469728,11.68000030517578,6.486578464508057,45800,0.0,
2010-05-27 00:00:00+00:00,11.899999618530272,12.050000190734863,11.779999732971191,6.669223785400391,14000,0.0,
2010-05-28 00:00:00+00:00,12.050000190734863,12.170000076293944,11.800000190734863,6.558529376983643,32400,0.0,
2010-06-01 00:00:00+00:00,11.859999656677246,11.970000267028809,11.710000038146973,6.536389827728272,14800,0.0,
2010-06-02 00:00:00+00:00,11.720000267028809,11.729999542236328,11.279999732971191,6.375885009765625,14800,0.0,
2010-06-03 00:00:00+00:00,11.479999542236328,11.800000190734863,11.479999542236328,6.469974994659424,13200,0.0,
2010-06-04 00:00:00+00:00,11.550000190734863,11.829999923706056,11.539999961853027,6.46444034576416,8400,0.0,
2010-06-07 00:00:00+00:00,11.630000114440918,11.699999809265137,11.5,6.469974994659424,5800,0.0,
2010-06-08 00:00:00+00:00,11.470000267028809,11.880000114440918,11.369999885559082,6.447835922241211,24000,0.0,
2010-06-09 00:00:00+00:00,11.539999961853027,12.029999732971191,11.539999961853027,6.558529376983643,4200,0.0,
2010-06-10 00:00:00+00:00,11.93000030517578,11.970000267028809,11.729999542236328,6.558529376983643,8000,0.0,
2010-06-11 00:00:00+00:00,11.84000015258789,11.920000076293944,11.789999961853027,6.597269058227539,5600,0.0,
2010-06-14 00:00:00+00:00,12.100000381469728,12.170000076293944,11.93000030517578,6.641547679901123,45400,0.0,
2010-06-15 00:00:00+00:00,11.970000267028809,12.06999969482422,11.619999885559082,6.541924953460693,42300,0.0,
2010-06-16 00:00:00+00:00,11.600000381469728,11.770000457763672,11.420000076293944,6.514251232147217,24200,0.0,
2010-06-17 00:00:00+00:00,11.81999969482422,12.09000015258789,11.800000190734863,6.580667018890381,19200,0.0,
2010-06-18 00:00:00+00:00,11.9399995803833,11.949999809265137,11.710000038146973,6.541924953460693,24200,0.0,
2010-06-21 00:00:00+00:00,11.869999885559082,11.899999618530272,11.5,6.447835922241211,11000,0.0,
2010-06-22 00:00:00+00:00,11.770000457763672,11.770000457763672,11.5,6.386954784393311,11400,0.0,
2010-06-23 00:00:00+00:00,11.470000267028809,11.75,11.460000038146973,6.503183364868164,19600,0.0,
2010-06-24 00:00:00+00:00,11.670000076293944,12.460000038146973,11.399999618530272,6.685825347900391,93800,0.0,
2010-06-25 00:00:00+00:00,12.140000343322754,12.539999961853027,11.920000076293944,6.851863861083984,860200,0.0,
2010-06-28 00:00:00+00:00,12.449999809265137,12.449999809265137,11.720000267028809,6.497648239135742,10600,0.0,
2010-06-29 00:00:00+00:00,11.579999923706056,11.699999809265137,11.40999984741211,6.364815711975098,29400,0.0,
2010-06-30 00:00:00+00:00,11.470000267028809,11.649999618530272,11.390000343322754,6.364815711975098,38400,0.0,
2010-07-01 00:00:00+00:00,11.56999969482422,11.779999732971191,11.390000343322754,6.40909481048584,16600,0.0,
