date,G_Open,G_High,G_Low,G_Close,G_Volume,G_Dividends,G_Stock Splits
2007-08-02 00:00:00+00:00,14.0,17.100000381469727,13.630000114440918,13.59251308441162,18495200,0.0,
2007-08-03 00:00:00+00:00,16.299999237060547,17.0,15.25,12.781021118164062,1704500,0.0,
2007-08-06 00:00:00+00:00,15.800000190734863,16.190000534057617,15.279999732971191,13.129959106445312,852900,0.0,
2007-08-07 00:00:00+00:00,16.030000686645508,17.0,15.979999542236328,13.795382499694824,694200,0.0,
2007-08-08 00:00:00+00:00,17.010000228881836,17.440000534057617,16.149999618530273,13.38963794708252,1256900,0.0,
2007-08-09 00:00:00+00:00,16.489999771118164,16.489999771118164,16.020000457763672,13.040696144104004,593500,0.0,
2007-08-10 00:00:00+00:00,15.81999969482422,16.299999237060547,15.149999618530272,12.732330322265623,1423800,0.0,
2007-08-13 00:00:00+00:00,15.739999771118164,15.949999809265137,15.359999656677246,12.53757095336914,287700,0.0,
2007-08-14 00:00:00+00:00,15.149999618530272,15.5,14.600000381469728,12.075020790100098,355400,0.0,
2007-08-15 00:00:00+00:00,14.779999732971191,15.0,14.5,12.042561531066896,215700,0.0,
2007-08-16 00:00:00+00:00,14.619999885559082,14.75,14.199999809265137,11.580007553100586,416800,0.0,
2007-08-17 00:00:00+00:00,14.970000267028809,15.350000381469728,13.010000228881836,11.360905647277832,1555200,0.0,
2007-08-20 00:00:00+00:00,14.0,14.970000267028809,13.949999809265137,11.78288459777832,468700,0.0,
2007-08-21 00:00:00+00:00,14.649999618530272,14.90999984741211,13.920000076293944,11.864031791687012,234500,0.0,
2007-08-22 00:00:00+00:00,14.850000381469728,15.699999809265137,14.699999809265137,12.691757202148438,174700,0.0,
2007-08-23 00:00:00+00:00,15.5600004196167,16.639999389648438,15.449999809265137,13.276031494140623,1508200,0.0,
2007-08-24 00:00:00+00:00,16.809999465942383,16.93000030517578,16.0,13.738577842712402,811400,0.0,
2007-08-27 00:00:00+00:00,16.68000030517578,16.68000030517578,15.739999771118164,13.413983345031738,109800,0.0,
2007-08-28 00:00:00+00:00,16.729999542236328,16.729999542236328,15.75,13.186768531799316,178200,0.0,
2007-08-29 00:00:00+00:00,16.149999618530273,16.25,15.699999809265137,13.186768531799316,193700,0.0,
2007-08-30 00:00:00+00:00,16.25,16.850000381469727,16.0,13.267916679382324,491300,0.0,
2007-08-31 00:00:00+00:00,16.5,16.68000030517578,16.280000686645508,13.405871391296388,164300,0.0,
2007-09-04 00:00:00+00:00,16.510000228881836,16.75,15.949999809265137,12.992008209228516,136200,0.0,
2007-09-05 00:00:00+00:00,16.0,16.0,15.399999618530272,12.594378471374512,103000,0.0,
2007-09-06 00:00:00+00:00,15.420000076293944,15.529999732971191,14.869999885559082,12.4645357131958,150500,0.0,
2007-09-07 00:00:00+00:00,15.25,15.279999732971191,14.579999923706056,11.920835494995115,245000,0.0,
2007-09-10 00:00:00+00:00,14.479999542236328,14.84000015258789,14.369999885559082,11.831571578979492,380300,0.0,
2007-09-11 00:00:00+00:00,14.649999618530272,15.0,14.5,11.855915069580078,235600,0.0,
2007-09-12 00:00:00+00:00,14.550000190734863,15.229999542236328,14.529999732971191,12.131823539733888,409300,0.0,
2007-09-13 00:00:00+00:00,14.9399995803833,14.9399995803833,14.350000381469728,11.969524383544922,441500,0.0,
2007-09-14 00:00:00+00:00,14.399999618530272,14.75,14.380000114440918,11.815342903137209,64800,0.0,
2007-09-17 00:00:00+00:00,14.449999809265137,14.68000030517578,14.260000228881836,11.67738914489746,30000,0.0,
2007-09-18 00:00:00+00:00,14.390000343322754,15.4399995803833,14.3100004196167,11.823456764221191,105900,0.0,
2007-09-19 00:00:00+00:00,14.5,15.399999618530272,14.420000076293944,11.969524383544922,890300,0.0,
2007-09-20 00:00:00+00:00,14.649999618530272,14.739999771118164,14.40999984741211,11.709848403930664,79300,0.0,
2007-09-21 00:00:00+00:00,14.43000030517578,14.609999656677246,13.84000015258789,11.417710304260254,461700,0.0,
2007-09-24 00:00:00+00:00,14.220000267028809,14.220000267028809,13.75,11.287871360778809,288200,0.0,
2007-09-25 00:00:00+00:00,13.829999923706056,14.050000190734863,13.369999885559082,11.11745834350586,493700,0.0,
2007-09-26 00:00:00+00:00,13.800000190734863,15.329999923706056,13.75,11.709848403930664,736200,0.0,
2007-09-27 00:00:00+00:00,14.600000381469728,16.68000030517578,14.56999969482422,12.967660903930664,929400,0.0,
2007-09-28 00:00:00+00:00,15.760000228881836,17.040000915527344,15.699999809265137,13.754815101623535,1309500,0.0,
2007-10-01 00:00:00+00:00,16.75,18.8700008392334,16.440000534057617,14.347198486328123,1208000,0.0,
2007-10-02 00:00:00+00:00,17.829999923706055,17.829999923706055,17.149999618530273,14.241707801818848,490200,0.0,
2007-10-03 00:00:00+00:00,17.670000076293945,17.959999084472656,17.299999237060547,14.055061340332031,397600,0.0,
2007-10-04 00:00:00+00:00,17.34000015258789,17.450000762939453,16.889999389648438,14.111871719360352,85400,0.0,
2007-10-05 00:00:00+00:00,16.489999771118164,17.389999389648438,15.760000228881836,13.68177318572998,331000,0.0,
2007-10-08 00:00:00+00:00,16.75,16.8700008392334,16.3799991607666,13.324718475341797,133100,0.0,
2007-10-09 00:00:00+00:00,16.739999771118164,16.790000915527344,15.539999961853027,12.82159423828125,320400,0.0,
2007-10-10 00:00:00+00:00,15.880000114440918,16.049999237060547,15.829999923706056,13.008237838745115,250300,0.0,
2007-10-11 00:00:00+00:00,16.25,16.690000534057617,15.600000381469728,12.862170219421388,231900,0.0,
2007-10-12 00:00:00+00:00,15.779999732971191,16.969999313354492,15.770000457763672,13.324718475341797,267100,0.0,
2007-10-15 00:00:00+00:00,16.25,16.270000457763672,15.859999656677246,12.943318367004396,69200,0.0,
2007-10-16 00:00:00+00:00,15.850000381469728,16.020000457763672,15.6899995803833,12.789133071899414,94400,0.0,
2007-10-17 00:00:00+00:00,15.899999618530272,16.309999465942383,15.899999618530272,13.105615615844728,271700,0.0,
2007-10-18 00:00:00+00:00,16.049999237060547,16.399999618530273,15.770000457763672,13.01635456085205,211600,0.0,
2007-10-19 00:00:00+00:00,16.139999389648438,16.389999389648438,15.770000457763672,12.951430320739746,102200,0.0,
2007-10-22 00:00:00+00:00,15.829999923706056,15.989999771118164,15.550000190734863,12.772903442382812,137500,0.0,
2007-10-23 00:00:00+00:00,15.760000228881836,15.8100004196167,15.579999923706056,12.781021118164062,67100,0.0,
2007-10-24 00:00:00+00:00,15.600000381469728,15.699999809265137,15.09000015258789,12.350930213928224,120500,0.0,
2007-10-25 00:00:00+00:00,15.350000381469728,15.649999618530272,15.050000190734863,12.350930213928224,111400,0.0,
2007-10-26 00:00:00+00:00,15.300000190734863,16.31999969482422,15.300000190734863,13.235456466674805,473500,0.0,
2007-10-29 00:00:00+00:00,16.399999618530273,16.950000762939453,16.299999237060547,13.446444511413574,956300,0.0,
2007-10-30 00:00:00+00:00,16.40999984741211,16.5,16.190000534057617,13.154306411743164,37400,0.0,
2007-10-31 00:00:00+00:00,16.299999237060547,16.299999237060547,15.449999809265137,12.983893394470217,274800,0.0,
2007-11-01 00:00:00+00:00,15.960000038146973,16.049999237060547,15.43000030517578,12.610602378845217,194700,0.0,
2007-11-02 00:00:00+00:00,15.520000457763672,15.520000457763672,14.760000228881836,12.22109031677246,135500,0.0,
2007-11-05 00:00:00+00:00,14.850000381469728,15.510000228881836,14.43000030517578,12.586262702941896,181000,0.0,
2007-11-06 00:00:00+00:00,15.579999923706056,15.579999923706056,14.600000381469728,12.026329040527344,139800,0.0,
2007-11-07 00:00:00+00:00,14.65999984741211,15.079999923706056,14.65999984741211,11.969524383544922,201300,0.0,
2007-11-08 00:00:00+00:00,15.020000457763672,15.020000457763672,14.5,12.050674438476562,183300,0.0,
2007-11-09 00:00:00+00:00,14.699999809265137,15.279999732971191,14.609999656677246,11.888376235961914,175700,0.0,
2007-11-12 00:00:00+00:00,14.710000038146973,14.729999542236328,13.970000267028809,11.409595489501951,140600,0.0,
2007-11-13 00:00:00+00:00,14.5,16.079999923706055,14.5,12.578145027160645,346000,0.0,
