date,BLV_Open,BLV_High,BLV_Low,BLV_Close,BLV_Volume,BLV_Dividends,BLV_Stock Splits
2007-04-10 00:00:00+00:00,74.81999969482422,74.94999694824219,74.81999969482422,34.26795959472656,7800,0.0,
2007-04-11 00:00:00+00:00,74.8499984741211,74.94000244140625,74.80999755859375,34.21768951416016,25900,0.0,
2007-04-12 00:00:00+00:00,74.91999816894531,74.93000030517578,74.83999633789062,34.25883102416992,1900,0.0,
2007-04-13 00:00:00+00:00,74.9000015258789,74.9000015258789,74.7300033569336,34.190208435058594,16400,0.0,
2007-04-16 00:00:00+00:00,75.02999877929688,75.02999877929688,75.02999877929688,34.30453872680664,300,0.0,
2007-04-17 00:00:00+00:00,75.36000061035156,75.43000030517578,75.30999755859375,34.4782829284668,17900,0.0,
2007-04-18 00:00:00+00:00,75.5999984741211,75.76000213623047,75.5999984741211,34.588016510009766,12000,0.0,
2007-04-19 00:00:00+00:00,75.76000213623047,75.76000213623047,75.55000305175781,34.56973648071289,11800,0.0,
2007-04-20 00:00:00+00:00,75.69999694824219,75.69999694824219,75.4800033569336,34.546871185302734,6800,0.0,
2007-04-23 00:00:00+00:00,75.51000213623047,75.75,75.51000213623047,34.620018005371094,3800,0.0,
2007-04-24 00:00:00+00:00,75.80999755859375,75.98999786376953,75.80999755859375,34.73433303833008,25300,0.0,
2007-04-25 00:00:00+00:00,75.8499984741211,75.91999816894531,75.7300033569336,34.665748596191406,34300,0.0,
2007-04-26 00:00:00+00:00,75.66999816894531,75.66999816894531,75.4000015258789,34.49201583862305,37100,0.0,
2007-04-27 00:00:00+00:00,75.47000122070312,75.48999786376953,75.30000305175781,34.44171142578125,8000,0.0,
2007-04-30 00:00:00+00:00,75.55999755859375,75.91999816894531,75.55999755859375,34.71147537231445,13000,0.0,
2007-05-01 00:00:00+00:00,75.73999786376953,75.87000274658203,75.22000122070312,34.70228576660156,28700,0.3,
2007-05-02 00:00:00+00:00,75.56999969482422,75.68000030517578,75.56999969482422,34.734413146972656,7800,0.0,
2007-05-03 00:00:00+00:00,75.58000183105469,75.58000183105469,75.31999969482422,34.60590744018555,10800,0.0,
2007-05-04 00:00:00+00:00,75.52999877929688,75.75,75.52999877929688,34.75735092163086,11200,0.0,
2007-05-07 00:00:00+00:00,75.80000305175781,75.87000274658203,75.7699966430664,34.807857513427734,15400,0.0,
2007-05-08 00:00:00+00:00,75.83000183105469,75.91999816894531,75.80000305175781,34.7987060546875,4600,0.0,
2007-05-09 00:00:00+00:00,75.69999694824219,75.73999786376953,75.5,34.67471694946289,5900,0.0,
2007-05-10 00:00:00+00:00,75.58000183105469,75.66000366210938,75.5199966430664,34.693092346191406,39800,0.0,
2007-05-11 00:00:00+00:00,75.75,75.75,75.41999816894531,34.61966323852539,5700,0.0,
2007-05-14 00:00:00+00:00,75.5,75.5,75.31999969482422,34.573753356933594,7600,0.0,
2007-05-15 00:00:00+00:00,75.43000030517578,75.43000030517578,75.0999984741211,34.53700637817383,5500,0.0,
2007-05-16 00:00:00+00:00,75.2300033569336,75.27999877929688,75.2300033569336,34.532474517822266,2200,0.0,
2007-05-17 00:00:00+00:00,75.04000091552734,75.08000183105469,74.93000030517578,34.39933776855469,3900,0.0,
2007-05-18 00:00:00+00:00,74.83999633789062,74.94999694824219,74.55000305175781,34.247840881347656,19800,0.0,
2007-05-21 00:00:00+00:00,74.56999969482422,74.69999694824219,74.52999877929688,34.28916549682617,6200,0.0,
2007-05-22 00:00:00+00:00,74.7300033569336,74.77999877929688,74.44999694824219,34.18817138671875,35200,0.0,
2007-05-23 00:00:00+00:00,74.45999908447266,74.4800033569336,74.12999725341797,34.05965042114258,26800,0.0,
2007-05-24 00:00:00+00:00,74.19999694824219,74.30999755859375,73.93000030517578,34.110145568847656,6700,0.0,
2007-05-25 00:00:00+00:00,74.19999694824219,74.26000213623047,74.13999938964844,34.0550651550293,80500,0.0,
2007-05-29 00:00:00+00:00,74.31999969482422,74.31999969482422,74.19000244140625,34.0550651550293,42500,0.0,
2007-05-30 00:00:00+00:00,74.4800033569336,74.4800033569336,74.27999877929688,34.096378326416016,21600,0.0,
2007-05-31 00:00:00+00:00,74.29000091552734,74.29000091552734,74.02999877929688,34.087196350097656,24000,0.0,
2007-06-01 00:00:00+00:00,73.8499984741211,73.8499984741211,73.55999755859375,33.891441345214844,21500,0.255,
2007-06-04 00:00:00+00:00,73.7699966430664,73.87999725341797,73.70999908447266,34.029598236083984,11400,0.0,
2007-06-05 00:00:00+00:00,73.76000213623047,73.81999969482422,73.52999877929688,33.88221740722656,11100,0.0,
2007-06-06 00:00:00+00:00,73.45999908447266,73.56999969482422,73.45999908447266,33.86840057373047,10400,0.0,
2007-06-07 00:00:00+00:00,73.08000183105469,73.08999633789062,72.33999633789062,33.38935852050781,58500,0.0,
2007-06-08 00:00:00+00:00,72.29000091552734,72.47000122070312,72.02999877929688,33.3525390625,43200,0.0,
2007-06-11 00:00:00+00:00,72.12000274658203,72.30000305175781,72.0999984741211,33.22816467285156,17100,0.0,
2007-06-12 00:00:00+00:00,71.69999694824219,71.70999908447266,71.2699966430664,32.855064392089844,24500,0.0,
2007-06-13 00:00:00+00:00,71.48999786376953,71.83000183105469,71.4800033569336,33.03933334350586,26700,0.0,
2007-06-14 00:00:00+00:00,72.02999877929688,72.02999877929688,71.70999908447266,33.03010559082031,13000,0.0,
2007-06-15 00:00:00+00:00,72.1500015258789,72.27999877929688,72.11000061035156,33.29264450073242,1000,0.0,
2007-06-18 00:00:00+00:00,72.11000061035156,72.2699966430664,71.9800033569336,33.28803634643555,9100,0.0,
2007-06-19 00:00:00+00:00,72.31999969482422,72.69999694824219,72.31999969482422,33.48607635498047,10600,0.0,
2007-06-20 00:00:00+00:00,72.4800033569336,72.5,72.31999969482422,33.32029342651367,28100,0.0,
2007-06-21 00:00:00+00:00,72.29000091552734,72.29000091552734,71.9800033569336,33.15444564819336,18800,0.0,
2007-06-22 00:00:00+00:00,71.97000122070312,72.22000122070312,71.69000244140625,33.265010833740234,12200,0.0,
2007-06-25 00:00:00+00:00,72.55000305175781,72.62000274658203,72.44000244140625,33.43082427978516,6900,0.0,
2007-06-26 00:00:00+00:00,72.69999694824219,72.69999694824219,72.44999694824219,33.421592712402344,6800,0.0,
2007-06-27 00:00:00+00:00,72.8499984741211,72.91999816894531,72.62999725341797,33.453853607177734,11100,0.0,
2007-06-28 00:00:00+00:00,72.73999786376953,72.73999786376953,72.62999725341797,33.453853607177734,5500,0.0,
2007-06-29 00:00:00+00:00,72.88999938964844,73.18000030517578,72.8499984741211,33.69336700439453,99100,0.0,
2007-07-02 00:00:00+00:00,72.86000061035156,73.22000122070312,72.8499984741211,33.82044219970703,11300,0.235,
2007-07-03 00:00:00+00:00,72.95999908447266,72.95999908447266,72.83999633789062,33.658695220947266,3300,0.0,
2007-07-05 00:00:00+00:00,72.51000213623047,72.51000213623047,72.12999725341797,33.37220001220703,9000,0.0,
2007-07-06 00:00:00+00:00,72.0,72.0199966430664,71.83999633789062,33.24284744262695,14200,0.0,
2007-07-09 00:00:00+00:00,72.2699966430664,72.2699966430664,72.13999938964844,33.339866638183594,2500,0.0,
2007-07-10 00:00:00+00:00,72.70999908447266,72.77999877929688,72.58000183105469,33.626373291015625,11300,0.0,
2007-07-11 00:00:00+00:00,72.87000274658203,72.93000030517578,72.55000305175781,33.52472686767578,3200,0.0,
2007-07-12 00:00:00+00:00,72.5999984741211,72.5999984741211,72.12999725341797,33.39531326293945,10000,0.0,
2007-07-13 00:00:00+00:00,72.55000305175781,72.58999633789062,72.0999984741211,33.496971130371094,13100,0.0,
