date,FFIC_Open,FFIC_High,FFIC_Low,FFIC_Close,FFIC_Volume,FFIC_Dividends,FFIC_Stock Splits
1995-11-21 00:00:00+00:00,4.148148059844971,4.222221851348877,4.074073791503906,1.723464846611023,18930713,0.0,
1995-11-22 00:00:00+00:00,4.259259223937988,4.333333015441895,4.222221851348877,1.7575544118881226,4363538,0.0,
1995-11-24 00:00:00+00:00,4.296296119689941,4.370369911193848,4.259259223937988,1.7575544118881226,624375,0.0,
1995-11-27 00:00:00+00:00,4.259259223937988,4.333333015441895,4.222221851348877,1.7348278760910034,1653075,0.0,
1995-11-28 00:00:00+00:00,4.222221851348877,4.259259223937988,4.185184955596924,1.7121009826660156,1102613,0.0,
1995-11-29 00:00:00+00:00,4.226851940155029,4.259259223937988,4.185184955596924,1.7348278760910034,792450,0.0,
1995-11-30 00:00:00+00:00,4.240740776062012,4.314815044403076,4.222221851348877,1.7575544118881226,950063,0.0,
1995-12-01 00:00:00+00:00,4.296296119689941,4.370369911193848,4.296296119689941,1.7727065086364746,856238,0.0,
1995-12-04 00:00:00+00:00,4.370369911193848,4.370369911193848,4.277778148651123,1.7727065086364746,448200,0.0,
1995-12-05 00:00:00+00:00,4.259259223937988,4.333333015441895,4.259259223937988,1.7727065086364746,1096200,0.0,
1995-12-06 00:00:00+00:00,4.333333015441895,4.333333015441895,4.259259223937988,1.7651309967041016,580838,0.0,
1995-12-07 00:00:00+00:00,4.296296119689941,4.333333015441895,4.259259223937988,1.742404580116272,347625,0.0,
1995-12-08 00:00:00+00:00,4.259259223937988,4.333333015441895,4.222221851348877,1.748085618019104,388463,0.0,
1995-12-11 00:00:00+00:00,4.333333015441895,4.333333015441895,4.236111164093018,1.7651309967041016,425588,0.0,
1995-12-12 00:00:00+00:00,4.259259223937988,4.296296119689941,4.222221851348877,1.742404580116272,172463,0.0,
1995-12-13 00:00:00+00:00,4.296296119689941,4.296296119689941,4.259259223937988,1.742404580116272,307800,0.0,
1995-12-14 00:00:00+00:00,4.296296119689941,4.296296119689941,4.259259223937988,1.7575544118881226,272025,0.0,
1995-12-15 00:00:00+00:00,4.296296119689941,4.296296119689941,4.259259223937988,1.7575544118881226,134325,0.0,
1995-12-18 00:00:00+00:00,4.296296119689941,4.296296119689941,4.185184955596924,1.7196770906448364,250088,0.0,
1995-12-19 00:00:00+00:00,4.185184955596924,4.296296119689941,4.185184955596924,1.7121009826660156,209925,0.0,
1995-12-20 00:00:00+00:00,4.296296119689941,4.296296119689941,4.185184955596924,1.742404580116272,182588,0.0,
1995-12-21 00:00:00+00:00,4.259259223937988,4.296296119689941,4.185184955596924,1.7272534370422363,368213,0.0,
1995-12-22 00:00:00+00:00,4.296296119689941,4.333333015441895,4.259259223937988,1.7727065086364746,174488,0.0,
1995-12-26 00:00:00+00:00,4.296296119689941,4.333333015441895,4.259259223937988,1.7727065086364746,27000,0.0,
1995-12-27 00:00:00+00:00,4.333333015441895,4.333333015441895,4.259259223937988,1.7727065086364746,232875,0.0,
1995-12-28 00:00:00+00:00,4.333333015441895,4.481481075286865,4.296296119689941,1.8181596994400024,281475,0.0,
1995-12-29 00:00:00+00:00,4.481481075286865,4.629630088806152,4.444444179534912,1.863613724708557,619650,0.0,
1996-01-02 00:00:00+00:00,4.592593193054199,4.592593193054199,4.407406806945801,1.8333113193511963,268650,0.0,
1996-01-03 00:00:00+00:00,4.444444179534912,4.481481075286865,4.407406806945801,1.8333113193511963,492075,0.0,
1996-01-04 00:00:00+00:00,4.407406806945801,4.481481075286865,4.407406806945801,1.810584664344788,462713,0.0,
1996-01-05 00:00:00+00:00,4.370369911193848,4.444444179534912,4.333333015441895,1.7727065086364746,276413,0.0,
1996-01-08 00:00:00+00:00,4.407406806945801,4.444444179534912,4.388888835906982,1.8181596994400024,159300,0.0,
1996-01-09 00:00:00+00:00,4.407406806945801,4.481481075286865,4.407406806945801,1.8333113193511963,133313,0.0,
1996-01-10 00:00:00+00:00,4.370369911193848,4.407406806945801,4.333333015441895,1.8030086755752563,406013,0.0,
1996-01-11 00:00:00+00:00,4.370369911193848,4.518518924713135,4.370369911193848,1.8333113193511963,533925,0.0,
1996-01-12 00:00:00+00:00,4.444444179534912,4.518518924713135,4.407406806945801,1.8030086755752563,118125,0.0,
1996-01-15 00:00:00+00:00,4.370369911193848,4.481481075286865,4.370369911193848,1.787856936454773,89775,0.0,
1996-01-16 00:00:00+00:00,4.370369911193848,4.444444179534912,4.333333015441895,1.787856936454773,75600,0.0,
1996-01-17 00:00:00+00:00,4.333333015441895,4.444444179534912,4.333333015441895,1.8030086755752563,98550,0.0,
1996-01-18 00:00:00+00:00,4.407406806945801,4.444444179534912,4.370369911193848,1.8030086755752563,50625,0.0,
1996-01-19 00:00:00+00:00,4.481481075286865,4.481481075286865,4.407406806945801,1.8181596994400024,11475,0.0,
1996-01-22 00:00:00+00:00,4.407406806945801,4.444444179534912,4.370369911193848,1.8181596994400024,251775,0.0,
1996-01-23 00:00:00+00:00,4.444444179534912,4.481481075286865,4.407406806945801,1.810584664344788,195075,0.0,
1996-01-24 00:00:00+00:00,4.444444179534912,4.444444179534912,4.407406806945801,1.8030086755752563,130950,0.0,
1996-01-25 00:00:00+00:00,4.444444179534912,4.444444179534912,4.370369911193848,1.8030086755752563,90450,0.0,
1996-01-26 00:00:00+00:00,4.444444179534912,4.444444179534912,4.370369911193848,1.787856936454773,80663,0.0,
1996-01-29 00:00:00+00:00,4.407406806945801,4.444444179534912,4.370369911193848,1.7954331636428833,109350,0.0,
1996-01-30 00:00:00+00:00,4.370369911193848,4.444444179534912,4.370369911193848,1.8030086755752563,97875,0.0,
1996-01-31 00:00:00+00:00,4.370369911193848,4.444444179534912,4.370369911193848,1.810584664344788,58725,0.0,
1996-02-01 00:00:00+00:00,4.425926208496094,4.555555820465088,4.407406806945801,1.8333113193511963,1016888,0.0,
1996-02-02 00:00:00+00:00,4.481481075286865,4.555555820465088,4.481481075286865,1.8484638929367063,123525,0.0,
1996-02-05 00:00:00+00:00,4.5,4.555555820465088,4.481481075286865,1.863613724708557,141750,0.0,
1996-02-06 00:00:00+00:00,4.481481075286865,4.555555820465088,4.481481075286865,1.8484638929367063,268313,0.0,
1996-02-07 00:00:00+00:00,4.518518924713135,4.592593193054199,4.518518924713135,1.863613724708557,389813,0.0,
1996-02-08 00:00:00+00:00,4.592593193054199,4.592593193054199,4.481481075286865,1.8484638929367063,1579500,0.0,
1996-02-09 00:00:00+00:00,4.555555820465088,4.592593193054199,4.481481075286865,1.8711899518966677,148163,0.0,
1996-02-12 00:00:00+00:00,4.592593193054199,4.592593193054199,4.518518924713135,1.863613724708557,253125,0.0,
1996-02-13 00:00:00+00:00,4.555555820465088,4.592593193054199,4.518518924713135,1.8787659406661987,81675,0.0,
1996-02-14 00:00:00+00:00,4.592593193054199,4.592593193054199,4.518518924713135,1.8787659406661987,466763,0.0,
1996-02-15 00:00:00+00:00,4.592593193054199,4.629630088806152,4.532406806945801,1.8711899518966677,602100,0.0,
1996-02-16 00:00:00+00:00,4.629630088806152,4.629630088806152,4.518518924713135,1.8787659406661987,473850,0.0,
1996-02-20 00:00:00+00:00,4.518518924713135,4.592593193054199,4.518518924713135,1.8787659406661987,211613,0.0,
1996-02-21 00:00:00+00:00,4.592593193054199,4.592593193054199,4.444444179534912,1.8181596994400024,519750,0.0,
1996-02-22 00:00:00+00:00,4.444444179534912,4.518518924713135,4.444444179534912,1.8181596994400024,210600,0.0,
1996-02-23 00:00:00+00:00,4.444444179534912,4.481481075286865,4.407406806945801,1.8181596994400024,117450,0.0,
1996-02-26 00:00:00+00:00,4.444444179534912,4.481481075286865,4.407406806945801,1.8333113193511963,223088,0.0,
1996-02-27 00:00:00+00:00,4.407406806945801,4.481481075286865,4.407406806945801,1.810584664344788,191025,0.0,
1996-02-28 00:00:00+00:00,4.425926208496094,4.481481075286865,4.407406806945801,1.810584664344788,122850,0.0,
1996-02-29 00:00:00+00:00,4.481481075286865,4.481481075286865,4.370369911193848,1.8333113193511963,75600,0.0,
1996-03-01 00:00:00+00:00,4.481481075286865,4.481481075286865,4.370369911193848,1.8181596994400024,260213,0.0,
1996-03-04 00:00:00+00:00,4.444444179534912,4.518518924713135,4.370369911193848,1.8181596994400024,285525,0.0,
1996-03-05 00:00:00+00:00,4.481481075286865,4.518518924713135,4.407406806945801,1.8333113193511963,273038,0.0,
1996-03-06 00:00:00+00:00,4.518518924713135,4.555555820465088,4.481481075286865,1.8484638929367063,220050,0.0,
1996-03-07 00:00:00+00:00,4.5,4.555555820465088,4.444444179534912,1.8181596994400024,149175,0.0,
1996-03-08 00:00:00+00:00,4.407406806945801,4.444444179534912,4.296296119689941,1.7575544118881226,174488,0.0,
1996-03-11 00:00:00+00:00,4.296296119689941,4.444444179534912,4.259259223937988,1.8181596994400024,160650,0.0,
1996-03-12 00:00:00+00:00,4.444444179534912,4.444444179534912,4.370369911193848,1.787856936454773,181913,0.0,
1996-03-13 00:00:00+00:00,4.370369911193848,4.481481075286865,4.370369911193848,1.8030086755752563,128925,0.0,
1996-03-14 00:00:00+00:00,4.444444179534912,4.481481075286865,4.407406806945801,1.825736403465271,159300,0.0,
1996-03-15 00:00:00+00:00,4.407406806945801,4.481481075286865,4.407406806945801,1.810584664344788,158288,0.0,
1996-03-18 00:00:00+00:00,4.444444179534912,4.481481075286865,4.407406806945801,1.825736403465271,261225,0.0,
1996-03-19 00:00:00+00:00,4.481481075286865,4.518518924713135,4.407406806945801,1.8333113193511963,134325,0.0,
1996-03-20 00:00:00+00:00,4.444444179534912,4.481481075286865,4.407406806945801,1.8181596994400024,280463,0.0,
1996-03-21 00:00:00+00:00,4.481481075286865,4.481481075286865,4.407406806945801,1.8333113193511963,56363,0.0,
1996-03-22 00:00:00+00:00,4.481481075286865,4.481481075286865,4.444444179534912,1.8181596994400024,8438,0.0,
1996-03-25 00:00:00+00:00,4.481481075286865,4.481481075286865,4.444444179534912,1.8333113193511963,237600,0.0,
