date,USD_Open,USD_High,USD_Low,USD_Close,USD_Volume,USD_Dividends,USD_Stock Splits
2007-02-01 00:00:00+00:00,2.9487500190734863,2.9487500190734863,2.9487500190734863,2.565361738204956,12000,0.0,
2007-02-02 00:00:00+00:00,3.001667022705078,3.001667022705078,3.001667022705078,2.6113991737365723,60000,0.0,
2007-02-05 00:00:00+00:00,3.0625,3.0625,3.024583101272583,2.6472859382629395,69600,0.0,
2007-02-06 00:00:00+00:00,2.995832920074463,3.014583110809326,2.9583330154418945,2.62191104888916,62400,0.0,
2007-02-07 00:00:00+00:00,3.0587499141693115,3.110416889190674,3.0333330631256104,2.706009149551392,86400,0.0,
2007-02-08 00:00:00+00:00,3.028749942779541,3.028749942779541,3.028749942779541,2.634960412979126,24000,0.0,
2007-02-09 00:00:00+00:00,3.132499933242798,3.132499933242798,2.9766669273376465,2.5896499156951904,223200,0.0,
2007-02-12 00:00:00+00:00,2.9458329677581787,2.9458329677581787,2.9458329677581787,2.56282377243042,2400,0.0,
2007-02-13 00:00:00+00:00,2.936666965484619,2.936666965484619,2.920833110809326,2.5526742935180664,40800,0.0,
2007-02-14 00:00:00+00:00,2.987499952316284,3.0662500858306885,2.981250047683716,2.654172420501709,84000,0.0,
2007-02-15 00:00:00+00:00,3.0758330821990967,3.085833072662353,3.0758330821990967,2.684621810913086,14400,0.0,
2007-02-16 00:00:00+00:00,3.072499990463257,3.0758330821990967,3.067500114440918,2.668673276901245,304800,0.0,
2007-02-20 00:00:00+00:00,2.992083072662353,3.081666946411133,2.992083072662353,2.669034719467163,132000,0.0,
2007-02-21 00:00:00+00:00,3.015000104904175,3.0266671180725098,3.015000104904175,2.633147954940796,26400,0.0,
2007-02-22 00:00:00+00:00,3.1533329486846924,3.180417060852051,3.127917051315308,2.7545833587646484,343200,0.0,
2007-02-23 00:00:00+00:00,3.191667079925537,3.209167003631592,3.183332920074463,2.7774205207824707,148800,0.0,
2007-02-26 00:00:00+00:00,3.18416690826416,3.18416690826416,3.15291690826416,2.763282537460327,57600,0.0,
2007-02-27 00:00:00+00:00,3.0737500190734863,3.1066670417785645,2.9512500762939453,2.5718863010406494,436800,0.0,
2007-02-28 00:00:00+00:00,2.993750095367432,2.993750095367432,2.937083005905152,2.5747861862182617,276000,0.0,
2007-03-01 00:00:00+00:00,2.795833110809326,2.930417060852051,2.795833110809326,2.518601179122925,124800,0.0,
2007-03-02 00:00:00+00:00,2.875833034515381,2.875833034515381,2.790832996368408,2.4323267936706543,516000,0.0,
2007-03-05 00:00:00+00:00,2.8012499809265137,2.825000047683716,2.7362499237060547,2.380491256713867,100800,0.0,
2007-03-06 00:00:00+00:00,2.8179171085357666,2.851249933242798,2.793333053588867,2.470387935638428,264000,0.0,
2007-03-07 00:00:00+00:00,2.834167003631592,2.834167003631592,2.800416946411133,2.436314582824707,340800,0.0,
2007-03-08 00:00:00+00:00,2.8566670417785645,2.8958330154418945,2.8566670417785645,2.499025344848633,165600,0.0,
2007-03-09 00:00:00+00:00,2.9549999237060547,2.9549999237060547,2.855417013168335,2.519325494766236,84000,0.0,
2007-03-12 00:00:00+00:00,2.946249961853028,2.972917079925537,2.942500114440918,2.5686252117156982,48000,0.0,
2007-03-13 00:00:00+00:00,2.9262499809265137,2.9262499809265137,2.836667060852051,2.470750570297241,249600,0.0,
2007-03-14 00:00:00+00:00,2.8333330154418945,2.8566670417785645,2.785417079925537,2.471114158630371,504000,0.0,
2007-03-15 00:00:00+00:00,2.8729169368743896,2.8729169368743896,2.8279170989990234,2.4823498725891118,607200,0.0,
2007-03-16 00:00:00+00:00,2.8041670322418213,2.8308329582214355,2.8041670322418213,2.45190167427063,592800,0.0,
2007-03-19 00:00:00+00:00,2.8383328914642334,2.8383328914642334,2.795833110809326,2.4323267936706543,96000,0.0,
2007-03-20 00:00:00+00:00,2.797916889190674,2.827083110809326,2.797916889190674,2.4577019214630127,14400,0.0,
2007-03-21 00:00:00+00:00,2.8333330154418945,2.951667070388794,2.824167013168335,2.539262533187866,225600,0.0,
2007-03-22 00:00:00+00:00,2.897083044052124,2.8975000381469727,2.8720829486846924,2.4986629486083984,168000,0.0,
2007-03-23 00:00:00+00:00,2.882499933242798,2.9083330631256104,2.882499933242798,2.530200242996216,57600,0.0,
2007-03-26 00:00:00+00:00,2.899583101272583,2.899583101272583,2.836250066757202,2.5117127895355225,50400,0.0,
2007-03-27 00:00:00+00:00,2.884999990463257,2.890000104904175,2.8666670322418213,2.49975061416626,40800,0.0,
2007-03-28 00:00:00+00:00,2.8258330821990967,2.831249952316284,2.785417079925537,2.4236273765563965,1029600,0.0,
2007-03-29 00:00:00+00:00,2.8299999237060547,2.8299999237060547,2.6954169273376465,2.387378931045532,384000,0.0,
2007-03-30 00:00:00+00:00,2.7891669273376465,2.7891669273376465,2.745832920074463,2.4040520191192627,470400,0.0,
2007-04-02 00:00:00+00:00,2.775000095367432,2.775000095367432,2.6983330249786377,2.391365528106689,64800,0.0,
2007-04-03 00:00:00+00:00,2.766666889190674,2.808332920074463,2.766666889190674,2.441389799118042,55200,0.0,
2007-04-04 00:00:00+00:00,2.829166889190674,2.847917079925537,2.829166889190674,2.475825548171997,62400,0.0,
2007-04-05 00:00:00+00:00,2.875,2.8812499046325684,2.8666670322418213,2.5066380500793457,72000,0.0,
2007-04-09 00:00:00+00:00,2.90958309173584,2.922916889190674,2.8833329677581787,2.52476167678833,52800,0.0,
2007-04-10 00:00:00+00:00,2.905833005905152,2.971250057220459,2.905833005905152,2.584937334060669,64800,0.0,
2007-04-11 00:00:00+00:00,2.977916955947876,2.977916955947876,2.915416955947876,2.54107403755188,256800,0.0,
2007-04-12 00:00:00+00:00,2.9083330631256104,2.961250066757202,2.9083330631256104,2.5762360095977783,26400,0.0,
2007-04-13 00:00:00+00:00,2.930833101272583,2.94083309173584,2.930833101272583,2.55847430229187,57600,0.0,
2007-04-16 00:00:00+00:00,2.964582920074463,2.994999885559082,2.964582920074463,2.5842125415802,141600,0.0,
2007-04-17 00:00:00+00:00,2.9962499141693115,3.0133330821990967,2.9941670894622803,2.61719822883606,182400,0.0,
2007-04-18 00:00:00+00:00,3.0891671180725098,3.157500028610229,3.0824999809265137,2.7259457111358643,271200,0.0,
2007-04-19 00:00:00+00:00,3.0883328914642334,3.2370829582214355,3.0833330154418945,2.7904694080352783,240000,0.0,
2007-04-20 00:00:00+00:00,3.2816669940948486,3.2816669940948486,3.1854169368743896,2.8136703968048096,84000,0.0,
2007-04-23 00:00:00+00:00,3.2083330154418945,3.2083330154418945,3.177500009536743,2.774520874023437,64800,0.0,
2007-04-24 00:00:00+00:00,3.306250095367432,3.374583005905152,3.2674999237060547,2.9017550945281982,530400,0.0,
2007-04-25 00:00:00+00:00,3.3550000190734863,3.418750047683716,3.327083110809326,2.9742536544799805,199200,0.0,
2007-04-26 00:00:00+00:00,3.396250009536743,3.412916898727417,3.3591670989990234,2.943441390991211,364800,0.0,
2007-04-27 00:00:00+00:00,3.356250047683716,3.368333101272583,3.291666984558105,2.8854434490203857,237600,0.0,
2007-04-30 00:00:00+00:00,3.275000095367432,3.305000066757202,3.229166984558105,2.809319496154785,432000,0.0,
2007-05-01 00:00:00+00:00,3.221250057220459,3.2629170417785645,3.157917022705078,2.838681697845459,110400,0.0,
2007-05-02 00:00:00+00:00,3.2754170894622803,3.3308329582214355,3.273333072662353,2.8698554039001465,240000,0.0,
2007-05-03 00:00:00+00:00,3.335833072662353,3.3712499141693115,3.310832977294922,2.880368709564209,208800,0.0,
2007-05-04 00:00:00+00:00,3.345000028610229,3.38083291053772,3.3262500762939453,2.9318413734436035,69600,0.0,
2007-05-07 00:00:00+00:00,3.37833309173584,3.390832901000977,3.3550000190734863,2.9187920093536377,57600,0.0,
2007-05-08 00:00:00+00:00,3.3204169273376465,3.355833053588867,3.296250104904175,2.919516563415528,16800,0.0,
2007-05-09 00:00:00+00:00,3.365833044052124,3.4916670322418213,3.365833044052124,3.0351524353027344,117600,0.0,
2007-05-10 00:00:00+00:00,3.4674999713897705,3.501667022705078,3.3383328914642334,2.932566404342652,340800,0.0,
2007-05-11 00:00:00+00:00,3.417917013168335,3.461667060852051,3.390000104904175,3.0115909576416016,326400,0.0,
2007-05-14 00:00:00+00:00,3.4870829582214355,3.494999885559082,3.399583101272583,2.97497820854187,218400,0.0,
2007-05-15 00:00:00+00:00,3.3949999809265137,3.420833110809326,3.336250066757202,2.907554626464844,242400,0.0,
2007-05-16 00:00:00+00:00,3.3324999809265137,3.352499961853028,3.2816669940948486,2.916616916656494,96000,0.0,
2007-05-17 00:00:00+00:00,3.3550000190734863,3.3550000190734863,3.313750028610229,2.8829054832458496,67200,0.0,
2007-05-18 00:00:00+00:00,3.376667022705078,3.376667022705078,3.2966670989990234,2.902843713760376,79200,0.0,
2007-05-21 00:00:00+00:00,3.3483328819274902,3.422082901000977,3.3145830631256104,2.8865303993225098,184800,0.0,
2007-05-22 00:00:00+00:00,3.350832939147949,3.413332939147949,3.34708309173584,2.944528818130493,153600,0.0,
2007-05-23 00:00:00+00:00,3.363332986831665,3.367917060852051,3.280833005905152,2.854268312454224,165600,0.0,
2007-05-24 00:00:00+00:00,3.254167079925537,3.2699999809265137,3.1112499237060547,2.724857807159424,465600,0.0,
2007-05-25 00:00:00+00:00,3.191667079925537,3.206666946411133,3.162916898727417,2.767632484436035,72000,0.0,
2007-05-29 00:00:00+00:00,3.227499961853028,3.235832929611206,3.227499961853028,2.809319496154785,136800,0.0,
2007-05-30 00:00:00+00:00,3.1700000762939453,3.194999933242798,3.1583330631256104,2.775970220565796,288000,0.0,
2007-05-31 00:00:00+00:00,3.245832920074463,3.2766671180725098,3.228749990463257,2.8506438732147217,100800,0.0,
