date,BIO_Open,BIO_High,BIO_Low,BIO_Close,BIO_Volume,BIO_Dividends,BIO_Stock Splits
1980-02-27 00:00:00+00:00,2.5462958812713623,2.5462958812713623,2.5462958812713623,2.5462958812713623,0,,
1980-02-28 00:00:00+00:00,2.5462958812713623,2.5462958812713623,2.5462958812713623,2.5462958812713623,0,,
1980-02-29 00:00:00+00:00,2.6481480598449707,2.65740704536438,2.6481480598449707,2.65740704536438,2700,,
1980-03-03 00:00:00+00:00,2.65740704536438,2.65740704536438,2.65740704536438,2.65740704536438,0,,
1980-03-04 00:00:00+00:00,2.6018519401550293,2.6018519401550293,2.5462958812713623,2.564815044403076,2700,,
1980-03-05 00:00:00+00:00,2.564815044403076,2.564815044403076,2.564815044403076,2.564815044403076,0,,
1980-03-06 00:00:00+00:00,2.564815044403076,2.564815044403076,2.564815044403076,2.564815044403076,0,,
1980-03-07 00:00:00+00:00,2.1296300888061523,2.1296300888061523,2.1296300888061523,2.1296300888061523,1350,,
1980-03-10 00:00:00+00:00,2.138889074325561,2.138889074325561,2.138889074325561,2.138889074325561,0,,
1980-03-11 00:00:00+00:00,2.138889074325561,2.15740704536438,2.1296300888061523,2.1296300888061523,1350,,
1980-03-12 00:00:00+00:00,2.064815044403076,2.064815044403076,2.064815044403076,2.064815044403076,0,,
1980-03-13 00:00:00+00:00,2.064815044403076,2.1018519401550293,2.027777910232544,2.027777910232544,4050,,
1980-03-14 00:00:00+00:00,2.027777910232544,2.027777910232544,2.027777910232544,2.027777910232544,0,,
1980-03-17 00:00:00+00:00,2.027777910232544,2.027777910232544,2.0,2.0,2700,,
1980-03-18 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
1980-03-19 00:00:00+00:00,1.9259259700775144,1.9259259700775144,1.9259259700775144,1.9259259700775144,2700,,
1980-03-20 00:00:00+00:00,1.9259259700775144,1.9259259700775144,1.9259259700775144,1.9259259700775144,0,,
1980-03-21 00:00:00+00:00,1.8703700304031368,1.8703700304031368,1.8703700304031368,1.8703700304031368,1350,,
1980-03-24 00:00:00+00:00,1.8703700304031368,1.888888955116272,1.814815044403076,1.8333330154418943,5400,,
1980-03-25 00:00:00+00:00,1.8333330154418943,1.8703700304031368,1.8333330154418943,1.8333330154418943,10125,,
1980-03-26 00:00:00+00:00,1.8333330154418943,1.8518520593643188,1.8333330154418943,1.8518520593643188,12825,,
1980-03-27 00:00:00+00:00,1.814815044403076,1.814815044403076,1.796296000480652,1.796296000480652,2700,,
1980-03-28 00:00:00+00:00,1.796296000480652,1.814815044403076,1.796296000480652,1.814815044403076,2700,,
1980-03-31 00:00:00+00:00,1.814815044403076,1.814815044403076,1.7777780294418335,1.796296000480652,6750,,
1980-04-01 00:00:00+00:00,1.7777780294418335,1.7777780294418335,1.7777780294418335,1.7777780294418335,0,,
1980-04-02 00:00:00+00:00,1.796296000480652,1.796296000480652,1.796296000480652,1.796296000480652,0,,
1980-04-03 00:00:00+00:00,1.796296000480652,1.796296000480652,1.796296000480652,1.796296000480652,7425,,
1980-04-07 00:00:00+00:00,1.7777780294418335,1.7777780294418335,1.7777780294418335,1.7777780294418335,6750,,
1980-04-08 00:00:00+00:00,1.7407410144805908,1.7407410144805908,1.7407410144805908,1.7407410144805908,1350,,
1980-04-09 00:00:00+00:00,1.7407410144805908,1.7407410144805908,1.7407410144805908,1.7407410144805908,0,,
