date,GXG_Open,GXG_High,GXG_Low,GXG_Close,GXG_Volume,GXG_Dividends,GXG_Stock Splits
2009-02-09 00:00:00+00:00,31.299999237060547,31.299999237060547,30.899999618530277,18.5014705657959,200,0.0,
2009-02-10 00:00:00+00:00,30.040000915527344,30.200000762939453,30.0,17.962594985961914,150,0.0,
2009-02-11 00:00:00+00:00,30.0,30.0,30.0,17.962594985961914,0,0.0,
2009-02-12 00:00:00+00:00,30.0,30.0,30.0,17.962594985961914,0,0.0,
2009-02-13 00:00:00+00:00,30.479999542236328,30.479999542236328,30.479999542236328,18.24999618530273,50,0.0,
2009-02-17 00:00:00+00:00,30.420000076293945,30.420000076293945,29.34000015258789,17.567419052124023,250,0.0,
2009-02-18 00:00:00+00:00,29.399999618530277,29.399999618530277,29.399999618530277,17.603342056274414,50,0.0,
2009-02-19 00:00:00+00:00,28.959999084472656,29.63999938964844,28.959999084472656,17.747047424316406,250,0.0,
2009-02-20 00:00:00+00:00,28.899999618530277,28.899999618530277,28.200000762939453,16.88484001159668,150,0.0,
2009-02-23 00:00:00+00:00,28.0,28.0,28.0,16.76508331298828,50,0.0,
2009-02-24 00:00:00+00:00,27.36000061035156,27.36000061035156,27.36000061035156,16.381887435913086,100,0.0,
2009-02-25 00:00:00+00:00,28.26000022888184,28.26000022888184,28.26000022888184,16.920766830444336,50,0.0,
2009-02-26 00:00:00+00:00,28.26000022888184,28.26000022888184,28.26000022888184,16.920766830444336,0,0.0,
2009-02-27 00:00:00+00:00,28.26000022888184,28.26000022888184,28.26000022888184,16.920766830444336,0,0.0,
2009-03-02 00:00:00+00:00,28.26000022888184,28.26000022888184,28.26000022888184,16.920766830444336,0,0.0,
2009-03-03 00:00:00+00:00,28.26000022888184,28.26000022888184,28.26000022888184,16.920766830444336,0,0.0,
2009-03-04 00:00:00+00:00,28.68000030517578,28.68000030517578,28.68000030517578,17.172245025634766,50,0.0,
2009-03-05 00:00:00+00:00,28.68000030517578,28.68000030517578,28.68000030517578,17.172245025634766,0,0.0,
2009-03-06 00:00:00+00:00,28.68000030517578,28.68000030517578,28.68000030517578,17.172245025634766,0,0.0,
2009-03-09 00:00:00+00:00,28.68000030517578,28.68000030517578,28.68000030517578,17.172245025634766,0,0.0,
2009-03-10 00:00:00+00:00,29.36000061035156,29.36000061035156,29.36000061035156,17.579391479492188,50,0.0,
2009-03-11 00:00:00+00:00,29.36000061035156,29.36000061035156,29.36000061035156,17.579391479492188,0,0.0,
2009-03-12 00:00:00+00:00,29.36000061035156,29.36000061035156,29.36000061035156,17.579391479492188,0,0.0,
2009-03-13 00:00:00+00:00,30.559999465942383,30.559999465942383,30.13999938964844,18.046422958374023,400,0.0,
2009-03-16 00:00:00+00:00,30.81999969482422,30.86000061035156,30.81999969482422,18.477519989013672,350,0.0,
2009-03-17 00:00:00+00:00,31.559999465942383,31.559999465942383,31.559999465942383,18.89665031433105,250,0.0,
