date,BAP_Open,BAP_High,BAP_Low,BAP_Close,BAP_Volume,BAP_Dividends,BAP_Stock Splits
1995-10-25 00:00:00+00:00,11.480066299438477,11.480066299438477,11.169794082641602,6.406285762786865,2578,0.0,
1995-10-26 00:00:00+00:00,11.169794082641602,11.169794082641602,10.549249649047852,6.228333473205566,14020,0.0,
1995-10-27 00:00:00+00:00,10.704385757446287,10.704385757446287,9.928706169128418,5.694476127624512,53501,0.0,
1995-10-30 00:00:00+00:00,9.928706169128418,10.161410331726074,9.928706169128418,5.827939033508301,41899,0.0,
1995-10-31 00:00:00+00:00,10.238978385925291,10.238978385925291,10.238978385925291,5.872427940368652,1289,0.0,
1995-11-01 00:00:00+00:00,10.238978385925291,10.238978385925291,10.238978385925291,5.872427940368652,0,0.0,
1995-11-02 00:00:00+00:00,10.316546440124512,10.316546440124512,10.316546440124512,5.916916847229004,967,0.0,
1995-11-03 00:00:00+00:00,10.394113540649414,10.62681770324707,10.394113540649414,6.050379276275635,85892,0.0,
1995-11-06 00:00:00+00:00,10.704385757446287,10.704385757446287,10.704385757446287,6.139354705810547,63009,0.0,
1995-11-07 00:00:00+00:00,10.549249649047852,10.549249649047852,10.549249649047852,6.050379276275635,27718,0.0,
1995-11-08 00:00:00+00:00,10.549249649047852,10.549249649047852,10.394113540649414,6.005891799926758,109098,0.0,
1995-11-09 00:00:00+00:00,10.316546440124512,10.316546440124512,9.77357006072998,5.605498313903809,137943,0.0,
1995-11-10 00:00:00+00:00,9.8511381149292,9.8511381149292,9.77357006072998,5.605498313903809,68005,0.0,
1995-11-13 00:00:00+00:00,9.618433952331545,9.618433952331545,9.463297843933104,5.427547931671143,38676,0.0,
1995-11-14 00:00:00+00:00,9.463297843933104,9.463297843933104,9.15302562713623,5.249594688415527,22077,0.0,
1995-11-15 00:00:00+00:00,9.23059368133545,9.23059368133545,9.15302562713623,5.249594688415527,151480,0.0,
1995-11-16 00:00:00+00:00,9.23059368133545,9.463297843933104,9.23059368133545,5.383058071136475,50278,0.0,
1995-11-17 00:00:00+00:00,9.540865898132324,10.083842277526855,9.540865898132324,5.783451557159424,8702,0.0,
1995-11-20 00:00:00+00:00,10.238978385925291,10.471681594848633,10.083842277526855,6.005891799926758,84925,0.0,
1995-11-21 00:00:00+00:00,10.62681770324707,10.704385757446287,10.62681770324707,6.094867706298828,158732,0.0,
1995-11-22 00:00:00+00:00,10.549249649047852,10.549249649047852,10.549249649047852,6.050379276275635,3384,0.0,
1995-11-24 00:00:00+00:00,10.471681594848633,10.471681594848633,10.394113540649414,5.961404323577881,68166,0.0,
1995-11-27 00:00:00+00:00,10.316546440124512,10.316546440124512,10.161410331726074,5.827939033508301,61881,0.0,
1995-11-28 00:00:00+00:00,10.238978385925291,10.238978385925291,10.006274223327637,5.783451557159424,29168,0.0,
1995-11-29 00:00:00+00:00,10.006274223327637,10.006274223327637,10.006274223327637,5.738964557647705,4029,0.0,
1995-11-30 00:00:00+00:00,9.8511381149292,10.006274223327637,9.8511381149292,5.694476127624512,66232,0.0,
1995-12-01 00:00:00+00:00,9.928706169128418,9.928706169128418,9.8511381149292,5.694476127624512,46250,0.0,
1995-12-04 00:00:00+00:00,9.928706169128418,9.928706169128418,9.8511381149292,5.64998722076416,67683,0.0,
1995-12-05 00:00:00+00:00,10.083842277526855,10.083842277526855,9.77357006072998,5.605498313903809,43188,0.0,
1995-12-06 00:00:00+00:00,9.77357006072998,9.8511381149292,9.77357006072998,5.605498313903809,149385,0.0,
1995-12-07 00:00:00+00:00,9.8511381149292,9.8511381149292,9.77357006072998,5.605498313903809,68811,0.0,
1995-12-08 00:00:00+00:00,9.8511381149292,9.8511381149292,9.8511381149292,5.64998722076416,11280,0.0,
1995-12-11 00:00:00+00:00,9.8511381149292,10.006274223327637,9.8511381149292,5.738964557647705,69616,0.0,
1995-12-12 00:00:00+00:00,10.161410331726074,10.316546440124512,10.161410331726074,5.872427940368652,63493,0.0,
1995-12-13 00:00:00+00:00,10.316546440124512,10.704385757446287,10.316546440124512,6.139354705810547,96367,0.0,
1995-12-14 00:00:00+00:00,10.704385757446287,10.704385757446287,10.62681770324707,6.094867706298828,91210,0.0,
1995-12-15 00:00:00+00:00,10.62681770324707,10.704385757446287,10.549249649047852,6.094867706298828,57691,0.0,
