date,CF_Open,CF_High,CF_Low,CF_Close,CF_Volume,CF_Dividends,CF_Stock Splits
2005-08-11 00:00:00+00:00,3.25,3.309999942779541,3.200000047683716,2.311652421951294,76671500,0.0,
2005-08-12 00:00:00+00:00,3.25,3.5999999046325684,3.25,2.5585150718688965,29113500,0.0,
2005-08-15 00:00:00+00:00,3.549999952316284,3.569999933242798,3.45199990272522,2.4686167240142822,10596500,0.0,
2005-08-16 00:00:00+00:00,3.380000114440918,3.4600000381469727,3.380000114440918,2.4472126960754395,5141000,0.0,
2005-08-17 00:00:00+00:00,3.430000066757202,3.440000057220459,3.359999895095825,2.404404401779175,6423500,0.0,
2005-08-18 00:00:00+00:00,3.390000104904175,3.3959999084472656,3.25,2.3330564498901367,12727000,0.0,
2005-08-19 00:00:00+00:00,3.2980000972747803,3.338000059127808,3.25,2.3687312602996826,3029500,0.0,
2005-08-22 00:00:00+00:00,3.3299999237060547,3.4040000438690186,3.282000064849853,2.425809144973755,2909500,0.0,
2005-08-23 00:00:00+00:00,3.5,3.588000059127808,3.4600000381469727,2.5057172775268555,13466000,0.0,
2005-08-24 00:00:00+00:00,3.5,3.549999952316284,3.4660000801086426,2.497156381607056,3083000,0.0,
2005-08-25 00:00:00+00:00,3.539999961853028,3.5480000972747803,3.4800000190734863,2.491448402404785,4667000,0.0,
2005-08-26 00:00:00+00:00,3.509999990463257,3.5220000743865967,3.4800000190734863,2.492875337600708,2704000,0.0,
2005-08-29 00:00:00+00:00,3.380000114440918,3.436000108718872,3.368000030517578,2.425809144973755,5458000,0.0,
2005-08-30 00:00:00+00:00,3.421999931335449,3.4779999256134038,3.390000104904175,2.430088520050049,2581000,0.0,
2005-08-31 00:00:00+00:00,3.4119999408721924,3.4119999408721924,3.322000026702881,2.3958427906036377,3004500,0.0,
2005-09-01 00:00:00+00:00,3.369999885559082,3.369999885559082,3.1059999465942383,2.318786382675171,12468500,0.0,
2005-09-02 00:00:00+00:00,3.282000064849853,3.315999984741211,3.20199990272522,2.293102502822876,5748500,0.0,
2005-09-06 00:00:00+00:00,3.240000009536743,3.289999961853028,3.233999967575073,2.34019136428833,2726500,0.0,
2005-09-07 00:00:00+00:00,3.282000064849853,3.2860000133514404,3.2039999961853027,2.3102259635925293,3643500,0.0,
2005-09-08 00:00:00+00:00,3.25,3.303999900817871,3.25,2.328777313232422,2558500,0.0,
2005-09-09 00:00:00+00:00,3.309999942779541,3.319999933242798,3.2839999198913574,2.3644492626190186,2468500,0.0,
2005-09-12 00:00:00+00:00,3.289999961853028,3.303999900817871,3.20199990272522,2.295956611633301,3300500,0.0,
2005-09-13 00:00:00+00:00,3.2239999771118164,3.2239999771118164,3.140000104904175,2.2659912109375,3798500,0.0,
2005-09-14 00:00:00+00:00,3.150000095367432,3.174000024795532,3.130000114440918,2.2431602478027344,2055500,0.0,
2005-09-15 00:00:00+00:00,3.150000095367432,3.1619999408721924,3.00600004196167,2.154688596725464,6004000,0.0,
2005-09-16 00:00:00+00:00,3.01200008392334,3.068000078201294,2.9100000858306885,2.1860814094543457,9555000,0.0,
2005-09-19 00:00:00+00:00,3.049999952316284,3.190000057220459,3.0380001068115234,2.211766481399536,5559000,0.0,
2005-09-20 00:00:00+00:00,3.0999999046325684,3.2060000896453857,3.0899999141693115,2.2545740604400635,4178000,0.0,
2005-09-21 00:00:00+00:00,3.140000104904175,3.140000104904175,2.940000057220459,2.1404194831848145,8313500,0.0,
2005-09-22 00:00:00+00:00,3.0,3.013999938964844,2.900000095367432,2.070499420166016,7184000,0.0,
2005-09-23 00:00:00+00:00,2.900000095367432,3.140000104904175,2.8959999084472656,2.224609375,4830500,0.0,
2005-09-26 00:00:00+00:00,3.119999885559082,3.1600000858306885,3.049999952316284,2.211766481399536,7826500,0.0,
2005-09-27 00:00:00+00:00,3.0899999141693115,3.111999988555908,3.068000078201294,2.206058979034424,4505000,0.0,
2005-09-28 00:00:00+00:00,3.075999975204468,3.075999975204468,2.996000051498413,2.161822557449341,3055000,0.0,
2005-09-29 00:00:00+00:00,3.0380001068115234,3.0999999046325684,2.96399998664856,2.1404194831848145,6141000,0.0,
2005-09-30 00:00:00+00:00,3.009999990463257,3.0199999809265137,2.931999921798706,2.1133077144622803,12109000,0.0,
2005-10-03 00:00:00+00:00,2.970000028610229,2.970000028610229,2.869999885559082,2.0690720081329346,4279000,0.0,
2005-10-04 00:00:00+00:00,2.890000104904175,2.900000095367432,2.805999994277954,2.007713794708252,2002000,0.0,
2005-10-05 00:00:00+00:00,2.799999952316284,2.799999952316284,2.565999984741211,1.8764338493347168,10826000,0.0,
2005-10-06 00:00:00+00:00,2.640000104904175,2.697999954223633,2.619999885559082,1.91353440284729,4121000,0.0,
2005-10-07 00:00:00+00:00,2.759999990463257,2.759999990463257,2.691999912261963,1.9263778924942017,2174500,0.0,
2005-10-10 00:00:00+00:00,2.71399998664856,2.7279999256134038,2.48799991607666,1.7908178567886353,2443000,0.0,
2005-10-11 00:00:00+00:00,2.5299999713897705,2.5299999713897705,2.4019999504089355,1.7337390184402466,3256500,0.0,
2005-10-12 00:00:00+00:00,2.424000024795532,2.436000108718872,2.359999895095825,1.7037739753723145,2545500,0.0,
2005-10-13 00:00:00+00:00,2.385999917984009,2.385999917984009,2.23799991607666,1.6124495267868042,3555000,0.0,
2005-10-14 00:00:00+00:00,2.2679998874664307,2.5,2.263999938964844,1.7637052536010742,7229500,0.0,
2005-10-17 00:00:00+00:00,2.4719998836517334,2.4779999256134038,2.4200000762939453,1.7408736944198608,3007000,0.0,
2005-10-18 00:00:00+00:00,2.440000057220459,2.440000057220459,2.388000011444092,1.7123355865478516,2575000,0.0,
2005-10-19 00:00:00+00:00,2.4200000762939453,2.45199990272522,2.388000011444092,1.7351667881011963,5052000,0.0,
2005-10-20 00:00:00+00:00,2.440000057220459,2.618000030517578,2.437999963760376,1.8293449878692627,7568500,0.0,
2005-10-21 00:00:00+00:00,2.565999984741211,2.614000082015991,2.553999900817871,1.8493226766586304,4029500,0.0,
2005-10-24 00:00:00+00:00,2.5920000076293945,2.640000104904175,2.5920000076293945,1.8735802173614504,2160000,0.0,
2005-10-25 00:00:00+00:00,2.6459999084472656,2.681999921798706,2.615999937057495,1.8835686445236208,2629500,0.0,
2005-10-26 00:00:00+00:00,2.630000114440918,2.6700000762939453,2.5899999141693115,1.8678728342056277,2839500,0.0,
2005-10-27 00:00:00+00:00,2.609999895095825,2.635999917984009,2.5899999141693115,1.8550304174423216,810000,0.0,
2005-10-28 00:00:00+00:00,2.640000104904175,2.691999912261963,2.640000104904175,1.9049742221832275,1664500,0.0,
2005-10-31 00:00:00+00:00,2.700000047683716,2.7980000972747803,2.700000047683716,1.9720396995544436,3915000,0.0,
2005-11-01 00:00:00+00:00,2.8299999237060547,2.8499999046325684,2.7100000381469727,1.9406455755233765,2830000,0.0,
2005-11-02 00:00:00+00:00,2.7239999771118164,2.75,2.650000095367432,1.932084321975708,3455000,0.0,
2005-11-03 00:00:00+00:00,2.680000066757202,2.700000047683716,2.6419999599456787,1.8978383541107176,1815000,0.0,
2005-11-04 00:00:00+00:00,2.6600000858306885,2.75600004196167,2.6440000534057617,1.9121081829071045,2600500,0.0,
2005-11-07 00:00:00+00:00,2.680000066757202,2.76200008392334,2.671999931335449,1.930657982826233,1783500,0.0,
2005-11-08 00:00:00+00:00,2.686000108718872,2.7100000381469727,2.6640000343322754,1.9292311668396,1599500,0.0,
2005-11-09 00:00:00+00:00,2.7060000896453857,2.75600004196167,2.691999912261963,1.933517813682556,2294000,0.004,
2005-11-10 00:00:00+00:00,2.720000028610229,2.878000020980835,2.6619999408721924,1.964957356452942,4019000,0.0,
2005-11-11 00:00:00+00:00,2.757999897003174,2.8299999237060547,2.757999897003174,2.006399631500244,1347500,0.0,
2005-11-14 00:00:00+00:00,2.7960000038146973,2.8399999141693115,2.7839999198913574,2.010688781738281,1282500,0.0,
2005-11-15 00:00:00+00:00,2.8299999237060547,3.009999990463257,2.812000036239624,2.10929274559021,7032000,0.0,
2005-11-16 00:00:00+00:00,3.0199999809265137,3.0999999046325684,3.0,2.167884349822998,4794000,0.0,
2005-11-17 00:00:00+00:00,3.049999952316284,3.1760001182556152,3.0239999294281006,2.2579147815704346,8077500,0.0,
2005-11-18 00:00:00+00:00,3.1600000858306885,3.1600000858306885,3.0299999713897705,2.230762720108032,3764000,0.0,
2005-11-21 00:00:00+00:00,3.180000066757202,3.190000057220459,3.131999969482422,2.260773181915283,4266000,0.0,
2005-11-22 00:00:00+00:00,3.1640000343322754,3.180000066757202,3.101999998092652,2.2479124069213867,1920000,0.0,
2005-11-23 00:00:00+00:00,3.150000095367432,3.150000095367432,3.094000101089477,2.215043306350708,1068000,0.0,
2005-11-25 00:00:00+00:00,3.109999895095825,3.134000062942505,3.109999895095825,2.2321929931640625,154000,0.0,
2005-11-28 00:00:00+00:00,3.131999969482422,3.138000011444092,3.069999933242798,2.213613986968994,1477000,0.0,
2005-11-29 00:00:00+00:00,3.115999937057495,3.115999937057495,3.0899999141693115,2.215043306350708,792000,0.0,
2005-11-30 00:00:00+00:00,3.095999956130981,3.115999937057495,3.078000068664551,2.207897901535034,1513500,0.0,
2005-12-01 00:00:00+00:00,3.0840001106262207,3.0999999046325684,3.0179998874664307,2.1821744441986084,3586000,0.0,
2005-12-02 00:00:00+00:00,3.052000045776367,3.109999895095825,3.0299999713897705,2.2193305492401123,3127500,0.0,
2005-12-05 00:00:00+00:00,3.0899999141693115,3.1600000858306885,3.059999942779541,2.2350494861602783,3232000,0.0,
