date,OBT_Open,OBT_High,OBT_Low,OBT_Close,OBT_Volume,OBT_Dividends,OBT_Stock Splits
2003-10-15 00:00:00+00:00,21.25,21.25,21.25,12.864091873168944,0,0.0,
2003-10-16 00:00:00+00:00,21.25,21.25,21.25,12.864091873168944,0,0.0,
2003-10-17 00:00:00+00:00,21.25,21.25,21.25,12.864091873168944,0,0.0,
2003-10-20 00:00:00+00:00,21.25,21.25,21.25,12.864091873168944,0,0.0,
2003-10-21 00:00:00+00:00,21.25,21.25,21.25,12.864091873168944,0,0.0,
2003-10-22 00:00:00+00:00,21.25,21.25,21.25,12.864091873168944,0,0.0,
2003-10-23 00:00:00+00:00,21.25,21.25,21.25,12.864091873168944,0,0.0,
2003-10-24 00:00:00+00:00,21.25,21.25,21.25,12.864091873168944,0,0.0,
2003-10-27 00:00:00+00:00,21.25,21.25,21.25,12.864091873168944,0,0.0,
2003-10-28 00:00:00+00:00,21.25,21.25,21.25,12.864091873168944,0,0.0,
2003-10-29 00:00:00+00:00,23.5,23.5,22.875,13.847814559936523,400,0.0,
2003-10-30 00:00:00+00:00,22.875,22.875,22.875,13.847814559936523,0,0.0,
2003-10-31 00:00:00+00:00,21.5,22.25,21.5,13.46946144104004,1800,0.0,
2003-11-03 00:00:00+00:00,22.25,22.25,22.25,13.46946144104004,0,0.0,
2003-11-04 00:00:00+00:00,22.25,22.25,22.25,13.46946144104004,0,0.0,
2003-11-05 00:00:00+00:00,22.25,22.25,22.25,13.46946144104004,0,0.0,
2003-11-06 00:00:00+00:00,22.25,22.25,22.25,13.46946144104004,0,0.0,
2003-11-07 00:00:00+00:00,22.25,22.25,22.25,13.46946144104004,0,0.0,
2003-11-10 00:00:00+00:00,22.25,22.25,22.25,13.46946144104004,0,0.0,
2003-11-11 00:00:00+00:00,22.25,22.25,22.25,13.46946144104004,0,0.0,
2003-11-12 00:00:00+00:00,22.25,22.25,22.25,13.46946144104004,0,0.0,
2003-11-13 00:00:00+00:00,22.25,22.25,22.25,13.46946144104004,0,0.0,
2003-11-14 00:00:00+00:00,22.25,22.25,22.25,13.46946144104004,0,0.0,
2003-11-17 00:00:00+00:00,22.25,22.25,22.25,13.46946144104004,0,0.0,
2003-11-18 00:00:00+00:00,22.25,22.25,22.25,13.46946144104004,0,0.0,
2003-11-19 00:00:00+00:00,22.25,22.25,22.25,13.46946144104004,0,0.0,
2003-11-20 00:00:00+00:00,22.375,22.375,22.375,13.54512882232666,200,0.0,
2003-11-21 00:00:00+00:00,22.375,22.375,22.375,13.54512882232666,0,0.0,
2003-11-24 00:00:00+00:00,21.940000534057617,21.940000534057617,21.065000534057617,12.752098083496094,1000,0.0,
2003-11-25 00:00:00+00:00,21.065000534057617,21.065000534057617,21.065000534057617,12.752098083496094,0,0.0,
2003-11-26 00:00:00+00:00,21.065000534057617,21.065000534057617,21.065000534057617,12.752098083496094,0,0.0,
2003-11-28 00:00:00+00:00,21.065000534057617,21.065000534057617,21.065000534057617,12.752098083496094,0,0.0,
2003-12-01 00:00:00+00:00,21.065000534057617,21.065000534057617,21.065000534057617,12.752098083496094,0,0.0,
2003-12-02 00:00:00+00:00,21.065000534057617,21.065000534057617,21.065000534057617,12.752098083496094,0,0.0,
2003-12-03 00:00:00+00:00,21.065000534057617,21.065000534057617,21.065000534057617,12.752098083496094,0,0.0,
2003-12-04 00:00:00+00:00,21.065000534057617,21.065000534057617,21.065000534057617,12.752098083496094,0,0.0,
2003-12-05 00:00:00+00:00,21.065000534057617,21.065000534057617,21.065000534057617,12.752098083496094,0,0.0,
2003-12-08 00:00:00+00:00,21.065000534057617,21.065000534057617,21.065000534057617,12.752098083496094,0,0.0,
2003-12-09 00:00:00+00:00,21.065000534057617,21.065000534057617,21.065000534057617,12.752098083496094,0,0.0,
2003-12-10 00:00:00+00:00,21.065000534057617,21.065000534057617,21.065000534057617,12.752098083496094,0,0.0,
2003-12-11 00:00:00+00:00,21.065000534057617,21.065000534057617,21.065000534057617,12.752098083496094,0,0.0,
2003-12-12 00:00:00+00:00,22.0,22.875,22.0,13.847814559936523,36000,0.0,
2003-12-15 00:00:00+00:00,22.0,22.0,22.0,13.31811809539795,0,0.0,
2003-12-16 00:00:00+00:00,22.0,22.0,22.0,13.31811809539795,0,0.0,
2003-12-17 00:00:00+00:00,22.0,22.0,22.0,13.31811809539795,0,0.0,
2003-12-18 00:00:00+00:00,22.0,22.0,22.0,13.31811809539795,0,0.0,
2003-12-19 00:00:00+00:00,22.0,22.0,22.0,13.31811809539795,0,0.0,
2003-12-22 00:00:00+00:00,22.0,22.0,22.0,13.31811809539795,0,0.0,
2003-12-23 00:00:00+00:00,22.0,22.875,22.0,13.847814559936523,800,0.0,
2003-12-24 00:00:00+00:00,22.875,22.875,22.875,13.847814559936523,0,0.0,
2003-12-26 00:00:00+00:00,22.875,22.875,22.875,13.847814559936523,0,0.0,
2003-12-29 00:00:00+00:00,23.5,23.5,22.5,13.92348861694336,3400,0.0,
2003-12-30 00:00:00+00:00,23.0,23.0,23.0,13.92348861694336,0,0.0,
2003-12-31 00:00:00+00:00,23.0,23.0,23.0,13.92348861694336,0,0.0,
2004-01-02 00:00:00+00:00,23.0,23.0,23.0,13.92348861694336,0,0.0,
2004-01-05 00:00:00+00:00,23.0,23.0,23.0,13.92348861694336,0,0.0,
2004-01-06 00:00:00+00:00,23.0,23.0,23.0,13.92348861694336,0,0.0,
2004-01-07 00:00:00+00:00,23.0,23.0,23.0,13.92348861694336,0,0.0,
2004-01-08 00:00:00+00:00,23.0,23.0,23.0,13.92348861694336,0,0.0,
2004-01-09 00:00:00+00:00,23.0,23.0,23.0,13.92348861694336,0,0.0,
2004-01-12 00:00:00+00:00,23.0,23.0,23.0,13.92348861694336,0,0.0,
2004-01-13 00:00:00+00:00,23.5,23.5,23.5,14.226168632507324,1400,0.0,
2004-01-14 00:00:00+00:00,23.5,23.5,23.5,14.226168632507324,0,0.0,
2004-01-15 00:00:00+00:00,23.5,23.5,23.5,14.226168632507324,0,0.0,
2004-01-16 00:00:00+00:00,23.5,23.5,23.5,14.226168632507324,0,0.0,
2004-01-20 00:00:00+00:00,23.5,23.5,23.5,14.226168632507324,0,0.0,
2004-01-21 00:00:00+00:00,25.0,25.0,25.0,15.134222030639648,800,0.0,
2004-01-22 00:00:00+00:00,25.0,25.0,25.0,15.134222030639648,0,0.0,
2004-01-23 00:00:00+00:00,25.0,25.0,25.0,15.134222030639648,0,0.0,
2004-01-26 00:00:00+00:00,23.75,24.625,23.75,14.907220840454102,400,0.0,
2004-01-27 00:00:00+00:00,24.625,24.625,24.625,14.907220840454102,0,0.0,
2004-01-28 00:00:00+00:00,24.625,24.625,24.625,14.907220840454102,0,0.0,
2004-01-29 00:00:00+00:00,24.625,24.625,24.625,14.907220840454102,0,0.0,
2004-01-30 00:00:00+00:00,24.625,24.625,24.625,14.907220840454102,0,0.0,
2004-02-02 00:00:00+00:00,24.625,24.625,24.625,14.907220840454102,0,0.0,
2004-02-03 00:00:00+00:00,24.625,24.625,24.625,14.907220840454102,0,0.0,
