date,WNEB_Open,WNEB_High,WNEB_Low,WNEB_Close,WNEB_Volume,WNEB_Dividends,WNEB_Stock Splits
2002-05-02 00:00:00+00:00,4.818095207214356,4.827237129211426,4.818095207214356,2.285275220870972,3610,0.0,
2002-05-03 00:00:00+00:00,4.83028507232666,4.83028507232666,4.83028507232666,2.2867181301116943,4266,0.0,
2002-05-06 00:00:00+00:00,4.83028507232666,4.845521926879883,4.8089518547058105,2.2867181301116943,15094,0.0,
2002-05-07 00:00:00+00:00,4.83028507232666,4.851616859436035,4.83028507232666,2.296816110610962,10500,0.0,
2002-05-08 00:00:00+00:00,4.86990213394165,4.875997066497803,4.821142196655273,2.3083584308624268,47252,0.0,
2002-05-09 00:00:00+00:00,4.875997066497803,4.89428186416626,4.875997066497803,2.315572500228882,24610,0.0,
2002-05-10 00:00:00+00:00,4.86076021194458,4.866855144500732,4.821142196655273,2.304029703140259,13782,0.0,
2002-05-13 00:00:00+00:00,4.845521926879883,4.845521926879883,4.845521926879883,2.293930530548096,7547,0.0,
2002-05-14 00:00:00+00:00,4.83028507232666,4.875997066497803,4.83028507232666,2.293930530548096,31829,0.0,
2002-05-15 00:00:00+00:00,4.845521926879883,4.845521926879883,4.83028507232666,2.291045904159546,27892,0.0,
2002-05-16 00:00:00+00:00,4.8394269943237305,4.845521926879883,4.815046787261963,2.293930530548096,40689,0.0,
2002-05-17 00:00:00+00:00,4.845521926879883,4.936946868896484,4.845521926879883,2.337212562561035,318622,0.0,
2002-05-20 00:00:00+00:00,4.89428186416626,4.89428186416626,4.875997066497803,2.3083584308624268,6563,0.0,
2002-05-21 00:00:00+00:00,4.815046787261963,4.845521926879883,4.79980993270874,2.293930530548096,11157,0.0,
2002-05-22 00:00:00+00:00,4.845521926879883,4.845521926879883,4.815046787261963,2.279504537582397,8860,0.0,
2002-05-23 00:00:00+00:00,4.845521926879883,4.845521926879883,4.754096984863281,2.250648498535156,20016,0.0,
2002-05-24 00:00:00+00:00,4.784572124481201,4.83028507232666,4.784572124481201,2.265076875686645,12797,0.0,
2002-05-28 00:00:00+00:00,4.83028507232666,4.86076021194458,4.815046787261963,2.2867181301116943,60706,0.0,
2002-05-29 00:00:00+00:00,4.815046787261963,4.86076021194458,4.815046787261963,2.279504537582397,12797,0.0,
2002-05-30 00:00:00+00:00,4.815046787261963,4.815046787261963,4.647435188293457,2.2290074825286865,65299,0.0,
2002-05-31 00:00:00+00:00,4.732765197753906,4.754096984863281,4.732765197753906,2.250648498535156,15422,0.0,
2002-06-03 00:00:00+00:00,4.754096984863281,4.784572124481201,4.510296821594238,2.135230541229248,45283,0.0,
2002-06-04 00:00:00+00:00,4.510296821594238,4.510296821594238,4.479823112487793,2.120805025100708,4922,0.0,
2002-06-05 00:00:00+00:00,4.464584827423096,4.464584827423096,4.464584827423096,2.1135904788970947,8203,0.0,
2002-06-06 00:00:00+00:00,4.495059967041016,4.510296821594238,4.449347972869873,2.135230541229248,10829,0.0,
2002-06-07 00:00:00+00:00,4.556009769439697,4.586484909057617,4.540771961212158,2.171299934387207,12141,0.0,
2002-06-10 00:00:00+00:00,4.60172176361084,4.723621845245361,4.586484909057617,2.210254192352295,35111,0.0,
2002-06-11 00:00:00+00:00,4.647435188293457,4.647435188293457,4.540771961212158,2.1640865802764893,31173,0.0,
2002-06-12 00:00:00+00:00,4.510296821594238,4.616960048675537,4.510296821594238,2.1640865802764893,17391,0.0,
2002-06-13 00:00:00+00:00,4.510296821594238,4.571247100830078,4.495059967041016,2.1640865802764893,26251,0.0,
2002-06-14 00:00:00+00:00,4.525535106658936,4.580389976501465,4.525535106658936,2.1597588062286377,6563,0.0,
2002-06-17 00:00:00+00:00,4.586484909057617,4.616960048675537,4.586484909057617,2.179955244064331,20345,0.0,
2002-06-18 00:00:00+00:00,4.571247100830078,4.571247100830078,4.525535106658936,2.1424448490142822,7219,0.0,
2002-06-19 00:00:00+00:00,4.5285820960998535,4.586484909057617,4.5285820960998535,2.171299934387207,6235,0.0,
2002-06-20 00:00:00+00:00,4.63219690322876,4.63219690322876,4.571247100830078,2.188612461090088,29532,0.0,
2002-06-21 00:00:00+00:00,4.616960048675537,4.66267204284668,4.616960048675537,2.1929407119750977,21985,0.0,
2002-06-24 00:00:00+00:00,4.571247100830078,4.6931471824646,4.571247100830078,2.2217960357666016,41674,0.0,
2002-06-25 00:00:00+00:00,4.723621845245361,4.8394269943237305,4.723621845245361,2.2722902297973637,46596,0.0,
2002-06-26 00:00:00+00:00,4.754096984863281,4.815046787261963,4.754096984863281,2.279504537582397,32158,0.0,
2002-06-27 00:00:00+00:00,4.8394269943237305,4.86076021194458,4.6931471824646,2.279504537582397,66284,0.0,
2002-06-28 00:00:00+00:00,4.845521926879883,4.845521926879883,4.616960048675537,2.236222743988037,368171,0.0,
2002-07-01 00:00:00+00:00,4.723621845245361,4.754096984863281,4.656577110290527,2.250648498535156,73175,0.0,
2002-07-02 00:00:00+00:00,4.76933479309082,4.83028507232666,4.723621845245361,2.236222743988037,32486,0.0,
2002-07-03 00:00:00+00:00,4.735812187194824,4.735812187194824,4.6931471824646,2.230450391769409,43314,0.0,
2002-07-05 00:00:00+00:00,4.705337047576904,4.705337047576904,4.705337047576904,2.22756576538086,656,0.0,
2002-07-08 00:00:00+00:00,4.6931471824646,4.824190139770508,4.6931471824646,2.250648498535156,9516,0.0,
2002-07-09 00:00:00+00:00,4.787620067596436,4.815046787261963,4.784572124481201,2.279504537582397,43314,0.0,
2002-07-10 00:00:00+00:00,4.784572124481201,4.821142196655273,4.702290058135986,2.22756576538086,43642,0.0,
2002-07-11 00:00:00+00:00,4.647435188293457,4.6931471824646,4.60172176361084,2.2029592990875244,14110,0.015237,
2002-07-12 00:00:00+00:00,4.647435188293457,4.647435188293457,4.60172176361084,2.200064182281494,5906,0.0,
2002-07-15 00:00:00+00:00,4.571247100830078,4.571247100830078,4.428015232086182,2.124799966812134,89254,0.0,
2002-07-16 00:00:00+00:00,4.473728179931641,4.6413397789001465,4.415824890136719,2.188486099243164,63002,0.0,
2002-07-17 00:00:00+00:00,4.60172176361084,4.60172176361084,4.510296821594238,2.185590982437134,8203,0.0,
2002-07-18 00:00:00+00:00,4.60172176361084,4.656577110290527,4.495059967041016,2.134929656982422,26251,0.0,
2002-07-19 00:00:00+00:00,4.495059967041016,4.501154899597168,4.26649808883667,2.062560558319092,83347,0.0,
2002-07-22 00:00:00+00:00,4.281734943389893,4.29697322845459,3.9647951126098633,1.9178194999694824,126661,0.0,
2002-07-23 00:00:00+00:00,4.1141228675842285,4.24516487121582,3.992223024368286,1.903345227241516,166694,0.0,
2002-07-24 00:00:00+00:00,3.992223024368286,4.23602294921875,3.958699941635132,2.011901378631592,108942,0.0,
2002-07-25 00:00:00+00:00,4.24516487121582,4.281734943389893,4.199452877044678,2.027822732925415,98113,0.0,
2002-07-26 00:00:00+00:00,4.272593021392822,4.385350227355957,4.272593021392822,2.082824468612671,90566,0.0,
2002-07-29 00:00:00+00:00,4.400588035583496,4.479823112487793,4.373159885406494,2.120457410812378,38392,0.0,
2002-07-30 00:00:00+00:00,4.495059967041016,4.571247100830078,4.495059967041016,2.150852918624878,28876,0.0,
2002-07-31 00:00:00+00:00,4.495059967041016,4.556009769439697,4.495059967041016,2.15664291381836,20345,0.0,
2002-08-01 00:00:00+00:00,4.577342033386231,4.577342033386231,4.510296821594238,2.153747797012329,363577,0.0,
2002-08-02 00:00:00+00:00,4.552961826324463,4.562105178833008,4.53772497177124,2.155194997787476,19360,0.0,
2002-08-05 00:00:00+00:00,4.571247100830078,4.571247100830078,4.525535106658936,2.155194997787476,95488,0.0,
2002-08-06 00:00:00+00:00,4.53772497177124,4.56820011138916,4.525535106658936,2.169668674468994,43642,0.0,
2002-08-07 00:00:00+00:00,4.56820011138916,4.586484909057617,4.513344764709473,2.178354501724243,28876,0.0,
2002-08-08 00:00:00+00:00,4.586484909057617,4.687051773071289,4.577342033386231,2.226117849349976,96144,0.0,
2002-08-09 00:00:00+00:00,4.6931471824646,4.708384990692139,4.6931471824646,2.236249685287476,6563,0.0,
2002-08-12 00:00:00+00:00,4.677909851074219,4.677909851074219,4.677909851074219,2.221776008605957,328,0.0,
2002-08-13 00:00:00+00:00,4.677909851074219,4.714479923248291,4.677909851074219,2.2391436100006104,1969,0.0,
