date,PRSO_Open,PRSO_High,PRSO_Low,PRSO_Close,PRSO_Volume,PRSO_Dividends,PRSO_Stock Splits
2001-12-04 00:00:00+00:00,153600.0,169040.0,152000.0,162880.0,114,,
2001-12-05 00:00:00+00:00,164560.0,168400.0,162800.0,167040.0,108,,
2001-12-06 00:00:00+00:00,159200.0,169920.0,156000.0,162000.0,70,,
2001-12-07 00:00:00+00:00,162000.0,165920.0,156400.0,160880.0,34,,
2001-12-10 00:00:00+00:00,156800.0,160960.0,156400.0,160400.0,28,,
2001-12-11 00:00:00+00:00,160400.0,160400.0,157440.0,159360.0,35,,
2001-12-12 00:00:00+00:00,159120.0,160000.0,154000.0,155280.0,39,,
2001-12-13 00:00:00+00:00,154480.0,155120.0,132640.0,146720.0,79,,
2001-12-14 00:00:00+00:00,145680.0,146560.0,136000.0,140720.0,59,,
2001-12-17 00:00:00+00:00,139520.0,150800.0,138000.0,143680.0,50,,
2001-12-18 00:00:00+00:00,136080.0,141920.0,134560.0,135600.0,39,,
2001-12-19 00:00:00+00:00,134400.0,137120.0,131200.0,131600.0,45,,
2001-12-20 00:00:00+00:00,132400.0,134800.0,130240.0,134160.0,182,,
2001-12-21 00:00:00+00:00,135920.0,138400.0,129920.0,135840.0,155,,
2001-12-24 00:00:00+00:00,136800.0,136800.0,134320.0,136000.0,16,,
2001-12-26 00:00:00+00:00,135600.0,146400.0,135200.0,146000.0,86,,
2001-12-27 00:00:00+00:00,147040.0,169600.0,146800.0,165520.0,113,,
2001-12-28 00:00:00+00:00,163920.0,168400.0,160000.0,166400.0,44,,
2001-12-31 00:00:00+00:00,167840.0,167920.0,162080.0,164800.0,30,,
2002-01-02 00:00:00+00:00,161280.0,161680.0,150400.0,155920.0,50,,
2002-01-03 00:00:00+00:00,156400.0,174320.0,155840.0,170800.0,95,,
2002-01-04 00:00:00+00:00,173920.0,182160.0,153200.0,165680.0,72,,
2002-01-07 00:00:00+00:00,165680.0,167280.0,152400.0,160000.0,51,,
2002-01-08 00:00:00+00:00,159040.0,168400.0,148800.0,166960.0,46,,
2002-01-09 00:00:00+00:00,164400.0,164400.0,156000.0,156640.0,20,,
2002-01-10 00:00:00+00:00,156400.0,166640.0,151280.0,165120.0,71,,
2002-01-11 00:00:00+00:00,165200.0,174320.0,160880.0,169040.0,52,,
2002-01-14 00:00:00+00:00,164000.0,165520.0,149680.0,158640.0,33,,
2002-01-15 00:00:00+00:00,158000.0,160000.0,144000.0,145200.0,39,,
2002-01-16 00:00:00+00:00,144240.0,144640.0,121600.0,128400.0,163,,
2002-01-17 00:00:00+00:00,132480.0,134320.0,124080.0,130000.0,53,,
2002-01-18 00:00:00+00:00,128000.0,130320.0,124000.0,127120.0,46,,
2002-01-22 00:00:00+00:00,128000.0,129600.0,122000.0,125520.0,61,,
2002-01-23 00:00:00+00:00,126240.0,132240.0,125360.0,129600.0,30,,
2002-01-24 00:00:00+00:00,130800.0,136480.0,124800.0,125360.0,36,,
2002-01-25 00:00:00+00:00,129680.0,133200.0,124720.0,128800.0,54,,
2002-01-28 00:00:00+00:00,132720.0,132800.0,125920.0,126400.0,35,,
2002-01-29 00:00:00+00:00,126640.0,128080.0,120000.0,120000.0,30,,
2002-01-30 00:00:00+00:00,120880.0,121200.0,114000.0,120560.0,153,,
2002-01-31 00:00:00+00:00,120720.0,121280.0,107200.0,109200.0,58,,
2002-02-01 00:00:00+00:00,109600.0,124000.0,108000.0,121520.0,90,,
2002-02-04 00:00:00+00:00,122640.0,122640.0,114400.0,117920.0,28,,
2002-02-05 00:00:00+00:00,117280.0,118160.0,116320.0,116400.0,16,,
2002-02-06 00:00:00+00:00,116400.0,117200.0,114000.0,114000.0,27,,
2002-02-07 00:00:00+00:00,114640.0,114720.0,108560.0,109600.0,38,,
2002-02-08 00:00:00+00:00,110800.0,112000.0,104480.0,110800.0,27,,
2002-02-11 00:00:00+00:00,111360.0,113200.0,108400.0,109120.0,44,,
2002-02-12 00:00:00+00:00,108000.0,110400.0,106400.0,108000.0,24,,
2002-02-13 00:00:00+00:00,108800.0,112240.0,107600.0,110480.0,25,,
2002-02-14 00:00:00+00:00,110640.0,111200.0,106000.0,108480.0,11,,
2002-02-15 00:00:00+00:00,108800.0,110320.0,101600.0,103600.0,28,,
2002-02-19 00:00:00+00:00,103280.0,104800.0,100000.0,102320.0,58,,
2002-02-20 00:00:00+00:00,101440.0,102400.0,97520.0,98080.0,41,,
2002-02-21 00:00:00+00:00,97280.0,102080.0,97280.0,100480.0,76,,
2002-02-22 00:00:00+00:00,100320.0,101360.0,97360.0,99200.0,25,,
2002-02-25 00:00:00+00:00,99280.0,101760.0,98800.0,100000.0,33,,
2002-02-26 00:00:00+00:00,100240.0,104160.0,100160.0,103360.0,49,,
2002-02-27 00:00:00+00:00,104960.0,108240.0,104640.0,108000.0,45,,
2002-02-28 00:00:00+00:00,108320.0,110480.0,107600.0,110480.0,25,,
2002-03-01 00:00:00+00:00,110240.0,120000.0,108000.0,120000.0,34,,
2002-03-04 00:00:00+00:00,120320.0,136000.0,119600.0,136000.0,82,,
2002-03-05 00:00:00+00:00,131920.0,143200.0,130240.0,137440.0,40,,
2002-03-06 00:00:00+00:00,134960.0,140400.0,123680.0,130000.0,22,,
2002-03-07 00:00:00+00:00,129600.0,133600.0,128000.0,130400.0,34,,
2002-03-08 00:00:00+00:00,133920.0,136000.0,131600.0,132000.0,32,,
2002-03-11 00:00:00+00:00,132080.0,134400.0,129040.0,133200.0,51,,
2002-03-12 00:00:00+00:00,132000.0,132000.0,127600.0,127600.0,13,,
2002-03-13 00:00:00+00:00,127440.0,128000.0,123600.0,124000.0,36,,
2002-03-14 00:00:00+00:00,123600.0,124400.0,115600.0,117600.0,45,,
2002-03-15 00:00:00+00:00,118400.0,119040.0,116000.0,117280.0,27,,
2002-03-18 00:00:00+00:00,117280.0,117280.0,113600.0,115680.0,23,,
2002-03-19 00:00:00+00:00,115680.0,116400.0,115200.0,115440.0,14,,
2002-03-20 00:00:00+00:00,115200.0,115600.0,113280.0,114080.0,22,,
2002-03-21 00:00:00+00:00,113680.0,114000.0,111120.0,112000.0,42,,
2002-03-22 00:00:00+00:00,110800.0,112000.0,103920.0,107520.0,211,,
2002-03-25 00:00:00+00:00,106400.0,109600.0,106080.0,107840.0,22,,
2002-03-26 00:00:00+00:00,107840.0,109600.0,100000.0,102720.0,61,,
2002-03-27 00:00:00+00:00,102000.0,104800.0,89680.0,94000.0,118,,
2002-03-28 00:00:00+00:00,95520.0,97520.0,80320.0,92000.0,254,,
2002-04-01 00:00:00+00:00,90000.0,97200.0,90000.0,96000.0,30,,
2002-04-02 00:00:00+00:00,95920.0,96400.0,86320.0,92000.0,20,,
2002-04-03 00:00:00+00:00,92880.0,94000.0,87600.0,89760.0,18,,
2002-04-04 00:00:00+00:00,89840.0,92400.0,88000.0,91840.0,45,,
2002-04-05 00:00:00+00:00,90400.0,92400.0,88800.0,90000.0,9,,
2002-04-08 00:00:00+00:00,89280.0,90320.0,86400.0,88400.0,34,,
2002-04-09 00:00:00+00:00,89200.0,89200.0,87120.0,88240.0,30,,
2002-04-10 00:00:00+00:00,88000.0,92560.0,87600.0,92560.0,44,,
2002-04-11 00:00:00+00:00,92640.0,94000.0,90400.0,92480.0,15,,
2002-04-12 00:00:00+00:00,93200.0,98000.0,91920.0,95680.0,14,,
2002-04-15 00:00:00+00:00,95680.0,97200.0,94720.0,96000.0,16,,
2002-04-16 00:00:00+00:00,97680.0,111600.0,97200.0,108080.0,28,,
2002-04-17 00:00:00+00:00,112000.0,115600.0,107840.0,115280.0,15,,
2002-04-18 00:00:00+00:00,116000.0,118960.0,113440.0,115600.0,19,,
2002-04-19 00:00:00+00:00,115360.0,117280.0,105600.0,107200.0,57,,
2002-04-22 00:00:00+00:00,106560.0,108320.0,100480.0,106000.0,15,,
2002-04-23 00:00:00+00:00,104800.0,106080.0,104480.0,104880.0,5,,
2002-04-24 00:00:00+00:00,104480.0,109600.0,100400.0,103280.0,16,,
2002-04-25 00:00:00+00:00,103360.0,105760.0,101760.0,104400.0,6,,
2002-04-26 00:00:00+00:00,104480.0,106000.0,102560.0,102560.0,10,,
2002-04-29 00:00:00+00:00,103600.0,108800.0,102560.0,105920.0,14,,
2002-04-30 00:00:00+00:00,107120.0,107200.0,105600.0,106400.0,12,,
2002-05-01 00:00:00+00:00,106080.0,107200.0,105120.0,105360.0,6,,
2002-05-02 00:00:00+00:00,106480.0,108320.0,103200.0,104080.0,28,,
2002-05-03 00:00:00+00:00,103280.0,104560.0,102000.0,102000.0,30,,
2002-05-06 00:00:00+00:00,102240.0,106800.0,101760.0,103920.0,9,,
2002-05-07 00:00:00+00:00,103600.0,104640.0,102000.0,103840.0,12,,
2002-05-08 00:00:00+00:00,103280.0,112960.0,103280.0,110000.0,25,,
2002-05-09 00:00:00+00:00,109920.0,110400.0,104400.0,105600.0,8,,
2002-05-10 00:00:00+00:00,105680.0,109600.0,105680.0,108560.0,12,,
2002-05-13 00:00:00+00:00,109760.0,116000.0,109200.0,113440.0,15,,
2002-05-14 00:00:00+00:00,114320.0,115600.0,112000.0,114800.0,24,,
2002-05-15 00:00:00+00:00,113120.0,118400.0,111920.0,116400.0,37,,
2002-05-16 00:00:00+00:00,116400.0,117200.0,114240.0,117200.0,13,,
2002-05-17 00:00:00+00:00,117200.0,120400.0,114080.0,114640.0,17,,
2002-05-20 00:00:00+00:00,114800.0,116640.0,107920.0,115920.0,11,,
2002-05-21 00:00:00+00:00,115120.0,120000.0,109200.0,113600.0,15,,
2002-05-22 00:00:00+00:00,113840.0,113840.0,112160.0,113120.0,8,,
2002-05-23 00:00:00+00:00,113120.0,116320.0,111040.0,116080.0,9,,
2002-05-24 00:00:00+00:00,115680.0,115680.0,112000.0,114000.0,7,,
2002-05-28 00:00:00+00:00,112000.0,113280.0,106080.0,109520.0,16,,
2002-05-29 00:00:00+00:00,109600.0,115360.0,109600.0,109760.0,29,,
2002-05-30 00:00:00+00:00,110800.0,110800.0,108080.0,109120.0,14,,
2002-05-31 00:00:00+00:00,108240.0,112480.0,108000.0,108560.0,9,,
2002-06-03 00:00:00+00:00,108560.0,109520.0,105520.0,105520.0,20,,
2002-06-04 00:00:00+00:00,105200.0,105280.0,101200.0,103200.0,27,,
2002-06-05 00:00:00+00:00,102560.0,103920.0,99680.0,100800.0,15,,
2002-06-06 00:00:00+00:00,99520.0,100400.0,98800.0,99120.0,15,,
2002-06-07 00:00:00+00:00,98000.0,98400.0,91520.0,91520.0,56,,
2002-06-10 00:00:00+00:00,93680.0,95200.0,92640.0,92640.0,30,,
2002-06-11 00:00:00+00:00,92480.0,92480.0,83280.0,88400.0,28,,
2002-06-12 00:00:00+00:00,88400.0,88400.0,85440.0,87120.0,9,,
2002-06-13 00:00:00+00:00,87280.0,87360.0,84080.0,85520.0,17,,
2002-06-14 00:00:00+00:00,84960.0,87600.0,77200.0,85200.0,22,,
2002-06-17 00:00:00+00:00,86800.0,88400.0,85520.0,86080.0,16,,
2002-06-18 00:00:00+00:00,85760.0,88800.0,84880.0,85520.0,24,,
2002-06-19 00:00:00+00:00,87920.0,88000.0,84720.0,86000.0,10,,
2002-06-20 00:00:00+00:00,85200.0,86000.0,73360.0,73920.0,38,,
2002-06-21 00:00:00+00:00,75280.0,78240.0,70000.0,72240.0,36,,
2002-06-24 00:00:00+00:00,72480.0,72640.0,66080.0,68400.0,18,,
2002-06-25 00:00:00+00:00,68400.0,76080.0,68400.0,75440.0,16,,
2002-06-26 00:00:00+00:00,74320.0,91600.0,74080.0,91200.0,36,,
2002-06-27 00:00:00+00:00,91200.0,92000.0,86400.0,91200.0,52,,
2002-06-28 00:00:00+00:00,90080.0,90400.0,78000.0,88080.0,146,,
2002-07-01 00:00:00+00:00,87600.0,87600.0,78880.0,79520.0,23,,
2002-07-02 00:00:00+00:00,79360.0,79360.0,73440.0,73440.0,15,,
2002-07-03 00:00:00+00:00,73360.0,80160.0,71680.0,78080.0,17,,
2002-07-05 00:00:00+00:00,78160.0,85920.0,78160.0,84480.0,3,,
2002-07-08 00:00:00+00:00,83200.0,83200.0,80800.0,81440.0,14,,
2002-07-09 00:00:00+00:00,80800.0,81120.0,76240.0,76720.0,18,,
2002-07-10 00:00:00+00:00,76160.0,77600.0,73600.0,74000.0,17,,
2002-07-11 00:00:00+00:00,74160.0,74160.0,69600.0,70720.0,13,,
2002-07-12 00:00:00+00:00,71920.0,74880.0,71200.0,74880.0,12,,
2002-07-15 00:00:00+00:00,74800.0,77760.0,74800.0,77520.0,17,,
2002-07-16 00:00:00+00:00,77760.0,78880.0,74960.0,77200.0,13,,
2002-07-17 00:00:00+00:00,77600.0,77840.0,70000.0,77040.0,14,,
2002-07-18 00:00:00+00:00,76480.0,77840.0,61600.0,63760.0,42,,
2002-07-19 00:00:00+00:00,63920.0,74800.0,62400.0,68800.0,25,,
2002-07-22 00:00:00+00:00,70320.0,75920.0,68800.0,75120.0,14,,
2002-07-23 00:00:00+00:00,75920.0,76000.0,72720.0,76000.0,12,,
2002-07-24 00:00:00+00:00,72720.0,79040.0,72160.0,77600.0,26,,
2002-07-25 00:00:00+00:00,76000.0,77520.0,73280.0,76800.0,19,,
2002-07-26 00:00:00+00:00,78000.0,78000.0,73600.0,77200.0,11,,
2002-07-29 00:00:00+00:00,77120.0,78400.0,75040.0,77760.0,12,,
2002-07-30 00:00:00+00:00,77760.0,78960.0,77520.0,78720.0,10,,
2002-07-31 00:00:00+00:00,78720.0,80000.0,76400.0,76400.0,8,,
2002-08-01 00:00:00+00:00,75760.0,80000.0,70080.0,77440.0,17,,
2002-08-02 00:00:00+00:00,76640.0,76640.0,68400.0,71520.0,11,,
2002-08-05 00:00:00+00:00,68880.0,72080.0,68800.0,68800.0,4,,
2002-08-06 00:00:00+00:00,69280.0,72800.0,68800.0,72160.0,5,,
2002-08-07 00:00:00+00:00,71920.0,78400.0,71920.0,75680.0,19,,
2002-08-08 00:00:00+00:00,76000.0,76400.0,70480.0,74000.0,12,,
2002-08-09 00:00:00+00:00,74000.0,78640.0,72000.0,76000.0,11,,
2002-08-12 00:00:00+00:00,76000.0,78160.0,72800.0,75360.0,8,,
2002-08-13 00:00:00+00:00,74480.0,80000.0,73920.0,75600.0,6,,
2002-08-14 00:00:00+00:00,75600.0,75600.0,67280.0,68000.0,18,,
2002-08-15 00:00:00+00:00,68320.0,68800.0,57680.0,62080.0,24,,
2002-08-16 00:00:00+00:00,62160.0,62800.0,55520.0,59200.0,41,,
2002-08-19 00:00:00+00:00,59200.0,59520.0,57680.0,58800.0,22,,
2002-08-20 00:00:00+00:00,58800.0,60000.0,55520.0,57440.0,21,,
2002-08-21 00:00:00+00:00,58000.0,65440.0,58000.0,64640.0,47,,
2002-08-22 00:00:00+00:00,65520.0,72000.0,64720.0,69920.0,26,,
2002-08-23 00:00:00+00:00,69280.0,70640.0,69200.0,70000.0,27,,
2002-08-26 00:00:00+00:00,69360.0,72720.0,69360.0,72000.0,14,,
2002-08-27 00:00:00+00:00,72000.0,73120.0,71440.0,72000.0,5,,
2002-08-28 00:00:00+00:00,72000.0,72720.0,69680.0,69760.0,14,,
2002-08-29 00:00:00+00:00,71360.0,73520.0,69760.0,72080.0,5,,
2002-08-30 00:00:00+00:00,72240.0,72560.0,71200.0,71920.0,9,,
2002-09-03 00:00:00+00:00,70960.0,72720.0,69600.0,72720.0,12,,
2002-09-04 00:00:00+00:00,71680.0,74000.0,71200.0,73680.0,11,,
2002-09-05 00:00:00+00:00,71200.0,73600.0,71200.0,72960.0,5,,
2002-09-06 00:00:00+00:00,74080.0,77520.0,73600.0,76800.0,20,,
2002-09-09 00:00:00+00:00,76720.0,77280.0,75440.0,76480.0,5,,
2002-09-10 00:00:00+00:00,76160.0,80000.0,76080.0,79920.0,4,,
2002-09-11 00:00:00+00:00,80000.0,81280.0,76640.0,80880.0,8,,
2002-09-12 00:00:00+00:00,80000.0,80240.0,77440.0,78320.0,6,,
2002-09-13 00:00:00+00:00,78320.0,82400.0,77600.0,81360.0,11,,
2002-09-16 00:00:00+00:00,81200.0,81200.0,78400.0,78800.0,5,,
2002-09-17 00:00:00+00:00,80240.0,80800.0,77680.0,79520.0,4,,
2002-09-18 00:00:00+00:00,78880.0,79120.0,78000.0,78560.0,6,,
2002-09-19 00:00:00+00:00,78000.0,81280.0,75200.0,80000.0,6,,
2002-09-20 00:00:00+00:00,80000.0,81120.0,76400.0,78000.0,20,,
2002-09-23 00:00:00+00:00,77680.0,77680.0,69280.0,70480.0,9,,
2002-09-24 00:00:00+00:00,69600.0,76720.0,68400.0,73520.0,8,,
2002-09-25 00:00:00+00:00,73440.0,81120.0,73200.0,80320.0,9,,
2002-09-26 00:00:00+00:00,80000.0,80480.0,78880.0,80480.0,10,,
2002-09-27 00:00:00+00:00,80320.0,84000.0,79840.0,80240.0,8,,
2002-09-30 00:00:00+00:00,79920.0,83360.0,78640.0,80000.0,13,,
2002-10-01 00:00:00+00:00,79920.0,79920.0,64400.0,66880.0,38,,
2002-10-02 00:00:00+00:00,67600.0,68000.0,58000.0,58000.0,27,,
2002-10-03 00:00:00+00:00,56000.0,59040.0,55920.0,58640.0,9,,
2002-10-04 00:00:00+00:00,58080.0,62960.0,58080.0,62560.0,15,,
2002-10-07 00:00:00+00:00,62880.0,64800.0,62400.0,64000.0,7,,
2002-10-08 00:00:00+00:00,64000.0,68000.0,64000.0,66560.0,6,,
2002-10-09 00:00:00+00:00,65840.0,66080.0,60560.0,60560.0,7,,
2002-10-10 00:00:00+00:00,60160.0,69120.0,59280.0,69120.0,8,,
2002-10-11 00:00:00+00:00,68000.0,71120.0,65680.0,70880.0,6,,
2002-10-14 00:00:00+00:00,70880.0,73280.0,69760.0,71360.0,14,,
2002-10-15 00:00:00+00:00,72240.0,80000.0,72240.0,75040.0,23,,
2002-10-16 00:00:00+00:00,74880.0,76000.0,71280.0,71440.0,9,,
2002-10-17 00:00:00+00:00,71600.0,71760.0,64480.0,68640.0,19,,
2002-10-18 00:00:00+00:00,68640.0,78400.0,67520.0,78000.0,55,,
2002-10-21 00:00:00+00:00,76480.0,82880.0,74000.0,78960.0,13,,
2002-10-22 00:00:00+00:00,78400.0,78400.0,75200.0,76240.0,10,,
2002-10-23 00:00:00+00:00,75760.0,87200.0,75200.0,84000.0,15,,
2002-10-24 00:00:00+00:00,84800.0,87280.0,81200.0,82160.0,13,,
2002-10-25 00:00:00+00:00,82880.0,82960.0,77840.0,80400.0,19,,
2002-10-28 00:00:00+00:00,80400.0,86800.0,80400.0,85520.0,20,,
2002-10-29 00:00:00+00:00,85600.0,85600.0,80800.0,82080.0,7,,
2002-10-30 00:00:00+00:00,82080.0,82480.0,79760.0,80080.0,14,,
2002-10-31 00:00:00+00:00,80400.0,80400.0,76080.0,76160.0,6,,
2002-11-01 00:00:00+00:00,76160.0,86000.0,76160.0,85680.0,18,,
2002-11-04 00:00:00+00:00,86000.0,98160.0,86000.0,91920.0,44,,
2002-11-05 00:00:00+00:00,92000.0,96000.0,90000.0,91520.0,28,,
2002-11-06 00:00:00+00:00,92000.0,92400.0,90240.0,90640.0,8,,
2002-11-07 00:00:00+00:00,90400.0,90400.0,80720.0,83440.0,16,,
2002-11-08 00:00:00+00:00,83360.0,84000.0,81600.0,83920.0,12,,
2002-11-11 00:00:00+00:00,83840.0,84800.0,82240.0,83200.0,10,,
2002-11-12 00:00:00+00:00,83200.0,85840.0,82880.0,84800.0,22,,
2002-11-13 00:00:00+00:00,82960.0,84800.0,82400.0,83040.0,10,,
2002-11-14 00:00:00+00:00,83200.0,88720.0,83040.0,88560.0,12,,
2002-11-15 00:00:00+00:00,88800.0,90560.0,88400.0,88880.0,9,,
2002-11-18 00:00:00+00:00,89440.0,96640.0,89440.0,96080.0,28,,
2002-11-19 00:00:00+00:00,96480.0,96560.0,95200.0,96000.0,22,,
2002-11-20 00:00:00+00:00,95840.0,105600.0,95280.0,102000.0,44,,
