date,HOG_Open,HOG_High,HOG_Low,HOG_Close,HOG_Volume,HOG_Dividends,HOG_Stock Splits
1986-07-08 00:00:00+00:00,0.0,0.3515630066394806,0.34375,0.2151399999856948,17004800,0.0,
1986-07-09 00:00:00+00:00,0.0,0.4023439884185791,0.3476560115814209,0.2493671327829361,11001600,0.0,
1986-07-10 00:00:00+00:00,0.0,0.4179689884185791,0.3710939884185791,0.2542562484741211,8822400,0.0,
1986-07-11 00:00:00+00:00,0.0,0.4335939884185791,0.4023439884185791,0.2713695764541626,5884800,0.0,
1986-07-14 00:00:00+00:00,0.0,0.4335939884185791,0.3867189884185791,0.2444770187139511,4313600,0.0,
1986-07-15 00:00:00+00:00,0.0,0.3945310115814209,0.3671880066394806,0.2420324385166168,3145600,0.0,
1986-07-16 00:00:00+00:00,0.0,0.3945310115814209,0.3710939884185791,0.2322534173727035,1475200,0.0,
1986-07-17 00:00:00+00:00,0.0,0.375,0.3554689884185791,0.2273636758327484,2291200,0.0,
1986-07-18 00:00:00+00:00,0.0,0.3632810115814209,0.3515630066394806,0.2249189019203186,1238400,0.0,
1986-07-21 00:00:00+00:00,0.0,0.359375,0.3515630066394806,0.2200296819210052,646400,0.0,
1986-07-22 00:00:00+00:00,0.0,0.3710939884185791,0.3515630066394806,0.2298087775707245,681600,0.0,
1986-07-23 00:00:00+00:00,0.0,0.3789060115814209,0.3710939884185791,0.234697937965393,1216000,0.0,
1986-07-24 00:00:00+00:00,0.0,0.3828130066394806,0.3554689884185791,0.2224743962287902,252800,0.0,
1986-07-25 00:00:00+00:00,0.0,0.375,0.3554689884185791,0.2322534173727035,694400,0.0,
1986-07-28 00:00:00+00:00,0.0,0.3710939884185791,0.3632810115814209,0.2273636758327484,825600,0.0,
1986-07-29 00:00:00+00:00,0.0,0.375,0.3632810115814209,0.2322534173727035,262400,0.0,
1986-07-30 00:00:00+00:00,0.0,0.3789060115814209,0.3671880066394806,0.2298087775707245,380800,0.0,
1986-07-31 00:00:00+00:00,0.0,0.3671880066394806,0.359375,0.2249189019203186,169600,0.0,
1986-08-01 00:00:00+00:00,0.0,0.3632810115814209,0.359375,0.2273636758327484,278400,0.0,
1986-08-04 00:00:00+00:00,0.0,0.3632810115814209,0.3203130066394806,0.2053608298301696,1100800,0.0,
1986-08-05 00:00:00+00:00,0.0,0.3398439884185791,0.3164060115814209,0.2004715502262115,784000,0.0,
1986-08-06 00:00:00+00:00,0.0,0.3320310115814209,0.3085939884185791,0.1955817192792892,521600,0.0,
1986-08-07 00:00:00+00:00,0.0,0.3125,0.2851560115814209,0.1906924396753311,1068800,0.0,
1986-08-08 00:00:00+00:00,0.0,0.3046880066394806,0.2890630066394806,0.1882472485303878,483200,0.0,
1986-08-11 00:00:00+00:00,0.0,0.3125,0.3007810115814209,0.1931371092796325,316800,0.0,
1986-08-12 00:00:00+00:00,0.0,0.3164060115814209,0.3085939884185791,0.1931371092796325,460800,0.0,
1986-08-13 00:00:00+00:00,0.0,0.3242189884185791,0.3125,0.1980262696743011,342400,0.0,
1986-08-14 00:00:00+00:00,0.0,0.3359380066394806,0.3203130066394806,0.2053608298301696,131200,0.0,
1986-08-15 00:00:00+00:00,0.0,0.3398439884185791,0.328125,0.212695226073265,592000,0.0,
1986-08-18 00:00:00+00:00,0.0,0.3398439884185791,0.3242189884185791,0.2029161751270294,284800,0.0,
1986-08-19 00:00:00+00:00,0.0,0.328125,0.3203130066394806,0.2053608298301696,329600,0.0,
1986-08-20 00:00:00+00:00,0.0,0.328125,0.3203130066394806,0.2004715502262115,86400,0.0,
1986-08-21 00:00:00+00:00,0.0,0.3242189884185791,0.3085939884185791,0.1955817192792892,204800,0.0,
