date,IJH_Open,IJH_High,IJH_Low,IJH_Close,IJH_Volume,IJH_Dividends,IJH_Stock Splits
2000-07-28 00:00:00+00:00,9.81406307220459,9.81406307220459,9.628125190734863,7.031596183776856,305000,0.0,
2000-07-31 00:00:00+00:00,9.737500190734863,9.787500381469728,9.737500190734863,7.101889133453369,11000,0.0,
2000-08-01 00:00:00+00:00,9.834375381469728,9.868749618530272,9.82968807220459,7.132495403289795,37000,0.0,
2000-08-02 00:00:00+00:00,9.818750381469728,9.976563453674316,9.806249618530272,7.239069938659668,59000,0.0,
2000-08-03 00:00:00+00:00,9.737500190734863,9.915624618530272,9.737500190734863,7.194854736328125,37000,0.0,
2000-08-04 00:00:00+00:00,10.074999809265137,10.103124618530272,10.071874618530272,7.32183837890625,120000,0.0,
2000-08-07 00:00:00+00:00,10.243749618530272,10.248437881469728,10.223438262939451,7.418208122253418,6000,0.0,
2000-08-08 00:00:00+00:00,10.237500190734863,10.268750190734863,10.237500190734863,7.446554660797119,74000,0.0,
2000-08-09 00:00:00+00:00,10.29843807220459,10.31406307220459,10.146875381469728,7.362649440765381,652000,0.0,
2000-08-10 00:00:00+00:00,10.159375190734863,10.175000190734863,10.109375,7.3354411125183105,1052000,0.0,
2000-08-11 00:00:00+00:00,10.112500190734863,10.28281307220459,10.087499618530272,7.4612932205200195,997000,0.0,
2000-08-14 00:00:00+00:00,10.300000190734863,10.390625,10.300000190734863,7.532715797424316,758000,0.0,
2000-08-15 00:00:00+00:00,10.320313453674316,10.34531307220459,10.309374809265137,7.483963966369629,1545000,0.0,
2000-08-16 00:00:00+00:00,10.39218807220459,10.39218807220459,10.331250190734863,7.496438026428223,43000,0.0,
2000-08-17 00:00:00+00:00,10.368749618530272,10.445313453674316,10.364063262939451,7.578068256378174,704000,0.0,
2000-08-18 00:00:00+00:00,10.515625,10.524999618530272,10.453125,7.614345073699951,158000,0.0,
2000-08-21 00:00:00+00:00,10.521875381469728,10.537500381469728,10.465624809265137,7.615480422973633,108000,0.0,
2000-08-22 00:00:00+00:00,10.520313262939451,10.537500381469728,10.492188453674316,7.621149063110352,571000,0.0,
2000-08-23 00:00:00+00:00,10.481249809265137,10.537500381469728,10.42343807220459,7.646097183227539,1216000,0.0,
2000-08-24 00:00:00+00:00,10.565625190734863,10.632813453674316,10.523438453674316,7.715254306793213,806000,0.0,
2000-08-25 00:00:00+00:00,10.625,10.665624618530272,10.625,7.733397006988525,231000,0.0,
2000-08-28 00:00:00+00:00,10.665624618530272,10.737500190734863,10.665624618530272,7.769674301147461,1958000,0.0,
2000-08-29 00:00:00+00:00,10.668749809265137,10.732812881469728,10.662500381469728,7.787816524505615,3388000,0.0,
2000-08-30 00:00:00+00:00,10.706250190734863,10.75156307220459,10.706250190734863,7.791214942932129,72000,0.0,
2000-08-31 00:00:00+00:00,10.800000190734863,10.909375190734863,10.79843807220459,7.9011921882629395,2764000,0.0,
2000-09-01 00:00:00+00:00,10.96875,10.992188453674316,10.934374809265137,7.972618103027344,253000,0.0,
2000-09-05 00:00:00+00:00,10.962499618530272,10.962499618530272,10.879688262939451,7.895518779754639,276000,0.0,
2000-09-06 00:00:00+00:00,10.834375381469728,10.859375,10.795312881469728,7.861507892608643,806000,0.0,
2000-09-07 00:00:00+00:00,10.896875381469728,11.014062881469728,10.875,7.991889476776123,1088000,0.0,
2000-09-08 00:00:00+00:00,10.962499618530272,10.962499618530272,10.90781307220459,7.934070110321045,2271000,0.0,
2000-09-11 00:00:00+00:00,10.884374618530272,11.01718807220459,10.884374618530272,7.928404331207275,457000,0.0,
2000-09-12 00:00:00+00:00,10.978124618530272,10.996874809265137,10.850000381469728,7.8887176513671875,2120000,0.0,
2000-09-13 00:00:00+00:00,10.850000381469728,10.878125190734863,10.800000190734863,7.85697603225708,2079000,0.0,
2000-09-14 00:00:00+00:00,10.928125381469728,10.979687690734863,10.928125381469728,7.932939529418945,1158000,0.0,
2000-09-15 00:00:00+00:00,10.871874809265137,10.909375190734863,10.831250190734863,7.86604118347168,1286000,0.0,
2000-09-18 00:00:00+00:00,10.865625381469728,10.865625381469728,10.515625,7.637021541595459,4780000,0.0,
2000-09-19 00:00:00+00:00,10.567188262939451,10.662500381469728,10.53125,7.736790657043457,2391000,0.0,
2000-09-20 00:00:00+00:00,10.668749809265137,10.668749809265137,10.523438453674316,7.740265369415283,2939000,0.0204,
2000-09-21 00:00:00+00:00,10.54843807220459,10.581250190734863,10.489063262939451,7.625539302825928,989000,0.0,
2000-09-22 00:00:00+00:00,10.395313262939451,10.506250381469728,10.356249809265137,7.633488655090332,1450000,0.0,
2000-09-25 00:00:00+00:00,10.618749618530272,10.682812690734863,10.603124618530272,7.70845890045166,292000,0.0,
2000-09-26 00:00:00+00:00,10.589062690734863,10.665624618530272,10.537500381469728,7.66642951965332,1343000,0.0,
2000-09-27 00:00:00+00:00,10.662500381469728,10.67343807220459,10.543749809265137,7.692556858062744,2520000,0.0,
2000-09-28 00:00:00+00:00,10.609375,10.868749618530272,10.609375,7.901571273803711,2414000,0.0,
2000-09-29 00:00:00+00:00,10.840624809265137,10.840624809265137,10.748437881469728,7.814101219177246,1619000,0.0,
2000-10-02 00:00:00+00:00,10.824999809265137,10.824999809265137,10.639062881469728,7.735719680786133,1963000,0.0,
2000-10-03 00:00:00+00:00,10.709375381469728,10.714062690734863,10.446874618530272,7.594864845275879,1083000,0.0,
2000-10-04 00:00:00+00:00,10.412500381469728,10.476563453674316,10.350000381469728,7.60508918762207,1120000,0.0,
2000-10-05 00:00:00+00:00,10.487500190734863,10.521875381469728,10.445313453674316,7.619856834411621,382000,0.0,
2000-10-06 00:00:00+00:00,10.498437881469728,10.498437881469728,10.215624809265137,7.460829734802246,1326000,0.0,
2000-10-09 00:00:00+00:00,10.259374618530272,10.274999618530272,10.098438262939451,7.449470043182373,480000,0.0,
2000-10-10 00:00:00+00:00,10.253125190734863,10.28281307220459,10.006250381469728,7.279078006744385,1196000,0.0,
2000-10-11 00:00:00+00:00,9.909375190734863,10.018750190734863,9.828125,7.231367111206055,1259000,0.0,
2000-10-12 00:00:00+00:00,9.864063262939451,9.903124809265137,9.684374809265137,7.055294036865234,1697000,0.0,
2000-10-13 00:00:00+00:00,9.706250190734863,10.012499809265137,9.706250190734863,7.279078006744385,599000,0.0,
2000-10-16 00:00:00+00:00,10.024999618530272,10.11093807220459,9.971875190734863,7.3336005210876465,289000,0.0,
2000-10-17 00:00:00+00:00,10.128125190734863,10.128125190734863,9.796875,7.16662073135376,1362000,0.0,
2000-10-18 00:00:00+00:00,9.537500381469728,9.912500381469728,9.537500381469728,7.2018327713012695,101000,0.0,
2000-10-19 00:00:00+00:00,10.012499809265137,10.175000190734863,10.009374618530272,7.397213459014893,1049000,0.0,
2000-10-20 00:00:00+00:00,10.199999809265137,10.365625381469728,10.199999809265137,7.522166728973389,353000,0.0,
2000-10-23 00:00:00+00:00,10.328125,10.415624618530272,10.306249618530272,7.524440765380859,102000,0.0,
2000-10-24 00:00:00+00:00,10.340624809265137,10.340624809265137,10.198437690734863,7.4358367919921875,639000,0.0,
2000-10-25 00:00:00+00:00,10.012499809265137,10.170312881469728,9.935937881469728,7.223415374755859,767000,0.0,
2000-10-26 00:00:00+00:00,9.925000190734863,10.039063453674316,9.774999618530272,7.298388481140137,966000,0.0,
2000-10-27 00:00:00+00:00,10.065625190734863,10.129688262939451,9.982812881469728,7.343825817108154,591000,0.0,
2000-10-30 00:00:00+00:00,10.068750381469728,10.192188262939451,10.068750381469728,7.382447242736816,487000,0.0,
2000-10-31 00:00:00+00:00,10.225000381469728,10.446874618530272,10.225000381469728,7.560786724090576,1051000,0.0,
2000-11-01 00:00:00+00:00,10.387499809265137,10.475000381469728,10.365625381469728,7.590324401855469,1352000,0.0,
2000-11-02 00:00:00+00:00,10.503125190734863,10.625,10.479687690734863,7.719818115234375,471000,0.0,
2000-11-03 00:00:00+00:00,10.600000381469728,10.651562690734863,10.545312881469728,7.710729122161865,634000,0.0,
2000-11-06 00:00:00+00:00,10.628125190734863,10.678125381469728,10.600000381469728,7.72208833694458,422000,0.0,
2000-11-07 00:00:00+00:00,10.584375381469728,10.589062690734863,10.507813453674316,7.698237419128418,72000,0.0,
2000-11-08 00:00:00+00:00,10.600000381469728,10.625,10.415624618530272,7.572144985198975,1889000,0.0,
2000-11-09 00:00:00+00:00,10.321874618530272,10.365625381469728,10.137499809265137,7.479003429412842,1255000,0.0,
2000-11-10 00:00:00+00:00,10.203125,10.210938453674316,10.0625,7.3233771324157715,924000,0.0,
2000-11-13 00:00:00+00:00,9.893750190734863,9.992188453674316,9.699999809265137,7.197288990020752,1680000,0.0,
2000-11-14 00:00:00+00:00,10.021875381469728,10.131250381469728,10.021875381469728,7.342692852020264,388000,0.0,
2000-11-15 00:00:00+00:00,10.100000381469728,10.320313453674316,10.100000381469728,7.47105073928833,2239000,0.0,
2000-11-16 00:00:00+00:00,10.223438262939451,10.25156307220459,10.128125190734863,7.36313533782959,790000,0.0,
2000-11-17 00:00:00+00:00,10.134374618530272,10.256250381469728,10.085938453674316,7.347235202789307,202000,0.0,
2000-11-20 00:00:00+00:00,10.020313262939451,10.020313262939451,9.856249809265137,7.209781646728516,962000,0.0,
2000-11-21 00:00:00+00:00,9.925000190734863,9.946874618530272,9.8125,7.189336776733398,682000,0.0,
2000-11-22 00:00:00+00:00,9.831250190734863,9.831250190734863,9.699999809265137,7.088240623474121,1187000,0.0,
2000-11-24 00:00:00+00:00,9.854687690734863,10.010937690734863,9.840624809265137,7.269989013671875,49000,0.0,
2000-11-27 00:00:00+00:00,10.165624618530272,10.201562881469728,10.078125,7.326786518096924,664000,0.0,
2000-11-28 00:00:00+00:00,10.03281307220459,10.043749809265137,9.837499618530272,7.181386470794678,523000,0.0,
2000-11-29 00:00:00+00:00,9.850000381469728,9.865625381469728,9.742188453674316,7.124587535858154,1565000,0.0,
2000-11-30 00:00:00+00:00,9.679688453674316,9.681249618530272,9.465624809265137,7.033718109130859,1287000,0.0,
2000-12-01 00:00:00+00:00,9.71875,9.962499618530272,9.71875,7.129133224487305,234000,0.0,
2000-12-04 00:00:00+00:00,9.803125381469728,9.846875190734863,9.732812881469728,7.12799596786499,280000,0.0,
2000-12-05 00:00:00+00:00,9.949999809265137,10.15625,9.949999809265137,7.383582592010498,1348000,0.0,
2000-12-06 00:00:00+00:00,10.268750190734863,10.310937881469728,10.051563262939451,7.330194473266602,2415000,0.0,
2000-12-07 00:00:00+00:00,9.987500190734863,10.118749618530272,9.987500190734863,7.351775646209717,581000,0.0,
2000-12-08 00:00:00+00:00,10.3125,10.478124618530272,10.3125,7.617582321166992,196000,0.0,
2000-12-11 00:00:00+00:00,10.53125,10.75,10.53125,7.770936012268066,1184000,0.0,
2000-12-12 00:00:00+00:00,10.59375,10.59375,10.393750190734863,7.556245803833008,1276000,0.0,
2000-12-13 00:00:00+00:00,10.381250381469728,10.381250381469728,10.140625,7.408997058868408,1774000,0.05,
2000-12-14 00:00:00+00:00,10.118749618530272,10.175000190734863,9.976563453674316,7.294859409332275,401000,0.0,
2000-12-15 00:00:00+00:00,9.881250381469728,9.887499809265137,9.785938262939451,7.220668315887451,136000,0.0,
2000-12-18 00:00:00+00:00,9.978124618530272,10.060937881469728,9.965624809265137,7.29828405380249,670000,0.0,
2000-12-19 00:00:00+00:00,9.984375,10.146875381469728,9.887499809265137,7.234364032745361,796000,0.0,
2000-12-20 00:00:00+00:00,9.712499618530272,9.712499618530272,9.56406307220459,7.001511573791504,703000,0.0,
2000-12-21 00:00:00+00:00,9.581250190734863,9.753125190734863,9.521875381469728,7.046027660369873,1443000,0.0,
2000-12-22 00:00:00+00:00,9.78125,10.003125190734863,9.78125,7.307415962219238,1173000,0.0,
2000-12-26 00:00:00+00:00,10.056249618530272,10.115625381469728,10.024999618530272,7.389595031738281,451000,0.0,
2000-12-27 00:00:00+00:00,10.056249618530272,10.290624618530272,10.056249618530272,7.51743745803833,1046000,0.0,
2000-12-28 00:00:00+00:00,10.290624618530272,10.534375190734863,10.290624618530272,7.690930366516113,428000,0.0,
2000-12-29 00:00:00+00:00,10.550000190734863,10.56406307220459,10.323437690734863,7.544831275939941,367000,0.0,
2001-01-02 00:00:00+00:00,10.228124618530272,10.228124618530272,9.837499618530272,7.202402591705322,82000,0.0,
2001-01-03 00:00:00+00:00,9.796875,10.290624618530272,9.699999809265137,7.4786272048950195,742000,0.0,
2001-01-04 00:00:00+00:00,10.256250381469728,10.259374618530272,10.034375190734863,7.332528591156006,709000,0.0,
2001-01-05 00:00:00+00:00,10.050000190734863,10.050000190734863,9.721875190734863,7.131632328033447,1790000,0.0,
2001-01-08 00:00:00+00:00,9.721875190734863,9.768750190734863,9.609375,7.136198997497559,178000,0.0,
2001-01-09 00:00:00+00:00,9.803125381469728,9.8125,9.68906307220459,7.120218753814697,1294000,0.0,
2001-01-10 00:00:00+00:00,9.699999809265137,9.987500190734863,9.699999809265137,7.295997142791748,2046000,0.0,
2001-01-11 00:00:00+00:00,10.0,10.143750190734863,10.0,7.387313842773437,938000,0.0,
2001-01-12 00:00:00+00:00,10.103124618530272,10.196874618530272,10.024999618530272,7.419273853302002,2355000,0.0,
2001-01-16 00:00:00+00:00,10.121874809265137,10.12656307220459,10.059374809265137,7.389595031738281,56000,0.0,
2001-01-17 00:00:00+00:00,10.300000190734863,10.3125,10.149999618530272,7.423837184906006,527000,0.0,
2001-01-18 00:00:00+00:00,10.123437881469728,10.168749809265137,10.100000381469728,7.423837184906006,1652000,0.0,
2001-01-19 00:00:00+00:00,10.234375,10.237500190734863,10.084375381469728,7.366769313812256,554000,0.0,
2001-01-22 00:00:00+00:00,10.065625190734863,10.160938262939451,10.065625190734863,7.391881465911865,894000,0.0,
2001-01-23 00:00:00+00:00,10.137499809265137,10.39218807220459,10.128125190734863,7.591629981994629,941000,0.0,
2001-01-24 00:00:00+00:00,10.403124809265137,10.478124618530272,10.389062881469728,7.60076379776001,720000,0.0,
2001-01-25 00:00:00+00:00,10.309374809265137,10.40625,10.303125381469728,7.542549133300781,1074000,0.0,
2001-01-26 00:00:00+00:00,10.287500381469728,10.370312690734863,10.221875190734863,7.565374851226807,956000,0.0,
2001-01-29 00:00:00+00:00,10.371000289916992,10.531999588012695,10.371000289916992,7.686463832855225,658000,0.0,
2001-01-30 00:00:00+00:00,10.5649995803833,10.593000411987305,10.491000175476074,7.733213424682617,676000,0.0,
2001-01-31 00:00:00+00:00,10.630000114440918,10.67099952697754,10.486000061035156,7.670385837554932,2021000,0.0,
2001-02-01 00:00:00+00:00,10.494000434875488,10.529000282287598,10.44499969482422,7.663814067840576,543000,0.0,
2001-02-02 00:00:00+00:00,10.496000289916992,10.517000198364258,10.329999923706056,7.546200275421143,706000,0.0,
2001-02-05 00:00:00+00:00,10.329999923706056,10.390999794006348,10.312999725341797,7.579074382781982,378000,0.0,
2001-02-06 00:00:00+00:00,10.399999618530272,10.60200023651123,10.399999618530272,7.661622524261475,560000,0.0,
2001-02-07 00:00:00+00:00,10.487000465393066,10.48900032043457,10.383999824523926,7.662354469299316,35000,0.0,
2001-02-08 00:00:00+00:00,10.5,10.539999961853027,10.425000190734863,7.615596771240234,450000,0.0,
2001-02-09 00:00:00+00:00,10.402000427246094,10.446000099182127,10.347999572753906,7.571768760681152,2467000,0.0,
2001-02-12 00:00:00+00:00,10.364999771118164,10.501999855041504,10.357999801635742,7.671848297119141,432000,0.0,
2001-02-13 00:00:00+00:00,10.527000427246094,10.61299991607666,10.477999687194824,7.655048847198486,38000,0.0,
2001-02-14 00:00:00+00:00,10.425000190734863,10.434000015258787,10.32900047302246,7.622175693511963,926000,0.0,
2001-02-15 00:00:00+00:00,10.541999816894531,10.585000038146973,10.520999908447266,7.713489532470703,161000,0.0,
2001-02-16 00:00:00+00:00,10.347999572753906,10.425999641418455,10.312999725341797,7.582722663879394,78000,0.0,
2001-02-20 00:00:00+00:00,10.414999961853027,10.41800022125244,10.199999809265137,7.451235294342041,135000,0.0,
2001-02-21 00:00:00+00:00,10.182000160217283,10.197999954223633,10.03600025177002,7.331429481506348,274000,0.0,
2001-02-22 00:00:00+00:00,10.0,10.005999565124512,9.838000297546388,7.268603801727295,115000,0.0,
2001-02-23 00:00:00+00:00,9.878999710083008,9.968999862670898,9.732000350952148,7.269336700439453,174000,0.0,
2001-02-26 00:00:00+00:00,10.027999877929688,10.20699977874756,10.020000457763672,7.456347465515137,401000,0.0,
2001-02-27 00:00:00+00:00,10.1899995803833,10.1899995803833,10.02299976348877,7.32777738571167,551000,0.0,
2001-02-28 00:00:00+00:00,10.055999755859377,10.072999954223633,9.861000061035156,7.2357354164123535,519000,0.0,
2001-03-01 00:00:00+00:00,9.892000198364258,9.916000366210938,9.708000183105469,7.24376916885376,492000,0.0,
2001-03-02 00:00:00+00:00,9.777000427246094,10.105999946594238,9.777000427246094,7.316092014312744,52000,0.0,
2001-03-05 00:00:00+00:00,10.029999732971191,10.06999969482422,9.991999626159668,7.313166618347168,149000,0.0,
2001-03-06 00:00:00+00:00,10.100000381469728,10.16800022125244,10.100000381469728,7.405941009521484,107000,0.0,
2001-03-07 00:00:00+00:00,10.182000160217283,10.218999862670898,10.131999969482422,7.465112686157227,91000,0.0,
2001-03-08 00:00:00+00:00,10.206000328063965,10.206000328063965,10.100000381469728,7.412521839141846,360000,0.0,
2001-03-09 00:00:00+00:00,10.020999908447266,10.027999877929688,9.925000190734863,7.250338077545166,619000,0.0,
2001-03-12 00:00:00+00:00,9.81999969482422,9.81999969482422,9.51200008392334,6.975370407104492,803000,0.0214,
2001-03-13 00:00:00+00:00,9.552000045776367,9.618000030517578,9.42199993133545,7.041256427764893,527000,0.0,
2001-03-14 00:00:00+00:00,9.446999549865724,9.626999855041504,9.39799976348877,6.919732093811035,459000,0.0,
2001-03-15 00:00:00+00:00,9.54300022125244,9.54300022125244,9.385000228881836,6.870676040649414,100000,0.0,
2001-03-16 00:00:00+00:00,9.375,9.375,9.16800022125244,6.711818218231201,417000,0.0,
2001-03-19 00:00:00+00:00,9.196999549865724,9.414999961853027,9.130000114440918,6.892646312713623,399000,0.0,
2001-03-20 00:00:00+00:00,9.42300033569336,9.501999855041504,9.187999725341797,6.748418807983398,495000,0.0,
2001-03-21 00:00:00+00:00,9.163999557495115,9.19200038909912,8.998000144958496,6.5873637199401855,148000,0.0,
2001-03-22 00:00:00+00:00,8.911999702453613,8.930000305175781,8.656000137329102,6.5229363441467285,958000,0.0,
2001-03-23 00:00:00+00:00,9.02400016784668,9.142000198364258,8.979999542236328,6.692050933837891,1215000,0.0,
2001-03-26 00:00:00+00:00,9.220999717712402,9.31999969482422,9.20199966430664,6.746222496032715,296000,0.0,
2001-03-27 00:00:00+00:00,9.192999839782717,9.35099983215332,9.163000106811523,6.834073066711426,89000,0.0,
2001-03-28 00:00:00+00:00,9.1850004196167,9.223999977111816,9.107000350952148,6.706688404083252,229000,0.0,
2001-03-29 00:00:00+00:00,9.04599952697754,9.222000122070312,9.04599952697754,6.656179904937744,53000,0.0,
2001-03-30 00:00:00+00:00,9.16800022125244,9.270000457763672,9.156000137329102,6.711818218231201,124000,0.0,
2001-04-02 00:00:00+00:00,9.19200038909912,9.19499969482422,8.970000267028809,6.5668625831604,376000,0.0,
2001-04-03 00:00:00+00:00,8.904999732971191,8.904999732971191,8.67199993133545,6.369196891784668,135000,0.0,
2001-04-04 00:00:00+00:00,8.75100040435791,8.781999588012695,8.631999969482422,6.333325386047363,167000,0.0,
2001-04-05 00:00:00+00:00,8.878999710083008,9.109999656677246,8.855999946594238,6.648126602172852,349000,0.0,
2001-04-06 00:00:00+00:00,8.979999542236328,9.008000373840332,8.920000076293945,6.5302581787109375,363000,0.0,
2001-04-09 00:00:00+00:00,8.987000465393066,9.130000114440918,8.980999946594238,6.626162052154541,262000,0.0,
2001-04-10 00:00:00+00:00,9.135000228881836,9.357000350952148,9.135000228881836,6.831148147583008,97000,0.0,
2001-04-11 00:00:00+00:00,9.5,9.503000259399414,9.321999549865724,6.825287342071533,288000,0.0,
2001-04-12 00:00:00+00:00,9.303000450134276,9.48799991607666,9.279999732971191,6.946084976196289,399000,0.0,
2001-04-16 00:00:00+00:00,9.42199993133545,9.472000122070312,9.312999725341797,6.817966938018799,886000,0.0,
2001-04-17 00:00:00+00:00,9.383000373840332,9.496000289916992,9.383000373840332,6.940961837768555,264000,0.0,
2001-04-18 00:00:00+00:00,9.656000137329102,9.949999809265137,9.645000457763672,7.20598030090332,1136000,0.0,
2001-04-19 00:00:00+00:00,9.800999641418455,9.9399995803833,9.788000106811523,7.27699089050293,621000,0.0,
2001-04-20 00:00:00+00:00,9.875,9.935999870300291,9.75,7.194997787475586,720000,0.0,
2001-04-23 00:00:00+00:00,9.774999618530272,9.774999618530272,9.678000450134276,7.104946136474609,192000,0.0,
2001-04-24 00:00:00+00:00,9.699999809265137,9.829999923706056,9.633999824523926,7.052971839904785,309000,0.0,
2001-04-25 00:00:00+00:00,9.701000213623049,9.87399959564209,9.635000228881836,7.224280834197998,331000,0.0,
2001-04-26 00:00:00+00:00,9.90999984741211,10.043999671936035,9.90999984741211,7.313597202301025,668000,0.0,
2001-04-27 00:00:00+00:00,10.0649995803833,10.130999565124512,10.039999961853027,7.416817665100098,570000,0.0,
2001-04-30 00:00:00+00:00,10.18000030517578,10.307000160217283,10.18000030517578,7.4709930419921875,145000,0.0,
2001-05-01 00:00:00+00:00,10.170000076293944,10.300999641418455,10.100000381469728,7.541277885437012,223000,0.0,
2001-05-02 00:00:00+00:00,10.333000183105469,10.333000183105469,10.164999961853027,7.504671573638916,195000,0.0,
2001-05-03 00:00:00+00:00,10.130000114440918,10.135000228881836,10.0649995803833,7.388267517089844,405000,0.0,
2001-05-04 00:00:00+00:00,9.960000038146973,10.25,9.95699977874756,7.503936290740967,589000,0.0,
2001-05-07 00:00:00+00:00,10.345000267028809,10.371000289916992,10.239999771118164,7.496617794036865,145000,0.0,
2001-05-08 00:00:00+00:00,10.300000190734863,10.3100004196167,10.20199966430664,7.501741886138916,353000,0.0,
2001-05-09 00:00:00+00:00,10.18000030517578,10.27299976348877,10.18000030517578,7.480511665344238,263000,0.0,
2001-05-10 00:00:00+00:00,10.29699993133545,10.310999870300291,10.210000038146973,7.474653720855713,163000,0.0,
2001-05-11 00:00:00+00:00,10.227999687194824,10.239999771118164,10.128999710083008,7.441713809967041,343000,0.0,
2001-05-14 00:00:00+00:00,10.154999732971191,10.157999992370604,10.100000381469728,7.436589241027832,184000,0.0,
2001-05-15 00:00:00+00:00,10.164999961853027,10.24899959564209,10.135000228881836,7.479048252105713,335000,0.0,
2001-05-16 00:00:00+00:00,10.15999984741211,10.487000465393066,10.15999984741211,7.668659210205078,369000,0.0,
