date,BK_Open,BK_High,BK_Low,BK_Close,BK_Volume,BK_Dividends,BK_Stock Splits
1973-05-03 00:00:00+00:00,1.4795769453048706,1.4906189441680908,1.4795769453048706,0.5194205045700073,76981,0.0,
1973-05-04 00:00:00+00:00,1.4906189441680908,1.4906189441680908,1.4795769453048706,0.5194205045700073,56604,0.0,
1973-05-07 00:00:00+00:00,1.4906189441680908,1.4906189441680908,1.4685360193252563,0.5194205045700073,61132,0.0,
1973-05-08 00:00:00+00:00,1.4795769453048706,1.4795769453048706,1.4795769453048706,0.5155730247497559,22642,0.0,
1973-05-09 00:00:00+00:00,1.4795769453048706,1.501660943031311,1.4685360193252563,0.5232683420181274,378115,0.0,
1973-05-10 00:00:00+00:00,1.501660943031311,1.501660943031311,1.501660943031311,0.5232683420181274,20377,0.0,
1973-05-11 00:00:00+00:00,1.501660943031311,1.501660943031311,1.4906189441680908,0.5232683420181274,15849,0.0,
1973-05-14 00:00:00+00:00,1.4906189441680908,1.4906189441680908,1.4795769453048706,0.5194205045700073,15849,0.0,
1973-05-15 00:00:00+00:00,1.4906189441680908,1.4906189441680908,1.4685360193252563,0.5155730247497559,72453,0.0,
1973-05-16 00:00:00+00:00,1.4795769453048706,1.501660943031311,1.4795769453048706,0.5155730247497559,54340,0.0,
1973-05-17 00:00:00+00:00,1.4795769453048706,1.4906189441680908,1.4795769453048706,0.5194205045700073,13585,0.0,
1973-05-18 00:00:00+00:00,1.4906189441680908,1.4906189441680908,1.4685360193252563,0.5194205045700073,40755,0.0,
1973-05-21 00:00:00+00:00,1.4906189441680908,1.4906189441680908,1.4685360193252563,0.5117257237434387,86038,0.0,
1973-05-22 00:00:00+00:00,1.4685360193252563,1.4906189441680908,1.4685360193252563,0.5155730247497559,124529,0.0,
1973-05-23 00:00:00+00:00,1.4795769453048706,1.4906189441680908,1.4795769453048706,0.5194205045700073,33962,0.0,
1973-05-24 00:00:00+00:00,1.4906189441680908,1.501660943031311,1.4795769453048706,0.5232683420181274,22642,0.0,
1973-05-25 00:00:00+00:00,1.501660943031311,1.5127019882202148,1.501660943031311,0.5271156430244446,81510,0.0,
1973-05-29 00:00:00+00:00,1.5127019882202148,1.5127019882202148,1.501660943031311,0.5232683420181274,67925,0.0,
1973-05-30 00:00:00+00:00,1.501660943031311,1.5127019882202148,1.501660943031311,0.5232683420181274,11321,0.0,
1973-05-31 00:00:00+00:00,1.5127019882202148,1.5127019882202148,1.5127019882202148,0.5271156430244446,11321,0.0,
1973-06-01 00:00:00+00:00,1.501660943031311,1.501660943031311,1.4906189441680908,0.5194205045700073,27170,0.0,
1973-06-04 00:00:00+00:00,1.4906189441680908,1.4906189441680908,1.4685360193252563,0.5155730247497559,92831,0.0,
1973-06-05 00:00:00+00:00,1.4795769453048706,1.4906189441680908,1.4795769453048706,0.5155730247497559,36227,0.0,
1973-06-06 00:00:00+00:00,1.4795769453048706,1.4906189441680908,1.4795769453048706,0.5155730247497559,58868,0.0,
1973-06-07 00:00:00+00:00,1.4906189441680908,1.4906189441680908,1.4906189441680908,0.5194205045700073,79246,0.0,
1973-06-08 00:00:00+00:00,1.4906189441680908,1.4906189441680908,1.4795769453048706,0.5194205045700073,6792,0.0,
1973-06-11 00:00:00+00:00,1.501660943031311,1.5127019882202148,1.501660943031311,0.5271156430244446,90566,0.0,
1973-06-12 00:00:00+00:00,1.5127019882202148,1.5127019882202148,1.5127019882202148,0.5271156430244446,4528,0.0,
