date,COSM_Open,COSM_High,COSM_Low,COSM_Close,COSM_Volume,COSM_Dividends,COSM_Stock Splits
2011-02-10 00:00:00+00:00,4.5,4.5,4.5,4.5,0,,
2011-02-11 00:00:00+00:00,4.5,4.5,4.5,4.5,0,,
2011-02-14 00:00:00+00:00,4.5,4.5,4.5,4.5,0,,
2011-02-15 00:00:00+00:00,5.0,5.0,3.0,3.0,110,,
2011-02-16 00:00:00+00:00,5.0,5.0,3.5,3.5,90,,
2011-02-17 00:00:00+00:00,5.0,5.5,5.0,5.5,760,,
2011-02-18 00:00:00+00:00,5.5,7.5,5.0,5.5,4610,,
2011-02-22 00:00:00+00:00,5.5,7.5,5.099999904632568,7.5,330,,
2011-02-23 00:00:00+00:00,7.5,7.5,5.099999904632568,5.099999904632568,1210,,
2011-02-24 00:00:00+00:00,7.5,7.5,7.5,7.5,290,,
2011-02-25 00:00:00+00:00,7.5,7.5,7.5,7.5,0,,
2011-02-28 00:00:00+00:00,7.5,7.5,5.199999809265137,7.5,110,,
2011-03-01 00:00:00+00:00,7.5,7.5,7.5,7.5,0,,
2011-03-02 00:00:00+00:00,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,60,,
2011-03-03 00:00:00+00:00,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,0,,
2011-03-04 00:00:00+00:00,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,0,,
2011-03-07 00:00:00+00:00,6.5,6.5,6.5,6.5,50,,
2011-03-08 00:00:00+00:00,6.5,6.5,6.5,6.5,0,,
2011-03-09 00:00:00+00:00,5.0,6.5,5.0,6.5,4650,,
2011-03-10 00:00:00+00:00,5.5,6.5,5.0,6.5,6840,,
2011-03-11 00:00:00+00:00,6.5,6.5,6.5,6.5,0,,
2011-03-14 00:00:00+00:00,6.5,6.5,6.5,6.5,0,,
2011-03-15 00:00:00+00:00,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,400,,
2011-03-16 00:00:00+00:00,6.0,6.0,6.0,6.0,10,,
2011-03-17 00:00:00+00:00,3.5,6.0,3.5,6.0,620,,
2011-03-18 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2011-03-21 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2011-03-22 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2011-03-23 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2011-03-24 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2011-03-25 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2011-03-28 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2011-03-29 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2011-03-30 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2011-03-31 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2011-04-01 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2011-04-04 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2011-04-05 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2011-04-06 00:00:00+00:00,5.099999904632568,8.5,5.099999904632568,8.0,2110,,
2011-04-07 00:00:00+00:00,8.0,9.0,8.0,9.0,2540,,
2011-04-08 00:00:00+00:00,7.0,7.0,7.0,7.0,300,,
2011-04-11 00:00:00+00:00,9.5,9.5,9.5,9.5,110,,
2011-04-12 00:00:00+00:00,5.400000095367432,7.900000095367432,5.400000095367432,7.900000095367432,400,,
2011-04-13 00:00:00+00:00,7.900000095367432,7.900000095367432,7.900000095367432,7.900000095367432,0,,
2011-04-14 00:00:00+00:00,7.900000095367432,7.900000095367432,7.900000095367432,7.900000095367432,0,,
2011-04-15 00:00:00+00:00,7.900000095367432,7.900000095367432,7.900000095367432,7.900000095367432,0,,
2011-04-18 00:00:00+00:00,7.900000095367432,7.900000095367432,7.900000095367432,7.900000095367432,0,,
2011-04-19 00:00:00+00:00,7.900000095367432,7.900000095367432,7.900000095367432,7.900000095367432,0,,
2011-04-20 00:00:00+00:00,7.900000095367432,7.900000095367432,7.900000095367432,7.900000095367432,0,,
2011-04-21 00:00:00+00:00,7.900000095367432,7.900000095367432,7.900000095367432,7.900000095367432,0,,
2011-04-25 00:00:00+00:00,7.900000095367432,7.900000095367432,7.900000095367432,7.900000095367432,0,,
2011-04-26 00:00:00+00:00,7.900000095367432,7.900000095367432,7.900000095367432,7.900000095367432,0,,
2011-04-27 00:00:00+00:00,7.900000095367432,7.900000095367432,7.900000095367432,7.900000095367432,0,,
2011-04-28 00:00:00+00:00,3.0,3.0,3.0,3.0,100,,
2011-04-29 00:00:00+00:00,8.0,8.0,8.0,8.0,50,,
2011-05-02 00:00:00+00:00,4.5,8.0,3.5,8.0,1030,,
2011-05-03 00:00:00+00:00,8.0,8.0,8.0,8.0,0,,
2011-05-04 00:00:00+00:00,8.0,8.0,8.0,8.0,0,,
2011-05-05 00:00:00+00:00,7.400000095367432,7.400000095367432,7.0,7.0,1800,,
2011-05-06 00:00:00+00:00,7.0,7.0,7.0,7.0,0,,
2011-05-09 00:00:00+00:00,7.0,7.0,7.0,7.0,0,,
2011-05-10 00:00:00+00:00,7.0,9.0,7.0,8.0,2730,,
2011-05-11 00:00:00+00:00,9.5,9.5,9.5,9.5,10,,
2011-05-12 00:00:00+00:00,9.5,9.5,9.5,9.5,0,,
2011-05-13 00:00:00+00:00,9.5,9.5,9.5,9.5,0,,
2011-05-16 00:00:00+00:00,9.5,9.5,9.5,9.5,0,,
2011-05-17 00:00:00+00:00,5.0,10.0,5.0,10.0,6470,,
2011-05-18 00:00:00+00:00,5.0,10.0,5.0,9.899999618530272,1470,,
2011-05-19 00:00:00+00:00,9.899999618530272,9.899999618530272,9.899999618530272,9.899999618530272,0,,
2011-05-20 00:00:00+00:00,9.100000381469728,20.0,7.5,7.5,850,,
2011-05-23 00:00:00+00:00,9.899999618530272,9.899999618530272,9.899999618530272,9.899999618530272,30,,
2011-05-24 00:00:00+00:00,10.899999618530272,10.899999618530272,10.899999618530272,10.899999618530272,10,,
2011-05-25 00:00:00+00:00,10.899999618530272,10.899999618530272,10.899999618530272,10.899999618530272,0,,
2011-05-26 00:00:00+00:00,9.0,9.0,5.099999904632568,5.099999904632568,20,,
2011-05-27 00:00:00+00:00,9.0,9.0,9.0,9.0,10,,
2011-05-31 00:00:00+00:00,9.0,9.0,9.0,9.0,0,,
2011-06-01 00:00:00+00:00,9.0,9.0,9.0,9.0,0,,
2011-06-02 00:00:00+00:00,9.0,9.0,9.0,9.0,0,,
2011-06-03 00:00:00+00:00,9.0,9.0,9.0,9.0,0,,
2011-06-06 00:00:00+00:00,5.099999904632568,9.0,5.099999904632568,9.0,220,,
2011-06-07 00:00:00+00:00,9.0,9.0,9.0,9.0,0,,
2011-06-08 00:00:00+00:00,8.899999618530273,8.899999618530273,5.099999904632568,8.5,420,,
2011-06-09 00:00:00+00:00,8.5,8.5,8.5,8.5,0,,
2011-06-10 00:00:00+00:00,5.099999904632568,8.0,5.099999904632568,8.0,210,,
2011-06-13 00:00:00+00:00,8.0,8.0,8.0,8.0,0,,
2011-06-14 00:00:00+00:00,5.099999904632568,6.5,5.099999904632568,5.800000190734863,390,,
2011-06-15 00:00:00+00:00,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,0,,
2011-06-16 00:00:00+00:00,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,0,,
2011-06-17 00:00:00+00:00,5.300000190734863,5.300000190734863,5.300000190734863,5.300000190734863,150,,
2011-06-20 00:00:00+00:00,5.099999904632568,5.099999904632568,2.0999999046325684,2.0999999046325684,160,,
2011-06-21 00:00:00+00:00,8.300000190734863,8.300000190734863,3.0,3.0,600,,
2011-06-22 00:00:00+00:00,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,10,,
2011-06-23 00:00:00+00:00,8.0,8.0,8.0,8.0,40,,
2011-06-24 00:00:00+00:00,8.0,8.0,3.5,3.5,160,,
2011-06-27 00:00:00+00:00,6.099999904632568,6.099999904632568,6.099999904632568,6.099999904632568,10,,
2011-06-28 00:00:00+00:00,9.199999809265137,9.199999809265137,3.5,3.5,30,,
2011-06-29 00:00:00+00:00,3.5,7.5,3.5,7.5,20,,
2011-06-30 00:00:00+00:00,7.5,7.5,7.5,7.5,0,,
2011-07-01 00:00:00+00:00,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,10,,
2011-07-05 00:00:00+00:00,5.099999904632568,7.5,3.5,7.5,270,,
2011-07-06 00:00:00+00:00,7.5,7.5,7.5,7.5,0,,
2011-07-07 00:00:00+00:00,7.5,7.5,7.5,7.5,0,,
2011-07-08 00:00:00+00:00,7.5,7.5,7.5,7.5,0,,
2011-07-11 00:00:00+00:00,7.5,7.5,7.5,7.5,0,,
2011-07-12 00:00:00+00:00,7.5,7.5,7.5,7.5,0,,
2011-07-13 00:00:00+00:00,7.5,7.5,7.5,7.5,0,,
2011-07-14 00:00:00+00:00,7.5,7.5,7.5,7.5,0,,
2011-07-15 00:00:00+00:00,7.5,7.5,7.5,7.5,0,,
2011-07-18 00:00:00+00:00,7.5,7.5,7.5,7.5,0,,
2011-07-19 00:00:00+00:00,7.5,7.5,7.5,7.5,0,,
2011-07-20 00:00:00+00:00,7.5,7.5,7.5,7.5,0,,
2011-07-21 00:00:00+00:00,4.0,9.100000381469728,4.0,9.100000381469728,3850,,
2011-07-22 00:00:00+00:00,8.100000381469727,9.100000381469728,8.100000381469727,9.0,90,,
2011-07-25 00:00:00+00:00,4.0,6.0,4.0,5.0,1150,,
2011-07-26 00:00:00+00:00,5.0,5.0,5.0,5.0,0,,
2011-07-27 00:00:00+00:00,7.5,7.5,7.5,7.5,20,,
2011-07-28 00:00:00+00:00,7.5,7.5,7.5,7.5,0,,
2011-07-29 00:00:00+00:00,7.5,7.5,7.5,7.5,0,,
2011-08-01 00:00:00+00:00,7.5,7.5,7.5,7.5,0,,
2011-08-02 00:00:00+00:00,7.5,7.5,7.5,7.5,0,,
2011-08-03 00:00:00+00:00,7.5,7.5,7.5,7.5,0,,
2011-08-04 00:00:00+00:00,4.0,10.100000381469728,4.0,10.100000381469728,1640,,
2011-08-05 00:00:00+00:00,10.100000381469728,10.100000381469728,10.100000381469728,10.100000381469728,0,,
2011-08-08 00:00:00+00:00,10.100000381469728,10.100000381469728,10.100000381469728,10.100000381469728,0,,
2011-08-09 00:00:00+00:00,10.100000381469728,10.100000381469728,10.100000381469728,10.100000381469728,0,,
2011-08-10 00:00:00+00:00,10.100000381469728,10.100000381469728,10.100000381469728,10.100000381469728,0,,
2011-08-11 00:00:00+00:00,10.100000381469728,10.100000381469728,10.100000381469728,10.100000381469728,0,,
2011-08-12 00:00:00+00:00,10.100000381469728,10.100000381469728,10.100000381469728,10.100000381469728,0,,
2011-08-15 00:00:00+00:00,10.100000381469728,10.100000381469728,10.100000381469728,10.100000381469728,0,,
2011-08-16 00:00:00+00:00,10.100000381469728,10.100000381469728,10.100000381469728,10.100000381469728,0,,
2011-08-17 00:00:00+00:00,10.100000381469728,10.100000381469728,10.100000381469728,10.100000381469728,0,,
2011-08-18 00:00:00+00:00,10.100000381469728,10.100000381469728,10.100000381469728,10.100000381469728,0,,
2011-08-19 00:00:00+00:00,10.100000381469728,10.100000381469728,10.100000381469728,10.100000381469728,0,,
2011-08-22 00:00:00+00:00,10.100000381469728,10.100000381469728,10.100000381469728,10.100000381469728,0,,
2011-08-23 00:00:00+00:00,10.100000381469728,10.100000381469728,10.100000381469728,10.100000381469728,0,,
2011-08-24 00:00:00+00:00,10.100000381469728,10.100000381469728,10.100000381469728,10.100000381469728,0,,
2011-08-25 00:00:00+00:00,10.100000381469728,10.100000381469728,10.100000381469728,10.100000381469728,0,,
2011-08-26 00:00:00+00:00,10.100000381469728,10.100000381469728,10.100000381469728,10.100000381469728,0,,
2011-08-29 00:00:00+00:00,10.100000381469728,10.100000381469728,10.100000381469728,10.100000381469728,0,,
2011-08-30 00:00:00+00:00,12.0,12.0,12.0,12.0,20,,
2011-08-31 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2011-09-01 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2011-09-02 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2011-09-06 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2011-09-07 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2011-09-08 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2011-09-09 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2011-09-12 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2011-09-13 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2011-09-14 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2011-09-15 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2011-09-16 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2011-09-19 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2011-09-20 00:00:00+00:00,5.0,7.099999904632568,5.0,5.0,1220,,
2011-09-21 00:00:00+00:00,5.0,5.0,5.0,5.0,0,,
2011-09-22 00:00:00+00:00,4.5,4.5,4.5,4.5,40,,
2011-09-23 00:00:00+00:00,2.0,3.0,1.2000000476837158,2.400000095367432,7700,,
2011-09-26 00:00:00+00:00,2.400000095367432,2.400000095367432,2.400000095367432,2.400000095367432,0,,
2011-09-27 00:00:00+00:00,1.2999999523162842,2.299999952316284,1.2999999523162842,2.299999952316284,240,,
2011-09-28 00:00:00+00:00,2.299999952316284,2.299999952316284,2.200000047683716,2.200000047683716,1400,,
2011-09-29 00:00:00+00:00,2.0,2.319999933242798,1.5,2.319999933242798,2030,,
2011-09-30 00:00:00+00:00,4.5,4.5,4.5,4.5,20,,
2011-10-03 00:00:00+00:00,4.5,4.5,4.5,4.5,0,,
2011-10-04 00:00:00+00:00,4.5,4.5,4.5,4.5,0,,
2011-10-05 00:00:00+00:00,4.5,4.5,4.5,4.5,0,,
2011-10-06 00:00:00+00:00,4.5,4.5,4.5,4.5,0,,
2011-10-07 00:00:00+00:00,4.5,4.5,4.5,4.5,0,,
2011-10-10 00:00:00+00:00,4.5,4.5,4.5,4.5,0,,
2011-10-11 00:00:00+00:00,4.5,4.5,4.5,4.5,0,,
2011-10-12 00:00:00+00:00,4.5,4.5,4.5,4.5,0,,
2011-10-13 00:00:00+00:00,4.5,4.5,4.5,4.5,0,,
2011-10-14 00:00:00+00:00,4.5,4.5,4.5,4.5,0,,
2011-10-17 00:00:00+00:00,4.5,4.5,4.5,4.5,0,,
2011-10-18 00:00:00+00:00,4.5,4.5,4.5,4.5,0,,
2011-10-19 00:00:00+00:00,4.300000190734863,7.5,4.300000190734863,7.5,4110,,
2011-10-20 00:00:00+00:00,7.5,7.5,7.5,7.5,0,,
2011-10-21 00:00:00+00:00,7.5,7.5,7.5,7.5,0,,
2011-10-24 00:00:00+00:00,7.5,7.5,7.5,7.5,0,,
2011-10-25 00:00:00+00:00,7.5,7.5,7.5,7.5,0,,
2011-10-26 00:00:00+00:00,7.5,7.5,7.5,7.5,0,,
2011-10-27 00:00:00+00:00,7.5,7.5,7.5,7.5,0,,
2011-10-28 00:00:00+00:00,7.5,7.5,7.5,7.5,0,,
2011-10-31 00:00:00+00:00,7.5,7.5,7.5,7.5,0,,
2011-11-01 00:00:00+00:00,7.5,7.5,7.5,7.5,0,,
2011-11-02 00:00:00+00:00,7.5,7.5,7.5,7.5,0,,
