date,ADEA_Open,ADEA_High,ADEA_Low,ADEA_Close,ADEA_Volume,ADEA_Dividends,ADEA_Stock Splits
2003-11-13 00:00:00+00:00,6.552515983581543,8.250351905822754,6.513434886932373,3.938328504562378,17955746,0.0,
2003-11-14 00:00:00+00:00,7.924680233001709,8.46312427520752,7.629404067993164,3.874675273895264,3588728,0.0,
2003-11-17 00:00:00+00:00,7.599008083343506,7.7944111824035645,7.425315856933594,3.7722792625427246,1257170,0.0,
2003-11-18 00:00:00+00:00,7.668485164642334,7.698881149291992,7.403604984283447,3.682868003845215,923296,0.0,
2003-11-19 00:00:00+00:00,7.594666004180908,7.933363914489746,7.486108779907227,3.8105990886688232,332050,0.0,
2003-11-20 00:00:00+00:00,7.685853958129883,7.707564830780029,7.512162208557129,3.725445032119751,436833,0.0,
2003-11-21 00:00:00+00:00,7.724934101104736,7.724934101104736,7.468739032745361,3.691383838653565,685366,0.0,
2003-11-24 00:00:00+00:00,7.599008083343506,7.816123008728027,7.555584907531738,3.7360894680023193,497493,0.0,
2003-11-25 00:00:00+00:00,7.642430782318115,7.846518993377685,7.473082065582275,3.670095443725586,692392,0.0,
2003-11-26 00:00:00+00:00,7.555584907531738,7.707564830780029,7.512162208557129,3.7360894680023193,481651,0.0,
2003-11-28 00:00:00+00:00,7.599008083343506,7.924680233001709,7.512162208557129,3.8851070404052734,182921,0.0,
2003-12-01 00:00:00+00:00,7.93770694732666,9.262104988098145,7.93770694732666,4.404539585113525,889311,0.0,
2003-12-02 00:00:00+00:00,8.932090759277344,9.804891586303713,8.901695251464844,4.736637592315674,733704,0.0,
2003-12-03 00:00:00+00:00,9.835288047790527,9.856999397277832,8.879983901977539,4.353447437286377,747897,0.0,
2003-12-04 00:00:00+00:00,8.879983901977539,8.879983901977539,8.167847633361816,4.21507453918457,447238,0.0,
2003-12-05 00:00:00+00:00,8.523916244506836,8.523916244506836,8.133110046386719,4.061800003051758,291442,0.0,
2003-12-08 00:00:00+00:00,8.272063255310059,8.293774604797363,7.764015197753906,3.98090410232544,713406,0.0,
2003-12-09 00:00:00+00:00,8.12008285522461,8.241666793823242,7.750988006591797,3.8233699798583984,617397,0.0,
2003-12-10 00:00:00+00:00,8.028895378112793,8.028895378112793,7.764015197753906,3.895750522613525,388631,0.0,
2003-12-11 00:00:00+00:00,7.946391105651855,8.172189712524414,7.811779975891113,3.8851070404052734,211699,0.0,
2003-12-12 00:00:00+00:00,7.989813804626465,8.12008285522461,7.512162208557129,3.8105990886688232,603170,0.0,
2003-12-15 00:00:00+00:00,7.889942169189453,7.955076217651367,7.451804161071777,3.725445032119751,1035223,0.0,
2003-12-16 00:00:00+00:00,7.66414213180542,7.66414213180542,7.112671852111816,3.619004249572754,1039835,0.0,
2003-12-17 00:00:00+00:00,7.381894111633301,7.468739032745361,7.229913234710693,3.6083600521087646,384762,0.0,
2003-12-18 00:00:00+00:00,7.4340009689331055,7.542558193206787,7.273335933685303,3.619004249572754,124312,0.0,
2003-12-19 00:00:00+00:00,7.403604984283447,7.698881149291992,7.381894111633301,3.7722792625427246,399987,0.0,
2003-12-22 00:00:00+00:00,7.603350162506103,8.085345268249512,7.603350162506103,3.9063949584960938,733536,0.0,
2003-12-23 00:00:00+00:00,8.03323745727539,8.12008285522461,7.837833881378174,3.9617457389831534,370428,0.0,
2003-12-24 00:00:00+00:00,8.163505554199219,8.250351905822754,7.972445011138916,3.959616184234619,184978,0.0,
2003-12-26 00:00:00+00:00,8.07666015625,8.07666015625,7.894283771514893,3.893622398376465,24436,0.0,
2003-12-29 00:00:00+00:00,8.098370552062988,8.124424934387207,7.924680233001709,3.983033180236816,168685,0.0,
2003-12-30 00:00:00+00:00,8.098370552062988,8.206929206848145,8.046263694763184,4.002192497253418,83582,0.0,
2003-12-31 00:00:00+00:00,8.159164428710938,8.228639602661133,8.07666015625,4.004322052001953,143995,0.0,
2004-01-02 00:00:00+00:00,8.211271286010742,8.358908653259277,8.163505554199219,4.097989082336426,104205,0.0,
2004-01-05 00:00:00+00:00,8.24600887298584,8.445755004882812,8.185216903686523,4.117149353027344,121481,0.0,
2004-01-06 00:00:00+00:00,8.402332305908203,8.402332305908203,7.955076217651367,4.006449699401856,201720,0.0,
2004-01-07 00:00:00+00:00,8.302458763122559,8.445755004882812,8.141794204711914,3.997934341430664,359215,0.0,
2004-01-08 00:00:00+00:00,8.28074836730957,8.424042701721191,7.885599136352539,3.893622398376465,325931,0.0,
2004-01-09 00:00:00+00:00,7.946391105651855,8.154821395874023,7.255967140197754,3.633904695510864,284589,0.0,
2004-01-12 00:00:00+00:00,7.416632175445557,7.7944111824035645,7.386236190795898,3.787180662155152,305939,0.0,
2004-01-13 00:00:00+00:00,7.69019603729248,7.7944111824035645,7.31675910949707,3.619004249572754,875273,0.0,
2004-01-14 00:00:00+00:00,7.381894111633301,7.837833881378174,7.330220222473144,3.842532157897949,1109695,0.0,
2004-01-15 00:00:00+00:00,7.8421759605407715,8.424042701721191,7.8421759605407715,4.078830242156982,496627,0.0,
2004-01-16 00:00:00+00:00,8.424042701721191,8.510889053344727,8.293774604797363,4.151210784912109,649083,0.0,
2004-01-20 00:00:00+00:00,8.506546974182129,8.888668060302734,8.45009708404541,4.321516990661621,577780,0.0,
2004-01-21 00:00:00+00:00,8.814848899841309,8.814848899841309,8.424042701721191,4.21507453918457,438519,0.0,
2004-01-22 00:00:00+00:00,8.57602310180664,8.780111312866211,8.380620002746582,4.121406078338623,216682,0.0,
2004-01-23 00:00:00+00:00,8.411016464233398,8.771427154541016,8.402332305908203,4.202301502227783,107321,0.0,
2004-01-26 00:00:00+00:00,8.658527374267578,8.68458080291748,8.445755004882812,4.140566825866699,187661,0.0,
2004-01-27 00:00:00+00:00,8.554311752319336,8.610761642456055,8.05625057220459,4.087347507476807,312500,0.0,
2004-01-28 00:00:00+00:00,8.389305114746094,8.4066743850708,7.447028160095215,3.674352645874024,406204,0.0,
2004-01-29 00:00:00+00:00,7.594666004180908,7.737960815429687,7.295482158660889,3.6488075256347656,310112,0.0,
2004-01-30 00:00:00+00:00,7.533874034881592,7.924680233001709,7.533874034881592,3.831885814666748,564301,0.0,
2004-02-02 00:00:00+00:00,7.850861072540283,7.889942169189453,7.77269983291626,3.829758882522583,343988,0.0,
2004-02-03 00:00:00+00:00,7.7944111824035645,7.837833881378174,7.755331039428711,3.831885814666748,371320,0.0,
