date,MIDD_Open,MIDD_High,MIDD_Low,MIDD_Close,MIDD_Volume,MIDD_Dividends,MIDD_Stock Splits
1987-08-10 00:00:00+00:00,0.0,0.800000011920929,0.7666670083999634,0.7029655575752258,6000,0.0,
1987-08-11 00:00:00+00:00,0.0,0.800000011920929,0.7666670083999634,0.7029655575752258,81750,0.0,
1987-08-12 00:00:00+00:00,0.0,0.8333330154418945,0.7666670083999634,0.7029655575752258,79500,0.0,
1987-08-13 00:00:00+00:00,0.7666670083999634,0.7666670083999634,0.7666670083999634,0.7029655575752258,0,0.0,
1987-08-14 00:00:00+00:00,0.0,0.8333330154418945,0.7666670083999634,0.7029655575752258,4500,0.0,
1987-08-17 00:00:00+00:00,0.0,0.8333330154418945,0.7666670083999634,0.7029655575752258,750,0.0,
1987-08-18 00:00:00+00:00,0.0,0.800000011920929,0.7666670083999634,0.7029655575752258,11250,0.0,
1987-08-19 00:00:00+00:00,0.0,0.800000011920929,0.7666670083999634,0.7029655575752258,21750,0.0,
1987-08-20 00:00:00+00:00,0.0,0.800000011920929,0.7666670083999634,0.7029655575752258,56250,0.0,
1987-08-21 00:00:00+00:00,0.0,0.800000011920929,0.7333329916000366,0.6724012494087219,23250,0.0,
1987-08-24 00:00:00+00:00,0.0,0.800000011920929,0.7333329916000366,0.6724012494087219,18750,0.0,
1987-08-25 00:00:00+00:00,0.0,0.800000011920929,0.7333329916000366,0.6724012494087219,18000,0.0,
1987-08-26 00:00:00+00:00,0.7333329916000366,0.7333329916000366,0.7333329916000366,0.6724012494087219,0,0.0,
1987-08-27 00:00:00+00:00,0.7333329916000366,0.7333329916000366,0.7333329916000366,0.6724012494087219,0,0.0,
1987-08-28 00:00:00+00:00,0.0,0.800000011920929,0.7333329916000366,0.6724012494087219,67500,0.0,
1987-08-31 00:00:00+00:00,0.0,0.800000011920929,0.7333329916000366,0.6724012494087219,6750,0.0,
1987-09-01 00:00:00+00:00,0.0,0.7333329916000366,0.7333329916000366,0.6724012494087219,3750,0.0,
1987-09-02 00:00:00+00:00,0.0,0.699999988079071,0.699999988079071,0.6418378949165344,33750,0.0,
1987-09-03 00:00:00+00:00,0.0,0.699999988079071,0.699999988079071,0.6418378949165344,15000,0.0,
1987-09-04 00:00:00+00:00,0.0,0.699999988079071,0.699999988079071,0.6418378949165344,9000,0.0,
1987-09-08 00:00:00+00:00,0.0,0.699999988079071,0.699999988079071,0.6418378949165344,39000,0.0,
1987-09-09 00:00:00+00:00,0.0,0.7666670083999634,0.699999988079071,0.7029655575752258,58500,0.0,
1987-09-10 00:00:00+00:00,0.0,0.7666670083999634,0.699999988079071,0.7029655575752258,9750,0.0,
1987-09-11 00:00:00+00:00,0.0,0.699999988079071,0.699999988079071,0.6418378949165344,11250,0.0,
1987-09-14 00:00:00+00:00,0.0,0.699999988079071,0.699999988079071,0.6418378949165344,3000,0.0,
1987-09-15 00:00:00+00:00,0.0,0.699999988079071,0.699999988079071,0.6418378949165344,15750,0.0,
1987-09-16 00:00:00+00:00,0.0,0.7333329916000366,0.699999988079071,0.6724012494087219,51750,0.0,
1987-09-17 00:00:00+00:00,0.0,0.7666670083999634,0.7666670083999634,0.7029655575752258,750,0.0,
1987-09-18 00:00:00+00:00,0.7666670083999634,0.7666670083999634,0.7666670083999634,0.7029655575752258,0,0.0,
1987-09-21 00:00:00+00:00,0.7666670083999634,0.7666670083999634,0.7666670083999634,0.7029655575752258,0,0.0,
1987-09-22 00:00:00+00:00,0.0,0.7333329916000366,0.699999988079071,0.6724012494087219,113250,0.0,
1987-09-23 00:00:00+00:00,0.7333329916000366,0.7333329916000366,0.7333329916000366,0.6724012494087219,0,0.0,
1987-09-24 00:00:00+00:00,0.0,0.699999988079071,0.699999988079071,0.6418378949165344,5250,0.0,
1987-09-25 00:00:00+00:00,0.0,0.699999988079071,0.699999988079071,0.6418378949165344,750,0.0,
1987-09-28 00:00:00+00:00,0.0,0.7666670083999634,0.7333329916000366,0.7029655575752258,25500,0.0,
1987-09-29 00:00:00+00:00,0.0,0.75,0.75,0.6876833438873291,24750,0.0,
1987-09-30 00:00:00+00:00,0.0,0.8333330154418945,0.75,0.7640923857688904,65250,0.0,
1987-10-01 00:00:00+00:00,0.0,0.800000011920929,0.800000011920929,0.7335289716720581,17250,0.0,
1987-10-02 00:00:00+00:00,0.800000011920929,0.800000011920929,0.800000011920929,0.7335289716720581,0,0.0,
1987-10-05 00:00:00+00:00,0.800000011920929,0.800000011920929,0.800000011920929,0.7335289716720581,0,0.0,
1987-10-06 00:00:00+00:00,0.0,0.7666670083999634,0.7666670083999634,0.7029655575752258,4500,0.0,
1987-10-07 00:00:00+00:00,0.0,0.800000011920929,0.7666670083999634,0.7029655575752258,43500,0.0,
1987-10-08 00:00:00+00:00,0.0,0.7333329916000366,0.7333329916000366,0.6724012494087219,45750,0.0,
1987-10-09 00:00:00+00:00,0.0,0.7333329916000366,0.7166669964790344,0.6571199893951416,12000,0.0,
1987-10-12 00:00:00+00:00,0.0,0.7833330035209656,0.7166669964790344,0.7182467579841614,30000,0.0,
1987-10-13 00:00:00+00:00,0.0,0.7166669964790344,0.7166669964790344,0.6571199893951416,1500,0.0,
1987-10-14 00:00:00+00:00,0.0,0.7166669964790344,0.7166669964790344,0.6571199893951416,7500,0.0,
1987-10-15 00:00:00+00:00,0.0,0.7166669964790344,0.7166669964790344,0.6571199893951416,10500,0.0,
1987-10-16 00:00:00+00:00,0.0,0.699999988079071,0.6833329796791077,0.6418378949165344,136500,0.0,
1987-10-19 00:00:00+00:00,0.0,0.7333329916000366,0.6833329796791077,0.6265556812286377,72000,0.0,
1987-10-20 00:00:00+00:00,0.0,0.6833329796791077,0.5,0.4890190660953522,28500,0.0,
1987-10-21 00:00:00+00:00,0.0,0.5666670203208923,0.5,0.4584555923938751,12750,0.0,
1987-10-22 00:00:00+00:00,0.0,0.5333330035209656,0.5333330035209656,0.4890190660953522,2250,0.0,
1987-10-23 00:00:00+00:00,0.5333330035209656,0.5333330035209656,0.5333330035209656,0.4890190660953522,0,0.0,
1987-10-26 00:00:00+00:00,0.0,0.5333330035209656,0.5333330035209656,0.4890190660953522,750,0.0,
1987-10-27 00:00:00+00:00,0.0,0.5333330035209656,0.4666669964790344,0.4890190660953522,105000,0.0,
1987-10-28 00:00:00+00:00,0.0,0.5333330035209656,0.4666669964790344,0.4890190660953522,83250,0.0,
1987-10-29 00:00:00+00:00,0.5333330035209656,0.5333330035209656,0.5333330035209656,0.4890190660953522,0,0.0,
1987-10-30 00:00:00+00:00,0.0,0.550000011920929,0.43333300948143,0.504301130771637,4500,0.0,
1987-11-02 00:00:00+00:00,0.0,0.550000011920929,0.4666669964790344,0.504301130771637,3000,0.0,
1987-11-03 00:00:00+00:00,0.550000011920929,0.550000011920929,0.550000011920929,0.504301130771637,0,0.0,
1987-11-04 00:00:00+00:00,0.0,0.5333330035209656,0.5,0.4890190660953522,9750,0.0,
1987-11-05 00:00:00+00:00,0.0,0.5333330035209656,0.5,0.4890190660953522,3000,0.0,
1987-11-06 00:00:00+00:00,0.0,0.5333330035209656,0.5333330035209656,0.4890190660953522,3750,0.0,
1987-11-09 00:00:00+00:00,0.0,0.5333330035209656,0.4666669964790344,0.4890190660953522,21750,0.0,
1987-11-10 00:00:00+00:00,0.0,0.5666670203208923,0.5333330035209656,0.5195832848548889,12000,0.0,
1987-11-11 00:00:00+00:00,0.0,0.5666670203208923,0.5333330035209656,0.5195832848548889,32250,0.0,
1987-11-12 00:00:00+00:00,0.0,0.6000000238418579,0.5666670203208923,0.550146758556366,18750,0.0,
1987-11-13 00:00:00+00:00,0.0,0.6000000238418579,0.5166670083999634,0.550146758556366,56250,0.0,
1987-11-16 00:00:00+00:00,0.0,0.6000000238418579,0.5333330035209656,0.550146758556366,75000,0.0,
1987-11-17 00:00:00+00:00,0.0,0.6000000238418579,0.5333330035209656,0.550146758556366,14250,0.0,
1987-11-18 00:00:00+00:00,0.0,0.5666670203208923,0.5,0.5195832848548889,48000,0.0,
1987-11-19 00:00:00+00:00,0.0,0.5666670203208923,0.5,0.5195832848548889,31500,0.0,
1987-11-20 00:00:00+00:00,0.0,0.5666670203208923,0.5666670203208923,0.5195832848548889,4500,0.0,
1987-11-23 00:00:00+00:00,0.0,0.5333330035209656,0.5333330035209656,0.4890190660953522,9000,0.0,
1987-11-24 00:00:00+00:00,0.0,0.5666670203208923,0.5,0.5195832848548889,118500,0.0,
1987-11-25 00:00:00+00:00,0.0,0.5666670203208923,0.5333330035209656,0.5195832848548889,76500,0.0,
1987-11-27 00:00:00+00:00,0.0,0.6000000238418579,0.5666670203208923,0.550146758556366,22500,0.0,
1987-11-30 00:00:00+00:00,0.0,0.6000000238418579,0.5333330035209656,0.550146758556366,15000,0.0,
1987-12-01 00:00:00+00:00,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.550146758556366,0,0.0,
1987-12-02 00:00:00+00:00,0.0,0.6000000238418579,0.5666670203208923,0.550146758556366,15000,0.0,
1987-12-03 00:00:00+00:00,0.0,0.6000000238418579,0.5,0.550146758556366,12750,0.0,
1987-12-04 00:00:00+00:00,0.0,0.5666670203208923,0.5,0.5195832848548889,78750,0.0,
1987-12-07 00:00:00+00:00,0.0,0.6000000238418579,0.6000000238418579,0.550146758556366,1500,0.0,
1987-12-08 00:00:00+00:00,0.0,0.5666670203208923,0.5666670203208923,0.5195832848548889,1500,0.0,
1987-12-09 00:00:00+00:00,0.0,0.5666670203208923,0.5,0.5195832848548889,3000,0.0,
1987-12-10 00:00:00+00:00,0.0,0.5666670203208923,0.5666670203208923,0.5195832848548889,750,0.0,
1987-12-11 00:00:00+00:00,0.0,0.5666670203208923,0.5666670203208923,0.5195832848548889,750,0.0,
1987-12-14 00:00:00+00:00,0.0,0.5666670203208923,0.5,0.504301130771637,5250,0.0,
1987-12-15 00:00:00+00:00,0.0,0.5666670203208923,0.5,0.504301130771637,18750,0.0,
1987-12-16 00:00:00+00:00,0.0,0.6000000238418579,0.5,0.5195832848548889,47250,0.0,
1987-12-17 00:00:00+00:00,0.0,0.5666670203208923,0.5,0.4584555923938751,2250,0.0,
1987-12-18 00:00:00+00:00,0.0,0.5666670203208923,0.5,0.504301130771637,23250,0.0,
1987-12-21 00:00:00+00:00,0.0,0.550000011920929,0.550000011920929,0.504301130771637,750,0.0,
1987-12-22 00:00:00+00:00,0.0,0.550000011920929,0.5,0.504301130771637,8250,0.0,
1987-12-23 00:00:00+00:00,0.0,0.5,0.43333300948143,0.4278921782970428,40500,0.0,
1987-12-24 00:00:00+00:00,0.0,0.5333330035209656,0.4666669964790344,0.4890190660953522,24750,0.0,
1987-12-28 00:00:00+00:00,0.5333330035209656,0.5333330035209656,0.5333330035209656,0.4890190660953522,0,0.0,
1987-12-29 00:00:00+00:00,0.0,0.5333330035209656,0.4666669964790344,0.4890190660953522,6000,0.0,
1987-12-30 00:00:00+00:00,0.0,0.5666670203208923,0.5,0.5195832848548889,46500,0.0,
1987-12-31 00:00:00+00:00,0.0,0.6666669845581055,0.5333330035209656,0.4890190660953522,351000,0.0,
1988-01-04 00:00:00+00:00,0.0,0.5333330035209656,0.5333330035209656,0.4890190660953522,7500,0.0,
1988-01-05 00:00:00+00:00,0.0,0.5333330035209656,0.4666669964790344,0.4890190660953522,15750,0.0,
1988-01-06 00:00:00+00:00,0.0,0.5333330035209656,0.5333330035209656,0.4890190660953522,750,0.0,
1988-01-07 00:00:00+00:00,0.0,0.550000011920929,0.550000011920929,0.504301130771637,7500,0.0,
