date,BGS_Open,BGS_High,BGS_Low,BGS_Close,BGS_Volume,BGS_Dividends,BGS_Stock Splits
2007-05-23 00:00:00+00:00,13.5,14.050000190734863,13.020000457763672,4.474593162536621,6668800,0.0,
2007-05-24 00:00:00+00:00,13.359999656677246,13.800000190734863,13.31999969482422,4.623070240020752,885600,0.0,
2007-05-25 00:00:00+00:00,13.710000038146973,13.8100004196167,13.510000228881836,4.589325904846191,248100,0.0,
2007-05-29 00:00:00+00:00,13.600000381469728,13.90999984741211,13.399999618530272,4.626445770263672,193900,0.0,
2007-05-30 00:00:00+00:00,13.600000381469728,13.609999656677246,13.40999984741211,4.572454452514648,288800,0.0,
2007-05-31 00:00:00+00:00,13.579999923706056,13.68000030517578,13.470000267028809,4.5623321533203125,235600,0.0,
2007-06-01 00:00:00+00:00,13.649999618530272,13.710000038146973,13.420000076293944,4.626445770263672,99400,0.0,
2007-06-04 00:00:00+00:00,13.890000343322754,13.890000343322754,13.5,4.606199264526367,113900,0.0,
2007-06-05 00:00:00+00:00,13.649999618530272,13.800000190734863,13.5,4.636569023132324,87700,0.0,
2007-06-06 00:00:00+00:00,13.739999771118164,13.75,13.479999542236328,4.623070240020752,63100,0.0,
2007-06-07 00:00:00+00:00,13.739999771118164,13.760000228881836,13.520000457763672,4.629819393157959,184600,0.0,
2007-06-08 00:00:00+00:00,13.720000267028809,13.899999618530272,13.520000457763672,4.673688888549805,336600,0.0,
2007-06-11 00:00:00+00:00,13.9399995803833,13.9399995803833,13.479999542236328,4.558956146240234,366600,0.0,
2007-06-12 00:00:00+00:00,13.5,13.649999618530272,13.109999656677246,4.471219062805176,790000,0.0,
2007-06-13 00:00:00+00:00,13.449999809265137,13.529999732971191,13.140000343322754,4.542083740234375,562400,0.0,
2007-06-14 00:00:00+00:00,13.5600004196167,13.75,13.329999923706056,4.548830986022949,291300,0.0,
2007-06-15 00:00:00+00:00,13.479999542236328,13.640000343322754,13.270000457763672,4.60282564163208,263500,0.0,
2007-06-18 00:00:00+00:00,13.470000267028809,13.56999969482422,13.279999732971191,4.555582046508789,235200,0.0,
2007-06-19 00:00:00+00:00,13.59000015258789,13.90999984741211,13.289999961853027,4.690561294555664,281900,0.0,
2007-06-20 00:00:00+00:00,13.600000381469728,13.600000381469728,13.420000076293944,4.565703868865967,204300,0.0,
2007-06-21 00:00:00+00:00,13.600000381469728,13.600000381469728,13.460000038146973,4.585949897766113,180200,0.0,
2007-06-22 00:00:00+00:00,13.630000114440918,13.68000030517578,13.479999542236328,4.616322040557861,260300,0.0,
2007-06-25 00:00:00+00:00,13.640000343322754,13.640000343322754,13.350000381469728,4.504963874816895,292800,0.0,
2007-06-26 00:00:00+00:00,13.350000381469728,13.449999809265137,13.300000190734863,4.521835803985596,49300,0.0,
