date,ALX_Open,ALX_High,ALX_Low,ALX_Close,ALX_Volume,ALX_Dividends,ALX_Stock Splits
1973-03-28 00:00:00+00:00,0.0,5.25,5.0,1.813321590423584,31700,0.0,
1973-03-29 00:00:00+00:00,0.0,5.25,5.0,1.813321590423584,24500,0.0,
1973-03-30 00:00:00+00:00,0.0,5.125,5.0,1.813321590423584,24100,0.0,
1973-04-02 00:00:00+00:00,0.0,5.5,5.375,1.90177583694458,17000,0.0,
1973-04-03 00:00:00+00:00,0.0,5.5,5.125,1.813321590423584,7100,0.0,
1973-04-04 00:00:00+00:00,0.0,5.375,5.125,1.857548713684082,4600,0.0,
1973-04-05 00:00:00+00:00,0.0,5.25,5.0,1.813321590423584,18600,0.0,
1973-04-06 00:00:00+00:00,0.0,5.25,5.125,1.857548713684082,8100,0.0,
1973-04-09 00:00:00+00:00,0.0,5.5,5.375,1.90177583694458,9500,0.0,
1973-04-10 00:00:00+00:00,0.0,5.75,5.5,1.9460034370422363,10100,0.0,
1973-04-11 00:00:00+00:00,0.0,5.75,5.5,1.9902307987213133,13400,0.0,
1973-04-12 00:00:00+00:00,0.0,5.875,5.625,2.03445816040039,5100,0.0,
1973-04-13 00:00:00+00:00,0.0,5.875,5.625,1.9902307987213133,6900,0.0,
1973-04-16 00:00:00+00:00,0.0,5.875,5.625,1.9902307987213133,5700,0.0,
1973-04-17 00:00:00+00:00,0.0,5.625,5.5,1.9460034370422363,3100,0.0,
1973-04-18 00:00:00+00:00,0.0,5.625,5.375,1.90177583694458,5000,0.0,
1973-04-19 00:00:00+00:00,0.0,5.5,5.25,1.90177583694458,7900,0.0,
1973-04-23 00:00:00+00:00,0.0,5.375,5.125,1.90177583694458,3600,0.0,
1973-04-24 00:00:00+00:00,0.0,5.25,5.125,1.813321590423584,1700,0.0,
1973-04-25 00:00:00+00:00,0.0,5.125,5.0,1.769093632698059,2900,0.0,
1973-04-26 00:00:00+00:00,0.0,5.125,5.0,1.813321590423584,6200,0.0,
1973-04-27 00:00:00+00:00,0.0,5.125,5.0,1.769093632698059,8800,0.0,
1973-04-30 00:00:00+00:00,0.0,5.125,5.0,1.769093632698059,6200,0.0,
1973-05-01 00:00:00+00:00,0.0,5.125,5.0,1.769093632698059,3000,0.0,
1973-05-02 00:00:00+00:00,0.0,5.125,5.0,1.769093632698059,2100,0.0,
1973-05-03 00:00:00+00:00,0.0,5.125,5.0,1.769093632698059,2100,0.0,
1973-05-04 00:00:00+00:00,0.0,5.125,5.0,1.769093632698059,1500,0.0,
1973-05-07 00:00:00+00:00,0.0,5.125,5.0,1.769093632698059,1900,0.0,
1973-05-08 00:00:00+00:00,0.0,5.0,4.875,1.724866271018982,500,0.0,
1973-05-09 00:00:00+00:00,0.0,5.0,4.875,1.724866271018982,1400,0.0,
1973-05-10 00:00:00+00:00,0.0,5.0,4.875,1.724866271018982,2900,0.0,
1973-05-11 00:00:00+00:00,0.0,5.0,4.75,1.6806386709213257,3000,0.0,
1973-05-14 00:00:00+00:00,0.0,4.875,4.375,1.547957181930542,11200,0.0,
1973-05-15 00:00:00+00:00,0.0,4.5,4.25,1.547957181930542,5100,0.0,
1973-05-16 00:00:00+00:00,0.0,4.375,4.125,1.4595024585723877,5100,0.0,
1973-05-17 00:00:00+00:00,0.0,4.25,4.0,1.4595024585723877,3000,0.0,
1973-05-18 00:00:00+00:00,0.0,4.25,4.0,1.415274977684021,6200,0.0,
1973-05-21 00:00:00+00:00,0.0,4.25,4.0,1.415274977684021,9800,0.0,
1973-05-22 00:00:00+00:00,0.0,4.0,3.875,1.3710479736328125,3500,0.0,
1973-05-23 00:00:00+00:00,0.0,4.0,3.875,1.415274977684021,3000,0.0,
1973-05-24 00:00:00+00:00,0.0,4.0,3.875,1.3710479736328125,4800,0.0,
1973-05-25 00:00:00+00:00,0.0,4.0,3.875,1.415274977684021,5000,0.0,
1973-05-29 00:00:00+00:00,0.0,4.125,3.875,1.4595024585723877,5900,0.0,
1973-05-30 00:00:00+00:00,0.0,4.125,3.875,1.3710479736328125,2400,0.0,
1973-05-31 00:00:00+00:00,0.0,4.0,3.875,1.3710479736328125,5700,0.0,
1973-06-01 00:00:00+00:00,0.0,4.0,3.875,1.3710479736328125,1500,0.0,
1973-06-04 00:00:00+00:00,0.0,4.0,3.5,1.3268204927444458,15700,0.0,
1973-06-05 00:00:00+00:00,0.0,3.875,3.625,1.3710479736328125,2700,0.0,
1973-06-06 00:00:00+00:00,0.0,3.875,3.625,1.3268204927444458,1200,0.0,
1973-06-07 00:00:00+00:00,0.0,3.875,3.625,1.3268204927444458,7700,0.0,
1973-06-08 00:00:00+00:00,0.0,3.875,3.75,1.3710479736328125,1800,0.0,
1973-06-11 00:00:00+00:00,0.0,4.0,3.875,1.3710479736328125,3400,0.0,
1973-06-12 00:00:00+00:00,0.0,4.0,3.875,1.3710479736328125,3700,0.0,
1973-06-13 00:00:00+00:00,0.0,4.25,4.0,1.5037299394607544,4200,0.0,
1973-06-14 00:00:00+00:00,0.0,4.375,4.0,1.5037299394607544,33200,0.0,
1973-06-15 00:00:00+00:00,0.0,4.875,4.125,1.5921839475631714,8200,0.0,
1973-06-18 00:00:00+00:00,0.0,4.75,4.5,1.6806386709213257,9200,0.0,
1973-06-19 00:00:00+00:00,0.0,4.75,4.375,1.5921839475631714,10700,0.0,
1973-06-20 00:00:00+00:00,0.0,4.625,4.5,1.5921839475631714,4200,0.0,
1973-06-21 00:00:00+00:00,0.0,4.5,4.125,1.4595024585723877,4900,0.0,
1973-06-22 00:00:00+00:00,0.0,4.375,4.125,1.5037299394607544,6400,0.0,
1973-06-25 00:00:00+00:00,0.0,4.25,4.25,1.5037299394607544,1300,0.0,
1973-06-26 00:00:00+00:00,0.0,4.25,4.125,1.4595024585723877,1800,0.0,
1973-06-27 00:00:00+00:00,0.0,4.25,4.0,1.4595024585723877,4100,0.0,
1973-06-28 00:00:00+00:00,0.0,4.25,4.0,1.4595024585723877,3200,0.0,
1973-06-29 00:00:00+00:00,0.0,4.125,4.0,1.415274977684021,2400,0.0,
1973-07-02 00:00:00+00:00,0.0,4.125,3.75,1.3268204927444458,14400,0.0,
1973-07-03 00:00:00+00:00,0.0,3.875,3.625,1.3268204927444458,2600,0.0,
1973-07-05 00:00:00+00:00,0.0,3.875,3.625,1.2825934886932373,2000,0.0,
1973-07-06 00:00:00+00:00,0.0,3.875,3.75,1.3710479736328125,1900,0.0,
1973-07-09 00:00:00+00:00,0.0,3.875,3.75,1.3268204927444458,2700,0.0,
1973-07-10 00:00:00+00:00,0.0,4.125,4.0,1.4595024585723877,3700,0.0,
1973-07-11 00:00:00+00:00,0.0,4.0,3.875,1.415274977684021,2700,0.0,
1973-07-12 00:00:00+00:00,0.0,4.75,4.0,1.5921839475631714,21700,0.0,
1973-07-13 00:00:00+00:00,0.0,5.125,4.75,1.813321590423584,25900,0.0,
1973-07-16 00:00:00+00:00,0.0,6.875,5.25,2.25559401512146,102900,0.0,
1973-07-17 00:00:00+00:00,6.375,6.375,6.375,2.25559401512146,0,0.0,
1973-07-18 00:00:00+00:00,6.375,6.375,6.375,2.25559401512146,0,0.0,
1973-07-19 00:00:00+00:00,0.0,5.875,5.25,1.9902307987213133,72900,0.0,
1973-07-20 00:00:00+00:00,0.0,5.875,5.375,2.078685760498047,10600,0.0,
1973-07-23 00:00:00+00:00,0.0,5.875,5.5,2.03445816040039,15100,0.0,
1973-07-24 00:00:00+00:00,0.0,5.875,5.625,2.03445816040039,13800,0.0,
1973-07-25 00:00:00+00:00,0.0,8.0,5.625,2.742095947265625,60400,0.0,
1973-07-26 00:00:00+00:00,0.0,7.625,6.75,2.609412670135498,57400,0.0,
1973-07-27 00:00:00+00:00,0.0,7.25,6.625,2.3882768154144287,26500,0.0,
1973-07-30 00:00:00+00:00,0.0,6.5,6.375,2.2998218536376958,7000,0.0,
1973-07-31 00:00:00+00:00,0.0,6.5,6.25,2.2998218536376958,8700,0.0,
1973-08-01 00:00:00+00:00,0.0,6.5,6.25,2.211367130279541,3800,0.0,
1973-08-02 00:00:00+00:00,0.0,7.0,5.875,2.3882768154144287,28000,0.0,
1973-08-03 00:00:00+00:00,0.0,7.0,6.625,2.476731777191162,7700,0.0,
1973-08-06 00:00:00+00:00,0.0,6.875,6.5,2.3882768154144287,3800,0.0,
1973-08-07 00:00:00+00:00,0.0,6.75,6.375,2.2998218536376958,4500,0.0,
1973-08-08 00:00:00+00:00,0.0,6.375,6.125,2.211367130279541,4100,0.0,
1973-08-09 00:00:00+00:00,0.0,6.375,6.125,2.211367130279541,1800,0.0,
1973-08-10 00:00:00+00:00,0.0,6.125,6.0,2.167139768600464,11100,0.0,
1973-08-13 00:00:00+00:00,0.0,6.0,5.875,2.1229124069213867,1100,0.0,
1973-08-14 00:00:00+00:00,0.0,6.0,5.875,2.1229124069213867,3400,0.0,
1973-08-15 00:00:00+00:00,0.0,6.0,5.75,2.1229124069213867,3200,0.0,
1973-08-16 00:00:00+00:00,0.0,6.5,5.875,2.2998218536376958,9400,0.0,
1973-08-17 00:00:00+00:00,0.0,6.375,6.125,2.211367130279541,5000,0.0,
1973-08-20 00:00:00+00:00,0.0,6.125,6.0,2.1229124069213867,4700,0.0,
1973-08-21 00:00:00+00:00,0.0,6.125,6.0,2.1229124069213867,2500,0.0,
1973-08-22 00:00:00+00:00,0.0,6.0,5.875,2.1229124069213867,1200,0.0,
1973-08-23 00:00:00+00:00,0.0,6.0,5.875,2.1229124069213867,3500,0.0,
1973-08-24 00:00:00+00:00,0.0,6.0,5.75,2.1229124069213867,1100,0.0,
1973-08-27 00:00:00+00:00,0.0,5.875,5.75,2.078685760498047,2400,0.0,
1973-08-28 00:00:00+00:00,0.0,6.25,5.75,2.1229124069213867,6800,0.0,
1973-08-29 00:00:00+00:00,0.0,6.125,5.875,2.1229124069213867,2700,0.0,
1973-08-30 00:00:00+00:00,0.0,6.0,5.875,2.1229124069213867,800,0.0,
1973-08-31 00:00:00+00:00,0.0,5.875,5.75,2.03445816040039,700,0.0,
1973-09-04 00:00:00+00:00,0.0,6.0,6.0,2.1229124069213867,3700,0.0,
1973-09-05 00:00:00+00:00,0.0,6.0,6.0,2.1229124069213867,3700,0.0,
1973-09-06 00:00:00+00:00,0.0,6.25,6.0,2.1229124069213867,7500,0.0,
1973-09-07 00:00:00+00:00,0.0,6.0,5.875,2.1229124069213867,400,0.0,
1973-09-10 00:00:00+00:00,0.0,5.875,5.75,2.078685760498047,1500,0.0,
1973-09-11 00:00:00+00:00,0.0,5.75,5.625,2.03445816040039,2000,0.0,
1973-09-12 00:00:00+00:00,0.0,5.75,5.5,2.03445816040039,11800,0.0,
1973-09-13 00:00:00+00:00,0.0,5.625,5.5,1.9460034370422363,2500,0.0,
1973-09-14 00:00:00+00:00,0.0,5.25,5.125,1.813321590423584,2900,0.0,
1973-09-17 00:00:00+00:00,0.0,5.0,4.375,1.6364119052886963,18300,0.0,
1973-09-18 00:00:00+00:00,0.0,5.0,4.375,1.6806386709213257,8900,0.0,
1973-09-19 00:00:00+00:00,0.0,5.25,4.625,1.769093632698059,5900,0.0,
1973-09-20 00:00:00+00:00,0.0,5.75,5.125,1.857548713684082,7200,0.0,
1973-09-21 00:00:00+00:00,0.0,5.375,5.125,1.90177583694458,1800,0.0,
1973-09-24 00:00:00+00:00,0.0,5.625,5.25,1.9460034370422363,2000,0.0,
1973-09-25 00:00:00+00:00,0.0,5.375,5.125,1.857548713684082,1500,0.0,
1973-09-26 00:00:00+00:00,0.0,5.25,5.0,1.813321590423584,2700,0.0,
1973-09-27 00:00:00+00:00,0.0,5.375,5.25,1.857548713684082,1100,0.0,
1973-09-28 00:00:00+00:00,0.0,5.5,5.25,1.90177583694458,3800,0.0,
1973-10-01 00:00:00+00:00,0.0,5.75,5.375,1.9902307987213133,2900,0.0,
1973-10-02 00:00:00+00:00,0.0,5.875,5.5,1.9460034370422363,5300,0.0,
1973-10-03 00:00:00+00:00,0.0,5.625,5.375,1.9902307987213133,9500,0.0,
1973-10-04 00:00:00+00:00,0.0,5.75,5.5,2.03445816040039,4300,0.0,
1973-10-05 00:00:00+00:00,0.0,5.875,5.625,2.03445816040039,1700,0.0,
1973-10-08 00:00:00+00:00,0.0,5.625,5.5,1.9460034370422363,2600,0.0,
1973-10-09 00:00:00+00:00,0.0,5.625,5.5,1.9902307987213133,1600,0.0,
1973-10-10 00:00:00+00:00,0.0,5.625,5.375,1.9460034370422363,1600,0.0,
1973-10-11 00:00:00+00:00,0.0,5.5,5.375,1.9460034370422363,2400,0.0,
1973-10-12 00:00:00+00:00,0.0,5.5,5.125,1.9460034370422363,3400,0.0,
1973-10-15 00:00:00+00:00,0.0,5.375,5.125,1.857548713684082,3400,0.0,
1973-10-16 00:00:00+00:00,0.0,5.375,5.0,1.90177583694458,4200,0.0,
1973-10-17 00:00:00+00:00,0.0,5.25,4.875,1.857548713684082,4600,0.0,
1973-10-18 00:00:00+00:00,0.0,5.0,5.0,1.769093632698059,1900,0.0,
1973-10-19 00:00:00+00:00,0.0,5.0,4.875,1.769093632698059,1300,0.0,
1973-10-22 00:00:00+00:00,0.0,5.125,4.875,1.813321590423584,2000,0.0,
1973-10-23 00:00:00+00:00,0.0,5.0,4.875,1.769093632698059,800,0.0,
1973-10-24 00:00:00+00:00,0.0,5.0,4.875,1.769093632698059,700,0.0,
1973-10-25 00:00:00+00:00,0.0,4.875,4.75,1.6806386709213257,1600,0.0,
1973-10-26 00:00:00+00:00,0.0,5.125,4.75,1.769093632698059,2800,0.0,
1973-10-29 00:00:00+00:00,0.0,5.0,4.75,1.769093632698059,3200,0.0,
1973-10-30 00:00:00+00:00,0.0,4.75,4.75,1.6806386709213257,1200,0.0,
1973-10-31 00:00:00+00:00,0.0,5.5,4.875,1.90177583694458,9200,0.0,
1973-11-01 00:00:00+00:00,0.0,5.375,5.125,1.857548713684082,5100,0.0,
1973-11-02 00:00:00+00:00,0.0,5.125,4.875,1.769093632698059,3800,0.0,
1973-11-05 00:00:00+00:00,0.0,5.0,4.875,1.769093632698059,1800,0.0,
1973-11-06 00:00:00+00:00,0.0,4.875,4.75,1.724866271018982,800,0.0,
1973-11-07 00:00:00+00:00,0.0,4.875,4.75,1.724866271018982,3000,0.0,
1973-11-08 00:00:00+00:00,0.0,4.875,4.75,1.724866271018982,4400,0.0,
1973-11-09 00:00:00+00:00,0.0,5.0,4.875,1.769093632698059,2100,0.0,
1973-11-12 00:00:00+00:00,0.0,5.0,4.875,1.769093632698059,2200,0.0,
1973-11-13 00:00:00+00:00,0.0,4.875,4.875,1.724866271018982,800,0.0,
1973-11-14 00:00:00+00:00,0.0,4.875,4.5,1.5921839475631714,9500,0.0,
1973-11-15 00:00:00+00:00,0.0,4.625,4.5,1.5921839475631714,3500,0.0,
1973-11-16 00:00:00+00:00,0.0,4.75,4.375,1.6364119052886963,1300,0.0,
1973-11-19 00:00:00+00:00,0.0,4.625,4.25,1.5037299394607544,2600,0.0,
1973-11-20 00:00:00+00:00,0.0,4.375,4.125,1.4595024585723877,3300,0.0,
1973-11-21 00:00:00+00:00,0.0,4.25,4.0,1.4595024585723877,8000,0.0,
1973-11-23 00:00:00+00:00,0.0,4.375,4.125,1.4595024585723877,1600,0.0,
1973-11-26 00:00:00+00:00,0.0,4.125,3.75,1.3710479736328125,7400,0.0,
1973-11-27 00:00:00+00:00,0.0,4.0,3.75,1.415274977684021,7000,0.0,
1973-11-28 00:00:00+00:00,0.0,4.5,4.0,1.4595024585723877,8700,0.0,
1973-11-29 00:00:00+00:00,0.0,4.125,3.875,1.3710479736328125,3400,0.0,
1973-11-30 00:00:00+00:00,0.0,4.0,3.75,1.3710479736328125,4900,0.0,
1973-12-03 00:00:00+00:00,0.0,3.75,3.625,1.2825934886932373,4400,0.0,
1973-12-04 00:00:00+00:00,0.0,3.75,3.625,1.3268204927444458,3400,0.0,
1973-12-05 00:00:00+00:00,0.0,3.75,3.625,1.3268204927444458,4900,0.0,
1973-12-06 00:00:00+00:00,0.0,3.75,3.5,1.238365888595581,5300,0.0,
1973-12-07 00:00:00+00:00,0.0,3.625,3.5,1.238365888595581,10500,0.0,
1973-12-10 00:00:00+00:00,0.0,3.875,3.5,1.3268204927444458,4800,0.0,
1973-12-11 00:00:00+00:00,0.0,3.875,3.5,1.3268204927444458,5100,0.0,
1973-12-12 00:00:00+00:00,0.0,3.75,3.25,1.3268204927444458,5600,0.0,
1973-12-13 00:00:00+00:00,0.0,4.0,3.75,1.415274977684021,7400,0.0,
1973-12-14 00:00:00+00:00,0.0,4.0,3.75,1.415274977684021,7100,0.0,
1973-12-17 00:00:00+00:00,0.0,4.125,3.625,1.3710479736328125,14700,0.0,
1973-12-18 00:00:00+00:00,0.0,3.875,3.5,1.2825934886932373,12200,0.0,
1973-12-19 00:00:00+00:00,0.0,3.875,3.375,1.2825934886932373,11200,0.0,
1973-12-20 00:00:00+00:00,0.0,3.625,3.375,1.2825934886932373,6200,0.0,
1973-12-21 00:00:00+00:00,0.0,3.625,3.25,1.2825934886932373,8400,0.0,
1973-12-24 00:00:00+00:00,0.0,3.625,3.375,1.2825934886932373,1600,0.0,
1973-12-26 00:00:00+00:00,0.0,3.625,3.375,1.2825934886932373,11000,0.0,
1973-12-27 00:00:00+00:00,0.0,3.875,3.625,1.3710479736328125,12800,0.0,
1973-12-28 00:00:00+00:00,0.0,3.875,3.75,1.3710479736328125,10200,0.0,
1973-12-31 00:00:00+00:00,0.0,3.625,3.25,1.238365888595581,22600,0.0,
1974-01-02 00:00:00+00:00,0.0,3.5,3.375,1.238365888595581,2400,0.0,
1974-01-03 00:00:00+00:00,0.0,4.0,3.625,1.415274977684021,7600,0.0,
1974-01-04 00:00:00+00:00,0.0,4.25,4.0,1.4595024585723877,4600,0.0,
1974-01-07 00:00:00+00:00,0.0,4.375,4.0,1.547957181930542,6000,0.0,
1974-01-08 00:00:00+00:00,0.0,5.125,4.5,1.769093632698059,14400,0.0,
1974-01-09 00:00:00+00:00,0.0,4.5,4.0,1.5037299394607544,23500,0.0,
1974-01-10 00:00:00+00:00,0.0,4.25,4.125,1.5037299394607544,800,0.0,
1974-01-11 00:00:00+00:00,0.0,4.25,4.125,1.5037299394607544,3600,0.0,
1974-01-14 00:00:00+00:00,0.0,4.125,3.75,1.4595024585723877,3900,0.0,
1974-01-15 00:00:00+00:00,0.0,4.0,3.75,1.415274977684021,3200,0.0,
1974-01-16 00:00:00+00:00,0.0,4.25,4.0,1.4595024585723877,3800,0.0,
1974-01-17 00:00:00+00:00,0.0,4.625,4.375,1.6364119052886963,8900,0.0,
1974-01-18 00:00:00+00:00,0.0,4.625,4.25,1.547957181930542,5700,0.0,
1974-01-21 00:00:00+00:00,0.0,4.5,4.25,1.5921839475631714,7400,0.0,
1974-01-22 00:00:00+00:00,0.0,5.5,4.5,1.857548713684082,31900,0.0,
1974-01-23 00:00:00+00:00,0.0,5.875,5.375,1.90177583694458,33400,0.0,
1974-01-24 00:00:00+00:00,0.0,5.625,5.375,1.90177583694458,7300,0.0,
1974-01-25 00:00:00+00:00,0.0,6.0,5.375,2.1229124069213867,16000,0.0,
1974-01-28 00:00:00+00:00,0.0,6.125,5.25,1.9460034370422363,12400,0.0,
1974-01-29 00:00:00+00:00,0.0,5.375,4.75,1.769093632698059,12500,0.0,
1974-01-30 00:00:00+00:00,0.0,5.5,4.875,1.9460034370422363,14300,0.0,
1974-01-31 00:00:00+00:00,0.0,5.75,5.5,1.9902307987213133,2200,0.0,
1974-02-01 00:00:00+00:00,0.0,5.75,5.5,1.9902307987213133,3800,0.0,
1974-02-04 00:00:00+00:00,0.0,5.625,5.125,1.813321590423584,4000,0.0,
1974-02-05 00:00:00+00:00,0.0,5.5,5.0,1.9460034370422363,5700,0.0,
1974-02-06 00:00:00+00:00,0.0,5.75,5.5,1.9460034370422363,8100,0.0,
1974-02-07 00:00:00+00:00,0.0,5.5,5.125,1.857548713684082,1800,0.0,
1974-02-08 00:00:00+00:00,0.0,5.375,4.75,1.769093632698059,7000,0.0,
1974-02-11 00:00:00+00:00,0.0,5.125,4.625,1.6806386709213257,4100,0.0,
1974-02-12 00:00:00+00:00,0.0,5.0,4.75,1.724866271018982,2300,0.0,
1974-02-13 00:00:00+00:00,0.0,5.0,4.875,1.724866271018982,700,0.0,
1974-02-14 00:00:00+00:00,0.0,5.0,4.875,1.724866271018982,600,0.0,
1974-02-15 00:00:00+00:00,0.0,5.0,4.875,1.724866271018982,1100,0.0,
1974-02-19 00:00:00+00:00,0.0,5.5,5.0,1.769093632698059,16500,0.0,
1974-02-20 00:00:00+00:00,0.0,5.5,5.125,1.9460034370422363,4100,0.0,
1974-02-21 00:00:00+00:00,0.0,5.625,5.375,1.9460034370422363,10700,0.0,
1974-02-22 00:00:00+00:00,0.0,5.5,5.25,1.857548713684082,1400,0.0,
1974-02-25 00:00:00+00:00,0.0,5.375,5.25,1.90177583694458,1500,0.0,
1974-02-26 00:00:00+00:00,0.0,5.25,5.25,1.857548713684082,2300,0.0,
1974-02-27 00:00:00+00:00,0.0,5.5,5.25,1.857548713684082,5200,0.0,
1974-02-28 00:00:00+00:00,0.0,5.375,5.25,1.90177583694458,1300,0.0,
1974-03-01 00:00:00+00:00,0.0,5.25,5.25,1.857548713684082,300,0.0,
1974-03-04 00:00:00+00:00,0.0,5.5,5.25,1.90177583694458,3600,0.0,
1974-03-05 00:00:00+00:00,0.0,5.5,5.25,1.90177583694458,6700,0.0,
1974-03-06 00:00:00+00:00,0.0,5.5,5.375,1.9460034370422363,4600,0.0,
1974-03-07 00:00:00+00:00,0.0,5.625,5.375,1.9460034370422363,4900,0.0,
1974-03-08 00:00:00+00:00,0.0,6.75,5.625,2.344049453735352,48300,0.0,
1974-03-11 00:00:00+00:00,0.0,6.75,6.125,2.344049453735352,32000,0.0,
1974-03-12 00:00:00+00:00,0.0,6.625,6.0,2.211367130279541,10900,0.0,
1974-03-13 00:00:00+00:00,0.0,6.5,6.25,2.25559401512146,17800,0.0,
1974-03-14 00:00:00+00:00,0.0,6.625,6.375,2.2998218536376958,18000,0.0,
1974-03-15 00:00:00+00:00,0.0,7.5,6.5,2.609412670135498,56900,0.0,
1974-03-18 00:00:00+00:00,0.0,7.25,6.625,2.344049453735352,17900,0.0,
1974-03-19 00:00:00+00:00,0.0,6.875,6.5,2.344049453735352,10700,0.0,
1974-03-20 00:00:00+00:00,0.0,6.875,6.625,2.344049453735352,6800,0.0,
1974-03-21 00:00:00+00:00,0.0,6.75,6.125,2.167139768600464,8400,0.0,
1974-03-22 00:00:00+00:00,0.0,6.125,5.75,2.167139768600464,11200,0.0,
1974-03-25 00:00:00+00:00,0.0,6.25,5.875,2.211367130279541,6100,0.0,
1974-03-26 00:00:00+00:00,0.0,6.75,6.375,2.2998218536376958,7400,0.0,
1974-03-27 00:00:00+00:00,0.0,6.5,6.25,2.211367130279541,7500,0.0,
1974-03-28 00:00:00+00:00,0.0,6.375,6.25,2.25559401512146,3000,0.0,
1974-03-29 00:00:00+00:00,0.0,7.125,6.5,2.3882768154144287,23200,0.0,
1974-04-01 00:00:00+00:00,0.0,7.0,6.875,2.476731777191162,10400,0.0,
1974-04-02 00:00:00+00:00,0.0,7.0,6.75,2.4325039386749268,15200,0.0,
1974-04-03 00:00:00+00:00,0.0,7.125,6.875,2.476731777191162,10000,0.0,
1974-04-04 00:00:00+00:00,0.0,7.625,6.875,2.6978673934936523,39900,0.0,
1974-04-05 00:00:00+00:00,0.0,7.625,7.125,2.520958185195923,16800,0.0,
1974-04-08 00:00:00+00:00,0.0,7.0,6.625,2.476731777191162,12000,0.0,
1974-04-09 00:00:00+00:00,0.0,7.125,7.0,2.476731777191162,3800,0.0,
1974-04-10 00:00:00+00:00,0.0,7.0,6.75,2.476731777191162,4400,0.0,
1974-04-11 00:00:00+00:00,0.0,7.0,6.75,2.476731777191162,6400,0.0,
1974-04-15 00:00:00+00:00,0.0,6.75,6.375,2.344049453735352,7400,0.0,
1974-04-16 00:00:00+00:00,0.0,7.0,6.625,2.476731777191162,14200,0.0,
1974-04-17 00:00:00+00:00,0.0,7.0,6.75,2.4325039386749268,7500,0.0,
1974-04-18 00:00:00+00:00,0.0,6.875,6.625,2.3882768154144287,12800,0.0,
1974-04-19 00:00:00+00:00,0.0,6.75,6.625,2.3882768154144287,8400,0.0,
1974-04-22 00:00:00+00:00,0.0,6.625,6.375,2.2998218536376958,9500,0.0,
1974-04-23 00:00:00+00:00,0.0,6.5,6.125,2.211367130279541,11100,0.0,
1974-04-24 00:00:00+00:00,0.0,6.25,6.0,2.211367130279541,11900,0.0,
1974-04-25 00:00:00+00:00,0.0,6.75,6.0,2.3882768154144287,14200,0.0,
1974-04-26 00:00:00+00:00,0.0,6.875,6.0,2.211367130279541,13100,0.0,
1974-04-29 00:00:00+00:00,0.0,6.25,6.125,2.211367130279541,2600,0.0,
1974-04-30 00:00:00+00:00,0.0,6.5,6.25,2.25559401512146,3600,0.0,
1974-05-01 00:00:00+00:00,0.0,6.625,6.25,2.344049453735352,8100,0.0,
1974-05-02 00:00:00+00:00,0.0,6.625,6.375,2.2998218536376958,2300,0.0,
1974-05-03 00:00:00+00:00,0.0,6.5,6.375,2.2998218536376958,1400,0.0,
1974-05-06 00:00:00+00:00,0.0,6.625,6.5,2.344049453735352,5700,0.0,
