date,ATI_Open,ATI_High,ATI_Low,ATI_Close,ATI_Volume,ATI_Dividends,ATI_Stock Splits
1999-12-29 00:00:00+00:00,21.125,22.0625,21.125,14.786399841308594,160500,0.0,
1999-12-30 00:00:00+00:00,21.875,22.6875,21.875,14.786399841308594,307800,0.0,
1999-12-31 00:00:00+00:00,22.25,22.5,22.0,15.080451011657717,100000,0.0,
2000-01-03 00:00:00+00:00,22.3125,22.5,22.125,14.912419319152832,401800,0.0,
2000-01-04 00:00:00+00:00,22.4375,23.5625,22.3125,15.374488830566406,572100,0.0,
2000-01-05 00:00:00+00:00,22.875,23.75,22.75,15.878576278686523,452800,0.0,
2000-01-06 00:00:00+00:00,23.5,23.6875,23.375,15.794562339782717,506100,0.0,
2000-01-07 00:00:00+00:00,23.4375,23.75,23.3125,15.794562339782717,197800,0.0,
2000-01-10 00:00:00+00:00,23.4375,23.75,23.1875,15.66854190826416,334100,0.0,
2000-01-11 00:00:00+00:00,23.0,23.0625,22.8125,15.332489013671877,393900,0.0,
2000-01-12 00:00:00+00:00,22.9375,22.9375,22.625,15.332489013671877,391400,0.0,
2000-01-13 00:00:00+00:00,23.0,23.125,22.6875,15.332489013671877,373300,0.0,
2000-01-14 00:00:00+00:00,22.5625,23.5,22.5625,15.75255012512207,521100,0.0,
2000-01-18 00:00:00+00:00,23.0625,23.4375,22.5,15.710549354553224,345600,0.0,
2000-01-19 00:00:00+00:00,23.25,23.3125,22.75,15.290481567382812,236300,0.0,
2000-01-20 00:00:00+00:00,22.75,23.0,22.5,15.122450828552246,384500,0.0,
2000-01-21 00:00:00+00:00,22.875,22.875,22.0625,14.828402519226074,358100,0.0,
2000-01-24 00:00:00+00:00,22.75,22.75,21.4375,14.450342178344728,207700,0.0,
2000-01-25 00:00:00+00:00,21.375,21.625,21.1875,14.53435516357422,375800,0.0,
2000-01-26 00:00:00+00:00,21.5,21.625,21.3125,14.53435516357422,188900,0.0,
2000-01-27 00:00:00+00:00,21.375,21.75,21.3125,14.408339500427246,255400,0.0,
2000-01-28 00:00:00+00:00,21.3125,21.5625,21.125,14.198305130004885,172900,0.0,
2000-01-31 00:00:00+00:00,21.0625,21.25,20.75,14.030274391174316,302500,0.0,
2000-02-01 00:00:00+00:00,20.8125,20.8125,20.1875,13.94626235961914,380100,0.0,
2000-02-02 00:00:00+00:00,20.625,20.6875,19.5,13.106127738952637,594800,0.0,
2000-02-03 00:00:00+00:00,19.5625,19.5625,18.5,12.686060905456545,651800,0.0,
2000-02-04 00:00:00+00:00,19.0625,19.0625,18.5,12.518031120300291,395800,0.0,
2000-02-07 00:00:00+00:00,18.5625,18.75,18.0,12.47602653503418,315700,0.0,
2000-02-08 00:00:00+00:00,19.0,19.1875,17.8125,12.22398281097412,453900,0.0,
2000-02-09 00:00:00+00:00,18.1875,18.75,18.0,12.30799674987793,617600,0.0,
2000-02-10 00:00:00+00:00,18.1875,18.25,17.8125,12.01395320892334,259800,0.0,
2000-02-11 00:00:00+00:00,17.5,17.875,16.625,11.635890007019045,377200,0.0,
2000-02-14 00:00:00+00:00,17.0625,17.5625,17.0,11.635890007019045,331600,0.0,
2000-02-15 00:00:00+00:00,17.375,17.75,17.25,11.84592056274414,315600,0.0,
2000-02-16 00:00:00+00:00,17.5,17.6875,17.3125,11.761908531188965,211900,0.0,
2000-02-17 00:00:00+00:00,17.875,17.875,17.25,11.803915023803713,258800,0.0,
2000-02-18 00:00:00+00:00,17.3125,17.4375,16.875,11.677895545959473,332100,0.0,
2000-02-22 00:00:00+00:00,17.25,18.1875,17.0,11.88792610168457,297300,0.0,
2000-02-23 00:00:00+00:00,17.75,18.0,16.9375,11.971943855285645,437400,0.0,
2000-02-24 00:00:00+00:00,17.625,17.625,16.125,11.428150177001951,545600,0.2,
2000-02-25 00:00:00+00:00,16.5625,17.125,16.4375,11.343185424804688,296200,0.0,
2000-02-28 00:00:00+00:00,16.6875,17.375,16.625,11.640569686889648,242000,0.0,
2000-02-29 00:00:00+00:00,17.0,17.0625,16.6875,11.513116836547852,412600,0.0,
2000-03-01 00:00:00+00:00,16.6875,17.25,16.25,11.598087310791016,314000,0.0,
2000-03-02 00:00:00+00:00,17.0625,17.6875,16.9375,11.980440139770508,305300,0.0,
2000-03-03 00:00:00+00:00,17.75,18.625,17.75,12.40527629852295,478100,0.0,
2000-03-06 00:00:00+00:00,18.1875,18.1875,17.75,12.235342025756836,717700,0.0,
2000-03-07 00:00:00+00:00,17.9375,18.0,17.625,12.022919654846191,452000,0.0,
2000-03-08 00:00:00+00:00,17.5625,17.5625,16.75,11.513116836547852,424400,0.0,
2000-03-09 00:00:00+00:00,16.9375,16.9375,16.4375,11.300697326660156,441000,0.0,
2000-03-10 00:00:00+00:00,16.5625,17.6875,16.5625,12.022919654846191,201100,0.0,
2000-03-13 00:00:00+00:00,17.9375,18.125,17.0,11.598087310791016,520800,0.0,
2000-03-14 00:00:00+00:00,17.0,17.4375,16.9375,11.810505867004396,312100,0.0,
2000-03-15 00:00:00+00:00,17.25,18.125,17.1875,12.19285488128662,544400,0.0,
2000-03-16 00:00:00+00:00,18.1875,18.75,18.0625,12.702665328979492,580700,0.0,
2000-03-17 00:00:00+00:00,18.3125,18.625,17.875,12.320307731628418,501600,0.0,
2000-03-20 00:00:00+00:00,18.375,18.9375,18.3125,12.660178184509276,296800,0.0,
2000-03-21 00:00:00+00:00,18.125,18.375,18.125,12.49024772644043,473500,0.0,
2000-03-22 00:00:00+00:00,18.375,18.375,17.875,12.235342025756836,300400,0.0,
2000-03-23 00:00:00+00:00,18.25,18.875,18.125,12.660178184509276,327100,0.0,
2000-03-24 00:00:00+00:00,18.375,18.625,18.25,12.575213432312012,408500,0.0,
2000-03-27 00:00:00+00:00,18.5,19.0,18.0625,12.277825355529783,323200,0.0,
2000-03-28 00:00:00+00:00,18.1875,18.9375,18.0,12.320307731628418,243700,0.0,
2000-03-29 00:00:00+00:00,18.0,18.6875,18.0,12.447761535644531,173700,0.0,
2000-03-30 00:00:00+00:00,18.5,20.1875,18.4375,13.254955291748049,300600,0.0,
2000-03-31 00:00:00+00:00,19.25,20.5625,19.25,13.637310028076172,455100,0.0,
2000-04-03 00:00:00+00:00,20.0625,20.3125,19.875,13.764761924743652,367500,0.0,
2000-04-04 00:00:00+00:00,20.625,20.6875,19.5625,13.55234146118164,252900,0.0,
2000-04-05 00:00:00+00:00,20.3125,20.375,19.9375,13.807243347167969,294800,0.0,
2000-04-06 00:00:00+00:00,20.4375,20.5,19.9375,13.679786682128906,362300,0.0,
2000-04-07 00:00:00+00:00,20.1875,20.1875,19.875,13.55234146118164,168600,0.0,
2000-04-10 00:00:00+00:00,20.25,20.25,19.9375,13.594822883605955,246400,0.0,
2000-04-11 00:00:00+00:00,20.0,20.3125,19.75,13.594822883605955,251600,0.0,
2000-04-12 00:00:00+00:00,20.125,21.125,20.0625,14.232086181640623,338800,0.0,
2000-04-13 00:00:00+00:00,21.625,21.625,21.0,14.48698902130127,245300,0.0,
2000-04-14 00:00:00+00:00,21.4375,21.4375,19.4375,13.424884796142578,236800,0.0,
2000-04-17 00:00:00+00:00,19.8125,20.375,19.25,13.807243347167969,260500,0.0,
2000-04-18 00:00:00+00:00,20.1875,20.75,20.1875,13.97718334197998,533100,0.0,
2000-04-19 00:00:00+00:00,20.5625,21.3125,20.5625,14.189598083496094,320300,0.0,
2000-04-20 00:00:00+00:00,20.75,21.5,20.75,14.147113800048828,202900,0.0,
2000-04-24 00:00:00+00:00,20.625,20.875,19.96875,13.594822883605955,185100,0.0,
2000-04-25 00:00:00+00:00,20.75,20.875,20.5625,14.104629516601562,229600,0.0,
2000-04-26 00:00:00+00:00,21.25,23.0625,20.9375,15.676530838012695,743200,0.0,
2000-04-27 00:00:00+00:00,23.125,23.6875,22.9375,15.931432723999023,702400,0.0,
2000-04-28 00:00:00+00:00,23.4375,24.5,23.4375,16.441238403320312,526500,0.0,
2000-05-01 00:00:00+00:00,24.25,25.0,24.25,16.908571243286133,244200,0.0,
2000-05-02 00:00:00+00:00,25.125,25.4375,24.75,16.951045989990234,554600,0.0,
2000-05-03 00:00:00+00:00,25.0625,25.375,24.8125,17.163475036621094,192300,0.0,
2000-05-04 00:00:00+00:00,25.1875,25.5,24.9375,17.29092025756836,305100,0.0,
2000-05-05 00:00:00+00:00,25.5,25.6875,25.0,17.20594596862793,409400,0.0,
2000-05-08 00:00:00+00:00,25.0,25.3125,24.75,17.120981216430664,176800,0.0,
2000-05-09 00:00:00+00:00,25.125,25.1875,24.6875,16.78110694885254,233300,0.0,
2000-05-10 00:00:00+00:00,24.8125,24.9375,24.4375,16.78110694885254,317700,0.0,
2000-05-11 00:00:00+00:00,24.625,26.125,24.5625,17.41836929321289,337000,0.0,
2000-05-12 00:00:00+00:00,25.75,26.3125,25.4375,17.29092025756836,270100,0.0,
2000-05-15 00:00:00+00:00,25.5625,25.875,25.5,17.33339500427246,192900,0.0,
2000-05-16 00:00:00+00:00,25.5,25.5625,24.625,17.20594596862793,348100,0.0,
2000-05-17 00:00:00+00:00,24.3125,24.625,23.625,16.653661727905273,1091100,0.0,
2000-05-18 00:00:00+00:00,24.5625,25.875,24.5625,16.951045989990234,246800,0.0,
2000-05-19 00:00:00+00:00,24.5625,26.8125,24.5,17.843212127685547,440100,0.0,
2000-05-22 00:00:00+00:00,26.125,26.75,26.125,17.928180694580078,360700,0.0,
2000-05-23 00:00:00+00:00,26.0,26.125,24.0,16.653661727905273,550100,0.0,
2000-05-24 00:00:00+00:00,25.0,25.125,24.75,16.908571243286133,236300,0.0,
2000-05-25 00:00:00+00:00,24.625,24.6875,23.75,16.274707794189453,631300,0.2,
2000-05-26 00:00:00+00:00,24.0,24.25,23.125,15.974910736083984,345100,0.0,
2000-05-30 00:00:00+00:00,23.1875,23.625,23.1875,16.189050674438477,457600,0.0,
2000-05-31 00:00:00+00:00,23.5,23.875,22.25,15.503795623779297,500300,0.0,
2000-06-01 00:00:00+00:00,22.9375,23.125,22.0625,15.46097469329834,342900,0.0,
2000-06-02 00:00:00+00:00,22.5,22.875,22.5,15.546626091003418,272600,0.0,
2000-06-05 00:00:00+00:00,23.0625,23.0625,22.125,15.37531280517578,213500,0.0,
2000-06-06 00:00:00+00:00,22.375,22.875,22.1875,15.204007148742676,178900,0.0,
2000-06-07 00:00:00+00:00,22.125,22.125,21.0625,14.433094024658203,286200,0.0,
2000-06-08 00:00:00+00:00,21.1875,21.5,21.125,14.475923538208008,153900,0.0,
2000-06-09 00:00:00+00:00,21.125,21.375,21.0,14.475923538208008,136300,0.0,
2000-06-12 00:00:00+00:00,21.25,21.5,21.25,14.5615816116333,147200,0.0,
2000-06-13 00:00:00+00:00,21.4375,21.5,21.25,14.64723014831543,203800,0.0,
2000-06-14 00:00:00+00:00,21.25,21.5,21.25,14.64723014831543,135400,0.0,
2000-06-15 00:00:00+00:00,21.625,21.625,20.75,14.218950271606444,173000,0.0,
2000-06-16 00:00:00+00:00,20.25,20.8125,20.25,13.876333236694336,303400,0.0,
2000-06-19 00:00:00+00:00,20.25,20.25,19.6875,13.490875244140623,196600,0.0,
2000-06-20 00:00:00+00:00,19.4375,19.75,19.0625,13.105422019958496,231700,0.0,
2000-06-21 00:00:00+00:00,19.0,19.9375,19.0,13.576534271240234,211500,0.0,
2000-06-22 00:00:00+00:00,19.875,20.0,19.4375,13.319560050964355,172000,0.0,
2000-06-23 00:00:00+00:00,19.5625,20.0,19.5,13.619359970092772,125000,0.0,
2000-06-26 00:00:00+00:00,19.75,20.375,19.75,13.919159889221191,233200,0.0,
2000-06-27 00:00:00+00:00,20.0625,20.375,20.0625,13.876333236694336,206000,0.0,
2000-06-28 00:00:00+00:00,20.3125,20.3125,19.25,13.28744411468506,227500,0.0,
2000-06-29 00:00:00+00:00,19.625,19.875,19.4375,13.36239242553711,231500,0.0,
2000-06-30 00:00:00+00:00,19.375,19.5,17.984375,12.334514617919922,447200,0.0,
2000-07-03 00:00:00+00:00,18.125,19.75,18.125,13.490875244140623,247600,0.0,
2000-07-05 00:00:00+00:00,20.0625,20.0625,19.375,13.405221939086914,184500,0.0,
2000-07-06 00:00:00+00:00,19.5,19.75,19.4375,13.405221939086914,81800,0.0,
2000-07-07 00:00:00+00:00,19.8125,20.0,19.3125,13.36239242553711,229900,0.0,
2000-07-10 00:00:00+00:00,19.5,20.5,19.5,13.662188529968262,142800,0.0,
2000-07-11 00:00:00+00:00,20.0,20.6875,20.0,13.876333236694336,98400,0.0,
2000-07-12 00:00:00+00:00,20.25,20.5,20.0625,13.747842788696287,80900,0.0,
2000-07-13 00:00:00+00:00,20.1875,20.5,20.1875,13.961983680725098,62100,0.0,
2000-07-14 00:00:00+00:00,20.3125,20.625,19.875,13.662188529968262,150000,0.0,
2000-07-17 00:00:00+00:00,20.0,20.125,19.8125,13.619359970092772,70600,0.0,
2000-07-18 00:00:00+00:00,19.5,20.1875,19.5,13.747842788696287,133500,0.0,
2000-07-19 00:00:00+00:00,20.0625,20.3125,19.75,13.619359970092772,115800,0.0,
2000-07-20 00:00:00+00:00,19.75,20.125,19.75,13.619359970092772,135400,0.0,
2000-07-21 00:00:00+00:00,19.875,20.0625,19.875,13.705010414123535,120000,0.0,
2000-07-24 00:00:00+00:00,20.0,20.5625,20.0,13.961983680725098,145600,0.0,
2000-07-25 00:00:00+00:00,20.5,20.5,20.0,13.747842788696287,87100,0.0,
2000-07-26 00:00:00+00:00,20.0625,20.125,19.625,13.705010414123535,312700,0.0,
2000-07-27 00:00:00+00:00,20.25,21.25,20.25,14.475923538208008,312500,0.0,
2000-07-28 00:00:00+00:00,21.1875,21.375,20.125,13.876333236694336,283600,0.0,
2000-07-31 00:00:00+00:00,20.125,21.125,20.125,14.176127433776855,487800,0.0,
2000-08-01 00:00:00+00:00,20.8125,21.375,20.75,14.475923538208008,385800,0.0,
2000-08-02 00:00:00+00:00,21.1875,21.875,21.1875,14.77572250366211,391100,0.0,
2000-08-03 00:00:00+00:00,21.5625,21.75,21.125,14.51874828338623,278300,0.0,
2000-08-04 00:00:00+00:00,21.4375,21.4375,20.9375,14.390256881713867,247100,0.0,
2000-08-07 00:00:00+00:00,20.9375,21.125,20.875,14.390256881713867,403600,0.0,
2000-08-08 00:00:00+00:00,21.0,21.5,21.0,14.690061569213867,82000,0.0,
2000-08-09 00:00:00+00:00,21.3125,21.3125,20.875,14.51874828338623,153300,0.0,
2000-08-10 00:00:00+00:00,21.0625,21.5625,21.0625,14.64723014831543,103400,0.0,
2000-08-11 00:00:00+00:00,21.375,22.0625,21.375,14.947030067443848,129300,0.0,
2000-08-14 00:00:00+00:00,21.5625,22.0625,21.5,14.989860534667969,88700,0.0,
2000-08-15 00:00:00+00:00,21.75,22.0,21.75,14.90420627593994,78300,0.0,
2000-08-16 00:00:00+00:00,21.625,22.0625,21.625,14.947030067443848,61700,0.0,
2000-08-17 00:00:00+00:00,21.6875,22.0625,21.6875,14.90420627593994,123400,0.0,
2000-08-18 00:00:00+00:00,22.0,22.0625,21.75,14.90420627593994,108400,0.0,
2000-08-21 00:00:00+00:00,21.75,21.875,21.625,14.861385345458984,79300,0.0,
2000-08-22 00:00:00+00:00,21.625,22.3125,21.625,15.246831893920898,184600,0.0,
2000-08-23 00:00:00+00:00,22.125,22.1875,21.6875,14.989860534667969,172600,0.0,
2000-08-24 00:00:00+00:00,21.625,22.0,21.625,15.214622497558594,94100,0.2,
2000-08-25 00:00:00+00:00,22.0,22.1875,22.0,15.25784397125244,53300,0.0,
2000-08-28 00:00:00+00:00,22.0625,22.1875,21.9375,15.214622497558594,61600,0.0,
2000-08-29 00:00:00+00:00,22.0,22.0,21.5,14.912057876586914,114900,0.0,
2000-08-30 00:00:00+00:00,21.625,21.75,21.4375,14.912057876586914,47400,0.0,
2000-08-31 00:00:00+00:00,21.625,22.1875,21.5625,15.05253791809082,138600,0.0,
2000-09-01 00:00:00+00:00,21.75,21.75,21.25,14.99851131439209,110200,0.0,
2000-09-05 00:00:00+00:00,21.6875,22.625,21.6875,15.603639602661133,126700,0.0,
2000-09-06 00:00:00+00:00,22.625,22.625,21.875,15.517184257507324,101800,0.0,
2000-09-07 00:00:00+00:00,22.25,22.375,21.3125,14.782393455505373,275800,0.0,
2000-09-08 00:00:00+00:00,21.3125,21.3125,20.5,14.609496116638184,248800,0.0,
2000-09-11 00:00:00+00:00,20.625,20.875,20.5,14.177266120910645,163700,0.0,
2000-09-12 00:00:00+00:00,20.375,20.5,20.0625,13.874701499938965,194000,0.0,
2000-09-13 00:00:00+00:00,19.8125,20.8125,19.8125,14.350152969360352,226900,0.0,
2000-09-14 00:00:00+00:00,20.75,20.875,20.25,14.134038925170898,683200,0.0,
2000-09-15 00:00:00+00:00,20.3125,20.3125,19.6875,13.658581733703612,470700,0.0,
2000-09-18 00:00:00+00:00,19.625,19.75,19.25,13.31279754638672,455800,0.0,
2000-09-19 00:00:00+00:00,19.1875,19.1875,18.625,13.010231018066406,467400,0.0,
2000-09-20 00:00:00+00:00,18.8125,19.0,18.5625,12.880558013916016,439900,0.0,
2000-09-21 00:00:00+00:00,18.5,18.5,18.0625,12.664445877075195,287300,0.0,
2000-09-22 00:00:00+00:00,18.375,18.5,18.0,12.621217727661133,303700,0.0,
2000-09-25 00:00:00+00:00,18.375,18.375,17.9375,12.405101776123049,204200,0.0,
2000-09-26 00:00:00+00:00,18.0,18.125,17.3125,12.102540016174316,209100,0.0,
2000-09-27 00:00:00+00:00,17.25,17.875,17.125,12.14576530456543,233400,0.0,
2000-09-28 00:00:00+00:00,17.4375,17.9375,17.0625,12.232213020324709,251300,0.0,
2000-09-29 00:00:00+00:00,17.5625,18.375,17.5625,12.534770965576172,269500,0.0,
2000-10-02 00:00:00+00:00,18.25,18.4375,18.0625,12.577995300292969,233800,0.0,
2000-10-03 00:00:00+00:00,18.0625,18.3125,18.0,12.491551399230955,112200,0.0,
2000-10-04 00:00:00+00:00,17.875,18.3125,17.875,12.448326110839844,147600,0.0,
2000-10-05 00:00:00+00:00,18.0625,18.125,17.8125,12.318657875061035,195800,0.0,
2000-10-06 00:00:00+00:00,17.8125,17.8125,17.375,12.275434494018556,230300,0.0,
2000-10-09 00:00:00+00:00,17.875,18.5,17.875,12.621217727661133,85200,0.0,
2000-10-10 00:00:00+00:00,18.375,18.6875,18.3125,12.794114112854004,152400,0.0,
2000-10-11 00:00:00+00:00,18.5,18.75,18.3125,12.794114112854004,102100,0.0,
2000-10-12 00:00:00+00:00,18.5,18.6875,18.3125,12.750892639160156,121200,0.0,
2000-10-13 00:00:00+00:00,18.6875,18.75,18.4375,12.880558013916016,166100,0.0,
2000-10-16 00:00:00+00:00,18.5625,18.875,18.5,12.923787117004396,139700,0.0,
2000-10-17 00:00:00+00:00,18.875,19.0625,18.75,12.96700954437256,165400,0.0,
2000-10-18 00:00:00+00:00,18.8125,18.9375,18.5,12.923787117004396,112100,0.0,
2000-10-19 00:00:00+00:00,18.6875,19.5,18.625,13.31279754638672,156800,0.0,
2000-10-20 00:00:00+00:00,19.4375,19.4375,18.875,13.09667682647705,139000,0.0,
2000-10-23 00:00:00+00:00,18.9375,19.3125,18.625,13.09667682647705,141300,0.0,
2000-10-24 00:00:00+00:00,19.0625,19.4375,19.0625,13.39924430847168,159100,0.0,
2000-10-25 00:00:00+00:00,19.5,19.5,19.0,13.139900207519531,126900,0.0,
2000-10-26 00:00:00+00:00,19.125,19.5,19.0625,13.39924430847168,70300,0.0,
2000-10-27 00:00:00+00:00,19.4375,19.4375,18.9375,13.226348876953123,147000,0.0,
2000-10-30 00:00:00+00:00,19.25,20.5625,19.25,13.831475257873535,151600,0.0,
2000-10-31 00:00:00+00:00,19.8125,20.5,19.8125,14.004365921020508,201400,0.0,
2000-11-01 00:00:00+00:00,20.0,20.4375,19.6875,13.874701499938965,122500,0.0,
2000-11-02 00:00:00+00:00,20.0,20.375,19.875,13.91791534423828,90900,0.0,
2000-11-03 00:00:00+00:00,20.1875,20.1875,19.9375,13.91791534423828,73500,0.0,
2000-11-06 00:00:00+00:00,20.0,20.0625,19.875,13.745025634765623,122800,0.0,
2000-11-07 00:00:00+00:00,19.625,19.8125,19.5625,13.572131156921388,64100,0.0,
2000-11-08 00:00:00+00:00,19.5625,19.75,19.25,13.485688209533691,119800,0.0,
2000-11-09 00:00:00+00:00,19.5,20.125,19.25,13.831475257873535,141800,0.0,
2000-11-10 00:00:00+00:00,20.0625,20.0625,19.1875,13.39924430847168,114400,0.0,
2000-11-13 00:00:00+00:00,19.4375,19.4375,19.125,13.442466735839844,149800,0.0,
2000-11-14 00:00:00+00:00,19.1875,20.25,19.125,13.485688209533691,305500,0.0,
2000-11-15 00:00:00+00:00,19.4375,19.4375,18.875,13.356016159057615,198700,0.0,
2000-11-16 00:00:00+00:00,19.375,19.375,18.1875,12.880558013916016,201300,0.0,
2000-11-17 00:00:00+00:00,18.375,18.875,18.0,12.664445877075195,223200,0.0,
2000-11-20 00:00:00+00:00,18.3125,19.3125,18.1875,13.183116912841797,303900,0.0,
2000-11-21 00:00:00+00:00,19.5625,20.9375,19.3125,13.96114444732666,400900,0.0,
2000-11-22 00:00:00+00:00,19.9375,20.125,19.625,13.838909149169922,121200,0.2,
2000-11-24 00:00:00+00:00,19.6875,20.0625,19.625,13.838909149169922,32500,0.0,
2000-11-27 00:00:00+00:00,19.9375,20.75,19.9375,14.231805801391602,128100,0.0,
2000-11-28 00:00:00+00:00,20.25,20.8125,20.25,14.31911849975586,102000,0.0,
2000-11-29 00:00:00+00:00,20.3125,20.3125,19.6875,13.926223754882812,125300,0.0,
2000-11-30 00:00:00+00:00,20.0,20.0,19.625,13.88256549835205,151300,0.0,
2000-12-01 00:00:00+00:00,19.875,20.1875,19.8125,14.01353359222412,274900,0.0,
2000-12-04 00:00:00+00:00,20.1875,20.9375,20.0625,14.537405014038086,168100,0.0,
2000-12-05 00:00:00+00:00,20.75,20.8125,20.125,14.31911849975586,221200,0.0,
2000-12-06 00:00:00+00:00,20.625,21.0,19.8125,13.926223754882812,172800,0.0,
2000-12-07 00:00:00+00:00,19.9375,19.9375,18.8125,13.140413284301758,211300,0.0,
2000-12-08 00:00:00+00:00,19.375,19.375,18.3125,13.096755981445312,390300,0.0,
2000-12-11 00:00:00+00:00,18.75,18.8125,18.3125,12.96579647064209,295700,0.0,
2000-12-12 00:00:00+00:00,18.75,19.0,18.3125,12.878479957580566,179000,0.0,
2000-12-13 00:00:00+00:00,18.875,18.875,18.3125,12.922137260437012,243500,0.0,
2000-12-14 00:00:00+00:00,18.5,18.5,17.375,12.310955047607422,155800,0.0,
2000-12-15 00:00:00+00:00,17.25,17.875,16.3125,11.39418125152588,634200,0.0,
2000-12-18 00:00:00+00:00,16.6875,16.8125,15.5,11.08859157562256,491600,0.0,
2000-12-19 00:00:00+00:00,15.875,16.0625,15.5625,10.870311737060549,632500,0.0,
2000-12-20 00:00:00+00:00,13.0,13.375,12.5,9.08042049407959,1847700,0.0,
2000-12-21 00:00:00+00:00,13.25,14.25,13.125,9.691603660583496,398800,0.0,
2000-12-22 00:00:00+00:00,13.9375,15.4375,13.875,10.259126663208008,586900,0.0,
2000-12-26 00:00:00+00:00,14.6875,15.1875,14.625,10.433752059936523,331300,0.0,
2000-12-27 00:00:00+00:00,14.8125,15.3125,14.5625,10.30278205871582,411800,0.0,
2000-12-28 00:00:00+00:00,14.625,15.5625,14.625,10.652029991149902,261900,0.0,
2000-12-29 00:00:00+00:00,15.375,16.1875,15.25,11.08859157562256,376600,0.0,
2001-01-02 00:00:00+00:00,15.9375,16.1875,15.0,10.608375549316406,328900,0.0,
2001-01-03 00:00:00+00:00,15.4375,15.5625,14.5,10.477409362792969,361000,0.0,
2001-01-04 00:00:00+00:00,15.0,15.375,14.625,10.390095710754396,357100,0.0,
2001-01-05 00:00:00+00:00,15.0,15.25,14.25,10.084503173828123,1201300,0.0,
2001-01-08 00:00:00+00:00,14.5625,15.1875,13.375,9.73525619506836,861600,0.0,
2001-01-09 00:00:00+00:00,14.1875,14.375,13.5,9.647947311401367,541300,0.0,
2001-01-10 00:00:00+00:00,13.75,13.875,13.4375,9.604290008544922,463500,0.0,
2001-01-11 00:00:00+00:00,13.875,14.125,13.5625,9.516979217529297,301900,0.0,
2001-01-12 00:00:00+00:00,13.625,13.75,13.1875,9.211384773254396,251000,0.0,
2001-01-16 00:00:00+00:00,13.5625,14.8125,13.4375,10.084503173828123,454500,0.0,
2001-01-17 00:00:00+00:00,14.4375,14.625,14.125,10.215471267700195,285600,0.0,
2001-01-18 00:00:00+00:00,14.25,14.9375,13.5625,10.128156661987305,626200,0.0,
2001-01-19 00:00:00+00:00,14.5,14.75,14.3125,10.259126663208008,219400,0.0,
2001-01-22 00:00:00+00:00,14.5625,14.875,14.3125,10.259126663208008,606500,0.0,
2001-01-23 00:00:00+00:00,14.625,15.6875,14.625,10.870311737060549,425400,0.0,
2001-01-24 00:00:00+00:00,15.875,16.25,15.75,11.08859157562256,470700,0.0,
2001-01-25 00:00:00+00:00,15.625,15.875,15.625,11.04493522644043,334900,0.0,
2001-01-26 00:00:00+00:00,15.9375,16.125,15.6875,11.132246017456056,308700,0.0,
2001-01-29 00:00:00+00:00,16.290000915527344,16.290000915527344,16.079999923706055,11.350520133972168,205300,0.0,
2001-01-30 00:00:00+00:00,16.399999618530273,16.549999237060547,16.260000228881836,11.434345245361328,268500,0.0,
2001-01-31 00:00:00+00:00,16.600000381469727,17.0,16.600000381469727,11.76962184906006,317000,0.0,
2001-02-01 00:00:00+00:00,16.760000228881836,16.959999084472656,16.760000228881836,11.755650520324709,331100,0.0,
