date,INTZ_Open,INTZ_High,INTZ_Low,INTZ_Close,INTZ_Volume,INTZ_Dividends,INTZ_Stock Splits
2001-01-29 00:00:00+00:00,507.5,530.0,505.0,515.0,368,,
2001-01-30 00:00:00+00:00,501.25,525.0,480.0,525.0,1139,,
2001-01-31 00:00:00+00:00,515.0,680.0,515.0,590.0,3103,,
2001-02-01 00:00:00+00:00,598.75,660.0,555.0,570.0,1231,,
2001-02-02 00:00:00+00:00,577.5,595.0,530.0,537.5,448,,
2001-02-05 00:00:00+00:00,527.5,550.0,500.0,520.0,373,,
2001-02-06 00:00:00+00:00,525.0,530.0,500.0,510.0,411,,
2001-02-07 00:00:00+00:00,510.0,510.0,470.0,485.0,899,,
2001-02-08 00:00:00+00:00,498.75,500.0,460.0,470.0,546,,
2001-02-09 00:00:00+00:00,460.0,480.0,420.0,440.0,615,,
2001-02-12 00:00:00+00:00,430.0,430.0,395.0,425.0,870,,
2001-02-13 00:00:00+00:00,428.75,430.0,350.0,365.0,1346,,
2001-02-14 00:00:00+00:00,360.0,370.0,305.0,360.0,3033,,
2001-02-15 00:00:00+00:00,358.75,428.75,336.25,400.0,1118,,
2001-02-16 00:00:00+00:00,387.5,400.0,365.0,365.0,561,,
2001-02-20 00:00:00+00:00,392.5,395.0,340.0,350.0,1428,,
2001-02-21 00:00:00+00:00,360.0,360.0,350.0,350.0,270,,
2001-02-22 00:00:00+00:00,360.0,360.0,335.0,347.5,93,,
2001-02-23 00:00:00+00:00,335.0,360.0,325.0,345.0,176,,
2001-02-26 00:00:00+00:00,355.0,365.0,320.0,330.0,1166,,
2001-02-27 00:00:00+00:00,340.0,355.0,315.0,350.0,780,,
2001-02-28 00:00:00+00:00,340.0,355.0,330.0,350.0,910,,
2001-03-01 00:00:00+00:00,335.0,340.0,300.0,325.0,531,,
2001-03-02 00:00:00+00:00,310.0,355.0,307.5,355.0,1725,,
2001-03-05 00:00:00+00:00,345.0,357.5,330.0,345.0,436,,
2001-03-06 00:00:00+00:00,346.25,350.0,320.0,320.0,2998,,
2001-03-07 00:00:00+00:00,340.0,347.5,330.0,335.0,1204,,
2001-03-08 00:00:00+00:00,335.0,355.0,335.0,345.0,314,,
2001-03-09 00:00:00+00:00,342.5,347.5,325.0,325.0,430,,
2001-03-12 00:00:00+00:00,300.0,330.0,290.0,320.0,396,,
2001-03-13 00:00:00+00:00,311.25,335.0,285.0,300.0,1340,,
2001-03-14 00:00:00+00:00,285.0,317.5,285.0,312.5,201,,
2001-03-15 00:00:00+00:00,316.25,320.0,292.5,317.5,408,,
2001-03-16 00:00:00+00:00,316.25,316.25,280.0,280.0,513,,
2001-03-19 00:00:00+00:00,295.0,330.0,290.0,315.0,1366,,
2001-03-20 00:00:00+00:00,330.0,330.0,290.0,292.5,338,,
2001-03-21 00:00:00+00:00,320.0,320.0,280.0,280.0,329,,
2001-03-22 00:00:00+00:00,291.25,305.0,260.0,302.5,674,,
2001-03-23 00:00:00+00:00,300.0,315.0,300.0,305.0,369,,
2001-03-26 00:00:00+00:00,312.5,332.5,307.5,310.0,834,,
2001-03-27 00:00:00+00:00,312.5,312.5,280.0,305.0,364,,
2001-03-28 00:00:00+00:00,303.75,303.75,275.0,280.0,199,,
2001-03-29 00:00:00+00:00,287.5,290.0,275.0,275.0,95,,
2001-03-30 00:00:00+00:00,270.0,320.0,260.0,320.0,525,,
2001-04-02 00:00:00+00:00,301.25,322.5,295.0,295.0,438,,
2001-04-03 00:00:00+00:00,305.0,305.0,250.0,260.0,320,,
2001-04-04 00:00:00+00:00,262.5,262.5,250.0,250.0,714,,
2001-04-05 00:00:00+00:00,250.0,280.0,250.0,280.0,470,,
2001-04-06 00:00:00+00:00,280.0,300.0,262.5,270.0,396,,
2001-04-09 00:00:00+00:00,272.79998779296875,273.6000061035156,260.0,269.6000061035156,324,,
2001-04-10 00:00:00+00:00,272.0,276.0,250.3999938964844,253.6000061035156,2330,,
2001-04-11 00:00:00+00:00,256.0,286.3999938964844,252.0,256.79998779296875,2216,,
2001-04-12 00:00:00+00:00,276.0,276.0,249.6000061035156,250.3999938964844,433,,
2001-04-16 00:00:00+00:00,249.6000061035156,276.0,249.6000061035156,260.0,318,,
2001-04-17 00:00:00+00:00,298.3999938964844,299.20001220703125,249.6000061035156,249.6000061035156,429,,
2001-04-18 00:00:00+00:00,249.6000061035156,306.3999938964844,239.1999969482422,240.0,4231,,
2001-04-19 00:00:00+00:00,276.0,296.0,256.79998779296875,272.79998779296875,1584,,
2001-04-20 00:00:00+00:00,296.0,296.0,220.0,244.8000030517578,1381,,
2001-04-23 00:00:00+00:00,245.6000061035156,252.0,240.0,242.3999938964844,1015,,
2001-04-24 00:00:00+00:00,241.6000061035156,269.6000061035156,241.6000061035156,252.0,1086,,
2001-04-25 00:00:00+00:00,250.3999938964844,284.79998779296875,249.6000061035156,284.0,1694,,
2001-04-26 00:00:00+00:00,284.0,288.0,260.0,288.0,614,,
2001-04-27 00:00:00+00:00,289.6000061035156,320.0,282.3999938964844,320.0,520,,
2001-04-30 00:00:00+00:00,329.6000061035156,392.0,320.0,360.0,1075,,
2001-05-01 00:00:00+00:00,364.0,368.0,332.0,340.0,136,,
2001-05-02 00:00:00+00:00,348.79998779296875,352.0,324.0,342.3999938964844,588,,
2001-05-03 00:00:00+00:00,344.79998779296875,344.79998779296875,320.0,321.6000061035156,474,,
2001-05-04 00:00:00+00:00,335.20001220703125,336.0,324.0,328.0,553,,
2001-05-07 00:00:00+00:00,328.0,336.0,324.79998779296875,330.3999938964844,353,,
2001-05-08 00:00:00+00:00,332.0,332.0,320.0,325.6000061035156,119,,
2001-05-09 00:00:00+00:00,314.3999938964844,360.0,314.3999938964844,344.79998779296875,856,,
2001-05-10 00:00:00+00:00,348.0,352.0,330.3999938964844,335.20001220703125,226,,
2001-05-11 00:00:00+00:00,332.0,332.79998779296875,324.0,324.79998779296875,119,,
2001-05-14 00:00:00+00:00,325.6000061035156,326.3999938964844,280.0,290.3999938964844,598,,
2001-05-15 00:00:00+00:00,284.0,284.0,272.0,272.0,329,,
2001-05-16 00:00:00+00:00,268.79998779296875,285.6000061035156,255.1999969482422,260.79998779296875,960,,
2001-05-17 00:00:00+00:00,277.6000061035156,312.0,258.3999938964844,296.79998779296875,956,,
2001-05-18 00:00:00+00:00,301.6000061035156,319.20001220703125,244.8000030517578,246.3999938964844,1640,,
2001-05-21 00:00:00+00:00,266.3999938964844,304.0,261.6000061035156,280.0,640,,
2001-05-22 00:00:00+00:00,296.0,296.0,264.0,275.20001220703125,473,,
2001-05-23 00:00:00+00:00,272.0,272.79998779296875,260.0,271.20001220703125,234,,
2001-05-24 00:00:00+00:00,272.79998779296875,288.0,264.79998779296875,274.3999938964844,281,,
2001-05-25 00:00:00+00:00,272.0,276.0,251.1999969482422,264.0,968,,
2001-05-29 00:00:00+00:00,260.0,262.3999938964844,252.0,256.0,466,,
2001-05-30 00:00:00+00:00,252.8000030517578,252.8000030517578,240.8000030517578,243.1999969482422,588,,
2001-05-31 00:00:00+00:00,243.1999969482422,263.20001220703125,230.3999938964844,241.6000061035156,1016,,
2001-06-01 00:00:00+00:00,255.1999969482422,263.20001220703125,220.0,232.0,1264,,
2001-06-04 00:00:00+00:00,236.0,260.0,232.0,244.8000030517578,323,,
2001-06-05 00:00:00+00:00,246.3999938964844,249.6000061035156,240.0,240.0,943,,
2001-06-06 00:00:00+00:00,248.8000030517578,260.0,238.3999938964844,256.0,415,,
2001-06-07 00:00:00+00:00,254.3999938964844,260.0,249.6000061035156,257.6000061035156,316,,
2001-06-08 00:00:00+00:00,256.0,260.0,244.8000030517578,248.0,400,,
2001-06-11 00:00:00+00:00,245.6000061035156,256.0,245.6000061035156,246.3999938964844,413,,
2001-06-12 00:00:00+00:00,244.8000030517578,262.3999938964844,244.8000030517578,260.0,639,,
2001-06-13 00:00:00+00:00,259.20001220703125,264.0,248.0,259.20001220703125,158,,
2001-06-14 00:00:00+00:00,260.0,292.0,256.0,284.0,1258,,
2001-06-15 00:00:00+00:00,278.3999938964844,293.6000061035156,262.3999938964844,289.6000061035156,933,,
2001-06-18 00:00:00+00:00,289.6000061035156,289.6000061035156,248.0,266.3999938964844,480,,
2001-06-19 00:00:00+00:00,272.0,294.3999938964844,271.20001220703125,293.6000061035156,776,,
2001-06-20 00:00:00+00:00,292.79998779296875,307.20001220703125,288.0,304.79998779296875,643,,
2001-06-21 00:00:00+00:00,296.0,323.20001220703125,296.0,312.0,1216,,
2001-06-22 00:00:00+00:00,307.20001220703125,326.3999938964844,307.20001220703125,316.0,1100,,
2001-06-25 00:00:00+00:00,324.0,340.0,320.0,326.3999938964844,859,,
2001-06-26 00:00:00+00:00,334.3999938964844,336.0,312.0,317.6000061035156,581,,
2001-06-27 00:00:00+00:00,320.79998779296875,336.0,320.0,328.0,533,,
2001-06-28 00:00:00+00:00,325.6000061035156,326.3999938964844,297.6000061035156,304.0,1716,,
2001-06-29 00:00:00+00:00,296.0,307.20001220703125,252.0,279.20001220703125,2830,,
2001-07-02 00:00:00+00:00,279.20001220703125,324.0,279.20001220703125,310.3999938964844,884,,
2001-07-03 00:00:00+00:00,308.0,331.20001220703125,308.0,320.0,323,,
2001-07-05 00:00:00+00:00,312.0,326.3999938964844,284.0,292.0,466,,
2001-07-06 00:00:00+00:00,292.0,297.6000061035156,280.0,297.6000061035156,470,,
2001-07-09 00:00:00+00:00,297.6000061035156,297.6000061035156,288.0,292.0,215,,
2001-07-10 00:00:00+00:00,296.0,316.0,278.3999938964844,278.3999938964844,661,,
2001-07-11 00:00:00+00:00,276.79998779296875,276.79998779296875,244.0,272.0,1365,,
2001-07-12 00:00:00+00:00,271.20001220703125,271.20001220703125,260.0,264.79998779296875,230,,
2001-07-13 00:00:00+00:00,260.79998779296875,281.6000061035156,260.79998779296875,281.6000061035156,241,,
2001-07-16 00:00:00+00:00,268.0,311.20001220703125,268.0,296.0,808,,
2001-07-17 00:00:00+00:00,280.0,319.20001220703125,280.0,319.20001220703125,340,,
2001-07-18 00:00:00+00:00,307.20001220703125,323.20001220703125,291.20001220703125,296.0,428,,
2001-07-19 00:00:00+00:00,288.0,329.6000061035156,288.0,306.3999938964844,1050,,
2001-07-20 00:00:00+00:00,296.79998779296875,324.79998779296875,268.0,273.6000061035156,381,,
2001-07-23 00:00:00+00:00,272.79998779296875,289.6000061035156,256.79998779296875,256.79998779296875,1031,,
2001-07-24 00:00:00+00:00,256.79998779296875,264.0,240.0,240.8000030517578,454,,
2001-07-25 00:00:00+00:00,248.0,248.0,238.3999938964844,240.0,728,,
2001-07-26 00:00:00+00:00,239.1999969482422,240.0,219.1999969482422,236.0,726,,
2001-07-27 00:00:00+00:00,236.0,244.0,220.8000030517578,221.6000061035156,1435,,
2001-07-30 00:00:00+00:00,233.6000061035156,233.6000061035156,226.3999938964844,228.0,415,,
2001-07-31 00:00:00+00:00,228.0,229.6000061035156,200.0,216.0,611,,
2001-08-01 00:00:00+00:00,216.0,240.0,180.0,194.3999938964844,1009,,
2001-08-02 00:00:00+00:00,192.0,200.0,186.3999938964844,195.1999969482422,334,,
2001-08-03 00:00:00+00:00,196.8000030517578,197.6000061035156,172.0,172.0,469,,
2001-08-06 00:00:00+00:00,172.0,186.3999938964844,170.39999389648438,175.1999969482422,463,,
2001-08-07 00:00:00+00:00,172.0,177.60000610351562,168.0,173.60000610351562,211,,
2001-08-08 00:00:00+00:00,168.8000030517578,172.0,155.1999969482422,156.0,891,,
2001-08-09 00:00:00+00:00,153.60000610351562,153.60000610351562,125.5999984741211,136.0,1643,,
2001-08-10 00:00:00+00:00,141.60000610351562,141.60000610351562,118.4000015258789,135.1999969482422,909,,
2001-08-13 00:00:00+00:00,131.1999969482422,146.39999389648438,131.1999969482422,146.39999389648438,154,,
2001-08-14 00:00:00+00:00,140.0,160.0,138.39999389648438,138.39999389648438,425,,
2001-08-15 00:00:00+00:00,152.0,152.0,132.0,137.60000610351562,268,,
2001-08-16 00:00:00+00:00,133.60000610351562,142.39999389648438,129.60000610351562,142.39999389648438,163,,
2001-08-17 00:00:00+00:00,144.8000030517578,145.60000610351562,130.39999389648438,137.60000610351562,206,,
2001-08-20 00:00:00+00:00,136.8000030517578,144.0,120.0,136.0,240,,
2001-08-21 00:00:00+00:00,132.0,136.8000030517578,132.0,135.1999969482422,120,,
2001-08-22 00:00:00+00:00,136.8000030517578,144.0,116.8000030517578,128.0,551,,
2001-08-23 00:00:00+00:00,124.8000030517578,129.60000610351562,120.8000030517578,120.8000030517578,351,,
2001-08-24 00:00:00+00:00,127.1999969482422,144.0,124.0,128.0,433,,
2001-08-27 00:00:00+00:00,125.5999984741211,136.0,125.5999984741211,128.0,266,,
2001-08-28 00:00:00+00:00,128.0,132.0,127.1999969482422,129.60000610351562,141,,
2001-08-29 00:00:00+00:00,128.8000030517578,132.0,120.8000030517578,132.0,211,,
2001-08-30 00:00:00+00:00,128.8000030517578,150.39999389648438,128.8000030517578,144.0,278,,
2001-08-31 00:00:00+00:00,145.60000610351562,200.0,140.0,200.0,440,,
2001-09-04 00:00:00+00:00,200.0,200.0,167.1999969482422,167.1999969482422,436,,
2001-09-05 00:00:00+00:00,172.0,175.1999969482422,148.0,148.0,339,,
2001-09-06 00:00:00+00:00,154.39999389648438,167.1999969482422,148.8000030517578,148.8000030517578,359,,
2001-09-07 00:00:00+00:00,148.8000030517578,156.0,124.8000030517578,140.0,733,,
2001-09-10 00:00:00+00:00,130.39999389648438,144.0,128.0,132.0,349,,
2001-09-17 00:00:00+00:00,130.39999389648438,136.0,128.0,131.1999969482422,213,,
2001-09-18 00:00:00+00:00,131.1999969482422,131.1999969482422,124.0,128.0,308,,
2001-09-19 00:00:00+00:00,123.1999969482422,126.4000015258789,96.0,106.4000015258789,290,,
2001-09-20 00:00:00+00:00,104.8000030517578,130.39999389648438,104.8000030517578,116.0,400,,
2001-09-21 00:00:00+00:00,115.1999969482422,115.1999969482422,93.5999984741211,104.0,258,,
2001-09-24 00:00:00+00:00,100.0,114.4000015258789,92.8000030517578,114.4000015258789,358,,
2001-09-25 00:00:00+00:00,114.4000015258789,118.4000015258789,106.4000015258789,111.1999969482422,420,,
2001-09-26 00:00:00+00:00,111.1999969482422,125.5999984741211,97.5999984741211,100.0,800,,
2001-09-27 00:00:00+00:00,100.8000030517578,100.8000030517578,72.0,86.4000015258789,1219,,
2001-09-28 00:00:00+00:00,86.4000015258789,88.0,79.19999694824219,80.0,2438,,
2001-10-01 00:00:00+00:00,80.0,81.5999984741211,74.4000015258789,75.19999694824219,623,,
2001-10-02 00:00:00+00:00,79.19999694824219,80.0,49.59999847412109,60.0,4373,,
2001-10-03 00:00:00+00:00,63.20000076293945,71.19999694824219,60.0,68.0,1559,,
2001-10-04 00:00:00+00:00,66.4000015258789,97.5999984741211,66.4000015258789,96.0,1635,,
2001-10-05 00:00:00+00:00,71.19999694824219,97.5999984741211,70.4000015258789,96.0,681,,
2001-10-08 00:00:00+00:00,92.0,92.8000030517578,87.19999694824219,92.0,118,,
2001-10-09 00:00:00+00:00,90.4000015258789,90.4000015258789,72.0,75.19999694824219,1130,,
2001-10-10 00:00:00+00:00,74.4000015258789,84.80000305175781,68.0,76.80000305175781,1600,,
2001-10-11 00:00:00+00:00,75.19999694824219,88.0,75.19999694824219,76.0,499,,
2001-10-12 00:00:00+00:00,80.80000305175781,81.5999984741211,76.0,80.0,548,,
2001-10-15 00:00:00+00:00,72.80000305175781,82.4000015258789,72.80000305175781,82.4000015258789,374,,
2001-10-16 00:00:00+00:00,95.1999969482422,99.1999969482422,80.80000305175781,92.8000030517578,1075,,
2001-10-17 00:00:00+00:00,90.4000015258789,110.4000015258789,88.0,104.8000030517578,1366,,
2001-10-18 00:00:00+00:00,111.1999969482422,111.1999969482422,80.0,92.0,805,,
2001-10-19 00:00:00+00:00,89.5999984741211,89.5999984741211,76.80000305175781,84.0,988,,
2001-10-22 00:00:00+00:00,84.0,96.0,81.5999984741211,89.5999984741211,1350,,
2001-10-23 00:00:00+00:00,89.5999984741211,94.4000015258789,88.80000305175781,88.80000305175781,268,,
2001-10-24 00:00:00+00:00,92.8000030517578,96.0,81.5999984741211,95.1999969482422,788,,
2001-10-25 00:00:00+00:00,88.0,91.1999969482422,81.5999984741211,88.0,543,,
2001-10-26 00:00:00+00:00,88.80000305175781,104.8000030517578,86.4000015258789,96.8000030517578,803,,
2001-10-29 00:00:00+00:00,95.1999969482422,104.0,80.80000305175781,84.0,2204,,
2001-10-30 00:00:00+00:00,86.4000015258789,87.19999694824219,80.0,80.80000305175781,395,,
2001-10-31 00:00:00+00:00,81.5999984741211,86.4000015258789,81.5999984741211,81.5999984741211,248,,
2001-11-01 00:00:00+00:00,88.0,88.0,84.0,85.5999984741211,1241,,
2001-11-02 00:00:00+00:00,86.4000015258789,110.4000015258789,84.0,102.4000015258789,1119,,
2001-11-05 00:00:00+00:00,102.4000015258789,113.5999984741211,89.5999984741211,113.5999984741211,905,,
2001-11-06 00:00:00+00:00,108.8000030517578,119.1999969482422,96.0,96.0,2569,,
2001-11-07 00:00:00+00:00,99.1999969482422,114.4000015258789,99.1999969482422,104.0,998,,
2001-11-08 00:00:00+00:00,104.0,151.1999969482422,104.0,132.0,963,,
2001-11-09 00:00:00+00:00,132.0,160.0,132.0,144.8000030517578,1249,,
2001-11-12 00:00:00+00:00,148.8000030517578,153.60000610351562,120.0,140.0,454,,
2001-11-13 00:00:00+00:00,144.0,158.39999389648438,135.1999969482422,144.8000030517578,969,,
2001-11-14 00:00:00+00:00,140.8000030517578,143.1999969482422,133.60000610351562,133.60000610351562,1115,,
2001-11-15 00:00:00+00:00,137.60000610351562,141.60000610351562,132.0,135.1999969482422,1234,,
2001-11-16 00:00:00+00:00,136.8000030517578,142.39999389648438,123.1999969482422,136.0,1854,,
2001-11-19 00:00:00+00:00,132.0,162.39999389648438,132.0,160.0,365,,
2001-11-20 00:00:00+00:00,154.39999389648438,169.60000610351562,145.60000610351562,148.0,378,,
2001-11-21 00:00:00+00:00,148.0,172.0,145.60000610351562,172.0,704,,
2001-11-23 00:00:00+00:00,169.60000610351562,172.0,160.0,164.8000030517578,373,,
2001-11-26 00:00:00+00:00,171.1999969482422,171.1999969482422,152.0,156.0,698,,
2001-11-27 00:00:00+00:00,156.0,160.0,152.0,156.8000030517578,611,,
2001-11-28 00:00:00+00:00,152.0,160.0,140.8000030517578,143.1999969482422,824,,
2001-11-29 00:00:00+00:00,143.1999969482422,167.1999969482422,142.39999389648438,153.60000610351562,414,,
2001-11-30 00:00:00+00:00,156.0,160.0,143.1999969482422,153.60000610351562,844,,
2001-12-03 00:00:00+00:00,149.60000610351562,155.1999969482422,138.39999389648438,143.1999969482422,761,,
2001-12-04 00:00:00+00:00,142.39999389648438,155.1999969482422,142.39999389648438,155.1999969482422,326,,
2001-12-05 00:00:00+00:00,156.8000030517578,159.1999969482422,140.0,152.0,1195,,
2001-12-06 00:00:00+00:00,152.0,152.0,141.60000610351562,144.0,123,,
2001-12-07 00:00:00+00:00,144.0,155.1999969482422,140.0,140.0,696,,
2001-12-10 00:00:00+00:00,140.8000030517578,143.1999969482422,124.0,132.0,554,,
2001-12-11 00:00:00+00:00,132.0,151.1999969482422,130.39999389648438,140.0,706,,
2001-12-12 00:00:00+00:00,140.0,142.39999389648438,132.8000030517578,137.60000610351562,846,,
2001-12-13 00:00:00+00:00,137.60000610351562,140.0,132.0,138.39999389648438,335,,
2001-12-14 00:00:00+00:00,137.60000610351562,153.60000610351562,84.80000305175781,128.0,2601,,
2001-12-17 00:00:00+00:00,135.1999969482422,143.1999969482422,122.4000015258789,132.0,938,,
2001-12-18 00:00:00+00:00,134.39999389648438,142.39999389648438,129.60000610351562,131.1999969482422,1083,,
2001-12-19 00:00:00+00:00,133.60000610351562,141.60000610351562,132.8000030517578,141.60000610351562,664,,
2001-12-20 00:00:00+00:00,136.8000030517578,148.0,136.0,144.8000030517578,606,,
2001-12-21 00:00:00+00:00,148.8000030517578,160.8000030517578,144.8000030517578,152.0,1354,,
2001-12-24 00:00:00+00:00,152.0,156.0,144.8000030517578,154.39999389648438,554,,
2001-12-26 00:00:00+00:00,152.0,152.0,135.1999969482422,136.0,706,,
2001-12-27 00:00:00+00:00,135.1999969482422,135.1999969482422,120.0,128.0,914,,
2001-12-28 00:00:00+00:00,128.0,154.39999389648438,115.1999969482422,129.60000610351562,1588,,
2001-12-31 00:00:00+00:00,124.8000030517578,152.0,124.8000030517578,137.60000610351562,895,,
2002-01-02 00:00:00+00:00,142.39999389648438,152.0,142.39999389648438,147.1999969482422,123,,
2002-01-03 00:00:00+00:00,151.1999969482422,172.0,150.39999389648438,164.8000030517578,933,,
2002-01-04 00:00:00+00:00,167.1999969482422,167.1999969482422,148.0,156.0,169,,
2002-01-07 00:00:00+00:00,151.1999969482422,160.8000030517578,147.1999969482422,160.8000030517578,171,,
2002-01-08 00:00:00+00:00,160.0,160.0,142.39999389648438,148.0,159,,
2002-01-09 00:00:00+00:00,148.8000030517578,155.1999969482422,143.1999969482422,143.1999969482422,196,,
2002-01-10 00:00:00+00:00,150.39999389648438,166.39999389648438,142.39999389648438,152.0,265,,
2002-01-11 00:00:00+00:00,156.0,156.0,140.0,142.39999389648438,640,,
2002-01-14 00:00:00+00:00,140.0,140.0,131.1999969482422,131.1999969482422,251,,
2002-01-15 00:00:00+00:00,136.8000030517578,163.1999969482422,133.60000610351562,136.0,450,,
2002-01-16 00:00:00+00:00,132.0,137.60000610351562,132.0,136.0,81,,
2002-01-17 00:00:00+00:00,145.60000610351562,145.60000610351562,139.1999969482422,139.1999969482422,281,,
2002-01-18 00:00:00+00:00,144.8000030517578,144.8000030517578,144.8000030517578,144.8000030517578,19,,
2002-01-22 00:00:00+00:00,140.0,140.0,125.5999984741211,125.5999984741211,560,,
2002-01-23 00:00:00+00:00,131.1999969482422,140.0,125.5999984741211,126.4000015258789,263,,
2002-01-24 00:00:00+00:00,130.39999389648438,143.1999969482422,123.1999969482422,131.1999969482422,355,,
2002-01-25 00:00:00+00:00,132.0,159.1999969482422,128.0,136.8000030517578,771,,
2002-01-28 00:00:00+00:00,136.8000030517578,140.0,132.0,132.0,128,,
2002-01-29 00:00:00+00:00,144.0,144.8000030517578,132.0,133.60000610351562,386,,
2002-01-30 00:00:00+00:00,132.8000030517578,135.1999969482422,125.5999984741211,128.0,643,,
2002-01-31 00:00:00+00:00,126.4000015258789,144.0,126.4000015258789,137.60000610351562,1065,,
2002-02-01 00:00:00+00:00,132.8000030517578,144.0,129.60000610351562,140.8000030517578,1015,,
2002-02-04 00:00:00+00:00,137.60000610351562,148.0,125.5999984741211,140.8000030517578,2485,,
2002-02-05 00:00:00+00:00,148.0,148.0,136.0,140.0,528,,
2002-02-06 00:00:00+00:00,142.39999389648438,142.39999389648438,132.0,132.0,1036,,
2002-02-07 00:00:00+00:00,132.0,139.1999969482422,128.8000030517578,133.60000610351562,3464,,
2002-02-08 00:00:00+00:00,134.39999389648438,134.39999389648438,124.8000030517578,125.5999984741211,740,,
2002-02-11 00:00:00+00:00,125.5999984741211,132.0,120.0,120.0,360,,
2002-02-12 00:00:00+00:00,120.0,124.0,99.1999969482422,112.0,6200,,
2002-02-13 00:00:00+00:00,112.0,118.4000015258789,108.8000030517578,111.1999969482422,106,,
2002-02-14 00:00:00+00:00,108.8000030517578,120.0,108.8000030517578,120.0,744,,
2002-02-15 00:00:00+00:00,117.5999984741211,120.0,116.0,116.0,978,,
2002-02-19 00:00:00+00:00,115.1999969482422,115.1999969482422,102.4000015258789,114.4000015258789,291,,
2002-02-20 00:00:00+00:00,108.0,115.1999969482422,100.8000030517578,108.8000030517578,260,,
2002-02-21 00:00:00+00:00,103.1999969482422,108.0,96.0,104.0,1269,,
2002-02-22 00:00:00+00:00,100.0,112.0,99.1999969482422,105.5999984741211,326,,
2002-02-25 00:00:00+00:00,107.1999969482422,113.5999984741211,103.1999969482422,108.0,599,,
2002-02-26 00:00:00+00:00,108.0,108.0,100.8000030517578,108.0,285,,
2002-02-27 00:00:00+00:00,108.0,108.0,101.5999984741211,101.5999984741211,190,,
2002-02-28 00:00:00+00:00,100.8000030517578,120.0,100.8000030517578,112.8000030517578,428,,
2002-03-01 00:00:00+00:00,117.5999984741211,128.0,108.0,126.4000015258789,474,,
2002-03-04 00:00:00+00:00,126.4000015258789,127.1999969482422,121.5999984741211,126.4000015258789,231,,
2002-03-05 00:00:00+00:00,125.5999984741211,125.5999984741211,116.0,118.4000015258789,545,,
2002-03-06 00:00:00+00:00,122.4000015258789,128.8000030517578,122.4000015258789,128.0,259,,
2002-03-07 00:00:00+00:00,128.0,131.1999969482422,121.5999984741211,126.4000015258789,373,,
2002-03-08 00:00:00+00:00,119.1999969482422,127.1999969482422,116.0,124.8000030517578,183,,
2002-03-11 00:00:00+00:00,122.4000015258789,122.4000015258789,119.1999969482422,121.5999984741211,21,,
2002-03-12 00:00:00+00:00,127.1999969482422,136.8000030517578,121.5999984741211,128.8000030517578,284,,
2002-03-13 00:00:00+00:00,127.1999969482422,138.39999389648438,121.5999984741211,128.0,134,,
2002-03-14 00:00:00+00:00,135.1999969482422,147.1999969482422,135.1999969482422,143.1999969482422,198,,
2002-03-15 00:00:00+00:00,137.60000610351562,140.0,128.0,140.0,114,,
2002-03-18 00:00:00+00:00,132.0,143.1999969482422,125.5999984741211,143.1999969482422,141,,
2002-03-19 00:00:00+00:00,136.0,140.0,133.60000610351562,140.0,169,,
2002-03-20 00:00:00+00:00,133.60000610351562,140.8000030517578,124.0,139.1999969482422,296,,
2002-03-21 00:00:00+00:00,124.0,140.0,124.0,134.39999389648438,515,,
2002-03-22 00:00:00+00:00,132.0,136.0,124.8000030517578,124.8000030517578,156,,
2002-03-25 00:00:00+00:00,131.1999969482422,131.1999969482422,117.5999984741211,120.0,105,,
2002-03-26 00:00:00+00:00,122.4000015258789,137.60000610351562,122.4000015258789,130.39999389648438,184,,
2002-03-27 00:00:00+00:00,137.60000610351562,138.39999389648438,130.39999389648438,138.39999389648438,85,,
2002-03-28 00:00:00+00:00,140.0,140.0,136.0,139.1999969482422,41,,
2002-04-01 00:00:00+00:00,139.1999969482422,140.0,132.0,136.0,158,,
2002-04-02 00:00:00+00:00,144.0,144.8000030517578,132.0,140.8000030517578,589,,
2002-04-03 00:00:00+00:00,140.8000030517578,146.39999389648438,140.0,140.0,356,,
2002-04-04 00:00:00+00:00,128.0,144.8000030517578,128.0,144.0,301,,
2002-04-05 00:00:00+00:00,144.8000030517578,146.39999389648438,124.8000030517578,138.39999389648438,201,,
2002-04-08 00:00:00+00:00,136.0,148.0,128.0,144.0,648,,
2002-04-09 00:00:00+00:00,143.1999969482422,143.1999969482422,128.8000030517578,136.0,340,,
2002-04-10 00:00:00+00:00,130.39999389648438,131.1999969482422,126.4000015258789,126.4000015258789,120,,
2002-04-11 00:00:00+00:00,126.4000015258789,132.8000030517578,126.4000015258789,130.39999389648438,13,,
2002-04-12 00:00:00+00:00,130.39999389648438,137.60000610351562,129.60000610351562,137.60000610351562,134,,
2002-04-15 00:00:00+00:00,137.60000610351562,138.39999389648438,131.1999969482422,134.39999389648438,104,,
2002-04-16 00:00:00+00:00,136.0,138.39999389648438,124.0,133.60000610351562,101,,
2002-04-17 00:00:00+00:00,128.0,134.39999389648438,120.8000030517578,128.8000030517578,134,,
2002-04-18 00:00:00+00:00,132.0,132.0,117.5999984741211,124.8000030517578,381,,
2002-04-19 00:00:00+00:00,125.5999984741211,125.5999984741211,94.4000015258789,104.0,1490,,
2002-04-22 00:00:00+00:00,99.1999969482422,104.0,96.0,103.1999969482422,845,,
2002-04-23 00:00:00+00:00,100.0,105.5999984741211,94.4000015258789,100.0,238,,
