date,CTA-PB_Open,CTA-PB_High,CTA-PB_Low,CTA-PB_Close,CTA-PB_Volume,CTA-PB_Dividends,CTA-PB_Stock Splits
1973-04-25 00:00:00+00:00,67.5,67.5,67.5,10.139200210571287,100.0,0.0,
1973-04-26 00:00:00+00:00,67.375,67.375,67.375,10.120427131652832,500.0,0.0,
1973-04-27 00:00:00+00:00,67.25,67.25,67.25,10.101642608642578,100.0,0.0,
1973-04-30 00:00:00+00:00,67.75,67.75,67.75,10.176750183105469,100.0,0.0,
1973-05-01 00:00:00+00:00,67.75,67.75,67.75,10.176750183105469,300.0,0.0,
1973-05-02 00:00:00+00:00,67.75,67.75,67.75,10.176750183105469,400.0,0.0,
1973-05-03 00:00:00+00:00,67.5,67.75,67.5,10.139200210571287,900.0,0.0,
1973-05-04 00:00:00+00:00,67.75,67.75,67.75,10.176750183105469,400.0,0.0,
1973-05-07 00:00:00+00:00,67.375,67.875,67.375,10.120427131652832,1600.0,0.0,
1973-05-08 00:00:00+00:00,67.375,67.375,67.375,10.120427131652832,100.0,0.0,
1973-05-09 00:00:00+00:00,67.875,67.875,67.5,10.195527076721191,1100.0,0.0,
1973-05-10 00:00:00+00:00,67.375,67.375,67.375,10.120427131652832,300.0,0.0,
1973-05-11 00:00:00+00:00,67.875,67.875,67.5,10.195527076721191,200.0,0.0,
1973-05-14 00:00:00+00:00,67.125,67.125,67.125,10.08287239074707,400.0,0.0,
1973-05-15 00:00:00+00:00,67.5,67.5,67.0,10.139200210571287,600.0,0.0,
1973-05-16 00:00:00+00:00,67.5,67.5,67.5,10.139200210571287,600.0,0.0,
1973-05-17 00:00:00+00:00,67.0,68.0,67.0,10.064091682434082,2200.0,0.0,
1973-05-18 00:00:00+00:00,66.5,66.5,66.5,9.988990783691406,100.0,0.0,
1973-05-21 00:00:00+00:00,66.5,66.5,66.0,9.988990783691406,300.0,0.0,
1973-05-22 00:00:00+00:00,66.0,66.625,66.0,9.913884162902832,800.0,0.0,
1973-05-23 00:00:00+00:00,66.0,66.0,66.0,9.913884162902832,500.0,0.0,
1973-05-24 00:00:00+00:00,66.75,66.75,66.5,10.026545524597168,300.0,0.0,
1973-05-25 00:00:00+00:00,66.75,66.75,66.75,10.026545524597168,300.0,0.0,
1973-05-29 00:00:00+00:00,67.0,67.0,66.25,10.064091682434082,1500.0,0.0,
1973-05-30 00:00:00+00:00,67.0,67.5,66.5,10.064091682434082,900.0,0.0,
1973-05-31 00:00:00+00:00,67.0,67.0,67.0,10.064091682434082,300.0,0.0,
1973-06-01 00:00:00+00:00,66.625,67.0,66.625,10.007761001586914,1600.0,0.0,
1973-06-04 00:00:00+00:00,66.625,66.625,66.625,10.007761001586914,100.0,0.0,
1973-06-05 00:00:00+00:00,67.125,67.25,66.625,10.08287239074707,300.0,0.0,
1973-06-06 00:00:00+00:00,66.5,66.5,66.5,9.988990783691406,600.0,0.0,
1973-06-07 00:00:00+00:00,66.5,66.5,66.5,9.988990783691406,200.0,0.0,
1973-06-08 00:00:00+00:00,66.5,66.5,66.0,9.988990783691406,400.0,0.0,
1973-06-11 00:00:00+00:00,66.5,66.875,66.5,9.988990783691406,800.0,0.0,
1973-06-12 00:00:00+00:00,67.5,67.5,66.75,10.139200210571287,500.0,0.0,
1973-06-13 00:00:00+00:00,66.75,67.5,66.75,10.026545524597168,500.0,0.0,
1973-06-14 00:00:00+00:00,67.5,67.5,67.25,10.139200210571287,200.0,0.0,
1973-06-15 00:00:00+00:00,67.5,67.5,67.5,10.139200210571287,300.0,0.0,
1973-06-18 00:00:00+00:00,66.625,67.0,66.5,10.007761001586914,1300.0,0.0,
1973-06-19 00:00:00+00:00,67.25,67.25,66.625,10.101642608642578,300.0,0.0,
1973-06-20 00:00:00+00:00,67.5,67.5,66.75,10.139200210571287,600.0,0.0,
1973-06-21 00:00:00+00:00,66.75,67.25,66.75,10.026545524597168,1700.0,0.0,
1973-06-22 00:00:00+00:00,66.375,66.875,66.375,9.97021484375,600.0,0.0,
1973-06-25 00:00:00+00:00,66.25,66.25,66.25,9.95143699645996,100.0,0.0,
1973-06-26 00:00:00+00:00,66.25,66.25,66.25,9.95143699645996,100.0,0.0,
1973-06-27 00:00:00+00:00,66.375,66.75,66.375,9.97021484375,400.0,0.0,
1973-06-28 00:00:00+00:00,66.5,66.75,66.5,9.988990783691406,300.0,0.0,
1973-06-29 00:00:00+00:00,66.75,66.75,66.75,10.026545524597168,100.0,0.0,
1973-07-02 00:00:00+00:00,67.25,67.25,67.25,10.101642608642578,100.0,0.0,
1973-07-03 00:00:00+00:00,66.375,66.75,66.375,9.97021484375,1000.0,0.0,
1973-07-05 00:00:00+00:00,66.5,66.5,66.5,9.988990783691406,100.0,0.0,
1973-07-06 00:00:00+00:00,66.25,66.75,66.25,9.95143699645996,800.0,0.0,
1973-07-09 00:00:00+00:00,65.75,66.0,65.75,9.876327514648438,1100.0,0.0,
1973-07-10 00:00:00+00:00,65.75,65.75,65.5,9.876327514648438,1200.0,0.0,
1973-07-11 00:00:00+00:00,65.5,65.625,65.5,9.838777542114258,1200.0,0.0,
1973-07-12 00:00:00+00:00,65.25,65.5,65.25,9.801227569580078,1700.0,0.0,
1973-07-13 00:00:00+00:00,65.5,65.5,65.5,9.838777542114258,100.0,0.0,
1973-07-16 00:00:00+00:00,65.5,65.5,65.25,9.838777542114258,1100.0,0.0,
1973-07-17 00:00:00+00:00,65.125,65.25,65.125,9.782451629638672,700.0,0.0,
1973-07-18 00:00:00+00:00,64.875,65.125,64.5,9.744893074035645,1600.0,0.0,
1973-07-19 00:00:00+00:00,65.0,65.5,65.0,9.763676643371582,700.0,0.0,
1973-07-20 00:00:00+00:00,65.0,65.0,65.0,9.763676643371582,200.0,0.0,
1973-07-23 00:00:00+00:00,65.5,65.5,65.375,9.838777542114258,200.0,0.0,
1973-07-24 00:00:00+00:00,65.25,65.25,65.0,9.801227569580078,200.0,0.0,
1973-07-25 00:00:00+00:00,65.0,65.25,65.0,9.763676643371582,2100.0,0.0,
1973-07-26 00:00:00+00:00,65.0,65.0,65.0,9.763676643371582,200.0,0.0,
1973-07-27 00:00:00+00:00,64.5,64.75,64.5,9.688570022583008,200.0,0.0,
1973-07-30 00:00:00+00:00,64.75,65.25,64.75,9.726119041442873,600.0,0.0,
1973-07-31 00:00:00+00:00,64.0,64.5,64.0,9.613462448120115,400.0,0.0,
1973-08-01 00:00:00+00:00,64.875,64.875,64.0,9.744893074035645,800.0,0.0,
1973-08-02 00:00:00+00:00,64.0,64.5,64.0,9.613462448120115,1200.0,0.0,
1973-08-03 00:00:00+00:00,64.5,64.5,64.5,9.688570022583008,200.0,0.0,
1973-08-06 00:00:00+00:00,64.5,64.875,64.5,9.688570022583008,2700.0,0.0,
1973-08-07 00:00:00+00:00,64.75,64.75,64.5,9.726119041442873,1600.0,0.0,
1973-08-08 00:00:00+00:00,65.5,65.5,64.875,9.838777542114258,400.0,0.0,
1973-08-09 00:00:00+00:00,65.5,65.5,65.5,9.838777542114258,100.0,0.0,
1973-08-10 00:00:00+00:00,65.5,65.5,65.0,9.838777542114258,300.0,0.0,
1973-08-13 00:00:00+00:00,65.0,65.5,65.0,9.763676643371582,700.0,0.0,
1973-08-14 00:00:00+00:00,64.625,65.0,64.625,9.707345962524414,300.0,0.0,
1973-08-15 00:00:00+00:00,64.75,65.0,64.75,9.726119041442873,200.0,0.0,
1973-08-16 00:00:00+00:00,64.75,65.5,64.25,9.726119041442873,800.0,0.0,
1973-08-17 00:00:00+00:00,64.5,64.5,64.5,9.688570022583008,500.0,0.0,
1973-08-20 00:00:00+00:00,64.5,64.5,64.5,9.688570022583008,100.0,0.0,
1973-08-23 00:00:00+00:00,64.5,64.5,64.5,9.688570022583008,300.0,0.0,
1973-08-24 00:00:00+00:00,64.375,64.5,64.25,9.669790267944336,2000.0,0.0,
1973-08-27 00:00:00+00:00,64.5,64.75,64.375,9.688570022583008,500.0,0.0,
1973-08-28 00:00:00+00:00,65.0,65.0,64.0,9.763676643371582,1700.0,0.0,
1973-08-29 00:00:00+00:00,64.5,64.75,64.5,9.688570022583008,300.0,0.0,
1973-08-30 00:00:00+00:00,64.5,64.5,64.5,9.688570022583008,100.0,0.0,
1973-08-31 00:00:00+00:00,65.0,65.0,64.5,9.763676643371582,300.0,0.0,
1973-09-04 00:00:00+00:00,65.0,65.0,65.0,9.763676643371582,100.0,0.0,
1973-09-05 00:00:00+00:00,65.25,65.25,65.0,9.801227569580078,300.0,0.0,
1973-09-06 00:00:00+00:00,65.75,65.75,65.0,9.876327514648438,800.0,0.0,
1973-09-07 00:00:00+00:00,66.25,66.25,65.75,9.95143699645996,1000.0,0.0,
1973-09-10 00:00:00+00:00,66.0,66.0,66.0,9.913884162902832,100.0,0.0,
1973-09-11 00:00:00+00:00,66.5,66.5,66.0,9.988990783691406,400.0,0.0,
1973-09-12 00:00:00+00:00,66.875,66.875,66.875,10.045324325561523,100.0,0.0,
1973-09-13 00:00:00+00:00,66.25,66.5,66.25,9.95143699645996,800.0,0.0,
1973-09-14 00:00:00+00:00,66.25,66.75,66.25,9.95143699645996,600.0,0.0,
1973-09-17 00:00:00+00:00,66.25,66.25,66.25,9.95143699645996,700.0,0.0,
1973-09-18 00:00:00+00:00,65.75,66.25,65.75,9.876327514648438,400.0,0.0,
1973-09-19 00:00:00+00:00,66.25,66.25,66.25,9.95143699645996,100.0,0.0,
1973-09-20 00:00:00+00:00,67.5,67.5,66.25,10.139200210571287,400.0,0.0,
1973-09-21 00:00:00+00:00,68.0,68.0,67.0,10.21430778503418,700.0,0.0,
1973-09-24 00:00:00+00:00,69.0,69.25,68.5,10.36451816558838,900.0,0.0,
1973-09-25 00:00:00+00:00,68.75,69.0,68.25,10.326961517333984,500.0,0.0,
1973-09-27 00:00:00+00:00,69.0,69.0,69.0,10.36451816558838,200.0,0.0,
1973-09-28 00:00:00+00:00,69.0,69.0,69.0,10.36451816558838,600.0,0.0,
1973-10-01 00:00:00+00:00,69.0,69.0,69.0,10.36451816558838,500.0,0.0,
1973-10-02 00:00:00+00:00,68.625,68.625,68.25,10.308183670043944,500.0,0.0,
1973-10-03 00:00:00+00:00,68.75,68.75,68.0,10.326961517333984,1000.0,0.0,
1973-10-04 00:00:00+00:00,68.0,68.75,68.0,10.21430778503418,200.0,0.0,
1973-10-05 00:00:00+00:00,67.75,67.75,67.5,10.176750183105469,600.0,0.0,
1973-10-08 00:00:00+00:00,67.5,67.5,67.0,10.139200210571287,600.0,0.0,
1973-10-09 00:00:00+00:00,68.25,68.25,67.5,10.251858711242676,800.0,0.0,
1973-10-11 00:00:00+00:00,68.25,68.25,68.25,10.251858711242676,1000.0,0.0,
1973-10-12 00:00:00+00:00,67.625,68.25,67.625,10.157977104187012,900.0,0.0,
1973-10-16 00:00:00+00:00,67.625,67.625,67.625,10.157977104187012,200.0,0.0,
1973-10-17 00:00:00+00:00,68.0,68.0,67.5,10.21430778503418,600.0,0.0,
1973-10-19 00:00:00+00:00,67.625,67.75,67.625,10.157977104187012,300.0,0.0,
1973-10-22 00:00:00+00:00,67.625,67.625,67.625,10.157977104187012,100.0,0.0,
1973-10-24 00:00:00+00:00,67.75,67.75,67.75,10.176750183105469,1000.0,0.0,
1973-10-25 00:00:00+00:00,67.75,67.75,67.75,10.176750183105469,100.0,0.0,
1973-10-26 00:00:00+00:00,67.5,68.25,67.5,10.139200210571287,400.0,0.0,
1973-10-29 00:00:00+00:00,68.25,68.25,67.75,10.251858711242676,600.0,0.0,
1973-10-30 00:00:00+00:00,68.0,68.0,67.75,10.21430778503418,300.0,0.0,
1973-10-31 00:00:00+00:00,67.5,68.0,67.5,10.139200210571287,200.0,0.0,
1973-11-05 00:00:00+00:00,67.75,67.75,67.25,10.176750183105469,600.0,0.0,
1973-11-06 00:00:00+00:00,67.25,67.75,67.25,10.101642608642578,500.0,0.0,
1973-11-07 00:00:00+00:00,67.0,67.0,66.875,10.064091682434082,200.0,0.0,
1973-11-08 00:00:00+00:00,67.0,67.0,67.0,10.064091682434082,100.0,0.0,
1973-11-12 00:00:00+00:00,67.0,67.0,66.625,10.064091682434082,200.0,0.0,
1973-11-13 00:00:00+00:00,66.0,67.0,66.0,9.913884162902832,400.0,0.0,
1973-11-14 00:00:00+00:00,66.0,66.0,65.5,9.913884162902832,400.0,0.0,
1973-11-15 00:00:00+00:00,66.375,66.375,65.375,9.97021484375,500.0,0.0,
1973-11-16 00:00:00+00:00,66.0,66.375,66.0,9.913884162902832,700.0,0.0,
1973-11-19 00:00:00+00:00,66.25,66.25,66.125,9.95143699645996,700.0,0.0,
1973-11-20 00:00:00+00:00,65.25,65.75,65.25,9.801227569580078,1100.0,0.0,
1973-11-23 00:00:00+00:00,64.75,64.75,64.75,9.726119041442873,200.0,0.0,
1973-11-26 00:00:00+00:00,64.75,64.75,64.75,9.726119041442873,100.0,0.0,
1973-11-27 00:00:00+00:00,64.625,64.625,64.0,9.707345962524414,600.0,0.0,
1973-11-28 00:00:00+00:00,64.125,64.5,64.0,9.632241249084473,900.0,0.0,
1973-11-30 00:00:00+00:00,64.25,64.375,64.25,9.65101146697998,600.0,0.0,
1973-12-03 00:00:00+00:00,64.5,64.5,64.5,9.688570022583008,100.0,0.0,
1973-12-04 00:00:00+00:00,64.75,64.75,64.5,9.726119041442873,300.0,0.0,
1973-12-05 00:00:00+00:00,64.5,64.75,64.5,9.688570022583008,300.0,0.0,
1973-12-06 00:00:00+00:00,64.5,64.5,64.25,9.688570022583008,700.0,0.0,
1973-12-07 00:00:00+00:00,65.25,65.25,65.25,9.801227569580078,100.0,0.0,
1973-12-10 00:00:00+00:00,65.25,65.25,65.25,9.801227569580078,500.0,0.0,
1973-12-11 00:00:00+00:00,65.25,65.25,65.25,9.801227569580078,300.0,0.0,
1973-12-12 00:00:00+00:00,64.25,65.5,64.25,9.65101146697998,900.0,0.0,
1973-12-13 00:00:00+00:00,64.25,64.75,64.25,9.65101146697998,800.0,0.0,
1973-12-17 00:00:00+00:00,64.125,64.5,64.125,9.632241249084473,500.0,0.0,
1973-12-18 00:00:00+00:00,64.125,64.125,64.125,9.632241249084473,100.0,0.0,
1973-12-19 00:00:00+00:00,64.25,64.5,64.25,9.65101146697998,200.0,0.0,
1973-12-20 00:00:00+00:00,64.375,65.0,64.375,9.669790267944336,400.0,0.0,
1973-12-21 00:00:00+00:00,64.25,64.25,64.25,9.65101146697998,500.0,0.0,
1973-12-24 00:00:00+00:00,64.125,64.125,64.125,9.632241249084473,400.0,0.0,
1973-12-26 00:00:00+00:00,65.0,65.0,65.0,9.763676643371582,200.0,0.0,
1973-12-27 00:00:00+00:00,65.0,66.0,65.0,9.763676643371582,200.0,0.0,
1973-12-28 00:00:00+00:00,65.0,65.5,65.0,9.763676643371582,400.0,0.0,
1973-12-31 00:00:00+00:00,64.25,65.0,64.25,9.65101146697998,900.0,0.0,
1974-01-02 00:00:00+00:00,65.5,65.5,65.0,9.838777542114258,400.0,0.0,
1974-01-04 00:00:00+00:00,64.0,64.0,64.0,9.613462448120115,1700.0,0.0,
1974-01-07 00:00:00+00:00,64.0,64.25,64.0,9.613462448120115,1100.0,0.0,
1974-01-08 00:00:00+00:00,64.0,64.0,64.0,9.613462448120115,500.0,0.0,
1974-01-09 00:00:00+00:00,64.0,64.0,64.0,9.613462448120115,200.0,0.0,
1974-01-11 00:00:00+00:00,64.0,64.0,64.0,9.613462448120115,300.0,0.0,
1974-01-14 00:00:00+00:00,64.0,64.0,64.0,9.613462448120115,300.0,0.0,
1974-01-15 00:00:00+00:00,63.5,64.0,63.5,9.538357734680176,200.0,0.0,
1974-01-16 00:00:00+00:00,64.0,64.0,64.0,9.613462448120115,100.0,0.0,
1974-01-17 00:00:00+00:00,64.0,64.0,64.0,9.613462448120115,300.0,0.0,
1974-01-18 00:00:00+00:00,64.375,64.375,64.0,9.669790267944336,600.0,0.0,
1974-01-21 00:00:00+00:00,64.375,64.375,64.375,9.669790267944336,100.0,0.0,
1974-01-22 00:00:00+00:00,64.0,64.0,64.0,9.613462448120115,1400.0,0.0,
1974-01-23 00:00:00+00:00,64.375,64.375,64.375,9.669790267944336,200.0,0.0,
1974-01-24 00:00:00+00:00,64.0,64.0,64.0,9.613462448120115,200.0,0.0,
1974-01-25 00:00:00+00:00,64.375,64.375,64.125,9.669790267944336,1000.0,0.0,
1974-01-28 00:00:00+00:00,64.25,64.25,64.0,9.65101146697998,1600.0,0.0,
1974-01-29 00:00:00+00:00,64.25,64.25,64.25,9.65101146697998,200.0,0.0,
1974-01-30 00:00:00+00:00,64.125,64.125,64.0,9.632241249084473,400.0,0.0,
1974-01-31 00:00:00+00:00,64.375,64.375,64.375,9.669790267944336,1100.0,0.0,
1974-02-01 00:00:00+00:00,64.25,64.375,64.25,9.65101146697998,300.0,0.0,
1974-02-04 00:00:00+00:00,64.25,64.25,64.25,9.65101146697998,400.0,0.0,
1974-02-07 00:00:00+00:00,64.875,64.875,64.5,9.744893074035645,400.0,0.0,
1974-02-08 00:00:00+00:00,64.75,64.875,64.5,9.726119041442873,500.0,0.0,
1974-02-11 00:00:00+00:00,64.25,64.25,64.25,9.65101146697998,200.0,0.0,
1974-02-12 00:00:00+00:00,64.375,64.875,64.375,9.669790267944336,500.0,0.0,
1974-02-14 00:00:00+00:00,64.25,64.25,64.25,9.65101146697998,300.0,0.0,
1974-02-15 00:00:00+00:00,64.5,64.75,64.375,9.688570022583008,1500.0,0.0,
1974-02-19 00:00:00+00:00,65.0,65.0,65.0,9.763676643371582,800.0,0.0,
1974-02-21 00:00:00+00:00,65.0,65.0,64.75,9.763676643371582,800.0,0.0,
1974-02-22 00:00:00+00:00,65.0,65.0,65.0,9.763676643371582,100.0,0.0,
1974-02-25 00:00:00+00:00,65.75,65.75,65.0,9.876327514648438,200.0,0.0,
1974-02-26 00:00:00+00:00,66.25,66.25,65.5,9.95143699645996,200.0,0.0,
1974-02-27 00:00:00+00:00,66.75,66.75,66.75,10.026545524597168,200.0,0.0,
1974-02-28 00:00:00+00:00,66.75,66.75,66.0,10.026545524597168,1000.0,0.0,
1974-03-01 00:00:00+00:00,66.25,66.25,66.0,9.95143699645996,300.0,0.0,
1974-03-04 00:00:00+00:00,66.625,66.625,66.5,10.007761001586914,200.0,0.0,
1974-03-05 00:00:00+00:00,66.0,66.5,66.0,9.913884162902832,600.0,0.0,
1974-03-06 00:00:00+00:00,66.625,66.625,66.25,10.007761001586914,200.0,0.0,
1974-03-07 00:00:00+00:00,66.625,66.625,66.5,10.007761001586914,300.0,0.0,
1974-03-08 00:00:00+00:00,65.75,66.25,65.75,9.876327514648438,1300.0,0.0,
1974-03-11 00:00:00+00:00,66.0,66.0,65.25,9.913884162902832,800.0,0.0,
1974-03-12 00:00:00+00:00,65.5,65.5,65.5,9.838777542114258,200.0,0.0,
1974-03-13 00:00:00+00:00,65.0,65.125,65.0,9.763676643371582,400.0,0.0,
1974-03-14 00:00:00+00:00,64.25,64.25,64.25,9.65101146697998,400.0,0.0,
1974-03-15 00:00:00+00:00,64.75,64.75,64.75,9.726119041442873,100.0,0.0,
1974-03-18 00:00:00+00:00,64.125,64.875,64.125,9.632241249084473,1300.0,0.0,
1974-03-19 00:00:00+00:00,64.0,64.125,64.0,9.613462448120115,1400.0,0.0,
1974-03-20 00:00:00+00:00,64.0,64.0,63.875,9.613462448120115,1000.0,0.0,
1974-03-21 00:00:00+00:00,64.125,64.5,64.125,9.632241249084473,200.0,0.0,
1974-03-22 00:00:00+00:00,64.0,64.0,64.0,9.613462448120115,500.0,0.0,
1974-03-25 00:00:00+00:00,64.0,64.0,64.0,9.613462448120115,300.0,0.0,
1974-03-26 00:00:00+00:00,63.25,63.75,63.25,9.500802040100098,200.0,0.0,
1974-03-27 00:00:00+00:00,63.25,63.25,63.25,9.500802040100098,300.0,0.0,
1974-03-28 00:00:00+00:00,62.75,63.25,62.75,9.425703048706056,200.0,0.0,
1974-03-29 00:00:00+00:00,62.0,62.75,62.0,9.313045501708984,300.0,0.0,
1974-04-01 00:00:00+00:00,61.875,61.875,61.25,9.294264793395996,1200.0,0.0,
1974-04-02 00:00:00+00:00,61.875,61.875,61.875,9.294264793395996,300.0,0.0,
1974-04-03 00:00:00+00:00,61.5,61.5,61.5,9.237935066223145,100.0,0.0,
1974-04-04 00:00:00+00:00,60.5,61.0,59.75,9.087726593017578,1000.0,0.0,
1974-04-05 00:00:00+00:00,61.0,61.25,61.0,9.16282844543457,500.0,0.0,
1974-04-08 00:00:00+00:00,59.75,61.0,59.75,8.975071907043457,1400.0,0.0,
1974-04-09 00:00:00+00:00,60.0,60.0,60.0,9.012621879577637,100.0,0.0,
1974-04-10 00:00:00+00:00,60.75,60.75,60.75,9.125280380249023,200.0,0.0,
1974-04-11 00:00:00+00:00,60.5,60.75,60.5,9.087726593017578,200.0,0.0,
1974-04-15 00:00:00+00:00,61.5,61.5,60.0,9.237935066223145,1200.0,0.0,
1974-04-16 00:00:00+00:00,62.25,62.25,62.25,9.350593566894531,100.0,0.0,
1974-04-17 00:00:00+00:00,62.25,62.25,62.25,9.350593566894531,100.0,0.0,
1974-04-18 00:00:00+00:00,61.25,61.25,61.25,9.200387001037598,100.0,0.0,
1974-04-19 00:00:00+00:00,61.25,61.25,61.25,9.200387001037598,100.0,0.0,
1974-04-22 00:00:00+00:00,60.0,60.5,60.0,9.012621879577637,1700.0,0.0,
1974-04-23 00:00:00+00:00,60.75,60.75,60.75,9.125280380249023,200.0,0.0,
1974-04-26 00:00:00+00:00,60.0,60.0,60.0,9.012621879577637,200.0,0.0,
1974-04-29 00:00:00+00:00,60.0,60.0,60.0,9.012621879577637,800.0,0.0,
1974-04-30 00:00:00+00:00,59.25,59.75,59.25,8.899964332580566,600.0,0.0,
1974-05-01 00:00:00+00:00,59.5,59.5,59.5,8.937517166137695,100.0,0.0,
1974-05-02 00:00:00+00:00,60.75,60.75,60.0,9.125280380249023,300.0,0.0,
1974-05-03 00:00:00+00:00,61.5,61.5,61.5,9.237935066223145,300.0,0.0,
1974-05-06 00:00:00+00:00,61.5,61.75,60.75,9.237935066223145,1400.0,0.0,
1974-05-07 00:00:00+00:00,61.25,61.25,61.25,9.200387001037598,100.0,0.0,
1974-05-09 00:00:00+00:00,61.25,61.25,61.25,9.200387001037598,200.0,0.0,
1974-05-13 00:00:00+00:00,61.0,61.0,61.0,9.16282844543457,300.0,0.0,
1974-05-15 00:00:00+00:00,61.0,61.0,60.5,9.16282844543457,200.0,0.0,
1974-05-16 00:00:00+00:00,61.25,61.25,61.25,9.200387001037598,200.0,0.0,
1974-05-17 00:00:00+00:00,61.25,61.375,61.25,9.200387001037598,500.0,0.0,
1974-05-21 00:00:00+00:00,61.0,61.0,61.0,9.16282844543457,300.0,0.0,
1974-05-22 00:00:00+00:00,60.25,61.0,60.25,9.050171852111816,400.0,0.0,
1974-05-23 00:00:00+00:00,60.5,60.5,60.5,9.087726593017578,100.0,0.0,
1974-05-24 00:00:00+00:00,60.25,60.25,60.25,9.050171852111816,200.0,0.0,
1974-05-28 00:00:00+00:00,60.0,60.0,60.0,9.012621879577637,600.0,0.0,
1974-05-29 00:00:00+00:00,59.625,59.625,59.625,8.956292152404785,300.0,0.0,
1974-05-30 00:00:00+00:00,60.0,60.25,59.75,9.012621879577637,500.0,0.0,
1974-05-31 00:00:00+00:00,59.5,59.5,59.5,8.937517166137695,300.0,0.0,
1974-06-03 00:00:00+00:00,60.0,60.0,59.875,9.012621879577637,1600.0,0.0,
1974-06-04 00:00:00+00:00,60.75,60.75,60.75,9.125280380249023,200.0,0.0,
1974-06-05 00:00:00+00:00,61.0,61.0,60.75,9.16282844543457,1300.0,0.0,
1974-06-06 00:00:00+00:00,61.0,61.25,61.0,9.16282844543457,300.0,0.0,
