date,MVV_Open,MVV_High,MVV_Low,MVV_Close,MVV_Volume,MVV_Dividends,MVV_Stock Splits
2006-06-21 00:00:00+00:00,11.633333206176758,12.103333473205566,11.633333206176758,10.191943168640137,63000,0.0,
2006-06-22 00:00:00+00:00,11.921667098999023,11.921667098999023,11.779999732971191,10.042620658874512,270000,0.0,
2006-06-23 00:00:00+00:00,11.813332557678224,12.173333168029783,11.768333435058594,10.210254669189451,28800,0.0,
2006-06-26 00:00:00+00:00,12.166666984558104,12.204999923706056,12.116666793823242,10.315905570983888,72600,0.0,
2006-06-27 00:00:00+00:00,12.238332748413086,12.286666870117188,11.956666946411133,10.111650466918944,128400,0.0,
2006-06-28 00:00:00+00:00,12.0,12.033332824707031,11.786666870117188,10.170811653137209,399600,0.0,
2006-06-29 00:00:00+00:00,12.136667251586914,12.71166706085205,12.136667251586914,10.74415397644043,303000,0.0,
2006-06-30 00:00:00+00:00,12.866666793823242,12.875,12.649999618530272,10.782187461853027,684000,0.0,
2006-07-03 00:00:00+00:00,12.853333473205566,13.011667251586914,12.833333015441896,10.997718811035156,386400,0.0,
2006-07-05 00:00:00+00:00,12.854999542236328,12.854999542236328,12.408332824707031,10.649770736694336,419400,0.0,
2006-07-06 00:00:00+00:00,12.741666793823242,12.83666706085205,12.619999885559082,10.669492721557615,226200,0.0,
2006-07-07 00:00:00+00:00,12.59000015258789,12.713333129882812,12.40999984741211,10.525802612304688,64200,0.0,
2006-07-10 00:00:00+00:00,12.56666660308838,12.636667251586914,12.354999542236328,10.449736595153809,103200,0.0,
2006-07-11 00:00:00+00:00,12.278332710266112,12.486666679382324,12.18333339691162,10.553979873657228,453600,0.0,
2006-07-12 00:00:00+00:00,12.466667175292969,12.466667175292969,12.143333435058594,10.306048393249512,330600,0.0,
2006-07-13 00:00:00+00:00,12.033332824707031,12.08666706085205,11.726667404174805,9.938377380371094,799200,0.0,
2006-07-14 00:00:00+00:00,11.6899995803833,11.699999809265137,11.4350004196167,9.734113693237305,912600,0.0,
2006-07-17 00:00:00+00:00,11.550000190734863,11.65666675567627,11.380000114440918,9.618602752685549,143400,0.0,
2006-07-18 00:00:00+00:00,11.451666831970217,11.451666831970217,11.125,9.653817176818848,231600,0.0,
2006-07-19 00:00:00+00:00,11.583333015441896,12.016667366027832,11.56666660308838,10.141230583190918,636600,0.0,
2006-07-20 00:00:00+00:00,12.033332824707031,12.033332824707031,11.383333206176758,9.621418952941896,447600,0.0,
