date,FTK_Open,FTK_High,FTK_Low,FTK_Close,FTK_Volume,FTK_Dividends,FTK_Stock Splits
2005-07-27 00:00:00+00:00,39.59999847412109,40.16999816894531,38.400001525878906,38.84999847412109,7967,,
2005-07-28 00:00:00+00:00,38.84999847412109,38.970001220703125,38.400001525878906,38.66999816894531,2100,,
2005-07-29 00:00:00+00:00,38.66999816894531,38.66999816894531,38.52000045776367,38.54999923706055,1267,,
2005-08-01 00:00:00+00:00,38.54999923706055,39.29999923706055,38.54999923706055,39.0,2400,,
2005-08-02 00:00:00+00:00,39.150001525878906,39.45000076293945,39.150001525878906,39.45000076293945,1433,,
2005-08-03 00:00:00+00:00,39.45000076293945,39.56999969482422,39.0,39.56999969482422,2933,,
2005-08-04 00:00:00+00:00,39.29999923706055,39.75,39.29999923706055,39.75,3033,,
2005-08-05 00:00:00+00:00,39.900001525878906,42.0,39.900001525878906,42.0,6533,,
2005-08-08 00:00:00+00:00,42.29999923706055,48.59999847412109,42.29999923706055,48.29999923706055,28033,,
2005-08-09 00:00:00+00:00,49.5,52.11000061035156,48.0,49.20000076293945,26333,,
2005-08-10 00:00:00+00:00,49.5,51.900001525878906,49.5,51.540000915527344,25667,,
2005-08-11 00:00:00+00:00,51.540000915527344,52.34999847412109,51.45000076293945,52.04999923706055,17900,,
2005-08-12 00:00:00+00:00,52.5,54.59999847412109,52.40999984741211,54.59999847412109,12833,,
2005-08-15 00:00:00+00:00,54.45000076293945,57.900001525878906,51.75,56.70000076293945,27200,,
2005-08-16 00:00:00+00:00,57.29999923706055,57.900001525878906,54.38999938964844,54.75,15200,,
2005-08-17 00:00:00+00:00,54.59999847412109,54.900001525878906,54.0,54.0,25367,,
2005-08-18 00:00:00+00:00,53.54999923706055,53.70000076293945,49.5,49.5,15167,,
2005-08-19 00:00:00+00:00,49.5,53.27999877929688,49.5,53.09999847412109,16000,,
2005-08-22 00:00:00+00:00,53.400001525878906,54.900001525878906,53.09999847412109,53.25,6433,,
2005-08-23 00:00:00+00:00,53.54999923706055,53.54999923706055,52.20000076293945,52.5,10300,,
2005-08-24 00:00:00+00:00,52.20000076293945,52.20000076293945,51.02999877929688,51.27000045776367,145533,,
2005-08-25 00:00:00+00:00,51.0,52.34999847412109,51.0,51.959999084472656,9733,,
2005-08-26 00:00:00+00:00,51.959999084472656,52.02000045776367,51.29999923706055,51.75,6300,,
2005-08-29 00:00:00+00:00,52.34999847412109,55.04999923706055,52.34999847412109,53.06999969482422,14833,,
2005-08-30 00:00:00+00:00,53.70000076293945,56.25,53.66999816894531,55.83000183105469,21400,,
2005-08-31 00:00:00+00:00,56.25,57.59999847412109,55.5,57.0,20733,,
2005-09-01 00:00:00+00:00,57.45000076293945,57.68999862670898,56.54999923706055,57.0,12233,,
2005-09-02 00:00:00+00:00,57.02999877929688,57.59999847412109,56.54999923706055,57.27000045776367,14800,,
2005-09-06 00:00:00+00:00,57.45000076293945,58.86000061035156,56.400001525878906,57.38999938964844,14433,,
2005-09-07 00:00:00+00:00,57.75,58.43999862670898,57.45000076293945,58.34999847412109,3067,,
2005-09-08 00:00:00+00:00,58.5,60.0,58.5,59.54999923706055,9233,,
2005-09-09 00:00:00+00:00,59.70000076293945,60.75,58.20000076293945,58.709999084472656,34133,,
2005-09-12 00:00:00+00:00,58.95000076293945,59.70000076293945,56.25,57.0,7933,,
2005-09-13 00:00:00+00:00,56.84999847412109,57.0,56.61000061035156,56.93999862670898,10967,,
2005-09-14 00:00:00+00:00,56.970001220703125,57.150001525878906,56.84999847412109,57.150001525878906,6367,,
2005-09-15 00:00:00+00:00,57.150001525878906,57.900001525878906,56.84999847412109,57.900001525878906,11333,,
2005-09-16 00:00:00+00:00,57.59999847412109,58.5,56.90999984741211,58.34999847412109,5433,,
2005-09-19 00:00:00+00:00,58.5,61.34999847412109,58.34999847412109,60.75,10100,,
2005-09-20 00:00:00+00:00,60.75,60.900001525878906,59.09999847412109,59.400001525878906,5967,,
2005-09-21 00:00:00+00:00,59.400001525878906,62.25,59.400001525878906,60.5099983215332,17067,,
2005-09-22 00:00:00+00:00,60.5099983215332,60.59999847412109,55.5,57.630001068115234,14767,,
2005-09-23 00:00:00+00:00,57.33000183105469,58.650001525878906,56.84999847412109,58.04999923706055,4067,,
2005-09-26 00:00:00+00:00,58.04999923706055,58.04999923706055,56.70000076293945,57.900001525878906,7033,,
2005-09-27 00:00:00+00:00,57.959999084472656,58.650001525878906,57.75,58.5,3433,,
2005-09-28 00:00:00+00:00,58.34999847412109,58.34999847412109,57.150001525878906,57.75,4067,,
2005-09-29 00:00:00+00:00,57.75,58.40999984741211,57.75,58.40999984741211,2467,,
2005-09-30 00:00:00+00:00,58.20000076293945,59.70000076293945,57.29999923706055,57.38999938964844,4800,,
2005-10-03 00:00:00+00:00,57.0,58.560001373291016,57.0,58.34999847412109,7700,,
2005-10-04 00:00:00+00:00,58.650001525878906,58.650001525878906,57.900001525878906,58.34999847412109,1933,,
2005-10-05 00:00:00+00:00,57.900001525878906,57.959999084472656,57.29999923706055,57.84000015258789,9733,,
2005-10-06 00:00:00+00:00,57.36000061035156,57.36000061035156,56.400001525878906,57.0,24233,,
2005-10-07 00:00:00+00:00,56.970001220703125,57.27000045776367,56.54999923706055,57.119998931884766,2533,,
2005-10-10 00:00:00+00:00,57.2400016784668,58.20000076293945,57.2400016784668,57.75,4933,,
2005-10-11 00:00:00+00:00,57.75,57.75,57.75,57.75,0,,
2005-10-12 00:00:00+00:00,57.75,57.900001525878906,57.29999923706055,57.47999954223633,13033,,
2005-10-13 00:00:00+00:00,57.47999954223633,57.75,55.5,57.45000076293945,26033,,
2005-10-14 00:00:00+00:00,57.0,57.900001525878906,57.0,57.900001525878906,8033,,
2005-10-17 00:00:00+00:00,58.04999923706055,60.75,58.04999923706055,60.75,19833,,
