date,PRU_Open,PRU_High,PRU_Low,PRU_Close,PRU_Volume,PRU_Dividends,PRU_Stock Splits
2001-12-13 00:00:00+00:00,29.100000381469727,30.0,29.0,15.13709831237793,49466000,0.0,
2001-12-14 00:00:00+00:00,29.899999618530277,30.100000381469727,29.520000457763672,15.333418846130373,9676300,0.0,
2001-12-17 00:00:00+00:00,29.950000762939453,29.950000762939453,29.399999618530277,15.214594841003418,5110900,0.0,
2001-12-18 00:00:00+00:00,29.5,29.950000762939453,29.38999938964844,15.472900390625,5167700,0.0,
2001-12-19 00:00:00+00:00,29.850000381469727,30.190000534057617,29.6200008392334,15.576226234436035,3693200,0.0,
2001-12-20 00:00:00+00:00,30.25,30.979999542236328,30.1200008392334,15.586565017700195,3914200,0.0,
2001-12-21 00:00:00+00:00,30.399999618530277,30.989999771118164,30.25,16.010196685791016,3429100,0.0,
2001-12-24 00:00:00+00:00,30.75,31.489999771118164,30.75,16.247838973999023,976900,0.0,
2001-12-26 00:00:00+00:00,31.5,32.7400016784668,31.5,16.635311126708984,2456300,0.0,
2001-12-27 00:00:00+00:00,32.20000076293945,32.970001220703125,31.520000457763672,16.971113204956055,4447500,0.0,
2001-12-28 00:00:00+00:00,32.86000061035156,33.099998474121094,32.58000183105469,17.017614364624023,4174800,0.0,
2001-12-31 00:00:00+00:00,33.11000061035156,33.7400016784668,32.720001220703125,17.14676856994629,5532800,0.0,
2002-01-02 00:00:00+00:00,32.61000061035156,32.79999923706055,31.1200008392334,16.17034912109375,5168900,0.0,
2002-01-03 00:00:00+00:00,31.299999237060547,32.75,30.81999969482422,16.144512176513672,2906500,0.0,
2002-01-04 00:00:00+00:00,31.200000762939453,32.0,31.100000381469727,16.506153106689453,3086000,0.0,
2002-01-07 00:00:00+00:00,31.75,32.04999923706055,31.3700008392334,16.506153106689453,2449300,0.0,
2002-01-08 00:00:00+00:00,31.25,31.850000381469727,31.25,16.4183292388916,1766500,0.0,
2002-01-09 00:00:00+00:00,31.950000762939453,31.950000762939453,31.25,16.17034912109375,1639100,0.0,
2002-01-10 00:00:00+00:00,31.1200008392334,31.68000030517578,31.01000022888184,16.02052116394043,1689400,0.0,
2002-01-11 00:00:00+00:00,31.01000022888184,31.149999618530277,30.75,15.963696479797363,1966200,0.0,
2002-01-14 00:00:00+00:00,30.75,30.75,29.530000686645508,15.524566650390623,3160000,0.0,
2002-01-15 00:00:00+00:00,30.399999618530277,31.1200008392334,29.920000076293945,15.901700973510742,1962400,0.0,
2002-01-16 00:00:00+00:00,30.57999992370605,31.149999618530277,30.450000762939453,15.850040435791016,1881100,0.0,
2002-01-17 00:00:00+00:00,30.8799991607666,31.0,30.299999237060547,15.767380714416504,1739800,0.0,
2002-01-18 00:00:00+00:00,30.399999618530277,30.450000762939453,29.75,15.62789535522461,1531400,0.0,
2002-01-22 00:00:00+00:00,30.489999771118164,31.25,30.399999618530277,16.144512176513672,2322700,0.0,
2002-01-23 00:00:00+00:00,31.649999618530277,31.700000762939453,30.520000457763672,15.767380714416504,2460800,0.0,
2002-01-24 00:00:00+00:00,30.600000381469727,30.670000076293945,30.0,15.62789535522461,3064100,0.0,
2002-01-25 00:00:00+00:00,30.0,30.5,29.899999618530277,15.720879554748535,2373600,0.0,
2002-01-28 00:00:00+00:00,30.649999618530277,31.040000915527344,30.549999237060547,15.979203224182127,2450800,0.0,
2002-01-29 00:00:00+00:00,30.0,30.88999938964844,30.0,15.700218200683594,2512800,0.0,
2002-01-30 00:00:00+00:00,30.5,30.56999969482422,29.799999237060547,15.576226234436035,3533700,0.0,
2002-01-31 00:00:00+00:00,30.479999542236328,31.18000030517578,30.32999992370605,16.04119110107422,3986900,0.0,
2002-02-01 00:00:00+00:00,30.950000762939453,30.950000762939453,30.399999618530277,15.808709144592283,3200100,0.0,
2002-02-04 00:00:00+00:00,30.600000381469727,30.979999542236328,30.5,15.953368186950684,3193400,0.0,
2002-02-05 00:00:00+00:00,30.850000381469727,31.600000381469727,30.76000022888184,16.04119110107422,2397200,0.0,
2002-02-06 00:00:00+00:00,31.200000762939453,31.200000762939453,30.88999938964844,16.092851638793945,2107700,0.0,
2002-02-07 00:00:00+00:00,30.950000762939453,31.049999237060547,30.520000457763672,15.81904125213623,1801500,0.0,
2002-02-08 00:00:00+00:00,30.56999969482422,31.030000686645508,30.549999237060547,16.030858993530273,1399300,0.0,
2002-02-11 00:00:00+00:00,30.700000762939453,31.88999938964844,30.670000076293945,16.408000946044922,1904300,0.0,
2002-02-12 00:00:00+00:00,31.40999984741211,31.850000381469727,31.25,16.27367401123047,2038700,0.0,
2002-02-13 00:00:00+00:00,31.200000762939453,32.220001220703125,30.86000061035156,16.578479766845703,3779900,0.0,
2002-02-14 00:00:00+00:00,32.04999923706055,32.279998779296875,31.899999618530277,16.5474796295166,2200800,0.0,
2002-02-15 00:00:00+00:00,31.82999992370605,31.93000030517578,31.030000686645508,16.27367401123047,1649600,0.0,
2002-02-19 00:00:00+00:00,31.0,31.100000381469727,30.0,15.63305950164795,2983900,0.0,
2002-02-20 00:00:00+00:00,30.5,30.729999542236328,30.100000381469727,15.83454132080078,2283100,0.0,
2002-02-21 00:00:00+00:00,30.450000762939453,30.8700008392334,30.450000762939453,15.932699203491213,1929100,0.0,
2002-02-22 00:00:00+00:00,30.549999237060547,30.649999618530277,30.0,15.622732162475586,1655900,0.0,
2002-02-25 00:00:00+00:00,30.25,30.31999969482422,30.06999969482422,15.643393516540527,2355800,0.0,
2002-02-26 00:00:00+00:00,30.3799991607666,30.690000534057617,30.32999992370605,15.757052421569824,2309100,0.0,
2002-02-27 00:00:00+00:00,30.600000381469727,30.61000061035156,30.299999237060547,15.67955493927002,2937000,0.0,
2002-02-28 00:00:00+00:00,30.350000381469727,30.75,30.350000381469727,15.79321002960205,2012600,0.0,
2002-03-01 00:00:00+00:00,30.690000534057617,30.88999938964844,30.399999618530277,15.9378662109375,2189500,0.0,
2002-03-04 00:00:00+00:00,30.8799991607666,31.479999542236328,30.700000762939453,15.860370635986328,2321500,0.0,
2002-03-05 00:00:00+00:00,30.700000762939453,31.489999771118164,30.40999984741211,16.242673873901367,3350200,0.0,
2002-03-06 00:00:00+00:00,31.0,31.399999618530277,31.0,16.22201156616211,1593000,0.0,
2002-03-07 00:00:00+00:00,31.200000762939453,31.670000076293945,31.100000381469727,16.309837341308594,2412800,0.0,
2002-03-08 00:00:00+00:00,31.850000381469727,32.060001373291016,31.450000762939453,16.402830123901367,2561600,0.0,
2002-03-11 00:00:00+00:00,31.850000381469727,31.899999618530277,31.200000762939453,16.19618034362793,2237500,0.0,
2002-03-12 00:00:00+00:00,31.0,31.350000381469727,30.690000534057617,15.963696479797363,2054000,0.0,
2002-03-13 00:00:00+00:00,30.6299991607666,30.899999618530277,30.600000381469727,15.824209213256836,2077400,0.0,
2002-03-14 00:00:00+00:00,30.700000762939453,31.0,30.700000762939453,15.999862670898438,2493400,0.0,
2002-03-15 00:00:00+00:00,30.690000534057617,31.3799991607666,30.690000534057617,16.0670223236084,3211200,0.0,
2002-03-18 00:00:00+00:00,31.549999237060547,31.600000381469727,30.950000762939453,16.216838836669922,2275600,0.0,
2002-03-19 00:00:00+00:00,31.299999237060547,31.780000686645508,31.290000915527344,16.22201156616211,2259500,0.0,
2002-03-20 00:00:00+00:00,31.25,31.489999771118164,31.21999931335449,16.19618034362793,2410100,0.0,
2002-03-21 00:00:00+00:00,31.170000076293945,31.34000015258789,30.989999771118164,16.144512176513672,2524800,0.0,
2002-03-22 00:00:00+00:00,30.850000381469727,31.299999237060547,30.82999992370605,16.144512176513672,1674300,0.0,
2002-03-25 00:00:00+00:00,31.200000762939453,31.450000762939453,31.13999938964844,16.123851776123047,930200,0.0,
2002-03-26 00:00:00+00:00,31.049999237060547,31.479999542236328,31.049999237060547,16.237512588500977,1693800,0.0,
2002-03-27 00:00:00+00:00,31.25,31.489999771118164,31.229999542236328,16.20651626586914,1764400,0.0,
2002-03-28 00:00:00+00:00,31.3700008392334,31.38999938964844,30.950000762939453,16.04119110107422,2681600,0.0,
2002-04-01 00:00:00+00:00,31.149999618530277,31.299999237060547,30.93000030517578,16.04119110107422,1553000,0.0,
2002-04-02 00:00:00+00:00,31.0,31.399999618530277,30.989999771118164,16.19618034362793,1753400,0.0,
2002-04-03 00:00:00+00:00,31.270000457763672,31.489999771118164,31.25,16.19618034362793,1495100,0.0,
2002-04-04 00:00:00+00:00,31.350000381469727,31.86000061035156,31.270000457763672,16.449325561523438,2076000,0.0,
2002-04-05 00:00:00+00:00,31.950000762939453,32.70000076293945,31.850000381469727,16.692138671875,4725700,0.0,
2002-04-08 00:00:00+00:00,32.310001373291016,32.95000076293945,32.20000076293945,16.903953552246094,3018900,0.0,
2002-04-09 00:00:00+00:00,32.970001220703125,33.11000061035156,32.779998779296875,17.048606872558594,2337500,0.0,
2002-04-10 00:00:00+00:00,32.849998474121094,33.20000076293945,32.56999969482422,16.940122604370117,1632600,0.0,
