date,KSS_Open,KSS_High,KSS_Low,KSS_Close,KSS_Volume,KSS_Dividends,KSS_Stock Splits
1992-06-17 00:00:00+00:00,1.953125,1.96875,1.921875,1.1138852834701538,816800,0.0,
1992-06-18 00:00:00+00:00,1.953125,1.953125,1.921875,1.1049023866653442,220800,0.0,
1992-06-19 00:00:00+00:00,1.90625,1.921875,1.90625,1.1049023866653442,192800,0.0,
1992-06-22 00:00:00+00:00,1.9375,1.953125,1.890625,1.1138852834701538,954400,0.0,
1992-06-23 00:00:00+00:00,1.96875,2.0,1.953125,1.1318509578704834,1403200,0.0,
1992-06-24 00:00:00+00:00,1.96875,2.0,1.9375,1.149816870689392,1368800,0.0,
1992-06-25 00:00:00+00:00,2.0,2.03125,1.984375,1.149816870689392,462400,0.0,
1992-06-26 00:00:00+00:00,1.984375,2.03125,1.984375,1.16778302192688,803200,0.0,
1992-06-29 00:00:00+00:00,2.046875,2.15625,2.046875,1.2216806411743164,295200,0.0,
1992-06-30 00:00:00+00:00,2.09375,2.28125,2.09375,1.3115098476409912,545600,0.0,
1992-07-01 00:00:00+00:00,2.3125,2.390625,2.171875,1.3654074668884275,2180000,0.0,
1992-07-02 00:00:00+00:00,2.375,2.390625,2.296875,1.3294763565063477,1099200,0.0,
1992-07-06 00:00:00+00:00,2.328125,2.359375,2.328125,1.3564246892929075,1457600,0.0,
1992-07-07 00:00:00+00:00,2.34375,2.359375,2.34375,1.347441792488098,692800,0.0,
1992-07-08 00:00:00+00:00,2.3125,2.328125,2.203125,1.3025264739990234,1060800,0.0,
1992-07-09 00:00:00+00:00,2.3125,2.40625,2.3125,1.3654074668884275,1344000,0.0,
1992-07-10 00:00:00+00:00,2.375,2.46875,2.375,1.419305682182312,881600,0.0,
1992-07-13 00:00:00+00:00,2.46875,2.46875,2.390625,1.4013398885726929,387200,0.0,
1992-07-14 00:00:00+00:00,2.4375,2.4375,2.34375,1.3654074668884275,321600,0.0,
1992-07-15 00:00:00+00:00,2.375,2.375,2.296875,1.347441792488098,313600,0.0,
1992-07-16 00:00:00+00:00,2.359375,2.359375,2.296875,1.3564246892929075,717600,0.0,
1992-07-17 00:00:00+00:00,2.359375,2.359375,2.34375,1.347441792488098,39200,0.0,
1992-07-20 00:00:00+00:00,2.34375,2.34375,2.28125,1.3115098476409912,44800,0.0,
1992-07-21 00:00:00+00:00,2.28125,2.296875,2.28125,1.3115098476409912,304000,0.0,
1992-07-22 00:00:00+00:00,2.28125,2.296875,2.25,1.2935439348220823,506400,0.0,
1992-07-23 00:00:00+00:00,2.25,2.28125,2.21875,1.2935439348220823,584000,0.0,
1992-07-24 00:00:00+00:00,2.25,2.28125,2.21875,1.2845613956451416,446400,0.0,
1992-07-27 00:00:00+00:00,2.265625,2.3125,2.265625,1.3115098476409912,310400,0.0,
1992-07-28 00:00:00+00:00,2.296875,2.3125,2.21875,1.3204926252365112,960800,0.0,
1992-07-29 00:00:00+00:00,2.296875,2.390625,2.296875,1.3654074668884275,1070400,0.0,
1992-07-30 00:00:00+00:00,2.359375,2.375,2.34375,1.3654074668884275,618400,0.0,
1992-07-31 00:00:00+00:00,2.375,2.421875,2.375,1.3923563957214355,500000,0.0,
1992-08-03 00:00:00+00:00,2.421875,2.53125,2.421875,1.4372713565826416,260000,0.0,
1992-08-04 00:00:00+00:00,2.515625,2.625,2.515625,1.4911688566207886,676000,0.0,
1992-08-05 00:00:00+00:00,2.59375,2.703125,2.578125,1.5540494918823242,204800,0.0,
1992-08-06 00:00:00+00:00,2.671875,2.703125,2.625,1.527100682258606,551200,0.0,
1992-08-07 00:00:00+00:00,2.625,2.734375,2.625,1.563032627105713,625600,0.0,
1992-08-10 00:00:00+00:00,2.71875,2.71875,2.53125,1.5091346502304075,549600,0.0,
1992-08-11 00:00:00+00:00,2.65625,2.8125,2.625,1.6169296503067017,171200,0.0,
1992-08-12 00:00:00+00:00,2.8125,2.8125,2.65625,1.5450665950775146,411200,0.0,
1992-08-13 00:00:00+00:00,2.703125,2.71875,2.65625,1.527100682258606,424000,0.0,
1992-08-14 00:00:00+00:00,2.671875,2.671875,2.59375,1.5181177854537964,640800,0.0,
1992-08-17 00:00:00+00:00,2.625,2.703125,2.625,1.5540494918823242,397600,0.0,
1992-08-18 00:00:00+00:00,2.734375,2.734375,2.703125,1.563032627105713,68000,0.0,
1992-08-19 00:00:00+00:00,2.6875,2.71875,2.6875,1.5540494918823242,105600,0.0,
1992-08-20 00:00:00+00:00,2.75,2.75,2.71875,1.5720155239105225,431200,0.0,
1992-08-21 00:00:00+00:00,2.734375,2.78125,2.71875,1.563032627105713,260000,0.0,
1992-08-24 00:00:00+00:00,2.6875,2.6875,2.640625,1.5181177854537964,38400,0.0,
1992-08-25 00:00:00+00:00,2.640625,2.640625,2.53125,1.4911688566207886,288000,0.0,
1992-08-26 00:00:00+00:00,2.609375,2.671875,2.578125,1.5360839366912842,264800,0.0,
1992-08-27 00:00:00+00:00,2.703125,2.75,2.6875,1.5450665950775146,188800,0.0,
1992-08-28 00:00:00+00:00,2.671875,2.71875,2.671875,1.5540494918823242,24800,0.0,
1992-08-31 00:00:00+00:00,2.734375,2.78125,2.71875,1.563032627105713,241600,0.0,
1992-09-01 00:00:00+00:00,2.703125,2.90625,2.703125,1.6528615951538086,284000,0.0,
1992-09-02 00:00:00+00:00,2.875,2.96875,2.84375,1.706759333610535,565600,0.0,
1992-09-03 00:00:00+00:00,3.0,3.125,2.96875,1.7157422304153442,1440800,0.0,
1992-09-04 00:00:00+00:00,3.0,3.0,2.90625,1.6798110008239746,197600,0.0,
1992-09-08 00:00:00+00:00,2.96875,3.0,2.953125,1.7247254848480225,85600,0.0,
1992-09-09 00:00:00+00:00,3.0,3.0,2.96875,1.7247254848480225,700800,0.0,
1992-09-10 00:00:00+00:00,3.03125,3.15625,3.03125,1.7606573104858398,200800,0.0,
1992-09-11 00:00:00+00:00,3.046875,3.046875,3.0,1.7426912784576416,575200,0.0,
1992-09-14 00:00:00+00:00,3.0625,3.0625,3.015625,1.7426912784576416,142400,0.0,
1992-09-15 00:00:00+00:00,3.0625,3.0625,3.015625,1.7426912784576416,444800,0.0,
1992-09-16 00:00:00+00:00,3.03125,3.09375,3.03125,1.7606573104858398,76800,0.0,
1992-09-17 00:00:00+00:00,3.09375,3.125,3.046875,1.7965891361236572,80800,0.0,
1992-09-18 00:00:00+00:00,3.125,3.125,3.078125,1.7786234617233276,47200,0.0,
1992-09-21 00:00:00+00:00,3.09375,3.09375,3.0625,1.7606573104858398,600800,0.0,
1992-09-22 00:00:00+00:00,3.0625,3.109375,3.0625,1.76964008808136,109600,0.0,
1992-09-23 00:00:00+00:00,3.078125,3.09375,3.0625,1.7786234617233276,76000,0.0,
1992-09-24 00:00:00+00:00,3.109375,3.125,3.109375,1.7965891361236572,112800,0.0,
1992-09-25 00:00:00+00:00,3.125,3.125,3.0625,1.7606573104858398,386400,0.0,
1992-09-28 00:00:00+00:00,3.046875,3.046875,2.78125,1.6169296503067017,349600,0.0,
1992-09-29 00:00:00+00:00,2.8125,2.84375,2.59375,1.6169296503067017,803200,0.0,
1992-09-30 00:00:00+00:00,2.84375,2.875,2.8125,1.6348962783813477,522400,0.0,
1992-10-01 00:00:00+00:00,2.8125,2.9375,2.6875,1.6887940168380735,768800,0.0,
1992-10-02 00:00:00+00:00,2.96875,3.015625,2.9375,1.6977770328521729,233600,0.0,
1992-10-05 00:00:00+00:00,2.921875,2.921875,2.65625,1.5899810791015625,255200,0.0,
1992-10-06 00:00:00+00:00,2.78125,2.90625,2.78125,1.670828104019165,384000,0.0,
1992-10-07 00:00:00+00:00,2.9375,2.984375,2.9375,1.6887940168380735,584800,0.0,
1992-10-08 00:00:00+00:00,2.96875,3.0,2.90625,1.7247254848480225,282400,0.0,
1992-10-09 00:00:00+00:00,3.0,3.03125,2.96875,1.706759333610535,295200,0.0,
1992-10-12 00:00:00+00:00,3.0,3.0625,3.0,1.7426912784576416,20800,0.0,
1992-10-13 00:00:00+00:00,3.0,3.09375,3.0,1.76964008808136,68000,0.0,
1992-10-14 00:00:00+00:00,3.09375,3.09375,3.0,1.7247254848480225,34400,0.0,
1992-10-15 00:00:00+00:00,3.0,3.03125,2.96875,1.7337085008621216,27200,0.0,
1992-10-16 00:00:00+00:00,3.046875,3.078125,3.015625,1.7516744136810305,43200,0.0,
1992-10-19 00:00:00+00:00,3.015625,3.125,3.0,1.7965891361236572,359200,0.0,
1992-10-20 00:00:00+00:00,3.15625,3.25,3.15625,1.832520604133606,157600,0.0,
1992-10-21 00:00:00+00:00,3.21875,3.21875,3.1875,1.832520604133606,38400,0.0,
1992-10-22 00:00:00+00:00,3.203125,3.25,3.1875,1.868452787399292,76000,0.0,
1992-10-23 00:00:00+00:00,3.28125,3.34375,3.171875,1.8235374689102173,208800,0.0,
1992-10-26 00:00:00+00:00,3.203125,3.28125,3.203125,1.8864185810089111,61600,0.0,
1992-10-27 00:00:00+00:00,3.28125,3.375,3.28125,1.940315842628479,157600,0.0,
1992-10-28 00:00:00+00:00,3.375,3.390625,3.359375,1.931333303451538,608800,0.0,
1992-10-29 00:00:00+00:00,3.453125,3.46875,3.328125,1.9133669137954712,230400,0.0,
1992-10-30 00:00:00+00:00,3.34375,3.34375,3.1875,1.850487232208252,205600,0.0,
1992-11-02 00:00:00+00:00,3.25,3.3125,3.25,1.9043843746185305,19200,0.0,
1992-11-03 00:00:00+00:00,3.3125,3.40625,3.3125,1.9582818746566768,151200,0.0,
1992-11-04 00:00:00+00:00,3.4375,3.4375,3.375,1.940315842628479,160000,0.0,
1992-11-05 00:00:00+00:00,3.4375,3.59375,3.390625,2.0570945739746094,596800,0.0,
1992-11-06 00:00:00+00:00,3.578125,3.78125,3.578125,2.1469240188598637,1281600,0.0,
1992-11-09 00:00:00+00:00,3.703125,4.0,3.703125,2.2816684246063232,2169600,0.0,
1992-11-10 00:00:00+00:00,3.9375,3.96875,3.875,2.263701915740967,1035200,0.0,
1992-11-11 00:00:00+00:00,3.84375,3.90625,3.8125,2.191838264465332,318400,0.0,
1992-11-12 00:00:00+00:00,3.828125,3.828125,3.59375,2.1199748516082764,988800,0.0,
1992-11-13 00:00:00+00:00,3.71875,3.84375,3.703125,2.191838264465332,171200,0.0,
1992-11-16 00:00:00+00:00,3.84375,4.0,3.8125,2.2098047733306885,603200,0.0,
1992-11-17 00:00:00+00:00,3.84375,3.84375,3.8125,2.191838264465332,68000,0.0,
1992-11-18 00:00:00+00:00,3.828125,3.84375,3.796875,2.200822114944458,221600,0.0,
1992-11-19 00:00:00+00:00,3.859375,3.984375,3.859375,2.2726855278015137,85600,0.0,
1992-11-20 00:00:00+00:00,3.953125,4.0,3.9375,2.263701915740967,199200,0.0,
1992-11-23 00:00:00+00:00,3.953125,3.953125,3.8125,2.191838264465332,87200,0.0,
1992-11-24 00:00:00+00:00,3.84375,3.84375,3.5625,2.1199748516082764,452800,0.0,
1992-11-25 00:00:00+00:00,3.71875,3.78125,3.6875,2.1469240188598637,320800,0.0,
1992-11-27 00:00:00+00:00,3.75,3.78125,3.734375,2.1469240188598637,48000,0.0,
1992-11-30 00:00:00+00:00,3.75,3.796875,3.703125,2.1469240188598637,105600,0.0,
1992-12-01 00:00:00+00:00,3.734375,3.734375,3.65625,2.1020092964172363,46400,0.0,
1992-12-02 00:00:00+00:00,3.671875,3.671875,3.46875,2.0121798515319824,376000,0.0,
1992-12-03 00:00:00+00:00,3.53125,3.5625,3.4375,1.9852309226989744,162400,0.0,
1992-12-04 00:00:00+00:00,3.4375,3.5625,3.421875,2.0301449298858643,752800,0.0,
1992-12-07 00:00:00+00:00,3.625,3.6875,3.625,2.0930263996124268,193600,0.0,
1992-12-08 00:00:00+00:00,3.65625,3.734375,3.625,2.1379408836364746,148000,0.0,
1992-12-09 00:00:00+00:00,3.734375,3.75,3.6875,2.155906915664673,300000,0.0,
1992-12-10 00:00:00+00:00,3.78125,3.78125,3.71875,2.1469240188598637,80000,0.0,
1992-12-11 00:00:00+00:00,3.71875,3.78125,3.703125,2.173872709274292,171200,0.0,
1992-12-14 00:00:00+00:00,3.796875,3.84375,3.75,2.2098047733306885,128000,0.0,
1992-12-15 00:00:00+00:00,3.84375,3.859375,3.8125,2.21878719329834,62400,0.0,
1992-12-16 00:00:00+00:00,3.859375,3.859375,3.75,2.1648898124694824,55200,0.0,
1992-12-17 00:00:00+00:00,3.765625,3.765625,3.75,2.155906915664673,8000,0.0,
1992-12-18 00:00:00+00:00,3.765625,3.765625,3.671875,2.1199748516082764,282400,0.0,
1992-12-21 00:00:00+00:00,3.671875,3.671875,3.59375,2.084043025970459,179200,0.0,
1992-12-22 00:00:00+00:00,3.65625,3.671875,3.640625,2.0930263996124268,36800,0.0,
1992-12-23 00:00:00+00:00,3.640625,3.671875,3.625,2.0930263996124268,180800,0.0,
1992-12-24 00:00:00+00:00,3.609375,3.609375,3.609375,2.0750598907470703,58400,0.0,
1992-12-28 00:00:00+00:00,3.640625,3.671875,3.59375,2.1020092964172363,286400,0.0,
1992-12-29 00:00:00+00:00,3.6875,3.6875,3.640625,2.110991239547729,40000,0.0,
1992-12-30 00:00:00+00:00,3.671875,3.71875,3.671875,2.1379408836364746,11200,0.0,
1992-12-31 00:00:00+00:00,3.6875,3.75,3.6875,2.155906915664673,44800,0.0,
1993-01-04 00:00:00+00:00,3.734375,3.734375,3.5625,2.0481116771698,412800,0.0,
1993-01-05 00:00:00+00:00,3.5625,3.59375,3.53125,2.0481116771698,1386400,0.0,
1993-01-06 00:00:00+00:00,3.609375,3.703125,3.59375,2.110991239547729,209600,0.0,
1993-01-07 00:00:00+00:00,3.703125,3.703125,3.578125,2.0750598907470703,429600,0.0,
1993-01-08 00:00:00+00:00,3.609375,3.609375,3.5,2.0121798515319824,165600,0.0,
1993-01-11 00:00:00+00:00,3.515625,3.5625,3.46875,1.9942140579223635,158400,0.0,
1993-01-12 00:00:00+00:00,3.453125,3.46875,3.34375,1.922350525856018,364800,0.0,
1993-01-13 00:00:00+00:00,3.3125,3.46875,3.265625,1.9942140579223635,356800,0.0,
1993-01-14 00:00:00+00:00,3.53125,3.78125,3.53125,2.173872709274292,767200,0.0,
1993-01-15 00:00:00+00:00,3.78125,3.9375,3.75,2.263701915740967,720000,0.0,
1993-01-18 00:00:00+00:00,3.96875,4.0,3.9375,2.299633741378784,443200,0.0,
1993-01-19 00:00:00+00:00,4.0625,4.125,4.046875,2.33556604385376,419200,0.0,
1993-01-20 00:00:00+00:00,4.0625,4.0625,3.96875,2.308617115020752,329600,0.0,
1993-01-21 00:00:00+00:00,3.984375,3.984375,3.90625,2.245736837387085,134400,0.0,
1993-01-22 00:00:00+00:00,3.875,3.921875,3.828125,2.245736837387085,161600,0.0,
1993-01-25 00:00:00+00:00,3.875,3.921875,3.875,2.236753225326538,77600,0.0,
1993-01-26 00:00:00+00:00,3.90625,4.03125,3.90625,2.299633741378784,84800,0.0,
1993-01-27 00:00:00+00:00,4.03125,4.125,4.03125,2.3625144958496094,15668000,0.0,
1993-01-28 00:00:00+00:00,4.09375,4.234375,4.09375,2.4253952503204346,3292000,0.0,
1993-01-29 00:00:00+00:00,4.21875,4.359375,4.21875,2.4972593784332275,2536000,0.0,
1993-02-01 00:00:00+00:00,4.3125,4.5625,4.28125,2.5781052112579346,2188800,0.0,
1993-02-02 00:00:00+00:00,4.59375,4.640625,4.484375,2.5781052112579346,2352800,0.0,
1993-02-03 00:00:00+00:00,4.3125,4.453125,4.3125,2.5331900119781494,2053600,0.0,
1993-02-04 00:00:00+00:00,4.40625,4.65625,4.375,2.6679351329803467,880000,0.0,
1993-02-05 00:00:00+00:00,4.609375,4.65625,4.5625,2.6589527130126958,908000,0.0,
1993-02-08 00:00:00+00:00,4.625,4.6875,4.59375,2.6409852504730225,332800,0.0,
1993-02-09 00:00:00+00:00,4.53125,4.53125,4.359375,2.542173385620117,887200,0.0,
1993-02-10 00:00:00+00:00,4.453125,4.5625,4.421875,2.5960710048675537,434400,0.0,
1993-02-11 00:00:00+00:00,4.5625,4.5625,4.484375,2.6140377521514893,164000,0.0,
1993-02-12 00:00:00+00:00,4.546875,4.546875,4.40625,2.5331900119781494,511200,0.0,
1993-02-16 00:00:00+00:00,4.375,4.375,4.140625,2.398446559906006,836000,0.0,
1993-02-17 00:00:00+00:00,4.140625,4.140625,3.96875,2.326582908630371,921600,0.0,
1993-02-18 00:00:00+00:00,4.078125,4.234375,4.078125,2.3625144958496094,443200,0.0,
1993-02-19 00:00:00+00:00,4.125,4.296875,4.125,2.470309972763061,264000,0.0,
1993-02-22 00:00:00+00:00,4.296875,4.296875,4.15625,2.389463424682617,599200,0.0,
1993-02-23 00:00:00+00:00,4.1875,4.21875,3.875,2.236753225326538,562400,0.0,
1993-02-24 00:00:00+00:00,4.0625,4.09375,3.953125,2.3535315990448,956800,0.0,
1993-02-25 00:00:00+00:00,4.09375,4.28125,4.09375,2.4613265991210938,293600,0.0,
1993-02-26 00:00:00+00:00,4.296875,4.375,4.296875,2.5152246952056885,210400,0.0,
1993-03-01 00:00:00+00:00,4.390625,4.5,4.390625,2.569122791290283,453600,0.0,
1993-03-02 00:00:00+00:00,4.4375,4.453125,4.390625,2.524207353591919,129600,0.0,
1993-03-03 00:00:00+00:00,4.421875,4.640625,4.421875,2.6589527130126958,462400,0.0,
1993-03-04 00:00:00+00:00,4.625,4.625,4.453125,2.587087869644165,397600,0.0,
1993-03-05 00:00:00+00:00,4.46875,4.484375,4.453125,2.569122791290283,27200,0.0,
1993-03-08 00:00:00+00:00,4.5,4.546875,4.46875,2.6140377521514893,145600,0.0,
1993-03-09 00:00:00+00:00,4.5,4.65625,4.5,2.605052947998047,452000,0.0,
1993-03-10 00:00:00+00:00,4.53125,4.546875,4.5,2.605052947998047,98400,0.0,
1993-03-11 00:00:00+00:00,4.5,4.5625,4.5,2.6230196952819824,484000,0.0,
1993-03-12 00:00:00+00:00,4.5625,4.625,4.5,2.6499688625335693,198400,0.0,
1993-03-15 00:00:00+00:00,4.625,4.75,4.625,2.7038662433624268,174400,0.0,
1993-03-16 00:00:00+00:00,4.75,4.875,4.71875,2.766746997833252,280800,0.0,
1993-03-17 00:00:00+00:00,4.828125,4.859375,4.78125,2.766746997833252,339200,0.0,
1993-03-18 00:00:00+00:00,4.84375,4.84375,4.78125,2.7757301330566406,300000,0.0,
1993-03-19 00:00:00+00:00,4.796875,4.8125,4.65625,2.748781204223633,222400,0.0,
1993-03-22 00:00:00+00:00,4.796875,4.796875,4.6875,2.7038662433624268,119200,0.0,
1993-03-23 00:00:00+00:00,4.734375,4.734375,4.59375,2.676918029785156,310400,0.0,
1993-03-24 00:00:00+00:00,4.65625,4.65625,4.5,2.605052947998047,129600,0.0,
1993-03-25 00:00:00+00:00,4.5625,4.578125,4.5625,2.6230196952819824,20800,0.0,
1993-03-26 00:00:00+00:00,4.515625,4.546875,4.5,2.6140377521514893,75200,0.0,
1993-03-29 00:00:00+00:00,4.546875,4.578125,4.5,2.5960710048675537,1574400,0.0,
1993-03-30 00:00:00+00:00,4.5,4.59375,4.5,2.6409852504730225,196800,0.0,
1993-03-31 00:00:00+00:00,4.625,4.8125,4.625,2.766746997833252,287200,0.0,
1993-04-01 00:00:00+00:00,4.84375,5.03125,4.84375,2.8835246562957764,437600,0.0,
1993-04-02 00:00:00+00:00,4.984375,4.984375,4.8125,2.766746997833252,144800,0.0,
1993-04-05 00:00:00+00:00,4.84375,4.859375,4.765625,2.784712791442871,136800,0.0,
1993-04-06 00:00:00+00:00,4.8125,4.84375,4.703125,2.7128493785858154,229600,0.0,
1993-04-07 00:00:00+00:00,4.71875,4.8125,4.6875,2.766746997833252,782400,0.0,
1993-04-08 00:00:00+00:00,4.84375,4.875,4.8125,2.784712791442871,540000,0.0,
1993-04-12 00:00:00+00:00,4.84375,5.0,4.84375,2.874542713165283,748800,0.0,
1993-04-13 00:00:00+00:00,5.0,5.0,4.890625,2.829627752304077,393600,0.0,
1993-04-14 00:00:00+00:00,4.890625,4.890625,4.75,2.748781204223633,778400,0.0,
1993-04-15 00:00:00+00:00,4.75,4.75,4.484375,2.7128493785858154,708800,0.0,
1993-04-16 00:00:00+00:00,4.6875,4.6875,4.609375,2.6589527130126958,164000,0.0,
1993-04-19 00:00:00+00:00,4.625,4.625,4.1875,2.443361282348633,3445600,0.0,
1993-04-20 00:00:00+00:00,4.46875,4.484375,4.375,2.5152246952056885,2124000,0.0,
1993-04-21 00:00:00+00:00,4.359375,4.40625,4.34375,2.5152246952056885,497600,0.0,
1993-04-22 00:00:00+00:00,4.375,4.4375,4.359375,2.5152246952056885,667200,0.0,
1993-04-23 00:00:00+00:00,4.40625,4.40625,4.3125,2.4972593784332275,763200,0.0,
1993-04-26 00:00:00+00:00,4.34375,4.421875,4.34375,2.5152246952056885,790400,0.0,
1993-04-27 00:00:00+00:00,4.34375,4.375,4.34375,2.506241798400879,771200,0.0,
1993-04-28 00:00:00+00:00,4.328125,4.34375,4.3125,2.4882752895355225,248000,0.0,
1993-04-29 00:00:00+00:00,4.328125,4.328125,4.3125,2.47929310798645,187200,0.0,
1993-04-30 00:00:00+00:00,4.3125,4.328125,4.3125,2.4882752895355225,2342400,0.0,
1993-05-03 00:00:00+00:00,4.328125,4.375,4.3125,2.5152246952056885,1745600,0.0,
1993-05-04 00:00:00+00:00,4.375,4.421875,4.359375,2.5331900119781494,612800,0.0,
1993-05-05 00:00:00+00:00,4.375,4.6875,4.375,2.676918029785156,556000,0.0,
1993-05-06 00:00:00+00:00,4.6875,4.875,4.6875,2.7757301330566406,612000,0.0,
1993-05-07 00:00:00+00:00,4.796875,4.84375,4.796875,2.784712791442871,320800,0.0,
1993-05-10 00:00:00+00:00,4.875,5.0625,4.875,2.874542713165283,540800,0.0,
1993-05-11 00:00:00+00:00,4.96875,5.03125,4.96875,2.8835246562957764,1330400,0.0,
1993-05-12 00:00:00+00:00,4.96875,5.0,4.9375,2.838611364364624,244000,0.0,
1993-05-13 00:00:00+00:00,4.9375,4.9375,4.875,2.8116614818573,140000,0.0,
1993-05-14 00:00:00+00:00,4.921875,4.921875,4.84375,2.784712791442871,102400,0.0,
1993-05-17 00:00:00+00:00,4.875,4.875,4.75,2.7308149337768555,36800,0.0,
1993-05-18 00:00:00+00:00,4.75,4.859375,4.75,2.784712791442871,344000,0.0,
1993-05-19 00:00:00+00:00,4.8125,4.90625,4.8125,2.8026797771453857,244800,0.0,
1993-05-20 00:00:00+00:00,4.890625,4.90625,4.84375,2.8116614818573,154400,0.0,
1993-05-21 00:00:00+00:00,4.875,4.875,4.71875,2.7308149337768555,192000,0.0,
1993-05-24 00:00:00+00:00,4.75,4.8125,4.734375,2.766746997833252,835200,0.0,
1993-05-25 00:00:00+00:00,4.8125,4.84375,4.8125,2.766746997833252,184000,0.0,
1993-05-26 00:00:00+00:00,4.84375,4.84375,4.796875,2.784712791442871,339200,0.0,
1993-05-27 00:00:00+00:00,4.84375,4.890625,4.84375,2.784712791442871,370400,0.0,
1993-05-28 00:00:00+00:00,4.84375,4.875,4.8125,2.784712791442871,303200,0.0,
1993-06-01 00:00:00+00:00,4.828125,4.84375,4.8125,2.7757301330566406,142400,0.0,
1993-06-02 00:00:00+00:00,4.8125,4.828125,4.765625,2.7397985458374023,429600,0.0,
1993-06-03 00:00:00+00:00,4.625,4.625,4.25,2.443361282348633,5156800,0.0,
1993-06-04 00:00:00+00:00,4.4375,4.5,4.40625,2.5601396560668945,2687200,0.0,
1993-06-07 00:00:00+00:00,4.453125,4.46875,4.4375,2.5601396560668945,1119200,0.0,
1993-06-08 00:00:00+00:00,4.4375,4.46875,4.4375,2.551156759262085,301600,0.0,
1993-06-09 00:00:00+00:00,4.4375,4.53125,4.4375,2.5960710048675537,774400,0.0,
1993-06-10 00:00:00+00:00,4.5,4.515625,4.484375,2.587087869644165,413600,0.0,
1993-06-11 00:00:00+00:00,4.5,4.65625,4.5,2.6589527130126958,746400,0.0,
1993-06-14 00:00:00+00:00,4.59375,4.71875,4.59375,2.7128493785858154,352000,0.0,
1993-06-15 00:00:00+00:00,4.71875,4.71875,4.640625,2.676918029785156,525600,0.0,
1993-06-16 00:00:00+00:00,4.609375,4.640625,4.578125,2.632002592086792,306400,0.0,
1993-06-17 00:00:00+00:00,4.609375,4.6875,4.609375,2.685900449752808,58400,0.0,
1993-06-18 00:00:00+00:00,4.6875,4.734375,4.640625,2.676918029785156,234400,0.0,
1993-06-21 00:00:00+00:00,4.65625,4.6875,4.625,2.6589527130126958,408000,0.0,
1993-06-22 00:00:00+00:00,4.625,4.65625,4.46875,2.6230196952819824,1301600,0.0,
1993-06-23 00:00:00+00:00,4.5625,4.5625,4.46875,2.5960710048675537,280000,0.0,
1993-06-24 00:00:00+00:00,4.53125,4.5625,4.515625,2.6140377521514893,165600,0.0,
1993-06-25 00:00:00+00:00,4.546875,4.59375,4.546875,2.6409852504730225,232000,0.0,
1993-06-28 00:00:00+00:00,4.59375,4.59375,4.5625,2.632002592086792,227200,0.0,
1993-06-29 00:00:00+00:00,4.578125,4.578125,4.53125,2.6230196952819824,296800,0.0,
1993-06-30 00:00:00+00:00,4.546875,4.71875,4.53125,2.6230196952819824,860000,0.0,
1993-07-01 00:00:00+00:00,4.5625,4.671875,4.5625,2.676918029785156,851200,0.0,
1993-07-02 00:00:00+00:00,4.65625,4.65625,4.59375,2.6589527130126958,226400,0.0,
1993-07-06 00:00:00+00:00,4.59375,4.609375,4.40625,2.587087869644165,2265600,0.0,
1993-07-07 00:00:00+00:00,4.46875,4.5,4.46875,2.569122791290283,114400,0.0,
1993-07-08 00:00:00+00:00,4.46875,4.53125,4.46875,2.569122791290283,170400,0.0,
