date,FBIO_Open,FBIO_High,FBIO_Low,FBIO_Close,FBIO_Volume,FBIO_Dividends,FBIO_Stock Splits
2012-02-07 00:00:00+00:00,93.9000015258789,95.5500030517578,91.5,91.5,1320,,
2012-02-08 00:00:00+00:00,92.25,96.75,90.0,96.0,720,,
2012-02-09 00:00:00+00:00,105.0,105.0,94.1999969482422,94.1999969482422,847,,
2012-02-10 00:00:00+00:00,105.0,105.0,93.75,93.75,4653,,
2012-02-13 00:00:00+00:00,93.75,97.5,93.75,94.3499984741211,1787,,
2012-02-14 00:00:00+00:00,94.5,102.0,94.5,99.75,4647,,
2012-02-15 00:00:00+00:00,101.25,104.0999984741211,95.25,99.0,4640,,
2012-02-16 00:00:00+00:00,100.0500030517578,101.0999984741211,97.5,97.5,2220,,
2012-02-17 00:00:00+00:00,99.1500015258789,100.5,97.5,100.5,2040,,
2012-02-21 00:00:00+00:00,100.0500030517578,103.3499984741211,97.9499969482422,101.6999969482422,2187,,
2012-02-22 00:00:00+00:00,103.5,105.0,99.5999984741211,102.75,1987,,
2012-02-23 00:00:00+00:00,103.8000030517578,105.0,101.0999984741211,103.5,2980,,
2012-02-24 00:00:00+00:00,105.0,117.75,104.8499984741211,112.5,27820,,
2012-02-27 00:00:00+00:00,115.5,120.0,112.5,114.1500015258789,7180,,
2012-02-28 00:00:00+00:00,114.3000030517578,115.1999969482422,112.6500015258789,113.25,3433,,
2012-02-29 00:00:00+00:00,114.0,114.75,108.75,114.3000030517578,9660,,
2012-03-01 00:00:00+00:00,114.9000015258789,116.25,113.8499984741211,115.9499969482422,11453,,
2012-03-02 00:00:00+00:00,116.25,120.0,115.5,120.0,4920,,
2012-03-05 00:00:00+00:00,118.5,118.5,111.4499969482422,114.0,6987,,
2012-03-06 00:00:00+00:00,109.0500030517578,116.8499984741211,108.0,109.5,6960,,
2012-03-07 00:00:00+00:00,113.25,113.25,110.6999969482422,111.75,4060,,
2012-03-08 00:00:00+00:00,109.1999969482422,112.5,106.9499969482422,111.0,5960,,
2012-03-09 00:00:00+00:00,111.0,112.3499984741211,109.1999969482422,112.3499984741211,7373,,
2012-03-12 00:00:00+00:00,111.5999984741211,112.0500030517578,110.25,112.0500030517578,5800,,
2012-03-13 00:00:00+00:00,111.75,112.9499969482422,108.75,112.5,3380,,
2012-03-14 00:00:00+00:00,112.6500015258789,116.25,110.6999969482422,116.25,6507,,
2012-03-15 00:00:00+00:00,115.9499969482422,127.0500030517578,112.9499969482422,123.1500015258789,8567,,
2012-03-16 00:00:00+00:00,124.6500015258789,141.75,122.6999969482422,134.39999389648438,23673,,
2012-03-19 00:00:00+00:00,135.0,135.0,128.6999969482422,135.0,3787,,
2012-03-20 00:00:00+00:00,133.9499969482422,134.85000610351562,127.5,129.3000030517578,8140,,
2012-03-21 00:00:00+00:00,130.5,148.1999969482422,128.39999389648438,142.8000030517578,10100,,
2012-03-22 00:00:00+00:00,144.0,150.0,133.64999389648438,136.5,10473,,
2012-03-23 00:00:00+00:00,137.6999969482422,137.6999969482422,132.0,135.60000610351562,3847,,
2012-03-26 00:00:00+00:00,135.75,136.5,131.25,135.0,4620,,
2012-03-27 00:00:00+00:00,135.0,136.5,132.3000030517578,135.0,9693,,
2012-03-28 00:00:00+00:00,131.25,135.0,131.25,133.5,3040,,
2012-03-29 00:00:00+00:00,131.25,132.3000030517578,122.6999969482422,129.60000610351562,6687,,
2012-03-30 00:00:00+00:00,130.5,135.0,126.0,126.9000015258789,3873,,
2012-04-02 00:00:00+00:00,130.1999969482422,136.5,124.6500015258789,127.5,8973,,
2012-04-03 00:00:00+00:00,133.1999969482422,135.4499969482422,121.6500015258789,122.8499984741211,4420,,
2012-04-04 00:00:00+00:00,121.6500015258789,125.4000015258789,114.75,116.6999969482422,5920,,
2012-04-05 00:00:00+00:00,116.6999969482422,122.6999969482422,116.6999969482422,120.0,5053,,
2012-04-09 00:00:00+00:00,118.6500015258789,120.5999984741211,115.9499969482422,117.9000015258789,2040,,
2012-04-10 00:00:00+00:00,118.3499984741211,119.8499984741211,111.0,111.5999984741211,3213,,
2012-04-11 00:00:00+00:00,112.8000030517578,114.75,109.8000030517578,114.3000030517578,2860,,
2012-04-12 00:00:00+00:00,114.1500015258789,115.9499969482422,111.0,113.5500030517578,5140,,
2012-04-13 00:00:00+00:00,113.8499984741211,136.8000030517578,113.0999984741211,127.3499984741211,16593,,
2012-04-16 00:00:00+00:00,127.3499984741211,128.39999389648438,116.4000015258789,119.5500030517578,7407,,
2012-04-17 00:00:00+00:00,119.25,120.75,116.8499984741211,120.0,5093,,
2012-04-18 00:00:00+00:00,120.0,121.3499984741211,114.0,115.8000030517578,4920,,
2012-04-19 00:00:00+00:00,116.4000015258789,119.5500030517578,115.5,117.5999984741211,3580,,
2012-04-20 00:00:00+00:00,118.8000030517578,118.9499969482422,114.9000015258789,116.0999984741211,1700,,
2012-04-23 00:00:00+00:00,114.5999984741211,116.8499984741211,110.6999969482422,116.8499984741211,4480,,
2012-04-24 00:00:00+00:00,118.6500015258789,118.6500015258789,101.6999969482422,106.0500030517578,11567,,
2012-04-25 00:00:00+00:00,108.1500015258789,108.1500015258789,102.0,105.1500015258789,4567,,
2012-04-26 00:00:00+00:00,104.6999969482422,104.6999969482422,99.75,102.1500015258789,4387,,
2012-04-27 00:00:00+00:00,102.0,105.0,100.6500015258789,103.0500030517578,2813,,
2012-04-30 00:00:00+00:00,102.3000030517578,103.0500030517578,96.9000015258789,99.4499969482422,4953,,
2012-05-01 00:00:00+00:00,106.8000030517578,106.8000030517578,97.0500030517578,97.5,9200,,
2012-05-02 00:00:00+00:00,93.1500015258789,97.5,92.25,97.1999969482422,6067,,
2012-05-03 00:00:00+00:00,97.5,102.75,96.75,100.3499984741211,4847,,
2012-05-04 00:00:00+00:00,99.0,100.5,87.0,92.8499984741211,7400,,
2012-05-07 00:00:00+00:00,93.0,96.75,90.0,92.6999969482422,3100,,
2012-05-08 00:00:00+00:00,91.3499984741211,97.5,91.1999969482422,94.8000030517578,3660,,
2012-05-09 00:00:00+00:00,93.1500015258789,105.0,93.1500015258789,103.8000030517578,4387,,
2012-05-10 00:00:00+00:00,110.8499984741211,113.25,101.6999969482422,102.4499969482422,6800,,
2012-05-11 00:00:00+00:00,102.3000030517578,110.4000015258789,96.0,110.4000015258789,3320,,
2012-05-14 00:00:00+00:00,111.1500015258789,112.3499984741211,98.8499984741211,110.8499984741211,7533,,
2012-05-15 00:00:00+00:00,108.3000030517578,111.1500015258789,105.3000030517578,107.25,5513,,
2012-05-16 00:00:00+00:00,108.1500015258789,110.6999969482422,100.0500030517578,102.5999984741211,5133,,
2012-05-17 00:00:00+00:00,103.0500030517578,103.0500030517578,97.5,100.9499969482422,1760,,
2012-05-18 00:00:00+00:00,100.9499969482422,106.6500015258789,94.0500030517578,96.3000030517578,3867,,
2012-05-21 00:00:00+00:00,96.3000030517578,96.3000030517578,85.80000305175781,91.1999969482422,5227,,
2012-05-22 00:00:00+00:00,90.5999984741211,97.1999969482422,90.5999984741211,93.5999984741211,4960,,
2012-05-23 00:00:00+00:00,92.25,100.5,88.3499984741211,100.0500030517578,4007,,
2012-05-24 00:00:00+00:00,99.9000015258789,100.5,91.6500015258789,94.6500015258789,4000,,
2012-05-25 00:00:00+00:00,94.0500030517578,98.0999984741211,92.25,97.9499969482422,1407,,
2012-05-29 00:00:00+00:00,96.9000015258789,98.4000015258789,90.5999984741211,95.25,2287,,
2012-05-30 00:00:00+00:00,91.1999969482422,95.25,88.6500015258789,91.1999969482422,3153,,
2012-05-31 00:00:00+00:00,91.9499969482422,94.3499984741211,88.80000305175781,90.75,2913,,
2012-06-01 00:00:00+00:00,89.69999694824219,92.25,86.25,90.0,1987,,
2012-06-04 00:00:00+00:00,87.0,89.4000015258789,83.4000015258789,88.05000305175781,8107,,
2012-06-05 00:00:00+00:00,89.25,89.25,84.0,86.4000015258789,3813,,
2012-06-06 00:00:00+00:00,86.8499984741211,92.25,86.25,89.8499984741211,3840,,
2012-06-07 00:00:00+00:00,91.1999969482422,102.9000015258789,83.69999694824219,99.75,1660,,
2012-06-08 00:00:00+00:00,100.9499969482422,104.25,93.3000030517578,101.5500030517578,3860,,
2012-06-11 00:00:00+00:00,101.0999984741211,101.0999984741211,90.0,90.1500015258789,2660,,
2012-06-12 00:00:00+00:00,92.8499984741211,92.8499984741211,83.0999984741211,84.1500015258789,11900,,
2012-06-13 00:00:00+00:00,83.25,85.6500015258789,78.75,84.44999694824219,4540,,
2012-06-14 00:00:00+00:00,83.8499984741211,89.25,83.25,88.5,3980,,
2012-06-15 00:00:00+00:00,88.05000305175781,88.94999694824219,81.0,83.0999984741211,4893,,
2012-06-18 00:00:00+00:00,81.5999984741211,87.75,80.25,81.1500015258789,8447,,
2012-06-19 00:00:00+00:00,82.05000305175781,89.0999984741211,81.44999694824219,83.8499984741211,9767,,
2012-06-20 00:00:00+00:00,84.30000305175781,85.5,78.1500015258789,84.0,7920,,
2012-06-21 00:00:00+00:00,84.0,90.0,78.30000305175781,80.4000015258789,16393,,
2012-06-22 00:00:00+00:00,82.5,83.55000305175781,77.25,79.5,184320,,
2012-06-25 00:00:00+00:00,78.0,81.1500015258789,76.6500015258789,80.4000015258789,5780,,
2012-06-26 00:00:00+00:00,81.1500015258789,81.1500015258789,75.30000305175781,76.3499984741211,9320,,
2012-06-27 00:00:00+00:00,75.9000015258789,77.25,70.80000305175781,74.55000305175781,17973,,
2012-06-28 00:00:00+00:00,73.80000305175781,75.0,72.0,73.94999694824219,7240,,
2012-06-29 00:00:00+00:00,75.30000305175781,75.9000015258789,73.6500015258789,75.75,4813,,
2012-07-02 00:00:00+00:00,75.30000305175781,81.30000305175781,72.30000305175781,80.0999984741211,11233,,
2012-07-03 00:00:00+00:00,80.55000305175781,87.0,78.75,86.25,13167,,
2012-07-05 00:00:00+00:00,91.3499984741211,104.4000015258789,89.0999984741211,103.5,47040,,
2012-07-06 00:00:00+00:00,105.3000030517578,105.3000030517578,96.75,103.8000030517578,37820,,
2012-07-09 00:00:00+00:00,103.5,103.5,91.5,94.0500030517578,38253,,
2012-07-10 00:00:00+00:00,96.0,98.25,90.4499969482422,94.1999969482422,16400,,
2012-07-11 00:00:00+00:00,94.8000030517578,94.9499969482422,89.25,91.6500015258789,6793,,
2012-07-12 00:00:00+00:00,91.6500015258789,91.6500015258789,87.9000015258789,89.25,6953,,
2012-07-13 00:00:00+00:00,89.8499984741211,92.4000015258789,88.05000305175781,90.9000015258789,9720,,
2012-07-16 00:00:00+00:00,91.9499969482422,92.8499984741211,88.6500015258789,89.55000305175781,6207,,
2012-07-17 00:00:00+00:00,90.5999984741211,90.5999984741211,86.25,88.80000305175781,8053,,
2012-07-18 00:00:00+00:00,88.3499984741211,90.5999984741211,86.25,90.4499969482422,5447,,
2012-07-19 00:00:00+00:00,90.4499969482422,91.3499984741211,88.80000305175781,89.55000305175781,5967,,
2012-07-20 00:00:00+00:00,88.94999694824219,88.94999694824219,85.05000305175781,85.94999694824219,6133,,
2012-07-23 00:00:00+00:00,85.3499984741211,90.3000030517578,82.5,87.9000015258789,3507,,
2012-07-24 00:00:00+00:00,88.6500015258789,88.6500015258789,84.9000015258789,87.30000305175781,7167,,
2012-07-25 00:00:00+00:00,87.5999984741211,90.75,85.6500015258789,90.1500015258789,5267,,
2012-07-26 00:00:00+00:00,91.0500030517578,91.5,86.69999694824219,88.5,7180,,
2012-07-27 00:00:00+00:00,88.5,96.3000030517578,87.0,95.6999969482422,13320,,
2012-07-30 00:00:00+00:00,95.25,95.25,89.0999984741211,89.55000305175781,8120,,
2012-07-31 00:00:00+00:00,89.8499984741211,91.0500030517578,87.0,89.0999984741211,25320,,
2012-08-01 00:00:00+00:00,90.1500015258789,94.9499969482422,85.3499984741211,86.69999694824219,7467,,
2012-08-02 00:00:00+00:00,86.8499984741211,89.69999694824219,82.5,84.30000305175781,9240,,
2012-08-03 00:00:00+00:00,84.9000015258789,89.8499984741211,82.6500015258789,87.0,8213,,
2012-08-06 00:00:00+00:00,87.1500015258789,88.94999694824219,85.3499984741211,85.80000305175781,2260,,
2012-08-07 00:00:00+00:00,82.5,88.3499984741211,78.75,87.0,6860,,
2012-08-08 00:00:00+00:00,86.25,88.3499984741211,83.55000305175781,84.0,4680,,
2012-08-09 00:00:00+00:00,84.30000305175781,85.6500015258789,83.8499984741211,84.5999984741211,5180,,
2012-08-10 00:00:00+00:00,84.5999984741211,85.05000305175781,83.55000305175781,83.69999694824219,4620,,
2012-08-13 00:00:00+00:00,84.1500015258789,84.9000015258789,83.55000305175781,84.30000305175781,2407,,
2012-08-14 00:00:00+00:00,85.05000305175781,85.3499984741211,84.0,84.5999984741211,2967,,
2012-08-15 00:00:00+00:00,84.5999984741211,85.19999694824219,83.25,84.44999694824219,3327,,
2012-08-16 00:00:00+00:00,84.30000305175781,85.94999694824219,83.69999694824219,85.80000305175781,3147,,
2012-08-17 00:00:00+00:00,85.3499984741211,85.94999694824219,84.75,85.80000305175781,2593,,
2012-08-20 00:00:00+00:00,85.5,87.1500015258789,83.55000305175781,85.6500015258789,3147,,
2012-08-21 00:00:00+00:00,85.6500015258789,89.55000305175781,85.19999694824219,85.19999694824219,5407,,
2012-08-22 00:00:00+00:00,85.19999694824219,86.55000305175781,84.30000305175781,84.75,2407,,
2012-08-23 00:00:00+00:00,84.44999694824219,85.80000305175781,84.30000305175781,85.5,1093,,
2012-08-24 00:00:00+00:00,85.19999694824219,85.6500015258789,84.0,85.5,1847,,
2012-08-27 00:00:00+00:00,86.4000015258789,89.69999694824219,86.4000015258789,88.05000305175781,8520,,
2012-08-28 00:00:00+00:00,88.6500015258789,88.6500015258789,84.75,86.8499984741211,4993,,
2012-08-29 00:00:00+00:00,86.69999694824219,87.30000305175781,85.05000305175781,86.69999694824219,2913,,
2012-08-30 00:00:00+00:00,87.5999984741211,88.19999694824219,85.3499984741211,85.5,1233,,
2012-08-31 00:00:00+00:00,86.69999694824219,93.0,84.75,92.25,7187,,
2012-09-04 00:00:00+00:00,92.4000015258789,94.9499969482422,86.4000015258789,87.75,7940,,
2012-09-05 00:00:00+00:00,87.75,89.8499984741211,85.80000305175781,87.44999694824219,5327,,
2012-09-06 00:00:00+00:00,88.19999694824219,89.69999694824219,86.8499984741211,89.55000305175781,3133,,
2012-09-07 00:00:00+00:00,89.8499984741211,89.8499984741211,86.25,87.9000015258789,3500,,
2012-09-10 00:00:00+00:00,88.05000305175781,91.1999969482422,86.55000305175781,91.0500030517578,3493,,
2012-09-11 00:00:00+00:00,91.1999969482422,91.6500015258789,89.55000305175781,89.8499984741211,5060,,
2012-09-12 00:00:00+00:00,89.69999694824219,89.8499984741211,87.1500015258789,88.5,3613,,
2012-09-13 00:00:00+00:00,88.80000305175781,90.9000015258789,86.25,90.3000030517578,9787,,
2012-09-14 00:00:00+00:00,91.3499984741211,91.8000030517578,89.25,90.3000030517578,5067,,
2012-09-17 00:00:00+00:00,90.3000030517578,91.3499984741211,86.8499984741211,89.8499984741211,4940,,
2012-09-18 00:00:00+00:00,90.0,90.0,87.0,89.55000305175781,4387,,
2012-09-19 00:00:00+00:00,90.75,90.75,87.0,87.44999694824219,4767,,
2012-09-20 00:00:00+00:00,87.0,88.5,86.55000305175781,87.30000305175781,2140,,
2012-09-21 00:00:00+00:00,89.0999984741211,89.25,85.80000305175781,87.75,9320,,
2012-09-24 00:00:00+00:00,87.75,88.94999694824219,85.6500015258789,86.4000015258789,4367,,
2012-09-25 00:00:00+00:00,87.0,87.0,83.25,83.55000305175781,5747,,
2012-09-26 00:00:00+00:00,83.8499984741211,85.80000305175781,83.25,83.8499984741211,1633,,
2012-09-27 00:00:00+00:00,83.4000015258789,84.30000305175781,82.5,83.0999984741211,4633,,
2012-09-28 00:00:00+00:00,82.5,82.80000305175781,77.55000305175781,78.0,8767,,
2012-10-01 00:00:00+00:00,78.1500015258789,85.5,78.1500015258789,85.3499984741211,6633,,
2012-10-02 00:00:00+00:00,85.19999694824219,86.8499984741211,82.05000305175781,85.05000305175781,5473,,
2012-10-03 00:00:00+00:00,85.3499984741211,86.69999694824219,82.6500015258789,82.80000305175781,5107,,
2012-10-04 00:00:00+00:00,83.25,86.4000015258789,81.44999694824219,86.0999984741211,2900,,
2012-10-05 00:00:00+00:00,85.80000305175781,88.80000305175781,84.9000015258789,88.3499984741211,6653,,
2012-10-08 00:00:00+00:00,88.3499984741211,90.0,87.75,89.55000305175781,1993,,
2012-10-09 00:00:00+00:00,90.0,90.0,83.0999984741211,83.69999694824219,2727,,
2012-10-10 00:00:00+00:00,84.30000305175781,86.4000015258789,84.0,85.3499984741211,1980,,
2012-10-11 00:00:00+00:00,86.55000305175781,88.19999694824219,85.5,87.9000015258789,2493,,
2012-10-12 00:00:00+00:00,88.19999694824219,89.25,85.19999694824219,85.94999694824219,2520,,
2012-10-15 00:00:00+00:00,85.6500015258789,87.75,84.75,87.0,1387,,
2012-10-16 00:00:00+00:00,87.30000305175781,87.30000305175781,84.30000305175781,85.80000305175781,1520,,
2012-10-17 00:00:00+00:00,85.80000305175781,86.55000305175781,83.25,85.3499984741211,2793,,
2012-10-18 00:00:00+00:00,85.5,85.5,81.1500015258789,82.5,5027,,
2012-10-19 00:00:00+00:00,81.75,85.5,80.25,80.4000015258789,4280,,
2012-10-22 00:00:00+00:00,79.94999694824219,81.75,79.5,81.0,2373,,
2012-10-23 00:00:00+00:00,80.55000305175781,81.5999984741211,78.9000015258789,80.8499984741211,1627,,
2012-10-24 00:00:00+00:00,80.8499984741211,83.4000015258789,79.5,80.69999694824219,1600,,
2012-10-25 00:00:00+00:00,80.8499984741211,83.4000015258789,79.94999694824219,82.05000305175781,993,,
2012-10-26 00:00:00+00:00,82.3499984741211,82.3499984741211,78.30000305175781,79.5,3213,,
2012-10-31 00:00:00+00:00,79.80000305175781,79.94999694824219,77.4000015258789,79.5,2380,,
2012-11-01 00:00:00+00:00,79.80000305175781,82.05000305175781,77.69999694824219,77.8499984741211,5827,,
2012-11-02 00:00:00+00:00,78.44999694824219,79.5,75.44999694824219,75.75,2527,,
2012-11-05 00:00:00+00:00,75.9000015258789,78.0,75.0,76.6500015258789,2607,,
2012-11-06 00:00:00+00:00,77.0999984741211,77.25,75.0,76.5,2540,,
2012-11-07 00:00:00+00:00,75.5999984741211,75.5999984741211,74.4000015258789,74.55000305175781,4673,,
2012-11-08 00:00:00+00:00,74.69999694824219,77.25,74.4000015258789,74.55000305175781,3413,,
2012-11-09 00:00:00+00:00,74.69999694824219,76.5,74.69999694824219,74.8499984741211,2307,,
2012-11-12 00:00:00+00:00,75.1500015258789,76.80000305175781,74.55000305175781,74.55000305175781,1073,,
2012-11-13 00:00:00+00:00,74.4000015258789,81.0,60.0,73.05000305175781,18533,,
2012-11-14 00:00:00+00:00,74.69999694824219,75.75,69.75,69.9000015258789,2313,,
2012-11-15 00:00:00+00:00,70.19999694824219,70.19999694824219,63.75,67.5,4567,,
2012-11-16 00:00:00+00:00,67.05000305175781,68.25,63.900001525878906,67.6500015258789,2827,,
2012-11-19 00:00:00+00:00,69.0,69.0,65.0999984741211,67.6500015258789,4827,,
2012-11-20 00:00:00+00:00,67.3499984741211,68.25,65.0999984741211,68.0999984741211,1947,,
2012-11-21 00:00:00+00:00,67.94999694824219,69.75,66.30000305175781,67.94999694824219,873,,
2012-11-23 00:00:00+00:00,68.25,86.8499984741211,68.25,76.5,2240,,
2012-11-26 00:00:00+00:00,76.6500015258789,76.6500015258789,71.4000015258789,73.5,2513,,
2012-11-27 00:00:00+00:00,73.19999694824219,74.55000305175781,71.4000015258789,73.19999694824219,2473,,
2012-11-28 00:00:00+00:00,73.5,73.5,70.80000305175781,72.75,8400,,
2012-11-29 00:00:00+00:00,73.5,73.80000305175781,70.94999694824219,72.5999984741211,6073,,
2012-11-30 00:00:00+00:00,72.9000015258789,72.9000015258789,67.5,70.94999694824219,2353,,
2012-12-03 00:00:00+00:00,71.25,71.25,67.94999694824219,68.4000015258789,2107,,
2012-12-04 00:00:00+00:00,68.69999694824219,70.5,68.4000015258789,69.5999984741211,1847,,
2012-12-05 00:00:00+00:00,70.05000305175781,70.6500015258789,66.5999984741211,66.9000015258789,2813,,
2012-12-06 00:00:00+00:00,66.5999984741211,69.30000305175781,65.4000015258789,66.9000015258789,1200,,
2012-12-07 00:00:00+00:00,67.3499984741211,67.6500015258789,65.25,65.4000015258789,2047,,
2012-12-10 00:00:00+00:00,66.1500015258789,67.3499984741211,65.4000015258789,66.9000015258789,2647,,
2012-12-11 00:00:00+00:00,67.94999694824219,70.6500015258789,66.0,70.6500015258789,2680,,
2012-12-12 00:00:00+00:00,71.4000015258789,71.4000015258789,68.8499984741211,69.44999694824219,2093,,
2012-12-13 00:00:00+00:00,69.30000305175781,69.75,67.6500015258789,68.69999694824219,1213,,
2012-12-14 00:00:00+00:00,68.4000015258789,69.75,68.25,68.8499984741211,1060,,
2012-12-17 00:00:00+00:00,69.0,69.0,66.75,67.5,4480,,
2012-12-18 00:00:00+00:00,67.5,73.6500015258789,67.5,73.19999694824219,2727,,
2012-12-19 00:00:00+00:00,73.5,74.8499984741211,67.80000305175781,71.8499984741211,6373,,
2012-12-20 00:00:00+00:00,72.9000015258789,74.25,68.69999694824219,74.25,4707,,
2012-12-21 00:00:00+00:00,74.55000305175781,74.8499984741211,67.5,72.1500015258789,6387,,
2012-12-24 00:00:00+00:00,73.5,73.5,72.1500015258789,72.75,1400,,
2012-12-26 00:00:00+00:00,73.19999694824219,73.19999694824219,68.25,69.30000305175781,2773,,
2012-12-27 00:00:00+00:00,70.05000305175781,72.75,68.69999694824219,70.80000305175781,4287,,
2012-12-28 00:00:00+00:00,70.80000305175781,73.6500015258789,68.0999984741211,71.25,3080,,
2012-12-31 00:00:00+00:00,72.0,75.0,67.05000305175781,67.6500015258789,14680,,
2013-01-02 00:00:00+00:00,69.9000015258789,74.25,69.0,72.5999984741211,9767,,
2013-01-03 00:00:00+00:00,72.9000015258789,77.25,69.44999694824219,77.0999984741211,9200,,
2013-01-04 00:00:00+00:00,77.8499984741211,82.3499984741211,76.6500015258789,81.1500015258789,6133,,
2013-01-07 00:00:00+00:00,86.25,89.0999984741211,82.5,83.55000305175781,28800,,
2013-01-08 00:00:00+00:00,84.44999694824219,85.94999694824219,82.19999694824219,84.44999694824219,23453,,
2013-01-09 00:00:00+00:00,84.9000015258789,86.0999984741211,81.9000015258789,85.3499984741211,6640,,
2013-01-10 00:00:00+00:00,85.3499984741211,90.0,84.1500015258789,89.69999694824219,17820,,
2013-01-11 00:00:00+00:00,90.0,90.0,85.5,85.5,36140,,
2013-01-14 00:00:00+00:00,85.05000305175781,88.5,83.25,85.80000305175781,22340,,
2013-01-15 00:00:00+00:00,85.6500015258789,85.6500015258789,82.94999694824219,84.30000305175781,33980,,
2013-01-16 00:00:00+00:00,85.05000305175781,89.8499984741211,85.05000305175781,88.05000305175781,20333,,
2013-01-17 00:00:00+00:00,89.8499984741211,93.4499969482422,87.0,91.1999969482422,35327,,
