date,SMBK_Open,SMBK_High,SMBK_Low,SMBK_Close,SMBK_Volume,SMBK_Dividends,SMBK_Stock Splits
2003-10-07 00:00:00+00:00,17.647058486938477,17.647058486938477,17.647058486938477,15.0227689743042,0,0.0,
2003-10-08 00:00:00+00:00,17.647058486938477,17.647058486938477,17.647058486938477,15.0227689743042,0,0.0,
2003-10-09 00:00:00+00:00,17.647058486938477,17.647058486938477,17.647058486938477,15.0227689743042,0,0.0,
2003-10-10 00:00:00+00:00,17.647058486938477,17.647058486938477,17.647058486938477,15.0227689743042,0,0.0,
2003-10-13 00:00:00+00:00,17.647058486938477,17.647058486938477,17.647058486938477,15.0227689743042,0,0.0,
2003-10-14 00:00:00+00:00,17.647058486938477,17.647058486938477,17.647058486938477,15.0227689743042,0,0.0,
2003-10-15 00:00:00+00:00,17.647058486938477,17.647058486938477,17.647058486938477,15.0227689743042,0,0.0,
2003-10-16 00:00:00+00:00,17.647058486938477,17.647058486938477,17.647058486938477,15.0227689743042,0,0.0,
2003-10-17 00:00:00+00:00,17.647058486938477,17.647058486938477,17.647058486938477,15.0227689743042,0,0.0,
2003-10-20 00:00:00+00:00,17.647058486938477,17.647058486938477,17.647058486938477,15.0227689743042,0,0.0,
2003-10-21 00:00:00+00:00,17.647058486938477,17.647058486938477,17.647058486938477,15.0227689743042,0,0.0,
2003-10-22 00:00:00+00:00,17.647058486938477,17.647058486938477,17.647058486938477,15.0227689743042,0,0.0,
2003-10-23 00:00:00+00:00,17.647058486938477,17.647058486938477,17.647058486938477,15.0227689743042,0,0.0,
2003-10-24 00:00:00+00:00,21.568626403808597,21.568626403808597,21.568626403808597,18.361164093017575,204,0.0,
2003-10-27 00:00:00+00:00,21.568626403808597,21.568626403808597,21.568626403808597,18.361164093017575,0,0.0,
2003-10-28 00:00:00+00:00,21.568626403808597,21.568626403808597,21.568626403808597,18.361164093017575,0,0.0,
2003-10-29 00:00:00+00:00,19.215686798095703,19.215686798095703,19.215686798095703,16.358137130737305,102,0.0,
2003-10-30 00:00:00+00:00,19.215686798095703,19.215686798095703,19.215686798095703,16.358137130737305,0,0.0,
2003-10-31 00:00:00+00:00,20.58823585510254,20.58823585510254,20.58823585510254,17.52656364440918,1632,0.0,
2003-11-03 00:00:00+00:00,20.58823585510254,20.58823585510254,20.58823585510254,17.52656364440918,0,0.0,
2003-11-04 00:00:00+00:00,20.58823585510254,20.58823585510254,20.58823585510254,17.52656364440918,0,0.0,
2003-11-05 00:00:00+00:00,19.901960372924805,19.901960372924805,19.901960372924805,16.94234848022461,408,0.0,
2003-11-06 00:00:00+00:00,20.68627548217773,21.32352828979492,20.68627548217773,18.15251350402832,2550,0.0,
2003-11-07 00:00:00+00:00,21.813724517822266,21.813724517822266,21.813724517822266,18.569808959960938,204,0.0,
2003-11-10 00:00:00+00:00,22.549020767211918,22.549020767211918,22.549020767211918,19.195762634277344,204,0.0,
2003-11-11 00:00:00+00:00,22.549020767211918,22.549020767211918,22.549020767211918,19.195762634277344,0,0.0,
2003-11-12 00:00:00+00:00,22.549020767211918,22.794118881225582,21.07843017578125,17.943862915039062,2652,0.0,
2003-11-13 00:00:00+00:00,21.07843017578125,21.07843017578125,21.07843017578125,17.943862915039062,0,0.0,
2003-11-14 00:00:00+00:00,21.07843017578125,21.07843017578125,21.07843017578125,17.943862915039062,0,0.0,
2003-11-17 00:00:00+00:00,21.07843017578125,21.07843017578125,21.07843017578125,17.943862915039062,0,0.0,
