date,KNOP_Open,KNOP_High,KNOP_Low,KNOP_Close,KNOP_Volume,KNOP_Dividends,KNOP_Stock Splits
2013-04-10 00:00:00+00:00,23.0,23.0,21.76000022888184,7.855891704559326,5488900,0.0,
2013-04-11 00:00:00+00:00,21.75,22.09000015258789,21.350000381469727,7.920788764953613,602900,0.0,
2013-04-12 00:00:00+00:00,22.0,22.3700008392334,21.530000686645508,8.014522552490234,543800,0.0,
2013-04-15 00:00:00+00:00,22.0,22.350000381469727,21.979999542236328,8.018132209777832,259000,0.0,
2013-04-16 00:00:00+00:00,22.11000061035156,22.190000534057617,21.899999618530277,8.000104904174805,134000,0.0,
2013-04-17 00:00:00+00:00,22.100000381469727,22.229999542236328,21.989999771118164,7.953237056732178,159700,0.0,
2013-04-18 00:00:00+00:00,21.979999542236328,22.049999237060547,21.959999084472656,7.946026802062988,232500,0.0,
2013-04-19 00:00:00+00:00,22.020000457763672,22.100000381469727,21.989999771118164,7.956839084625244,253000,0.0,
2013-04-22 00:00:00+00:00,22.030000686645508,22.25,21.959999084472656,8.003708839416504,34900,0.0,
2013-04-23 00:00:00+00:00,22.43000030517578,22.43000030517578,22.1200008392334,8.010915756225586,44300,0.0,
2013-04-24 00:00:00+00:00,22.100000381469727,22.15999984741211,22.049999237060547,7.97847318649292,16500,0.0,
2013-04-25 00:00:00+00:00,22.030000686645508,22.280000686645508,22.030000686645508,8.032553672790527,24600,0.0,
2013-04-26 00:00:00+00:00,22.200000762939453,22.350000381469727,22.13999938964844,8.03976058959961,32000,0.0,
2013-04-29 00:00:00+00:00,22.450000762939453,22.450000762939453,22.299999237060547,8.090234756469727,46500,0.0,
2013-04-30 00:00:00+00:00,22.32999992370605,22.549999237060547,22.299999237060547,8.075814247131348,177700,0.0,
2013-05-01 00:00:00+00:00,22.489999771118164,22.57999992370605,22.18000030517578,8.108261108398438,124200,0.0,
2013-05-02 00:00:00+00:00,22.309999465942383,22.75,22.26000022888184,8.183972358703613,89500,0.0,
2013-05-03 00:00:00+00:00,22.75,22.899999618530277,22.5,8.238054275512695,80800,0.0,
2013-05-06 00:00:00+00:00,22.940000534057617,23.11000061035156,22.850000381469727,8.288527488708496,158800,0.0,
2013-05-07 00:00:00+00:00,23.100000381469727,23.46999931335449,22.770000457763672,8.436342239379883,95100,0.0,
2013-05-08 00:00:00+00:00,23.280000686645508,24.0,23.11000061035156,8.47599983215332,142600,0.0,
2013-05-09 00:00:00+00:00,23.36000061035156,23.520000457763672,22.780000686645508,8.439947128295898,56500,0.0,
2013-05-10 00:00:00+00:00,23.290000915527344,23.489999771118164,23.049999237060547,8.432737350463867,26500,0.0,
2013-05-13 00:00:00+00:00,23.5,23.8799991607666,23.299999237060547,8.56252670288086,72800,0.0,
2013-05-14 00:00:00+00:00,23.63999938964844,23.709999084472656,23.31999969482422,8.472393989562988,42600,0.0,
2013-05-15 00:00:00+00:00,23.63999938964844,23.63999938964844,22.979999542236328,8.400291442871094,135000,0.0,
2013-05-16 00:00:00+00:00,23.25,23.75,22.850000381469727,8.400291442871094,60600,0.0,
2013-05-17 00:00:00+00:00,23.239999771118164,23.729999542236328,23.11000061035156,8.522868156433105,5900,0.0,
2013-05-20 00:00:00+00:00,23.65999984741211,24.299999237060547,23.15999984741211,8.695920944213867,23300,0.0,
2013-05-21 00:00:00+00:00,24.059999465942383,24.549999237060547,23.809999465942383,8.850951194763184,18600,0.0,
2013-05-22 00:00:00+00:00,24.030000686645508,24.709999084472656,24.01000022888184,8.832921028137207,21300,0.0,
2013-05-23 00:00:00+00:00,24.40999984741211,24.489999771118164,23.71999931335449,8.670683860778809,65400,0.0,
2013-05-24 00:00:00+00:00,24.25,24.350000381469727,23.790000915527344,8.692315101623535,29700,0.0,
2013-05-28 00:00:00+00:00,24.32999992370605,24.520000457763672,23.950000762939453,8.70673942565918,21600,0.0,
2013-05-29 00:00:00+00:00,24.190000534057617,24.190000534057617,23.700000762939453,8.659867286682129,51300,0.0,
2013-05-30 00:00:00+00:00,23.88999938964844,24.049999237060547,23.600000381469727,8.652653694152832,26200,0.0,
2013-05-31 00:00:00+00:00,23.399999618530277,23.809999465942383,23.0,8.414709091186523,46300,0.0,
2013-06-03 00:00:00+00:00,23.399999618530277,23.65999984741211,23.0,8.429132461547852,49400,0.0,
2013-06-04 00:00:00+00:00,23.1299991607666,23.71999931335449,23.1299991607666,8.479605674743652,24700,0.0,
2013-06-05 00:00:00+00:00,23.31999969482422,23.36000061035156,22.46999931335449,8.227232933044434,74300,0.0,
2013-06-06 00:00:00+00:00,22.75,23.09000015258789,22.59000015258789,8.223633766174316,33000,0.0,
2013-06-07 00:00:00+00:00,23.06999969482422,23.06999969482422,22.700000762939453,8.284921646118164,22900,0.0,
2013-06-10 00:00:00+00:00,22.81999969482422,23.0,22.459999084472656,8.241656303405762,46800,0.0,
2013-06-11 00:00:00+00:00,22.6299991607666,22.739999771118164,22.31999969482422,8.11186695098877,29800,0.0,
2013-06-12 00:00:00+00:00,22.6200008392334,22.739999771118164,22.51000022888184,8.147919654846191,20100,0.0,
2013-06-13 00:00:00+00:00,22.520000457763672,22.739999771118164,22.309999465942383,8.198393821716309,43700,0.0,
2013-06-14 00:00:00+00:00,22.729999542236328,22.940000534057617,22.530000686645508,8.248868942260742,28400,0.0,
