date,BJRI_Open,BJRI_High,BJRI_Low,BJRI_Close,BJRI_Volume,BJRI_Dividends,BJRI_Stock Splits
1997-03-03 00:00:00+00:00,5.0,5.0,5.0,4.8650641441345215,3700,0.0,
1997-03-04 00:00:00+00:00,5.0,5.25,5.0,4.8650641441345215,10800,0.0,
1997-03-05 00:00:00+00:00,5.0,5.375,5.0,5.229942798614502,43600,0.0,
1997-03-06 00:00:00+00:00,5.25,5.375,5.0,4.8650641441345215,11900,0.0,
1997-03-07 00:00:00+00:00,5.25,5.375,5.0,5.108316898345947,31600,0.0,
1997-03-10 00:00:00+00:00,5.375,5.375,5.0,5.229942798614502,21300,0.0,
1997-03-11 00:00:00+00:00,5.0,5.375,5.0,4.986690521240234,25800,0.0,
1997-03-12 00:00:00+00:00,5.0,5.0,2.5625,3.527170896530152,104400,0.0,
1997-03-13 00:00:00+00:00,3.875,3.875,2.125,2.9190378189086914,257500,0.0,
1997-03-14 00:00:00+00:00,3.0,3.0,2.25,2.6757853031158447,194300,0.0,
1997-03-17 00:00:00+00:00,2.375,2.625,2.25,2.1892786026000977,37100,0.0,
1997-03-18 00:00:00+00:00,2.375,2.875,2.375,2.7974114418029785,26900,0.0,
1997-03-19 00:00:00+00:00,2.25,2.875,2.25,2.3109052181243896,20100,0.0,
1997-03-20 00:00:00+00:00,2.625,3.25,2.375,2.6757853031158447,98400,0.0,
1997-03-21 00:00:00+00:00,2.75,3.0,2.375,2.3109052181243896,86400,0.0,
1997-03-24 00:00:00+00:00,2.75,2.75,1.625,1.8243988752365112,80100,0.0,
1997-03-25 00:00:00+00:00,2.25,2.25,1.75,1.946025252342224,90400,0.0,
1997-03-26 00:00:00+00:00,2.125,2.125,2.0,1.946025252342224,13200,0.0,
1997-03-27 00:00:00+00:00,2.0,2.125,1.75,1.7027721405029297,32200,0.0,
1997-03-31 00:00:00+00:00,2.0,2.0,1.25,1.2466726303100586,75600,0.0,
1997-04-01 00:00:00+00:00,1.625,2.0,1.4375,1.4595189094543457,43100,0.0,
1997-04-02 00:00:00+00:00,1.5,1.875,1.5,1.6419588327407837,25700,0.0,
1997-04-03 00:00:00+00:00,1.75,2.0,1.5,1.946025252342224,25500,0.0,
1997-04-04 00:00:00+00:00,1.75,1.875,1.6875,1.7027721405029297,11100,0.0,
1997-04-07 00:00:00+00:00,1.6875,2.0,1.6875,1.7027721405029297,24800,0.0,
1997-04-08 00:00:00+00:00,1.6875,1.8125,1.625,1.7635854482650757,49500,0.0,
1997-04-09 00:00:00+00:00,1.6875,1.8125,1.625,1.7027721405029297,54700,0.0,
1997-04-10 00:00:00+00:00,1.75,1.75,1.4375,1.6419588327407837,56500,0.0,
1997-04-11 00:00:00+00:00,1.5,1.5625,1.4375,1.4595189094543457,36600,0.0,
1997-04-14 00:00:00+00:00,1.5625,1.6875,0.875,1.1554526090621948,80800,0.0,
1997-04-15 00:00:00+00:00,1.1875,1.625,1.0625,1.5811456441879272,12200,0.0,
1997-04-16 00:00:00+00:00,1.6875,1.6875,1.125,1.0946393013000488,16600,0.0,
1997-04-17 00:00:00+00:00,1.125,1.25,1.125,1.0946393013000488,15400,0.0,
1997-04-18 00:00:00+00:00,1.25,1.625,1.125,1.0946393013000488,18900,0.0,
1997-04-21 00:00:00+00:00,1.125,1.625,1.125,1.1554526090621948,14800,0.0,
1997-04-22 00:00:00+00:00,1.1875,1.25,0.8125,0.973012626171112,82000,0.0,
1997-04-23 00:00:00+00:00,1.25,1.375,1.125,1.1554526090621948,88200,0.0,
1997-04-24 00:00:00+00:00,1.1875,1.375,1.0,1.0338259935379028,36100,0.0,
1997-04-25 00:00:00+00:00,1.0,1.25,1.0,1.1554526090621948,31900,0.0,
1997-04-28 00:00:00+00:00,1.125,1.25,1.0,0.973012626171112,40100,0.0,
1997-04-29 00:00:00+00:00,0.9375,1.25,0.9375,1.2162660360336304,56900,0.0,
1997-04-30 00:00:00+00:00,1.1875,1.1875,1.0,0.973012626171112,42200,0.0,
1997-05-01 00:00:00+00:00,1.1875,1.1875,0.875,1.1554526090621948,70500,0.0,
1997-05-02 00:00:00+00:00,1.1875,1.1875,1.0,0.973012626171112,8600,0.0,
1997-05-05 00:00:00+00:00,1.1875,1.1875,1.0,1.1554526090621948,14700,0.0,
1997-05-06 00:00:00+00:00,1.1875,1.375,1.0625,1.2162660360336304,54900,0.0,
1997-05-07 00:00:00+00:00,1.125,1.25,1.0625,1.0946393013000488,34300,0.0,
1997-05-08 00:00:00+00:00,1.125,1.25,1.0625,1.0946393013000488,49400,0.0,
1997-05-09 00:00:00+00:00,1.09375,1.25,1.0625,1.1554526090621948,33400,0.0,
1997-05-12 00:00:00+00:00,1.09375,1.25,1.0625,1.0338259935379028,10600,0.0,
1997-05-13 00:00:00+00:00,1.25,1.25,1.0625,1.0338259935379028,10000,0.0,
1997-05-14 00:00:00+00:00,1.25,1.375,1.1875,1.2162660360336304,40800,0.0,
1997-05-15 00:00:00+00:00,1.3125,1.3125,1.03125,1.1554526090621948,39300,0.0,
1997-05-16 00:00:00+00:00,1.0625,1.28125,1.0625,1.2466726303100586,38300,0.0,
1997-05-19 00:00:00+00:00,1.28125,1.5,1.125,1.4595189094543457,39000,0.0,
1997-05-20 00:00:00+00:00,1.5,1.5,1.375,1.4595189094543457,53400,0.0,
1997-05-21 00:00:00+00:00,1.625,1.875,1.4375,1.5203324556350708,69700,0.0,
1997-05-22 00:00:00+00:00,1.4375,1.6875,1.375,1.5811456441879272,38600,0.0,
1997-05-23 00:00:00+00:00,1.625,1.625,1.3125,1.4595189094543457,27300,0.0,
1997-05-27 00:00:00+00:00,1.5,1.75,1.3125,1.3987057209014893,76800,0.0,
1997-05-28 00:00:00+00:00,1.6875,1.6875,1.4375,1.4747222661972046,57400,0.0,
1997-05-29 00:00:00+00:00,1.375,1.375,1.3125,1.2770792245864868,2700,0.0,
1997-05-30 00:00:00+00:00,1.4375,1.4375,1.28125,1.2770792245864868,7100,0.0,
1997-06-02 00:00:00+00:00,1.4375,1.4375,1.1875,1.1554526090621948,29500,0.0,
1997-06-03 00:00:00+00:00,1.3125,1.3125,1.1875,1.2770792245864868,16000,0.0,
1997-06-04 00:00:00+00:00,1.3125,1.3125,1.125,1.2770792245864868,23100,0.0,
1997-06-05 00:00:00+00:00,1.125,1.3125,1.125,1.0946393013000488,65800,0.0,
1997-06-06 00:00:00+00:00,1.125,1.375,1.0,1.0946393013000488,109400,0.0,
1997-06-09 00:00:00+00:00,1.3125,1.5,1.125,1.2770792245864868,74500,0.0,
1997-06-10 00:00:00+00:00,1.25,1.25,1.15625,1.1554526090621948,5400,0.0,
1997-06-11 00:00:00+00:00,1.15625,1.3125,1.15625,1.1554526090621948,71800,0.0,
1997-06-12 00:00:00+00:00,1.3125,1.40625,1.15625,1.3378926515579224,158200,0.0,
1997-06-13 00:00:00+00:00,1.40625,1.40625,1.1875,1.2162660360336304,259100,0.0,
1997-06-16 00:00:00+00:00,1.25,1.375,1.1875,1.3378926515579224,42500,0.0,
1997-06-17 00:00:00+00:00,1.21875,1.40625,1.21875,1.2770792245864868,33200,0.0,
1997-06-18 00:00:00+00:00,1.265625,1.40625,1.15625,1.2770792245864868,66800,0.0,
1997-06-19 00:00:00+00:00,1.1875,1.3125,1.15625,1.2770792245864868,56100,0.0,
1997-06-20 00:00:00+00:00,1.1875,1.40625,1.1875,1.368299126625061,49900,0.0,
1997-06-23 00:00:00+00:00,1.40625,1.46875,1.3125,1.3987057209014893,61700,0.0,
1997-06-24 00:00:00+00:00,1.46875,1.734375,1.375,1.6723655462265017,149500,0.0,
1997-06-25 00:00:00+00:00,1.625,1.75,1.5,1.55073881149292,55500,0.0,
1997-06-26 00:00:00+00:00,1.4375,1.65625,1.40625,1.4595189094543457,30300,0.0,
1997-06-27 00:00:00+00:00,1.40625,1.5625,1.40625,1.3987057209014893,26800,0.0,
1997-06-30 00:00:00+00:00,1.375,1.59375,1.375,1.55073881149292,5100,0.0,
1997-07-01 00:00:00+00:00,1.59375,1.59375,1.375,1.489925742149353,3400,0.0,
1997-07-02 00:00:00+00:00,1.375,1.59375,1.375,1.55073881149292,9500,0.0,
1997-07-03 00:00:00+00:00,1.375,1.65625,1.375,1.4595189094543457,30200,0.0,
1997-07-07 00:00:00+00:00,1.5625,1.6875,1.46875,1.6419588327407837,64800,0.0,
1997-07-08 00:00:00+00:00,1.625,1.625,1.375,1.3378926515579224,85700,0.0,
1997-07-09 00:00:00+00:00,1.3125,1.4375,1.3125,1.2770792245864868,26000,0.0,
1997-07-10 00:00:00+00:00,1.4375,1.4375,1.28125,1.2466726303100586,61300,0.0,
1997-07-11 00:00:00+00:00,1.40625,1.40625,1.28125,1.368299126625061,38800,0.0,
1997-07-14 00:00:00+00:00,1.40625,1.4375,1.3125,1.3378926515579224,34900,0.0,
1997-07-15 00:00:00+00:00,1.4375,1.5,1.34375,1.4595189094543457,225100,0.0,
1997-07-16 00:00:00+00:00,1.5625,1.5625,1.4375,1.3987057209014893,7000,0.0,
1997-07-17 00:00:00+00:00,1.5625,1.625,1.4375,1.4595189094543457,22300,0.0,
1997-07-18 00:00:00+00:00,1.5625,1.65625,1.5,1.4595189094543457,36000,0.0,
1997-07-21 00:00:00+00:00,1.5,1.65625,1.5,1.5811456441879272,16300,0.0,
1997-07-22 00:00:00+00:00,1.65625,1.65625,1.4375,1.5203324556350708,87800,0.0,
1997-07-23 00:00:00+00:00,1.53125,1.59375,1.375,1.4595189094543457,58300,0.0,
1997-07-24 00:00:00+00:00,1.375,1.5,1.375,1.4595189094543457,9200,0.0,
1997-07-25 00:00:00+00:00,1.375,1.53125,1.375,1.4595189094543457,43100,0.0,
1997-07-28 00:00:00+00:00,1.375,1.53125,1.375,1.4595189094543457,27000,0.0,
1997-07-29 00:00:00+00:00,1.375,1.53125,1.375,1.3378926515579224,18700,0.0,
1997-07-30 00:00:00+00:00,1.375,1.5625,1.3125,1.2770792245864868,290200,0.0,
1997-07-31 00:00:00+00:00,1.5,1.59375,1.34375,1.3378926515579224,12900,0.0,
1997-08-01 00:00:00+00:00,1.375,1.375,1.375,1.3378926515579224,0,0.0,
1997-08-04 00:00:00+00:00,1.59375,1.59375,1.34375,1.3074856996536257,17800,0.0,
1997-08-05 00:00:00+00:00,1.5625,1.5625,1.3125,1.2770792245864868,51300,0.0,
1997-08-06 00:00:00+00:00,1.375,1.40625,1.34375,1.3074856996536257,12700,0.0,
1997-08-07 00:00:00+00:00,1.40625,1.40625,1.34375,1.3074856996536257,20500,0.0,
1997-08-08 00:00:00+00:00,1.40625,1.40625,1.34375,1.368299126625061,14500,0.0,
1997-08-11 00:00:00+00:00,1.34375,1.5625,1.34375,1.4595189094543457,116800,0.0,
1997-08-12 00:00:00+00:00,1.59375,1.59375,1.375,1.4291123151779177,48400,0.0,
1997-08-13 00:00:00+00:00,1.46875,1.46875,1.375,1.4291123151779177,26400,0.0,
1997-08-14 00:00:00+00:00,1.46875,1.5,1.375,1.4595189094543457,43900,0.0,
1997-08-15 00:00:00+00:00,1.5,1.5625,1.4375,1.5203324556350708,15800,0.0,
1997-08-18 00:00:00+00:00,1.5,1.5,1.375,1.3987057209014893,19800,0.0,
1997-08-19 00:00:00+00:00,1.625,1.625,1.375,1.4595189094543457,5600,0.0,
1997-08-20 00:00:00+00:00,1.4375,1.5,1.4375,1.4595189094543457,8000,0.0,
1997-08-21 00:00:00+00:00,1.625,1.625,1.4375,1.3987057209014893,22200,0.0,
1997-08-22 00:00:00+00:00,1.625,1.625,1.375,1.5811456441879272,9500,0.0,
1997-08-25 00:00:00+00:00,1.625,1.625,1.375,1.4595189094543457,28100,0.0,
1997-08-26 00:00:00+00:00,1.375,1.5625,1.375,1.3378926515579224,25800,0.0,
1997-08-27 00:00:00+00:00,1.5625,1.5625,1.4375,1.4595189094543457,23700,0.0,
1997-08-28 00:00:00+00:00,1.5625,1.625,1.375,1.3378926515579224,35500,0.0,
1997-08-29 00:00:00+00:00,1.5625,1.5625,1.375,1.5203324556350708,15800,0.0,
1997-09-02 00:00:00+00:00,1.5625,1.5625,1.375,1.4595189094543457,26500,0.0,
1997-09-03 00:00:00+00:00,1.5625,1.5625,1.375,1.4595189094543457,3200,0.0,
1997-09-04 00:00:00+00:00,1.5625,1.5625,1.375,1.3378926515579224,15800,0.0,
1997-09-05 00:00:00+00:00,1.4375,1.5625,1.375,1.5203324556350708,82900,0.0,
1997-09-08 00:00:00+00:00,1.59375,1.625,1.4375,1.489925742149353,67600,0.0,
1997-09-09 00:00:00+00:00,1.5625,1.5625,1.4375,1.3987057209014893,11700,0.0,
1997-09-10 00:00:00+00:00,1.4375,1.6875,1.4375,1.5811456441879272,48500,0.0,
1997-09-11 00:00:00+00:00,1.6875,1.8125,1.53125,1.5811456441879272,66800,0.0,
1997-09-12 00:00:00+00:00,1.8125,1.8125,1.5625,1.6419588327407837,14500,0.0,
1997-09-15 00:00:00+00:00,1.6875,2.0,1.625,1.946025252342224,77800,0.0,
1997-09-16 00:00:00+00:00,1.8125,2.0,1.625,1.7027721405029297,74600,0.0,
1997-09-17 00:00:00+00:00,1.75,2.0625,1.75,2.006838321685791,55600,0.0,
1997-09-18 00:00:00+00:00,1.875,2.0625,1.875,2.006838321685791,25400,0.0,
1997-09-19 00:00:00+00:00,2.0625,2.4375,2.0,2.280498743057251,159100,0.0,
1997-09-22 00:00:00+00:00,2.375,2.375,1.9375,2.0676519870758057,199500,0.0,
1997-09-23 00:00:00+00:00,2.1875,2.4375,2.0625,2.0676519870758057,50600,0.0,
1997-09-24 00:00:00+00:00,2.25,2.25,2.0,2.128464937210083,49400,0.0,
1997-09-25 00:00:00+00:00,2.1875,2.375,2.125,2.158872127532959,78100,0.0,
1997-09-26 00:00:00+00:00,2.1875,2.375,2.03125,2.006838321685791,65300,0.0,
1997-09-29 00:00:00+00:00,2.125,2.125,2.03125,2.006838321685791,13600,0.0,
1997-09-30 00:00:00+00:00,2.0625,2.3125,2.0625,2.006838321685791,39700,0.0,
1997-10-01 00:00:00+00:00,2.1875,2.25,2.0625,2.006838321685791,17400,0.0,
1997-10-02 00:00:00+00:00,2.125,2.125,2.0625,2.006838321685791,10800,0.0,
1997-10-03 00:00:00+00:00,2.0625,2.15625,2.0625,2.006838321685791,36300,0.0,
1997-10-06 00:00:00+00:00,2.125,2.125,2.0625,2.006838321685791,28800,0.0,
1997-10-07 00:00:00+00:00,2.125,2.15625,2.09375,2.0980584621429443,20400,0.0,
1997-10-08 00:00:00+00:00,2.15625,2.1875,2.125,2.0676519870758057,22000,0.0,
1997-10-09 00:00:00+00:00,2.0625,2.15625,2.0625,2.006838321685791,14400,0.0,
1997-10-10 00:00:00+00:00,2.0,2.125,2.0,2.0676519870758057,12800,0.0,
1997-10-13 00:00:00+00:00,2.125,2.25,2.03125,2.006838321685791,144900,0.0,
1997-10-14 00:00:00+00:00,2.0625,2.0625,2.0,1.946025252342224,44200,0.0,
1997-10-15 00:00:00+00:00,2.0,2.0625,1.875,1.946025252342224,64600,0.0,
1997-10-16 00:00:00+00:00,2.0,2.0625,1.875,1.946025252342224,47400,0.0,
1997-10-17 00:00:00+00:00,2.0,2.0,1.8125,1.946025252342224,44100,0.0,
1997-10-20 00:00:00+00:00,1.875,1.96875,1.875,1.8243988752365112,12100,0.0,
1997-10-21 00:00:00+00:00,1.96875,1.96875,1.8125,1.885212063789368,9300,0.0,
1997-10-22 00:00:00+00:00,1.875,1.9375,1.75,1.7027721405029297,34500,0.0,
1997-10-23 00:00:00+00:00,1.75,1.9375,1.75,1.8243988752365112,46300,0.0,
1997-10-24 00:00:00+00:00,1.875,1.875,1.75,1.8243988752365112,8200,0.0,
1997-10-27 00:00:00+00:00,1.875,1.875,1.46875,1.4595189094543457,172600,0.0,
1997-10-28 00:00:00+00:00,1.625,2.0,1.46875,1.7027721405029297,581200,0.0,
1997-10-29 00:00:00+00:00,2.0,2.1875,1.6875,1.8243988752365112,117300,0.0,
1997-10-30 00:00:00+00:00,1.875,1.96875,1.75,1.915618658065796,10200,0.0,
1997-10-31 00:00:00+00:00,2.0,2.0,1.78125,1.85480535030365,5200,0.0,
1997-11-03 00:00:00+00:00,1.75,1.90625,1.6875,1.85480535030365,10000,0.0,
1997-11-04 00:00:00+00:00,1.75,1.90625,1.65625,1.793992042541504,11700,0.0,
1997-11-05 00:00:00+00:00,1.71875,1.90625,1.71875,1.85480535030365,11300,0.0,
1997-11-06 00:00:00+00:00,1.75,1.90625,1.6875,1.85480535030365,446600,0.0,
1997-11-07 00:00:00+00:00,1.84375,2.0,1.8125,1.8243988752365112,8500,0.0,
1997-11-10 00:00:00+00:00,2.0,2.0625,1.90625,1.915618658065796,20200,0.0,
1997-11-11 00:00:00+00:00,2.03125,2.125,2.0,2.037245273590088,69400,0.0,
1997-11-12 00:00:00+00:00,1.9375,2.09375,1.9375,1.885212063789368,35600,0.0,
1997-11-13 00:00:00+00:00,1.9375,2.0,1.578125,1.885212063789368,414300,0.0,
1997-11-14 00:00:00+00:00,2.0,2.125,2.0,1.946025252342224,45200,0.0,
1997-11-17 00:00:00+00:00,2.0625,2.0625,2.0,1.9764320850372317,30500,0.0,
1997-11-18 00:00:00+00:00,2.125,2.15625,2.0,1.9764320850372317,33700,0.0,
1997-11-19 00:00:00+00:00,2.03125,2.03125,1.96875,1.915618658065796,35700,0.0,
1997-11-20 00:00:00+00:00,2.03125,2.03125,1.96875,1.915618658065796,2900,0.0,
1997-11-21 00:00:00+00:00,2.0625,2.0625,1.9375,1.885212063789368,10900,0.0,
1997-11-24 00:00:00+00:00,2.0,2.0,1.9375,1.915618658065796,10100,0.0,
1997-11-25 00:00:00+00:00,1.9375,1.96875,1.9375,1.885212063789368,11000,0.0,
1997-11-26 00:00:00+00:00,1.9375,2.0,1.9375,1.946025252342224,12300,0.0,
1997-11-28 00:00:00+00:00,1.9375,2.0,1.9375,1.946025252342224,13400,0.0,
1997-12-01 00:00:00+00:00,1.9375,2.0,1.9375,1.885212063789368,110500,0.0,
1997-12-02 00:00:00+00:00,1.9375,2.125,1.9375,1.946025252342224,43000,0.0,
1997-12-03 00:00:00+00:00,2.0,2.0,1.9375,1.946025252342224,22300,0.0,
1997-12-04 00:00:00+00:00,1.9375,1.9375,1.9375,1.885212063789368,4600,0.0,
1997-12-05 00:00:00+00:00,1.9375,2.0625,1.9375,1.946025252342224,57400,0.0,
1997-12-08 00:00:00+00:00,1.9375,2.0,1.9375,1.915618658065796,63400,0.0,
1997-12-09 00:00:00+00:00,1.96875,2.0,1.9375,1.885212063789368,12800,0.0,
1997-12-10 00:00:00+00:00,1.96875,1.96875,1.9375,1.915618658065796,21300,0.0,
