date,UI_Open,UI_High,UI_Low,UI_Close,UI_Volume,UI_Dividends,UI_Stock Splits
2011-10-14 00:00:00+00:00,16.5,19.0,16.25,16.166990280151367,2954400,0.0,
2011-10-17 00:00:00+00:00,17.719999313354492,18.950000762939453,17.5,17.18320655822754,354600,0.0,
2011-10-18 00:00:00+00:00,18.799999237060547,19.0,18.209999084472656,17.552732467651367,136200,0.0,
2011-10-19 00:00:00+00:00,19.0,19.420000076293945,17.479999542236328,16.305557250976562,145000,0.0,
2011-10-20 00:00:00+00:00,17.600000381469727,18.299999237060547,17.579999923706055,16.518043518066406,260300,0.0,
2011-10-21 00:00:00+00:00,18.030000686645508,19.799999237060547,17.809999465942383,18.0700740814209,644400,0.0,
2011-10-24 00:00:00+00:00,19.56999969482422,21.5,19.56999969482422,18.68903923034668,194000,0.0,
2011-10-25 00:00:00+00:00,19.96999931335449,20.43000030517578,19.059999465942383,17.913022994995117,125000,0.0,
2011-10-26 00:00:00+00:00,19.770000457763672,20.200000762939453,18.709999084472656,17.589685440063477,59700,0.0,
2011-10-27 00:00:00+00:00,19.739999771118164,20.0,18.75,17.663593292236328,60500,0.0,
2011-10-28 00:00:00+00:00,19.440000534057617,20.38999938964844,19.01000022888184,18.83685111999512,69500,0.0,
2011-10-31 00:00:00+00:00,20.309999465942383,21.25,19.479999542236328,19.391151428222656,123400,0.0,
2011-11-01 00:00:00+00:00,20.270000457763672,20.940000534057617,19.76000022888184,18.901517868041992,271000,0.0,
2011-11-02 00:00:00+00:00,20.88999938964844,21.200000762939453,19.799999237060547,19.16943359375,56200,0.0,
2011-11-03 00:00:00+00:00,21.049999237060547,21.149999618530277,20.1200008392334,18.63360977172852,79700,0.0,
2011-11-04 00:00:00+00:00,19.86000061035156,20.270000457763672,19.07999992370605,17.802169799804688,97300,0.0,
2011-11-07 00:00:00+00:00,19.01000022888184,19.75,18.850000381469727,17.42339515686035,48300,0.0,
2011-11-08 00:00:00+00:00,19.18000030517578,19.32999992370605,18.5,17.284814834594727,55300,0.0,
2011-11-09 00:00:00+00:00,18.5,19.0,18.5,17.2940616607666,78100,0.0,
2011-11-10 00:00:00+00:00,18.959999084472656,19.350000381469727,18.51000022888184,17.18320655822754,40300,0.0,
2011-11-11 00:00:00+00:00,21.399999618530277,21.5,19.32999992370605,17.977689743041992,215500,0.0,
2011-11-14 00:00:00+00:00,19.1200008392334,20.6299991607666,19.1200008392334,18.208646774291992,59700,0.0,
2011-11-15 00:00:00+00:00,19.51000022888184,19.950000762939453,19.40999984741211,18.33798599243164,60300,0.0,
2011-11-16 00:00:00+00:00,19.540000915527344,20.26000022888184,19.399999618530277,18.522750854492188,30900,0.0,
2011-11-17 00:00:00+00:00,19.86000061035156,22.26000022888184,19.86000061035156,20.33345603942871,332900,0.0,
2011-11-18 00:00:00+00:00,22.25,23.040000915527344,22.239999771118164,20.656795501708984,223100,0.0,
2011-11-21 00:00:00+00:00,22.1299991607666,22.309999465942383,20.200000762939453,18.910755157470703,520400,0.0,
2011-11-22 00:00:00+00:00,20.479999542236328,20.6200008392334,19.61000061035156,18.975425720214844,67900,0.0,
2011-11-23 00:00:00+00:00,20.709999084472656,20.979999542236328,19.31999969482422,18.17169952392578,251600,0.0,
2011-11-25 00:00:00+00:00,19.690000534057617,20.5,19.36000061035156,17.88530921936035,54400,0.0,
2011-11-28 00:00:00+00:00,19.8799991607666,20.31999969482422,19.299999237060547,17.894548416137695,99800,0.0,
2011-11-29 00:00:00+00:00,19.43000030517578,19.649999618530277,18.75,17.441879272460938,99400,0.0,
2011-11-30 00:00:00+00:00,19.690000534057617,19.82999992370605,19.059999465942383,18.25484085083008,124700,0.0,
2011-12-01 00:00:00+00:00,19.68000030517578,20.270000457763672,19.5,18.467321395874023,110600,0.0,
2011-12-02 00:00:00+00:00,20.270000457763672,20.399999618530277,19.549999237060547,18.707521438598636,98800,0.0,
2011-12-05 00:00:00+00:00,20.649999618530277,20.649999618530277,19.75,18.411895751953125,75400,0.0,
2011-12-06 00:00:00+00:00,19.940000534057617,20.25,19.450000762939453,18.014650344848636,100200,0.0,
2011-12-07 00:00:00+00:00,19.11000061035156,19.989999771118164,19.11000061035156,18.328744888305664,196100,0.0,
2011-12-08 00:00:00+00:00,19.68000030517578,20.43000030517578,19.600000381469727,18.57817840576172,69000,0.0,
2011-12-09 00:00:00+00:00,20.1200008392334,20.56999969482422,20.020000457763672,18.605897903442383,29900,0.0,
2011-12-12 00:00:00+00:00,20.0,20.290000915527344,19.459999084472656,18.34722137451172,35900,0.0,
