date,BLNK_Open,BLNK_High,BLNK_Low,BLNK_Close,BLNK_Volume,BLNK_Dividends,BLNK_Stock Splits
2010-03-24 00:00:00+00:00,2375.0,2375.0,2375.0,2375.0,1,,
2010-03-25 00:00:00+00:00,2525.0,2525.0,2425.0,2425.0,1,,
2010-03-26 00:00:00+00:00,2375.0,2525.0,2375.0,2525.0,1,,
2010-03-29 00:00:00+00:00,2052.5,2125.0,1625.0,1625.0,11,,
2010-03-30 00:00:00+00:00,2000.0,2000.0,2000.0,2000.0,4,,
2010-03-31 00:00:00+00:00,2000.0,2000.0,2000.0,2000.0,1,,
2010-04-01 00:00:00+00:00,2050.0,2050.0,2000.0,2000.0,0,,
2010-04-05 00:00:00+00:00,200.0,200.0,185.0,187.5,2,,
2010-04-06 00:00:00+00:00,170.0,170.0,132.5,132.5,1,,
2010-04-07 00:00:00+00:00,162.5,162.5,162.5,162.5,1,,
2010-04-08 00:00:00+00:00,187.5,187.5,162.5,162.5,1,,
2010-04-09 00:00:00+00:00,1625.0,1625.0,1625.0,1625.0,1,,
2010-04-12 00:00:00+00:00,1650.0,1650.0,1650.0,1650.0,1,,
2010-04-13 00:00:00+00:00,1325.0,1325.0,1325.0,1325.0,1,,
2010-04-14 00:00:00+00:00,1500.0,1500.0,1325.0,1327.5,5,,
2010-04-15 00:00:00+00:00,1625.0,1625.0,1275.0,1275.0,6,,
2010-04-16 00:00:00+00:00,1275.0,1275.0,1275.0,1275.0,0,,
2010-04-19 00:00:00+00:00,1275.0,1275.0,1275.0,1275.0,0,,
2010-04-20 00:00:00+00:00,1400.0,1400.0,1325.0,1325.0,12,,
2010-04-21 00:00:00+00:00,1450.0,1450.0,1375.0,1375.0,11,,
2010-04-22 00:00:00+00:00,1400.0,1425.0,1375.0,1425.0,2,,
2010-04-23 00:00:00+00:00,1500.0,1500.0,1450.0,1500.0,6,,
2010-04-26 00:00:00+00:00,1500.0,1500.0,1500.0,1500.0,5,,
2010-04-27 00:00:00+00:00,1575.0,1650.0,1525.0,1650.0,11,,
2010-04-28 00:00:00+00:00,1725.0,1875.0,1675.0,1825.0,46,,
2010-04-29 00:00:00+00:00,1900.0,1950.0,1850.0,1875.0,25,,
2010-04-30 00:00:00+00:00,1900.0,2487.5,1855.0,2487.5,23,,
2010-05-03 00:00:00+00:00,2487.5,2487.5,2350.0,2350.0,6,,
2010-05-04 00:00:00+00:00,2250.0,2487.5,2250.0,2400.0,4,,
2010-05-05 00:00:00+00:00,2487.5,2487.5,2250.0,2487.5,0,,
2010-05-06 00:00:00+00:00,2487.5,2487.5,2250.0,2487.5,5,,
2010-05-07 00:00:00+00:00,2487.5,2525.0,2250.0,2250.0,12,,
2010-05-10 00:00:00+00:00,2250.0,2375.0,2250.0,2375.0,2,,
2010-05-11 00:00:00+00:00,2375.0,2375.0,2125.0,2125.0,1,,
2010-05-12 00:00:00+00:00,2125.0,2125.0,2125.0,2125.0,2,,
2010-05-13 00:00:00+00:00,2125.0,2125.0,2125.0,2125.0,0,,
2010-05-14 00:00:00+00:00,2375.0,2375.0,2375.0,2375.0,2,,
2010-05-17 00:00:00+00:00,2625.0,2625.0,2125.0,2375.0,4,,
2010-05-18 00:00:00+00:00,2125.0,2525.0,2000.0,2525.0,1,,
2010-05-19 00:00:00+00:00,2525.0,2525.0,2250.0,2525.0,1,,
2010-05-20 00:00:00+00:00,2375.0,2400.0,2375.0,2400.0,4,,
2010-05-21 00:00:00+00:00,2350.0,2350.0,2150.0,2150.0,4,,
2010-05-24 00:00:00+00:00,2525.0,2525.0,2150.0,2500.0,1,,
2010-05-25 00:00:00+00:00,2150.0,2475.0,2150.0,2150.0,2,,
2010-05-26 00:00:00+00:00,2150.0,2150.0,2150.0,2150.0,0,,
2010-05-27 00:00:00+00:00,2150.0,2150.0,2150.0,2150.0,1,,
2010-05-28 00:00:00+00:00,2475.0,2475.0,2475.0,2475.0,0,,
2010-06-01 00:00:00+00:00,2150.0,2525.0,2150.0,2525.0,1,,
2010-06-02 00:00:00+00:00,2150.0,2525.0,2150.0,2150.0,4,,
2010-06-03 00:00:00+00:00,2150.0,2150.0,2150.0,2150.0,0,,
2010-06-04 00:00:00+00:00,2150.0,2150.0,2000.0,2000.0,3,,
2010-06-07 00:00:00+00:00,2000.0,2000.0,2000.0,2000.0,0,,
2010-06-08 00:00:00+00:00,2025.0,2125.0,2025.0,2125.0,3,,
2010-06-09 00:00:00+00:00,2125.0,2125.0,2125.0,2125.0,1,,
2010-06-10 00:00:00+00:00,2125.0,2125.0,2025.0,2025.0,1,,
2010-06-11 00:00:00+00:00,2025.0,2025.0,2025.0,2025.0,0,,
2010-06-14 00:00:00+00:00,2025.0,2025.0,2025.0,2025.0,1,,
2010-06-15 00:00:00+00:00,1800.0,1800.0,1800.0,1800.0,0,,
2010-06-16 00:00:00+00:00,2025.0,2025.0,2025.0,2025.0,0,,
2010-06-17 00:00:00+00:00,2025.0,2500.0,2025.0,2400.0,8,,
2010-06-18 00:00:00+00:00,1875.0,2400.0,1875.0,2400.0,1,,
2010-06-21 00:00:00+00:00,2000.0,2375.0,2000.0,2375.0,3,,
2010-06-22 00:00:00+00:00,2000.0,2000.0,2000.0,2000.0,0,,
2010-06-23 00:00:00+00:00,2250.0,2375.0,1875.0,2125.0,5,,
2010-06-24 00:00:00+00:00,2225.0,2225.0,2225.0,2225.0,1,,
2010-06-25 00:00:00+00:00,2225.0,2350.0,2125.0,2150.0,10,,
2010-06-28 00:00:00+00:00,2225.0,2250.0,2225.0,2250.0,1,,
2010-06-29 00:00:00+00:00,2250.0,2250.0,2225.0,2250.0,1,,
2010-06-30 00:00:00+00:00,2125.0,2125.0,2125.0,2125.0,0,,
2010-07-01 00:00:00+00:00,2225.0,2225.0,2225.0,2225.0,1,,
2010-07-02 00:00:00+00:00,2250.0,2250.0,2250.0,2250.0,0,,
2010-07-06 00:00:00+00:00,2250.0,2250.0,1875.0,1875.0,1,,
2010-07-07 00:00:00+00:00,1900.0,1900.0,1775.0,1775.0,8,,
2010-07-08 00:00:00+00:00,1950.0,1950.0,1950.0,1950.0,1,,
2010-07-09 00:00:00+00:00,1950.0,2250.0,1950.0,2250.0,5,,
2010-07-12 00:00:00+00:00,2250.0,2250.0,2150.0,2150.0,1,,
2010-07-13 00:00:00+00:00,2250.0,2250.0,1900.0,1900.0,1,,
2010-07-14 00:00:00+00:00,2250.0,2250.0,2250.0,2250.0,0,,
2010-07-15 00:00:00+00:00,2250.0,2250.0,1900.0,2200.0,3,,
2010-07-16 00:00:00+00:00,2150.0,2150.0,2150.0,2150.0,0,,
2010-07-19 00:00:00+00:00,2150.0,2150.0,2125.0,2125.0,0,,
2010-07-20 00:00:00+00:00,2125.0,2125.0,2125.0,2125.0,0,,
2010-07-21 00:00:00+00:00,2000.0,2000.0,1800.0,1800.0,2,,
2010-07-22 00:00:00+00:00,1800.0,2100.0,1800.0,2075.0,2,,
2010-07-23 00:00:00+00:00,2100.0,2100.0,2100.0,2100.0,0,,
2010-07-26 00:00:00+00:00,2075.0,2250.0,2000.0,2250.0,6,,
2010-07-27 00:00:00+00:00,2250.0,2250.0,2250.0,2250.0,1,,
2010-07-28 00:00:00+00:00,2250.0,2250.0,2125.0,2200.0,40,,
2010-07-29 00:00:00+00:00,2350.0,3000.0,2350.0,2600.0,10,,
2010-07-30 00:00:00+00:00,2625.0,3500.0,2575.0,3500.0,25,,
2010-08-02 00:00:00+00:00,3750.0,3750.0,3125.0,3375.0,13,,
2010-08-03 00:00:00+00:00,3450.0,3450.0,3127.5,3127.5,3,,
2010-08-04 00:00:00+00:00,3700.0,3700.0,2325.0,2550.0,16,,
2010-08-05 00:00:00+00:00,2550.0,2625.0,2150.0,2375.0,21,,
2010-08-06 00:00:00+00:00,2625.0,2625.0,2150.0,2150.0,5,,
2010-08-09 00:00:00+00:00,2150.0,2625.0,2150.0,2575.0,12,,
2010-08-10 00:00:00+00:00,2425.0,2500.0,2400.0,2400.0,13,,
2010-08-11 00:00:00+00:00,2400.0,2400.0,2375.0,2375.0,1,,
2010-08-12 00:00:00+00:00,2500.0,2500.0,2375.0,2375.0,1,,
2010-08-13 00:00:00+00:00,2525.0,2525.0,2375.0,2525.0,3,,
2010-08-16 00:00:00+00:00,2575.0,2575.0,2575.0,2575.0,0,,
2010-08-17 00:00:00+00:00,2575.0,2600.0,2500.0,2500.0,8,,
2010-08-18 00:00:00+00:00,2625.0,2625.0,2625.0,2625.0,0,,
2010-08-19 00:00:00+00:00,2625.0,2900.0,2625.0,2800.0,6,,
2010-08-20 00:00:00+00:00,3025.0,3025.0,2875.0,3025.0,6,,
2010-08-23 00:00:00+00:00,3100.0,3100.0,2500.0,2725.0,9,,
2010-08-24 00:00:00+00:00,2800.0,2800.0,2500.0,2500.0,2,,
2010-08-25 00:00:00+00:00,2675.0,2675.0,2375.0,2550.0,9,,
2010-08-26 00:00:00+00:00,2375.0,2525.0,2375.0,2525.0,5,,
2010-08-27 00:00:00+00:00,2450.0,2450.0,2275.0,2375.0,12,,
2010-08-30 00:00:00+00:00,2325.0,2325.0,2325.0,2325.0,1,,
2010-08-31 00:00:00+00:00,2350.0,2375.0,2175.0,2375.0,10,,
2010-09-01 00:00:00+00:00,2375.0,2375.0,2050.0,2375.0,1,,
2010-09-02 00:00:00+00:00,2350.0,2350.0,2050.0,2225.0,5,,
2010-09-03 00:00:00+00:00,2225.0,2225.0,2050.0,2075.0,5,,
2010-09-07 00:00:00+00:00,2075.0,2225.0,2075.0,2075.0,6,,
2010-09-08 00:00:00+00:00,2225.0,2225.0,2025.0,2100.0,8,,
2010-09-09 00:00:00+00:00,2087.5,2150.0,2000.0,2150.0,9,,
2010-09-10 00:00:00+00:00,2100.0,2175.0,2000.0,2175.0,4,,
2010-09-13 00:00:00+00:00,2175.0,2175.0,1975.0,2000.0,15,,
2010-09-14 00:00:00+00:00,2075.0,2075.0,2000.0,2075.0,5,,
2010-09-15 00:00:00+00:00,2075.0,2075.0,1875.0,1875.0,8,,
2010-09-16 00:00:00+00:00,2050.0,2050.0,1875.0,1900.0,4,,
2010-09-17 00:00:00+00:00,1900.0,1900.0,1625.0,1750.0,24,,
2010-09-20 00:00:00+00:00,2000.0,2000.0,1750.0,1800.0,10,,
2010-09-21 00:00:00+00:00,1925.0,2000.0,1775.0,1950.0,96,,
2010-09-22 00:00:00+00:00,2175.0,2175.0,1750.0,1800.0,31,,
2010-09-23 00:00:00+00:00,1800.0,2000.0,1775.0,1875.0,23,,
2010-09-24 00:00:00+00:00,1875.0,1875.0,1775.0,1775.0,18,,
2010-09-27 00:00:00+00:00,1975.0,1975.0,1625.0,1750.0,32,,
2010-09-28 00:00:00+00:00,1925.0,1925.0,1650.0,1750.0,5,,
2010-09-29 00:00:00+00:00,1650.0,1800.0,1650.0,1800.0,3,,
2010-09-30 00:00:00+00:00,1850.0,1850.0,1625.0,1700.0,4,,
2010-10-01 00:00:00+00:00,1700.0,1750.0,1650.0,1725.0,7,,
2010-10-04 00:00:00+00:00,1725.0,1725.0,1650.0,1725.0,7,,
2010-10-05 00:00:00+00:00,1700.0,1725.0,1500.0,1625.0,16,,
2010-10-06 00:00:00+00:00,1625.0,1625.0,1375.0,1400.0,21,,
2010-10-07 00:00:00+00:00,1375.0,1500.0,1275.0,1400.0,18,,
2010-10-08 00:00:00+00:00,1375.0,1625.0,1375.0,1375.0,5,,
2010-10-11 00:00:00+00:00,1500.0,1500.0,1475.0,1500.0,5,,
2010-10-12 00:00:00+00:00,1600.0,1625.0,1375.0,1500.0,9,,
2010-10-13 00:00:00+00:00,1500.0,1500.0,1275.0,1375.0,15,,
2010-10-14 00:00:00+00:00,1377.5,1400.0,1300.0,1400.0,14,,
2010-10-15 00:00:00+00:00,1400.0,1500.0,1375.0,1375.0,9,,
2010-10-18 00:00:00+00:00,1425.0,1625.0,1400.0,1450.0,7,,
2010-10-19 00:00:00+00:00,1500.0,1500.0,1375.0,1400.0,5,,
2010-10-20 00:00:00+00:00,1400.0,1400.0,1375.0,1375.0,3,,
2010-10-21 00:00:00+00:00,1375.0,1500.0,1275.0,1375.0,10,,
2010-10-22 00:00:00+00:00,1500.0,1500.0,1275.0,1375.0,4,,
2010-10-25 00:00:00+00:00,1500.0,1500.0,1275.0,1275.0,3,,
2010-10-26 00:00:00+00:00,1325.0,1450.0,1325.0,1375.0,10,,
2010-10-27 00:00:00+00:00,1475.0,1475.0,1375.0,1475.0,17,,
2010-10-28 00:00:00+00:00,1500.0,1500.0,1400.0,1400.0,15,,
2010-10-29 00:00:00+00:00,1450.0,1500.0,1425.0,1475.0,37,,
2010-11-01 00:00:00+00:00,1500.0,1500.0,1375.0,1375.0,7,,
2010-11-02 00:00:00+00:00,1375.0,1400.0,1275.0,1350.0,7,,
2010-11-03 00:00:00+00:00,1350.0,1350.0,1350.0,1350.0,1,,
2010-11-04 00:00:00+00:00,1350.0,1450.0,1275.0,1350.0,26,,
2010-11-05 00:00:00+00:00,1425.0,1425.0,1125.0,1125.0,27,,
2010-11-08 00:00:00+00:00,1125.0,1300.0,1125.0,1250.0,11,,
2010-11-09 00:00:00+00:00,1450.0,1450.0,1250.0,1362.5,6,,
2010-11-10 00:00:00+00:00,1375.0,1475.0,1250.0,1325.0,11,,
2010-11-11 00:00:00+00:00,1450.0,1450.0,1300.0,1375.0,7,,
2010-11-12 00:00:00+00:00,1375.0,1400.0,1375.0,1400.0,13,,
2010-11-15 00:00:00+00:00,1425.0,1450.0,1375.0,1450.0,8,,
2010-11-16 00:00:00+00:00,1275.0,1375.0,1275.0,1275.0,3,,
2010-11-17 00:00:00+00:00,1425.0,1425.0,1425.0,1425.0,6,,
2010-11-18 00:00:00+00:00,1425.0,1425.0,1275.0,1300.0,6,,
2010-11-19 00:00:00+00:00,1275.0,1425.0,1275.0,1425.0,1,,
2010-11-22 00:00:00+00:00,1375.0,1425.0,1275.0,1425.0,18,,
2010-11-23 00:00:00+00:00,1375.0,1375.0,1275.0,1300.0,8,,
2010-11-24 00:00:00+00:00,1375.0,1500.0,1300.0,1500.0,5,,
2010-11-26 00:00:00+00:00,1425.0,1475.0,1275.0,1375.0,1,,
2010-11-29 00:00:00+00:00,1375.0,1375.0,1375.0,1375.0,6,,
2010-11-30 00:00:00+00:00,1275.0,1325.0,1275.0,1325.0,8,,
2010-12-01 00:00:00+00:00,1275.0,1500.0,1275.0,1425.0,32,,
2010-12-02 00:00:00+00:00,1425.0,1425.0,1275.0,1375.0,25,,
2010-12-03 00:00:00+00:00,1375.0,1375.0,1275.0,1375.0,18,,
2010-12-06 00:00:00+00:00,1475.0,1475.0,1350.0,1475.0,25,,
2010-12-07 00:00:00+00:00,1475.0,1500.0,1275.0,1325.0,33,,
2010-12-08 00:00:00+00:00,1325.0,1500.0,1325.0,1450.0,8,,
2010-12-09 00:00:00+00:00,1500.0,1500.0,1350.0,1425.0,16,,
2010-12-10 00:00:00+00:00,1450.0,1450.0,1350.0,1350.0,16,,
2010-12-13 00:00:00+00:00,1675.0,1675.0,1325.0,1450.0,48,,
2010-12-14 00:00:00+00:00,1475.0,1475.0,1325.0,1325.0,21,,
2010-12-15 00:00:00+00:00,1450.0,1450.0,1300.0,1300.0,31,,
2010-12-16 00:00:00+00:00,1350.0,1425.0,1250.0,1300.0,49,,
2010-12-17 00:00:00+00:00,1300.0,1500.0,1300.0,1500.0,13,,
2010-12-20 00:00:00+00:00,1325.0,1600.0,1325.0,1400.0,42,,
2010-12-21 00:00:00+00:00,1400.0,1497.5,1375.0,1375.0,12,,
2010-12-22 00:00:00+00:00,1305.0,1425.0,1305.0,1375.0,10,,
2010-12-23 00:00:00+00:00,1450.0,1450.0,1330.0,1400.0,9,,
2010-12-27 00:00:00+00:00,1305.0,1400.0,1305.0,1375.0,15,,
2010-12-28 00:00:00+00:00,1332.5,1362.5,1027.5,1125.0,78,,
2010-12-29 00:00:00+00:00,1250.0,1250.0,1100.0,1150.0,16,,
2010-12-30 00:00:00+00:00,1100.0,1375.0,1100.0,1250.0,9,,
2010-12-31 00:00:00+00:00,1200.0,1300.0,1150.0,1300.0,18,,
2011-01-03 00:00:00+00:00,1325.0,1325.0,1125.0,1250.0,34,,
2011-01-04 00:00:00+00:00,1275.0,1275.0,1127.5,1127.5,14,,
2011-01-05 00:00:00+00:00,1275.0,1275.0,1050.0,1050.0,70,,
2011-01-06 00:00:00+00:00,1150.0,1150.0,912.5,952.5,84,,
2011-01-07 00:00:00+00:00,1000.0,1000.0,887.5,902.5,23,,
2011-01-10 00:00:00+00:00,1200.0,1200.0,887.5,950.0,33,,
2011-01-11 00:00:00+00:00,1000.0,1000.0,950.0,1000.0,40,,
2011-01-12 00:00:00+00:00,1000.0,1000.0,950.0,975.0,67,,
2011-01-13 00:00:00+00:00,975.0,1000.0,900.0,975.0,88,,
2011-01-14 00:00:00+00:00,1100.0,1100.0,900.0,900.0,292,,
2011-01-18 00:00:00+00:00,1125.0,1125.0,625.0,675.0,302,,
2011-01-19 00:00:00+00:00,650.0,675.0,587.5,600.0,107,,
2011-01-20 00:00:00+00:00,650.0,650.0,475.0,500.0,170,,
2011-01-21 00:00:00+00:00,550.0,587.5,475.0,587.5,54,,
2011-01-24 00:00:00+00:00,607.5,625.0,375.0,512.5,69,,
2011-01-25 00:00:00+00:00,462.5,575.0,450.0,525.0,170,,
2011-01-26 00:00:00+00:00,525.0,525.0,425.0,462.5,63,,
2011-01-27 00:00:00+00:00,462.5,475.0,425.0,455.0,61,,
2011-01-28 00:00:00+00:00,475.0,475.0,425.0,462.5,84,,
2011-01-31 00:00:00+00:00,462.5,462.5,450.0,450.0,28,,
2011-02-01 00:00:00+00:00,452.5,452.5,250.0,250.0,944,,
2011-02-02 00:00:00+00:00,350.0,412.5,275.0,300.0,340,,
2011-02-03 00:00:00+00:00,375.0,375.0,250.0,300.0,239,,
2011-02-04 00:00:00+00:00,300.0,325.0,290.0,325.0,145,,
2011-02-07 00:00:00+00:00,400.0,450.0,305.0,325.0,117,,
2011-02-08 00:00:00+00:00,325.0,325.0,287.5,287.5,100,,
2011-02-09 00:00:00+00:00,312.5,312.5,277.5,277.5,92,,
2011-02-10 00:00:00+00:00,300.0,320.0,275.0,275.0,66,,
2011-02-11 00:00:00+00:00,275.0,300.0,275.0,275.0,116,,
2011-02-14 00:00:00+00:00,287.5,322.5,287.5,292.5,92,,
2011-02-15 00:00:00+00:00,292.5,317.5,292.5,300.0,47,,
2011-02-16 00:00:00+00:00,292.5,310.0,287.5,297.5,64,,
2011-02-17 00:00:00+00:00,310.0,310.0,280.0,280.0,31,,
2011-02-18 00:00:00+00:00,287.5,300.0,280.0,282.5,107,,
2011-02-22 00:00:00+00:00,300.0,300.0,282.5,282.5,18,,
2011-02-23 00:00:00+00:00,297.5,297.5,275.0,290.0,106,,
2011-02-24 00:00:00+00:00,282.5,282.5,225.0,240.0,328,,
2011-02-25 00:00:00+00:00,77.5,267.5,77.5,267.5,8,,
2011-02-28 00:00:00+00:00,250.0,270.0,150.0,270.0,26,,
2011-03-01 00:00:00+00:00,206.5,206.5,206.5,206.5,4,,
2011-03-02 00:00:00+00:00,206.5,206.5,206.5,206.5,4,,
2011-03-03 00:00:00+00:00,270.0,270.0,270.0,270.0,2,,
2011-03-04 00:00:00+00:00,275.0,275.0,200.0,200.0,42,,
2011-03-07 00:00:00+00:00,300.0,300.0,300.0,300.0,26,,
2011-03-08 00:00:00+00:00,228.0,297.5,200.0,250.0,124,,
2011-03-09 00:00:00+00:00,205.0,248.5,205.0,225.0,14,,
2011-03-10 00:00:00+00:00,220.0,225.0,200.0,206.5,78,,
2011-03-11 00:00:00+00:00,206.5,206.5,206.5,206.5,0,,
2011-03-14 00:00:00+00:00,200.0,205.0,190.0,190.0,66,,
2011-03-15 00:00:00+00:00,175.0,187.5,156.5,177.5,128,,
2011-03-16 00:00:00+00:00,172.5,172.5,172.5,172.5,18,,
2011-03-17 00:00:00+00:00,159.5,162.5,150.0,157.5,122,,
2011-03-18 00:00:00+00:00,175.0,175.0,175.0,175.0,2,,
2011-03-21 00:00:00+00:00,170.0,170.0,150.0,150.0,72,,
2011-03-22 00:00:00+00:00,152.5,158.0,152.5,158.0,26,,
2011-03-23 00:00:00+00:00,158.0,158.0,158.0,158.0,0,,
2011-03-24 00:00:00+00:00,150.0,157.5,150.0,150.0,30,,
2011-03-25 00:00:00+00:00,150.0,150.0,145.0,145.0,68,,
2011-03-28 00:00:00+00:00,145.0,145.0,127.5,127.5,154,,
2011-03-29 00:00:00+00:00,127.5,127.5,125.0,125.0,10,,
2011-03-30 00:00:00+00:00,172.0,200.0,140.0,140.0,84,,
2011-03-31 00:00:00+00:00,150.0,250.0,150.0,177.5,76,,
2011-04-01 00:00:00+00:00,177.5,200.0,177.5,188.0,236,,
2011-04-04 00:00:00+00:00,197.5,205.5,187.5,187.5,120,,
2011-04-05 00:00:00+00:00,201.5,202.5,165.0,165.0,78,,
2011-04-06 00:00:00+00:00,172.5,187.5,172.5,172.5,42,,
2011-04-07 00:00:00+00:00,172.5,200.0,165.0,200.0,52,,
2011-04-08 00:00:00+00:00,200.0,200.0,200.0,200.0,0,,
2011-04-11 00:00:00+00:00,197.0,199.0,167.5,197.5,88,,
2011-04-12 00:00:00+00:00,175.0,175.0,167.5,167.5,50,,
2011-04-13 00:00:00+00:00,167.5,167.5,140.0,140.0,76,,
2011-04-14 00:00:00+00:00,157.0,175.0,125.0,125.0,172,,
2011-04-15 00:00:00+00:00,142.0,142.0,127.5,127.5,12,,
2011-04-18 00:00:00+00:00,150.0,150.0,112.5,112.5,232,,
2011-04-19 00:00:00+00:00,140.0,144.0,115.0,115.0,56,,
2011-04-20 00:00:00+00:00,124.5,125.0,124.5,125.0,20,,
2011-04-21 00:00:00+00:00,150.0,150.0,117.5,140.0,44,,
2011-04-25 00:00:00+00:00,150.0,312.0,150.0,190.0,180,,
2011-04-26 00:00:00+00:00,187.5,190.0,159.0,167.3000030517578,248,,
2011-04-27 00:00:00+00:00,190.0,190.0,174.5,175.0,62,,
2011-04-28 00:00:00+00:00,190.0,190.0,174.5,175.0,118,,
2011-04-29 00:00:00+00:00,175.0,175.0,175.0,175.0,14,,
2011-05-02 00:00:00+00:00,175.0,190.0,175.0,175.0,38,,
2011-05-03 00:00:00+00:00,157.5,169.0,157.5,160.0,100,,
2011-05-04 00:00:00+00:00,150.0,175.0,125.0,175.0,360,,
2011-05-05 00:00:00+00:00,137.5,140.5,137.5,140.5,48,,
