date,COP_Open,COP_High,COP_Low,COP_Close,COP_Volume,COP_Dividends,COP_Stock Splits
1981-12-31 00:00:00+00:00,5.161518096923828,5.256807804107666,5.129755020141602,1.040092706680298,1420670,0.0,
1982-01-04 00:00:00+00:00,5.097991943359375,5.129755020141602,5.050346851348877,1.0240418910980225,2069219,0.0,
1982-01-05 00:00:00+00:00,4.939176082611084,5.034465789794922,4.843885898590088,0.985520601272583,4173857,0.0,
1982-01-06 00:00:00+00:00,4.843885898590088,5.002702236175537,4.685070991516113,0.9662586450576782,3855878,0.0,
1982-01-07 00:00:00+00:00,4.732715129852295,4.780360221862793,4.685070991516113,0.9566285014152528,1511183,0.0,
1982-01-08 00:00:00+00:00,4.71683406829834,4.780360221862793,4.637425899505615,0.9373673796653748,1861431,0.0,
1982-01-11 00:00:00+00:00,4.542136192321777,4.65330696105957,4.415082931518555,0.8988454341888428,2428125,0.0,
1982-01-12 00:00:00+00:00,4.3992018699646,4.494491100311279,4.303912162780762,0.8827946782112122,3504056,0.0,
1982-01-13 00:00:00+00:00,4.415082931518555,4.478610038757324,4.33567476272583,0.879584789276123,1692210,0.0,
1982-01-14 00:00:00+00:00,4.383319854736328,4.478610038757324,4.288031101226807,0.905265748500824,2596559,0.0,
1982-01-15 00:00:00+00:00,4.748597145080566,4.986821174621582,4.510373115539551,0.9951512217521667,7508692,0.0,
1982-01-18 00:00:00+00:00,4.955058097839356,5.097991943359375,4.7962422370910645,1.0304620265960691,7078162,0.0,
1982-01-19 00:00:00+00:00,5.050346851348877,5.1774001121521,4.9232940673828125,1.0015710592269895,7444152,0.0,
1982-01-20 00:00:00+00:00,4.780360221862793,4.907413005828857,4.65330696105957,0.9534183144569396,5527625,0.0,
1982-01-21 00:00:00+00:00,4.812122821807861,4.875649929046631,4.732715129852295,0.9726793766021729,7028576,0.0,
1982-01-22 00:00:00+00:00,4.843885898590088,4.891530990600586,4.780360221862793,0.9694694876670836,2916898,0.0,
1982-01-25 00:00:00+00:00,4.843885898590088,4.970939159393311,4.71683406829834,1.0047810077667236,3098713,0.0,
1982-01-26 00:00:00+00:00,4.986821174621582,5.082109928131104,4.891530990600586,0.9951512217521667,3584338,0.0,
1982-01-27 00:00:00+00:00,4.955058097839356,5.01858377456665,4.891530990600586,1.0015710592269895,2958613,0.0,
1982-01-28 00:00:00+00:00,4.970939159393311,5.01858377456665,4.907413005828857,1.0079909563064575,4318678,0.0,
1982-01-29 00:00:00+00:00,5.01858377456665,5.097991943359375,4.939176082611084,1.0015710592269895,6637400,0.0,
1982-02-01 00:00:00+00:00,4.812122821807861,4.891530990600586,4.71683406829834,0.9865928292274476,2565076,0.069879,
1982-02-02 00:00:00+00:00,4.7644782066345215,4.812122821807861,4.700952053070068,0.963800311088562,2463543,0.0,
1982-02-03 00:00:00+00:00,4.621543884277344,4.748597145080566,4.494491100311279,0.9279831647872924,2934214,0.0,
1982-02-04 00:00:00+00:00,4.605662822723389,4.700952053070068,4.494491100311279,0.9605441689491272,4710641,0.0,
1982-02-05 00:00:00+00:00,4.669188976287842,4.748597145080566,4.589780807495117,0.963800311088562,4278538,0.0,
1982-02-08 00:00:00+00:00,4.573898792266846,4.700952053070068,4.446846961975098,0.9149588346481324,2663460,0.0,
1982-02-09 00:00:00+00:00,4.383319854736328,4.462728023529053,4.303912162780762,0.8954225778579712,4531188,0.0,
1982-02-10 00:00:00+00:00,4.430964946746826,4.462728023529053,4.383319854736328,0.9051907658576964,3217561,0.0,
1982-02-11 00:00:00+00:00,4.669188976287842,4.891530990600586,4.430964946746826,1.0028730630874634,5796804,0.0,
1982-02-12 00:00:00+00:00,4.732715129852295,4.891530990600586,4.558018207550049,0.9605441689491272,8000613,0.0,
1982-02-16 00:00:00+00:00,4.621543884277344,4.732715129852295,4.510373115539551,0.963800311088562,3146724,0.0,
1982-02-17 00:00:00+00:00,4.558018207550049,4.685070991516113,4.415082931518555,0.9182147979736328,3310436,0.0,
1982-02-18 00:00:00+00:00,4.478610038757324,4.542136192321777,4.3992018699646,0.9084463715553284,2898796,0.0,
1982-02-19 00:00:00+00:00,4.319794178009033,4.462728023529053,4.176858901977539,0.8726298213005066,4030609,0.0,
1982-02-22 00:00:00+00:00,4.049807071685791,4.272149085998535,3.8274641036987305,0.8009966015815735,3710270,0.0,
1982-02-23 00:00:00+00:00,4.097451210021973,4.288031101226807,3.906872034072876,0.866117537021637,4094362,0.0,
1982-02-24 00:00:00+00:00,4.240386009216309,4.351556777954102,4.129214763641357,0.862861692905426,5476465,0.0,
1982-02-25 00:00:00+00:00,4.113333225250244,4.208622932434082,4.0180439949035645,0.8335569500923157,2432848,0.0,
1982-02-26 00:00:00+00:00,4.081570148468018,4.129214763641357,4.0180439949035645,0.8368129730224609,2063710,0.0,
1982-03-01 00:00:00+00:00,4.049807071685791,4.097451210021973,4.002161979675293,0.8205326795578003,2313212,0.0,
1982-03-02 00:00:00+00:00,3.954516887664795,4.049807071685791,3.843346118927002,0.7944837808609009,2203022,0.0,
1982-03-03 00:00:00+00:00,3.763937950134277,3.8274641036987305,3.684530019760132,0.771692156791687,4190385,0.0,
1982-03-04 00:00:00+00:00,3.795701026916504,3.843346118927002,3.73217511177063,0.771692156791687,4446184,0.0,
1982-03-05 00:00:00+00:00,3.748055934906006,3.8274641036987305,3.652766942977905,0.7586671113967896,2695731,0.0,
1982-03-08 00:00:00+00:00,3.636884927749634,3.763937950134277,3.5098319053649902,0.7261061072349548,2157371,0.0,
