date,TBNK_Open,TBNK_High,TBNK_Low,TBNK_Close,TBNK_Volume,TBNK_Dividends,TBNK_Stock Splits
2009-07-13 00:00:00+00:00,14.050000190734863,15.0,14.0,9.147124290466309,4580600,0.0,
2009-07-14 00:00:00+00:00,14.989999771118164,14.989999771118164,14.68000030517578,9.049487113952637,681700,0.0,
2009-07-15 00:00:00+00:00,14.699999809265137,14.880000114440918,14.609999656677246,9.049487113952637,897200,0.0,
2009-07-16 00:00:00+00:00,14.75,14.850000381469728,14.5600004196167,9.00677490234375,349500,0.0,
2009-07-17 00:00:00+00:00,14.739999771118164,14.739999771118164,14.600000381469728,8.982365608215332,315800,0.0,
2009-07-20 00:00:00+00:00,14.649999618530272,14.75,14.630000114440918,9.00067138671875,372100,0.0,
2009-07-21 00:00:00+00:00,14.65999984741211,14.920000076293944,14.649999618530272,9.104409217834473,347100,0.0,
2009-07-22 00:00:00+00:00,14.850000381469728,14.9399995803833,14.770000457763672,9.092202186584473,91700,0.0,
2009-07-23 00:00:00+00:00,14.75,14.979999542236328,14.710000038146973,9.116609573364258,105700,0.0,
2009-07-24 00:00:00+00:00,14.949999809265137,14.949999809265137,14.760000228881836,9.122714042663574,169800,0.0,
2009-07-27 00:00:00+00:00,14.920000076293944,15.0,14.850000381469728,9.098305702209473,88900,0.0,
2009-07-28 00:00:00+00:00,14.880000114440918,15.100000381469728,14.850000381469728,9.18373203277588,123700,0.0,
2009-07-29 00:00:00+00:00,15.050000190734863,15.149999618530272,14.989999771118164,9.165431022644045,41700,0.0,
2009-07-30 00:00:00+00:00,15.100000381469728,15.18000030517578,15.0,9.22645092010498,29600,0.0,
2009-07-31 00:00:00+00:00,14.949999809265137,15.109999656677246,14.859999656677246,9.18373203277588,53800,0.0,
2009-08-03 00:00:00+00:00,15.010000228881836,15.09000015258789,14.890000343322754,9.122714042663574,42700,0.0,
2009-08-04 00:00:00+00:00,14.850000381469728,15.06999969482422,14.850000381469728,9.19593620300293,84300,0.0,
2009-08-05 00:00:00+00:00,15.0,15.010000228881836,14.869999885559082,9.098305702209473,22300,0.0,
2009-08-06 00:00:00+00:00,14.90999984741211,14.979999542236328,14.90999984741211,9.104409217834473,33400,0.0,
2009-08-07 00:00:00+00:00,14.970000267028809,14.970000267028809,14.81999969482422,9.092202186584473,35500,0.0,
2009-08-10 00:00:00+00:00,14.869999885559082,14.90999984741211,14.8100004196167,9.061694145202637,31900,0.0,
2009-08-11 00:00:00+00:00,14.770000457763672,14.81999969482422,14.770000457763672,9.031183242797852,44000,0.0,
2009-08-12 00:00:00+00:00,14.890000343322754,14.949999809265137,14.770000457763672,9.031183242797852,140500,0.0,
2009-08-13 00:00:00+00:00,14.850000381469728,14.869999885559082,14.699999809265137,9.073896408081056,63100,0.0,
2009-08-14 00:00:00+00:00,14.920000076293944,14.920000076293944,14.720000267028809,9.018973350524902,13300,0.0,
2009-08-17 00:00:00+00:00,14.880000114440918,15.029999732971191,14.81999969482422,9.165431022644045,110400,0.0,
2009-08-18 00:00:00+00:00,15.020000457763672,15.25,14.989999771118164,9.244756698608398,90500,0.0,
