date,MCRI_Open,MCRI_High,MCRI_Low,MCRI_Close,MCRI_Volume,MCRI_Dividends,MCRI_Stock Splits
1993-08-06 00:00:00+00:00,4.375,4.375,3.75,3.4899373054504395,2800000,0.0,
1993-08-09 00:00:00+00:00,3.875,3.875,3.625,3.318301200866699,502200,0.0,
1993-08-10 00:00:00+00:00,3.75,3.75,3.5,3.3755133152008057,73400,0.0,
1993-08-11 00:00:00+00:00,3.75,3.875,3.625,3.432725191116333,352600,0.0,
1993-08-12 00:00:00+00:00,3.875,3.875,3.75,3.432725191116333,115200,0.0,
1993-08-13 00:00:00+00:00,3.875,3.875,3.75,3.547149658203125,68600,0.0,
1993-08-16 00:00:00+00:00,3.875,3.875,3.75,3.432725191116333,53000,0.0,
1993-08-17 00:00:00+00:00,3.875,3.875,3.625,3.432725191116333,132800,0.0,
1993-08-18 00:00:00+00:00,3.625,3.875,3.625,3.547149658203125,21000,0.0,
1993-08-19 00:00:00+00:00,3.625,3.875,3.625,3.547149658203125,11400,0.0,
1993-08-20 00:00:00+00:00,3.625,3.875,3.625,3.547149658203125,3000,0.0,
1993-08-23 00:00:00+00:00,3.625,3.875,3.625,3.318301200866699,1400,0.0,
1993-08-24 00:00:00+00:00,3.6875,3.875,3.625,3.432725191116333,971000,0.0,
1993-08-25 00:00:00+00:00,3.875,3.875,3.75,3.432725191116333,132800,0.0,
1993-08-26 00:00:00+00:00,3.75,3.875,3.75,3.432725191116333,77200,0.0,
1993-08-27 00:00:00+00:00,3.75,3.875,3.75,3.4899373054504395,75000,0.0,
1993-08-30 00:00:00+00:00,3.8125,3.8125,3.75,3.4899373054504395,32400,0.0,
1993-08-31 00:00:00+00:00,3.8125,3.8125,3.75,3.432725191116333,70200,0.0,
1993-09-01 00:00:00+00:00,3.75,3.8125,3.75,3.4899373054504395,12000,0.0,
1993-09-02 00:00:00+00:00,3.75,3.8125,3.6875,3.3755133152008057,42200,0.0,
1993-09-03 00:00:00+00:00,3.625,3.8125,3.625,3.4899373054504395,13400,0.0,
1993-09-07 00:00:00+00:00,3.8125,3.8125,3.75,3.4899373054504395,3600,0.0,
1993-09-08 00:00:00+00:00,3.8125,3.8125,3.5,3.318301200866699,17600,0.0,
1993-09-09 00:00:00+00:00,3.5,3.625,3.5,3.203877210617065,13000,0.0,
1993-09-10 00:00:00+00:00,3.625,3.625,3.625,3.318301200866699,1000,0.0,
1993-09-13 00:00:00+00:00,3.75,3.75,3.625,3.318301200866699,29400,0.0,
1993-09-14 00:00:00+00:00,3.8125,3.8125,3.625,3.318301200866699,31800,0.0,
1993-09-15 00:00:00+00:00,3.8125,3.8125,3.625,3.432725191116333,800,0.0,
1993-09-16 00:00:00+00:00,3.625,3.875,3.625,3.318301200866699,2800,0.0,
1993-09-17 00:00:00+00:00,3.875,3.875,3.625,3.432725191116333,19800,0.0,
1993-09-20 00:00:00+00:00,3.625,3.875,3.625,3.547149658203125,5800,0.0,
1993-09-21 00:00:00+00:00,3.625,3.625,3.625,3.318301200866699,2800,0.0,
1993-09-22 00:00:00+00:00,3.8125,3.8125,3.5,3.318301200866699,73400,0.0,
1993-09-23 00:00:00+00:00,3.625,3.625,3.4375,3.146665096282959,18000,0.0,
1993-09-24 00:00:00+00:00,3.625,3.625,3.375,3.318301200866699,9200,0.0,
1993-09-27 00:00:00+00:00,3.625,3.625,3.4375,3.146665096282959,6200,0.0,
1993-09-28 00:00:00+00:00,3.625,3.625,3.5,3.2610890865325928,126400,0.0,
1993-09-29 00:00:00+00:00,3.75,3.75,3.5,3.432725191116333,2600,0.0,
1993-09-30 00:00:00+00:00,3.5,3.75,3.5,3.3755133152008057,14000,0.0,
1993-10-01 00:00:00+00:00,3.625,3.75,3.625,3.432725191116333,1200,0.0,
1993-10-04 00:00:00+00:00,3.75,3.75,3.5,3.432725191116333,61600,0.0,
1993-10-05 00:00:00+00:00,3.625,3.75,3.625,3.432725191116333,10200,0.0,
1993-10-06 00:00:00+00:00,3.75,3.75,3.625,3.432725191116333,4400,0.0,
1993-10-07 00:00:00+00:00,3.625,3.875,3.625,3.547149658203125,97400,0.0,
1993-10-08 00:00:00+00:00,3.75,3.875,3.75,3.547149658203125,14600,0.0,
1993-10-11 00:00:00+00:00,3.875,3.875,3.75,3.547149658203125,9600,0.0,
1993-10-12 00:00:00+00:00,3.75,4.25,3.75,3.890422344207764,62200,0.0,
1993-10-13 00:00:00+00:00,4.25,4.25,3.875,3.890422344207764,4800,0.0,
1993-10-14 00:00:00+00:00,4.0,4.375,3.875,4.004846096038818,10600,0.0,
1993-10-15 00:00:00+00:00,4.375,4.375,3.875,4.004846096038818,4600,0.0,
1993-10-18 00:00:00+00:00,3.875,4.375,3.875,4.004846096038818,6800,0.0,
1993-10-19 00:00:00+00:00,4.375,4.375,4.125,3.7759976387023926,78400,0.0,
1993-10-20 00:00:00+00:00,4.125,4.5,4.125,3.7759976387023926,29400,0.0,
1993-10-21 00:00:00+00:00,4.125,4.5,4.125,3.890422344207764,21400,0.0,
1993-10-22 00:00:00+00:00,4.5,4.5,4.125,4.119270324707031,46200,0.0,
1993-10-25 00:00:00+00:00,4.25,4.5,4.25,3.890422344207764,19600,0.0,
1993-10-26 00:00:00+00:00,4.5,4.5,4.25,3.890422344207764,25400,0.0,
1993-10-27 00:00:00+00:00,4.25,4.5,4.25,4.119270324707031,20400,0.0,
1993-10-28 00:00:00+00:00,4.25,4.5,4.25,4.119270324707031,33200,0.0,
1993-10-29 00:00:00+00:00,4.25,4.5,4.25,3.890422344207764,36400,0.0,
1993-11-01 00:00:00+00:00,4.5,4.5,4.3125,3.947634696960449,25400,0.0,
1993-11-02 00:00:00+00:00,4.5,4.5,4.25,3.890422344207764,29600,0.0,
1993-11-03 00:00:00+00:00,4.25,4.5,4.25,3.890422344207764,62400,0.0,
1993-11-04 00:00:00+00:00,4.375,4.5,4.25,3.890422344207764,22000,0.0,
1993-11-05 00:00:00+00:00,4.25,4.5,4.25,3.890422344207764,9200,0.0,
1993-11-08 00:00:00+00:00,4.25,4.5,4.25,4.119270324707031,2400,0.0,
1993-11-09 00:00:00+00:00,4.5,4.5,4.25,3.890422344207764,10000,0.0,
1993-11-10 00:00:00+00:00,4.25,4.5,4.0,3.890422344207764,32200,0.0,
1993-11-11 00:00:00+00:00,4.25,4.25,3.875,3.604361534118652,44400,0.0,
1993-11-12 00:00:00+00:00,4.125,4.125,3.875,3.7759976387023926,5200,0.0,
1993-11-15 00:00:00+00:00,3.875,4.125,3.875,3.547149658203125,5200,0.0,
1993-11-16 00:00:00+00:00,3.875,3.875,3.875,3.547149658203125,200,0.0,
1993-11-17 00:00:00+00:00,4.125,4.125,3.875,3.547149658203125,92000,0.0,
1993-11-18 00:00:00+00:00,4.0,4.0,4.0,3.661573648452759,32200,0.0,
1993-11-19 00:00:00+00:00,4.125,4.125,4.0,3.718785762786865,45400,0.0,
1993-11-22 00:00:00+00:00,4.0,4.0,4.0,3.661573648452759,16800,0.0,
1993-11-23 00:00:00+00:00,3.875,4.0,3.875,3.661573648452759,6000,0.0,
1993-11-24 00:00:00+00:00,3.875,3.875,3.875,3.547149658203125,20200,0.0,
1993-11-26 00:00:00+00:00,3.9375,4.125,3.9375,3.7759976387023926,4400,0.0,
1993-11-29 00:00:00+00:00,4.25,4.25,3.875,3.661573648452759,9400,0.0,
1993-11-30 00:00:00+00:00,4.125,4.25,3.875,3.547149658203125,15000,0.0,
1993-12-01 00:00:00+00:00,4.0,4.25,3.875,3.7759976387023926,61200,0.0,
1993-12-02 00:00:00+00:00,4.25,4.25,3.875,3.7759976387023926,4600,0.0,
1993-12-03 00:00:00+00:00,4.25,4.25,3.875,3.547149658203125,400,0.0,
1993-12-06 00:00:00+00:00,3.875,3.875,3.875,3.547149658203125,5600,0.0,
1993-12-07 00:00:00+00:00,3.875,4.0,3.875,3.661573648452759,4200,0.0,
1993-12-08 00:00:00+00:00,3.875,3.875,3.6875,3.432725191116333,377000,0.0,
1993-12-09 00:00:00+00:00,4.125,4.125,3.75,3.432725191116333,3600,0.0,
1993-12-10 00:00:00+00:00,4.125,4.125,3.75,3.7759976387023926,55400,0.0,
1993-12-13 00:00:00+00:00,3.75,4.0,3.75,3.547149658203125,8400,0.0,
1993-12-14 00:00:00+00:00,3.625,4.125,3.625,3.432725191116333,2200,0.0,
1993-12-15 00:00:00+00:00,3.625,4.125,3.625,3.7759976387023926,1600,0.0,
1993-12-16 00:00:00+00:00,4.125,4.125,4.125,3.7759976387023926,0,0.0,
1993-12-17 00:00:00+00:00,4.0,4.0,3.625,3.318301200866699,4400,0.0,
1993-12-20 00:00:00+00:00,4.125,4.125,4.125,3.7759976387023926,200,0.0,
1993-12-21 00:00:00+00:00,4.125,4.125,3.625,3.7759976387023926,49600,0.0,
1993-12-22 00:00:00+00:00,4.125,4.125,4.125,3.7759976387023926,0,0.0,
1993-12-23 00:00:00+00:00,3.625,4.0,3.625,3.661573648452759,1000,0.0,
1993-12-27 00:00:00+00:00,4.0,4.125,3.625,3.318301200866699,5200,0.0,
1993-12-28 00:00:00+00:00,3.625,4.0,3.625,3.318301200866699,10400,0.0,
1993-12-29 00:00:00+00:00,3.625,3.9375,3.625,3.318301200866699,3200,0.0,
1993-12-30 00:00:00+00:00,4.125,4.125,4.125,3.7759976387023926,200,0.0,
1993-12-31 00:00:00+00:00,3.875,4.25,3.875,3.661573648452759,62400,0.0,
1994-01-03 00:00:00+00:00,4.25,4.25,4.0,3.7759976387023926,11000,0.0,
1994-01-04 00:00:00+00:00,4.0,4.0,4.0,3.661573648452759,3000,0.0,
1994-01-05 00:00:00+00:00,4.0,4.5,4.0,4.047755241394043,42600,0.0,
1994-01-06 00:00:00+00:00,4.625,6.125,4.625,5.149087429046631,1020400,0.0,
1994-01-07 00:00:00+00:00,5.625,6.125,5.25,4.9202399253845215,178800,0.0,
1994-01-10 00:00:00+00:00,5.5,5.625,5.375,5.034663200378418,102600,0.0,
1994-01-11 00:00:00+00:00,5.375,5.625,5.375,5.091876029968262,166000,0.0,
1994-01-12 00:00:00+00:00,5.5,5.75,5.5,5.206299781799316,15600,0.0,
1994-01-13 00:00:00+00:00,5.875,5.875,5.5,5.034663200378418,3400,0.0,
1994-01-14 00:00:00+00:00,5.5,5.875,5.5,5.377936363220215,50000,0.0,
1994-01-17 00:00:00+00:00,5.875,5.875,5.5,5.377936363220215,16000,0.0,
1994-01-18 00:00:00+00:00,5.5625,5.875,5.5,5.263512134552002,52800,0.0,
1994-01-19 00:00:00+00:00,5.5,5.875,5.5,5.377936363220215,53400,0.0,
1994-01-20 00:00:00+00:00,5.625,6.0,5.625,5.149087429046631,23200,0.0,
1994-01-21 00:00:00+00:00,5.75,6.0,5.625,5.4923601150512695,16600,0.0,
1994-01-24 00:00:00+00:00,5.625,5.875,5.625,5.149087429046631,28600,0.0,
1994-01-25 00:00:00+00:00,5.625,6.0,5.625,5.4923601150512695,90200,0.0,
1994-01-26 00:00:00+00:00,5.625,6.0,5.625,5.263512134552002,53600,0.0,
1994-01-27 00:00:00+00:00,5.625,5.8125,5.625,5.320724487304688,7400,0.0,
1994-01-28 00:00:00+00:00,5.625,5.625,5.5,5.034663200378418,1800,0.0,
1994-01-31 00:00:00+00:00,5.625,5.6875,5.625,5.149087429046631,238000,0.0,
1994-02-01 00:00:00+00:00,6.0,6.0,6.0,5.4923601150512695,2000,0.0,
1994-02-02 00:00:00+00:00,6.0,6.0,5.5,5.320724487304688,5200,0.0,
1994-02-03 00:00:00+00:00,5.8125,5.8125,5.8125,5.320724487304688,0,0.0,
1994-02-04 00:00:00+00:00,6.0,6.0,5.5,5.034663200378418,4000,0.0,
1994-02-07 00:00:00+00:00,5.5,5.625,5.5,5.034663200378418,3800,0.0,
1994-02-08 00:00:00+00:00,5.5,5.5,5.5,5.034663200378418,0,0.0,
1994-02-09 00:00:00+00:00,5.875,6.0,5.5,5.4923601150512695,2800,0.0,
1994-02-10 00:00:00+00:00,6.0,6.0,5.5,5.4923601150512695,1800,0.0,
1994-02-11 00:00:00+00:00,5.5,5.5,5.5,5.034663200378418,200,0.0,
1994-02-14 00:00:00+00:00,5.5,6.0,5.5,5.034663200378418,8000,0.0,
1994-02-15 00:00:00+00:00,5.5625,6.0,5.5625,5.4923601150512695,2800,0.0,
1994-02-16 00:00:00+00:00,5.5,6.0,5.5,5.4923601150512695,1800,0.0,
1994-02-17 00:00:00+00:00,5.5,5.5,5.5,5.034663200378418,200,0.0,
1994-02-18 00:00:00+00:00,5.5,5.875,5.5,5.034663200378418,8000,0.0,
1994-02-22 00:00:00+00:00,5.625,5.625,5.25,4.805815696716309,25000,0.0,
1994-02-23 00:00:00+00:00,5.25,5.25,5.25,4.805815696716309,2600,0.0,
1994-02-24 00:00:00+00:00,5.25,5.75,5.0,4.805815696716309,18800,0.0,
1994-02-25 00:00:00+00:00,5.1875,5.1875,5.0,4.691391468048096,147400,0.0,
1994-02-28 00:00:00+00:00,5.375,5.375,5.0,4.9202399253845215,6600,0.0,
1994-03-01 00:00:00+00:00,5.0,5.375,5.0,4.691391468048096,3800,0.0,
1994-03-02 00:00:00+00:00,5.375,5.375,4.75,4.348118782043457,18200,0.0,
1994-03-03 00:00:00+00:00,5.25,5.25,4.4375,4.119270324707031,27800,0.0,
1994-03-04 00:00:00+00:00,4.375,4.75,4.375,4.119270324707031,21000,0.0,
1994-03-07 00:00:00+00:00,4.4375,4.75,4.4375,4.348118782043457,29000,0.0,
1994-03-08 00:00:00+00:00,4.875,4.875,4.8125,4.405331134796143,600,0.0,
1994-03-09 00:00:00+00:00,4.8125,5.0,4.8125,4.576967239379883,38600,0.0,
1994-03-10 00:00:00+00:00,5.25,5.25,4.75,4.348118782043457,4200,0.0,
1994-03-11 00:00:00+00:00,4.75,4.75,4.75,4.348118782043457,200,0.0,
1994-03-14 00:00:00+00:00,4.75,4.75,4.75,4.348118782043457,1000,0.0,
1994-03-15 00:00:00+00:00,5.25,5.25,5.25,4.805815696716309,9000,0.0,
1994-03-16 00:00:00+00:00,5.25,5.25,5.25,4.805815696716309,7000,0.0,
1994-03-17 00:00:00+00:00,5.25,5.25,5.25,4.805815696716309,0,0.0,
1994-03-18 00:00:00+00:00,5.375,5.5,5.25,5.034663200378418,18800,0.0,
1994-03-21 00:00:00+00:00,5.125,5.625,5.125,5.034663200378418,1800,0.0,
1994-03-22 00:00:00+00:00,5.125,5.3125,5.125,4.805815696716309,4000,0.0,
1994-03-23 00:00:00+00:00,5.125,5.125,5.125,4.691391468048096,3600,0.0,
1994-03-24 00:00:00+00:00,5.125,5.25,4.875,4.805815696716309,21000,0.0,
1994-03-25 00:00:00+00:00,5.125,5.125,5.125,4.691391468048096,1600,0.0,
1994-03-28 00:00:00+00:00,5.25,5.25,5.25,4.805815696716309,6600,0.0,
1994-03-29 00:00:00+00:00,4.875,5.25,4.875,4.691391468048096,9200,0.0,
1994-03-30 00:00:00+00:00,5.0,5.1875,4.875,4.576967239379883,25000,0.0,
1994-03-31 00:00:00+00:00,4.75,4.75,4.375,4.348118782043457,23600,0.0,
1994-04-04 00:00:00+00:00,4.25,4.5,4.125,3.890422344207764,49400,0.0,
1994-04-05 00:00:00+00:00,4.5,4.625,4.5,4.233694553375244,8200,0.0,
1994-04-06 00:00:00+00:00,4.625,4.625,4.5,4.233694553375244,6200,0.0,
1994-04-07 00:00:00+00:00,4.125,4.125,4.125,3.7759976387023926,3200,0.0,
1994-04-08 00:00:00+00:00,4.5,4.5,4.5,4.119270324707031,200,0.0,
1994-04-11 00:00:00+00:00,4.125,4.125,4.125,3.7759976387023926,2000,0.0,
1994-04-12 00:00:00+00:00,4.5,4.5,4.125,3.7759976387023926,1600,0.0,
1994-04-13 00:00:00+00:00,4.125,4.5,4.125,3.890422344207764,2400,0.0,
1994-04-14 00:00:00+00:00,4.125,4.5,4.125,4.119270324707031,1200,0.0,
1994-04-15 00:00:00+00:00,4.5,4.5,4.5,4.119270324707031,200,0.0,
1994-04-18 00:00:00+00:00,4.5,4.5,4.5,4.119270324707031,0,0.0,
1994-04-19 00:00:00+00:00,4.125,4.125,4.125,3.7759976387023926,400,0.0,
1994-04-20 00:00:00+00:00,4.125,4.125,4.125,3.7759976387023926,200,0.0,
1994-04-21 00:00:00+00:00,4.5,4.5,4.5,4.119270324707031,200,0.0,
1994-04-22 00:00:00+00:00,4.1875,4.1875,4.125,3.7759976387023926,400,0.0,
1994-04-25 00:00:00+00:00,4.5,4.5,4.5,4.119270324707031,200,0.0,
1994-04-26 00:00:00+00:00,4.21875,4.21875,4.125,3.7759976387023926,2200,0.0,
1994-04-28 00:00:00+00:00,4.125,4.125,4.125,3.7759976387023926,0,0.0,
1994-04-29 00:00:00+00:00,4.125,4.125,4.125,3.7759976387023926,0,0.0,
1994-05-02 00:00:00+00:00,4.125,4.125,4.125,3.7759976387023926,200,0.0,
1994-05-03 00:00:00+00:00,4.125,4.125,4.125,3.7759976387023926,400,0.0,
1994-05-04 00:00:00+00:00,4.5,4.5,4.5,4.119270324707031,200,0.0,
1994-05-05 00:00:00+00:00,4.125,4.25,4.125,3.7759976387023926,2200,0.0,
1994-05-06 00:00:00+00:00,4.125,4.125,4.125,3.7759976387023926,0,0.0,
1994-05-09 00:00:00+00:00,4.125,4.125,4.125,3.7759976387023926,0,0.0,
1994-05-10 00:00:00+00:00,4.25,4.3125,4.25,3.947634696960449,10000,0.0,
1994-05-11 00:00:00+00:00,4.25,4.3125,4.125,3.7759976387023926,15000,0.0,
1994-05-12 00:00:00+00:00,4.125,4.125,4.125,3.7759976387023926,200,0.0,
1994-05-13 00:00:00+00:00,4.125,4.125,4.125,3.7759976387023926,0,0.0,
1994-05-16 00:00:00+00:00,4.125,4.125,4.125,3.7759976387023926,0,0.0,
1994-05-17 00:00:00+00:00,4.25,4.25,4.125,3.7759976387023926,2000,0.0,
1994-05-18 00:00:00+00:00,4.125,4.125,4.125,3.7759976387023926,0,0.0,
1994-05-19 00:00:00+00:00,4.125,4.125,4.125,3.7759976387023926,1000,0.0,
1994-05-20 00:00:00+00:00,4.125,4.125,4.125,3.7759976387023926,400,0.0,
1994-05-23 00:00:00+00:00,4.0,4.0625,4.0,3.718785762786865,800000,0.0,
1994-05-24 00:00:00+00:00,4.5,4.5,4.125,3.890422344207764,27600,0.0,
1994-05-25 00:00:00+00:00,4.25,4.375,4.125,3.890422344207764,11600,0.0,
1994-05-26 00:00:00+00:00,4.25,4.25,4.25,3.890422344207764,0,0.0,
1994-05-27 00:00:00+00:00,4.0,4.0,4.0,3.661573648452759,1200,0.0,
1994-05-31 00:00:00+00:00,4.0,4.0,4.0,3.661573648452759,400,0.0,
1994-06-01 00:00:00+00:00,4.5,4.5,4.5,4.119270324707031,200,0.0,
1994-06-02 00:00:00+00:00,4.0,4.0,4.0,3.661573648452759,200,0.0,
1994-06-03 00:00:00+00:00,4.125,4.25,4.125,3.890422344207764,8800,0.0,
1994-06-06 00:00:00+00:00,4.0,4.0,4.0,3.661573648452759,200,0.0,
1994-06-07 00:00:00+00:00,4.0,4.0,4.0,3.661573648452759,4400,0.0,
1994-06-08 00:00:00+00:00,4.25,4.25,4.0,3.661573648452759,27200,0.0,
1994-06-09 00:00:00+00:00,4.0,4.0,4.0,3.661573648452759,0,0.0,
1994-06-10 00:00:00+00:00,4.0,4.0,4.0,3.661573648452759,0,0.0,
1994-06-13 00:00:00+00:00,4.0,4.0,4.0,3.661573648452759,0,0.0,
1994-06-14 00:00:00+00:00,4.25,4.25,4.03125,3.6901795864105225,2400,0.0,
1994-06-15 00:00:00+00:00,4.03125,4.03125,4.03125,3.6901795864105225,0,0.0,
1994-06-16 00:00:00+00:00,3.875,4.125,3.875,3.547149658203125,10200,0.0,
1994-06-17 00:00:00+00:00,3.875,3.875,3.875,3.547149658203125,0,0.0,
1994-06-20 00:00:00+00:00,3.875,4.25,3.875,3.661573648452759,2600,0.0,
1994-06-21 00:00:00+00:00,4.0,4.0,4.0,3.661573648452759,0,0.0,
1994-06-22 00:00:00+00:00,3.875,4.0,3.875,3.661573648452759,1800,0.0,
1994-06-23 00:00:00+00:00,3.875,3.875,3.875,3.547149658203125,2000,0.0,
1994-06-24 00:00:00+00:00,3.875,4.125,3.75,3.432725191116333,8800,0.0,
1994-06-27 00:00:00+00:00,3.75,3.75,3.75,3.432725191116333,0,0.0,
1994-06-28 00:00:00+00:00,3.75,3.75,3.75,3.432725191116333,0,0.0,
1994-06-29 00:00:00+00:00,3.75,3.75,3.75,3.432725191116333,0,0.0,
1994-06-30 00:00:00+00:00,3.75,4.25,3.75,3.890422344207764,25000,0.0,
1994-07-01 00:00:00+00:00,4.125,4.125,4.125,3.7759976387023926,2600,0.0,
1994-07-05 00:00:00+00:00,4.0625,4.0625,3.875,3.547149658203125,2600,0.0,
1994-07-06 00:00:00+00:00,3.875,3.875,3.875,3.547149658203125,0,0.0,
1994-07-07 00:00:00+00:00,3.875,4.125,3.875,3.7759976387023926,6800,0.0,
1994-07-08 00:00:00+00:00,4.0,4.0,4.0,3.661573648452759,800,0.0,
1994-07-11 00:00:00+00:00,3.875,4.0,3.875,3.661573648452759,1200,0.0,
1994-07-12 00:00:00+00:00,3.875,4.125,3.875,3.547149658203125,55800,0.0,
1994-07-13 00:00:00+00:00,4.0,4.0,3.625,3.318301200866699,7600,0.0,
1994-07-14 00:00:00+00:00,3.625,3.90625,3.625,3.5757555961608887,2400,0.0,
1994-07-15 00:00:00+00:00,4.125,4.125,4.125,3.7759976387023926,200,0.0,
1994-07-18 00:00:00+00:00,4.125,4.125,3.75,3.547149658203125,12600,0.0,
1994-07-19 00:00:00+00:00,4.125,4.125,3.875,3.547149658203125,13200,0.0,
1994-07-20 00:00:00+00:00,3.875,3.875,3.875,3.547149658203125,0,0.0,
1994-07-21 00:00:00+00:00,3.625,3.6875,3.625,3.3755133152008057,1600,0.0,
1994-07-22 00:00:00+00:00,3.625,3.6875,3.625,3.3755133152008057,20400,0.0,
1994-07-25 00:00:00+00:00,3.625,3.75,3.625,3.432725191116333,1400,0.0,
1994-07-26 00:00:00+00:00,3.75,3.75,3.75,3.432725191116333,0,0.0,
1994-07-27 00:00:00+00:00,4.0,4.0,4.0,3.661573648452759,3400,0.0,
1994-07-28 00:00:00+00:00,4.0,4.0,4.0,3.661573648452759,0,0.0,
1994-07-29 00:00:00+00:00,4.0,4.0,3.828125,3.5042402744293213,1600,0.0,
1994-08-01 00:00:00+00:00,3.625,3.625,3.625,3.318301200866699,200,0.0,
1994-08-02 00:00:00+00:00,3.625,3.875,3.5,3.203877210617065,14800,0.0,
1994-08-03 00:00:00+00:00,3.71875,3.8125,3.71875,3.4899373054504395,48000,0.0,
1994-08-04 00:00:00+00:00,3.75,3.75,3.6875,3.3755133152008057,5600,0.0,
