date,MYE_Open,MYE_High,MYE_Low,MYE_Close,MYE_Volume,MYE_Dividends,MYE_Stock Splits
1980-03-17 00:00:00+00:00,0.0,0.3145929872989654,0.2921220064163208,0.1396015286445617,15576,0.0,
1980-03-18 00:00:00+00:00,0.0,0.2865040004253387,0.2640329897403717,0.1261781752109527,71203,0.0,
1980-03-19 00:00:00+00:00,0.0,0.2921220064163208,0.2696509957313537,0.1288630366325378,60078,0.0,
1980-03-20 00:00:00+00:00,0.0,0.3089750111103058,0.2865040004253387,0.1369167566299438,115705,0.0,
1980-03-21 00:00:00+00:00,0.0,0.3314459919929504,0.3089750111103058,0.1476553976535797,151307,0.0,
1980-03-24 00:00:00+00:00,0.0,0.3314459919929504,0.3089750111103058,0.1476553976535797,66753,0.0,
1980-03-25 00:00:00+00:00,0.0,0.3314459919929504,0.3089750111103058,0.1476553976535797,11125,0.0,
1980-03-26 00:00:00+00:00,0.0,0.3258289992809295,0.3033579885959625,0.14497110247612,28926,0.0,
1980-03-27 00:00:00+00:00,0.0,0.2977400124073028,0.2752690017223358,0.131547674536705,33376,0.0,
1980-03-28 00:00:00+00:00,0.0,0.2977400124073028,0.2752690017223358,0.131547674536705,11125,0.0,
1980-03-31 00:00:00+00:00,0.0,0.3033579885959625,0.2808870077133178,0.1342325657606125,11125,0.0,
1980-04-01 00:00:00+00:00,0.0,0.3202109932899475,0.2977400124073028,0.1422863602638244,33376,0.0,
1980-04-02 00:00:00+00:00,0.0,0.3258289992809295,0.3033579885959625,0.14497110247612,4450,0.0,
1980-04-03 00:00:00+00:00,0.3033579885959625,0.3033579885959625,0.3033579885959625,0.14497110247612,0,0.0,
1980-04-07 00:00:00+00:00,0.3033579885959625,0.3033579885959625,0.3033579885959625,0.14497110247612,0,0.0,
1980-04-08 00:00:00+00:00,0.0,0.3258289992809295,0.3033579885959625,0.14497110247612,22251,0.0,
1980-04-09 00:00:00+00:00,0.3033579885959625,0.3033579885959625,0.3033579885959625,0.14497110247612,0,0.0,
1980-04-10 00:00:00+00:00,0.3033579885959625,0.3033579885959625,0.3033579885959625,0.14497110247612,0,0.0,
1980-04-11 00:00:00+00:00,0.0,0.3426820039749145,0.3202109932899475,0.1530249714851379,28926,0.0,
1980-04-14 00:00:00+00:00,0.0,0.3426820039749145,0.3202109932899475,0.1530249714851379,6675,0.0,
1980-04-15 00:00:00+00:00,0.3202109932899475,0.3202109932899475,0.3202109932899475,0.1530249714851379,0,0.0,
1980-04-16 00:00:00+00:00,0.0,0.3426820039749145,0.3202109932899475,0.1530249714851379,20026,0.0,
1980-04-17 00:00:00+00:00,0.3202109932899475,0.3202109932899475,0.3202109932899475,0.1530249714851379,0,0.0,
1980-04-18 00:00:00+00:00,0.3202109932899475,0.3202109932899475,0.3202109932899475,0.1530249714851379,0,0.0,
1980-04-21 00:00:00+00:00,0.0,0.3370639979839325,0.3145929872989654,0.1503402441740036,11125,0.0,
1980-04-22 00:00:00+00:00,0.0,0.3482989966869354,0.3258289992809295,0.1557096987962722,15576,0.0,
1980-04-23 00:00:00+00:00,0.3258289992809295,0.3258289992809295,0.3258289992809295,0.1557096987962722,0,0.0,
1980-04-24 00:00:00+00:00,0.0,0.3539170026779175,0.3314459919929504,0.1583939492702484,26701,0.0,
1980-04-25 00:00:00+00:00,0.0,0.3482989966869354,0.3258289992809295,0.1557096987962722,8900,0.0,
1980-04-28 00:00:00+00:00,0.0,0.3539170026779175,0.3314459919929504,0.1583939492702484,6675,0.0,
1980-04-29 00:00:00+00:00,0.3314459919929504,0.3314459919929504,0.3314459919929504,0.1583939492702484,0,0.0,
1980-04-30 00:00:00+00:00,0.0,0.3539170026779175,0.3314459919929504,0.1583939492702484,11125,0.0,
1980-05-01 00:00:00+00:00,0.0,0.3482989966869354,0.3258289992809295,0.1557096987962722,11125,0.0,
1980-05-02 00:00:00+00:00,0.3258289992809295,0.3258289992809295,0.3258289992809295,0.1557096987962722,0,0.0,
1980-05-05 00:00:00+00:00,0.0,0.3482989966869354,0.3258289992809295,0.1557096987962722,48952,0.0,
1980-05-06 00:00:00+00:00,0.0,0.3482989966869354,0.3258289992809295,0.1557096987962722,11125,0.0,
1980-05-07 00:00:00+00:00,0.3258289992809295,0.3258289992809295,0.3258289992809295,0.1557096987962722,0,0.0,
1980-05-08 00:00:00+00:00,0.0,0.3539170026779175,0.3314459919929504,0.1583939492702484,31151,0.0,
1980-05-09 00:00:00+00:00,0.0,0.3595350086688995,0.3370639979839325,0.1610787957906723,64528,0.0,
1980-05-12 00:00:00+00:00,0.0,0.3595350086688995,0.3370639979839325,0.1610787957906723,26701,0.0,
1980-05-13 00:00:00+00:00,0.0,0.3595350086688995,0.3370639979839325,0.1610787957906723,4450,0.0,
1980-05-14 00:00:00+00:00,0.3370639979839325,0.3370639979839325,0.3370639979839325,0.1610787957906723,0,0.0,
1980-05-15 00:00:00+00:00,0.0,0.3595350086688995,0.3370639979839325,0.1610787957906723,115705,0.0,
1980-05-16 00:00:00+00:00,0.0,0.3595350086688995,0.3370639979839325,0.1610787957906723,55627,0.0,
1980-05-19 00:00:00+00:00,0.0,0.3539170026779175,0.3314459919929504,0.1583939492702484,2225,0.0,
1980-05-20 00:00:00+00:00,0.3314459919929504,0.3314459919929504,0.3314459919929504,0.1583939492702484,0,0.0,
1980-05-21 00:00:00+00:00,0.0,0.3539170026779175,0.3314459919929504,0.1583939492702484,62303,0.0,
1980-05-22 00:00:00+00:00,0.3314459919929504,0.3314459919929504,0.3314459919929504,0.1583939492702484,0,0.0,
1980-05-23 00:00:00+00:00,0.0,0.3595350086688995,0.3370639979839325,0.1610787957906723,66753,0.0,
1980-05-27 00:00:00+00:00,0.3370639979839325,0.3370639979839325,0.3370639979839325,0.1610787957906723,0,0.0,
1980-05-28 00:00:00+00:00,0.0,0.3651530146598816,0.3426820039749145,0.163763552904129,28926,0.0,
1980-05-29 00:00:00+00:00,0.0,0.3707700073719024,0.3482989966869354,0.1664478927850723,15576,0.0,
1980-05-30 00:00:00+00:00,0.0,0.3707700073719024,0.3482989966869354,0.1664478927850723,11125,0.0,
1980-06-02 00:00:00+00:00,0.0,0.3707700073719024,0.3482989966869354,0.1664478927850723,11125,0.0,
1980-06-03 00:00:00+00:00,0.0,0.3707700073719024,0.3482989966869354,0.1664478927850723,35602,0.0,
