date,RL_Open,RL_High,RL_Low,RL_Close,RL_Volume,RL_Dividends,RL_Stock Splits
1997-08-01 00:00:00+00:00,26.3125,27.0,26.25,20.365066528320312,250100,0.0,
1997-08-04 00:00:00+00:00,26.375,27.875,26.25,21.129955291748047,629700,0.0,
1997-08-05 00:00:00+00:00,28.125,28.4375,26.5,20.6997013092041,1157400,0.0,
1997-08-06 00:00:00+00:00,27.0625,27.125,26.25,20.26945686340332,350500,0.0,
1997-08-07 00:00:00+00:00,26.5,26.6875,25.75,19.695783615112305,456200,0.0,
1997-08-08 00:00:00+00:00,25.5,25.6875,24.75,19.313356399536133,576100,0.0,
1997-08-11 00:00:00+00:00,25.375,25.375,24.5,18.9309024810791,370400,0.0,
1997-08-12 00:00:00+00:00,25.0,25.4375,24.3125,18.596263885498047,910300,0.0,
1997-08-13 00:00:00+00:00,24.5,25.1875,23.8125,18.644079208374023,416500,0.0,
1997-08-14 00:00:00+00:00,24.625,24.75,23.9375,18.357234954833984,309000,0.0,
1997-08-15 00:00:00+00:00,24.0,24.0,22.875,17.640165328979492,1385300,0.0,
1997-08-18 00:00:00+00:00,23.5625,23.6875,22.9375,17.974794387817383,551500,0.0,
1997-08-19 00:00:00+00:00,23.375,24.25,23.375,18.548460006713867,380800,0.0,
1997-08-20 00:00:00+00:00,24.875,25.625,24.6875,19.600177764892575,621500,0.0,
1997-08-21 00:00:00+00:00,25.375,25.5625,24.5,18.9309024810791,479600,0.0,
1997-08-22 00:00:00+00:00,24.125,24.625,24.0,18.73969078063965,408100,0.0,
1997-08-25 00:00:00+00:00,25.0,25.0625,24.1875,18.596263885498047,230200,0.0,
1997-08-26 00:00:00+00:00,24.25,24.9375,24.125,18.883100509643555,296300,0.0,
1997-08-27 00:00:00+00:00,24.9375,25.0,24.25,18.73969078063965,619500,0.0,
1997-08-28 00:00:00+00:00,24.5,25.375,24.375,19.361156463623047,492400,0.0,
1997-08-29 00:00:00+00:00,25.3125,26.875,25.25,20.07822799682617,686100,0.0,
1997-09-02 00:00:00+00:00,26.375,26.4375,25.5,20.07822799682617,414700,0.0,
1997-09-03 00:00:00+00:00,26.25,26.375,26.0,19.934812545776367,265000,0.0,
1997-09-04 00:00:00+00:00,26.0,26.3125,25.5,19.695783615112305,237400,0.0,
1997-09-05 00:00:00+00:00,26.25,26.4375,25.5625,19.791400909423828,151100,0.0,
1997-09-08 00:00:00+00:00,25.75,26.0,25.3125,19.40896224975586,91200,0.0,
1997-09-09 00:00:00+00:00,25.25,25.5,24.625,19.026517868041992,318400,0.0,
1997-09-10 00:00:00+00:00,24.875,24.875,24.1875,18.548460006713867,365900,0.0,
1997-09-11 00:00:00+00:00,24.0,24.75,24.0,18.548460006713867,721200,0.0,
1997-09-12 00:00:00+00:00,24.375,24.625,24.0,18.6918888092041,234000,0.0,
1997-09-15 00:00:00+00:00,24.6875,25.875,24.5,19.26554298400879,855800,0.0,
1997-09-16 00:00:00+00:00,25.625,25.9375,25.25,19.504566192626957,384100,0.0,
1997-09-17 00:00:00+00:00,25.75,26.4375,25.625,20.221654891967773,922000,0.0,
1997-09-18 00:00:00+00:00,26.8125,27.0625,26.0,19.934812545776367,1183200,0.0,
1997-09-19 00:00:00+00:00,25.875,26.6875,25.4375,20.365066528320312,430300,0.0,
1997-09-22 00:00:00+00:00,26.5,27.75,26.125,21.129955291748047,754400,0.0,
1997-09-23 00:00:00+00:00,27.5625,27.625,26.875,20.89092063903809,507200,0.0,
1997-09-24 00:00:00+00:00,27.0,27.0,26.0,19.982629776000977,827400,0.0,
1997-09-25 00:00:00+00:00,25.875,26.25,24.875,19.361156463623047,1051200,0.0,
1997-09-26 00:00:00+00:00,26.75,27.0,25.9375,19.982629776000977,1082500,0.0,
1997-09-29 00:00:00+00:00,26.0,26.875,26.0,20.07822799682617,406300,0.0,
1997-09-30 00:00:00+00:00,26.3125,26.3125,26.0,20.030427932739254,276700,0.0,
1997-10-01 00:00:00+00:00,27.375,27.5,26.625,20.65189743041992,1058000,0.0,
1997-10-02 00:00:00+00:00,27.0,27.125,26.625,20.365066528320312,486200,0.0,
1997-10-03 00:00:00+00:00,26.625,27.125,26.25,20.26945686340332,904600,0.0,
1997-10-06 00:00:00+00:00,26.5,26.8125,26.0,20.365066528320312,451000,0.0,
1997-10-07 00:00:00+00:00,26.5,26.5,25.875,20.030427932739254,418800,0.0,
1997-10-08 00:00:00+00:00,25.9375,25.9375,25.3125,19.45676612854004,444200,0.0,
1997-10-09 00:00:00+00:00,25.1875,26.125,25.0,19.887020111083984,337600,0.0,
1997-10-10 00:00:00+00:00,25.75,26.4375,25.625,19.887020111083984,268400,0.0,
1997-10-13 00:00:00+00:00,26.375,26.5,26.0,20.07822799682617,233300,0.0,
1997-10-14 00:00:00+00:00,26.25,26.375,25.75,19.934812545776367,230300,0.0,
1997-10-15 00:00:00+00:00,25.8125,26.0625,25.5,19.647979736328125,223500,0.0,
1997-10-16 00:00:00+00:00,25.9375,26.0,24.875,19.217735290527344,319300,0.0,
1997-10-17 00:00:00+00:00,25.25,25.25,24.5,18.97870635986328,236200,0.0,
1997-10-20 00:00:00+00:00,24.5625,24.75,24.25,18.883100509643555,153100,0.0,
1997-10-21 00:00:00+00:00,24.8125,25.625,24.75,19.45676612854004,306500,0.0,
1997-10-22 00:00:00+00:00,25.4375,25.9375,25.0,19.839210510253903,255200,0.0,
1997-10-23 00:00:00+00:00,24.75,26.5,24.75,19.982629776000977,626800,0.0,
1997-10-24 00:00:00+00:00,27.0,27.25,26.5,20.55628776550293,814000,0.0,
1997-10-27 00:00:00+00:00,26.0625,26.25,24.5,18.73969078063965,395900,0.0,
1997-10-28 00:00:00+00:00,23.125,25.625,22.8125,19.504566192626957,1014000,0.0,
1997-10-29 00:00:00+00:00,25.75,26.25,25.125,19.313356399536133,612200,0.0,
1997-10-30 00:00:00+00:00,23.875,25.25,23.875,19.217735290527344,405100,0.0,
1997-10-31 00:00:00+00:00,25.3125,26.4375,25.3125,19.887020111083984,461600,0.0,
1997-11-03 00:00:00+00:00,26.6875,27.25,26.5625,20.843130111694336,607400,0.0,
1997-11-04 00:00:00+00:00,27.875,28.1875,26.75,21.41677474975586,1999800,0.0,
1997-11-05 00:00:00+00:00,28.0,28.25,27.1875,21.56019592285156,704900,0.0,
1997-11-06 00:00:00+00:00,28.1875,28.1875,27.0625,21.082143783569336,310200,0.0,
1997-11-07 00:00:00+00:00,26.6875,27.0,26.375,20.508480072021484,186600,0.0,
1997-11-10 00:00:00+00:00,27.1875,27.4375,26.3125,20.173837661743164,172600,0.0,
1997-11-11 00:00:00+00:00,26.3125,26.6875,25.75,19.791400909423828,156900,0.0,
1997-11-12 00:00:00+00:00,25.5,25.9375,25.1875,19.504566192626957,152700,0.0,
1997-11-13 00:00:00+00:00,25.5,27.1875,25.375,20.74750518798828,411000,0.0,
1997-11-14 00:00:00+00:00,27.0,27.625,27.0,21.082143783569336,277200,0.0,
1997-11-17 00:00:00+00:00,28.0625,28.25,27.5,21.03434181213379,400100,0.0,
1997-11-18 00:00:00+00:00,28.0,28.0,27.3125,21.129955291748047,452300,0.0,
1997-11-19 00:00:00+00:00,27.625,28.875,27.5,21.703617095947266,488800,0.0,
1997-11-20 00:00:00+00:00,28.5,29.75,28.5,21.99045181274414,792400,0.0,
1997-11-21 00:00:00+00:00,29.0,29.1875,27.75,21.655811309814453,225500,0.0,
1997-11-24 00:00:00+00:00,27.75,28.0,26.9375,20.93872833251953,240400,0.0,
1997-11-25 00:00:00+00:00,27.125,27.4375,26.625,20.93872833251953,175500,0.0,
1997-11-26 00:00:00+00:00,27.625,27.75,26.875,20.843130111694336,105700,0.0,
1997-11-28 00:00:00+00:00,27.0,27.125,26.9375,20.65189743041992,73900,0.0,
1997-12-01 00:00:00+00:00,27.25,28.1875,27.25,21.41677474975586,230900,0.0,
1997-12-02 00:00:00+00:00,28.0,28.1875,27.5,21.082143783569336,105100,0.0,
1997-12-03 00:00:00+00:00,27.3125,27.4375,27.125,20.74750518798828,302900,0.0,
1997-12-04 00:00:00+00:00,27.3125,27.4375,27.0,20.843130111694336,300700,0.0,
1997-12-05 00:00:00+00:00,27.0,27.75,27.0,21.082143783569336,108600,0.0,
1997-12-08 00:00:00+00:00,28.5,28.75,28.1875,21.608007431030277,282600,0.0,
1997-12-09 00:00:00+00:00,28.25,28.3125,27.375,21.03434181213379,210500,0.0,
1997-12-10 00:00:00+00:00,26.25,27.375,26.125,20.795310974121094,349100,0.0,
1997-12-11 00:00:00+00:00,26.9375,26.9375,25.5,20.030427932739254,520200,0.0,
1997-12-12 00:00:00+00:00,26.375,26.375,25.625,19.887020111083984,244300,0.0,
1997-12-15 00:00:00+00:00,25.75,26.5,25.75,20.26945686340332,266800,0.0,
1997-12-16 00:00:00+00:00,26.4375,26.5,24.875,19.1699333190918,583200,0.0,
1997-12-17 00:00:00+00:00,25.5,25.6875,24.625,19.026517868041992,381200,0.0,
1997-12-18 00:00:00+00:00,24.875,24.9375,24.125,18.73969078063965,191900,0.0,
1997-12-19 00:00:00+00:00,24.0,24.0,23.5,18.357234954833984,351000,0.0,
1997-12-22 00:00:00+00:00,24.5,24.625,23.25,17.927001953125,403500,0.0,
1997-12-23 00:00:00+00:00,23.3125,23.5625,21.875,17.06650733947754,440200,0.0,
1997-12-24 00:00:00+00:00,22.5,23.0,22.25,17.44894027709961,192100,0.0,
1997-12-26 00:00:00+00:00,22.75,22.75,22.3125,17.305532455444336,274700,0.0,
1997-12-29 00:00:00+00:00,22.625,22.6875,21.75,16.7796630859375,909500,0.0,
1997-12-30 00:00:00+00:00,22.0,23.375,22.0,17.735776901245117,937600,0.0,
1997-12-31 00:00:00+00:00,24.0,24.4375,23.625,18.548460006713867,563900,0.0,
1998-01-02 00:00:00+00:00,23.75,24.25,23.5625,18.357234954833984,426300,0.0,
1998-01-05 00:00:00+00:00,24.25,25.125,23.875,18.835302352905277,1209700,0.0,
1998-01-06 00:00:00+00:00,24.25,24.5,24.125,18.644079208374023,198500,0.0,
1998-01-07 00:00:00+00:00,24.125,24.25,23.625,18.452857971191406,355200,0.0,
1998-01-08 00:00:00+00:00,24.125,24.4375,23.875,18.452857971191406,416000,0.0,
1998-01-09 00:00:00+00:00,23.875,24.0,23.375,17.927001953125,157000,0.0,
1998-01-12 00:00:00+00:00,23.0625,23.1875,22.625,17.592350006103516,419100,0.0,
1998-01-13 00:00:00+00:00,23.0,23.5625,22.875,17.783573150634766,419900,0.0,
1998-01-14 00:00:00+00:00,23.5,24.75,23.5,18.9309024810791,380300,0.0,
1998-01-15 00:00:00+00:00,24.75,25.25,24.5,18.835302352905277,317100,0.0,
1998-01-16 00:00:00+00:00,24.625,25.5625,24.5,19.1699333190918,291600,0.0,
1998-01-20 00:00:00+00:00,25.0,25.875,24.9375,19.791400909423828,300300,0.0,
1998-01-21 00:00:00+00:00,25.75,26.375,25.0,20.07822799682617,236100,0.0,
1998-01-22 00:00:00+00:00,26.25,26.4375,25.6875,19.982629776000977,417300,0.0,
1998-01-23 00:00:00+00:00,25.8125,25.875,24.5625,19.217735290527344,403900,0.0,
1998-01-26 00:00:00+00:00,25.0,26.0,24.5,19.743595123291016,136600,0.0,
1998-01-27 00:00:00+00:00,25.5625,25.8125,25.0,19.40896224975586,251300,0.0,
1998-01-28 00:00:00+00:00,24.75,25.1875,24.75,19.26554298400879,242100,0.0,
1998-01-29 00:00:00+00:00,25.1875,25.8125,24.625,19.40896224975586,503600,0.0,
1998-01-30 00:00:00+00:00,25.625,25.875,25.375,19.695783615112305,477700,0.0,
1998-02-02 00:00:00+00:00,27.0,27.9375,26.5625,21.129955291748047,1353900,0.0,
1998-02-03 00:00:00+00:00,27.625,27.8125,25.5,20.508480072021484,1114400,0.0,
1998-02-04 00:00:00+00:00,26.6875,27.0625,26.3125,20.6997013092041,401600,0.0,
1998-02-05 00:00:00+00:00,27.0625,27.25,26.5,20.55628776550293,212500,0.0,
1998-02-06 00:00:00+00:00,26.875,27.0,26.6875,20.55628776550293,368700,0.0,
1998-02-09 00:00:00+00:00,26.875,27.125,26.5,20.74750518798828,216900,0.0,
1998-02-10 00:00:00+00:00,27.0625,27.1875,26.75,20.6997013092041,383000,0.0,
1998-02-11 00:00:00+00:00,26.625,27.125,26.625,20.74750518798828,231500,0.0,
1998-02-12 00:00:00+00:00,27.125,27.875,26.9375,21.273366928100582,240800,0.0,
1998-02-13 00:00:00+00:00,27.4375,27.625,27.25,21.03434181213379,146100,0.0,
1998-02-17 00:00:00+00:00,27.25,27.5,27.25,20.93872833251953,165300,0.0,
1998-02-18 00:00:00+00:00,27.25,27.5,26.6875,20.65189743041992,275600,0.0,
1998-02-19 00:00:00+00:00,27.0,27.875,26.625,21.129955291748047,374300,0.0,
1998-02-20 00:00:00+00:00,27.5,28.9375,27.4375,21.751420974731445,516000,0.0,
1998-02-23 00:00:00+00:00,28.1875,28.4375,27.6875,21.41677474975586,273700,0.0,
1998-02-24 00:00:00+00:00,27.9375,28.5625,27.875,21.51239013671875,279200,0.0,
1998-02-25 00:00:00+00:00,28.0,29.0,28.0,21.751420974731445,223700,0.0,
1998-02-26 00:00:00+00:00,28.625,28.75,28.375,21.84703063964844,131400,0.0,
1998-02-27 00:00:00+00:00,28.25,28.5,27.75,21.608007431030277,256300,0.0,
1998-03-02 00:00:00+00:00,28.0625,28.4375,27.9375,21.41677474975586,330700,0.0,
1998-03-03 00:00:00+00:00,27.75,28.1875,27.375,21.321176528930664,128900,0.0,
1998-03-04 00:00:00+00:00,27.625,28.0,27.625,21.41677474975586,113700,0.0,
1998-03-05 00:00:00+00:00,27.4375,28.1875,27.4375,21.225568771362305,152100,0.0,
1998-03-06 00:00:00+00:00,27.75,28.0625,27.5,21.41677474975586,211200,0.0,
1998-03-09 00:00:00+00:00,28.1875,28.4375,27.875,21.655811309814453,89900,0.0,
1998-03-10 00:00:00+00:00,28.3125,29.875,28.3125,22.51630973815918,420200,0.0,
1998-03-11 00:00:00+00:00,29.5,29.5,28.9375,22.27728271484375,150100,0.0,
1998-03-12 00:00:00+00:00,29.25,30.5,28.75,22.850942611694336,463500,0.0,
1998-03-13 00:00:00+00:00,30.125,30.3125,29.5,22.65972137451172,340000,0.0,
1998-03-16 00:00:00+00:00,30.125,30.75,30.0625,23.28119468688965,288300,0.0,
1998-03-17 00:00:00+00:00,29.625,29.875,29.0,22.46849822998047,326800,0.0,
1998-03-18 00:00:00+00:00,29.25,29.3125,28.8125,22.37288856506348,601600,0.0,
1998-03-19 00:00:00+00:00,29.25,30.625,29.1875,23.137775421142575,518700,0.0,
1998-03-20 00:00:00+00:00,30.375,30.6875,29.8125,22.850942611694336,245500,0.0,
1998-03-23 00:00:00+00:00,29.875,30.6875,29.6875,23.08997344970703,217200,0.0,
1998-03-24 00:00:00+00:00,30.4375,30.9375,30.25,23.56801986694336,194500,0.0,
1998-03-25 00:00:00+00:00,31.0,31.0,30.125,23.137775421142575,166300,0.0,
1998-03-26 00:00:00+00:00,30.0,30.1875,29.5,23.08997344970703,192600,0.0,
1998-03-27 00:00:00+00:00,30.0,30.0,29.625,22.850942611694336,121400,0.0,
1998-03-30 00:00:00+00:00,29.5,30.25,29.5,22.89874839782715,492700,0.0,
1998-03-31 00:00:00+00:00,29.75,30.1875,29.6875,22.994361877441406,525000,0.0,
1998-04-01 00:00:00+00:00,30.0625,30.1875,29.625,22.89874839782715,218000,0.0,
1998-04-02 00:00:00+00:00,30.0,30.0625,29.375,22.46849822998047,79300,0.0,
1998-04-03 00:00:00+00:00,29.625,29.875,29.0,22.56410789489746,236900,0.0,
1998-04-06 00:00:00+00:00,29.75,29.9375,29.3125,22.70752716064453,137600,0.0,
1998-04-07 00:00:00+00:00,29.5,29.75,29.125,22.56410789489746,580800,0.0,
1998-04-08 00:00:00+00:00,29.5,29.75,29.0,22.37288856506348,197700,0.0,
1998-04-09 00:00:00+00:00,29.25,29.375,28.875,22.27728271484375,316500,0.0,
1998-04-13 00:00:00+00:00,29.125,29.375,28.5625,22.27728271484375,108900,0.0,
1998-04-14 00:00:00+00:00,28.5625,28.6875,28.375,21.799230575561523,368500,0.0,
1998-04-15 00:00:00+00:00,28.3125,28.3125,27.875,21.36896705627441,481500,0.0,
1998-04-16 00:00:00+00:00,27.9375,28.0,27.5,21.36896705627441,105700,0.0,
1998-04-17 00:00:00+00:00,28.0,28.1875,27.875,21.36896705627441,117600,0.0,
1998-04-20 00:00:00+00:00,28.0,28.4375,27.75,21.273366928100582,554200,0.0,
1998-04-21 00:00:00+00:00,27.8125,28.0625,27.5625,21.41677474975586,360200,0.0,
1998-04-22 00:00:00+00:00,27.875,28.875,27.625,22.038249969482425,303900,0.0,
1998-04-23 00:00:00+00:00,28.5,28.9375,28.375,21.799230575561523,251700,0.0,
1998-04-24 00:00:00+00:00,28.125,28.5,27.875,21.464576721191406,199600,0.0,
1998-04-27 00:00:00+00:00,27.8125,27.875,26.875,21.082143783569336,416500,0.0,
1998-04-28 00:00:00+00:00,27.4375,28.1875,27.4375,21.321176528930664,324800,0.0,
1998-04-29 00:00:00+00:00,27.75,27.875,27.25,21.03434181213379,220700,0.0,
1998-04-30 00:00:00+00:00,27.9375,28.375,27.875,21.51239013671875,187000,0.0,
1998-05-01 00:00:00+00:00,28.0,28.0,27.25,21.225568771362305,181300,0.0,
1998-05-04 00:00:00+00:00,27.9375,28.0,27.5,21.273366928100582,115800,0.0,
1998-05-05 00:00:00+00:00,27.8125,27.8125,27.375,21.03434181213379,279900,0.0,
1998-05-06 00:00:00+00:00,27.5,28.0,27.1875,21.03434181213379,120100,0.0,
1998-05-07 00:00:00+00:00,27.5,28.875,27.5,21.799230575561523,144900,0.0,
1998-05-08 00:00:00+00:00,28.75,29.875,28.5,22.56410789489746,173600,0.0,
1998-05-11 00:00:00+00:00,29.5,30.375,29.5,22.850942611694336,289800,0.0,
1998-05-12 00:00:00+00:00,29.875,30.0,29.0,22.94655418395996,169200,0.0,
1998-05-13 00:00:00+00:00,30.3125,30.3125,29.125,22.51630973815918,173900,0.0,
1998-05-14 00:00:00+00:00,29.5,29.5,29.125,22.27728271484375,147400,0.0,
1998-05-15 00:00:00+00:00,29.25,29.875,29.25,22.75532913208008,155000,0.0,
1998-05-18 00:00:00+00:00,29.5625,31.25,29.5625,23.66364288330078,556100,0.0,
1998-05-19 00:00:00+00:00,31.0,31.1875,30.375,23.61583137512207,861300,0.0,
1998-05-20 00:00:00+00:00,31.0,31.375,30.75,23.71143341064453,508800,0.0,
1998-05-21 00:00:00+00:00,31.0,31.1875,30.375,23.520212173461918,209400,0.0,
1998-05-22 00:00:00+00:00,30.625,30.625,30.375,23.424606323242188,194900,0.0,
1998-05-26 00:00:00+00:00,30.875,31.0,29.875,22.850942611694336,200700,0.0,
1998-05-27 00:00:00+00:00,29.3125,29.75,29.0,22.75532913208008,124400,0.0,
1998-05-28 00:00:00+00:00,29.3125,30.5,29.3125,23.08997344970703,98900,0.0,
1998-05-29 00:00:00+00:00,29.9375,30.75,29.9375,23.32900047302246,126400,0.0,
1998-06-01 00:00:00+00:00,30.5,30.5,29.5,22.75532913208008,79900,0.0,
1998-06-02 00:00:00+00:00,29.5,29.625,29.0,22.27728271484375,110200,0.0,
1998-06-03 00:00:00+00:00,29.125,29.375,28.75,21.99045181274414,143400,0.0,
1998-06-04 00:00:00+00:00,28.75,28.875,27.875,21.799230575561523,197800,0.0,
1998-06-05 00:00:00+00:00,28.5,28.9375,28.0,21.655811309814453,138300,0.0,
1998-06-08 00:00:00+00:00,28.25,28.6875,28.125,21.751420974731445,120600,0.0,
1998-06-09 00:00:00+00:00,28.3125,29.4375,28.125,22.37288856506348,238100,0.0,
1998-06-10 00:00:00+00:00,28.5625,28.875,28.125,21.799230575561523,137700,0.0,
1998-06-11 00:00:00+00:00,28.4375,28.5625,27.875,21.608007431030277,138100,0.0,
1998-06-12 00:00:00+00:00,28.0,28.625,27.625,21.799230575561523,104200,0.0,
1998-06-15 00:00:00+00:00,28.25,28.375,27.5,21.03434181213379,125700,0.0,
1998-06-16 00:00:00+00:00,27.5,27.75,27.1875,20.89092063903809,116000,0.0,
1998-06-17 00:00:00+00:00,27.3125,27.8125,27.1875,21.082143783569336,280500,0.0,
1998-06-18 00:00:00+00:00,27.5,27.5625,26.8125,20.604093551635746,162300,0.0,
1998-06-19 00:00:00+00:00,27.0,27.5,27.0,20.93872833251953,122100,0.0,
1998-06-22 00:00:00+00:00,27.375,27.5,27.125,20.843130111694336,184900,0.0,
1998-06-23 00:00:00+00:00,27.3125,28.25,27.3125,21.464576721191406,72400,0.0,
1998-06-24 00:00:00+00:00,27.8125,29.1875,27.8125,22.325075149536133,213700,0.0,
1998-06-25 00:00:00+00:00,29.1875,29.4375,28.1875,21.608007431030277,110600,0.0,
1998-06-26 00:00:00+00:00,28.25,29.0,28.25,22.086055755615234,99400,0.0,
1998-06-29 00:00:00+00:00,28.5,28.5,27.4375,21.703617095947266,209300,0.0,
1998-06-30 00:00:00+00:00,28.125,28.3125,27.25,21.41677474975586,745600,0.0,
1998-07-01 00:00:00+00:00,28.0,28.1875,27.4375,21.225568771362305,161200,0.0,
1998-07-02 00:00:00+00:00,27.75,27.75,27.375,20.93872833251953,97200,0.0,
1998-07-06 00:00:00+00:00,27.375,27.5,26.0625,20.173837661743164,606900,0.0,
1998-07-07 00:00:00+00:00,26.4375,28.0,26.4375,21.225568771362305,741000,0.0,
1998-07-08 00:00:00+00:00,27.625,28.625,27.5625,21.894832611083984,399300,0.0,
1998-07-09 00:00:00+00:00,28.375,28.6875,27.875,21.655811309814453,127100,0.0,
1998-07-10 00:00:00+00:00,28.1875,29.0,27.375,21.41677474975586,266800,0.0,
1998-07-13 00:00:00+00:00,27.8125,28.0625,27.5,21.129955291748047,396400,0.0,
1998-07-14 00:00:00+00:00,27.75,29.25,27.6875,22.13385963439941,525700,0.0,
1998-07-15 00:00:00+00:00,29.1875,29.6875,29.125,22.70752716064453,244900,0.0,
1998-07-16 00:00:00+00:00,29.625,29.6875,29.0625,22.229476928710938,80500,0.0,
1998-07-17 00:00:00+00:00,28.8125,29.0625,28.8125,22.18166923522949,100500,0.0,
1998-07-20 00:00:00+00:00,29.0625,29.25,28.5625,22.13385963439941,182600,0.0,
1998-07-21 00:00:00+00:00,29.0,29.375,28.75,22.42070198059082,409500,0.0,
1998-07-22 00:00:00+00:00,29.1875,29.1875,27.75,21.608007431030277,681800,0.0,
1998-07-23 00:00:00+00:00,27.625,27.625,26.25,20.65189743041992,592500,0.0,
1998-07-24 00:00:00+00:00,27.25,27.625,26.75,20.6997013092041,210700,0.0,
1998-07-27 00:00:00+00:00,27.0,27.0,26.25,20.4606876373291,214600,0.0,
1998-07-28 00:00:00+00:00,26.75,27.0,26.375,20.41287422180176,100200,0.0,
1998-07-29 00:00:00+00:00,26.75,26.75,26.1875,20.07822799682617,105100,0.0,
1998-07-30 00:00:00+00:00,26.125,28.1875,26.0,21.41677474975586,197600,0.0,
1998-07-31 00:00:00+00:00,28.0,28.25,27.125,20.74750518798828,57800,0.0,
1998-08-03 00:00:00+00:00,26.875,28.0,26.625,20.843130111694336,160500,0.0,
1998-08-04 00:00:00+00:00,28.0625,28.125,26.0,20.12604141235352,353600,0.0,
1998-08-05 00:00:00+00:00,26.3125,27.375,26.0625,20.4606876373291,175300,0.0,
1998-08-06 00:00:00+00:00,26.75,27.3125,26.125,20.317258834838867,173900,0.0,
1998-08-07 00:00:00+00:00,26.625,28.0,26.625,20.986536026000977,171800,0.0,
1998-08-10 00:00:00+00:00,27.0,27.25,26.5625,20.365066528320312,52900,0.0,
1998-08-11 00:00:00+00:00,26.25,27.125,25.75,20.65189743041992,184600,0.0,
1998-08-12 00:00:00+00:00,26.75,27.875,26.625,21.03434181213379,150300,0.0,
1998-08-13 00:00:00+00:00,27.25,27.5,26.5625,20.604093551635746,126900,0.0,
1998-08-14 00:00:00+00:00,26.8125,27.625,26.8125,20.65189743041992,216500,0.0,
1998-08-17 00:00:00+00:00,26.75,26.75,25.625,19.934812545776367,457800,0.0,
1998-08-18 00:00:00+00:00,26.375,26.75,26.25,20.173837661743164,218100,0.0,
1998-08-19 00:00:00+00:00,26.375,26.5,25.6875,19.743595123291016,157100,0.0,
1998-08-20 00:00:00+00:00,25.75,25.75,25.3125,19.45676612854004,128700,0.0,
1998-08-21 00:00:00+00:00,25.1875,25.1875,24.625,19.07432556152344,103200,0.0,
