date,PNR_Open,PNR_High,PNR_Low,PNR_Close,PNR_Volume,PNR_Dividends,PNR_Stock Splits
1973-05-03 00:00:00+00:00,1.0353699922561646,1.0633529424667358,1.0353699922561646,0.5324804186820984,35736,0.0,
1973-05-04 00:00:00+00:00,1.1053279638290403,1.1612939834594729,1.1053279638290403,0.5684590935707092,59858,0.0,
1973-05-07 00:00:00+00:00,1.0493619441986084,1.1053279638290403,1.0493619441986084,0.539676308631897,66112,0.0,
1973-05-08 00:00:00+00:00,1.0353699922561646,1.0633529424667358,1.0353699922561646,0.5324804186820984,24122,0.0,
1973-05-09 00:00:00+00:00,1.0633529424667358,1.1053279638290403,1.0633529424667358,0.5468719601631165,32162,0.0,
1973-05-10 00:00:00+00:00,1.0633529424667358,1.1053279638290403,1.0633529424667358,0.5468719601631165,9827,0.0,
1973-05-11 00:00:00+00:00,1.0633529424667358,1.1053279638290403,1.0633529424667358,0.5468719601631165,14294,0.0,
1973-05-14 00:00:00+00:00,1.0633529424667358,1.1053279638290403,1.0633529424667358,0.5468719601631165,24122,0.0,
1973-05-15 00:00:00+00:00,1.0633529424667358,1.1053279638290403,1.0633529424667358,0.5468719601631165,34843,0.0,
1973-05-16 00:00:00+00:00,1.0493619441986084,1.1053279638290403,1.0493619441986084,0.539676308631897,20548,0.0,
1973-05-17 00:00:00+00:00,1.0633529424667358,1.1053279638290403,1.0633529424667358,0.5468719601631165,33056,0.0,
1973-05-18 00:00:00+00:00,1.021378993988037,1.0633529424667358,1.021378993988037,0.5252849459648132,33056,0.0,
1973-05-21 00:00:00+00:00,0.9374300241470336,0.9794049859046936,0.9374300241470336,0.4821107089519501,76832,0.0,
1973-05-22 00:00:00+00:00,0.9374300241470336,0.9794049859046936,0.9374300241470336,0.4821107089519501,10721,0.0,
1973-05-23 00:00:00+00:00,0.9234390258789062,0.9514219760894777,0.9234390258789062,0.4749153256416321,30376,0.0,
1973-05-24 00:00:00+00:00,0.8674730062484741,0.9234390258789062,0.8674730062484741,0.4461327195167541,55391,0.0,
1973-05-25 00:00:00+00:00,0.8954560160636902,0.9374300241470336,0.8954560160636902,0.4605243504047394,43777,0.0,
1973-05-29 00:00:00+00:00,0.8954560160636902,0.9374300241470336,0.8954560160636902,0.4605243504047394,16081,0.0,
1973-05-30 00:00:00+00:00,0.8674730062484741,0.9234390258789062,0.8674730062484741,0.4461327195167541,893,0.0,
1973-05-31 00:00:00+00:00,0.8674730062484741,0.9234390258789062,0.8674730062484741,0.4461327195167541,30376,0.0,
1973-06-01 00:00:00+00:00,0.8674730062484741,0.9234390258789062,0.8674730062484741,0.4461327195167541,6254,0.0,
1973-06-04 00:00:00+00:00,0.8674730062484741,0.9234390258789062,0.8674730062484741,0.4461327195167541,2680,0.0,
1973-06-05 00:00:00+00:00,0.8674730062484741,0.9234390258789062,0.8674730062484741,0.4461327195167541,31269,0.0,
1973-06-06 00:00:00+00:00,0.8674730062484741,0.9234390258789062,0.8674730062484741,0.4461327195167541,16081,0.0,
1973-06-07 00:00:00+00:00,0.8674730062484741,0.9234390258789062,0.8674730062484741,0.4461327195167541,8041,0.0,
1973-06-08 00:00:00+00:00,0.8954560160636902,0.9374300241470336,0.8954560160636902,0.4605243504047394,9827,0.0,
1973-06-11 00:00:00+00:00,0.9234390258789062,0.965412974357605,0.9234390258789062,0.4749153256416321,22335,0.0,
1973-06-12 00:00:00+00:00,0.9374300241470336,0.9794049859046936,0.9374300241470336,0.4821107089519501,23228,0.0,
1973-06-13 00:00:00+00:00,0.9374300241470336,0.9794049859046936,0.9374300241470336,0.4821107089519501,5360,0.0,
1973-06-14 00:00:00+00:00,0.9234390258789062,0.965412974357605,0.9234390258789062,0.4749153256416321,16081,0.0,
1973-06-15 00:00:00+00:00,0.9234390258789062,0.965412974357605,0.9234390258789062,0.4749153256416321,13401,0.0,
1973-06-18 00:00:00+00:00,0.8674730062484741,0.9234390258789062,0.8674730062484741,0.4461327195167541,20548,0.0,
