date,SAA_Open,SAA_High,SAA_Low,SAA_Close,SAA_Volume,SAA_Dividends,SAA_Stock Splits
2007-01-25 00:00:00+00:00,7.086999893188477,7.103000164031982,7.086999893188477,6.508661270141602,80000,0.0,
2007-01-26 00:00:00+00:00,6.946000099182129,6.965000152587891,6.946000099182129,6.382208347320557,65000,0.0,
2007-01-29 00:00:00+00:00,6.965000152587891,6.965000152587891,6.965000152587891,6.382208347320557,0,0.0,
2007-01-30 00:00:00+00:00,7.183000087738037,7.183000087738037,7.152999877929688,6.554475784301758,6000,0.0,
2007-01-31 00:00:00+00:00,7.135000228881836,7.316999912261963,7.135000228881836,6.692842960357666,42000,0.0,
2007-02-01 00:00:00+00:00,7.349999904632568,7.440000057220459,7.334000110626221,6.817464351654053,109000,0.0,
2007-02-02 00:00:00+00:00,7.454999923706055,7.454999923706055,7.429999828338623,6.80830192565918,3000,0.0,
2007-02-05 00:00:00+00:00,7.445000171661377,7.466000080108643,7.40500020980835,6.785392761230469,218000,0.0,
2007-02-06 00:00:00+00:00,7.394999980926514,7.473999977111816,7.385000228881836,6.848618030548096,210000,0.0,
2007-02-07 00:00:00+00:00,7.478000164031982,7.568999767303467,7.472000122070312,6.934751987457275,71000,0.0,
2007-02-08 00:00:00+00:00,7.488999843597412,7.566999912261963,7.488999843597412,6.910928249359131,122000,0.0,
2007-02-09 00:00:00+00:00,7.541999816894531,7.541999816894531,7.335000038146973,6.756986618041992,37000,0.0,
2007-02-12 00:00:00+00:00,7.331999778747559,7.340000152587891,7.323999881744385,6.725831508636475,13000,0.0,
2007-02-13 00:00:00+00:00,7.429999828338623,7.460999965667725,7.390999794006348,6.83670711517334,138000,0.0,
2007-02-14 00:00:00+00:00,7.453000068664551,7.571000099182129,7.445000171661377,6.884354591369629,136000,0.0,
2007-02-15 00:00:00+00:00,7.5,7.565000057220459,7.474999904632568,6.906347751617432,46000,0.0,
2007-02-16 00:00:00+00:00,7.526999950408935,7.580999851226807,7.48199987411499,6.932920932769775,90000,0.0,
2007-02-20 00:00:00+00:00,7.532999992370605,7.74399995803833,7.48799991607666,7.09235954284668,81000,0.0,
2007-02-21 00:00:00+00:00,7.718999862670898,7.763999938964844,7.703000068664551,7.107938289642334,200000,0.0,
2007-02-22 00:00:00+00:00,7.751999855041504,7.789000034332275,7.751999855041504,7.137260437011719,13000,0.0,
2007-02-23 00:00:00+00:00,7.704999923706055,7.730999946594238,7.683000087738037,7.0841145515441895,30000,0.0,
2007-02-26 00:00:00+00:00,7.760000228881836,7.760000228881836,7.664999961853027,7.0236358642578125,72000,0.0,
2007-02-27 00:00:00+00:00,7.429999828338623,7.429999828338623,7.059999942779541,6.469259738922119,34000,0.0,
2007-02-28 00:00:00+00:00,7.059999942779541,7.215000152587891,6.9710001945495605,6.5343194007873535,103000,0.0,
2007-03-01 00:00:00+00:00,6.885000228881836,7.159999847412109,6.763999938964844,6.508661270141602,24000,0.0,
2007-03-02 00:00:00+00:00,7.033999919891357,7.033999919891357,6.849999904632568,6.27683162689209,32000,0.0,
2007-03-05 00:00:00+00:00,6.699999809265137,6.804999828338623,6.538000106811523,6.001933097839356,276000,0.0,
2007-03-06 00:00:00+00:00,6.784999847412109,6.864999771118164,6.710000038146973,6.29057502746582,51000,0.0,
2007-03-07 00:00:00+00:00,6.869999885559082,6.920000076293945,6.814000129699707,6.259420871734619,92000,0.0,
2007-03-08 00:00:00+00:00,6.997000217437744,6.997000217437744,6.942999839782715,6.362049102783203,38000,0.0,
2007-03-09 00:00:00+00:00,6.955999851226807,7.047999858856201,6.938000202178955,6.427109241485596,96000,0.0,
2007-03-12 00:00:00+00:00,7.0329999923706055,7.080999851226807,7.007999897003174,6.453683376312256,37000,0.0,
2007-03-13 00:00:00+00:00,6.96999979019165,6.96999979019165,6.76800012588501,6.201692581176758,197000,0.0,
2007-03-14 00:00:00+00:00,6.78000020980835,6.863999843597412,6.619999885559082,6.266752243041992,137000,0.0,
2007-03-15 00:00:00+00:00,6.920000076293945,6.9730000495910645,6.901000022888184,6.378543376922607,63000,0.0,
2007-03-16 00:00:00+00:00,6.909999847412109,6.985000133514404,6.877999782562256,6.325396060943604,109000,0.0,
2007-03-19 00:00:00+00:00,7.026000022888184,7.093999862670898,7.026000022888184,6.48667049407959,10000,0.0,
2007-03-20 00:00:00+00:00,7.140999794006348,7.166999816894531,7.127999782562256,6.567306995391846,12000,0.0,
2007-03-21 00:00:00+00:00,7.179999828338623,7.401000022888184,7.169000148773193,6.754236221313477,343000,0.0,
2007-03-22 00:00:00+00:00,7.436999797821045,7.436999797821045,7.368000030517578,6.810133934020996,188000,0.0,
2007-03-23 00:00:00+00:00,7.449999809265137,7.500999927520752,7.449999809265137,6.863279342651367,21000,0.0,
2007-03-26 00:00:00+00:00,7.48199987411499,7.48199987411499,7.320000171661377,6.841289520263672,104000,0.0,
2007-03-27 00:00:00+00:00,7.380000114440918,7.380000114440918,7.329999923706055,6.740490913391113,20000,0.0,
2007-03-28 00:00:00+00:00,7.267000198364258,7.283999919891357,7.224999904632568,6.674517154693604,8000,0.0,
2007-03-29 00:00:00+00:00,7.369999885559082,7.369999885559082,7.211999893188477,6.712084770202637,15000,0.0,
2007-03-30 00:00:00+00:00,7.389999866485596,7.389999866485596,7.252999782562256,6.723996639251709,54000,0.0,
2007-04-02 00:00:00+00:00,7.324999809265137,7.38700008392334,7.324999809265137,6.768898963928223,6000,0.0,
2007-04-03 00:00:00+00:00,7.440000057220459,7.540999889373779,7.440000057220459,6.905430316925049,33000,0.0,
2007-04-04 00:00:00+00:00,7.511000156402588,7.515999794006348,7.474999904632568,6.884354591369629,91000,0.0,
2007-04-05 00:00:00+00:00,7.498000144958496,7.554999828338623,7.498000144958496,6.921006679534912,7000,0.0,
