date,DRD_Open,DRD_High,DRD_Low,DRD_Close,DRD_Volume,DRD_Dividends,DRD_Stock Splits
1994-09-12 00:00:00+00:00,0.0,125.0,120.0,70.32906341552734,260,0.0,
1994-09-13 00:00:00+00:00,0.0,126.25,126.25,71.0323486328125,20,0.0,
1994-09-14 00:00:00+00:00,0.0,126.25,126.25,71.0323486328125,50,0.0,
1994-09-15 00:00:00+00:00,0.0,121.25,121.25,68.21920013427734,30,0.0,
1994-09-16 00:00:00+00:00,0.0,130.0,115.0,68.92249298095703,1350,0.0,
1994-09-19 00:00:00+00:00,0.0,125.0,122.5,68.92249298095703,1730,0.0,
1994-09-20 00:00:00+00:00,0.0,132.5,127.5,71.73564910888672,2230,0.0,
1994-09-21 00:00:00+00:00,0.0,132.5,127.5,74.54882049560547,450,0.0,
1994-09-22 00:00:00+00:00,0.0,132.5,127.5,74.54882049560547,310,0.0,
1994-09-23 00:00:00+00:00,0.0,130.0,127.5,73.14222717285156,150,0.0,
1994-09-26 00:00:00+00:00,0.0,125.0,125.0,70.32906341552734,60,0.0,
1994-09-27 00:00:00+00:00,0.0,137.5,130.0,77.36196899414062,200,0.0,
1994-09-28 00:00:00+00:00,0.0,137.5,132.5,74.54882049560547,140,0.0,
1994-09-29 00:00:00+00:00,0.0,140.0,140.0,78.7685546875,270,0.0,
1994-09-30 00:00:00+00:00,0.0,145.0,145.0,81.58172607421875,700,0.0,
1994-10-03 00:00:00+00:00,0.0,147.5,137.5,80.17513275146484,890,0.0,
1994-10-04 00:00:00+00:00,0.0,145.0,142.5,80.17513275146484,430,0.0,
1994-10-05 00:00:00+00:00,0.0,140.3125,135.0,78.7685546875,3320,0.0,
1994-10-06 00:00:00+00:00,0.0,142.5,135.0,78.7685546875,150,0.0,
1994-10-07 00:00:00+00:00,0.0,147.5,137.5,80.17513275146484,80,0.0,
1994-10-10 00:00:00+00:00,0.0,137.5,137.5,77.36196899414062,90,0.0,
1994-10-11 00:00:00+00:00,0.0,137.5,137.5,77.36196899414062,10,0.0,
1994-10-12 00:00:00+00:00,137.5,137.5,137.5,77.36196899414062,0,0.0,
1994-10-13 00:00:00+00:00,0.0,140.0,140.0,78.7685546875,140,0.0,
1994-10-14 00:00:00+00:00,0.0,143.75,142.5,80.17513275146484,40,0.0,
1994-10-17 00:00:00+00:00,0.0,145.0,140.0,78.7685546875,20,0.0,
1994-10-18 00:00:00+00:00,0.0,146.25,146.25,82.28498840332031,150,0.0,
1994-10-19 00:00:00+00:00,0.0,152.5,145.0,81.58172607421875,1400,0.0,
1994-10-20 00:00:00+00:00,0.0,152.5,147.5,85.80145263671875,200,0.0,
1994-10-21 00:00:00+00:00,0.0,155.0,150.0,85.80145263671875,630,0.0,
1994-10-24 00:00:00+00:00,0.0,155.0,155.0,87.20801544189453,190,0.0,
1994-10-25 00:00:00+00:00,0.0,155.0,150.0,85.44979858398438,450,0.0,
1994-10-26 00:00:00+00:00,0.0,152.5,147.5,85.80145263671875,150,0.0,
1994-10-27 00:00:00+00:00,0.0,155.0,150.0,87.20801544189453,280,0.0,
1994-10-28 00:00:00+00:00,0.0,150.0,147.8125,83.16412353515625,7620,0.0,
1994-10-31 00:00:00+00:00,0.0,147.5,145.0,81.58172607421875,380,0.0,
1994-11-01 00:00:00+00:00,0.0,150.0,142.5,81.58172607421875,230,0.0,
1994-11-02 00:00:00+00:00,0.0,145.0,145.0,81.58172607421875,30,0.0,
1994-11-03 00:00:00+00:00,145.0,145.0,145.0,81.58172607421875,0,0.0,
1994-11-04 00:00:00+00:00,0.0,145.3125,142.5,81.75753784179688,2040,0.0,
1994-11-07 00:00:00+00:00,0.0,150.0,142.5,80.17513275146484,50,0.0,
1994-11-08 00:00:00+00:00,0.0,150.0,142.5,81.58172607421875,150,0.0,
1994-11-09 00:00:00+00:00,0.0,150.0,141.25,79.47184753417969,180,0.0,
1994-11-10 00:00:00+00:00,0.0,140.0,140.0,78.7685546875,130,0.0,
1994-11-11 00:00:00+00:00,0.0,140.625,140.0,79.12020111083984,380,0.0,
1994-11-14 00:00:00+00:00,0.0,137.5,137.5,77.36196899414062,60,0.0,
1994-11-15 00:00:00+00:00,0.0,145.0,135.0,81.58172607421875,50,0.0,
1994-11-16 00:00:00+00:00,0.0,137.5,137.5,77.36196899414062,10,0.0,
1994-11-17 00:00:00+00:00,0.0,132.5,125.0,73.14222717285156,100,0.0,
1994-11-18 00:00:00+00:00,0.0,132.5,125.0,70.32906341552734,640,0.0,
1994-11-21 00:00:00+00:00,0.0,130.0,120.0,70.32906341552734,370,0.0,
1994-11-22 00:00:00+00:00,0.0,117.5,117.5,66.10931396484375,240,0.0,
1994-11-23 00:00:00+00:00,0.0,111.25,105.0,61.88957977294922,460,0.0,
1994-11-25 00:00:00+00:00,0.0,110.0,107.5,60.48298645019531,70,0.0,
1994-11-28 00:00:00+00:00,0.0,115.0,107.5,61.53792190551758,200,0.0,
1994-11-29 00:00:00+00:00,0.0,110.0,100.0,60.48298645019531,420,0.0,
1994-11-30 00:00:00+00:00,0.0,107.5,95.0,60.48298645019531,580,0.0,
1994-12-01 00:00:00+00:00,0.0,102.5,90.0,50.63693618774414,730,0.0,
1994-12-02 00:00:00+00:00,0.0,95.0,85.0,47.823768615722656,400,0.0,
1994-12-05 00:00:00+00:00,0.0,100.0,85.0,52.04350280761719,1380,0.0,
1994-12-06 00:00:00+00:00,0.0,90.0,82.5,47.823768615722656,1620,0.0,
1994-12-07 00:00:00+00:00,0.0,95.0,92.5,52.04350280761719,160,0.0,
1994-12-08 00:00:00+00:00,0.0,92.5,87.5,51.34021759033203,130,0.0,
1994-12-09 00:00:00+00:00,0.0,95.0,87.5,49.23034286499024,270,0.0,
1994-12-12 00:00:00+00:00,0.0,93.75,87.5,52.746803283691406,60,0.0,
1994-12-13 00:00:00+00:00,0.0,97.5,87.5,49.23034286499024,330,0.0,
1994-12-14 00:00:00+00:00,0.0,102.5,97.5,56.26323318481445,380,0.0,
1994-12-15 00:00:00+00:00,0.0,105.0,102.5,59.07638931274414,700,0.0,
1994-12-16 00:00:00+00:00,0.0,105.0,95.0,56.26323318481445,310,0.0,
1994-12-19 00:00:00+00:00,0.0,102.5,87.5,54.85667037963867,990,0.0,
1994-12-20 00:00:00+00:00,0.0,107.5,92.5,56.26323318481445,580,0.0,
1994-12-21 00:00:00+00:00,0.0,107.5,97.5,59.07638931274414,840,0.0,
1994-12-22 00:00:00+00:00,0.0,105.0,97.5,55.03248977661133,300,0.0,
1994-12-23 00:00:00+00:00,0.0,105.0,97.5,54.85667037963867,160,0.0,
1994-12-27 00:00:00+00:00,0.0,105.0,97.5,54.85667037963867,390,0.0,
1994-12-28 00:00:00+00:00,0.0,107.5,95.0,57.66982650756836,330,0.0,
1994-12-29 00:00:00+00:00,0.0,110.0,100.0,60.48298645019531,250,0.0,
1994-12-30 00:00:00+00:00,0.0,112.5,107.5,61.88957977294922,520,0.0,
1995-01-03 00:00:00+00:00,0.0,110.0,110.0,61.88957977294922,20,0.0,
1995-01-04 00:00:00+00:00,0.0,101.25,92.5,56.26323318481445,280,0.0,
1995-01-05 00:00:00+00:00,0.0,107.5,106.25,60.48298645019531,100,0.0,
1995-01-06 00:00:00+00:00,0.0,107.5,107.5,60.48298645019531,110,0.0,
1995-01-09 00:00:00+00:00,0.0,105.0,97.5,54.85667037963867,190,0.0,
1995-01-10 00:00:00+00:00,0.0,100.9375,100.9375,56.79072570800781,180,0.0,
1995-01-11 00:00:00+00:00,0.0,102.5,97.5,57.66982650756836,500,0.0,
1995-01-12 00:00:00+00:00,0.0,107.5,95.0,60.48298645019531,370,0.0,
1995-01-13 00:00:00+00:00,0.0,102.5,100.0,57.66982650756836,80,0.0,
1995-01-16 00:00:00+00:00,0.0,107.5,100.0,60.48298645019531,120,0.0,
1995-01-17 00:00:00+00:00,0.0,102.5,100.0,57.66982650756836,870,0.0,
1995-01-18 00:00:00+00:00,0.0,110.0,105.0,61.88957977294922,240,0.0,
1995-01-19 00:00:00+00:00,0.0,110.0,100.0,59.07638931274414,1210,0.0,
1995-01-20 00:00:00+00:00,0.0,110.0,102.5,60.1313591003418,550,0.0,
1995-01-23 00:00:00+00:00,0.0,110.0,98.75,61.88957977294922,400,0.0,
1995-01-24 00:00:00+00:00,0.0,110.0,102.5,59.77970886230469,690,0.0,
1995-01-25 00:00:00+00:00,0.0,110.0,100.0,61.88957977294922,1690,0.0,
1995-01-26 00:00:00+00:00,0.0,110.0,100.0,59.07638931274414,700,0.0,
1995-01-27 00:00:00+00:00,0.0,110.0,97.5,60.48298645019531,560,0.0,
1995-01-30 00:00:00+00:00,0.0,107.5,95.0,59.07638931274414,480,0.0,
1995-01-31 00:00:00+00:00,0.0,105.0,105.0,59.07638931274414,200,0.0,
1995-02-01 00:00:00+00:00,0.0,107.5,97.5,60.48298645019531,470,0.0,
1995-02-02 00:00:00+00:00,0.0,112.5,105.0,61.88957977294922,420,0.0,
1995-02-03 00:00:00+00:00,0.0,112.5,102.5,63.2961540222168,820,0.0,
1995-02-06 00:00:00+00:00,0.0,110.0,100.0,61.88957977294922,100,0.0,
1995-02-07 00:00:00+00:00,110.0,110.0,110.0,61.88957977294922,0,0.0,
1995-02-08 00:00:00+00:00,110.0,110.0,110.0,61.88957977294922,0,0.0,
1995-02-09 00:00:00+00:00,0.0,110.0,110.0,61.88957977294922,230,0.0,
1995-02-10 00:00:00+00:00,0.0,110.0,110.0,61.88957977294922,70,0.0,
1995-02-13 00:00:00+00:00,0.0,110.0,100.0,56.26323318481445,190,0.0,
1995-02-14 00:00:00+00:00,0.0,110.0,100.0,60.83465194702149,950,0.0,
1995-02-15 00:00:00+00:00,0.0,112.5,110.0,63.2961540222168,370,0.0,
1995-02-16 00:00:00+00:00,112.5,112.5,112.5,63.2961540222168,0,0.0,
1995-02-17 00:00:00+00:00,0.0,110.0,105.0,61.88957977294922,390,0.0,
1995-02-21 00:00:00+00:00,0.0,112.5,102.5,61.88957977294922,70,0.0,
1995-02-22 00:00:00+00:00,0.0,112.5,102.5,63.2961540222168,100,0.0,
1995-02-23 00:00:00+00:00,112.5,112.5,112.5,63.2961540222168,0,0.0,
1995-02-24 00:00:00+00:00,0.0,112.5,102.5,57.66982650756836,1110,0.0,
1995-02-27 00:00:00+00:00,0.0,112.5,100.0,56.26323318481445,980,0.0,
1995-02-28 00:00:00+00:00,100.0,100.0,100.0,56.26323318481445,0,0.0,
1995-03-01 00:00:00+00:00,0.0,100.0,97.5,56.26323318481445,120,0.0,
1995-03-02 00:00:00+00:00,0.0,95.0,95.0,53.4500846862793,20,0.0,
1995-03-03 00:00:00+00:00,0.0,105.0,95.0,56.26323318481445,340,0.0,
1995-03-06 00:00:00+00:00,0.0,102.5,95.0,56.26323318481445,300,0.0,
1995-03-07 00:00:00+00:00,0.0,105.0,95.0,59.07638931274414,740,0.0,
1995-03-08 00:00:00+00:00,0.0,107.5,100.0,60.48298645019531,340,0.0,
1995-03-09 00:00:00+00:00,0.0,105.0,102.5,57.66982650756836,240,0.0,
1995-03-10 00:00:00+00:00,102.5,102.5,102.5,57.66982650756836,0,0.0,
1995-03-13 00:00:00+00:00,0.0,105.0,97.5,56.26323318481445,350,0.0,
1995-03-14 00:00:00+00:00,0.0,107.5,97.5,56.439064025878906,260,0.0,
1995-03-15 00:00:00+00:00,0.0,107.5,105.0,59.07638931274414,530,0.0,
1995-03-16 00:00:00+00:00,0.0,107.5,105.0,59.07638931274414,140,0.0,
1995-03-17 00:00:00+00:00,0.0,107.5,97.5,54.85667037963867,130,0.0,
1995-03-20 00:00:00+00:00,0.0,107.5,98.75,56.26323318481445,620,0.0,
1995-03-21 00:00:00+00:00,0.0,107.5,96.875,56.26323318481445,1270,0.0,
1995-03-22 00:00:00+00:00,0.0,105.0,97.5,55.9116096496582,280,0.0,
1995-03-23 00:00:00+00:00,0.0,105.0,95.0,56.26323318481445,570,0.0,
1995-03-24 00:00:00+00:00,0.0,102.5,97.5,57.66982650756836,980,0.0,
1995-03-27 00:00:00+00:00,0.0,105.0,95.0,54.85667037963867,1690,0.0,
1995-03-28 00:00:00+00:00,0.0,105.0,92.5,54.32917785644531,1680,0.0,
1995-03-29 00:00:00+00:00,0.0,102.5,98.75,56.26323318481445,950,0.0,
1995-03-30 00:00:00+00:00,0.0,105.0,98.75,56.26323318481445,410,0.0,
1995-03-31 00:00:00+00:00,0.0,115.0,100.0,61.53792190551758,2700,0.0,
1995-04-03 00:00:00+00:00,0.0,130.0,115.0,73.14222717285156,640,0.0,
1995-04-04 00:00:00+00:00,0.0,142.5,110.0,68.92249298095703,360,0.0,
1995-04-05 00:00:00+00:00,0.0,140.0,132.5,75.95538330078125,890,0.0,
1995-04-06 00:00:00+00:00,0.0,145.0,120.0,74.54882049560547,190,0.0,
1995-04-07 00:00:00+00:00,0.0,145.0,125.0,73.14222717285156,210,0.0,
1995-04-10 00:00:00+00:00,0.0,140.0,120.0,67.86753845214844,400,0.0,
1995-04-11 00:00:00+00:00,0.0,132.5,110.0,68.92249298095703,370,0.0,
1995-04-12 00:00:00+00:00,0.0,125.0,110.0,66.28515625,1100,0.0,
1995-04-13 00:00:00+00:00,0.0,127.5,110.0,67.51589965820312,440,0.0,
1995-04-17 00:00:00+00:00,0.0,130.0,117.5,66.10931396484375,600,0.0,
1995-04-18 00:00:00+00:00,0.0,130.0,110.0,66.81260681152344,310,0.0,
1995-04-19 00:00:00+00:00,0.0,135.0,115.0,75.95538330078125,1460,0.0,
1995-04-20 00:00:00+00:00,0.0,130.0,115.0,73.14222717285156,230,0.0,
1995-04-21 00:00:00+00:00,0.0,130.0,117.5,73.14222717285156,230,0.0,
1995-04-24 00:00:00+00:00,0.0,130.0,120.0,67.51589965820312,660,0.0,
1995-04-25 00:00:00+00:00,0.0,130.0,113.75,67.51589965820312,260,0.0,
1995-04-26 00:00:00+00:00,0.0,117.5,117.5,66.10931396484375,220,0.0,
1995-04-27 00:00:00+00:00,0.0,122.5,108.75,64.7027359008789,130,0.0,
1995-04-28 00:00:00+00:00,0.0,120.0,117.5,66.10931396484375,140,0.0,
1995-05-01 00:00:00+00:00,0.0,122.5,115.0,66.10931396484375,440,0.0,
1995-05-02 00:00:00+00:00,0.0,115.0,110.0,63.2961540222168,230,0.0,
1995-05-03 00:00:00+00:00,0.0,130.0,110.0,73.14222717285156,370,0.0,
1995-05-04 00:00:00+00:00,0.0,125.0,110.0,68.92249298095703,210,0.0,
1995-05-05 00:00:00+00:00,0.0,120.0,116.25,65.4060287475586,560,0.0,
1995-05-08 00:00:00+00:00,0.0,110.0,107.5,61.88957977294922,80,0.0,
1995-05-09 00:00:00+00:00,0.0,125.0,110.0,63.2961540222168,410,0.0,
1995-05-10 00:00:00+00:00,0.0,122.5,107.5,60.48298645019531,480,0.0,
1995-05-11 00:00:00+00:00,0.0,112.5,105.0,59.07638931274414,120,0.0,
1995-05-12 00:00:00+00:00,0.0,120.0,115.0,67.51589965820312,60,0.0,
1995-05-15 00:00:00+00:00,0.0,115.0,105.0,64.7027359008789,80,0.0,
1995-05-16 00:00:00+00:00,0.0,105.0,105.0,59.07638931274414,10,0.0,
1995-05-17 00:00:00+00:00,0.0,115.0,115.0,64.7027359008789,20,0.0,
1995-05-18 00:00:00+00:00,0.0,107.5,104.0625,60.48298645019531,250,0.0,
1995-05-19 00:00:00+00:00,0.0,110.0,100.0,61.88957977294922,290,0.0,
1995-05-22 00:00:00+00:00,0.0,115.0,105.0,64.7027359008789,90,0.0,
1995-05-23 00:00:00+00:00,0.0,100.0,100.0,56.26323318481445,30,0.0,
1995-05-24 00:00:00+00:00,0.0,107.5,100.0,60.48298645019531,140,0.0,
1995-05-25 00:00:00+00:00,0.0,107.5,100.0,60.48298645019531,90,0.0,
1995-05-26 00:00:00+00:00,0.0,110.0,107.5,61.88957977294922,60,0.0,
1995-05-30 00:00:00+00:00,0.0,107.5,105.0,59.07638931274414,290,0.0,
1995-05-31 00:00:00+00:00,0.0,106.25,101.25,57.66982650756836,800,0.0,
1995-06-01 00:00:00+00:00,0.0,105.0,100.0,57.66982650756836,400,0.0,
1995-06-02 00:00:00+00:00,0.0,105.0,100.0,59.07638931274414,390,0.0,
1995-06-05 00:00:00+00:00,0.0,107.5,102.5,59.07638931274414,220,0.0,
1995-06-06 00:00:00+00:00,0.0,107.5,100.9375,59.07638931274414,520,0.0,
1995-06-07 00:00:00+00:00,0.0,105.0,97.5,54.85667037963867,120,0.0,
1995-06-08 00:00:00+00:00,0.0,107.5,102.5,59.07638931274414,160,0.0,
1995-06-09 00:00:00+00:00,0.0,105.0,102.5,59.07638931274414,670,0.0,
1995-06-12 00:00:00+00:00,0.0,107.5,95.0,53.4500846862793,760,0.0,
1995-06-13 00:00:00+00:00,0.0,107.5,92.5,54.85667037963867,620,0.0,
1995-06-14 00:00:00+00:00,0.0,100.0,95.0,53.4500846862793,820,0.0,
1995-06-15 00:00:00+00:00,0.0,102.5,95.0,53.4500846862793,200,0.0,
1995-06-16 00:00:00+00:00,95.0,95.0,95.0,53.4500846862793,0,0.0,
1995-06-19 00:00:00+00:00,0.0,107.5,100.0,56.26323318481445,360,0.0,
1995-06-20 00:00:00+00:00,0.0,105.0,97.5,59.07638931274414,360,0.0,
1995-06-21 00:00:00+00:00,0.0,105.0,97.5,54.85667037963867,510,0.0,
1995-06-22 00:00:00+00:00,0.0,102.5,97.5,57.66982650756836,40,0.0,
1995-06-23 00:00:00+00:00,0.0,105.0,98.75,55.55995559692383,100,0.0,
1995-06-26 00:00:00+00:00,0.0,100.0,95.0,53.4500846862793,6200,0.0,
1995-06-27 00:00:00+00:00,0.0,102.5,92.5,55.55995559692383,42550,0.0,
1995-06-28 00:00:00+00:00,0.0,92.5,92.5,52.04350280761719,70,0.0,
1995-06-29 00:00:00+00:00,0.0,92.5,92.5,52.04350280761719,40,0.0,
1995-06-30 00:00:00+00:00,0.0,97.5,90.0,54.85667037963867,710,0.0,
1995-07-03 00:00:00+00:00,0.0,90.0,90.0,50.63693618774414,50,0.0,
1995-07-05 00:00:00+00:00,0.0,97.5,90.0,54.85667037963867,140,0.0,
1995-07-06 00:00:00+00:00,0.0,97.5,85.0,54.85667037963867,2380,0.0,
1995-07-07 00:00:00+00:00,0.0,97.5,96.875,54.50502395629883,250,0.0,
1995-07-10 00:00:00+00:00,0.0,96.5625,87.5,49.23034286499024,740,0.0,
1995-07-11 00:00:00+00:00,0.0,92.5,91.25,52.04350280761719,740,0.0,
1995-07-12 00:00:00+00:00,0.0,90.0,90.0,50.63693618774414,200,0.0,
1995-07-13 00:00:00+00:00,0.0,98.75,92.5,52.04350280761719,730,0.0,
1995-07-14 00:00:00+00:00,0.0,97.5,88.75,49.93362808227539,160,0.0,
1995-07-17 00:00:00+00:00,0.0,96.25,87.5,50.63693618774414,610,0.0,
1995-07-18 00:00:00+00:00,0.0,92.5,87.5,52.04350280761719,110,0.0,
1995-07-19 00:00:00+00:00,0.0,95.0,87.5,49.23034286499024,350,0.0,
1995-07-20 00:00:00+00:00,0.0,97.5,87.5,49.23034286499024,160,0.0,
1995-07-21 00:00:00+00:00,0.0,97.5,90.0,53.4500846862793,1280,0.0,
1995-07-24 00:00:00+00:00,0.0,97.5,87.5,54.85667037963867,380,0.0,
1995-07-25 00:00:00+00:00,0.0,95.0,87.5,53.4500846862793,320,0.0,
1995-07-26 00:00:00+00:00,0.0,97.5,87.5,54.85667037963867,280,0.0,
1995-07-27 00:00:00+00:00,0.0,97.5,88.75,54.85667037963867,360,0.0,
1995-07-28 00:00:00+00:00,0.0,97.5,90.0,50.63693618774414,200,0.0,
1995-07-31 00:00:00+00:00,0.0,97.5,90.0,50.63693618774414,530,0.0,
1995-08-01 00:00:00+00:00,0.0,95.0,87.5,53.4500846862793,280,0.0,
1995-08-02 00:00:00+00:00,0.0,93.75,90.0,52.746803283691406,60,0.0,
1995-08-03 00:00:00+00:00,93.75,93.75,93.75,52.746803283691406,0,0.0,
1995-08-04 00:00:00+00:00,0.0,97.5,90.0,50.63693618774414,160,0.0,
1995-08-07 00:00:00+00:00,0.0,98.75,90.0,55.55995559692383,50,0.0,
1995-08-08 00:00:00+00:00,0.0,97.5,92.5,54.85667037963867,1080,0.0,
1995-08-09 00:00:00+00:00,0.0,98.75,96.5625,54.85667037963867,300,0.0,
1995-08-10 00:00:00+00:00,0.0,97.5,92.5,52.04350280761719,100,0.0,
