date,GGAL_Open,GGAL_High,GGAL_Low,GGAL_Close,GGAL_Volume,GGAL_Dividends,GGAL_Stock Splits
2000-10-17 00:00:00+00:00,13.3125,13.3125,12.625,9.8233003616333,158500,0.0,
2000-10-18 00:00:00+00:00,12.484375,13.0,12.0,9.969193458557127,607800,0.0,
2000-10-19 00:00:00+00:00,13.0,14.0,13.0,10.89316749572754,226000,0.0,
2000-10-20 00:00:00+00:00,13.875,13.875,13.0625,10.406864166259766,456200,0.0,
2000-10-23 00:00:00+00:00,13.375,13.375,12.3125,9.726040840148926,177300,0.0,
2000-10-24 00:00:00+00:00,12.75,12.75,12.375,9.628778457641602,81200,0.0,
2000-10-25 00:00:00+00:00,12.25,12.25,11.6875,9.239741325378418,312800,0.0,
2000-10-26 00:00:00+00:00,11.875,12.6875,11.875,9.871930122375488,304900,0.0,
2000-10-27 00:00:00+00:00,12.75,14.125,12.6875,10.844536781311035,735200,0.0,
2000-10-30 00:00:00+00:00,13.75,14.1875,13.625,11.039054870605469,288000,0.0,
2000-10-31 00:00:00+00:00,14.25,14.75,14.25,11.33083724975586,203900,0.0,
2000-11-01 00:00:00+00:00,14.375,14.5,14.1875,11.28221035003662,85900,0.0,
2000-11-02 00:00:00+00:00,14.375,15.125,14.3125,11.67125129699707,469700,0.0,
2000-11-03 00:00:00+00:00,14.8125,14.8125,14.0,10.89316749572754,560200,0.0,
2000-11-06 00:00:00+00:00,14.0625,14.0625,13.9375,10.89316749572754,12000,0.0,
2000-11-07 00:00:00+00:00,13.8125,14.0,13.5,10.89316749572754,317400,0.0,
2000-11-08 00:00:00+00:00,13.875,14.0,13.4375,10.601386070251465,130600,0.0,
2000-11-09 00:00:00+00:00,13.625,13.875,13.625,10.747275352478027,203700,0.0,
2000-11-10 00:00:00+00:00,14.1875,15.25,14.125,11.233577728271484,262600,0.0,
2000-11-13 00:00:00+00:00,14.375,14.8125,14.125,11.52535915374756,205200,0.0,
2000-11-14 00:00:00+00:00,15.0,15.0,14.625,11.67125129699707,135100,0.0,
2000-11-15 00:00:00+00:00,14.5,14.875,14.5,11.37946891784668,50100,0.0,
2000-11-16 00:00:00+00:00,14.625,14.625,14.375,11.233577728271484,82700,0.0,
2000-11-17 00:00:00+00:00,14.390625,14.625,13.9375,10.89316749572754,183000,0.0,
2000-11-20 00:00:00+00:00,13.875,14.625,13.75,11.33083724975586,205300,0.0,
2000-11-21 00:00:00+00:00,14.5,14.5625,14.3125,11.33083724975586,77800,0.0,
2000-11-22 00:00:00+00:00,14.3125,14.375,13.875,10.941797256469728,59200,0.0,
2000-11-24 00:00:00+00:00,14.25,14.4375,14.0625,11.233577728271484,25300,0.0,
2000-11-27 00:00:00+00:00,14.625,14.8125,14.5,11.476729393005373,80200,0.0,
2000-11-28 00:00:00+00:00,14.25,14.5,13.9375,10.844536781311035,85900,0.0,
2000-11-29 00:00:00+00:00,13.875,14.125,13.875,10.856694221496582,150800,0.0,
2000-11-30 00:00:00+00:00,13.875,13.9375,13.421875,10.844536781311035,646300,0.0,
2000-12-01 00:00:00+00:00,13.75,14.0,13.6875,10.844536781311035,570700,0.0,
2000-12-04 00:00:00+00:00,13.875,13.875,13.1875,10.406864166259766,115300,0.0,
2000-12-05 00:00:00+00:00,13.5,14.1875,13.5,10.990427017211914,134700,0.0,
2000-12-06 00:00:00+00:00,14.125,14.4375,14.0,10.990427017211914,46700,0.0,
2000-12-07 00:00:00+00:00,14.1875,14.5,14.1875,11.136317253112791,700,0.0,
2000-12-08 00:00:00+00:00,14.375,14.5625,14.25,11.087686538696287,9200,0.0,
2000-12-11 00:00:00+00:00,14.375,14.875,14.375,11.476729393005373,120700,0.0,
2000-12-12 00:00:00+00:00,14.765625,15.0,14.75,11.573988914489746,179400,0.0,
2000-12-13 00:00:00+00:00,14.8125,15.0,14.25,11.28221035003662,249900,0.0,
2000-12-14 00:00:00+00:00,14.5625,14.625,14.1875,11.087686538696287,203200,0.0,
2000-12-15 00:00:00+00:00,14.125,14.1875,14.0,10.990427017211914,362000,0.0,
2000-12-18 00:00:00+00:00,14.5,14.875,14.4375,11.42809772491455,356200,0.0,
2000-12-19 00:00:00+00:00,14.75,14.8125,14.5625,11.476729393005373,321200,0.0,
2000-12-20 00:00:00+00:00,14.6875,15.5625,14.3125,11.28221035003662,110300,0.0,
2000-12-21 00:00:00+00:00,14.4375,15.125,14.4375,11.768510818481444,231500,0.0,
2000-12-22 00:00:00+00:00,15.1875,15.375,15.0625,11.865769386291504,170300,0.0,
2000-12-26 00:00:00+00:00,15.1875,15.3125,15.125,11.817138671875,125700,0.0,
2000-12-27 00:00:00+00:00,15.375,15.375,14.875,11.71988010406494,137300,0.0,
2000-12-28 00:00:00+00:00,15.0625,15.0625,14.875,11.622618675231934,76500,0.0,
2000-12-29 00:00:00+00:00,15.0,15.0625,14.8125,11.52535915374756,1100,0.0,
2001-01-02 00:00:00+00:00,15.0,15.125,14.8125,11.622618675231934,330400,0.0,
2001-01-03 00:00:00+00:00,14.875,16.625,14.875,12.838375091552734,987000,0.0,
2001-01-04 00:00:00+00:00,16.5625,17.125,16.5625,13.32467555999756,734600,0.0,
2001-01-05 00:00:00+00:00,17.125,17.4375,16.9375,13.519197463989258,358900,0.0,
2001-01-08 00:00:00+00:00,17.25,17.625,17.25,13.71372127532959,269900,0.0,
2001-01-09 00:00:00+00:00,17.6875,18.875,17.6875,14.58906078338623,939000,0.0,
2001-01-10 00:00:00+00:00,18.5625,19.4375,18.375,14.78358268737793,1194600,0.0,
2001-01-11 00:00:00+00:00,19.0,19.3125,18.875,14.686323165893556,1021300,0.0,
2001-01-12 00:00:00+00:00,18.875,18.875,18.5,14.49180030822754,51900,0.0,
2001-01-16 00:00:00+00:00,18.640625,18.875,18.625,14.540433883666992,815400,0.0,
2001-01-17 00:00:00+00:00,18.75,19.4375,18.75,14.978105545043944,497400,0.0,
2001-01-18 00:00:00+00:00,19.1875,20.5625,19.1875,15.999337196350098,1589500,0.0,
2001-01-19 00:00:00+00:00,20.5625,20.5625,20.25,15.90207862854004,771700,0.0,
2001-01-22 00:00:00+00:00,20.3125,20.5625,20.3125,15.90207862854004,268700,0.0,
2001-01-23 00:00:00+00:00,21.0625,22.125,21.0,17.117834091186523,834500,0.0,
2001-01-24 00:00:00+00:00,21.75,21.8125,20.6875,16.096595764160156,801400,0.0,
2001-01-25 00:00:00+00:00,20.6875,20.6875,19.875,15.56166648864746,737200,0.0,
2001-01-26 00:00:00+00:00,20.0,20.1875,19.8125,15.65892505645752,110700,0.0,
2001-01-29 00:00:00+00:00,20.109375,20.625,20.109375,15.950706481933594,183400,0.0,
2001-01-30 00:00:00+00:00,20.625,20.75,20.5,16.047964096069336,367600,0.0,
2001-01-31 00:00:00+00:00,20.5625,20.875,20.5625,16.096595764160156,456600,0.0,
2001-02-01 00:00:00+00:00,20.8125,20.8125,20.1875,15.707555770874023,565700,0.0,
2001-02-02 00:00:00+00:00,20.25,20.375,19.0625,15.07536506652832,456600,0.0,
2001-02-05 00:00:00+00:00,19.375,19.625,19.0625,14.978105545043944,380500,0.0,
2001-02-06 00:00:00+00:00,19.3125,19.6875,19.3125,15.07536506652832,141400,0.0,
2001-02-07 00:00:00+00:00,19.3125,19.375,18.9375,14.78358268737793,230300,0.0,
2001-02-08 00:00:00+00:00,19.1875,19.5625,18.8125,15.172625541687012,253300,0.0,
2001-02-09 00:00:00+00:00,19.5625,19.5625,19.25,15.0267333984375,71700,0.0,
2001-02-12 00:00:00+00:00,19.4375,19.6875,19.375,15.172625541687012,297700,0.0,
2001-02-13 00:00:00+00:00,19.5,19.625,19.1875,14.978105545043944,166900,0.0,
2001-02-14 00:00:00+00:00,19.0,19.0625,18.4375,14.78358268737793,536500,0.0,
2001-02-15 00:00:00+00:00,19.0625,19.1875,18.875,14.686323165893556,207400,0.0,
2001-02-16 00:00:00+00:00,18.75,18.875,18.3125,14.3823823928833,166000,0.0,
2001-02-20 00:00:00+00:00,18.5,18.5,17.5625,13.71372127532959,70100,0.0,
2001-02-21 00:00:00+00:00,17.5,17.5,15.8125,12.30344295501709,440000,0.0,
2001-02-22 00:00:00+00:00,16.5,16.5,16.25,12.74111270904541,1213800,0.0,
2001-02-23 00:00:00+00:00,16.3125,17.0,16.25,13.178786277770996,682400,0.0,
2001-02-26 00:00:00+00:00,16.875,17.125,16.625,13.032894134521484,394100,0.0,
2001-02-27 00:00:00+00:00,16.5,16.6875,16.25,12.692482948303224,369500,0.0,
2001-02-28 00:00:00+00:00,16.25,16.25,15.25,12.0116605758667,429100,0.0,
2001-03-01 00:00:00+00:00,15.375,15.625,14.75,12.0116605758667,1139700,0.0,
2001-03-02 00:00:00+00:00,15.3125,16.0,14.8125,12.352070808410645,1849400,0.0,
2001-03-05 00:00:00+00:00,17.5,18.1875,17.3125,14.005495071411133,1392100,0.0,
2001-03-06 00:00:00+00:00,18.25,18.5,17.625,13.8109769821167,888600,0.0,
2001-03-07 00:00:00+00:00,17.8125,18.0625,17.75,14.005495071411133,723800,0.0,
2001-03-08 00:00:00+00:00,17.9375,18.0625,17.1875,13.8109769821167,730600,0.0,
2001-03-09 00:00:00+00:00,17.5,17.9375,17.375,13.908241271972656,538200,0.0,
2001-03-12 00:00:00+00:00,17.625,17.75,17.5,13.616458892822266,327700,0.0,
2001-03-13 00:00:00+00:00,17.5,17.53125,17.0,13.373306274414062,368800,0.0,
2001-03-14 00:00:00+00:00,16.5,16.625,15.8125,12.74111270904541,576700,0.0,
2001-03-15 00:00:00+00:00,16.375,16.875,16.1875,12.74111270904541,240400,0.0,
2001-03-16 00:00:00+00:00,16.25,16.25,15.5,12.157550811767578,1306800,0.0,
2001-03-19 00:00:00+00:00,15.6875,15.875,14.5625,11.42809772491455,2914600,0.0,
2001-03-20 00:00:00+00:00,15.4375,15.5,14.3125,11.184946060180664,2111100,0.0,
2001-03-21 00:00:00+00:00,14.75,14.75,14.0625,10.990427017211914,942600,0.0,
2001-03-22 00:00:00+00:00,14.0625,14.0625,12.625,10.163714408874512,1591300,0.0,
2001-03-23 00:00:00+00:00,13.4375,14.4375,12.875,11.233577728271484,1740700,0.0,
2001-03-26 00:00:00+00:00,15.125,15.6875,15.125,11.963029861450195,1116000,0.0,
2001-03-27 00:00:00+00:00,15.125,16.375,14.9375,12.694552421569824,1701600,0.297,
2001-03-28 00:00:00+00:00,15.921875,16.0625,15.5625,12.744141578674316,540000,0.0,
2001-03-29 00:00:00+00:00,15.8125,15.875,15.25,12.149086952209473,943600,0.0,
2001-03-30 00:00:00+00:00,15.3125,15.9375,14.625,11.95073413848877,374200,0.0,
2001-04-02 00:00:00+00:00,15.1875,15.1875,14.4375,11.603615760803224,293500,0.0,
2001-04-03 00:00:00+00:00,14.5,14.5,14.0,11.306085586547852,517300,0.0,
2001-04-04 00:00:00+00:00,14.5,14.625,14.0625,11.256499290466309,377300,0.0,
2001-04-05 00:00:00+00:00,14.421875,14.875,14.421875,11.752381324768066,893300,0.0,
2001-04-06 00:00:00+00:00,14.875,15.4375,14.875,12.136688232421877,1210900,0.0,
2001-04-09 00:00:00+00:00,15.380000114440918,16.329999923706055,15.380000114440918,12.85323715209961,692200,0.0,
2001-04-10 00:00:00+00:00,16.299999237060547,16.6200008392334,16.299999237060547,13.011919975280762,873600,0.0,
2001-04-11 00:00:00+00:00,16.3799991607666,16.450000762939453,16.030000686645508,12.718358993530272,483600,0.0,
2001-04-12 00:00:00+00:00,16.0,16.15999984741211,15.949999809265137,12.742159843444824,124500,0.0,
2001-04-16 00:00:00+00:00,15.699999809265137,15.729999542236328,15.399999618530272,12.250245094299316,570500,0.0,
2001-04-17 00:00:00+00:00,15.369999885559082,15.75,15.369999885559082,12.393059730529783,322600,0.0,
2001-04-18 00:00:00+00:00,15.989999771118164,17.030000686645508,15.989999771118164,13.289612770080566,1223000,0.0,
2001-04-19 00:00:00+00:00,16.549999237060547,16.549999237060547,15.550000190734863,12.345455169677734,1326500,0.0,
2001-04-20 00:00:00+00:00,15.5,15.5,13.75,10.949053764343262,1884800,0.0,
2001-04-23 00:00:00+00:00,13.619999885559082,14.0,13.149999618530272,10.63168716430664,1037200,0.0,
2001-04-24 00:00:00+00:00,13.949999809265137,14.149999618530272,13.800000190734863,10.972854614257812,1604300,0.0,
2001-04-25 00:00:00+00:00,13.720000267028809,14.149999618530272,13.43000030517578,11.068063735961914,1162500,0.0,
2001-04-26 00:00:00+00:00,14.6899995803833,15.100000381469728,14.600000381469728,11.980485916137695,662100,0.0,
2001-04-27 00:00:00+00:00,15.460000038146973,15.899999618530272,15.449999809265137,12.496200561523438,536500,0.0,
2001-04-30 00:00:00+00:00,15.600000381469728,15.68000030517578,14.789999961853027,11.861473083496094,533900,0.0,
2001-05-01 00:00:00+00:00,14.899999618530272,14.949999809265137,14.75,11.71072769165039,36500,0.0,
2001-05-02 00:00:00+00:00,14.84000015258789,15.050000190734863,14.670000076293944,11.877345085144045,488300,0.0,
2001-05-03 00:00:00+00:00,14.859999656677246,15.100000381469728,14.619999885559082,11.940814971923828,1315400,0.0,
2001-05-04 00:00:00+00:00,14.850000381469728,15.800000190734863,14.850000381469728,12.393059730529783,358300,0.0,
2001-05-07 00:00:00+00:00,15.899999618530272,16.5,15.899999618530272,12.694552421569824,493700,0.0,
2001-05-08 00:00:00+00:00,16.110000610351562,16.110000610351562,15.350000381469728,12.218507766723633,562700,0.0,
2001-05-09 00:00:00+00:00,15.300000190734863,15.5,14.979999542236328,12.29784870147705,559200,0.0,
2001-05-10 00:00:00+00:00,15.699999809265137,15.699999809265137,15.350000381469728,12.281981468200684,47200,0.0,
2001-05-11 00:00:00+00:00,15.199999809265137,15.199999809265137,14.84000015258789,11.996352195739746,174000,0.0,
2001-05-14 00:00:00+00:00,14.800000190734863,15.300000190734863,14.760000228881836,11.742462158203123,192700,0.0,
2001-05-15 00:00:00+00:00,15.0,15.149999618530272,14.880000114440918,11.956683158874512,339300,0.0,
2001-05-16 00:00:00+00:00,15.199999809265137,15.979999542236328,15.199999809265137,12.654884338378906,283900,0.0,
2001-05-17 00:00:00+00:00,16.0,16.5,16.0,12.81356430053711,487100,0.0,
2001-05-18 00:00:00+00:00,16.149999618530273,16.149999618530273,15.81999969482422,12.63901424407959,300900,0.0,
2001-05-21 00:00:00+00:00,15.850000381469728,16.200000762939453,15.800000190734863,12.82150173187256,73600,0.0,
2001-05-22 00:00:00+00:00,16.229999542236328,16.40999984741211,16.229999542236328,12.956378936767578,281100,0.0,
2001-05-23 00:00:00+00:00,16.25,16.25,16.0,12.773897171020508,118200,0.0,
2001-05-24 00:00:00+00:00,16.25,16.5,16.049999237060547,12.956378936767578,190500,0.0,
2001-05-25 00:00:00+00:00,16.25,16.260000228881836,16.0,12.694552421569824,73900,0.0,
2001-05-29 00:00:00+00:00,16.049999237060547,16.059999465942383,15.800000190734863,12.61521053314209,178500,0.0,
2001-05-30 00:00:00+00:00,15.899999618530272,15.899999618530272,15.5,12.33752155303955,334100,0.0,
2001-05-31 00:00:00+00:00,15.699999809265137,15.899999618530272,15.5600004196167,12.60727882385254,297600,0.0,
2001-06-01 00:00:00+00:00,15.75,16.200000762939453,15.609999656677246,12.837368965148926,1358900,0.0,
2001-06-04 00:00:00+00:00,16.350000381469727,17.0,16.350000381469727,13.456226348876951,990600,0.0,
2001-06-05 00:00:00+00:00,16.989999771118164,17.459999084472656,16.979999542236328,13.527631759643556,356300,0.0,
2001-06-06 00:00:00+00:00,16.959999084472656,17.049999237060547,16.780000686645508,13.31341552734375,156900,0.0,
2001-06-07 00:00:00+00:00,16.610000610351562,17.299999237060547,16.5,13.662510871887209,356300,0.0,
2001-06-08 00:00:00+00:00,17.290000915527344,17.43000030517578,17.049999237060547,13.694252014160156,406000,0.0,
2001-06-11 00:00:00+00:00,17.229999542236328,17.299999237060547,16.75,13.424490928649902,127700,0.0,
2001-06-12 00:00:00+00:00,16.799999237060547,17.280000686645508,16.530000686645508,13.551436424255373,440600,0.0,
2001-06-13 00:00:00+00:00,17.100000381469727,17.260000228881836,16.950000762939453,13.456226348876951,237400,0.0,
2001-06-14 00:00:00+00:00,16.799999237060547,16.799999237060547,16.399999618530273,13.011919975280762,549400,0.0,
2001-06-15 00:00:00+00:00,16.149999618530273,16.25,16.0,12.765961647033691,257000,0.0,
2001-06-18 00:00:00+00:00,15.75,15.75,15.0,11.909079551696776,620500,0.0,
2001-06-19 00:00:00+00:00,15.34000015258789,15.5,14.949999809265137,12.059825897216797,1352900,0.0,
2001-06-20 00:00:00+00:00,15.25,15.600000381469728,15.25,12.226442337036133,304500,0.0,
2001-06-21 00:00:00+00:00,15.5,15.699999809265137,15.43000030517578,12.29784870147705,282700,0.0,
2001-06-22 00:00:00+00:00,15.579999923706056,15.579999923706056,14.899999618530272,11.82180404663086,202200,0.0,
2001-06-25 00:00:00+00:00,15.25,15.550000190734863,15.220000267028809,12.281981468200684,276500,0.0,
2001-06-26 00:00:00+00:00,15.25,15.550000190734863,15.25,12.258180618286133,266100,0.0,
2001-06-27 00:00:00+00:00,15.5,15.600000381469728,15.300000190734863,12.178838729858398,16000,0.0,
2001-06-28 00:00:00+00:00,15.25,15.359999656677246,14.850000381469728,11.85353946685791,435300,0.0,
2001-06-29 00:00:00+00:00,14.850000381469728,14.850000381469728,14.510000228881836,11.678987503051758,333300,0.0,
2001-07-02 00:00:00+00:00,14.649999618530272,14.649999618530272,14.4399995803833,11.512375831604004,385500,0.0,
2001-07-03 00:00:00+00:00,14.5,14.699999809265137,14.0,11.13153839111328,128000,0.0,
2001-07-05 00:00:00+00:00,14.119999885559082,14.119999885559082,13.079999923706056,10.417468070983888,677100,0.0,
2001-07-06 00:00:00+00:00,13.100000381469728,13.100000381469728,12.600000381469728,10.108037948608398,1156000,0.0,
2001-07-09 00:00:00+00:00,12.770000457763672,12.979999542236328,12.59000015258789,10.020764350891112,451600,0.0,
2001-07-10 00:00:00+00:00,12.90999984741211,12.920000076293944,11.649999618530272,9.322562217712402,885900,0.0,
2001-07-11 00:00:00+00:00,11.5,11.729999542236328,10.68000030517578,9.282892227172852,1130300,0.0,
2001-07-12 00:00:00+00:00,10.899999618530272,11.0,9.510000228881836,8.719571113586426,3254000,0.0,
2001-07-13 00:00:00+00:00,11.5,11.600000381469728,10.350000381469728,8.529154777526855,1558400,0.0,
2001-07-16 00:00:00+00:00,10.75,11.109999656677246,10.300000190734863,8.481546401977539,1243800,0.0,
2001-07-17 00:00:00+00:00,11.0600004196167,11.949999809265137,11.0600004196167,9.1242094039917,841600,0.0,
2001-07-18 00:00:00+00:00,11.65999984741211,11.81999969482422,10.800000190734863,8.57675838470459,894900,0.0,
2001-07-19 00:00:00+00:00,10.800000190734863,10.800000190734863,10.329999923706056,8.25146198272705,878100,0.0,
2001-07-20 00:00:00+00:00,10.899999618530272,11.350000381469728,10.800000190734863,8.679902076721191,810600,0.0,
2001-07-23 00:00:00+00:00,11.920000076293944,11.979999542236328,11.109999656677246,8.917925834655762,1151900,0.0,
2001-07-24 00:00:00+00:00,11.210000038146973,11.210000038146973,10.670000076293944,8.489483833312988,518800,0.0,
2001-07-25 00:00:00+00:00,10.5,10.6899995803833,10.229999542236328,8.370471000671387,1405300,0.0,
2001-07-26 00:00:00+00:00,10.359999656677246,10.449999809265137,10.149999618530272,8.148316383361816,741000,0.0,
2001-07-27 00:00:00+00:00,10.170000076293944,10.449999809265137,9.899999618530272,8.21972370147705,2540300,0.0,
2001-07-30 00:00:00+00:00,10.800000190734863,11.199999809265137,10.31999969482422,8.275261878967285,340800,0.0,
2001-07-31 00:00:00+00:00,10.350000381469728,10.630000114440918,10.220000267028809,8.11658000946045,393700,0.0,
2001-08-01 00:00:00+00:00,10.210000038146973,10.210000038146973,9.550000190734863,7.696072101593018,609600,0.0,
2001-08-02 00:00:00+00:00,9.869999885559082,10.100000381469728,9.869999885559082,7.910292625427246,695200,0.0,
2001-08-03 00:00:00+00:00,10.039999961853027,10.399999618530272,9.970000267028809,7.997567653656006,393400,0.0,
2001-08-06 00:00:00+00:00,10.010000228881836,10.079999923706056,9.75,7.791284084320068,444500,0.0,
2001-08-07 00:00:00+00:00,9.979999542236328,10.050000190734863,9.75,7.894425392150879,1235900,0.0,
2001-08-08 00:00:00+00:00,10.130000114440918,10.520000457763672,10.119999885559082,8.10864543914795,4021800,0.0,
2001-08-09 00:00:00+00:00,10.670000076293944,10.760000228881836,10.31999969482422,8.513283729553223,2274400,0.0,
2001-08-10 00:00:00+00:00,10.649999618530272,11.300000190734863,10.5,8.806846618652344,1388500,0.0,
2001-08-13 00:00:00+00:00,10.979999542236328,11.09000015258789,10.600000381469728,8.521220207214355,403000,0.0,
2001-08-14 00:00:00+00:00,10.68000030517578,10.699999809265137,10.079999923706056,8.11658000946045,1047900,0.0,
2001-08-15 00:00:00+00:00,10.350000381469728,11.06999969482422,10.34000015258789,8.703704833984375,1763600,0.0,
2001-08-16 00:00:00+00:00,11.100000381469728,11.520000457763672,11.100000381469728,9.076605796813965,1479200,0.0,
2001-08-17 00:00:00+00:00,11.300000190734863,11.300000190734863,10.300000190734863,8.211790084838867,758400,0.0,
2001-08-20 00:00:00+00:00,10.399999618530272,10.40999984741211,9.81999969482422,7.926162242889404,537000,0.0,
2001-08-21 00:00:00+00:00,9.989999771118164,10.149999618530272,9.350000381469728,7.537391185760498,637100,0.0,
2001-08-22 00:00:00+00:00,10.649999618530272,10.670000076293944,10.109999656677246,8.291130065917969,1530600,0.0,
2001-08-23 00:00:00+00:00,10.5,10.550000190734863,10.029999732971191,7.9578986167907715,907000,0.0,
2001-08-24 00:00:00+00:00,9.989999771118164,9.989999771118164,9.34000015258789,7.561197757720947,1403100,0.0,
2001-08-27 00:00:00+00:00,9.529999732971191,9.850000381469728,9.399999618530272,7.743679046630859,70100,0.0,
2001-08-28 00:00:00+00:00,9.8100004196167,10.0,9.75,7.775414943695068,192200,0.0,
2001-08-29 00:00:00+00:00,9.850000381469728,10.520000457763672,9.850000381469728,8.076910018920898,512500,0.0,
2001-08-30 00:00:00+00:00,10.100000381469728,10.380000114440918,10.0,7.98963451385498,282600,0.0,
