date,PCH_Open,PCH_High,PCH_Low,PCH_Close,PCH_Volume,PCH_Dividends,PCH_Stock Splits
1980-03-17 00:00:00+00:00,0.0,14.913909912109377,14.753545761108398,1.919518232345581,25021,0.0,
1980-03-18 00:00:00+00:00,0.0,15.020819664001465,14.53972625732422,1.9056092500686648,10991,0.0,
1980-03-19 00:00:00+00:00,0.0,14.753545761108398,14.53972625732422,1.8917001485824585,3975,0.0,
1980-03-20 00:00:00+00:00,0.0,14.486270904541016,14.21899700164795,1.8499714136123655,68750,0.0,
1980-03-21 00:00:00+00:00,0.0,14.11208724975586,13.79135799407959,1.7943321466445925,175615,0.0,
1980-03-24 00:00:00+00:00,0.0,14.005176544189451,13.737902641296388,1.7873774766921997,8418,0.0,
1980-03-25 00:00:00+00:00,0.0,13.6844482421875,13.47062873840332,1.7665126323699951,12160,0.0,
1980-03-26 00:00:00+00:00,0.0,13.6844482421875,13.6844482421875,1.7804231643676758,31569,0.0,
1980-03-27 00:00:00+00:00,0.0,13.577537536621094,13.310263633728027,1.752604365348816,13095,0.0,
1980-03-28 00:00:00+00:00,0.0,13.79135799407959,13.36371898651123,1.7804231643676758,9588,0.0,
1980-03-31 00:00:00+00:00,0.0,13.630992889404297,13.524083137512209,1.7665126323699951,10289,0.0,
1980-04-01 00:00:00+00:00,0.0,14.058631896972656,13.577537536621094,1.829106330871582,14264,0.0,
1980-04-02 00:00:00+00:00,0.0,13.951722145080566,13.737902641296388,1.7873774766921997,4677,0.0,
1980-04-03 00:00:00+00:00,0.0,14.058631896972656,13.6844482421875,1.7804231643676758,7015,0.0,
1980-04-07 00:00:00+00:00,0.0,13.6844482421875,13.36371898651123,1.7665126323699951,13095,0.0,
1980-04-08 00:00:00+00:00,0.0,13.36371898651123,13.04298973083496,1.7108755111694336,64307,0.0,
1980-04-09 00:00:00+00:00,0.0,13.04298973083496,12.82917022705078,1.6691466569900513,36479,0.0,
1980-04-10 00:00:00+00:00,0.0,12.936079978942873,12.775714874267578,1.6621918678283691,12160,0.0,
1980-04-11 00:00:00+00:00,0.0,12.882624626159668,12.775714874267578,1.6621918678283691,3741,0.0,
1980-04-14 00:00:00+00:00,0.0,12.882624626159668,12.775714874267578,1.6761012077331543,5378,0.0,
1980-04-15 00:00:00+00:00,0.0,12.936079978942873,12.668805122375488,1.6482819318771362,13329,0.0,
1980-04-16 00:00:00+00:00,0.0,12.775714874267578,12.561896324157717,1.6621918678283691,15901,0.0,
1980-04-17 00:00:00+00:00,0.0,12.615350723266602,12.401531219482422,1.627418041229248,76233,0.0,
1980-04-18 00:00:00+00:00,0.0,12.722260475158691,12.508440971374512,1.6413276195526123,5378,0.0,
