date,VET_Open,VET_High,VET_Low,VET_Close,VET_Volume,VET_Dividends,VET_Stock Splits
2010-09-14 00:00:00+00:00,36.11000061035156,36.619998931884766,36.02999877929688,19.20376968383789,7300,0.0,
2010-09-15 00:00:00+00:00,36.20000076293945,36.560001373291016,35.79999923706055,19.22479248046875,6000,0.0,
2010-09-16 00:00:00+00:00,37.02999877929688,37.02999877929688,36.45000076293945,19.35625267028809,8500,0.0,
2010-09-17 00:00:00+00:00,36.91999816894531,36.970001220703125,36.31999969482422,19.119638442993164,6600,0.0,
2010-09-20 00:00:00+00:00,36.58000183105469,37.08000183105469,36.58000183105469,19.42460823059082,4300,0.0,
2010-09-21 00:00:00+00:00,36.88999938964844,37.31999969482422,36.7400016784668,19.61393165588379,4500,0.0,
2010-09-22 00:00:00+00:00,37.29999923706055,37.43999862670898,36.70000076293945,19.44038963317871,7000,0.0,
2010-09-23 00:00:00+00:00,36.720001220703125,37.209999084472656,36.720001220703125,19.56658744812012,4100,0.0,
2010-09-24 00:00:00+00:00,37.540000915527344,37.540000915527344,37.0,19.45616912841797,7000,0.0,
2010-09-27 00:00:00+00:00,36.65999984741211,36.79999923706055,36.4900016784668,19.308942794799805,11000,0.0,
2010-09-28 00:00:00+00:00,36.470001220703125,36.470001220703125,35.77000045776367,19.00764274597168,3100,0.19,
2010-09-29 00:00:00+00:00,36.25,36.84999847412109,36.220001220703125,19.435789108276367,31900,0.0,
2010-09-30 00:00:00+00:00,37.31999969482422,37.38999938964844,37.209999084472656,19.742366790771484,6200,0.0,
2010-10-01 00:00:00+00:00,37.7400016784668,37.90999984741211,37.18000030517578,19.97493553161621,4800,0.0,
2010-10-04 00:00:00+00:00,37.459999084472656,37.58000183105469,36.970001220703125,19.66307258605957,7300,0.0,
2010-10-05 00:00:00+00:00,37.65999984741211,37.79999923706055,37.33000183105469,19.8745059967041,6500,0.0,
2010-10-06 00:00:00+00:00,38.040000915527344,38.290000915527344,37.84000015258789,20.133514404296875,20700,0.0,
2010-10-07 00:00:00+00:00,37.900001525878906,38.16999816894531,37.61000061035156,19.879793167114254,2600,0.0,
2010-10-08 00:00:00+00:00,37.61000061035156,38.81999969482422,37.61000061035156,20.450668334960938,14200,0.0,
2010-10-11 00:00:00+00:00,38.68999862670898,38.68999862670898,38.68999862670898,20.450668334960938,0,0.0,
2010-10-12 00:00:00+00:00,38.810001373291016,39.59000015258789,38.709999084472656,20.92638397216797,37700,0.0,
2010-10-13 00:00:00+00:00,39.79999923706055,40.40999984741211,39.72999954223633,21.248815536499023,28600,0.0,
2010-10-14 00:00:00+00:00,39.720001220703125,39.7400016784668,39.040000915527344,20.788957595825195,11400,0.0,
2010-10-15 00:00:00+00:00,38.93000030517578,39.5,38.88999938964844,20.6832218170166,26800,0.0,
2010-10-18 00:00:00+00:00,39.02999877929688,39.38999938964844,39.02000045776367,20.820667266845703,31800,0.0,
2010-10-19 00:00:00+00:00,38.11000061035156,38.65999984741211,38.11000061035156,20.223369598388672,6200,0.0,
2010-10-20 00:00:00+00:00,38.220001220703125,39.470001220703125,38.13999938964844,20.49823570251465,7700,0.0,
2010-10-21 00:00:00+00:00,38.70000076293945,38.810001373291016,38.13999938964844,20.239221572875977,6600,0.0,
2010-10-22 00:00:00+00:00,38.11000061035156,38.43000030517578,38.02000045776367,20.313232421875,5000,0.0,
2010-10-25 00:00:00+00:00,38.77999877929688,39.15999984741211,38.720001220703125,20.614511489868164,15500,0.0,
2010-10-26 00:00:00+00:00,38.97999954223633,39.209999084472656,38.97999954223633,20.71495056152344,7000,0.0,
2010-10-27 00:00:00+00:00,38.77999877929688,39.0099983215332,38.560001373291016,20.608718872070312,10100,0.19,
2010-10-28 00:00:00+00:00,38.720001220703125,38.88999938964844,38.66999816894531,20.63527107238769,5400,0.0,
2010-10-29 00:00:00+00:00,39.369998931884766,39.369998931884766,38.970001220703125,20.74681282043457,5100,0.0,
2010-11-01 00:00:00+00:00,39.58000183105469,39.630001068115234,39.310001373291016,20.890241622924805,1400,0.0,
2010-11-02 00:00:00+00:00,39.33000183105469,39.470001220703125,39.33000183105469,20.948654174804688,2800,0.0,
2010-11-03 00:00:00+00:00,39.61000061035156,39.61000061035156,39.15999984741211,21.007081985473636,2200,0.0,
2010-11-04 00:00:00+00:00,40.27000045776367,40.27999877929688,40.119998931884766,21.352325439453125,5900,0.0,
2010-11-05 00:00:00+00:00,40.08000183105469,40.959999084472656,40.06999969482422,21.33108901977539,14600,0.0,
2010-11-08 00:00:00+00:00,39.790000915527344,40.130001068115234,39.790000915527344,21.29922103881836,2000,0.0,
2010-11-09 00:00:00+00:00,40.56999969482422,40.790000915527344,40.52000045776367,21.522294998168945,2800,0.0,
2010-11-10 00:00:00+00:00,40.459999084472656,41.65999984741211,40.31999969482422,22.04282569885254,11000,0.0,
2010-11-11 00:00:00+00:00,41.68999862670898,41.7599983215332,41.25,21.995023727416992,6700,0.0,
2010-11-12 00:00:00+00:00,41.18999862670898,41.18999862670898,39.75,21.16112327575684,4400,0.0,
2010-11-15 00:00:00+00:00,39.900001525878906,39.970001220703125,39.38999938964844,20.980531692504883,18100,0.0,
2010-11-16 00:00:00+00:00,38.25,38.720001220703125,37.790000915527344,20.54497718811035,15000,0.0,
2010-11-17 00:00:00+00:00,38.84999847412109,39.43999862670898,38.209999084472656,20.321895599365234,156200,0.0,
2010-11-18 00:00:00+00:00,39.84000015258789,40.18000030517578,39.52999877929688,20.9964542388916,14700,0.0,
2010-11-19 00:00:00+00:00,39.11000061035156,39.290000915527344,39.11000061035156,20.86898422241211,2800,0.0,
2010-11-22 00:00:00+00:00,39.09999847412109,39.209999084472656,38.83000183105469,20.757442474365234,3900,0.0,
2010-11-23 00:00:00+00:00,38.720001220703125,38.869998931884766,38.59000015258789,20.63527107238769,8500,0.0,
2010-11-24 00:00:00+00:00,38.970001220703125,39.810001373291016,38.970001220703125,21.14518547058105,6900,0.0,
2010-11-26 00:00:00+00:00,40.630001068115234,40.75,40.630001068115234,21.684215545654297,5600,0.19,
2010-11-29 00:00:00+00:00,40.79999923706055,40.83000183105469,40.18999862670898,21.44939613342285,4600,0.0,
2010-11-30 00:00:00+00:00,41.31999969482422,42.0,40.630001068115234,21.82832336425781,11700,0.0,
2010-12-01 00:00:00+00:00,41.02999877929688,42.36000061035156,41.02999877929688,22.60218620300293,2200,0.0,
2010-12-02 00:00:00+00:00,42.93000030517578,43.68000030517578,42.88999938964844,23.087839126586918,6500,0.0,
2010-12-03 00:00:00+00:00,43.119998931884766,43.27999877929688,42.900001525878906,22.911720275878903,1900,0.0,
2010-12-06 00:00:00+00:00,42.709999084472656,43.400001525878906,42.709999084472656,23.10919570922852,4100,0.0,
2010-12-07 00:00:00+00:00,43.790000915527344,43.790000915527344,42.880001068115234,22.991783142089844,19300,0.0,
2010-12-08 00:00:00+00:00,42.84999847412109,43.13999938964844,42.38999938964844,22.628875732421875,34800,0.0,
2010-12-09 00:00:00+00:00,42.619998931884766,43.060001373291016,42.560001373291016,22.874364852905277,38600,0.0,
2010-12-10 00:00:00+00:00,43.0,43.09999847412109,43.0,23.0024528503418,18100,0.0,
2010-12-13 00:00:00+00:00,43.650001525878906,43.90999984741211,43.290000915527344,23.43475341796875,3200,0.0,
2010-12-14 00:00:00+00:00,43.45000076293945,44.41999816894531,43.45000076293945,23.504138946533203,4300,0.0,
2010-12-15 00:00:00+00:00,44.54999923706055,44.68999862670898,44.27999877929688,23.85102653503418,7400,0.0,
2010-12-16 00:00:00+00:00,45.0,45.33000183105469,45.0,24.160572052001957,7900,0.0,
2010-12-17 00:00:00+00:00,44.650001525878906,44.650001525878906,44.209999084472656,23.610883712768555,2100,0.0,
2010-12-20 00:00:00+00:00,45.36000061035156,46.27999877929688,44.869998931884766,24.096534729003903,6900,0.0,
2010-12-21 00:00:00+00:00,44.790000915527344,46.119998931884766,44.790000915527344,24.582204818725582,4300,0.0,
2010-12-22 00:00:00+00:00,46.380001068115234,46.880001068115234,46.130001068115234,24.619558334350582,6300,0.0,
2010-12-23 00:00:00+00:00,46.43000030517578,46.58000183105469,46.220001220703125,24.75832748413086,5100,0.0,
2010-12-27 00:00:00+00:00,46.38999938964844,46.38999938964844,46.38999938964844,24.75832748413086,0,0.0,
2010-12-28 00:00:00+00:00,46.38999938964844,46.38999938964844,46.38999938964844,24.75832748413086,0,0.0,
2010-12-29 00:00:00+00:00,46.959999084472656,47.27000045776367,46.54999923706055,25.33173179626465,23600,0.19,
2010-12-30 00:00:00+00:00,47.18999862670898,47.27000045776367,46.75,25.07986068725586,11400,0.0,
2010-12-31 00:00:00+00:00,46.77000045776367,47.06999969482422,46.7400016784668,25.15488624572754,15300,0.0,
2011-01-03 00:00:00+00:00,46.93999862670898,46.93999862670898,46.93999862670898,25.15488624572754,0,0.0,
2011-01-04 00:00:00+00:00,46.5099983215332,47.060001373291016,45.84999847412109,24.597566604614254,5400,0.0,
2011-01-05 00:00:00+00:00,44.79999923706055,45.59999847412109,44.79999923706055,24.43678855895996,4100,0.0,
2011-01-06 00:00:00+00:00,45.4900016784668,45.4900016784668,45.06999969482422,24.21706199645996,3900,0.0,
2011-01-07 00:00:00+00:00,45.41999816894531,45.47999954223633,45.2599983215332,24.254581451416016,1500,0.0,
2011-01-10 00:00:00+00:00,45.13999938964844,46.369998931884766,45.13999938964844,24.849428176879883,4400,0.0,
2011-01-11 00:00:00+00:00,46.84999847412109,47.119998931884766,46.560001373291016,25.03699493408203,4400,0.0,
2011-01-12 00:00:00+00:00,47.369998931884766,47.369998931884766,46.400001525878906,24.865503311157227,3000,0.0,
2011-01-13 00:00:00+00:00,46.470001220703125,46.93000030517578,46.27000045776367,24.79584503173828,16400,0.0,
2011-01-14 00:00:00+00:00,46.09999847412109,46.66999816894531,45.75,24.844072341918945,6100,0.0,
2011-01-18 00:00:00+00:00,46.58000183105469,46.59999847412109,46.36000061035156,24.972679138183597,6300,0.0,
2011-01-19 00:00:00+00:00,46.52000045776367,46.52000045776367,45.470001220703125,24.36712074279785,4200,0.0,
2011-01-20 00:00:00+00:00,45.220001220703125,45.31999969482422,45.06999969482422,24.17419815063477,3200,0.0,
2011-01-21 00:00:00+00:00,46.36000061035156,46.77000045776367,46.08000183105469,24.694015502929688,4500,0.0,
2011-01-24 00:00:00+00:00,46.02000045776367,46.150001525878906,45.720001220703125,24.624351501464844,16200,0.0,
2011-01-25 00:00:00+00:00,46.0099983215332,46.0099983215332,45.70000076293945,24.57612419128418,2100,0.0,
2011-01-26 00:00:00+00:00,46.41999816894531,46.459999084472656,46.25,24.82798767089844,6100,0.0,
2011-01-27 00:00:00+00:00,46.66999816894531,47.47999954223633,46.65999984741211,25.53828430175781,18300,0.19,
2011-01-28 00:00:00+00:00,47.38999938964844,47.38999938964844,46.72999954223633,25.242326736450195,6200,0.0,
2011-01-31 00:00:00+00:00,47.34999847412109,47.650001525878906,47.13999938964844,25.3660945892334,5800,0.0,
2011-02-01 00:00:00+00:00,47.68000030517578,48.13999938964844,47.400001525878906,25.753530502319336,3200,0.0,
2011-02-02 00:00:00+00:00,48.06999969482422,48.09000015258789,47.560001373291016,25.775060653686523,4900,0.0,
