date,UFPI_Open,UFPI_High,UFPI_Low,UFPI_Close,UFPI_Volume,UFPI_Dividends,UFPI_Stock Splits
1993-12-13 00:00:00+00:00,2.916666984558105,2.916666984558105,2.791666984558105,2.248859643936157,57900,0.0,
1993-12-14 00:00:00+00:00,2.916666984558105,2.916666984558105,2.75,2.282423973083496,91800,0.0,
1993-12-15 00:00:00+00:00,2.75,2.791666984558105,2.7083330154418945,2.248859643936157,104100,0.0,
1993-12-16 00:00:00+00:00,2.791666984558105,2.9583330154418945,2.75,2.3831191062927246,99300,0.0,
1993-12-17 00:00:00+00:00,2.9583330154418945,2.9583330154418945,2.8333330154418945,2.3831191062927246,86700,0.0,
1993-12-20 00:00:00+00:00,2.8333330154418945,3.041666984558105,2.8333330154418945,2.4502501487731934,170700,0.0,
1993-12-21 00:00:00+00:00,3.041666984558105,3.125,2.916666984558105,2.483814001083374,322800,0.0,
1993-12-22 00:00:00+00:00,3.125,3.2083330154418945,3.0833330154418945,2.483814001083374,374100,0.0,
1993-12-23 00:00:00+00:00,3.166666984558105,3.166666984558105,3.041666984558105,2.550945281982422,106800,0.0,
1993-12-27 00:00:00+00:00,3.166666984558105,3.25,3.0833330154418945,2.618074655532837,117000,0.0,
1993-12-28 00:00:00+00:00,3.25,3.25,3.166666984558105,2.618074655532837,67800,0.0,
1993-12-29 00:00:00+00:00,3.25,3.4583330154418945,3.2083330154418945,2.7858996391296387,366600,0.0,
1993-12-30 00:00:00+00:00,3.4583330154418945,3.5833330154418945,3.375,2.886595726013184,560400,0.0,
1993-12-31 00:00:00+00:00,3.5833330154418945,3.6666669845581055,3.5,2.953725099563598,295200,0.0,
1994-01-03 00:00:00+00:00,3.6666669845581055,3.6666669845581055,3.416666984558105,2.819463968276977,627900,0.0,
1994-01-04 00:00:00+00:00,3.5,3.5,3.2083330154418945,2.651638984680176,314100,0.0,
1994-01-05 00:00:00+00:00,3.25,3.375,3.25,2.6852049827575684,111900,0.0,
1994-01-06 00:00:00+00:00,3.375,3.375,3.3333330154418945,2.6852049827575684,76800,0.0,
1994-01-07 00:00:00+00:00,3.375,3.375,3.3333330154418945,2.6852049827575684,69300,0.0,
1994-01-10 00:00:00+00:00,3.375,3.375,3.3333330154418945,2.7187693119049072,126300,0.0,
1994-01-11 00:00:00+00:00,3.375,3.375,3.25,2.6852049827575684,206100,0.0,
1994-01-12 00:00:00+00:00,3.3333330154418945,3.3333330154418945,3.2083330154418945,2.5845088958740234,111600,0.0,
1994-01-13 00:00:00+00:00,3.25,3.375,3.125,2.7187693119049072,233100,0.0,
1994-01-14 00:00:00+00:00,3.375,3.375,3.291666984558105,2.7187693119049072,417000,0.0,
1994-01-17 00:00:00+00:00,3.375,3.375,3.25,2.651638984680176,228300,0.0,
1994-01-18 00:00:00+00:00,3.3333330154418945,3.3333330154418945,3.2083330154418945,2.618074655532837,110700,0.0,
1994-01-19 00:00:00+00:00,3.3333330154418945,3.3333330154418945,3.25,2.6852049827575684,27600,0.0,
1994-01-20 00:00:00+00:00,3.25,3.3333330154418945,3.2083330154418945,2.5845088958740234,137100,0.0,
1994-01-21 00:00:00+00:00,3.2083330154418945,3.3333330154418945,3.2083330154418945,2.6852049827575684,104100,0.0,
1994-01-24 00:00:00+00:00,3.3333330154418945,3.3333330154418945,3.25,2.6852049827575684,714600,0.0,
1994-01-25 00:00:00+00:00,3.3333330154418945,3.3333330154418945,3.25,2.6852049827575684,200400,0.0,
1994-01-26 00:00:00+00:00,3.3333330154418945,3.3333330154418945,3.25,2.651638984680176,242400,0.0,
1994-01-27 00:00:00+00:00,3.3333330154418945,3.3333330154418945,3.291666984558105,2.6852049827575684,174300,0.0,
1994-01-28 00:00:00+00:00,3.3333330154418945,3.375,3.291666984558105,2.6852049827575684,347100,0.0,
1994-01-31 00:00:00+00:00,3.3333330154418945,3.3333330154418945,3.291666984558105,2.6852049827575684,235200,0.0,
1994-02-01 00:00:00+00:00,3.3333330154418945,3.3333330154418945,3.291666984558105,2.6852049827575684,189900,0.0,
1994-02-02 00:00:00+00:00,3.3333330154418945,3.375,3.291666984558105,2.7187693119049072,50700,0.0,
1994-02-03 00:00:00+00:00,3.375,3.375,3.291666984558105,2.6852049827575684,78300,0.0,
1994-02-04 00:00:00+00:00,3.375,3.375,3.125,2.51737904548645,226800,0.0,
1994-02-07 00:00:00+00:00,3.2083330154418945,3.2083330154418945,2.9583330154418945,2.550945281982422,1359000,0.0,
1994-02-08 00:00:00+00:00,3.2083330154418945,3.25,3.0833330154418945,2.550945281982422,61200,0.0,
1994-02-09 00:00:00+00:00,3.25,3.3333330154418945,3.125,2.6852049827575684,318000,0.0,
1994-02-10 00:00:00+00:00,3.375,3.375,3.25,2.7187693119049072,83100,0.0,
1994-02-11 00:00:00+00:00,3.25,3.3333330154418945,3.25,2.651638984680176,45900,0.0,
1994-02-14 00:00:00+00:00,3.3333330154418945,3.375,3.25,2.7187693119049072,233400,0.0,
1994-02-15 00:00:00+00:00,3.375,3.375,3.25,2.7187693119049072,9000,0.0,
1994-02-16 00:00:00+00:00,3.3333330154418945,3.375,3.25,2.651638984680176,118800,0.0,
1994-02-17 00:00:00+00:00,3.25,3.375,3.25,2.618074655532837,23400,0.0,
1994-02-18 00:00:00+00:00,3.25,3.375,3.2083330154418945,2.6852049827575684,68100,0.0,
1994-02-22 00:00:00+00:00,3.3333330154418945,3.3333330154418945,3.2083330154418945,2.5845088958740234,53700,0.0,
1994-02-23 00:00:00+00:00,3.291666984558105,3.291666984558105,3.166666984558105,2.550945281982422,41400,0.0,
1994-02-24 00:00:00+00:00,3.125,3.2083330154418945,3.125,2.51737904548645,30300,0.0,
1994-02-25 00:00:00+00:00,3.2083330154418945,3.2083330154418945,3.125,2.5845088958740234,45000,0.0,
1994-02-28 00:00:00+00:00,3.2083330154418945,3.2083330154418945,3.125,2.5845088958740234,40500,0.0,
1994-03-01 00:00:00+00:00,3.125,3.2083330154418945,3.125,2.5845088958740234,42900,0.0,
1994-03-02 00:00:00+00:00,3.166666984558105,3.166666984558105,3.041666984558105,2.483814001083374,25200,0.0,
1994-03-03 00:00:00+00:00,3.166666984558105,3.166666984558105,3.0833330154418945,2.483814001083374,6900,0.0,
1994-03-04 00:00:00+00:00,3.0833330154418945,3.166666984558105,3.0833330154418945,2.483814001083374,386100,0.0,
1994-03-07 00:00:00+00:00,3.0833330154418945,3.2083330154418945,3.0833330154418945,2.5845088958740234,32100,0.0,
1994-03-08 00:00:00+00:00,3.2083330154418945,3.2083330154418945,3.125,2.5845088958740234,23400,0.0,
1994-03-09 00:00:00+00:00,3.2083330154418945,3.2083330154418945,3.125,2.5845088958740234,18300,0.0,
1994-03-10 00:00:00+00:00,3.2083330154418945,3.2083330154418945,3.125,2.51737904548645,25800,0.0,
1994-03-11 00:00:00+00:00,3.2083330154418945,3.2083330154418945,3.125,2.5845088958740234,69000,0.0,
1994-03-14 00:00:00+00:00,3.125,3.25,3.125,2.51737904548645,54000,0.0,
1994-03-15 00:00:00+00:00,3.25,3.25,3.041666984558105,2.4502501487731934,729600,0.0,
1994-03-16 00:00:00+00:00,3.0833330154418945,3.0833330154418945,2.875,2.416684150695801,131100,0.0,
1994-03-17 00:00:00+00:00,2.9583330154418945,2.9583330154418945,2.791666984558105,2.315988540649414,100800,0.0,
1994-03-18 00:00:00+00:00,2.8333330154418945,2.8333330154418945,2.75,2.215294599533081,510000,0.0,
1994-03-21 00:00:00+00:00,2.75,2.875,2.541666984558105,2.148163318634033,778800,0.0,
1994-03-22 00:00:00+00:00,2.75,2.791666984558105,2.666666984558105,2.181728839874268,196500,0.0,
1994-03-23 00:00:00+00:00,2.791666984558105,2.8333330154418945,2.7083330154418945,2.248859643936157,274800,0.0,
1994-03-24 00:00:00+00:00,2.875,2.875,2.75,2.282423973083496,48900,0.0,
1994-03-25 00:00:00+00:00,2.8333330154418945,2.916666984558105,2.75,2.3495538234710693,710100,0.0,
1994-03-28 00:00:00+00:00,2.9583330154418945,2.9583330154418945,2.8333330154418945,2.282423973083496,143400,0.0,
1994-03-29 00:00:00+00:00,2.8333330154418945,2.9583330154418945,2.8333330154418945,2.3495538234710693,62400,0.0,
1994-03-30 00:00:00+00:00,2.875,2.916666984558105,2.791666984558105,2.3495538234710693,133200,0.0,
1994-03-31 00:00:00+00:00,2.916666984558105,2.916666984558105,2.791666984558105,2.315988540649414,46500,0.0,
1994-04-04 00:00:00+00:00,2.75,2.875,2.7083330154418945,2.282423973083496,96600,0.0,
1994-04-05 00:00:00+00:00,2.7083330154418945,2.8333330154418945,2.7083330154418945,2.248859643936157,40200,0.0,
1994-04-06 00:00:00+00:00,2.8333330154418945,2.8333330154418945,2.75,2.215294599533081,65100,0.0,
1994-04-07 00:00:00+00:00,2.75,2.8333330154418945,2.75,2.282423973083496,73500,0.0,
1994-04-08 00:00:00+00:00,2.8333330154418945,2.8333330154418945,2.75,2.248859643936157,53400,0.0,
1994-04-11 00:00:00+00:00,2.8333330154418945,2.8333330154418945,2.75,2.215294599533081,34800,0.0,
1994-04-12 00:00:00+00:00,2.75,2.8333330154418945,2.75,2.215294599533081,49500,0.0,
1994-04-13 00:00:00+00:00,2.7083330154418945,2.8333330154418945,2.7083330154418945,2.248859643936157,16200,0.0,
1994-04-14 00:00:00+00:00,2.8333330154418945,2.8333330154418945,2.7083330154418945,2.248859643936157,32400,0.0,
1994-04-15 00:00:00+00:00,2.7083330154418945,2.791666984558105,2.7083330154418945,2.248859643936157,47100,0.0,
1994-04-18 00:00:00+00:00,2.8333330154418945,2.8333330154418945,2.666666984558105,2.148163318634033,51900,0.0,
1994-04-19 00:00:00+00:00,2.625,2.75,2.625,2.148163318634033,81600,0.0,
1994-04-20 00:00:00+00:00,2.625,2.7083330154418945,2.4583330154418945,2.0474679470062256,326100,0.0,
1994-04-21 00:00:00+00:00,2.541666984558105,2.5833330154418945,2.4583330154418945,2.08103346824646,105600,0.0,
1994-04-22 00:00:00+00:00,2.4583330154418945,2.5833330154418945,2.4583330154418945,1.980338454246521,32700,0.0,
1994-04-25 00:00:00+00:00,2.5833330154418945,2.5833330154418945,2.5,2.08103346824646,32100,0.0,
1994-04-26 00:00:00+00:00,2.5833330154418945,2.5833330154418945,2.5,2.08103346824646,35700,0.0,
1994-04-28 00:00:00+00:00,2.5625,2.5833330154418945,2.5,2.0139029026031494,46500,0.0,
1994-04-29 00:00:00+00:00,2.5833330154418945,2.5833330154418945,2.5,2.0474679470062256,74100,0.0,
1994-05-02 00:00:00+00:00,2.5833330154418945,2.625,2.5,2.0474679470062256,55200,0.0,
1994-05-03 00:00:00+00:00,2.625,2.625,2.5,2.0139029026031494,74400,0.0,
1994-05-04 00:00:00+00:00,2.625,2.625,2.541666984558105,2.0474679470062256,61800,0.0,
1994-05-05 00:00:00+00:00,2.625,2.625,2.541666984558105,2.0474679470062256,94500,0.0,
1994-05-06 00:00:00+00:00,2.541666984558105,2.625,2.479166984558105,1.9971203804016116,155400,0.0,
1994-05-09 00:00:00+00:00,2.4583330154418945,2.5833330154418945,2.416666984558105,1.9467735290527344,37500,0.0,
1994-05-10 00:00:00+00:00,2.416666984558105,2.541666984558105,2.416666984558105,1.980338454246521,55500,0.0,
1994-05-11 00:00:00+00:00,2.541666984558105,2.541666984558105,2.3333330154418945,1.9132080078125,146700,0.0,
1994-05-12 00:00:00+00:00,2.416666984558105,2.416666984558105,2.3333330154418945,1.879642128944397,121200,0.0,
1994-05-13 00:00:00+00:00,2.416666984558105,2.416666984558105,2.3333330154418945,1.9467735290527344,66900,0.0,
1994-05-16 00:00:00+00:00,2.416666984558105,2.416666984558105,2.3333330154418945,1.879642128944397,108900,0.0,
1994-05-17 00:00:00+00:00,2.375,2.375,2.291666984558105,1.879642128944397,17100,0.0,
1994-05-18 00:00:00+00:00,2.375,2.416666984558105,2.291666984558105,1.9467735290527344,53700,0.0,
1994-05-19 00:00:00+00:00,2.416666984558105,2.416666984558105,2.291666984558105,1.9467735290527344,239700,0.0,
1994-05-20 00:00:00+00:00,2.3333330154418945,2.416666984558105,2.3333330154418945,1.9467735290527344,106800,0.0,
1994-05-23 00:00:00+00:00,2.416666984558105,2.416666984558105,2.3333330154418945,1.9132080078125,10500,0.0,
1994-05-24 00:00:00+00:00,2.416666984558105,2.416666984558105,2.3333330154418945,1.879642128944397,13500,0.0,
1994-05-25 00:00:00+00:00,2.416666984558105,2.416666984558105,2.3333330154418945,1.9164934158325195,45300,0.004,
1994-05-26 00:00:00+00:00,2.3333330154418945,2.375,2.3333330154418945,1.9164934158325195,61200,0.0,
1994-05-27 00:00:00+00:00,2.375,2.375,2.291666984558105,1.8492488861083984,12600,0.0,
1994-05-31 00:00:00+00:00,2.375,2.375,2.166666984558105,1.81562602519989,384300,0.0,
1994-06-01 00:00:00+00:00,2.25,2.25,2.0833330154418945,1.6811343431472778,166500,0.0,
1994-06-02 00:00:00+00:00,2.2083330154418945,2.25,2.0833330154418945,1.81562602519989,191400,0.0,
1994-06-03 00:00:00+00:00,2.229166984558105,2.25,2.229166984558105,1.81562602519989,71400,0.0,
1994-06-06 00:00:00+00:00,2.3333330154418945,2.4583330154418945,2.2083330154418945,1.9501169919967647,138300,0.0,
1994-06-07 00:00:00+00:00,2.4583330154418945,2.5,2.3333330154418945,1.9501169919967647,95100,0.0,
1994-06-08 00:00:00+00:00,2.5,2.5,2.375,1.966927170753479,79500,0.0,
1994-06-09 00:00:00+00:00,2.375,2.5,2.375,2.0173611640930176,61500,0.0,
1994-06-10 00:00:00+00:00,2.5,2.541666984558105,2.375,2.0509846210479736,112200,0.0,
1994-06-13 00:00:00+00:00,2.541666984558105,2.541666984558105,2.416666984558105,1.9501169919967647,92400,0.0,
1994-06-14 00:00:00+00:00,2.541666984558105,2.5833330154418945,2.416666984558105,2.084606647491455,69600,0.0,
1994-06-15 00:00:00+00:00,2.5,2.625,2.5,2.118229389190674,84900,0.0,
1994-06-16 00:00:00+00:00,2.625,2.625,2.5,2.118229389190674,69600,0.0,
1994-06-17 00:00:00+00:00,2.625,2.625,2.541666984558105,2.0509846210479736,43200,0.0,
1994-06-20 00:00:00+00:00,2.625,2.625,2.5,2.0173611640930176,7800,0.0,
1994-06-21 00:00:00+00:00,2.625,2.625,2.375,1.983738899230957,235500,0.0,
1994-06-22 00:00:00+00:00,2.5,2.5,2.375,1.9164934158325195,3900,0.0,
1994-06-23 00:00:00+00:00,2.5,2.5,2.375,1.9501169919967647,15000,0.0,
1994-06-24 00:00:00+00:00,2.375,2.5,2.375,2.0173611640930176,8100,0.0,
1994-06-27 00:00:00+00:00,2.375,2.5,2.375,1.983738899230957,55800,0.0,
1994-06-28 00:00:00+00:00,2.4583330154418945,2.4583330154418945,2.291666984558105,1.8492488861083984,68700,0.0,
1994-06-29 00:00:00+00:00,2.375,2.416666984558105,2.291666984558105,1.9501169919967647,11400,0.0,
1994-06-30 00:00:00+00:00,2.3333330154418945,2.416666984558105,2.3333330154418945,1.9164934158325195,476400,0.0,
1994-07-01 00:00:00+00:00,2.3333330154418945,2.416666984558105,2.3333330154418945,1.8828701972961424,31800,0.0,
1994-07-05 00:00:00+00:00,2.375,2.375,2.375,1.9164934158325195,9600,0.0,
1994-07-06 00:00:00+00:00,2.291666984558105,2.416666984558105,2.291666984558105,1.9164934158325195,14100,0.0,
1994-07-07 00:00:00+00:00,2.291666984558105,2.375,2.291666984558105,1.9164934158325195,40500,0.0,
1994-07-08 00:00:00+00:00,2.291666984558105,2.3333330154418945,2.291666984558105,1.8828701972961424,6000,0.0,
1994-07-11 00:00:00+00:00,2.291666984558105,2.416666984558105,2.291666984558105,1.8492488861083984,41700,0.0,
1994-07-12 00:00:00+00:00,2.291666984558105,2.416666984558105,2.291666984558105,1.9501169919967647,21000,0.0,
1994-07-13 00:00:00+00:00,2.291666984558105,2.3333330154418945,2.291666984558105,1.8828701972961424,22200,0.0,
1994-07-14 00:00:00+00:00,2.291666984558105,2.416666984558105,2.291666984558105,1.8492488861083984,56700,0.0,
1994-07-15 00:00:00+00:00,2.291666984558105,2.416666984558105,2.291666984558105,1.9501169919967647,10200,0.0,
1994-07-18 00:00:00+00:00,2.416666984558105,2.416666984558105,2.291666984558105,1.8492488861083984,15300,0.0,
1994-07-19 00:00:00+00:00,2.291666984558105,2.416666984558105,2.291666984558105,1.9501169919967647,19500,0.0,
1994-07-20 00:00:00+00:00,2.291666984558105,2.5,2.291666984558105,2.0173611640930176,125100,0.0,
1994-07-21 00:00:00+00:00,2.4583330154418945,2.5833330154418945,2.4583330154418945,1.983738899230957,194700,0.0,
1994-07-22 00:00:00+00:00,2.625,2.625,2.4583330154418945,2.118229389190674,48600,0.0,
1994-07-25 00:00:00+00:00,2.625,2.625,2.4583330154418945,1.983738899230957,13800,0.0,
1994-07-26 00:00:00+00:00,2.4583330154418945,2.625,2.4583330154418945,2.118229389190674,30600,0.0,
1994-07-27 00:00:00+00:00,2.625,2.625,2.625,2.118229389190674,0,0.0,
1994-07-28 00:00:00+00:00,2.4583330154418945,2.625,2.4583330154418945,1.983738899230957,120000,0.0,
1994-07-29 00:00:00+00:00,2.4583330154418945,2.625,2.4583330154418945,2.0509846210479736,76500,0.0,
1994-08-01 00:00:00+00:00,2.4583330154418945,2.625,2.4583330154418945,2.118229389190674,12300,0.0,
1994-08-02 00:00:00+00:00,2.625,2.625,2.4583330154418945,1.983738899230957,19500,0.0,
1994-08-03 00:00:00+00:00,2.625,2.625,2.4583330154418945,1.983738899230957,4200,0.0,
1994-08-04 00:00:00+00:00,2.625,2.625,2.5,2.084606647491455,12900,0.0,
1994-08-05 00:00:00+00:00,2.5,2.5,2.5,2.0173611640930176,7500,0.0,
1994-08-08 00:00:00+00:00,2.5,2.625,2.5,2.118229389190674,56100,0.0,
1994-08-09 00:00:00+00:00,2.625,2.625,2.5,2.118229389190674,66600,0.0,
1994-08-10 00:00:00+00:00,2.5,2.625,2.5,2.0173611640930176,5700,0.0,
1994-08-11 00:00:00+00:00,2.5,2.5833330154418945,2.5,2.0173611640930176,36000,0.0,
1994-08-12 00:00:00+00:00,2.5,2.5,2.5,2.0173611640930176,24600,0.0,
1994-08-15 00:00:00+00:00,2.625,2.625,2.4583330154418945,1.983738899230957,24300,0.0,
1994-08-16 00:00:00+00:00,2.4583330154418945,2.5833330154418945,2.4583330154418945,2.0509846210479736,9900,0.0,
1994-08-17 00:00:00+00:00,2.5833330154418945,2.5833330154418945,2.4583330154418945,1.983738899230957,34800,0.0,
1994-08-18 00:00:00+00:00,2.5833330154418945,2.5833330154418945,2.4583330154418945,1.983738899230957,52200,0.0,
1994-08-19 00:00:00+00:00,2.4583330154418945,2.5833330154418945,2.4583330154418945,2.0509846210479736,52500,0.0,
1994-08-22 00:00:00+00:00,2.541666984558105,2.541666984558105,2.416666984558105,1.9501169919967647,18900,0.0,
1994-08-23 00:00:00+00:00,2.416666984558105,2.541666984558105,2.416666984558105,1.9501169919967647,15300,0.0,
1994-08-24 00:00:00+00:00,2.541666984558105,2.541666984558105,2.416666984558105,2.0509846210479736,7200,0.0,
1994-08-25 00:00:00+00:00,2.416666984558105,2.541666984558105,2.375,2.0173611640930176,36000,0.0,
1994-08-26 00:00:00+00:00,2.375,2.5,2.375,1.9164934158325195,34500,0.0,
1994-08-29 00:00:00+00:00,2.5,2.5,2.375,1.9164934158325195,7500,0.0,
1994-08-30 00:00:00+00:00,2.416666984558105,2.5,2.416666984558105,2.0173611640930176,29100,0.0,
1994-08-31 00:00:00+00:00,2.4583330154418945,2.5,2.416666984558105,2.0173611640930176,39600,0.0,
1994-09-01 00:00:00+00:00,2.5,2.5,2.416666984558105,2.0005507469177246,29700,0.0,
1994-09-02 00:00:00+00:00,2.5,2.5,2.416666984558105,2.0173611640930176,20700,0.0,
1994-09-06 00:00:00+00:00,2.416666984558105,2.5,2.416666984558105,2.0005507469177246,15900,0.0,
1994-09-07 00:00:00+00:00,2.416666984558105,2.5,2.416666984558105,1.9501169919967647,143700,0.0,
1994-09-08 00:00:00+00:00,2.5,2.5,2.416666984558105,1.9501169919967647,36000,0.0,
1994-09-09 00:00:00+00:00,2.416666984558105,2.5,2.416666984558105,2.0173611640930176,40200,0.0,
1994-09-12 00:00:00+00:00,2.416666984558105,2.5,2.416666984558105,2.0173611640930176,16800,0.0,
1994-09-13 00:00:00+00:00,2.416666984558105,2.5,2.375,1.983738899230957,40800,0.0,
1994-09-14 00:00:00+00:00,2.416666984558105,2.416666984558105,2.291666984558105,1.8828701972961424,198300,0.0,
1994-09-15 00:00:00+00:00,2.375,2.375,2.291666984558105,1.9164934158325195,21300,0.0,
1994-09-16 00:00:00+00:00,2.375,2.375,2.291666984558105,1.9164934158325195,126300,0.0,
1994-09-19 00:00:00+00:00,2.291666984558105,2.375,2.291666984558105,1.9164934158325195,25200,0.0,
1994-09-20 00:00:00+00:00,2.375,2.416666984558105,2.291666984558105,1.8492488861083984,24600,0.0,
1994-09-21 00:00:00+00:00,2.291666984558105,2.416666984558105,2.291666984558105,1.8492488861083984,21300,0.0,
1994-09-22 00:00:00+00:00,2.291666984558105,2.375,2.291666984558105,1.8492488861083984,42300,0.0,
1994-09-23 00:00:00+00:00,2.291666984558105,2.375,2.25,1.9164934158325195,29400,0.0,
1994-09-26 00:00:00+00:00,2.25,2.3333330154418945,2.25,1.81562602519989,18000,0.0,
1994-09-27 00:00:00+00:00,2.25,2.3333330154418945,2.25,1.8828701972961424,46500,0.0,
1994-09-28 00:00:00+00:00,2.375,2.375,2.291666984558105,1.9164934158325195,35700,0.0,
1994-09-29 00:00:00+00:00,2.375,2.375,2.291666984558105,1.9164934158325195,22200,0.0,
1994-09-30 00:00:00+00:00,2.375,2.375,2.291666984558105,1.8492488861083984,6600,0.0,
1994-10-03 00:00:00+00:00,2.291666984558105,2.375,2.291666984558105,1.9164934158325195,11700,0.0,
1994-10-04 00:00:00+00:00,2.291666984558105,2.291666984558105,2.291666984558105,1.8492488861083984,9300,0.0,
1994-10-05 00:00:00+00:00,2.291666984558105,2.3333330154418945,2.25,1.8828701972961424,30300,0.0,
1994-10-06 00:00:00+00:00,2.375,2.375,2.25,1.8492488861083984,12900,0.0,
1994-10-07 00:00:00+00:00,2.25,2.375,2.25,1.81562602519989,21300,0.0,
1994-10-10 00:00:00+00:00,2.3333330154418945,2.3333330154418945,2.291666984558105,1.8828701972961424,14400,0.0,
1994-10-11 00:00:00+00:00,2.375,2.375,2.3333330154418945,1.9164934158325195,52200,0.0,
1994-10-12 00:00:00+00:00,2.375,2.375,2.291666984558105,1.8828701972961424,62100,0.0,
1994-10-13 00:00:00+00:00,2.291666984558105,2.375,2.291666984558105,1.9164934158325195,19800,0.0,
1994-10-14 00:00:00+00:00,2.291666984558105,2.375,2.291666984558105,1.8828701972961424,86100,0.0,
1994-10-17 00:00:00+00:00,2.375,2.375,2.291666984558105,1.9164934158325195,19200,0.0,
1994-10-18 00:00:00+00:00,2.291666984558105,2.375,2.291666984558105,1.8492488861083984,12900,0.0,
1994-10-19 00:00:00+00:00,2.291666984558105,2.375,2.291666984558105,1.8492488861083984,12600,0.0,
1994-10-20 00:00:00+00:00,2.3333330154418945,2.4583330154418945,2.3333330154418945,1.983738899230957,109200,0.0,
1994-10-21 00:00:00+00:00,2.4583330154418945,2.5,2.375,2.0173611640930176,63600,0.0,
1994-10-24 00:00:00+00:00,2.416666984558105,2.5,2.3333330154418945,1.8828701972961424,97200,0.0,
1994-10-25 00:00:00+00:00,2.375,2.375,2.291666984558105,1.8492488861083984,33300,0.0,
1994-10-26 00:00:00+00:00,2.291666984558105,2.375,2.291666984558105,1.8492488861083984,32100,0.0,
1994-10-27 00:00:00+00:00,2.3333330154418945,2.375,2.291666984558105,1.8492488861083984,8100,0.0,
1994-10-28 00:00:00+00:00,2.291666984558105,2.375,2.291666984558105,1.8828701972961424,36600,0.0,
1994-10-31 00:00:00+00:00,2.291666984558105,2.3333330154418945,2.25,1.81562602519989,92100,0.0,
1994-11-01 00:00:00+00:00,2.25,2.3333330154418945,2.2083330154418945,1.798814296722412,11700,0.0,
1994-11-02 00:00:00+00:00,2.3333330154418945,2.3333330154418945,2.2083330154418945,1.7820030450820925,6300,0.0,
1994-11-03 00:00:00+00:00,2.3333330154418945,2.3333330154418945,2.166666984558105,1.8828701972961424,345000,0.0,
1994-11-04 00:00:00+00:00,2.3333330154418945,2.3333330154418945,2.2083330154418945,1.8828701972961424,71100,0.0,
1994-11-07 00:00:00+00:00,2.3333330154418945,2.3333330154418945,2.2083330154418945,1.7820030450820925,18900,0.0,
1994-11-08 00:00:00+00:00,2.2083330154418945,2.3333330154418945,2.2083330154418945,1.81562602519989,36000,0.0,
1994-11-09 00:00:00+00:00,2.3333330154418945,2.3333330154418945,2.2083330154418945,1.7820030450820925,12300,0.0,
1994-11-10 00:00:00+00:00,2.3333330154418945,2.3333330154418945,2.2083330154418945,1.7820030450820925,7800,0.0,
1994-11-11 00:00:00+00:00,2.25,2.3333330154418945,2.2083330154418945,1.8828701972961424,18000,0.0,
1994-11-14 00:00:00+00:00,2.2083330154418945,2.3333330154418945,2.2083330154418945,1.7820030450820925,203100,0.0,
1994-11-15 00:00:00+00:00,2.3333330154418945,2.3333330154418945,2.2083330154418945,1.81562602519989,78300,0.0,
