date,DUST_Open,DUST_High,DUST_Low,DUST_Close,DUST_Volume,DUST_Dividends,DUST_Stock Splits
2011-02-11 00:00:00+00:00,29393.75,29981.25,28768.75,25952.55078125,35,0.0,
2011-02-14 00:00:00+00:00,29300.0,29343.75,28806.25,25192.912109375,118,0.0,
2011-02-15 00:00:00+00:00,28312.5,28368.75,27706.25,24265.06640625,146,0.0,
2011-02-16 00:00:00+00:00,27681.25,28425.0,27512.5,23977.486328125,175,0.0,
2011-02-17 00:00:00+00:00,27231.25,27500.0,27043.75,23510.8515625,129,0.0,
2011-02-18 00:00:00+00:00,26662.5,26787.5,25906.25,22995.380859375,137,0.0,
2011-02-22 00:00:00+00:00,25406.25,26975.0,25300.0,23369.775390625,120,0.0,
2011-02-23 00:00:00+00:00,26525.0,26725.0,25493.75,22501.619140625,199,0.0,
2011-02-24 00:00:00+00:00,25681.25,27618.75,25668.75,23923.2265625,260,0.0,
2011-02-25 00:00:00+00:00,27075.0,27075.0,26387.5,22908.568359375,66,0.0,
2011-02-28 00:00:00+00:00,26106.25,26375.0,25568.75,22197.763671875,50,0.0,
2011-03-01 00:00:00+00:00,25131.25,25206.25,24512.5,21519.51171875,65,0.0,
2011-03-02 00:00:00+00:00,24431.25,25056.25,24431.25,21421.83984375,25,0.0,
2011-03-03 00:00:00+00:00,25331.25,26018.75,25275.0,22051.26171875,58,0.0,
2011-03-04 00:00:00+00:00,25268.75,25268.75,24712.5,21741.9765625,54,0.0,
2011-03-07 00:00:00+00:00,23456.25,25543.75,23456.25,22034.98046875,24,0.0,
2011-03-08 00:00:00+00:00,25562.5,26500.0,25525.0,22431.078125,64,0.0,
2011-03-09 00:00:00+00:00,25631.25,26550.0,25500.0,22838.029296875,47,0.0,
2011-03-10 00:00:00+00:00,27518.75,28356.25,27362.5,24438.6953125,114,0.0,
2011-03-11 00:00:00+00:00,28687.5,28825.0,26762.5,23554.259765625,86,0.0,
2011-03-14 00:00:00+00:00,27175.0,27812.5,26993.75,23662.78125,32,0.0,
2011-03-15 00:00:00+00:00,29818.75,29981.25,28275.0,24699.146484375,132,0.0,
2011-03-16 00:00:00+00:00,28518.75,30193.75,27968.75,25789.771484375,157,0.0,
2011-03-17 00:00:00+00:00,29131.25,29756.25,28918.75,25361.1171875,43,0.0,
2011-03-18 00:00:00+00:00,28431.25,28725.0,27800.0,24525.517578125,74,0.0,
2011-03-21 00:00:00+00:00,27131.25,27593.75,26825.0,23288.38671875,50,0.0,
2011-03-22 00:00:00+00:00,27100.0,27325.0,26331.25,23109.330078125,49,0.0,
2011-03-23 00:00:00+00:00,26387.5,26487.5,24618.75,21508.65625,101,0.0,
2011-03-24 00:00:00+00:00,24968.75,25131.25,23868.75,21660.5859375,88,0.0,
2011-03-25 00:00:00+00:00,24900.0,25587.5,24487.5,22029.556640625,68,0.0,
2011-03-28 00:00:00+00:00,25943.75,26293.75,25406.25,22794.62109375,74,0.0,
2011-03-29 00:00:00+00:00,26287.5,26600.0,25531.25,22740.361328125,38,0.0,
2011-03-30 00:00:00+00:00,25525.0,26056.25,25131.25,21855.921875,65,0.0,
2011-03-31 00:00:00+00:00,24681.25,24881.25,24418.75,21546.646484375,32,0.0,
2011-04-01 00:00:00+00:00,24987.5,25368.75,24718.75,21779.958984375,87,0.0,
2011-04-04 00:00:00+00:00,24775.0,25093.75,24337.5,21725.6953125,29,0.0,
2011-04-05 00:00:00+00:00,25025.0,25137.5,22606.25,19647.541015625,86,0.0,
2011-04-06 00:00:00+00:00,22225.0,22843.75,22000.0,19560.72265625,99,0.0,
2011-04-07 00:00:00+00:00,22662.5,22843.75,22081.25,19707.23046875,54,0.0,
2011-04-08 00:00:00+00:00,21906.25,22150.0,21593.75,18882.478515625,52,0.0,
2011-04-11 00:00:00+00:00,21837.5,23337.5,21831.25,19924.265625,88,0.0,
2011-04-12 00:00:00+00:00,23243.75,24062.5,22968.75,20575.392578125,114,0.0,
2011-04-13 00:00:00+00:00,23243.75,24100.0,23156.25,20716.462890625,54,0.0,
2011-04-14 00:00:00+00:00,23712.5,23918.75,23037.5,20211.84375,85,0.0,
2011-04-15 00:00:00+00:00,23306.25,23693.75,23100.0,20336.646484375,54,0.0,
2011-04-18 00:00:00+00:00,23450.0,24831.25,23450.0,20732.7421875,76,0.0,
2011-04-19 00:00:00+00:00,23843.75,24068.75,23200.0,20173.859375,79,0.0,
2011-04-20 00:00:00+00:00,22643.75,22906.25,22137.5,19875.435546875,111,0.0,
2011-04-21 00:00:00+00:00,22431.25,22781.25,22262.5,19522.7421875,56,0.0,
2011-04-25 00:00:00+00:00,22337.5,23725.0,22337.5,20488.572265625,104,0.0,
2011-04-26 00:00:00+00:00,23843.75,24575.0,23843.75,21101.70703125,98,0.0,
2011-04-27 00:00:00+00:00,23956.25,24812.5,23031.25,20087.048828125,81,0.0,
2011-04-28 00:00:00+00:00,22887.5,23500.0,22450.0,20304.08984375,73,0.0,
2011-04-29 00:00:00+00:00,23318.75,23431.25,22500.0,19712.654296875,48,0.0,
2011-05-02 00:00:00+00:00,23268.75,24593.75,22756.25,21009.466796875,136,0.0,
2011-05-03 00:00:00+00:00,24537.5,26268.75,24350.0,22338.8359375,198,0.0,
2011-05-04 00:00:00+00:00,25625.0,26762.5,25181.25,22284.576171875,218,0.0,
2011-05-05 00:00:00+00:00,26525.0,28331.25,25975.0,23977.486328125,342,0.0,
2011-05-06 00:00:00+00:00,26818.75,27731.25,26087.5,23863.5390625,229,0.0,
2011-05-09 00:00:00+00:00,26843.75,27375.0,26431.25,22989.95703125,126,0.0,
2011-05-10 00:00:00+00:00,26331.25,26918.75,26243.75,23299.240234375,72,0.0,
2011-05-11 00:00:00+00:00,27050.0,29018.75,26768.75,24802.240234375,161,0.0,
2011-05-12 00:00:00+00:00,29300.0,30031.25,28300.0,25144.080078125,170,0.0,
2011-05-13 00:00:00+00:00,28868.75,30300.0,28250.0,25545.60546875,105,0.0,
2011-05-16 00:00:00+00:00,29356.25,29781.25,28068.75,25290.580078125,161,0.0,
2011-05-17 00:00:00+00:00,29550.0,30025.0,28437.5,24802.240234375,110,0.0,
2011-05-18 00:00:00+00:00,28156.25,28475.0,27606.25,24471.251953125,202,0.0,
2011-05-19 00:00:00+00:00,28156.25,28500.0,27718.75,24248.7890625,238,0.0,
2011-05-20 00:00:00+00:00,27931.25,28968.75,27037.5,24086.009765625,104,0.0,
2011-05-23 00:00:00+00:00,28143.75,28556.25,27262.5,24487.529296875,111,0.0,
2011-05-24 00:00:00+00:00,27637.5,27650.0,26612.5,23358.92578125,109,0.0,
2011-05-25 00:00:00+00:00,26750.0,27037.5,26043.75,23022.509765625,65,0.0,
2011-05-26 00:00:00+00:00,26468.75,27106.25,26381.25,22979.10546875,119,0.0,
2011-05-27 00:00:00+00:00,26112.5,26112.5,25512.5,22279.1484375,200,0.0,
2011-05-31 00:00:00+00:00,25225.0,26081.25,25168.75,22105.51953125,183,0.0,
2011-06-01 00:00:00+00:00,25562.5,26443.75,25262.5,22930.2734375,63,0.0,
2011-06-02 00:00:00+00:00,26331.25,27506.25,25837.5,23272.109375,138,0.0,
2011-06-03 00:00:00+00:00,27162.5,27387.5,26500.0,23386.0546875,151,0.0,
2011-06-06 00:00:00+00:00,27212.5,28693.75,26825.0,24780.537109375,154,0.0,
2011-06-07 00:00:00+00:00,28056.25,28918.75,27825.0,24932.46484375,96,0.0,
2011-06-08 00:00:00+00:00,29343.75,30593.75,28975.0,26017.666015625,246,0.0,
2011-06-09 00:00:00+00:00,29687.5,30106.25,28512.5,25100.671875,102,0.0,
2011-06-10 00:00:00+00:00,29562.5,30437.5,29500.0,26006.814453125,141,0.0,
2011-06-13 00:00:00+00:00,30243.75,31325.0,29712.5,26847.83984375,242,0.0,
2011-06-14 00:00:00+00:00,30581.25,30587.5,29518.75,25995.9609375,220,0.0,
2011-06-15 00:00:00+00:00,30343.75,30875.0,29187.5,26305.240234375,209,0.0,
2011-06-16 00:00:00+00:00,30462.5,32493.75,30350.0,27553.220703125,336,0.0,
2011-06-17 00:00:00+00:00,31718.75,31937.5,30625.0,27341.60546875,139,0.0,
2011-06-20 00:00:00+00:00,31487.5,31487.5,30662.5,27064.87890625,150,0.0,
2011-06-21 00:00:00+00:00,30600.0,31225.0,28900.0,25225.466796875,115,0.0,
2011-06-22 00:00:00+00:00,29006.25,29043.75,27587.5,24612.326171875,213,0.0,
2011-06-23 00:00:00+00:00,29768.75,30512.5,29062.5,25247.169921875,212,0.0,
2011-06-24 00:00:00+00:00,29187.5,30712.5,29187.5,26543.986328125,196,0.0,
2011-06-27 00:00:00+00:00,31012.5,31450.0,30281.25,26598.24609375,154,0.0,
2011-06-28 00:00:00+00:00,30300.0,30837.5,29556.25,25827.75390625,197,0.0,
2011-06-29 00:00:00+00:00,29293.75,29387.5,27806.25,24726.275390625,128,0.0,
2011-06-30 00:00:00+00:00,28206.25,28843.75,28043.75,24536.369140625,175,0.0,
2011-07-01 00:00:00+00:00,28706.25,29850.0,28700.0,25328.5625,238,0.0,
2011-07-05 00:00:00+00:00,27756.25,28243.75,26993.75,23711.6171875,135,0.0,
2011-07-06 00:00:00+00:00,26881.25,27050.0,26312.5,23093.046875,85,0.0,
2011-07-07 00:00:00+00:00,26243.75,26493.75,25862.5,22995.380859375,131,0.0,
2011-07-08 00:00:00+00:00,26175.0,26768.75,25881.25,23000.8125,97,0.0,
2011-07-11 00:00:00+00:00,26331.25,27375.0,25981.25,23499.99609375,151,0.0,
2011-07-12 00:00:00+00:00,27125.0,27125.0,25031.25,22056.68359375,168,0.0,
2011-07-13 00:00:00+00:00,24643.75,24687.5,23106.25,20569.95703125,316,0.0,
2011-07-14 00:00:00+00:00,23106.25,24131.25,23050.0,20830.408203125,273,0.0,
2011-07-15 00:00:00+00:00,23850.0,23937.5,23318.75,20276.95703125,113,0.0,
2011-07-18 00:00:00+00:00,22850.0,22881.25,22337.5,19625.8359375,175,0.0,
2011-07-19 00:00:00+00:00,22456.25,23568.75,22400.0,20244.404296875,303,0.0,
2011-07-20 00:00:00+00:00,23606.25,23787.5,22662.5,19810.3203125,183,0.0,
2011-07-21 00:00:00+00:00,22693.75,23250.0,22487.5,19994.8046875,141,0.0,
2011-07-22 00:00:00+00:00,22762.5,22925.0,22312.5,19517.318359375,83,0.0,
2011-07-25 00:00:00+00:00,21993.75,22943.75,21806.25,19842.880859375,132,0.0,
2011-07-26 00:00:00+00:00,22906.25,23162.5,22625.0,19832.02734375,185,0.0,
2011-07-27 00:00:00+00:00,22531.25,24262.5,22343.75,21025.744140625,238,0.0,
2011-07-28 00:00:00+00:00,24500.0,25268.75,24356.25,21269.916015625,295,0.0,
2011-07-29 00:00:00+00:00,24712.5,25618.75,24687.5,22154.353515625,248,0.0,
2011-08-01 00:00:00+00:00,25518.75,25650.0,24337.5,21752.828125,325,0.0,
2011-08-02 00:00:00+00:00,24418.75,24812.5,23650.0,20993.185546875,304,0.0,
2011-08-03 00:00:00+00:00,23612.5,23756.25,23068.75,20418.03125,92,0.0,
2011-08-04 00:00:00+00:00,23168.75,26925.0,23156.25,22718.65625,350,0.0,
2011-08-05 00:00:00+00:00,25925.0,28081.25,25000.0,23087.625,559,0.0,
2011-08-08 00:00:00+00:00,25687.5,26693.75,24131.25,23147.30859375,473,0.0,
2011-08-09 00:00:00+00:00,25618.75,27093.75,24406.25,21188.52734375,445,0.0,
2011-08-10 00:00:00+00:00,24412.5,25168.75,22087.5,19804.892578125,226,0.0,
2011-08-11 00:00:00+00:00,23350.0,24162.5,22312.5,19604.1328125,270,0.0,
2011-08-12 00:00:00+00:00,23118.75,23775.0,22900.0,20016.509765625,133,0.0,
2011-08-15 00:00:00+00:00,23181.25,23487.5,21693.75,18893.33203125,301,0.0,
2011-08-16 00:00:00+00:00,21768.75,22381.25,21537.5,19278.57421875,105,0.0,
2011-08-17 00:00:00+00:00,22156.25,22156.25,21262.5,18963.8671875,96,0.0,
2011-08-18 00:00:00+00:00,21587.5,22900.0,21587.5,19614.986328125,246,0.0,
2011-08-19 00:00:00+00:00,22006.25,22006.25,21062.5,18622.029296875,227,0.0,
2011-08-22 00:00:00+00:00,20806.25,20968.75,19493.75,17146.16015625,173,0.0,
2011-08-23 00:00:00+00:00,20531.25,21581.25,20118.75,18334.451171875,293,0.0,
2011-08-24 00:00:00+00:00,21562.5,22937.5,21318.75,19235.169921875,685,0.0,
2011-08-25 00:00:00+00:00,22825.0,23175.0,21037.5,18546.064453125,289,0.0,
2011-08-26 00:00:00+00:00,21106.25,22318.75,20275.0,17634.498046875,134,0.0,
2011-08-29 00:00:00+00:00,20125.0,21106.25,20118.75,17949.205078125,360,0.0,
2011-08-30 00:00:00+00:00,20193.75,20568.75,19806.25,17357.76953125,218,0.0,
2011-08-31 00:00:00+00:00,20000.0,20643.75,19687.5,17433.734375,96,0.0,
2011-09-01 00:00:00+00:00,20118.75,20375.0,19400.0,17124.453125,135,0.0,
2011-09-02 00:00:00+00:00,19168.75,19187.5,18525.0,16272.572265625,426,0.0,
2011-09-06 00:00:00+00:00,18575.0,19068.75,17743.75,16115.216796875,900,0.0,
2011-09-07 00:00:00+00:00,19581.25,19775.0,18450.0,16022.9765625,402,0.0,
2011-09-08 00:00:00+00:00,17793.75,18100.0,17612.5,15436.96875,287,0.0,
2011-09-09 00:00:00+00:00,18087.5,18462.5,17631.25,15816.78515625,321,0.0,
2011-09-12 00:00:00+00:00,18856.25,20131.25,18331.25,16717.501953125,735,0.0,
2011-09-13 00:00:00+00:00,19556.25,19881.25,18781.25,16467.91015625,261,0.0,
2011-09-14 00:00:00+00:00,19175.0,19775.0,19037.5,17124.453125,298,0.0,
2011-09-15 00:00:00+00:00,20012.5,20800.0,19862.5,17292.658203125,437,0.0,
2011-09-16 00:00:00+00:00,19906.25,19906.25,19018.75,16679.521484375,394,0.0,
2011-09-19 00:00:00+00:00,19150.0,19600.0,18718.75,16885.7109375,466,0.0,
2011-09-20 00:00:00+00:00,19387.5,19593.75,17681.25,15751.673828125,751,0.0,
2011-09-21 00:00:00+00:00,18250.0,18875.0,17443.75,16386.515625,831,0.0,
2011-09-22 00:00:00+00:00,20837.5,22181.25,20800.0,18882.478515625,590,0.0,
2011-09-23 00:00:00+00:00,23293.75,25000.0,22900.0,20797.849609375,415,0.0,
2011-09-26 00:00:00+00:00,24468.75,25125.0,22981.25,20087.048828125,428,0.0,
2011-09-27 00:00:00+00:00,21418.75,23587.5,21231.25,20266.107421875,513,0.0,
2011-09-28 00:00:00+00:00,23137.5,25425.0,22675.0,22024.12890625,621,0.0,
2011-09-29 00:00:00+00:00,24456.25,25818.75,24175.0,21769.10546875,654,0.0,
2011-09-30 00:00:00+00:00,25487.5,25650.0,23562.5,21552.068359375,320,0.0,
2011-10-03 00:00:00+00:00,23837.5,25500.0,23400.0,22116.37109375,655,0.0,
2011-10-04 00:00:00+00:00,26187.5,29206.25,26162.5,23635.650390625,770,0.0,
2011-10-05 00:00:00+00:00,27231.25,27600.0,24656.25,21519.51171875,493,0.0,
2011-10-06 00:00:00+00:00,24750.0,25443.75,23550.0,20466.87109375,341,0.0,
2011-10-07 00:00:00+00:00,23125.0,25231.25,23087.5,21454.3984375,340,0.0,
2011-10-10 00:00:00+00:00,23537.5,23968.75,22950.0,19929.69140625,259,0.0,
2011-10-11 00:00:00+00:00,23362.5,23800.0,22750.0,19859.158203125,195,0.0,
2011-10-12 00:00:00+00:00,22300.0,22900.0,22118.75,19528.16796875,465,0.0,
2011-10-13 00:00:00+00:00,22893.75,23831.25,22875.0,20260.677734375,421,0.0,
2011-10-14 00:00:00+00:00,22818.75,22981.25,21956.25,19061.533203125,329,0.0,
2011-10-17 00:00:00+00:00,22012.5,23093.75,21943.75,19945.96875,319,0.0,
2011-10-18 00:00:00+00:00,23700.0,24850.0,22518.75,19750.634765625,520,0.0,
2011-10-19 00:00:00+00:00,23106.25,25481.25,23087.5,22056.68359375,334,0.0,
2011-10-20 00:00:00+00:00,25906.25,26831.25,25206.25,22409.373046875,540,0.0,
2011-10-21 00:00:00+00:00,24762.5,25462.5,24412.5,21720.27734375,243,0.0,
2011-10-24 00:00:00+00:00,24462.5,24493.75,22900.0,20000.23046875,234,0.0,
2011-10-25 00:00:00+00:00,22950.0,23931.25,21262.5,19001.845703125,283,0.0,
2011-10-26 00:00:00+00:00,21325.0,22456.25,20987.5,18643.734375,556,0.0,
2011-10-27 00:00:00+00:00,20862.5,21318.75,20250.0,17922.07421875,210,0.0,
2011-10-28 00:00:00+00:00,20918.75,21006.25,19462.5,17053.9140625,224,0.0,
2011-10-31 00:00:00+00:00,20162.5,20800.0,20156.25,18057.7265625,144,0.0,
2011-11-01 00:00:00+00:00,22256.25,22731.25,20437.5,18149.966796875,416,0.0,
2011-11-02 00:00:00+00:00,20268.75,20650.0,19381.25,17346.91796875,388,0.0,
2011-11-03 00:00:00+00:00,19237.5,19831.25,18725.0,16261.71875,407,0.0,
2011-11-04 00:00:00+00:00,19143.75,19812.5,18906.25,16478.7578125,247,0.0,
2011-11-07 00:00:00+00:00,18650.0,18650.0,17781.25,15447.818359375,241,0.0,
2011-11-08 00:00:00+00:00,17887.5,18206.25,17562.5,15800.509765625,310,0.0,
2011-11-09 00:00:00+00:00,18618.75,19275.0,17925.0,16712.076171875,513,0.0,
2011-11-10 00:00:00+00:00,19062.5,20143.75,18950.0,16988.8046875,622,0.0,
2011-11-11 00:00:00+00:00,19175.0,19212.5,18031.25,15789.65625,244,0.0,
2011-11-14 00:00:00+00:00,18325.0,19056.25,18168.75,16348.53125,203,0.0,
2011-11-15 00:00:00+00:00,18912.5,19312.5,18587.5,16283.423828125,304,0.0,
2011-11-16 00:00:00+00:00,19237.5,19437.5,18668.75,16826.01953125,240,0.0,
2011-11-17 00:00:00+00:00,19837.5,21106.25,19675.0,18160.814453125,431,0.0,
2011-11-18 00:00:00+00:00,20725.0,21737.5,20462.5,18665.43359375,386,0.0,
2011-11-21 00:00:00+00:00,22237.5,23137.5,22175.0,19349.111328125,508,0.0,
2011-11-22 00:00:00+00:00,21831.25,22106.25,21075.0,18676.287109375,365,0.0,
2011-11-23 00:00:00+00:00,22093.75,22943.75,21943.75,19680.09765625,253,0.0,
2011-11-25 00:00:00+00:00,23093.75,23268.75,22425.0,20200.994140625,241,0.0,
2011-11-28 00:00:00+00:00,21756.25,22387.5,21468.75,19159.203125,321,0.0,
2011-11-29 00:00:00+00:00,21993.75,22112.5,21368.75,18969.291015625,289,0.0,
2011-11-30 00:00:00+00:00,20156.25,20187.5,18756.25,16359.3818359375,510,0.0,
2011-12-01 00:00:00+00:00,18825.0,19531.25,18293.75,16397.37109375,455,0.0,
2011-12-02 00:00:00+00:00,18481.25,20837.5,18381.25,18008.890625,227,0.0,
2011-12-05 00:00:00+00:00,20812.5,21575.0,19468.75,18426.6953125,292,0.0,
2011-12-06 00:00:00+00:00,21737.5,22037.5,19456.25,17412.029296875,723,0.0,
2011-12-07 00:00:00+00:00,19925.0,20706.25,19687.5,17336.064453125,251,0.0,
2011-12-08 00:00:00+00:00,20812.5,21987.5,20731.25,18860.77734375,436,0.0,
2011-12-09 00:00:00+00:00,21512.5,21925.0,20812.5,18307.318359375,403,0.0,
2011-12-12 00:00:00+00:00,22718.75,23925.0,22718.75,20276.95703125,367,0.0,
2011-12-13 00:00:00+00:00,21950.0,24493.75,21056.25,22228.857421875,357,1235.625,
2011-12-14 00:00:00+00:00,25593.75,27462.5,25281.25,24067.896484375,692,0.0,
2011-12-15 00:00:00+00:00,25437.5,27556.25,25225.0,25093.40234375,412,0.0,
2011-12-16 00:00:00+00:00,26168.75,26781.25,25000.0,23689.7734375,321,0.0,
2011-12-19 00:00:00+00:00,26068.75,28200.0,26006.25,25677.765625,420,0.0,
2011-12-20 00:00:00+00:00,25993.75,26037.5,24625.0,22922.076171875,764,0.0,
2011-12-21 00:00:00+00:00,24725.0,25750.0,24437.5,23025.203125,256,0.0,
2011-12-22 00:00:00+00:00,25587.5,26656.25,25518.75,23586.654296875,368,0.0,
2011-12-23 00:00:00+00:00,25400.0,25631.25,25112.5,23059.576171875,97,0.0,
2011-12-27 00:00:00+00:00,25625.0,26581.25,25450.0,24067.896484375,94,0.0,
2011-12-28 00:00:00+00:00,26443.75,29131.25,26325.0,26582.962890625,319,0.0,
2011-12-29 00:00:00+00:00,30037.5,30550.0,27281.25,25018.92578125,439,0.0,
2011-12-30 00:00:00+00:00,26356.25,27218.75,25687.5,24405.91015625,159,0.0,
2012-01-03 00:00:00+00:00,24575.0,24600.0,22712.5,21077.310546875,218,0.0,
2012-01-04 00:00:00+00:00,23243.75,23600.0,22162.5,21111.685546875,234,0.0,
2012-01-05 00:00:00+00:00,23687.5,24337.5,22393.75,21071.58203125,252,0.0,
2012-01-06 00:00:00+00:00,22600.0,23750.0,22400.0,21598.65625,164,0.0,
2012-01-09 00:00:00+00:00,23287.5,23762.5,22787.5,21329.390625,124,0.0,
2012-01-10 00:00:00+00:00,21681.25,22200.0,21368.75,20275.2421875,164,0.0,
2012-01-11 00:00:00+00:00,22162.5,23075.0,22118.75,20447.111328125,113,0.0,
2012-01-12 00:00:00+00:00,21756.25,22287.5,20937.5,19960.140625,230,0.0,
2012-01-13 00:00:00+00:00,22600.0,23543.75,22537.5,20710.6484375,212,0.0,
2012-01-17 00:00:00+00:00,21975.0,24062.5,21962.5,21655.94921875,176,0.0,
2012-01-18 00:00:00+00:00,23893.75,23968.75,23156.25,21581.47265625,192,0.0,
2012-01-19 00:00:00+00:00,23675.0,25781.25,23406.25,22904.892578125,272,0.0,
2012-01-20 00:00:00+00:00,25206.25,25631.25,24181.25,22847.59765625,285,0.0,
2012-01-23 00:00:00+00:00,24518.75,24587.5,23468.75,21816.365234375,279,0.0,
2012-01-24 00:00:00+00:00,24450.0,25543.75,24425.0,23248.6328125,164,0.0,
2012-01-25 00:00:00+00:00,25812.5,26212.5,20093.75,18739.845703125,560,0.0,
2012-01-26 00:00:00+00:00,19462.5,20043.75,18643.75,18092.455078125,456,0.0,
2012-01-27 00:00:00+00:00,19750.0,19762.5,18081.25,16866.43359375,505,0.0,
2012-01-30 00:00:00+00:00,19043.75,19562.5,18531.25,17393.5078125,313,0.0,
2012-01-31 00:00:00+00:00,17912.5,19625.0,17693.75,17370.591796875,482,0.0,
2012-02-01 00:00:00+00:00,18325.0,18975.0,18262.5,17273.19921875,167,0.0,
2012-02-02 00:00:00+00:00,18325.0,18718.75,17493.75,16436.751953125,554,0.0,
2012-02-03 00:00:00+00:00,18568.75,19325.0,18418.75,17278.92578125,548,0.0,
2012-02-06 00:00:00+00:00,19312.5,19450.0,18562.5,17496.634765625,340,0.0,
2012-02-07 00:00:00+00:00,19262.5,20062.5,18675.0,17794.54296875,468,0.0,
2012-02-08 00:00:00+00:00,19243.75,19968.75,18812.5,18212.765625,320,0.0,
2012-02-09 00:00:00+00:00,19143.75,20087.5,18862.5,18321.62109375,230,0.0,
2012-02-10 00:00:00+00:00,20925.0,21406.25,20562.5,19169.525390625,289,0.0,
2012-02-13 00:00:00+00:00,20631.25,21337.5,20462.5,19335.6640625,251,0.0,
2012-02-14 00:00:00+00:00,21150.0,22456.25,20875.0,19942.953125,423,0.0,
2012-02-15 00:00:00+00:00,20950.0,22056.25,20950.0,20166.384765625,421,0.0,
2012-02-16 00:00:00+00:00,22768.75,23087.5,20062.5,18585.16015625,514,0.0,
2012-02-17 00:00:00+00:00,19887.5,21300.0,19881.25,19387.228515625,203,0.0,
