date,BBSI_Open,BBSI_High,BBSI_Low,BBSI_Close,BBSI_Volume,BBSI_Dividends,BBSI_Stock Splits
1993-06-11 00:00:00+00:00,0.625,0.7083330154418945,0.6041669845581055,0.486501544713974,5565600,0.0,
1993-06-14 00:00:00+00:00,0.6770830154418945,0.7083330154418945,0.6666669845581055,0.5014708638191223,676800,0.0,
1993-06-15 00:00:00+00:00,0.7083330154418945,0.7083330154418945,0.6666669845581055,0.5014708638191223,620400,0.0,
1993-06-16 00:00:00+00:00,0.7083330154418945,0.7083330154418945,0.6666669845581055,0.486501544713974,1436400,0.0,
1993-06-17 00:00:00+00:00,0.7083330154418945,0.7083330154418945,0.625,0.4790172576904297,1423200,0.0,
1993-06-18 00:00:00+00:00,0.6666669845581055,0.6666669845581055,0.625,0.4640474021434784,332400,0.0,
1993-06-21 00:00:00+00:00,0.6666669845581055,0.6875,0.6458330154418945,0.4939862787723541,668400,0.0,
1993-06-22 00:00:00+00:00,0.6875,0.6875,0.6666669845581055,0.4939862787723541,720000,0.0,
1993-06-23 00:00:00+00:00,0.7083330154418945,0.7083330154418945,0.6666669845581055,0.5089552402496338,538800,0.0,
1993-06-24 00:00:00+00:00,0.6666669845581055,0.7291669845581055,0.6666669845581055,0.5239250063896179,363600,0.0,
1993-06-25 00:00:00+00:00,0.7291669845581055,0.7291669845581055,0.6875,0.5239250063896179,111600,0.0,
1993-06-28 00:00:00+00:00,0.7291669845581055,0.75,0.6875,0.53889399766922,444000,0.0,
1993-06-29 00:00:00+00:00,0.7291669845581055,0.7916669845581055,0.7291669845581055,0.53889399766922,793200,0.0,
1993-06-30 00:00:00+00:00,0.7916669845581055,0.7916669845581055,0.7395830154418945,0.53889399766922,652800,0.0,
1993-07-01 00:00:00+00:00,0.7708330154418945,0.7708330154418945,0.6875,0.53889399766922,510000,0.0,
1993-07-02 00:00:00+00:00,0.75,0.75,0.75,0.53889399766922,3600,0.0,
1993-07-06 00:00:00+00:00,0.6875,0.75,0.6458330154418945,0.5089552402496338,182400,0.0,
1993-07-07 00:00:00+00:00,0.6666669845581055,0.7083330154418945,0.65625,0.5089552402496338,68400,0.0,
1993-07-08 00:00:00+00:00,0.6875,0.7083330154418945,0.6458330154418945,0.4677902460098266,142800,0.0,
