date,MMS_Open,MMS_High,MMS_Low,MMS_Close,MMS_Volume,MMS_Dividends,MMS_Stock Splits
1997-11-04 00:00:00+00:00,6.984375,7.0,6.9375,5.791078567504883,104000,0.0,
1997-11-05 00:00:00+00:00,6.96875,6.984375,6.9375,5.752213001251221,9200,0.0,
1997-11-06 00:00:00+00:00,6.9375,6.9375,6.9375,5.752213001251221,400,0.0,
1997-11-07 00:00:00+00:00,6.875,6.890625,6.875,5.7133469581604,55600,0.0,
1997-11-10 00:00:00+00:00,6.859375,6.875,6.84375,5.687438488006592,8800,0.0,
1997-11-11 00:00:00+00:00,6.75,6.75,6.46875,5.389461517333984,184000,0.0,
1997-11-12 00:00:00+00:00,6.46875,6.8125,6.46875,5.596746921539307,97600,0.0,
1997-11-13 00:00:00+00:00,6.765625,6.78125,6.625,5.544926643371582,59600,0.0,
1997-11-14 00:00:00+00:00,6.71875,6.71875,6.65625,5.519016265869141,113600,0.0,
1997-11-17 00:00:00+00:00,6.75,6.75,6.71875,5.596746921539307,218400,0.0,
1997-11-18 00:00:00+00:00,6.734375,6.734375,6.6875,5.557883739471436,667200,0.0,
1997-11-19 00:00:00+00:00,6.703125,6.703125,6.625,5.531973838806152,110800,0.0,
1997-11-20 00:00:00+00:00,6.671875,6.671875,6.5,5.441283226013184,34800,0.0,
1997-11-21 00:00:00+00:00,6.6875,6.734375,6.53125,5.441283226013184,199600,0.0,
1997-11-24 00:00:00+00:00,6.5,6.5,6.40625,5.36354923248291,39200,0.0,
1997-11-25 00:00:00+00:00,6.34375,6.34375,5.875,4.9748854637146,294800,0.0,
1997-11-26 00:00:00+00:00,5.96875,6.0,5.921875,4.948974609375,53200,0.0,
1997-11-28 00:00:00+00:00,6.0,6.0625,6.0,5.00079870223999,20800,0.0,
1997-12-01 00:00:00+00:00,5.96875,5.96875,5.640625,4.87124490737915,186800,0.0,
1997-12-02 00:00:00+00:00,5.90625,5.921875,5.859375,4.858287811279297,30400,0.0,
1997-12-03 00:00:00+00:00,5.921875,6.09375,5.921875,5.039663791656494,880400,0.0,
1997-12-04 00:00:00+00:00,6.109375,6.109375,6.046875,5.013752460479736,38000,0.0,
1997-12-05 00:00:00+00:00,6.03125,6.1875,6.03125,5.117396354675293,148000,0.0,
1997-12-08 00:00:00+00:00,6.125,6.140625,6.09375,5.078530311584473,382000,0.0,
1997-12-09 00:00:00+00:00,6.125,6.125,6.0625,5.026710033416748,118000,0.0,
1997-12-10 00:00:00+00:00,6.03125,6.03125,5.953125,4.9360222816467285,6400,0.0,
1997-12-11 00:00:00+00:00,5.953125,5.953125,5.84375,4.845332622528076,74400,0.0,
1997-12-12 00:00:00+00:00,5.78125,5.78125,5.625,4.6898698806762695,69600,0.0,
1997-12-15 00:00:00+00:00,5.65625,5.65625,5.640625,4.676912307739258,4800,0.0,
1997-12-16 00:00:00+00:00,5.6875,6.0,5.5625,4.9748854637146,142000,0.0,
1997-12-17 00:00:00+00:00,6.046875,6.125,6.03125,5.026710033416748,43200,0.0,
1997-12-18 00:00:00+00:00,6.0625,6.09375,6.0,5.052618503570557,87600,0.0,
1997-12-19 00:00:00+00:00,6.03125,6.03125,5.9375,4.923066139221191,21600,0.0,
1997-12-22 00:00:00+00:00,5.9375,5.9375,5.9375,4.923066139221191,20400,0.0,
1997-12-23 00:00:00+00:00,5.875,5.875,5.78125,4.793510437011719,14400,0.0,
1997-12-24 00:00:00+00:00,5.78125,5.78125,5.78125,4.793510437011719,1600,0.0,
1997-12-26 00:00:00+00:00,5.8125,5.828125,5.8125,4.832376480102539,8000,0.0,
1997-12-29 00:00:00+00:00,5.8125,5.84375,5.8125,4.845332622528076,4000,0.0,
1997-12-30 00:00:00+00:00,5.84375,5.90625,5.828125,4.897153854370117,32400,0.0,
1997-12-31 00:00:00+00:00,5.96875,6.0625,5.9375,5.013752460479736,161600,0.0,
1998-01-02 00:00:00+00:00,6.046875,6.25,6.046875,5.156264781951904,33600,0.0,
1998-01-05 00:00:00+00:00,6.25,6.28125,6.25,5.208083152770996,21600,0.0,
1998-01-06 00:00:00+00:00,6.375,6.65625,6.375,5.519016265869141,106000,0.0,
1998-01-07 00:00:00+00:00,6.625,6.625,6.25,5.208083152770996,101600,0.0,
1998-01-08 00:00:00+00:00,6.25,6.25,6.25,5.182172775268555,145200,0.0,
1998-01-09 00:00:00+00:00,6.265625,6.265625,6.265625,5.195128440856934,4000,0.0,
1998-01-12 00:00:00+00:00,6.171875,6.171875,6.125,5.078530311584473,32800,0.0,
1998-01-13 00:00:00+00:00,6.125,6.140625,6.125,5.078530311584473,48800,0.0,
1998-01-14 00:00:00+00:00,6.125,6.125,6.0625,5.078530311584473,333200,0.0,
1998-01-15 00:00:00+00:00,5.96875,6.015625,5.9375,4.987841606140137,88800,0.0,
1998-01-16 00:00:00+00:00,6.015625,6.0625,6.015625,5.00079870223999,261600,0.0,
1998-01-20 00:00:00+00:00,6.09375,6.1875,6.09375,5.130351066589356,20000,0.0,
1998-01-21 00:00:00+00:00,6.15625,6.15625,6.140625,5.091485023498535,14800,0.0,
1998-01-22 00:00:00+00:00,6.15625,6.15625,6.15625,5.104441642761231,4800,0.0,
1998-01-23 00:00:00+00:00,6.125,6.125,6.0625,5.026710033416748,14000,0.0,
1998-01-26 00:00:00+00:00,6.09375,6.375,6.09375,5.182172775268555,74000,0.0,
1998-01-27 00:00:00+00:00,6.296875,6.34375,6.296875,5.259906768798828,6400,0.0,
1998-01-28 00:00:00+00:00,6.3125,6.421875,6.28125,5.285816669464111,48400,0.0,
1998-01-29 00:00:00+00:00,6.375,6.375,6.375,5.285816669464111,7600,0.0,
1998-01-30 00:00:00+00:00,6.375,6.484375,6.375,5.376507759094238,23200,0.0,
1998-02-02 00:00:00+00:00,6.5,6.84375,6.5,5.6485700607299805,240400,0.0,
1998-02-03 00:00:00+00:00,6.8125,6.875,6.65625,5.519016265869141,94400,0.0,
1998-02-04 00:00:00+00:00,6.65625,6.671875,6.46875,5.36354923248291,334800,0.0,
1998-02-05 00:00:00+00:00,6.46875,6.5625,6.4375,5.337639331817627,78000,0.0,
1998-02-06 00:00:00+00:00,6.5,6.5,6.4375,5.337639331817627,18800,0.0,
1998-02-09 00:00:00+00:00,6.40625,6.40625,6.40625,5.311727046966553,6000,0.0,
1998-02-10 00:00:00+00:00,6.40625,6.4375,6.40625,5.337639331817627,87600,0.0,
1998-02-11 00:00:00+00:00,6.453125,6.5,6.421875,5.324682235717773,50400,0.0,
1998-02-12 00:00:00+00:00,6.328125,6.375,6.25,5.285816669464111,385200,0.0,
1998-02-13 00:00:00+00:00,6.40625,6.40625,6.375,5.285816669464111,10400,0.0,
1998-02-17 00:00:00+00:00,6.375,6.375,6.34375,5.259906768798828,89600,0.0,
1998-02-18 00:00:00+00:00,6.328125,6.328125,6.328125,5.246949195861816,1200,0.0,
1998-02-19 00:00:00+00:00,6.328125,6.328125,6.3125,5.246949195861816,66000,0.0,
1998-02-20 00:00:00+00:00,6.296875,6.34375,6.265625,5.195128440856934,28000,0.0,
1998-02-23 00:00:00+00:00,6.234375,6.28125,6.234375,5.208083152770996,12400,0.0,
1998-02-24 00:00:00+00:00,6.296875,6.296875,6.25,5.182172775268555,16800,0.0,
1998-02-25 00:00:00+00:00,6.25,6.28125,6.1875,5.182172775268555,38800,0.0,
1998-02-26 00:00:00+00:00,6.265625,6.265625,6.15625,5.104441642761231,9200,0.0,
1998-02-27 00:00:00+00:00,6.15625,6.15625,6.125,5.078530311584473,33600,0.0,
1998-03-02 00:00:00+00:00,6.125,6.125,5.875,4.87124490737915,27600,0.0,
1998-03-03 00:00:00+00:00,5.875,5.875,5.75,4.767599582672119,132800,0.0,
1998-03-04 00:00:00+00:00,5.875,6.25,5.875,5.130351066589356,944400,0.0,
1998-03-05 00:00:00+00:00,6.1875,6.453125,6.1875,5.311727046966553,85600,0.0,
1998-03-06 00:00:00+00:00,6.4375,6.5,6.4375,5.389461517333984,44000,0.0,
1998-03-09 00:00:00+00:00,6.53125,6.75,6.53125,5.596746921539307,137600,0.0,
1998-03-10 00:00:00+00:00,6.75,7.078125,6.75,5.700389862060547,226000,0.0,
1998-03-11 00:00:00+00:00,6.921875,6.9375,6.65625,5.557883739471436,114800,0.0,
1998-03-12 00:00:00+00:00,6.65625,6.671875,6.625,5.493104934692383,105200,0.0,
1998-03-13 00:00:00+00:00,6.6875,6.8125,6.6875,5.622659206390381,63600,0.0,
1998-03-16 00:00:00+00:00,6.875,7.125,6.875,5.90767765045166,164800,0.0,
1998-03-17 00:00:00+00:00,7.125,7.15625,7.0625,5.90767765045166,47600,0.0,
1998-03-18 00:00:00+00:00,7.09375,7.28125,7.09375,6.011321544647217,121600,0.0,
1998-03-19 00:00:00+00:00,7.3125,7.40625,7.296875,6.140875816345215,309600,0.0,
1998-03-20 00:00:00+00:00,7.375,7.734375,7.375,6.361118316650391,53200,0.0,
1998-03-23 00:00:00+00:00,7.640625,7.640625,7.5,6.218608856201172,106400,0.0,
1998-03-24 00:00:00+00:00,7.53125,7.546875,7.5,6.218608856201172,22000,0.0,
1998-03-25 00:00:00+00:00,7.625,7.71875,7.625,6.399984359741211,36400,0.0,
1998-03-26 00:00:00+00:00,7.734375,7.75,7.609375,6.309296131134033,51600,0.0,
1998-03-27 00:00:00+00:00,7.59375,7.59375,7.5,6.218608856201172,19200,0.0,
1998-03-30 00:00:00+00:00,7.5,7.515625,7.46875,6.192696571350098,14800,0.0,
1998-03-31 00:00:00+00:00,7.5,7.5,7.46875,6.205650806427002,12800,0.0,
1998-04-01 00:00:00+00:00,7.515625,7.515625,7.421875,6.153829574584961,22000,0.0,
1998-04-02 00:00:00+00:00,7.375,7.40625,7.28125,6.140875816345215,33200,0.0,
1998-04-03 00:00:00+00:00,7.375,7.375,7.265625,6.050187110900879,40800,0.0,
1998-04-06 00:00:00+00:00,7.34375,7.390625,7.34375,6.08905553817749,35200,0.0,
1998-04-07 00:00:00+00:00,7.28125,7.296875,7.25,6.050187110900879,226800,0.0,
1998-04-08 00:00:00+00:00,7.265625,7.28125,7.15625,5.933588981628418,82800,0.0,
1998-04-09 00:00:00+00:00,7.125,7.125,7.0625,5.855856895446777,12000,0.0,
1998-04-13 00:00:00+00:00,7.0625,7.0625,6.96875,5.804034233093262,14000,0.0,
1998-04-14 00:00:00+00:00,7.03125,7.125,7.03125,5.881768226623535,24000,0.0,
1998-04-15 00:00:00+00:00,7.15625,7.359375,7.15625,6.102008819580078,37200,0.0,
1998-04-16 00:00:00+00:00,7.21875,7.28125,7.21875,6.0372314453125,30400,0.0,
1998-04-17 00:00:00+00:00,7.3125,7.328125,7.3125,6.063143253326416,23600,0.0,
1998-04-20 00:00:00+00:00,7.328125,7.375,7.3125,6.114965915679932,10000,0.0,
1998-04-21 00:00:00+00:00,7.34375,7.4375,7.3125,6.114965915679932,27200,0.0,
1998-04-22 00:00:00+00:00,7.359375,7.375,7.3125,6.063143253326416,5200,0.0,
1998-04-23 00:00:00+00:00,7.34375,7.34375,7.28125,6.050187110900879,3200,0.0,
1998-04-24 00:00:00+00:00,7.25,7.265625,7.125,5.933588981628418,19600,0.0,
1998-04-27 00:00:00+00:00,7.09375,7.09375,6.921875,5.739254951477051,25600,0.0,
1998-04-28 00:00:00+00:00,6.921875,6.953125,6.90625,5.726301193237305,2800,0.0,
1998-04-29 00:00:00+00:00,6.90625,6.96875,6.90625,5.778123378753662,8400,0.0,
1998-04-30 00:00:00+00:00,7.0,8.0,7.0,6.529538154602051,367600,0.0,
1998-05-01 00:00:00+00:00,7.8125,8.140625,7.5,6.218608856201172,273200,0.0,
1998-05-04 00:00:00+00:00,7.546875,7.5625,7.3125,6.063143253326416,132400,0.0,
1998-05-05 00:00:00+00:00,7.34375,7.421875,7.34375,6.153829574584961,115200,0.0,
1998-05-06 00:00:00+00:00,7.453125,7.453125,7.421875,6.166787624359131,12800,0.0,
1998-05-07 00:00:00+00:00,7.40625,7.40625,7.375,6.114965915679932,8800,0.0,
1998-05-08 00:00:00+00:00,7.34375,7.34375,7.109375,5.90767765045166,105600,0.0,
1998-05-11 00:00:00+00:00,7.09375,7.125,7.09375,5.881768226623535,37200,0.0,
1998-05-12 00:00:00+00:00,7.078125,7.078125,6.953125,5.765166759490967,93200,0.0,
1998-05-13 00:00:00+00:00,6.90625,6.90625,6.78125,5.622659206390381,36800,0.0,
1998-05-14 00:00:00+00:00,6.75,6.78125,6.71875,5.622659206390381,24000,0.0,
1998-05-15 00:00:00+00:00,6.78125,6.78125,6.765625,5.609703063964844,2000,0.0,
1998-05-18 00:00:00+00:00,6.765625,6.765625,6.6875,5.570835590362549,15600,0.0,
1998-05-19 00:00:00+00:00,6.734375,6.75,6.71875,5.596746921539307,52000,0.0,
1998-05-20 00:00:00+00:00,6.71875,6.78125,6.71875,5.609703063964844,7600,0.0,
1998-05-21 00:00:00+00:00,6.734375,6.734375,6.6875,5.570835590362549,9600,0.0,
1998-05-22 00:00:00+00:00,6.65625,6.65625,6.40625,5.311727046966553,95200,0.0,
1998-05-26 00:00:00+00:00,6.4375,6.453125,6.40625,5.337639331817627,10000,0.0,
1998-05-27 00:00:00+00:00,6.375,6.375,6.34375,5.285816669464111,18400,0.0,
1998-05-28 00:00:00+00:00,6.375,6.609375,6.28125,5.48015022277832,57200,0.0,
1998-05-29 00:00:00+00:00,6.59375,6.65625,6.59375,5.493104934692383,16800,0.0,
1998-06-01 00:00:00+00:00,6.6875,6.734375,6.625,5.519016265869141,58000,0.0,
1998-06-02 00:00:00+00:00,6.65625,6.96875,6.65625,5.778123378753662,87200,0.0,
1998-06-03 00:00:00+00:00,6.9375,7.09375,6.875,5.855856895446777,64000,0.0,
1998-06-04 00:00:00+00:00,7.03125,7.40625,7.03125,6.140875816345215,45600,0.0,
1998-06-05 00:00:00+00:00,7.453125,7.609375,7.421875,6.257474422454834,72800,0.0,
1998-06-08 00:00:00+00:00,7.5625,7.5625,7.5,6.23156213760376,23600,0.0,
1998-06-09 00:00:00+00:00,7.5,7.515625,7.453125,6.218608856201172,14800,0.0,
1998-06-10 00:00:00+00:00,7.46875,7.484375,7.4375,6.166787624359131,16400,0.0,
1998-06-11 00:00:00+00:00,7.40625,7.40625,7.140625,5.920633792877197,26400,0.0,
1998-06-12 00:00:00+00:00,7.125,7.125,7.078125,5.881768226623535,16800,0.0,
1998-06-15 00:00:00+00:00,7.109375,7.109375,6.96875,5.778123378753662,23600,0.0,
1998-06-16 00:00:00+00:00,7.0,7.125,6.96875,5.90767765045166,57600,0.0,
1998-06-17 00:00:00+00:00,7.1875,7.34375,7.1875,6.08905553817749,24800,0.0,
1998-06-18 00:00:00+00:00,7.3125,7.328125,7.28125,6.076097965240479,8400,0.0,
1998-06-19 00:00:00+00:00,7.3125,7.3125,7.25,6.0372314453125,19200,0.0,
1998-06-22 00:00:00+00:00,7.28125,7.28125,7.203125,5.985411643981934,16000,0.0,
1998-06-23 00:00:00+00:00,7.21875,7.234375,7.21875,5.9983673095703125,22000,0.0,
1998-06-24 00:00:00+00:00,7.234375,7.25,7.1875,5.959499835968018,24800,0.0,
1998-06-25 00:00:00+00:00,7.21875,7.21875,7.125,5.9465436935424805,18000,0.0,
1998-06-26 00:00:00+00:00,7.171875,7.25,7.171875,6.011321544647217,62400,0.0,
1998-06-29 00:00:00+00:00,7.203125,7.375,7.203125,6.114965915679932,50800,0.0,
1998-06-30 00:00:00+00:00,7.40625,7.421875,7.1875,5.959499835968018,136800,0.0,
1998-07-01 00:00:00+00:00,7.203125,7.234375,7.171875,5.985411643981934,12000,0.0,
1998-07-02 00:00:00+00:00,7.234375,7.25,7.140625,5.920633792877197,29200,0.0,
1998-07-06 00:00:00+00:00,7.140625,7.1875,7.140625,5.959499835968018,3600,0.0,
1998-07-07 00:00:00+00:00,7.1875,7.21875,7.1875,5.985411643981934,3600,0.0,
1998-07-08 00:00:00+00:00,7.265625,7.265625,7.265625,6.024277687072754,107600,0.0,
1998-07-09 00:00:00+00:00,7.265625,7.375,7.265625,6.0372314453125,479600,0.0,
1998-07-10 00:00:00+00:00,7.3125,7.3125,7.28125,6.063143253326416,56400,0.0,
1998-07-13 00:00:00+00:00,7.34375,7.34375,7.109375,5.933588981628418,59200,0.0,
1998-07-14 00:00:00+00:00,7.125,7.15625,7.023437976837158,5.881768226623535,72400,0.0,
1998-07-15 00:00:00+00:00,7.125,7.125,7.09375,5.881768226623535,263600,0.0,
1998-07-16 00:00:00+00:00,7.125,7.125,6.828125,5.661524772644043,33600,0.0,
1998-07-17 00:00:00+00:00,6.84375,6.859375,6.5625,5.441283226013184,202000,0.0,
1998-07-20 00:00:00+00:00,6.59375,6.6875,6.5625,5.441283226013184,26800,0.0,
1998-07-21 00:00:00+00:00,6.59375,6.6875,6.59375,5.531973838806152,77200,0.0,
1998-07-22 00:00:00+00:00,6.671875,6.75,6.640625,5.596746921539307,133600,0.0,
1998-07-23 00:00:00+00:00,6.78125,6.796875,6.75,5.596746921539307,27600,0.0,
1998-07-24 00:00:00+00:00,6.75,6.75,6.75,5.596746921539307,10800,0.0,
1998-07-27 00:00:00+00:00,6.71875,6.71875,6.59375,5.519016265869141,117200,0.0,
1998-07-28 00:00:00+00:00,6.65625,6.71875,6.625,5.570835590362549,353200,0.0,
1998-07-29 00:00:00+00:00,6.6875,6.6875,6.609375,5.493104934692383,32800,0.0,
1998-07-30 00:00:00+00:00,6.65625,6.75,6.59375,5.596746921539307,186400,0.0,
1998-07-31 00:00:00+00:00,6.71875,6.71875,6.5625,5.441283226013184,20400,0.0,
1998-08-03 00:00:00+00:00,6.59375,6.59375,6.390625,5.298773288726807,19200,0.0,
1998-08-04 00:00:00+00:00,6.359375,6.359375,6.140625,5.091485023498535,43600,0.0,
1998-08-05 00:00:00+00:00,6.109375,6.15625,6.03125,5.104441642761231,68000,0.0,
1998-08-06 00:00:00+00:00,6.125,6.34375,6.125,5.259906768798828,27200,0.0,
1998-08-07 00:00:00+00:00,6.3125,6.4375,6.28125,5.233994483947754,142000,0.0,
1998-08-10 00:00:00+00:00,6.296875,6.296875,6.15625,5.104441642761231,103600,0.0,
1998-08-11 00:00:00+00:00,6.125,6.125,5.984375,4.9748854637146,106400,0.0,
