date,GSBC_Open,GSBC_High,GSBC_Low,GSBC_Close,GSBC_Volume,GSBC_Dividends,GSBC_Stock Splits
1989-12-15 00:00:00+00:00,0.0,0.7708330154418945,0.75,0.3088753521442413,807600,0.0,
1989-12-18 00:00:00+00:00,0.0,0.7708330154418945,0.7291669845581055,0.3002954423427582,474000,0.0,
1989-12-19 00:00:00+00:00,0.0,0.7291669845581055,0.7291669845581055,0.3002954423427582,96000,0.0,
1989-12-20 00:00:00+00:00,0.0,0.7291669845581055,0.7291669845581055,0.3002954423427582,24000,0.0,
1989-12-21 00:00:00+00:00,0.0,0.7604169845581055,0.7604169845581055,0.3131653666496277,2400,0.0,
1989-12-22 00:00:00+00:00,0.0,0.7604169845581055,0.7291669845581055,0.3088753521442413,28800,0.0,
1989-12-26 00:00:00+00:00,0.0,0.7291669845581055,0.7291669845581055,0.3002954423427582,31200,0.0,
1989-12-27 00:00:00+00:00,0.0,0.75,0.7291669845581055,0.3002954423427582,38400,0.0,
1989-12-28 00:00:00+00:00,0.7291669845581055,0.7291669845581055,0.7291669845581055,0.3002954423427582,0,0.0,
1989-12-29 00:00:00+00:00,0.0,0.7291669845581055,0.7291669845581055,0.3002954423427582,24000,0.0,
1990-01-02 00:00:00+00:00,0.7291669845581055,0.7291669845581055,0.7291669845581055,0.3002954423427582,0,0.0,
1990-01-03 00:00:00+00:00,0.0,0.7291669845581055,0.7291669845581055,0.3002954423427582,24000,0.0,
1990-01-04 00:00:00+00:00,0.0,0.7291669845581055,0.7291669845581055,0.3002954423427582,73200,0.0,
1990-01-05 00:00:00+00:00,0.0,0.75,0.7291669845581055,0.3002954423427582,8400,0.0,
1990-01-08 00:00:00+00:00,0.0,0.75,0.7291669845581055,0.3088753521442413,52800,0.0,
1990-01-09 00:00:00+00:00,0.0,0.7604169845581055,0.7604169845581055,0.3131653666496277,2400,0.0,
1990-01-10 00:00:00+00:00,0.0,0.7291669845581055,0.7291669845581055,0.3002954423427582,27600,0.0,
1990-01-11 00:00:00+00:00,0.0,0.7604169845581055,0.7291669845581055,0.3131653666496277,13200,0.0,
1990-01-12 00:00:00+00:00,0.0,0.7291669845581055,0.7291669845581055,0.3002954423427582,19200,0.0,
1990-01-15 00:00:00+00:00,0.0,0.7291669845581055,0.7291669845581055,0.3002954423427582,61200,0.0,
1990-01-16 00:00:00+00:00,0.0,0.7604169845581055,0.7395830154418945,0.3131653666496277,8400,0.0,
1990-01-17 00:00:00+00:00,0.0,0.7604169845581055,0.7291669845581055,0.3131653666496277,26400,0.0,
1990-01-18 00:00:00+00:00,0.7604169845581055,0.7604169845581055,0.7604169845581055,0.3131653666496277,0,0.0,
1990-01-19 00:00:00+00:00,0.0,0.7604169845581055,0.7395830154418945,0.3088753521442413,134400,0.0,
1990-01-22 00:00:00+00:00,0.0,0.7604169845581055,0.75,0.3131653666496277,104400,0.0,
1990-01-23 00:00:00+00:00,0.0,0.7291669845581055,0.7291669845581055,0.3002954423427582,3600,0.0,
1990-01-24 00:00:00+00:00,0.0,0.7291669845581055,0.7291669845581055,0.3002954423427582,48000,0.0,
1990-01-25 00:00:00+00:00,0.7291669845581055,0.7291669845581055,0.7291669845581055,0.3002954423427582,0,0.0,
1990-01-26 00:00:00+00:00,0.0,0.7291669845581055,0.7291669845581055,0.3002954423427582,123600,0.0,
1990-01-29 00:00:00+00:00,0.0,0.7395830154418945,0.71875,0.2960054576396942,133200,0.0,
1990-01-30 00:00:00+00:00,0.0,0.71875,0.71875,0.2960054576396942,14400,0.0,
1990-01-31 00:00:00+00:00,0.71875,0.71875,0.71875,0.2960054576396942,0,0.0,
1990-02-01 00:00:00+00:00,0.0,0.7291669845581055,0.71875,0.3002954423427582,49200,0.0,
1990-02-02 00:00:00+00:00,0.0,0.7291669845581055,0.71875,0.3002954423427582,58800,0.0,
1990-02-05 00:00:00+00:00,0.7291669845581055,0.7291669845581055,0.7291669845581055,0.3002954423427582,0,0.0,
1990-02-06 00:00:00+00:00,0.0,0.7291669845581055,0.7291669845581055,0.3002954423427582,4800,0.0,
1990-02-07 00:00:00+00:00,0.0,0.71875,0.71875,0.2960054576396942,51600,0.0,
1990-02-08 00:00:00+00:00,0.0,0.7395830154418945,0.7083330154418945,0.304585188627243,42000,0.0,
1990-02-09 00:00:00+00:00,0.0,0.7291669845581055,0.7291669845581055,0.3002954423427582,12000,0.0,
1990-02-12 00:00:00+00:00,0.0,0.7395830154418945,0.7291669845581055,0.3002954423427582,20400,0.0,
1990-02-13 00:00:00+00:00,0.0,0.7291669845581055,0.7291669845581055,0.3002954423427582,3600,0.0,
1990-02-14 00:00:00+00:00,0.0,0.7291669845581055,0.7291669845581055,0.3002954423427582,4800,0.0,
1990-02-15 00:00:00+00:00,0.0,0.7083330154418945,0.7083330154418945,0.2917154729366302,84000,0.0,
1990-02-16 00:00:00+00:00,0.7083330154418945,0.7083330154418945,0.7083330154418945,0.2917154729366302,0,0.0,
1990-02-20 00:00:00+00:00,0.0,0.71875,0.6770830154418945,0.2788456976413727,104400,0.0,
1990-02-21 00:00:00+00:00,0.0,0.6875,0.6770830154418945,0.2788456976413727,19200,0.0,
1990-02-22 00:00:00+00:00,0.6770830154418945,0.6770830154418945,0.6770830154418945,0.2788456976413727,0,0.0,
1990-02-23 00:00:00+00:00,0.0,0.65625,0.625,0.2573961019515991,52800,0.0,
1990-02-26 00:00:00+00:00,0.0,0.6354169845581055,0.6354169845581055,0.261686235666275,24000,0.0,
1990-02-27 00:00:00+00:00,0.0,0.6458330154418945,0.625,0.261686235666275,51600,0.0,
1990-02-28 00:00:00+00:00,0.0,0.65625,0.6458330154418945,0.2659757435321808,6000,0.0,
1990-03-01 00:00:00+00:00,0.6458330154418945,0.6458330154418945,0.6458330154418945,0.2659757435321808,0,0.0,
1990-03-02 00:00:00+00:00,0.0,0.6666669845581055,0.65625,0.274555891752243,28800,0.0,
1990-03-05 00:00:00+00:00,0.0,0.65625,0.65625,0.2702658772468567,24000,0.0,
1990-03-06 00:00:00+00:00,0.0,0.6875,0.6875,0.2831358015537262,3600,0.0,
1990-03-07 00:00:00+00:00,0.0,0.7083330154418945,0.6666669845581055,0.2917154729366302,240000,0.0,
1990-03-08 00:00:00+00:00,0.0,0.7291669845581055,0.6979169845581055,0.3002954423427582,105600,0.0,
1990-03-09 00:00:00+00:00,0.0,0.7395830154418945,0.71875,0.2960054576396942,147600,0.0,
1990-03-12 00:00:00+00:00,0.0,0.7083330154418945,0.7083330154418945,0.2917154729366302,12000,0.0,
1990-03-13 00:00:00+00:00,0.0,0.7395830154418945,0.7395830154418945,0.304585188627243,1200,0.0,
1990-03-14 00:00:00+00:00,0.0,0.7291669845581055,0.6979169845581055,0.2917154729366302,199200,0.0,
1990-03-15 00:00:00+00:00,0.0,0.7291669845581055,0.6979169845581055,0.3002954423427582,122400,0.0,
1990-03-16 00:00:00+00:00,0.0,0.71875,0.71875,0.2960054576396942,3600,0.0,
1990-03-19 00:00:00+00:00,0.0,0.7291669845581055,0.7083330154418945,0.2960054576396942,21600,0.0,
1990-03-20 00:00:00+00:00,0.0,0.6979169845581055,0.6979169845581055,0.2874256670475006,2400,0.0,
1990-03-21 00:00:00+00:00,0.6979169845581055,0.6979169845581055,0.6979169845581055,0.2874256670475006,0,0.0,
1990-03-22 00:00:00+00:00,0.6979169845581055,0.6979169845581055,0.6979169845581055,0.2874256670475006,0,0.0,
1990-03-23 00:00:00+00:00,0.0,0.6979169845581055,0.6979169845581055,0.2874256670475006,3600,0.0,
1990-03-26 00:00:00+00:00,0.6979169845581055,0.6979169845581055,0.6979169845581055,0.2874256670475006,57600,0.0,
1990-03-27 00:00:00+00:00,0.6979169845581055,0.6979169845581055,0.6875,0.2831358015537262,60000,0.0,
1990-03-28 00:00:00+00:00,0.6770830154418945,0.6770830154418945,0.6770830154418945,0.2788456976413727,6000,0.0,
1990-03-29 00:00:00+00:00,0.6666669845581055,0.6875,0.6666669845581055,0.274555891752243,44400,0.0,
1990-03-30 00:00:00+00:00,0.6666669845581055,0.6666669845581055,0.6666669845581055,0.274555891752243,6000,0.0,
1990-04-02 00:00:00+00:00,0.6979169845581055,0.6979169845581055,0.6145830154418945,0.2573961019515991,75600,0.0,
1990-04-03 00:00:00+00:00,0.6145830154418945,0.6354169845581055,0.6145830154418945,0.261686235666275,50400,0.0,
1990-04-04 00:00:00+00:00,0.6354169845581055,0.6354169845581055,0.6354169845581055,0.261686235666275,0,0.0,
1990-04-05 00:00:00+00:00,0.65625,0.65625,0.65625,0.2702658772468567,1200,0.0,
1990-04-06 00:00:00+00:00,0.65625,0.65625,0.65625,0.2702658772468567,3600,0.0,
1990-04-09 00:00:00+00:00,0.65625,0.65625,0.65625,0.2702658772468567,0,0.0,
1990-04-10 00:00:00+00:00,0.65625,0.65625,0.625,0.2573961019515991,134400,0.0,
1990-04-11 00:00:00+00:00,0.65625,0.65625,0.6145830154418945,0.2531059384346008,211200,0.0,
1990-04-12 00:00:00+00:00,0.6354169845581055,0.6354169845581055,0.6354169845581055,0.261686235666275,19200,0.0,
1990-04-16 00:00:00+00:00,0.6145830154418945,0.6354169845581055,0.6145830154418945,0.261686235666275,19200,0.0,
1990-04-17 00:00:00+00:00,0.6354169845581055,0.6354169845581055,0.6354169845581055,0.261686235666275,7200,0.0,
1990-04-18 00:00:00+00:00,0.6354169845581055,0.6354169845581055,0.59375,0.2488163262605667,82800,0.0,
