date,PNC_Open,PNC_High,PNC_Low,PNC_Close,PNC_Volume,PNC_Dividends,PNC_Stock Splits
1976-01-27 00:00:00+00:00,0.0,2.75,2.75,0.7232330441474915,13600,0.0,
1976-01-28 00:00:00+00:00,0.0,2.75,2.75,0.7232330441474915,4800,0.0,
1976-01-29 00:00:00+00:00,0.0,2.8125,2.71875,0.7150149345397949,17600,0.0,
1976-01-30 00:00:00+00:00,0.0,2.84375,2.75,0.7232330441474915,24800,0.0,
1976-02-02 00:00:00+00:00,0.0,2.875,2.78125,0.7314526438713074,18400,0.0,
1976-02-03 00:00:00+00:00,0.0,3.0,2.90625,0.7643263339996338,26400,0.0,
1976-02-04 00:00:00+00:00,0.0,3.03125,2.9375,0.7725449800491333,16000,0.0,
1976-02-05 00:00:00+00:00,0.0,3.0625,2.96875,0.7807635068893433,39200,0.0,
1976-02-06 00:00:00+00:00,0.0,3.0,2.90625,0.7643263339996338,24800,0.0,
1976-02-09 00:00:00+00:00,0.0,3.0,2.90625,0.7643263339996338,11200,0.0,
1976-02-10 00:00:00+00:00,0.0,3.0,2.90625,0.7643263339996338,4000,0.0,
1976-02-11 00:00:00+00:00,0.0,3.03125,2.9375,0.7725449800491333,7200,0.0,
1976-02-12 00:00:00+00:00,0.0,3.0,2.90625,0.7643263339996338,5600,0.0,
1976-02-13 00:00:00+00:00,0.0,3.0,2.90625,0.7643263339996338,4800,0.0,
1976-02-17 00:00:00+00:00,0.0,2.96875,2.875,0.7561073899269104,22400,0.0,
1976-02-18 00:00:00+00:00,0.0,2.9375,2.84375,0.7478893399238586,8000,0.0,
1976-02-19 00:00:00+00:00,0.0,2.96875,2.875,0.7561073899269104,20000,0.0,
1976-02-20 00:00:00+00:00,0.0,2.96875,2.875,0.7561073899269104,16000,0.0,
1976-02-23 00:00:00+00:00,0.0,2.96875,2.875,0.7561073899269104,12800,0.0,
1976-02-24 00:00:00+00:00,0.0,2.96875,2.875,0.7561073899269104,16800,0.0,
1976-02-25 00:00:00+00:00,0.0,2.96875,2.875,0.7561073899269104,24800,0.0,
1976-02-26 00:00:00+00:00,0.0,2.9375,2.84375,0.7478893399238586,32800,0.0,
1976-02-27 00:00:00+00:00,0.0,2.9375,2.84375,0.7478893399238586,8800,0.0,
1976-03-01 00:00:00+00:00,0.0,2.9375,2.84375,0.7478893399238586,1600,0.0,
1976-03-02 00:00:00+00:00,0.0,2.96875,2.875,0.7561073899269104,13600,0.0,
1976-03-03 00:00:00+00:00,0.0,2.96875,2.875,0.7561073899269104,18400,0.0,
1976-03-04 00:00:00+00:00,0.0,2.96875,2.875,0.7561073899269104,12800,0.0,
1976-03-05 00:00:00+00:00,0.0,2.96875,2.875,0.7561073899269104,10400,0.0,
1976-03-08 00:00:00+00:00,0.0,2.9375,2.84375,0.7478893399238586,20000,0.0,
1976-03-09 00:00:00+00:00,0.0,2.9375,2.84375,0.7478893399238586,29600,0.0,
1976-03-10 00:00:00+00:00,0.0,2.96875,2.875,0.7561073899269104,17600,0.0,
1976-03-11 00:00:00+00:00,0.0,3.03125,2.9375,0.7725449800491333,18400,0.0,
1976-03-12 00:00:00+00:00,0.0,3.03125,2.9375,0.7725449800491333,23200,0.0,
1976-03-15 00:00:00+00:00,0.0,3.0,2.90625,0.7643263339996338,23200,0.0,
1976-03-16 00:00:00+00:00,0.0,3.0,2.90625,0.7643263339996338,20800,0.0,
1976-03-17 00:00:00+00:00,0.0,3.0,2.90625,0.7643263339996338,16800,0.0,
1976-03-18 00:00:00+00:00,0.0,3.0,2.90625,0.7643263339996338,6400,0.0,
1976-03-19 00:00:00+00:00,0.0,3.0,2.90625,0.7643263339996338,11200,0.0,
1976-03-22 00:00:00+00:00,0.0,3.03125,2.9375,0.7725449800491333,14400,0.0,
1976-03-23 00:00:00+00:00,0.0,3.03125,2.9375,0.7725449800491333,18400,0.0,
1976-03-24 00:00:00+00:00,0.0,3.0,2.90625,0.7643263339996338,18400,0.0,
1976-03-25 00:00:00+00:00,0.0,3.0,2.90625,0.7643263339996338,14400,0.0,
1976-03-26 00:00:00+00:00,0.0,2.96875,2.875,0.7561073899269104,7200,0.0,
1976-03-29 00:00:00+00:00,0.0,2.96875,2.875,0.7561073899269104,8800,0.0,
1976-03-30 00:00:00+00:00,0.0,2.96875,2.875,0.7561073899269104,18400,0.0,
1976-03-31 00:00:00+00:00,0.0,2.9375,2.84375,0.7478893399238586,3200,0.0,
1976-04-01 00:00:00+00:00,0.0,2.9375,2.84375,0.7478893399238586,11200,0.0,
1976-04-02 00:00:00+00:00,0.0,2.9375,2.84375,0.7478893399238586,4000,0.0,
1976-04-05 00:00:00+00:00,0.0,2.9375,2.84375,0.7478893399238586,4000,0.0,
1976-04-06 00:00:00+00:00,0.0,2.9375,2.84375,0.7478893399238586,8000,0.0,
1976-04-07 00:00:00+00:00,0.0,2.9375,2.84375,0.7478893399238586,12800,0.0,
1976-04-08 00:00:00+00:00,0.0,2.9375,2.84375,0.7478893399238586,52800,0.0,
1976-04-09 00:00:00+00:00,0.0,2.875,2.78125,0.7314526438713074,23200,0.0,
1976-04-12 00:00:00+00:00,0.0,2.875,2.78125,0.7314526438713074,13600,0.0,
1976-04-13 00:00:00+00:00,0.0,2.90625,2.8125,0.7396705150604248,17600,0.0,
1976-04-14 00:00:00+00:00,0.0,2.90625,2.8125,0.7396705150604248,4000,0.0,
1976-04-15 00:00:00+00:00,0.0,2.875,2.78125,0.7314526438713074,17600,0.0,
1976-04-19 00:00:00+00:00,0.0,2.8125,2.71875,0.7150149345397949,20800,0.0,
1976-04-20 00:00:00+00:00,0.0,2.8125,2.71875,0.7150149345397949,3200,0.0,
1976-04-21 00:00:00+00:00,0.0,2.78125,2.6875,0.7067965269088745,28000,0.0,
1976-04-22 00:00:00+00:00,0.0,2.78125,2.6875,0.7067965269088745,3200,0.0,
1976-04-23 00:00:00+00:00,0.0,2.78125,2.6875,0.7067965269088745,7200,0.0,
1976-04-26 00:00:00+00:00,0.0,2.8125,2.71875,0.7150149345397949,36800,0.0,
1976-04-27 00:00:00+00:00,0.0,2.8125,2.71875,0.7150149345397949,7200,0.0,
1976-04-28 00:00:00+00:00,0.0,2.8125,2.71875,0.7150149345397949,42400,0.0,
1976-04-29 00:00:00+00:00,0.0,2.8125,2.71875,0.7150149345397949,7200,0.0,
1976-04-30 00:00:00+00:00,0.0,2.8125,2.71875,0.7150149345397949,16800,0.0,
1976-05-03 00:00:00+00:00,0.0,2.8125,2.71875,0.7150149345397949,41600,0.0,
1976-05-04 00:00:00+00:00,0.0,2.78125,2.6875,0.7067965269088745,25600,0.0,
1976-05-05 00:00:00+00:00,0.0,2.78125,2.6875,0.7067965269088745,800,0.0,
1976-05-06 00:00:00+00:00,0.0,2.78125,2.6875,0.7067965269088745,3200,0.0,
1976-05-07 00:00:00+00:00,0.0,2.78125,2.6875,0.7067965269088745,57600,0.0,
1976-05-10 00:00:00+00:00,0.0,2.78125,2.6875,0.7067965269088745,4800,0.0,
1976-05-11 00:00:00+00:00,0.0,2.78125,2.6875,0.7067965269088745,8800,0.0,
1976-05-12 00:00:00+00:00,0.0,2.78125,2.6875,0.7067965269088745,4000,0.0,
1976-05-13 00:00:00+00:00,0.0,2.78125,2.6875,0.7067965269088745,16800,0.0,
1976-05-14 00:00:00+00:00,0.0,2.78125,2.6875,0.7067965269088745,16800,0.0,
1976-05-17 00:00:00+00:00,0.0,2.78125,2.6875,0.7067965269088745,8800,0.0,
1976-05-18 00:00:00+00:00,0.0,2.75,2.65625,0.6985782980918884,10400,0.0,
1976-05-19 00:00:00+00:00,0.0,2.75,2.65625,0.6985782980918884,5600,0.0,
1976-05-20 00:00:00+00:00,0.0,2.71875,2.625,0.6903592348098755,16800,0.0,
1976-05-21 00:00:00+00:00,0.0,2.71875,2.625,0.6903592348098755,2400,0.0,
1976-05-24 00:00:00+00:00,0.0,2.6875,2.59375,0.6821405291557312,16800,0.0,
1976-05-25 00:00:00+00:00,0.0,2.6875,2.59375,0.6821405291557312,11200,0.0,
1976-05-26 00:00:00+00:00,0.0,2.65625,2.5625,0.673922061920166,12000,0.0,
1976-05-27 00:00:00+00:00,0.0,2.65625,2.5625,0.673922061920166,12000,0.0,
1976-05-28 00:00:00+00:00,0.0,2.65625,2.5625,0.673922061920166,2400,0.0,
1976-06-01 00:00:00+00:00,0.0,2.65625,2.5625,0.673922061920166,2400,0.0,
1976-06-02 00:00:00+00:00,0.0,2.65625,2.5625,0.673922061920166,19200,0.0,
1976-06-03 00:00:00+00:00,0.0,2.65625,2.5625,0.673922061920166,10400,0.0,
1976-06-04 00:00:00+00:00,0.0,2.625,2.53125,0.6657040119171143,6400,0.0,
1976-06-07 00:00:00+00:00,0.0,2.59375,2.5,0.6574851274490356,16000,0.0,
1976-06-08 00:00:00+00:00,0.0,2.59375,2.5,0.6574851274490356,7200,0.0,
1976-06-09 00:00:00+00:00,0.0,2.625,2.53125,0.6657040119171143,16000,0.0,
1976-06-10 00:00:00+00:00,0.0,2.625,2.53125,0.6657040119171143,25600,0.0,
1976-06-11 00:00:00+00:00,0.0,2.625,2.53125,0.6657040119171143,26400,0.0,
1976-06-14 00:00:00+00:00,0.0,2.65625,2.5625,0.673922061920166,14400,0.0,
1976-06-15 00:00:00+00:00,0.0,2.65625,2.5625,0.673922061920166,8000,0.0,
1976-06-16 00:00:00+00:00,0.0,2.65625,2.5625,0.673922061920166,19200,0.0,
1976-06-17 00:00:00+00:00,0.0,2.6875,2.59375,0.6821405291557312,8000,0.0,
1976-06-18 00:00:00+00:00,0.0,2.6875,2.59375,0.6821405291557312,98400,0.0,
1976-06-21 00:00:00+00:00,0.0,2.6875,2.59375,0.6821405291557312,18400,0.0,
1976-06-22 00:00:00+00:00,0.0,2.6875,2.59375,0.6821405291557312,96800,0.0,
1976-06-23 00:00:00+00:00,0.0,2.65625,2.5625,0.673922061920166,12800,0.0,
1976-06-24 00:00:00+00:00,0.0,2.65625,2.5625,0.673922061920166,23200,0.0,
1976-06-25 00:00:00+00:00,0.0,2.6875,2.59375,0.6821405291557312,13600,0.0,
1976-06-28 00:00:00+00:00,0.0,2.6875,2.59375,0.6821405291557312,7200,0.0,
1976-06-29 00:00:00+00:00,0.0,2.75,2.65625,0.6985782980918884,47200,0.0,
1976-06-30 00:00:00+00:00,0.0,2.75,2.65625,0.6985782980918884,20800,0.0,
1976-07-01 00:00:00+00:00,0.0,2.75,2.65625,0.6985782980918884,6400,0.0,
1976-07-02 00:00:00+00:00,2.65625,2.65625,2.65625,0.6985782980918884,0,0.0,
1976-07-06 00:00:00+00:00,0.0,2.75,2.65625,0.6985782980918884,5600,0.0,
1976-07-07 00:00:00+00:00,0.0,2.78125,2.6875,0.7067965269088745,8800,0.0,
1976-07-08 00:00:00+00:00,0.0,2.78125,2.6875,0.7067965269088745,16800,0.0,
1976-07-09 00:00:00+00:00,0.0,2.75,2.65625,0.6985782980918884,4800,0.0,
1976-07-12 00:00:00+00:00,0.0,2.75,2.65625,0.6985782980918884,2400,0.0,
1976-07-13 00:00:00+00:00,0.0,2.75,2.65625,0.6985782980918884,10400,0.0,
1976-07-14 00:00:00+00:00,0.0,2.75,2.65625,0.6985782980918884,26400,0.0,
1976-07-15 00:00:00+00:00,0.0,2.6875,2.59375,0.6821405291557312,25600,0.0,
1976-07-16 00:00:00+00:00,0.0,2.6875,2.59375,0.6821405291557312,15200,0.0,
1976-07-19 00:00:00+00:00,0.0,2.6875,2.59375,0.6821405291557312,8000,0.0,
1976-07-20 00:00:00+00:00,0.0,2.59375,2.5,0.6574851274490356,20800,0.0,
1976-07-21 00:00:00+00:00,0.0,2.53125,2.4375,0.6410475373268127,28800,0.0,
1976-07-22 00:00:00+00:00,0.0,2.59375,2.5,0.6574851274490356,4000,0.0,
1976-07-23 00:00:00+00:00,0.0,2.59375,2.5,0.6574851274490356,6400,0.0,
1976-07-26 00:00:00+00:00,0.0,2.59375,2.5,0.6574851274490356,6400,0.0,
1976-07-27 00:00:00+00:00,0.0,2.59375,2.5,0.6574851274490356,14400,0.0,
1976-07-28 00:00:00+00:00,0.0,2.5625,2.46875,0.6492664813995361,18400,0.0,
1976-07-29 00:00:00+00:00,0.0,2.5625,2.46875,0.6492664813995361,15200,0.0,
1976-07-30 00:00:00+00:00,0.0,2.53125,2.4375,0.6410475373268127,7200,0.0,
1976-08-02 00:00:00+00:00,0.0,2.53125,2.4375,0.6410475373268127,11200,0.0,
1976-08-03 00:00:00+00:00,0.0,2.53125,2.4375,0.6410475373268127,9600,0.0,
1976-08-04 00:00:00+00:00,0.0,2.59375,2.5,0.6574851274490356,33600,0.0,
1976-08-05 00:00:00+00:00,0.0,2.625,2.53125,0.6657040119171143,33600,0.0,
1976-08-06 00:00:00+00:00,0.0,2.59375,2.5,0.6574851274490356,16000,0.0,
1976-08-09 00:00:00+00:00,0.0,2.59375,2.5,0.6574851274490356,6400,0.0,
1976-08-10 00:00:00+00:00,0.0,2.59375,2.5,0.6574851274490356,4000,0.0,
1976-08-11 00:00:00+00:00,0.0,2.59375,2.5,0.6574851274490356,34400,0.0,
1976-08-12 00:00:00+00:00,0.0,2.59375,2.5,0.6574851274490356,8000,0.0,
1976-08-13 00:00:00+00:00,0.0,2.59375,2.5,0.6574851274490356,28000,0.0,
1976-08-16 00:00:00+00:00,0.0,2.5625,2.46875,0.6492664813995361,5600,0.0,
1976-08-17 00:00:00+00:00,0.0,2.5625,2.46875,0.6492664813995361,8800,0.0,
1976-08-18 00:00:00+00:00,0.0,2.59375,2.5,0.6574851274490356,63200,0.0,
1976-08-19 00:00:00+00:00,0.0,2.5625,2.46875,0.6492664813995361,48000,0.0,
1976-08-20 00:00:00+00:00,0.0,2.5625,2.46875,0.6492664813995361,11200,0.0,
1976-08-23 00:00:00+00:00,0.0,2.5625,2.46875,0.6492664813995361,35200,0.0,
1976-08-24 00:00:00+00:00,0.0,2.5625,2.46875,0.6492664813995361,5600,0.0,
1976-08-25 00:00:00+00:00,0.0,2.5625,2.46875,0.6492664813995361,20800,0.0,
1976-08-26 00:00:00+00:00,0.0,2.5625,2.46875,0.6492664813995361,22400,0.0,
1976-08-27 00:00:00+00:00,0.0,2.5625,2.46875,0.6492664813995361,23200,0.0,
1976-08-30 00:00:00+00:00,0.0,2.5625,2.46875,0.6492664813995361,32800,0.0,
1976-08-31 00:00:00+00:00,0.0,2.53125,2.4375,0.6410475373268127,24000,0.0,
1976-09-01 00:00:00+00:00,0.0,2.5625,2.46875,0.6492664813995361,24000,0.0,
1976-09-02 00:00:00+00:00,0.0,2.53125,2.4375,0.6410475373268127,69600,0.0,
1976-09-03 00:00:00+00:00,0.0,2.53125,2.4375,0.6410475373268127,19200,0.0,
1976-09-07 00:00:00+00:00,0.0,2.53125,2.4375,0.6410475373268127,12000,0.0,
1976-09-08 00:00:00+00:00,0.0,2.53125,2.4375,0.6410475373268127,35200,0.0,
1976-09-09 00:00:00+00:00,0.0,2.5,2.40625,0.6328293085098267,66400,0.0,
1976-09-10 00:00:00+00:00,0.0,2.5,2.40625,0.6328293085098267,23200,0.0,
1976-09-13 00:00:00+00:00,0.0,2.5,2.40625,0.6328293085098267,19200,0.0,
1976-09-14 00:00:00+00:00,0.0,2.5,2.40625,0.6328293085098267,75200,0.0,
1976-09-15 00:00:00+00:00,0.0,2.59375,2.5,0.6574851274490356,64000,0.0,
1976-09-16 00:00:00+00:00,0.0,2.59375,2.5,0.6574851274490356,41600,0.0,
1976-09-17 00:00:00+00:00,0.0,2.625,2.53125,0.6657040119171143,35200,0.0,
1976-09-20 00:00:00+00:00,0.0,2.6875,2.59375,0.6821405291557312,68000,0.0,
1976-09-21 00:00:00+00:00,0.0,2.6875,2.59375,0.6821405291557312,27200,0.0,
1976-09-22 00:00:00+00:00,0.0,2.71875,2.625,0.6903592348098755,47200,0.0,
1976-09-23 00:00:00+00:00,0.0,2.8125,2.71875,0.7150149345397949,48800,0.0,
1976-09-24 00:00:00+00:00,0.0,2.78125,2.6875,0.7067965269088745,35200,0.0,
1976-09-27 00:00:00+00:00,0.0,2.71875,2.625,0.6903592348098755,37600,0.0,
1976-09-28 00:00:00+00:00,0.0,2.6875,2.59375,0.6821405291557312,38400,0.0,
1976-09-29 00:00:00+00:00,0.0,2.6875,2.59375,0.6821405291557312,8800,0.0,
1976-09-30 00:00:00+00:00,0.0,2.65625,2.5625,0.673922061920166,24800,0.0,
1976-10-01 00:00:00+00:00,0.0,2.65625,2.5625,0.673922061920166,31200,0.0,
1976-10-04 00:00:00+00:00,0.0,2.65625,2.5625,0.673922061920166,18400,0.0,
1976-10-05 00:00:00+00:00,0.0,2.65625,2.5625,0.673922061920166,31200,0.0,
1976-10-06 00:00:00+00:00,0.0,2.65625,2.5625,0.673922061920166,25600,0.0,
1976-10-07 00:00:00+00:00,0.0,2.65625,2.5625,0.673922061920166,6400,0.0,
1976-10-08 00:00:00+00:00,0.0,2.6875,2.59375,0.6821405291557312,41600,0.0,
1976-10-11 00:00:00+00:00,0.0,2.6875,2.59375,0.6821405291557312,12800,0.0,
1976-10-12 00:00:00+00:00,0.0,2.6875,2.59375,0.6821405291557312,35200,0.0,
1976-10-13 00:00:00+00:00,0.0,2.65625,2.5625,0.673922061920166,800,0.0,
1976-10-14 00:00:00+00:00,0.0,2.5625,2.46875,0.6492664813995361,52000,0.0,
1976-10-15 00:00:00+00:00,0.0,2.59375,2.5,0.6574851274490356,15200,0.0,
1976-10-18 00:00:00+00:00,0.0,2.59375,2.5,0.6574851274490356,12800,0.0,
1976-10-19 00:00:00+00:00,0.0,2.59375,2.5,0.6574851274490356,4000,0.0,
1976-10-20 00:00:00+00:00,0.0,2.625,2.53125,0.6657040119171143,18400,0.0,
1976-10-21 00:00:00+00:00,0.0,2.625,2.53125,0.6657040119171143,36800,0.0,
1976-10-22 00:00:00+00:00,0.0,2.59375,2.5,0.6574851274490356,20000,0.0,
1976-10-25 00:00:00+00:00,0.0,2.59375,2.5,0.6574851274490356,6400,0.0,
1976-10-26 00:00:00+00:00,0.0,2.59375,2.5,0.6574851274490356,12000,0.0,
1976-10-27 00:00:00+00:00,0.0,2.5625,2.46875,0.6492664813995361,14400,0.0,
1976-10-28 00:00:00+00:00,2.46875,2.46875,2.46875,0.6492664813995361,0,0.0,
1976-10-29 00:00:00+00:00,0.0,2.5625,2.46875,0.6492664813995361,4000,0.0,
1976-11-01 00:00:00+00:00,0.0,2.5625,2.46875,0.6492664813995361,12800,0.0,
1976-11-03 00:00:00+00:00,0.0,2.53125,2.4375,0.6410475373268127,21600,0.0,
1976-11-04 00:00:00+00:00,0.0,2.5625,2.46875,0.6492664813995361,16800,0.0,
1976-11-05 00:00:00+00:00,0.0,2.5625,2.46875,0.6492664813995361,4800,0.0,
1976-11-08 00:00:00+00:00,0.0,2.53125,2.4375,0.6410475373268127,8800,0.0,
1976-11-09 00:00:00+00:00,0.0,2.46875,2.375,0.6246111989021301,33600,0.0,
1976-11-10 00:00:00+00:00,0.0,2.5,2.40625,0.6328293085098267,15200,0.0,
1976-11-11 00:00:00+00:00,0.0,2.5,2.40625,0.6328293085098267,32800,0.0,
1976-11-12 00:00:00+00:00,0.0,2.53125,2.4375,0.6410475373268127,8000,0.0,
1976-11-15 00:00:00+00:00,0.0,2.53125,2.4375,0.6410475373268127,24800,0.0,
1976-11-16 00:00:00+00:00,0.0,2.5,2.40625,0.6328293085098267,60800,0.0,
1976-11-17 00:00:00+00:00,0.0,2.53125,2.4375,0.6410475373268127,21600,0.0,
1976-11-18 00:00:00+00:00,0.0,2.53125,2.4375,0.6410475373268127,24800,0.0,
1976-11-19 00:00:00+00:00,0.0,2.53125,2.4375,0.6410475373268127,30400,0.0,
1976-11-22 00:00:00+00:00,0.0,2.53125,2.4375,0.6410475373268127,24000,0.0,
1976-11-23 00:00:00+00:00,0.0,2.5,2.40625,0.6328293085098267,18400,0.0,
1976-11-24 00:00:00+00:00,0.0,2.46875,2.375,0.6246111989021301,22400,0.0,
1976-11-26 00:00:00+00:00,0.0,2.46875,2.375,0.6246111989021301,13600,0.0,
1976-11-29 00:00:00+00:00,0.0,2.53125,2.4375,0.6410475373268127,54400,0.0,
1976-11-30 00:00:00+00:00,0.0,2.53125,2.4375,0.6410475373268127,10400,0.0,
1976-12-01 00:00:00+00:00,0.0,2.5625,2.46875,0.6492664813995361,24800,0.0,
1976-12-02 00:00:00+00:00,0.0,2.5625,2.46875,0.6492664813995361,24000,0.0,
1976-12-03 00:00:00+00:00,0.0,2.59375,2.5,0.6574851274490356,59200,0.0,
1976-12-06 00:00:00+00:00,0.0,2.59375,2.5,0.6574851274490356,56000,0.0,
1976-12-07 00:00:00+00:00,0.0,2.59375,2.5,0.6574851274490356,70400,0.0,
1976-12-08 00:00:00+00:00,0.0,2.59375,2.5,0.6574851274490356,44000,0.0,
1976-12-09 00:00:00+00:00,0.0,2.59375,2.5,0.6574851274490356,41600,0.0,
1976-12-10 00:00:00+00:00,0.0,2.53125,2.4375,0.6410475373268127,97600,0.0,
1976-12-13 00:00:00+00:00,0.0,2.59375,2.5,0.6574851274490356,68000,0.0,
1976-12-14 00:00:00+00:00,0.0,2.65625,2.5625,0.673922061920166,126400,0.0,
1976-12-15 00:00:00+00:00,0.0,2.625,2.53125,0.6657040119171143,38400,0.0,
1976-12-16 00:00:00+00:00,0.0,2.6875,2.59375,0.6821405291557312,25600,0.0,
1976-12-17 00:00:00+00:00,0.0,2.71875,2.625,0.6903592348098755,32000,0.0,
1976-12-20 00:00:00+00:00,0.0,2.78125,2.6875,0.7067965269088745,29600,0.0,
1976-12-21 00:00:00+00:00,0.0,2.8125,2.71875,0.7150149345397949,66400,0.0,
1976-12-22 00:00:00+00:00,0.0,2.8125,2.71875,0.7150149345397949,28800,0.0,
1976-12-23 00:00:00+00:00,0.0,2.84375,2.75,0.7232330441474915,12000,0.0,
1976-12-27 00:00:00+00:00,0.0,2.8125,2.71875,0.7150149345397949,7200,0.0,
1976-12-28 00:00:00+00:00,0.0,2.84375,2.75,0.7232330441474915,34400,0.0,
1976-12-29 00:00:00+00:00,0.0,2.84375,2.75,0.7232330441474915,25600,0.0,
1976-12-30 00:00:00+00:00,0.0,2.8125,2.71875,0.7150149345397949,30400,0.0,
1976-12-31 00:00:00+00:00,0.0,3.03125,2.9375,0.7725449800491333,49600,0.0,
1977-01-03 00:00:00+00:00,0.0,3.03125,2.9375,0.7725449800491333,86400,0.0,
1977-01-04 00:00:00+00:00,0.0,3.03125,2.9375,0.7725449800491333,14400,0.0,
1977-01-05 00:00:00+00:00,0.0,3.0,2.90625,0.7643263339996338,4800,0.0,
1977-01-06 00:00:00+00:00,0.0,3.03125,2.9375,0.7725449800491333,25600,0.0,
1977-01-07 00:00:00+00:00,0.0,3.0,2.90625,0.7643263339996338,10400,0.0,
1977-01-10 00:00:00+00:00,0.0,3.0,2.90625,0.7643263339996338,16800,0.0,
1977-01-11 00:00:00+00:00,0.0,2.90625,2.8125,0.7396705150604248,42400,0.0,
1977-01-12 00:00:00+00:00,0.0,2.90625,2.8125,0.7396705150604248,44800,0.0,
