date,CFBK_Open,CFBK_High,CFBK_Low,CFBK_Close,CFBK_Volume,CFBK_Dividends,CFBK_Stock Splits
1999-01-29 00:00:00+00:00,295.2348022460937,295.2348022460937,290.05523681640625,196.68820190429688,1647,0.0,
1999-02-01 00:00:00+00:00,290.05523681640625,290.05523681640625,290.05523681640625,196.68820190429688,199,0.0,
1999-02-02 00:00:00+00:00,290.05523681640625,290.05523681640625,288.3287353515625,195.51747131347656,257,0.0,
1999-02-03 00:00:00+00:00,286.6022033691406,286.6022033691406,286.6022033691406,194.34664916992188,163,0.0,
1999-02-04 00:00:00+00:00,288.3287353515625,288.3287353515625,286.6022033691406,194.34664916992188,217,0.0,
1999-02-05 00:00:00+00:00,286.6022033691406,286.6022033691406,286.6022033691406,194.34664916992188,275,0.0,
1999-02-08 00:00:00+00:00,286.6022033691406,286.6022033691406,286.6022033691406,194.34664916992188,4,0.0,
1999-02-09 00:00:00+00:00,283.149169921875,283.149169921875,283.149169921875,192.00506591796875,36,0.0,
1999-02-10 00:00:00+00:00,283.149169921875,284.8757019042969,283.149169921875,193.1759185791016,112,0.0,
1999-02-11 00:00:00+00:00,284.8757019042969,286.6022033691406,283.149169921875,194.34664916992188,1600,0.0,
1999-02-12 00:00:00+00:00,288.3287353515625,288.3287353515625,288.3287353515625,195.51747131347656,33,0.0,
1999-02-16 00:00:00+00:00,288.3287353515625,288.3287353515625,283.149169921875,192.00506591796875,76,0.0,
1999-02-17 00:00:00+00:00,283.149169921875,288.3287353515625,283.149169921875,195.51747131347656,308,0.0,
1999-02-18 00:00:00+00:00,288.3287353515625,291.7817687988281,283.149169921875,197.85894775390625,1111,0.0,
1999-02-19 00:00:00+00:00,295.2348022460937,295.2348022460937,288.3287353515625,195.51747131347656,43,0.0,
1999-02-22 00:00:00+00:00,286.6022033691406,290.05523681640625,286.6022033691406,196.68820190429688,778,0.0,
1999-02-23 00:00:00+00:00,296.9613342285156,296.9613342285156,283.149169921875,192.00506591796875,833,0.0,
1999-02-24 00:00:00+00:00,283.149169921875,290.05523681640625,283.149169921875,196.68820190429688,1115,0.0,
1999-02-25 00:00:00+00:00,290.05523681640625,290.05523681640625,283.149169921875,192.00506591796875,434,0.0,
1999-02-26 00:00:00+00:00,283.149169921875,283.149169921875,283.149169921875,192.00506591796875,0,0.0,
1999-03-01 00:00:00+00:00,283.149169921875,284.8757019042969,283.149169921875,193.1759185791016,398,0.0,
1999-03-02 00:00:00+00:00,283.149169921875,288.3287353515625,283.149169921875,195.51747131347656,416,0.0,
1999-03-03 00:00:00+00:00,288.3287353515625,288.3287353515625,288.3287353515625,195.51747131347656,7,0.0,
1999-03-04 00:00:00+00:00,288.3287353515625,288.3287353515625,288.3287353515625,195.51747131347656,0,0.0,
1999-03-05 00:00:00+00:00,288.3287353515625,288.3287353515625,286.6022033691406,194.34664916992188,36,0.0,
1999-03-08 00:00:00+00:00,288.3287353515625,288.3287353515625,288.3287353515625,195.51747131347656,43,0.0,
1999-03-09 00:00:00+00:00,283.149169921875,288.3287353515625,283.149169921875,192.00506591796875,268,0.0,
1999-03-10 00:00:00+00:00,286.6022033691406,286.6022033691406,286.6022033691406,194.34664916992188,4,0.0,
1999-03-11 00:00:00+00:00,288.3287353515625,290.05523681640625,286.6022033691406,196.68820190429688,348,0.0,
1999-03-12 00:00:00+00:00,286.6022033691406,286.6022033691406,283.149169921875,192.00506591796875,738,0.0,
1999-03-15 00:00:00+00:00,290.05523681640625,290.05523681640625,283.149169921875,192.00506591796875,221,0.0,
1999-03-16 00:00:00+00:00,283.149169921875,284.8757019042969,283.149169921875,193.1759185791016,568,0.0,
1999-03-17 00:00:00+00:00,283.149169921875,284.8757019042969,281.4226379394531,192.00506591796875,539,0.0,
1999-03-18 00:00:00+00:00,283.149169921875,284.8757019042969,283.149169921875,192.00506591796875,181,0.0,
1999-03-19 00:00:00+00:00,290.05523681640625,296.9613342285156,290.05523681640625,196.68820190429688,290,0.0,
1999-03-22 00:00:00+00:00,290.05523681640625,290.05523681640625,290.05523681640625,196.68820190429688,905,0.0,
1999-03-23 00:00:00+00:00,290.05523681640625,290.05523681640625,290.05523681640625,196.68820190429688,0,0.0,
1999-03-24 00:00:00+00:00,283.149169921875,283.149169921875,283.149169921875,192.00506591796875,290,0.0,
1999-03-25 00:00:00+00:00,290.05523681640625,290.05523681640625,283.149169921875,192.00506591796875,76,0.0,
1999-03-26 00:00:00+00:00,283.149169921875,283.149169921875,283.149169921875,192.00506591796875,0,0.0,
1999-03-29 00:00:00+00:00,283.149169921875,283.149169921875,283.149169921875,192.00506591796875,11,0.0,
1999-03-30 00:00:00+00:00,283.149169921875,284.8757019042969,283.149169921875,193.1759185791016,308,0.0,
1999-03-31 00:00:00+00:00,283.149169921875,290.05523681640625,283.149169921875,196.68820190429688,275,0.0,
1999-04-01 00:00:00+00:00,290.05523681640625,290.05523681640625,290.05523681640625,196.68820190429688,0,0.0,
1999-04-05 00:00:00+00:00,290.05523681640625,290.05523681640625,290.05523681640625,196.68820190429688,109,0.0,
1999-04-06 00:00:00+00:00,286.6022033691406,290.05523681640625,286.6022033691406,196.68820190429688,597,0.0,
1999-04-07 00:00:00+00:00,286.6022033691406,286.6022033691406,286.6022033691406,194.34664916992188,7,0.0,
1999-04-08 00:00:00+00:00,286.6022033691406,290.05523681640625,283.149169921875,192.00506591796875,749,0.0,
1999-04-09 00:00:00+00:00,283.149169921875,283.149169921875,283.149169921875,192.00506591796875,109,0.0,
1999-04-12 00:00:00+00:00,290.05523681640625,290.05523681640625,283.149169921875,192.00506591796875,72,0.0,
1999-04-13 00:00:00+00:00,283.149169921875,283.149169921875,283.149169921875,192.00506591796875,0,0.0,
1999-04-14 00:00:00+00:00,290.05523681640625,290.05523681640625,283.149169921875,192.00506591796875,40,0.0,
1999-04-15 00:00:00+00:00,283.149169921875,283.149169921875,283.149169921875,192.00506591796875,0,0.0,
1999-04-16 00:00:00+00:00,283.149169921875,283.149169921875,283.149169921875,192.00506591796875,0,0.0,
1999-04-19 00:00:00+00:00,283.149169921875,283.149169921875,283.149169921875,192.00506591796875,264,0.0,
1999-04-20 00:00:00+00:00,286.6022033691406,286.6022033691406,283.149169921875,193.1759185791016,210,0.0,
1999-04-21 00:00:00+00:00,283.149169921875,283.149169921875,283.149169921875,192.00506591796875,11,0.0,
1999-04-22 00:00:00+00:00,283.149169921875,283.149169921875,283.149169921875,192.00506591796875,0,0.0,
1999-04-23 00:00:00+00:00,283.149169921875,283.149169921875,283.149169921875,192.00506591796875,4,0.0,
1999-04-26 00:00:00+00:00,283.149169921875,283.149169921875,283.149169921875,192.00506591796875,0,0.0,
1999-04-27 00:00:00+00:00,283.149169921875,283.149169921875,283.149169921875,192.00506591796875,0,0.0,
1999-04-28 00:00:00+00:00,283.149169921875,283.149169921875,283.149169921875,192.00506591796875,25,0.0,
1999-04-29 00:00:00+00:00,283.149169921875,283.149169921875,283.149169921875,192.00506591796875,0,0.0,
1999-04-30 00:00:00+00:00,293.50830078125,293.50830078125,286.6022033691406,199.02972412109372,72,0.0,
1999-05-03 00:00:00+00:00,293.50830078125,293.50830078125,293.50830078125,199.02972412109372,0,0.0,
1999-05-04 00:00:00+00:00,293.50830078125,293.50830078125,293.50830078125,199.02972412109372,0,0.0,
1999-05-05 00:00:00+00:00,293.50830078125,293.50830078125,293.50830078125,199.02972412109372,0,0.0,
1999-05-06 00:00:00+00:00,293.50830078125,293.50830078125,284.8757019042969,194.34664916992188,83,0.0,
1999-05-07 00:00:00+00:00,286.6022033691406,286.6022033691406,286.6022033691406,194.34664916992188,0,0.0,
1999-05-10 00:00:00+00:00,290.05523681640625,290.05523681640625,290.05523681640625,196.68820190429688,40,0.0,
1999-05-11 00:00:00+00:00,291.7817687988281,291.7817687988281,291.7817687988281,197.85894775390625,14,0.0,
1999-05-12 00:00:00+00:00,291.7817687988281,291.7817687988281,291.7817687988281,197.85894775390625,0,0.0,
1999-05-13 00:00:00+00:00,290.05523681640625,290.05523681640625,290.05523681640625,196.68820190429688,22,0.0,
1999-05-14 00:00:00+00:00,290.05523681640625,290.05523681640625,290.05523681640625,196.68820190429688,0,0.0,
1999-05-17 00:00:00+00:00,290.05523681640625,290.05523681640625,290.05523681640625,196.68820190429688,0,0.0,
1999-05-18 00:00:00+00:00,286.6022033691406,290.05523681640625,286.6022033691406,196.68820190429688,163,0.0,
1999-05-19 00:00:00+00:00,286.6022033691406,291.7817687988281,286.6022033691406,196.68820190429688,80,0.0,
1999-05-20 00:00:00+00:00,291.7817687988281,291.7817687988281,291.7817687988281,197.85894775390625,326,0.0,
1999-05-21 00:00:00+00:00,291.7817687988281,291.7817687988281,291.7817687988281,197.85894775390625,0,0.0,
1999-05-24 00:00:00+00:00,291.7817687988281,291.7817687988281,291.7817687988281,197.85894775390625,0,0.0,
1999-05-25 00:00:00+00:00,296.9613342285156,296.9613342285156,286.6022033691406,194.34664916992188,778,0.0,
1999-05-26 00:00:00+00:00,290.05523681640625,290.05523681640625,286.6022033691406,195.51747131347656,923,0.0,
1999-05-27 00:00:00+00:00,290.05523681640625,290.05523681640625,290.05523681640625,196.68820190429688,87,0.0,
1999-05-28 00:00:00+00:00,284.8757019042969,291.7817687988281,284.8757019042969,196.68820190429688,235,0.0,
1999-06-01 00:00:00+00:00,303.8674011230469,303.8674011230469,303.8674011230469,206.0543670654297,22,0.0,
1999-06-02 00:00:00+00:00,303.8674011230469,303.8674011230469,303.8674011230469,206.0543670654297,0,0.0,
1999-06-03 00:00:00+00:00,303.8674011230469,303.8674011230469,303.8674011230469,206.0543670654297,0,0.0,
1999-06-04 00:00:00+00:00,296.9613342285156,309.0469665527344,296.9613342285156,209.56661987304688,145,0.0,
1999-06-07 00:00:00+00:00,309.0469665527344,309.0469665527344,309.0469665527344,209.56661987304688,0,0.0,
1999-06-08 00:00:00+00:00,310.7734680175781,310.7734680175781,310.7734680175781,210.73733520507807,47,0.0,
1999-06-09 00:00:00+00:00,296.9613342285156,314.2265319824219,296.9613342285156,213.0788726806641,257,0.0,
1999-06-10 00:00:00+00:00,312.5,314.2265319824219,312.5,213.0788726806641,112,0.0,
1999-06-11 00:00:00+00:00,314.2265319824219,314.2265319824219,303.8674011230469,213.0788726806641,148,0.0,
1999-06-14 00:00:00+00:00,314.2265319824219,314.2265319824219,314.2265319824219,213.0788726806641,0,0.0,
1999-06-15 00:00:00+00:00,314.2265319824219,314.2265319824219,314.2265319824219,213.0788726806641,0,0.0,
1999-06-16 00:00:00+00:00,312.5,312.5,312.5,211.90817260742188,14,0.0,
1999-06-17 00:00:00+00:00,314.2265319824219,314.2265319824219,312.5,211.90817260742188,33,0.0,
1999-06-18 00:00:00+00:00,314.2265319824219,314.2265319824219,312.5,211.90817260742188,152,0.0,
1999-06-21 00:00:00+00:00,303.8674011230469,303.8674011230469,296.9613342285156,206.0543670654297,148,0.0,
1999-06-22 00:00:00+00:00,303.8674011230469,303.8674011230469,303.8674011230469,206.0543670654297,29,0.0,
1999-06-23 00:00:00+00:00,303.8674011230469,303.8674011230469,303.8674011230469,206.0543670654297,0,0.0,
1999-06-24 00:00:00+00:00,300.41436767578125,300.41436767578125,300.41436767578125,203.7127990722656,72,0.0,
1999-06-25 00:00:00+00:00,300.41436767578125,312.5,300.41436767578125,211.90817260742188,478,0.0,
1999-06-28 00:00:00+00:00,312.5,315.9530334472656,312.5,214.24966430664065,586,0.0,
1999-06-29 00:00:00+00:00,321.1325988769531,321.1325988769531,321.1325988769531,217.761962890625,51,0.0,
1999-06-30 00:00:00+00:00,324.58563232421875,359.11602783203125,324.58563232421875,227.1280212402344,228,0.0,
1999-07-01 00:00:00+00:00,359.11602783203125,359.11602783203125,345.3038635253906,234.15261840820312,65,0.0,
1999-07-02 00:00:00+00:00,338.3977966308594,338.3977966308594,338.3977966308594,229.46961975097656,293,0.0,
1999-07-06 00:00:00+00:00,338.3977966308594,341.850830078125,338.3977966308594,229.46961975097656,246,0.0,
1999-07-07 00:00:00+00:00,341.850830078125,343.5773620605469,336.6712646484375,228.2987365722656,87,0.0,
1999-07-08 00:00:00+00:00,341.850830078125,341.850830078125,341.850830078125,231.81103515625,54,0.0,
1999-07-09 00:00:00+00:00,343.5773620605469,353.9364624023437,343.5773620605469,236.4942169189453,80,0.0,
1999-07-12 00:00:00+00:00,353.9364624023437,364.2955932617188,353.9364624023437,243.5187225341797,69,0.0,
1999-07-13 00:00:00+00:00,359.11602783203125,367.7486267089844,350.4834289550781,237.66485595703125,134,0.0,
1999-07-14 00:00:00+00:00,350.4834289550781,350.4834289550781,350.4834289550781,237.66485595703125,0,0.0,
1999-07-15 00:00:00+00:00,366.0220947265625,366.0220947265625,359.11602783203125,243.5187225341797,7,0.0,
1999-07-16 00:00:00+00:00,366.0220947265625,366.0220947265625,362.5690612792969,247.031005859375,217,0.0,
1999-07-19 00:00:00+00:00,364.2955932617188,419.544189453125,362.5690612792969,245.8602600097656,456,0.0,
1999-07-20 00:00:00+00:00,374.6546936035156,374.6546936035156,362.5690612792969,245.8602600097656,253,0.0,
1999-07-21 00:00:00+00:00,362.5690612792969,362.5690612792969,357.3894958496094,242.933349609375,402,0.0,
1999-07-22 00:00:00+00:00,359.11602783203125,359.11602783203125,359.11602783203125,243.5187225341797,127,0.0,
1999-07-23 00:00:00+00:00,357.3894958496094,357.3894958496094,352.2099304199219,238.8357086181641,185,0.0,
1999-07-26 00:00:00+00:00,359.11602783203125,366.0220947265625,347.0303955078125,235.3233795166016,681,0.0,
1999-07-27 00:00:00+00:00,348.75689697265625,355.6629943847656,337.5345153808594,238.8357086181641,974,0.0,
1999-07-28 00:00:00+00:00,359.11602783203125,366.0220947265625,345.3038635253906,248.2018585205078,800,0.0,
1999-07-29 00:00:00+00:00,366.0220947265625,366.0220947265625,345.3038635253906,234.15261840820312,40,0.0,
1999-07-30 00:00:00+00:00,348.75689697265625,366.0220947265625,348.75689697265625,248.2018585205078,33,0.0,
1999-08-02 00:00:00+00:00,359.11602783203125,371.20166015625,359.11602783203125,248.2018585205078,985,0.0,
1999-08-03 00:00:00+00:00,366.0220947265625,366.0220947265625,362.5690612792969,248.2018585205078,4851,0.0,
1999-08-04 00:00:00+00:00,366.0220947265625,369.4751281738281,348.75689697265625,236.4942169189453,8362,0.0,
1999-08-05 00:00:00+00:00,348.75689697265625,348.75689697265625,348.75689697265625,236.4942169189453,40,0.0,
1999-08-06 00:00:00+00:00,355.6629943847656,355.6629943847656,353.9364624023437,240.0064697265625,87,0.0,
1999-08-09 00:00:00+00:00,353.9364624023437,353.9364624023437,353.9364624023437,240.0064697265625,0,0.0,
1999-08-10 00:00:00+00:00,352.2099304199219,352.2099304199219,343.5773620605469,234.15261840820312,36,0.0,
1999-08-11 00:00:00+00:00,338.3977966308594,338.3977966308594,338.3977966308594,229.46961975097656,72,0.0,
1999-08-12 00:00:00+00:00,338.3977966308594,338.3977966308594,338.3977966308594,229.46961975097656,0,0.0,
1999-08-13 00:00:00+00:00,338.3977966308594,338.3977966308594,338.3977966308594,229.46961975097656,0,0.0,
1999-08-16 00:00:00+00:00,338.3977966308594,338.3977966308594,338.3977966308594,229.46961975097656,0,0.0,
1999-08-17 00:00:00+00:00,338.3977966308594,338.3977966308594,338.3977966308594,229.46961975097656,355,0.0,
1999-08-18 00:00:00+00:00,345.3038635253906,345.3038635253906,345.3038635253906,234.15261840820312,4,0.0,
1999-08-19 00:00:00+00:00,345.3038635253906,345.3038635253906,345.3038635253906,234.15261840820312,7,0.0,
1999-08-20 00:00:00+00:00,348.75689697265625,348.75689697265625,338.3977966308594,231.81103515625,217,0.0,
1999-08-23 00:00:00+00:00,341.850830078125,341.850830078125,341.850830078125,231.81103515625,0,0.0,
1999-08-24 00:00:00+00:00,345.3038635253906,345.3038635253906,341.850830078125,231.81103515625,25,0.0,
1999-08-25 00:00:00+00:00,341.850830078125,341.850830078125,341.850830078125,231.81103515625,0,0.0,
1999-08-26 00:00:00+00:00,341.850830078125,341.850830078125,341.850830078125,231.81103515625,0,0.0,
1999-08-27 00:00:00+00:00,341.850830078125,341.850830078125,341.850830078125,231.81103515625,0,0.0,
1999-08-30 00:00:00+00:00,341.850830078125,341.850830078125,341.850830078125,231.81103515625,0,0.0,
1999-08-31 00:00:00+00:00,341.850830078125,341.850830078125,340.1242980957031,230.6402740478516,181,0.0,
1999-09-01 00:00:00+00:00,341.850830078125,341.850830078125,340.1242980957031,230.6402740478516,724,0.0,
1999-09-02 00:00:00+00:00,340.1242980957031,343.5773620605469,334.9447631835937,228.2987365722656,688,0.0,
1999-09-03 00:00:00+00:00,336.6712646484375,336.6712646484375,336.6712646484375,228.2987365722656,0,0.0,
1999-09-07 00:00:00+00:00,336.6712646484375,336.6712646484375,336.6712646484375,228.2987365722656,185,0.0,
1999-09-08 00:00:00+00:00,336.6712646484375,341.850830078125,336.6712646484375,231.81103515625,43,0.0,
1999-09-09 00:00:00+00:00,336.6712646484375,336.6712646484375,336.6712646484375,228.2987365722656,76,0.0,
1999-09-10 00:00:00+00:00,336.6712646484375,336.6712646484375,336.6712646484375,228.2987365722656,4,0.0,
1999-09-13 00:00:00+00:00,336.6712646484375,336.6712646484375,334.9447631835937,227.1280212402344,366,0.0,
1999-09-14 00:00:00+00:00,338.3977966308594,338.3977966308594,336.6712646484375,228.2987365722656,40,0.0,
1999-09-15 00:00:00+00:00,336.6712646484375,336.6712646484375,336.6712646484375,228.2987365722656,0,0.0,
1999-09-16 00:00:00+00:00,336.6712646484375,336.6712646484375,336.6712646484375,228.2987365722656,0,0.0,
1999-09-17 00:00:00+00:00,328.0386657714844,328.0386657714844,328.0386657714844,222.4449920654297,25,0.0,
1999-09-20 00:00:00+00:00,328.0386657714844,328.0386657714844,328.0386657714844,222.4449920654297,0,0.0,
1999-09-21 00:00:00+00:00,328.0386657714844,328.0386657714844,328.0386657714844,222.4449920654297,0,0.0,
1999-09-22 00:00:00+00:00,303.8674011230469,321.1325988769531,298.6878356933594,217.761962890625,18,0.0,
1999-09-23 00:00:00+00:00,321.1325988769531,321.1325988769531,321.1325988769531,217.761962890625,0,0.0,
1999-09-24 00:00:00+00:00,296.9613342285156,321.1325988769531,296.9613342285156,217.761962890625,7,0.0,
1999-09-27 00:00:00+00:00,321.1325988769531,321.1325988769531,321.1325988769531,217.761962890625,0,0.0,
1999-09-28 00:00:00+00:00,296.9613342285156,296.9613342285156,296.9613342285156,202.2411346435547,7,1.381215,
1999-09-29 00:00:00+00:00,296.9613342285156,303.8674011230469,296.9613342285156,206.9444122314453,25,0.0,
1999-09-30 00:00:00+00:00,331.49169921875,340.1242980957031,310.7734680175781,221.0541839599609,355,0.0,
1999-10-01 00:00:00+00:00,317.6795654296875,340.1242980957031,317.6795654296875,231.6365966796875,123,0.0,
1999-10-04 00:00:00+00:00,340.1242980957031,340.1242980957031,340.1242980957031,231.6365966796875,0,0.0,
1999-10-05 00:00:00+00:00,338.3977966308594,338.3977966308594,328.0386657714844,223.4058837890625,76,0.0,
1999-10-06 00:00:00+00:00,328.0386657714844,328.0386657714844,328.0386657714844,223.4058837890625,0,0.0,
1999-10-07 00:00:00+00:00,328.0386657714844,328.0386657714844,328.0386657714844,223.4058837890625,7,0.0,
1999-10-08 00:00:00+00:00,331.49169921875,331.49169921875,331.49169921875,225.75747680664065,11,0.0,
1999-10-11 00:00:00+00:00,338.3977966308594,338.3977966308594,338.3977966308594,230.46080017089844,7,0.0,
1999-10-12 00:00:00+00:00,328.0386657714844,331.49169921875,328.0386657714844,225.75747680664065,304,0.0,
1999-10-13 00:00:00+00:00,331.49169921875,331.49169921875,331.49169921875,225.75747680664065,0,0.0,
1999-10-14 00:00:00+00:00,331.49169921875,331.49169921875,331.49169921875,225.75747680664065,0,0.0,
1999-10-15 00:00:00+00:00,331.49169921875,331.49169921875,331.49169921875,225.75747680664065,0,0.0,
1999-10-18 00:00:00+00:00,331.49169921875,331.49169921875,331.49169921875,225.75747680664065,0,0.0,
1999-10-19 00:00:00+00:00,331.49169921875,331.49169921875,331.49169921875,225.75747680664065,0,0.0,
1999-10-20 00:00:00+00:00,331.49169921875,331.49169921875,331.49169921875,225.75747680664065,0,0.0,
1999-10-21 00:00:00+00:00,331.49169921875,331.49169921875,331.49169921875,225.75747680664065,0,0.0,
1999-10-22 00:00:00+00:00,338.3977966308594,338.3977966308594,338.3977966308594,230.46080017089844,22,0.0,
1999-10-25 00:00:00+00:00,338.3977966308594,338.3977966308594,338.3977966308594,230.46080017089844,0,0.0,
1999-10-26 00:00:00+00:00,338.3977966308594,338.3977966308594,338.3977966308594,230.46080017089844,0,0.0,
1999-10-27 00:00:00+00:00,345.3038635253906,345.3038635253906,345.3038635253906,235.16409301757807,72,0.0,
1999-10-28 00:00:00+00:00,345.3038635253906,345.3038635253906,345.3038635253906,235.16409301757807,7,0.0,
1999-10-29 00:00:00+00:00,360.842529296875,360.842529296875,360.842529296875,245.7464904785156,7,0.0,
1999-11-01 00:00:00+00:00,352.2099304199219,369.4751281738281,348.75689697265625,243.394775390625,217,0.0,
1999-11-02 00:00:00+00:00,359.11602783203125,372.9281921386719,359.11602783203125,253.97726440429688,275,0.0,
1999-11-03 00:00:00+00:00,366.0220947265625,366.0220947265625,359.11602783203125,244.5706024169922,156,0.0,
1999-11-04 00:00:00+00:00,359.11602783203125,359.11602783203125,359.11602783203125,244.5706024169922,0,0.0,
1999-11-05 00:00:00+00:00,372.9281921386719,372.9281921386719,372.9281921386719,253.97726440429688,4,0.0,
1999-11-08 00:00:00+00:00,372.9281921386719,372.9281921386719,372.9281921386719,253.97726440429688,0,0.0,
1999-11-09 00:00:00+00:00,372.9281921386719,372.9281921386719,372.9281921386719,253.97726440429688,0,0.0,
1999-11-10 00:00:00+00:00,372.9281921386719,372.9281921386719,372.9281921386719,253.97726440429688,0,0.0,
1999-11-11 00:00:00+00:00,372.9281921386719,372.9281921386719,372.9281921386719,253.97726440429688,0,0.0,
1999-11-12 00:00:00+00:00,366.0220947265625,393.64642333984375,366.0220947265625,264.5595092773437,2357,0.0,
1999-11-15 00:00:00+00:00,390.193359375,393.64642333984375,390.193359375,268.08709716796875,112,0.0,
1999-11-16 00:00:00+00:00,393.64642333984375,421.2707214355469,390.193359375,278.66943359375,1310,0.0,
1999-11-17 00:00:00+00:00,414.3646545410156,414.3646545410156,414.3646545410156,282.1968994140625,282,0.0,
1999-11-18 00:00:00+00:00,414.3646545410156,414.3646545410156,414.3646545410156,282.1968994140625,36,0.0,
1999-11-19 00:00:00+00:00,416.0911560058594,416.0911560058594,416.0911560058594,283.37261962890625,14,0.0,
1999-11-22 00:00:00+00:00,416.0911560058594,416.0911560058594,416.0911560058594,283.37261962890625,4,0.0,
1999-11-23 00:00:00+00:00,416.0911560058594,416.0911560058594,416.0911560058594,283.37261962890625,130,0.0,
1999-11-24 00:00:00+00:00,416.0911560058594,416.0911560058594,416.0911560058594,283.37261962890625,0,0.0,
1999-11-26 00:00:00+00:00,410.9115905761719,410.9115905761719,410.9115905761719,279.84521484375,109,0.0,
1999-11-29 00:00:00+00:00,410.9115905761719,410.9115905761719,410.9115905761719,279.84521484375,0,0.0,
1999-11-30 00:00:00+00:00,400.552490234375,400.552490234375,400.552490234375,272.7904052734375,7,0.0,
1999-12-01 00:00:00+00:00,404.0055236816406,404.0055236816406,404.0055236816406,275.1419372558594,36,0.0,
1999-12-02 00:00:00+00:00,417.8176879882813,417.8176879882813,417.8176879882813,284.5486145019531,76,0.0,
1999-12-03 00:00:00+00:00,417.8176879882813,426.4502868652344,417.8176879882813,290.42755126953125,116,0.0,
1999-12-06 00:00:00+00:00,431.62982177734375,431.62982177734375,421.2707214355469,286.900146484375,80,0.0,
1999-12-07 00:00:00+00:00,431.62982177734375,431.62982177734375,428.1767883300781,291.6034240722656,83,0.0,
1999-12-08 00:00:00+00:00,424.7237548828125,424.7237548828125,414.3646545410156,282.1968994140625,65,0.0,
1999-12-09 00:00:00+00:00,414.3646545410156,414.3646545410156,414.3646545410156,282.1968994140625,0,0.0,
1999-12-10 00:00:00+00:00,414.3646545410156,414.3646545410156,414.3646545410156,282.1968994140625,0,0.0,
1999-12-13 00:00:00+00:00,414.3646545410156,421.2707214355469,414.3646545410156,286.900146484375,62,0.0,
1999-12-14 00:00:00+00:00,435.0828857421875,435.0828857421875,428.1767883300781,293.9550476074219,174,0.0,
1999-12-15 00:00:00+00:00,431.62982177734375,431.62982177734375,431.62982177734375,293.9550476074219,0,0.0,
1999-12-16 00:00:00+00:00,428.1767883300781,428.1767883300781,400.552490234375,272.7904052734375,217,0.0,
1999-12-17 00:00:00+00:00,400.552490234375,400.552490234375,400.552490234375,272.7904052734375,0,0.0,
1999-12-20 00:00:00+00:00,400.552490234375,400.552490234375,400.552490234375,272.7904052734375,0,0.0,
1999-12-21 00:00:00+00:00,428.1767883300781,428.1767883300781,428.1767883300781,292.8150939941406,14,1.657459,
1999-12-22 00:00:00+00:00,441.9889526367188,441.9889526367188,441.9889526367188,302.2606201171875,7,0.0,
1999-12-23 00:00:00+00:00,466.16021728515625,466.16021728515625,455.8011169433594,316.42919921875,206,0.0,
1999-12-27 00:00:00+00:00,452.3480529785156,452.3480529785156,397.0994567871094,273.923828125,152,0.0,
1999-12-28 00:00:00+00:00,397.0994567871094,397.0994567871094,397.0994567871094,271.5623779296875,11,0.0,
