date,AMTX_Open,AMTX_High,AMTX_Low,AMTX_Close,AMTX_Volume,AMTX_Dividends,AMTX_Stock Splits
2010-08-03 00:00:00+00:00,0.2249999940395355,0.2249999940395355,0.2249999940395355,0.2249999940395355,0,,
2010-08-04 00:00:00+00:00,0.2249999940395355,0.2249999940395355,0.2000000029802322,0.2000000029802322,4200,,
2010-08-05 00:00:00+00:00,0.2000000029802322,0.2000000029802322,0.1875,0.1875,3440,,
2010-08-06 00:00:00+00:00,0.2000000029802322,0.2000000029802322,0.2000000029802322,0.2000000029802322,3800,,
2010-08-09 00:00:00+00:00,0.2000000029802322,0.2000000029802322,0.2000000029802322,0.2000000029802322,1600,,
2010-08-10 00:00:00+00:00,0.2000000029802322,0.2000000029802322,0.2000000029802322,0.2000000029802322,0,,
2010-08-11 00:00:00+00:00,0.2000000029802322,0.2000000029802322,0.2000000029802322,0.2000000029802322,4640,,
2010-08-12 00:00:00+00:00,0.2249999940395355,0.2249999940395355,0.2249999940395355,0.2249999940395355,4000,,
2010-08-13 00:00:00+00:00,0.2249999940395355,0.2249999940395355,0.2249999940395355,0.2249999940395355,0,,
2010-08-16 00:00:00+00:00,0.2125000059604644,0.2249999940395355,0.2000000029802322,0.2249999940395355,13880,,
2010-08-17 00:00:00+00:00,0.2249999940395355,0.2249999940395355,0.2249999940395355,0.2249999940395355,2240,,
2010-08-18 00:00:00+00:00,0.2249999940395355,0.2249999940395355,0.2249999940395355,0.2249999940395355,0,,
2010-08-19 00:00:00+00:00,0.2249999940395355,0.2249999940395355,0.2249999940395355,0.2249999940395355,0,,
2010-08-20 00:00:00+00:00,0.2249999940395355,0.2249999940395355,0.2249999940395355,0.2249999940395355,0,,
2010-08-23 00:00:00+00:00,0.2249999940395355,0.2249999940395355,0.2249999940395355,0.2249999940395355,2880,,
2010-08-24 00:00:00+00:00,0.1875,0.1875,0.1875,0.1875,2000,,
2010-08-25 00:00:00+00:00,0.1875,0.1875,0.1875,0.1875,0,,
2010-08-26 00:00:00+00:00,0.1875,0.1875,0.1274999976158142,0.1274999976158142,6800,,
2010-08-27 00:00:00+00:00,0.1274999976158142,0.1525000035762787,0.1274999976158142,0.1525000035762787,3640,,
2010-08-30 00:00:00+00:00,0.2249999940395355,0.2249999940395355,0.1949999928474426,0.1949999928474426,5800,,
2010-08-31 00:00:00+00:00,0.1949999928474426,0.1949999928474426,0.1949999928474426,0.1949999928474426,0,,
2010-09-01 00:00:00+00:00,0.1949999928474426,0.1949999928474426,0.1949999928474426,0.1949999928474426,0,,
2010-09-02 00:00:00+00:00,0.1949999928474426,0.1949999928474426,0.1949999928474426,0.1949999928474426,400,,
2010-09-03 00:00:00+00:00,0.1949999928474426,0.2249999940395355,0.1949999928474426,0.2249999940395355,3920,,
2010-09-07 00:00:00+00:00,0.2249999940395355,0.2249999940395355,0.2249999940395355,0.2249999940395355,1400,,
2010-09-08 00:00:00+00:00,0.2249999940395355,0.2249999940395355,0.2249999940395355,0.2249999940395355,560,,
2010-09-09 00:00:00+00:00,0.2249999940395355,0.2249999940395355,0.2249999940395355,0.2249999940395355,560,,
2010-09-10 00:00:00+00:00,0.1749999970197677,0.1749999970197677,0.1749999970197677,0.1749999970197677,16000,,
2010-09-13 00:00:00+00:00,0.1749999970197677,0.1749999970197677,0.1749999970197677,0.1749999970197677,400,,
2010-09-14 00:00:00+00:00,0.1749999970197677,0.1749999970197677,0.1500000059604644,0.1500000059604644,6600,,
2010-09-15 00:00:00+00:00,0.1500000059604644,0.1500000059604644,0.1500000059604644,0.1500000059604644,120,,
2010-09-16 00:00:00+00:00,0.1500000059604644,0.1500000059604644,0.1500000059604644,0.1500000059604644,0,,
2010-09-17 00:00:00+00:00,0.1500000059604644,0.1500000059604644,0.1500000059604644,0.1500000059604644,0,,
2010-09-20 00:00:00+00:00,0.1500000059604644,0.1500000059604644,0.1500000059604644,0.1500000059604644,0,,
2010-09-21 00:00:00+00:00,0.1500000059604644,0.2000000029802322,0.1500000059604644,0.2000000029802322,40280,,
2010-09-22 00:00:00+00:00,0.2000000029802322,0.2000000029802322,0.2000000029802322,0.2000000029802322,13200,,
2010-09-23 00:00:00+00:00,0.2000000029802322,0.2000000029802322,0.2000000029802322,0.2000000029802322,0,,
2010-09-24 00:00:00+00:00,0.2000000029802322,0.2000000029802322,0.2000000029802322,0.2000000029802322,2000,,
2010-09-27 00:00:00+00:00,0.2000000029802322,0.2000000029802322,0.2000000029802322,0.2000000029802322,0,,
2010-09-28 00:00:00+00:00,0.125,0.2000000029802322,0.125,0.2000000029802322,2920,,
2010-09-29 00:00:00+00:00,0.125,0.125,0.125,0.125,80,,
2010-09-30 00:00:00+00:00,0.125,0.125,0.125,0.125,0,,
2010-10-01 00:00:00+00:00,0.2000000029802322,0.2000000029802322,0.2000000029802322,0.2000000029802322,5400,,
2010-10-04 00:00:00+00:00,0.2000000029802322,0.2000000029802322,0.1500000059604644,0.1500000059604644,7880,,
2010-10-05 00:00:00+00:00,0.1749999970197677,0.2000000029802322,0.1749999970197677,0.2000000029802322,1200,,
2010-10-06 00:00:00+00:00,0.2000000029802322,0.2000000029802322,0.2000000029802322,0.2000000029802322,800,,
2010-10-07 00:00:00+00:00,0.2000000029802322,0.2000000029802322,0.2000000029802322,0.2000000029802322,0,,
2010-10-08 00:00:00+00:00,0.2000000029802322,0.2000000029802322,0.2000000029802322,0.2000000029802322,0,,
2010-10-11 00:00:00+00:00,0.2000000029802322,0.2000000029802322,0.2000000029802322,0.2000000029802322,0,,
2010-10-12 00:00:00+00:00,0.1500000059604644,0.2000000029802322,0.1500000059604644,0.2000000029802322,880,,
2010-10-13 00:00:00+00:00,0.2000000029802322,0.2000000029802322,0.2000000029802322,0.2000000029802322,55720,,
2010-10-14 00:00:00+00:00,0.2000000029802322,0.2000000029802322,0.2000000029802322,0.2000000029802322,0,,
2010-10-15 00:00:00+00:00,0.2000000029802322,0.2000000029802322,0.2000000029802322,0.2000000029802322,0,,
2010-10-18 00:00:00+00:00,0.2000000029802322,0.2000000029802322,0.2000000029802322,0.2000000029802322,520,,
2010-10-19 00:00:00+00:00,0.2000000029802322,0.2000000029802322,0.2000000029802322,0.2000000029802322,40,,
2010-10-20 00:00:00+00:00,0.2000000029802322,0.2000000029802322,0.2000000029802322,0.2000000029802322,0,,
2010-10-21 00:00:00+00:00,0.2249999940395355,0.2249999940395355,0.2249999940395355,0.2249999940395355,6560,,
2010-10-22 00:00:00+00:00,0.25,0.25,0.1749999970197677,0.2249999940395355,2440,,
2010-10-25 00:00:00+00:00,0.2249999940395355,0.3000000119209289,0.2249999940395355,0.25,106760,,
2010-10-26 00:00:00+00:00,0.25,0.25,0.25,0.25,2000,,
2010-10-27 00:00:00+00:00,0.25,0.25,0.25,0.25,10960,,
2010-10-28 00:00:00+00:00,0.25,0.25,0.25,0.25,56680,,
2010-10-29 00:00:00+00:00,0.2249999940395355,0.2249999940395355,0.2249999940395355,0.2249999940395355,440,,
2010-11-01 00:00:00+00:00,0.2249999940395355,0.2249999940395355,0.2249999940395355,0.2249999940395355,3840,,
2010-11-02 00:00:00+00:00,0.2249999940395355,0.2249999940395355,0.2249999940395355,0.2249999940395355,0,,
2010-11-03 00:00:00+00:00,0.2249999940395355,0.2750000059604645,0.2249999940395355,0.2750000059604645,6200,,
2010-11-04 00:00:00+00:00,0.2750000059604645,0.2750000059604645,0.25,0.2750000059604645,11000,,
2010-11-05 00:00:00+00:00,0.2249999940395355,0.2249999940395355,0.2249999940395355,0.2249999940395355,1400,,
2010-11-08 00:00:00+00:00,0.2249999940395355,0.2249999940395355,0.2249999940395355,0.2249999940395355,120,,
2010-11-09 00:00:00+00:00,0.2249999940395355,0.2249999940395355,0.2249999940395355,0.2249999940395355,0,,
2010-11-10 00:00:00+00:00,0.2249999940395355,0.2249999940395355,0.2249999940395355,0.2249999940395355,0,,
2010-11-11 00:00:00+00:00,0.2249999940395355,0.2249999940395355,0.2249999940395355,0.2249999940395355,0,,
2010-11-12 00:00:00+00:00,0.2750000059604645,0.3000000119209289,0.2750000059604645,0.2975000143051147,113920,,
2010-11-15 00:00:00+00:00,0.2750000059604645,0.2975000143051147,0.2750000059604645,0.2750000059604645,5320,,
2010-11-16 00:00:00+00:00,0.2750000059604645,0.2750000059604645,0.2725000083446502,0.2725000083446502,6280,,
2010-11-17 00:00:00+00:00,0.2725000083446502,0.2975000143051147,0.2725000083446502,0.2975000143051147,18600,,
2010-11-18 00:00:00+00:00,0.2524999976158142,0.2524999976158142,0.2524999976158142,0.2524999976158142,800,,
2010-11-19 00:00:00+00:00,0.2524999976158142,0.2750000059604645,0.2524999976158142,0.2750000059604645,12240,,
2010-11-22 00:00:00+00:00,0.2750000059604645,0.2750000059604645,0.25,0.25,8160,,
2010-11-23 00:00:00+00:00,0.25,0.25,0.25,0.25,0,,
2010-11-24 00:00:00+00:00,0.2750000059604645,0.2750000059604645,0.2750000059604645,0.2750000059604645,1000,,
2010-11-26 00:00:00+00:00,0.2750000059604645,0.2750000059604645,0.2750000059604645,0.2750000059604645,1200,,
2010-11-29 00:00:00+00:00,0.25,0.2750000059604645,0.25,0.2750000059604645,12000,,
2010-11-30 00:00:00+00:00,0.25,0.25,0.25,0.25,1160,,
2010-12-01 00:00:00+00:00,0.25,0.2750000059604645,0.25,0.2750000059604645,8800,,
2010-12-02 00:00:00+00:00,0.2524999976158142,0.2524999976158142,0.2524999976158142,0.2524999976158142,4000,,
2010-12-03 00:00:00+00:00,0.2524999976158142,0.2975000143051147,0.2524999976158142,0.2524999976158142,5080,,
2010-12-06 00:00:00+00:00,0.2975000143051147,0.2975000143051147,0.2249999940395355,0.2374999970197677,2560,,
2010-12-07 00:00:00+00:00,0.2975000143051147,0.3000000119209289,0.2750000059604645,0.2750000059604645,6920,,
2010-12-08 00:00:00+00:00,0.3000000119209289,0.3000000119209289,0.2750000059604645,0.2750000059604645,10400,,
2010-12-09 00:00:00+00:00,0.3000000119209289,0.3000000119209289,0.3000000119209289,0.3000000119209289,41840,,
2010-12-10 00:00:00+00:00,0.3000000119209289,0.3000000119209289,0.3000000119209289,0.3000000119209289,12040,,
2010-12-13 00:00:00+00:00,0.3000000119209289,0.3499999940395355,0.3000000119209289,0.324999988079071,41200,,
2010-12-14 00:00:00+00:00,0.3499999940395355,0.3499999940395355,0.324999988079071,0.324999988079071,7560,,
2010-12-15 00:00:00+00:00,0.324999988079071,0.324999988079071,0.324999988079071,0.324999988079071,0,,
2010-12-16 00:00:00+00:00,0.324999988079071,0.3375000059604645,0.324999988079071,0.324999988079071,19360,,
2010-12-17 00:00:00+00:00,0.324999988079071,0.324999988079071,0.324999988079071,0.324999988079071,2120,,
2010-12-20 00:00:00+00:00,0.3499999940395355,0.3499999940395355,0.3375000059604645,0.3499999940395355,13240,,
2010-12-21 00:00:00+00:00,0.324999988079071,0.3499999940395355,0.324999988079071,0.3499999940395355,2080,,
2010-12-22 00:00:00+00:00,0.3375000059604645,0.3375000059604645,0.3375000059604645,0.3375000059604645,4400,,
2010-12-23 00:00:00+00:00,0.3375000059604645,0.3375000059604645,0.3000000119209289,0.324999988079071,15160,,
2010-12-27 00:00:00+00:00,0.3499999940395355,0.3499999940395355,0.3375000059604645,0.3375000059604645,3520,,
2010-12-28 00:00:00+00:00,0.3375000059604645,0.3375000059604645,0.3375000059604645,0.3375000059604645,400,,
2010-12-29 00:00:00+00:00,0.3375000059604645,0.3499999940395355,0.3375000059604645,0.3375000059604645,2360,,
2010-12-30 00:00:00+00:00,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,2880,,
2010-12-31 00:00:00+00:00,0.3499999940395355,0.375,0.3499999940395355,0.375,16000,,
2011-01-03 00:00:00+00:00,0.375,0.375,0.375,0.375,800,,
2011-01-04 00:00:00+00:00,0.375,0.375,0.375,0.375,10920,,
2011-01-05 00:00:00+00:00,0.324999988079071,0.375,0.324999988079071,0.324999988079071,27880,,
2011-01-06 00:00:00+00:00,0.324999988079071,0.324999988079071,0.324999988079071,0.324999988079071,2000,,
2011-01-07 00:00:00+00:00,0.324999988079071,0.324999988079071,0.324999988079071,0.324999988079071,0,,
2011-01-10 00:00:00+00:00,0.324999988079071,0.324999988079071,0.324999988079071,0.324999988079071,0,,
2011-01-11 00:00:00+00:00,0.375,0.375,0.2874999940395355,0.2874999940395355,640,,
2011-01-12 00:00:00+00:00,0.3375000059604645,0.375,0.3375000059604645,0.375,8600,,
2011-01-13 00:00:00+00:00,0.375,0.4000000059604645,0.375,0.375,47640,,
2011-01-14 00:00:00+00:00,0.3499999940395355,0.3650000095367431,0.3499999940395355,0.3650000095367431,5280,,
2011-01-18 00:00:00+00:00,0.2874999940395355,0.2874999940395355,0.2874999940395355,0.2874999940395355,160,,
2011-01-19 00:00:00+00:00,0.2874999940395355,0.3499999940395355,0.2874999940395355,0.3499999940395355,3440,,
2011-01-20 00:00:00+00:00,0.3499999940395355,0.3499999940395355,0.2874999940395355,0.3499999940395355,7800,,
2011-01-21 00:00:00+00:00,0.324999988079071,0.324999988079071,0.324999988079071,0.324999988079071,480,,
2011-01-24 00:00:00+00:00,0.324999988079071,0.324999988079071,0.324999988079071,0.324999988079071,0,,
2011-01-25 00:00:00+00:00,0.3000000119209289,0.375,0.3000000119209289,0.375,10200,,
2011-01-26 00:00:00+00:00,0.375,0.375,0.375,0.375,4000,,
2011-01-27 00:00:00+00:00,0.324999988079071,0.324999988079071,0.324999988079071,0.324999988079071,400,,
2011-01-28 00:00:00+00:00,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,6000,,
2011-01-31 00:00:00+00:00,0.3499999940395355,0.3499999940395355,0.25,0.324999988079071,29360,,
2011-02-01 00:00:00+00:00,0.375,0.375,0.375,0.375,5520,,
2011-02-02 00:00:00+00:00,0.3499999940395355,0.3499999940395355,0.324999988079071,0.324999988079071,3000,,
2011-02-03 00:00:00+00:00,0.324999988079071,0.324999988079071,0.324999988079071,0.324999988079071,3600,,
2011-02-04 00:00:00+00:00,0.324999988079071,0.324999988079071,0.2899999916553497,0.2899999916553497,6000,,
2011-02-07 00:00:00+00:00,0.2899999916553497,0.2899999916553497,0.2899999916553497,0.2899999916553497,0,,
2011-02-08 00:00:00+00:00,0.2899999916553497,0.2899999916553497,0.2899999916553497,0.2899999916553497,0,,
2011-02-09 00:00:00+00:00,0.2924999892711639,0.375,0.2924999892711639,0.3000000119209289,6880,,
2011-02-10 00:00:00+00:00,0.3000000119209289,0.3000000119209289,0.3000000119209289,0.3000000119209289,0,,
2011-02-11 00:00:00+00:00,0.375,0.375,0.2249999940395355,0.3499999940395355,25240,,
2011-02-14 00:00:00+00:00,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0,,
2011-02-15 00:00:00+00:00,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,1440,,
2011-02-16 00:00:00+00:00,0.3000000119209289,0.3000000119209289,0.3000000119209289,0.3000000119209289,1600,,
2011-02-17 00:00:00+00:00,0.3000000119209289,0.3000000119209289,0.3000000119209289,0.3000000119209289,0,,
2011-02-18 00:00:00+00:00,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,1160,,
2011-02-22 00:00:00+00:00,0.3499999940395355,0.3499999940395355,0.3000000119209289,0.3000000119209289,7640,,
2011-02-23 00:00:00+00:00,0.3000000119209289,0.3000000119209289,0.3000000119209289,0.3000000119209289,320,,
2011-02-24 00:00:00+00:00,0.3075000047683716,0.324999988079071,0.3075000047683716,0.324999988079071,2960,,
2011-02-25 00:00:00+00:00,0.3075000047683716,0.3075000047683716,0.3075000047683716,0.3075000047683716,4000,,
2011-02-28 00:00:00+00:00,0.2750000059604645,0.2750000059604645,0.2750000059604645,0.2750000059604645,2000,,
2011-03-01 00:00:00+00:00,0.2750000059604645,0.2750000059604645,0.2750000059604645,0.2750000059604645,0,,
2011-03-02 00:00:00+00:00,0.2000000029802322,0.25,0.2000000029802322,0.25,160,,
2011-03-03 00:00:00+00:00,0.324999988079071,0.324999988079071,0.324999988079071,0.324999988079071,2000,,
2011-03-04 00:00:00+00:00,0.324999988079071,0.324999988079071,0.324999988079071,0.324999988079071,0,,
2011-03-07 00:00:00+00:00,0.324999988079071,0.324999988079071,0.25,0.25,4880,,
2011-03-08 00:00:00+00:00,0.25,0.25,0.25,0.25,0,,
2011-03-09 00:00:00+00:00,0.25,0.25,0.25,0.25,0,,
2011-03-10 00:00:00+00:00,0.2750000059604645,0.324999988079071,0.2750000059604645,0.324999988079071,8120,,
2011-03-11 00:00:00+00:00,0.324999988079071,0.324999988079071,0.324999988079071,0.324999988079071,8000,,
2011-03-14 00:00:00+00:00,0.324999988079071,0.324999988079071,0.324999988079071,0.324999988079071,0,,
2011-03-15 00:00:00+00:00,0.3000000119209289,0.3000000119209289,0.3000000119209289,0.3000000119209289,5040,,
2011-03-16 00:00:00+00:00,0.324999988079071,0.324999988079071,0.2750000059604645,0.2750000059604645,5400,,
2011-03-17 00:00:00+00:00,0.2750000059604645,0.2750000059604645,0.2750000059604645,0.2750000059604645,40,,
2011-03-18 00:00:00+00:00,0.3000000119209289,0.324999988079071,0.3000000119209289,0.324999988079071,4000,,
2011-03-21 00:00:00+00:00,0.324999988079071,0.324999988079071,0.2750000059604645,0.2750000059604645,2320,,
2011-03-22 00:00:00+00:00,0.375,0.375,0.324999988079071,0.3499999940395355,4400,,
2011-03-23 00:00:00+00:00,0.2750000059604645,0.2750000059604645,0.2750000059604645,0.2750000059604645,120,,
2011-03-24 00:00:00+00:00,0.375,0.375,0.2750000059604645,0.2750000059604645,520,,
2011-03-25 00:00:00+00:00,0.324999988079071,0.324999988079071,0.324999988079071,0.324999988079071,2000,,
2011-03-28 00:00:00+00:00,0.2750000059604645,0.2750000059604645,0.2249999940395355,0.2249999940395355,19200,,
2011-03-29 00:00:00+00:00,0.324999988079071,0.324999988079071,0.324999988079071,0.324999988079071,5800,,
2011-03-30 00:00:00+00:00,0.324999988079071,0.324999988079071,0.324999988079071,0.324999988079071,0,,
2011-03-31 00:00:00+00:00,0.324999988079071,0.324999988079071,0.324999988079071,0.324999988079071,0,,
2011-04-01 00:00:00+00:00,0.3000000119209289,0.3000000119209289,0.3000000119209289,0.3000000119209289,800,,
2011-04-04 00:00:00+00:00,0.324999988079071,0.324999988079071,0.324999988079071,0.324999988079071,18600,,
2011-04-05 00:00:00+00:00,0.3499999940395355,0.375,0.25,0.2874999940395355,10120,,
2011-04-06 00:00:00+00:00,0.2874999940395355,0.2874999940395355,0.2874999940395355,0.2874999940395355,320,,
2011-04-07 00:00:00+00:00,0.2874999940395355,0.3625000119209289,0.2874999940395355,0.2874999940395355,2160,,
2011-04-08 00:00:00+00:00,0.3125,0.3725000023841858,0.3125,0.3125,2160,,
2011-04-11 00:00:00+00:00,0.3725000023841858,0.3725000023841858,0.324999988079071,0.3474999964237213,2880,,
2011-04-12 00:00:00+00:00,0.3474999964237213,0.3474999964237213,0.3474999964237213,0.3474999964237213,0,,
2011-04-13 00:00:00+00:00,0.3499999940395355,0.387499988079071,0.3499999940395355,0.387499988079071,14280,,
2011-04-14 00:00:00+00:00,0.375,0.375,0.375,0.375,120,,
2011-04-15 00:00:00+00:00,0.324999988079071,0.375,0.324999988079071,0.375,6720,,
2011-04-18 00:00:00+00:00,0.3000000119209289,0.4375,0.3000000119209289,0.4375,10320,,
2011-04-19 00:00:00+00:00,0.4250000119209289,0.4250000119209289,0.4250000119209289,0.4250000119209289,6160,,
2011-04-20 00:00:00+00:00,0.4375,0.4375,0.4250000119209289,0.4375,6600,,
2011-04-21 00:00:00+00:00,0.449999988079071,0.550000011920929,0.449999988079071,0.550000011920929,12400,,
2011-04-25 00:00:00+00:00,0.550000011920929,0.6875,0.324999988079071,0.6000000238418579,28320,,
2011-04-26 00:00:00+00:00,0.5,0.625,0.4375,0.4375,9000,,
2011-04-27 00:00:00+00:00,0.4375,0.4375,0.4375,0.4375,0,,
2011-04-28 00:00:00+00:00,0.5249999761581421,0.5249999761581421,0.5249999761581421,0.5249999761581421,2600,,
2011-04-29 00:00:00+00:00,0.6000000238418579,0.625,0.5249999761581421,0.625,20280,,
2011-05-02 00:00:00+00:00,0.625,0.625,0.550000011920929,0.625,6880,,
2011-05-03 00:00:00+00:00,0.625,0.625,0.5249999761581421,0.625,9440,,
2011-05-04 00:00:00+00:00,0.625,0.625,0.5,0.5,7000,,
2011-05-05 00:00:00+00:00,0.5,0.5,0.5,0.5,0,,
2011-05-06 00:00:00+00:00,0.625,0.625,0.4250000119209289,0.4749999940395355,2560,,
2011-05-09 00:00:00+00:00,0.449999988079071,0.449999988079071,0.449999988079071,0.449999988079071,240,,
2011-05-10 00:00:00+00:00,0.4749999940395355,0.4749999940395355,0.4749999940395355,0.4749999940395355,2240,,
2011-05-11 00:00:00+00:00,0.4749999940395355,0.4749999940395355,0.4250000119209289,0.4250000119209289,12880,,
2011-05-12 00:00:00+00:00,0.625,0.625,0.4250000119209289,0.4375,71200,,
2011-05-13 00:00:00+00:00,0.449999988079071,0.449999988079071,0.387499988079071,0.387499988079071,6640,,
2011-05-16 00:00:00+00:00,0.375,0.375,0.375,0.375,2920,,
2011-05-17 00:00:00+00:00,0.375,0.375,0.375,0.375,400,,
2011-05-18 00:00:00+00:00,0.574999988079071,0.574999988079071,0.3499999940395355,0.449999988079071,14400,,
2011-05-19 00:00:00+00:00,0.449999988079071,0.5249999761581421,0.449999988079071,0.5249999761581421,7040,,
2011-05-20 00:00:00+00:00,0.5249999761581421,0.5249999761581421,0.4250000119209289,0.449999988079071,320,,
2011-05-23 00:00:00+00:00,0.449999988079071,0.449999988079071,0.449999988079071,0.449999988079071,600,,
2011-05-24 00:00:00+00:00,0.449999988079071,0.449999988079071,0.449999988079071,0.449999988079071,400,,
2011-05-25 00:00:00+00:00,0.5249999761581421,0.550000011920929,0.5249999761581421,0.550000011920929,14120,,
2011-05-26 00:00:00+00:00,0.574999988079071,0.574999988079071,0.4875000119209289,0.4875000119209289,2800,,
2011-05-27 00:00:00+00:00,0.574999988079071,0.574999988079071,0.5,0.5,4400,,
2011-05-31 00:00:00+00:00,0.574999988079071,0.574999988079071,0.574999988079071,0.574999988079071,440,,
2011-06-01 00:00:00+00:00,0.5,0.574999988079071,0.5,0.5,12400,,
2011-06-02 00:00:00+00:00,0.5,0.574999988079071,0.5,0.574999988079071,4920,,
2011-06-03 00:00:00+00:00,0.574999988079071,0.574999988079071,0.5,0.5,520,,
2011-06-06 00:00:00+00:00,0.574999988079071,0.574999988079071,0.5,0.5,4040,,
2011-06-07 00:00:00+00:00,0.574999988079071,0.574999988079071,0.5,0.5,800,,
2011-06-08 00:00:00+00:00,0.449999988079071,0.574999988079071,0.4000000059604645,0.574999988079071,15400,,
2011-06-09 00:00:00+00:00,0.574999988079071,0.574999988079071,0.574999988079071,0.574999988079071,40,,
2011-06-10 00:00:00+00:00,0.574999988079071,0.574999988079071,0.574999988079071,0.574999988079071,0,,
2011-06-13 00:00:00+00:00,0.574999988079071,0.574999988079071,0.574999988079071,0.574999988079071,0,,
2011-06-14 00:00:00+00:00,0.574999988079071,0.574999988079071,0.4000000059604645,0.4000000059604645,2840,,
2011-06-15 00:00:00+00:00,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,0,,
2011-06-16 00:00:00+00:00,0.449999988079071,0.449999988079071,0.449999988079071,0.449999988079071,800,,
2011-06-17 00:00:00+00:00,0.449999988079071,0.449999988079071,0.449999988079071,0.449999988079071,920,,
2011-06-20 00:00:00+00:00,0.5,0.5,0.5,0.5,2000,,
2011-06-21 00:00:00+00:00,0.512499988079071,0.5249999761581421,0.5,0.5249999761581421,6520,,
2011-06-22 00:00:00+00:00,0.5249999761581421,0.5375000238418579,0.5249999761581421,0.5375000238418579,3720,,
2011-06-23 00:00:00+00:00,0.550000011920929,0.550000011920929,0.5,0.5,8360,,
2011-06-24 00:00:00+00:00,0.4749999940395355,0.550000011920929,0.4749999940395355,0.550000011920929,3120,,
2011-06-27 00:00:00+00:00,0.5249999761581421,0.5249999761581421,0.5249999761581421,0.5249999761581421,40,,
2011-06-28 00:00:00+00:00,0.550000011920929,0.550000011920929,0.5249999761581421,0.5249999761581421,2280,,
2011-06-29 00:00:00+00:00,0.550000011920929,0.625,0.5,0.6000000238418579,170280,,
2011-06-30 00:00:00+00:00,0.6000000238418579,0.625,0.6000000238418579,0.6000000238418579,39040,,
2011-07-01 00:00:00+00:00,0.574999988079071,0.675000011920929,0.574999988079071,0.675000011920929,110800,,
2011-07-05 00:00:00+00:00,0.675000011920929,0.949999988079071,0.675000011920929,0.800000011920929,222480,,
2011-07-06 00:00:00+00:00,0.800000011920929,0.800000011920929,0.625,0.637499988079071,129760,,
2011-07-07 00:00:00+00:00,0.699999988079071,0.699999988079071,0.6625000238418579,0.675000011920929,17880,,
2011-07-08 00:00:00+00:00,0.6725000143051147,0.699999988079071,0.637499988079071,0.699999988079071,36200,,
2011-07-11 00:00:00+00:00,0.699999988079071,0.699999988079071,0.675000011920929,0.675000011920929,28160,,
2011-07-12 00:00:00+00:00,0.675000011920929,0.699999988079071,0.6700000166893005,0.699999988079071,33520,,
2011-07-13 00:00:00+00:00,0.699999988079071,1.100000023841858,0.699999988079071,1.0750000476837158,942080,,
2011-07-14 00:00:00+00:00,1.2000000476837158,1.2000000476837158,0.8500000238418579,0.949999988079071,119080,,
2011-07-15 00:00:00+00:00,0.949999988079071,1.0,0.875,1.0,19760,,
2011-07-18 00:00:00+00:00,1.024999976158142,1.024999976158142,0.925000011920929,0.9975000023841858,25720,,
2011-07-19 00:00:00+00:00,0.9975000023841858,1.024999976158142,0.925000011920929,1.0,20240,,
2011-07-20 00:00:00+00:00,1.024999976158142,1.024999976158142,1.0,1.0,32400,,
2011-07-21 00:00:00+00:00,1.0,1.0,0.975000023841858,1.0,28760,,
2011-07-22 00:00:00+00:00,1.0,1.0,1.0,1.0,0,,
2011-07-25 00:00:00+00:00,0.975000023841858,1.0499999523162842,0.975000023841858,1.0499999523162842,15480,,
2011-07-26 00:00:00+00:00,1.0499999523162842,1.0499999523162842,0.977500021457672,0.977500021457672,12640,,
2011-07-27 00:00:00+00:00,0.9800000190734864,1.0499999523162842,0.975000023841858,1.0499999523162842,10400,,
2011-07-28 00:00:00+00:00,1.0499999523162842,1.100000023841858,0.975000023841858,1.024999976158142,180160,,
2011-07-29 00:00:00+00:00,0.975000023841858,1.100000023841858,0.975000023841858,1.100000023841858,11440,,
2011-08-01 00:00:00+00:00,1.125,1.125,1.0499999523162842,1.0499999523162842,13080,,
2011-08-02 00:00:00+00:00,1.100000023841858,1.1749999523162842,1.0750000476837158,1.149999976158142,43360,,
2011-08-03 00:00:00+00:00,1.0499999523162842,1.5,1.0499999523162842,1.5,86800,,
2011-08-04 00:00:00+00:00,1.399999976158142,2.525000095367432,1.399999976158142,1.975000023841858,33960,,
2011-08-05 00:00:00+00:00,2.174999952316284,2.525000095367432,1.7000000476837158,2.0,40120,,
2011-08-08 00:00:00+00:00,2.0,2.0,1.3250000476837158,1.75,35160,,
2011-08-09 00:00:00+00:00,1.75,1.75,1.7000000476837158,1.75,7360,,
2011-08-10 00:00:00+00:00,2.375,2.375,1.625,1.850000023841858,13760,,
2011-08-11 00:00:00+00:00,1.850000023841858,2.0,1.600000023841858,1.774999976158142,27640,,
2011-08-12 00:00:00+00:00,1.774999976158142,1.774999976158142,1.600000023841858,1.7000000476837158,8760,,
2011-08-15 00:00:00+00:00,1.625,1.649999976158142,1.5,1.5,17120,,
2011-08-16 00:00:00+00:00,1.274999976158142,1.4500000476837158,1.0625,1.4500000476837158,38920,,
